"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.681992188E0,2.410999984E-1,-3.445000052E-1,2.076999992E-1
1.701992188E0,6.212999821E-1,-4.065999985E-1,5.842999816E-1
1.721992188E0,9.170999527E-1,-4.867999852E-1,3.700999916E-1
1.741992188E0,8.648999929E-1,-5.501999855E-1,4.508999884E-1
1.761992188E0,9.556999803E-1,-5.918999910E-1,6.680999994E-1
1.781992188E0,8.866999745E-1,-5.834000111E-1,6.791999936E-1
1.811990625E0,3.227999806E-1,-4.510999918E-1,5.220000148E-1
1.831992188E0,3.515999913E-1,-3.806999922E-1,2.447999865E-1
1.851992188E0,1.453000009E-1,-2.425999939E-1,1.542000026E-1
1.871992188E0,-8.199999481E-2,-1.331999898E-1,-2.520000003E-2
1.891993750E0,-2.180000022E-2,3.309999779E-2,-7.739999890E-2
1.921992188E0,-9.499999881E-2,1.956999898E-1,7.899999619E-3
1.941992188E0,-5.509999767E-2,1.771999896E-1,2.624000013E-1
1.961992188E0,9.399999864E-3,1.724999994E-1,2.151999921E-1
1.981992188E0,1.133999974E-1,1.842999905E-1,1.591999978E-1
2.001992188E0,3.832999766E-1,1.097999960E-1,1.215999946E-1
2.021992188E0,4.169999808E-2,1.764999926E-1,3.366999924E-1
2.041992188E0,-2.689000070E-1,1.607999951E-1,2.680000067E-1
2.061992188E0,-2.089999914E-1,2.080000006E-2,1.527999938E-1
2.081992188E0,-2.199999988E-1,-1.603000015E-1,1.665000021E-1
2.111992188E0,-3.373999894E-1,-3.685999811E-1,4.589999840E-2
2.141990625E0,-4.666999876E-1,-2.955999970E-1,2.960000001E-2
2.161992188E0,-5.985999703E-1,-1.424999982E-1,6.889999658E-2
2.181992188E0,-6.995999813E-1,-1.567000002E-1,1.841000021E-1
2.211990625E0,-3.161000013E-1,-4.909999967E-1,8.015999794E-1
2.231992188E0,-9.030000120E-2,-6.812999845E-1,8.253999949E-1
2.251992188E0,-1.072999984E-1,-6.287999749E-1,5.029999614E-1
2.271992188E0,-1.609999985E-1,-4.975999892E-1,6.939999759E-2
2.291992188E0,-2.251999974E-1,-4.328999817E-1,-3.872999847E-1
2.311992188E0,-2.366999984E-1,-3.709999919E-1,-7.577999830E-1
2.331992188E0,-2.073999941E-1,-3.158999979E-1,-9.233999848E-1
2.351992188E0,-3.062999845E-1,-3.116999865E-1,-6.926999688E-1
2.371992188E0,-5.444999933E-1,-2.920999825E-1,-5.062999725E-1
2.391992188E0,-5.496000051E-1,-3.515000045E-1,-5.877999663E-1
2.411992188E0,-4.797999859E-1,-3.682000041E-1,-3.536999822E-1
2.441992188E0,-6.405999660E-1,-2.761999965E-1,3.601000011E-1
2.461992188E0,-8.205999732E-1,-2.566999793E-1,6.996999979E-1
2.481992188E0,-8.281999826E-1,-1.944999993E-1,6.200000048E-1
2.501992188E0,-7.890999913E-1,5.590000004E-2,2.357999980E-1
2.521992188E0,-7.391999960E-1,2.307000011E-1,-2.489999868E-2
2.541992188E0,-7.597999573E-1,2.872000039E-1,-1.771999896E-1
2.561992188E0,-5.716999769E-1,1.333999932E-1,-7.959999889E-2
2.581992188E0,-4.318999946E-1,-1.202999949E-1,1.882999986E-1
2.601992188E0,-6.664999723E-1,-2.092999965E-1,4.826999903E-1
2.621992188E0,-9.317999482E-1,-2.514999807E-1,4.865999818E-1
2.641992188E0,-8.935999870E-1,-2.334999889E-1,1.534999907E-1
2.661992188E0,-6.947000027E-1,-2.585999966E-1,-1.288999915E-1
2.681992188E0,-7.195000052E-1,-2.097999901E-1,-1.384999901E-1
2.701992188E0,-6.757000089E-1,-2.326999903E-1,2.599999867E-2
2.721992188E0,-3.888999820E-1,-2.547999918E-1,1.411999911E-1
2.741992188E0,-3.261999786E-1,-1.656000018E-1,1.116999984E-1
2.761992188E0,-2.836999893E-1,-1.317999959E-1,1.136000007E-1
2.781992188E0,-5.059999824E-1,2.909999788E-1,1.000999957E-1
2.801992188E0,-4.529999793E-1,4.799000025E-1,-5.769999698E-2
2.821992188E0,3.202999830E-1,8.929999918E-2,1.132999957E-1
2.841992188E0,2.399999946E-1,1.164999977E-1,6.650999784E-1
2.861992188E0,-5.559999868E-2,-1.614999920E-1,1.277799964E0
2.881992188E0,-4.299999774E-2,-4.044999778E-1,1.400900006E0
2.901992188E0,9.849999845E-2,-3.511999846E-1,1.392300010E0
2.931990625E0,-1.667999923E-1,-2.219999954E-2,4.528999925E-1
2.951990625E0,-1.333999932E-1,1.850000024E-1,-4.544999897E-1
2.971992188E0,-1.796000004E-1,2.707000077E-1,-1.189700007E0
3.001990625E0,-3.366000056E-1,1.097999960E-1,-1.710799932E0
3.021992188E0,-2.642999887E-1,-2.034000009E-1,-1.357800007E0
3.041992188E0,-1.969999969E-1,-4.827999771E-1,-6.735000014E-1
3.071990625E0,-1.353999972E-1,-5.403000116E-1,9.979999810E-2
3.091990625E0,1.114999950E-1,-4.341000021E-1,2.109999955E-1
3.111992188E0,2.421999872E-1,-4.136999846E-1,2.365999967E-1
3.131992188E0,1.608999968E-1,-4.386999905E-1,2.053999901E-1
3.151992188E0,2.011999935E-1,-4.788999856E-1,1.172999963E-1
3.171992188E0,2.490999997E-1,-5.018000007E-1,1.380999982E-1
3.191992188E0,2.726999819E-1,-4.504999816E-1,5.249999836E-2
3.211992188E0,3.880999982E-1,-4.781999886E-1,-1.209999993E-1
3.241990625E0,4.731999934E-1,-5.435000062E-1,-9.209999442E-2
3.261992188E0,5.616999865E-1,-5.988000035E-1,-7.899999619E-3
3.291992188E0,5.661000013E-1,-6.362999678E-1,5.139999837E-2
3.311992188E0,4.084999859E-1,-5.742999911E-1,-1.020999998E-1
3.331992188E0,2.689999938E-1,-4.272999763E-1,-2.199999988E-3
3.351992188E0,1.745999902E-1,-2.002999932E-1,3.497000039E-1
3.371992188E0,2.131000012E-1,-3.009999916E-2,5.424999595E-1
3.391992188E0,2.287999988E-1,-4.600000102E-3,7.296999693E-1
3.411992188E0,8.410000056E-2,-1.889999956E-2,7.306999564E-1
3.441992188E0,-2.611999810E-1,-1.480000000E-2,5.591999888E-1
3.461992188E0,-3.155999780E-1,-5.209999904E-2,2.403999865E-1
3.481992188E0,-7.039999962E-2,-1.058999971E-1,-1.759999990E-2
3.501992188E0,-2.889999934E-2,-1.297999918E-1,-9.939999878E-2
3.531990625E0,-4.539999738E-2,-2.603999972E-1,6.939999759E-2
3.551992188E0,-1.829999872E-2,-2.742999792E-1,-6.699999794E-3
3.571992188E0,3.619999811E-2,-2.602999806E-1,-6.269999593E-2
3.601992188E0,4.120000079E-2,-2.019999921E-1,-1.455999911E-1
3.621992188E0,1.715999991E-1,-2.578999996E-1,-1.911000013E-1
3.651992188E0,5.709999800E-2,-2.906999886E-1,-1.983999908E-1
3.671992188E0,-8.609999716E-2,-2.982999980E-1,-1.200999990E-1
3.691992188E0,-5.109999701E-2,-2.371999919E-1,-1.596999913E-1
3.721992188E0,6.999999750E-4,-1.851999909E-1,-2.964999974E-1
3.751992188E0,1.498000026E-1,-6.279999763E-2,1.983999908E-1
3.771992188E0,4.950999916E-1,7.199999690E-2,4.790000021E-1
3.791992188E0,7.233999968E-1,2.325999886E-1,3.037999868E-1
3.821992188E0,9.569000006E-1,2.831999958E-1,2.133999914E-1
3.851990625E0,1.087199926E0,5.349999666E-1,6.746000051E-1
3.871992188E0,1.134299994E0,4.542999864E-1,5.911999941E-1
3.891992188E0,1.092700005E0,4.663999975E-1,2.479999885E-2
3.921990625E0,6.297999620E-1,3.103999794E-1,-3.835999966E-1
3.941990625E0,1.756999940E-1,1.973999888E-1,-5.041999817E-1
3.961992188E0,-2.800000012E-1,1.358999908E-1,-6.003999710E-1
3.991990625E0,-4.790999889E-1,-1.699000001E-1,-2.492999882E-1
4.011990625E0,-6.839999557E-1,-3.112999797E-1,-1.781999916E-1
4.031990625E0,-8.456999660E-1,-4.171999991E-1,-1.279999912E-1
4.051990625E0,-8.683999777E-1,-4.928999841E-1,1.339000016E-1
4.071990625E0,-9.286999702E-1,-4.585999846E-1,2.565000057E-1
4.091990625E0,-9.316999912E-1,-3.727999926E-1,9.609999508E-2
4.111990625E0,-1.004400015E0,-2.414999902E-1,1.569999941E-2
4.131990625E0,-1.155900002E0,-1.237000003E-1,-1.419000030E-1
4.151990625E0,-1.092199922E0,2.999999933E-2,-3.571999967E-1
4.171990625E0,-9.000999928E-1,2.080999911E-1,-5.446999669E-1
4.191990625E0,-6.222000122E-1,2.027999908E-1,-5.022999644E-1
4.211990625E0,-5.036000013E-1,7.649999857E-2,-2.111999989E-1
4.231990625E0,-4.086999893E-1,-2.300000051E-3,7.759999484E-2
4.251990625E0,-3.754999936E-1,-4.089999944E-2,2.097999901E-1
4.271990625E0,-3.771999776E-1,2.699999837E-3,-1.469999924E-2
4.291990625E0,-4.300999939E-1,1.147999987E-1,-2.585999966E-1
4.311990625E0,-5.479999781E-1,1.710999906E-1,-3.957999945E-1
4.331990625E0,-9.415999651E-1,-2.479999885E-2,-5.837999582E-1
4.351990625E0,-1.727599978E0,-1.809999943E-1,-6.857999563E-1
4.371990625E0,-2.507599831E0,-1.551999897E-1,-7.633000016E-1
4.391990625E0,-2.773799896E0,-9.399999864E-3,-1.282599926E0
4.411990625E0,-2.589400053E0,1.427000016E-1,-1.551599979E0
4.431990625E0,-1.889999986E0,2.989999950E-2,-1.533599973E0
4.451990625E0,-9.044999480E-1,-2.489999868E-2,-8.984999657E-1
4.471992188E0,1.491999924E-1,1.114000008E-1,-5.379999802E-2
4.501990625E0,1.683499932E0,5.162999630E-1,5.997999907E-1
4.521990625E0,2.046499968E0,8.578999639E-1,4.073999822E-1
4.541990625E0,2.098799944E0,1.235399961E0,1.322000027E-1
4.561990625E0,2.285799980E0,1.526600003E0,-1.847999990E-1
4.581990625E0,2.385499954E0,1.754599929E0,-5.277999640E-1
4.601990625E0,2.296399832E0,2.019500017E0,-8.404999971E-1
4.621990625E0,2.124300003E0,2.222199917E0,-9.677999616E-1
4.641990625E0,1.852999926E0,2.202299833E0,-7.933999896E-1
4.661990625E0,1.346599936E0,2.179899931E0,-4.189999998E-1
4.681990625E0,1.003999949E0,2.019099951E0,-1.591999978E-1
4.701990625E0,5.680999756E-1,1.751500010E0,7.949999720E-2
4.721990625E0,-1.108999997E-1,1.337099910E0,5.976999998E-1
4.741990625E0,-7.098999619E-1,7.613999844E-1,8.133999705E-1
4.761990625E0,-1.040400028E0,5.141999722E-1,6.710000038E-1
4.781990625E0,-7.755999565E-1,5.066999793E-1,6.850999594E-1
4.801990625E0,-1.955000013E-1,1.372999996E-1,9.802999496E-1
4.821990625E0,1.061000004E-1,-4.993999898E-1,1.701699972E0
4.841990625E0,-3.048999906E-1,-9.928999543E-1,2.517199993E0
4.861990625E0,-6.843000054E-1,-1.014400005E0,2.864599943E0
4.881990625E0,-3.071999848E-1,-7.705999613E-1,2.286499977E0
4.901990625E0,1.529999971E-1,-8.227999806E-1,1.597700000E0
4.921990625E0,-7.265999913E-1,-7.901999950E-1,9.714999795E-1
4.941990625E0,-1.588499904E0,-8.579999804E-1,-2.654999793E-1
4.961990625E0,-1.569700003E0,-9.082999825E-1,-1.225499988E0
4.981990625E0,-1.032099962E0,-9.637999535E-1,-1.136199951E0
5.001990625E0,-6.220999956E-1,-1.049000025E0,-4.944999814E-1
5.021990625E0,-4.372999966E-1,-1.080399990E0,5.529999733E-2
5.041990625E0,-5.519999862E-1,-9.661999941E-1,3.675999939E-1
5.061990625E0,-9.371999502E-1,-8.279999495E-1,4.531999826E-1
5.081990625E0,-1.297199965E0,-6.114999652E-1,3.233000040E-1
5.101990625E0,-1.356499910E0,-4.172999859E-1,-8.999999613E-2
5.121990625E0,-1.176800013E0,-2.188999951E-1,-4.436999857E-1
5.141990625E0,-9.821999669E-1,-2.929999866E-2,-5.719000101E-1
5.161990625E0,-8.736999631E-1,1.562999934E-1,-6.996999979E-1
5.181990625E0,-7.552999854E-1,3.328999877E-1,-7.877999544E-1
5.201990625E0,-4.060999751E-1,4.026999772E-1,-6.317999959E-1
5.221990625E0,-1.538999975E-1,3.720999956E-1,-9.539999813E-2
5.241990625E0,2.349999920E-2,4.230999947E-1,3.032999933E-1
5.261990625E0,1.817999929E-1,5.253999829E-1,2.924999893E-1
5.281990625E0,2.437999994E-1,7.220999599E-1,-9.730000049E-2
5.301990625E0,3.833999932E-1,8.245999813E-1,-4.749999940E-1
5.321990625E0,4.199000001E-1,9.183999896E-1,-6.187999845E-1
5.341990625E0,2.463999987E-1,1.007799983E0,-6.651999950E-1
5.361990625E0,-9.779999405E-2,1.195199966E0,-7.422999740E-1
5.381990625E0,2.518000007E-1,1.018499970E0,-1.340000033E-1
5.401990625E0,5.697000027E-1,1.064499974E0,8.554999828E-1
5.421990625E0,6.862999797E-1,9.721999764E-1,1.200500011E0
5.441990625E0,4.230999947E-1,8.194999695E-1,1.100499988E0
5.461992188E0,-1.946000010E-1,9.123999476E-1,6.608999968E-1
5.491990625E0,4.474999905E-1,1.544999927E-1,-8.470999599E-1
5.511990625E0,9.803999662E-1,-8.915999532E-1,-6.316999793E-1
5.531990625E0,3.729999959E-1,-2.001899958E0,1.074800014E0
5.551990625E0,-2.892999947E-1,-2.447700024E0,2.447099924E0
5.571990625E0,2.759000063E-1,-2.456399918E0,2.626299858E0
5.591990625E0,1.286800027E0,-2.015599966E0,1.230899930E0
5.611990625E0,1.830399990E0,-1.487200022E0,-1.187999994E-1
5.631990625E0,1.852999926E0,-1.091599941E0,-4.628999829E-1
5.651990625E0,1.241799951E0,-9.169999957E-1,-4.326999784E-1
5.671990625E0,5.586000085E-1,-6.758999825E-1,-4.267999828E-1
5.691990625E0,1.909999996E-1,-3.896999955E-1,-4.120999873E-1
5.711990625E0,-3.499999875E-3,-9.449999779E-2,-5.329999924E-1
5.731990625E0,-1.342999935E-1,1.277000010E-1,-8.181999922E-1
5.751990625E0,-2.028999925E-1,1.662999988E-1,-1.043399930E0
5.771990625E0,-3.676999807E-1,6.650000066E-2,-9.756999612E-1
5.791990625E0,-5.645999908E-1,-1.083000004E-1,-6.550999880E-1
5.811990625E0,-7.066999674E-1,-1.471000016E-1,-3.048999906E-1
5.831990625E0,-8.147000074E-1,-9.449999779E-2,-6.149999797E-2
5.851990625E0,-9.251999855E-1,2.600000007E-3,-6.089999899E-2
5.871990625E0,-1.032199979E0,1.159999967E-1,-3.915999830E-1
5.891990625E0,-1.351300001E0,2.563000023E-1,-5.471000075E-1
5.911990625E0,-1.862100005E0,2.757000029E-1,-4.501999915E-1
5.931990625E0,-2.163599968E0,2.260999978E-1,-1.894000024E-1
5.951990625E0,-2.486199856E0,-3.920000046E-2,8.248999715E-1
5.971990625E0,-3.680199862E0,-7.134000063E-1,2.618899822E0
5.991990625E0,-4.690099716E0,-1.295899987E0,2.324800014E0
6.011990625E0,-4.146999836E0,-1.644199967E0,8.567999601E-1
6.031990625E0,-3.559399843E0,-2.604399920E0,-7.465999722E-1
6.051990625E0,-4.416399956E0,-3.243599892E0,-7.548999786E-1
6.071990625E0,-4.943999767E0,-3.559299946E0,1.102999970E-1
6.091990625E0,-4.792099953E0,-3.719999790E0,2.813999951E-1
6.111992188E0,-4.440599918E0,-3.956299782E0,-2.633999884E-1
6.141990625E0,-1.349499941E0,-5.129899979E0,4.165000021E-1
6.161990625E0,2.626000047E-1,-5.463699818E0,2.234099865E0
6.181992188E0,2.766000032E-1,-5.713099957E0,4.682499886E0
6.211990625E0,-1.239499927E0,-4.831199646E0,4.275000095E0
6.231990625E0,-1.225999951E0,-4.117700100E0,2.729199886E0
6.251990625E0,-1.419600010E0,-3.488099813E0,2.975100040E0
6.271990625E0,-1.814000010E0,-3.175099850E0,2.855799913E0
6.291990625E0,-1.762899995E0,-2.951599836E0,1.487299919E0
6.311990625E0,-1.723199964E0,-2.776499987E0,-7.930000126E-2
6.331990625E0,-1.902999997E0,-2.726599932E0,-9.475999475E-1
6.351990625E0,-2.013099909E0,-2.716699839E0,-1.060199976E0
6.371992188E0,-1.942799926E0,-2.762399912E0,-9.569999576E-1
6.401990625E0,-2.185999870E0,-2.874899864E0,-1.203799963E0
6.421990625E0,-3.528100014E0,-3.161499977E0,-4.713999927E-1
6.441990625E0,-4.078400135E0,-3.178799868E0,7.125999928E-1
6.461990625E0,-2.265199900E0,-3.284099817E0,9.779999852E-1
6.481990625E0,-5.133999586E-1,-2.585999966E0,2.041999996E-1
6.501990625E0,-2.809999883E-1,-1.480599999E0,-1.096699953E0
6.521990625E0,-1.178399920E0,-4.767999947E-1,-1.350499988E0
6.541990625E0,-9.186999798E-1,-5.357999802E-1,-1.034299970E0
6.561990625E0,-8.166999817E-1,-7.258999944E-1,4.514999986E-1
6.581990625E0,-2.365299940E0,-1.105700016E0,2.141000032E0
6.601990625E0,-4.217499733E0,-1.308099985E0,2.363499880E0
6.621990625E0,-4.221099854E0,-1.567099929E0,1.494499922E0
6.641990625E0,-3.703399897E0,-1.687500000E0,9.493999481E-1
6.661992188E0,-3.349200010E0,-1.746699929E0,7.608000040E-1
6.681993750E0,-3.267799854E0,-1.778499961E0,1.533999890E-1
6.711990625E0,-2.515599966E0,-1.631699920E0,-1.054899931E0
6.731990625E0,-1.363999963E0,-1.212499976E0,-1.065500021E0
6.751990625E0,-2.014999986E-1,-1.372599959E0,-2.802000046E-1
6.771990625E0,1.011999995E-1,-2.477799892E0,6.736999750E-1
6.791990625E0,-5.460000038E-2,-3.417999983E0,1.405200005E0
6.811990625E0,3.534999788E-1,-3.699100018E0,1.339399934E0
6.831990625E0,1.131899953E0,-3.240199804E0,5.340999961E-1
6.851990625E0,2.571199894E0,-2.607300043E0,-4.325999916E-1
6.871990625E0,4.330699921E0,-1.914399981E0,-1.490099907E0
6.891990625E0,5.412299633E0,-1.343699932E0,-1.544600010E0
6.911990625E0,4.945300102E0,-1.258899927E0,-1.079999924E0
6.931990625E0,3.747999907E0,-1.482599974E0,1.480000019E-1
6.951990625E0,2.929399967E0,-1.671000004E0,8.305999637E-1
6.971990625E0,1.929999948E0,-1.429499984E0,1.365000010E0
6.991990625E0,1.387599945E0,-1.150900006E0,1.129899979E0
7.011990625E0,1.212499976E0,-4.795999825E-1,5.058000088E-1
7.031990625E0,1.306199908E0,-9.769999981E-2,-3.303000033E-1
7.051990625E0,1.315400004E0,2.819999866E-2,-7.397999763E-1
7.071990625E0,1.080500007E0,-1.059999969E-2,-3.691000044E-1
7.091990625E0,6.742999554E-1,1.028999984E-1,-4.030000046E-2
7.111992188E0,6.090999842E-1,8.949999511E-2,4.560000002E-1
7.141990625E0,3.833999932E-1,2.507999837E-1,7.349999547E-1
7.161990625E0,3.105999827E-1,4.998999834E-1,-9.160000086E-2
7.181992188E0,2.838999927E-1,8.297999501E-1,-1.023499966E0
7.211990625E0,2.243999988E-1,9.987999797E-1,-7.609999776E-1
7.231990625E0,1.938000023E-1,9.348999858E-1,-7.726999521E-1
7.251992188E0,-5.260000005E-2,1.046700001E0,-1.175799966E0
7.281990625E0,-3.380999863E-1,1.736699939E0,-3.727999926E-1
7.301990625E0,-6.200000048E-1,2.058799982E0,4.859999940E-2
7.321990625E0,-6.981999874E-1,2.050499916E0,2.060000002E-1
7.341990625E0,-6.919999719E-1,1.744099975E0,8.320999742E-1
7.361990625E0,-4.316999912E-1,1.787299991E0,1.967599988E0
7.381990625E0,-1.699999906E-2,1.661899924E0,1.290599942E0
7.401992188E0,4.318999946E-1,1.315699935E0,-1.727999896E-1
7.431990625E0,1.639299989E0,6.836999655E-1,8.272999525E-1
7.451990625E0,1.553200006E0,7.592999935E-1,8.235999942E-1
7.471992188E0,8.874999881E-1,4.368999898E-1,3.810999990E-1
7.501990625E0,1.750499964E0,9.475999475E-1,-3.879999816E-1
7.521990625E0,2.062099934E0,-1.497399926E0,2.665699959E0
7.541998438E0,6.768000126E-1,-3.325999975E0,5.501100063E0
7.571990625E0,-1.780799985E0,-3.704699993E0,8.421199799E0
7.591990625E0,3.989999741E-2,-3.081099987E0,5.852200031E0
7.611992188E0,2.305099964E0,-1.950399995E0,1.794600010E0
7.641990625E0,1.928599954E0,-1.188099980E0,-8.855999708E-1
7.661990625E0,3.400999904E-1,-1.143000007E0,-1.204999983E-1
7.681992188E0,4.874999821E-1,-9.386999607E-1,-9.950000048E-2
7.711990625E0,2.394500017E0,-3.430999815E-1,-2.013000011E0
7.731990625E0,3.107499838E0,1.372999996E-1,-7.376999855E-1
7.751990625E0,2.230000019E0,9.980999827E-1,-1.640699983E0
7.771990625E0,-4.380000010E-2,1.745700002E0,-3.175999880E0
7.791990625E0,4.391999841E-1,-7.479999661E-1,-6.572299957E0
7.811990625E0,2.099099874E0,-2.004099846E0,-3.846999884E0
7.831990625E0,-8.854999542E-1,1.485299945E0,3.732399940E0
7.851990625E0,-2.205999941E-1,4.535000026E-1,9.211999774E-1
7.871990625E0,2.106699944E0,-1.220399976E0,-1.939399958E0
7.891992188E0,3.095999956E0,-1.346899986E0,-4.696199894E0
7.921990625E0,2.601500034E0,-4.059999883E-1,-1.855699897E0
7.941990625E0,6.732000113E-1,5.249999836E-2,-2.020699978E0
7.961990625E0,-1.205299973E0,1.428900003E0,-4.432999790E-1
7.981990625E0,-6.577999592E-1,1.884499907E0,4.715699673E0
8.001990625E0,-5.590000153E-1,7.279999554E-2,-2.327999920E-1
8.021990625E0,1.348399997E0,7.119999826E-2,-3.988399982E0
8.041990625E0,1.618199944E0,-2.106999904E-1,-5.097300053E0
8.061990625E0,1.204599977E0,-2.350299835E0,4.920700073E0
8.081990625E0,1.036700010E0,-3.245199919E0,9.188799858E0
8.101990625E0,1.081399918E0,-1.197199941E0,-6.528999805E-1
8.121990625E0,1.442099929E0,-6.626999974E-1,-3.490999937E-1
8.141990625E0,-3.285000026E-1,-9.422999620E-1,8.576799393E0
8.161990625E0,-5.289999843E-1,1.220799923E0,8.118999600E-1
8.181990625E0,-9.156000018E-1,1.767300010E0,1.680999994E0
8.201990625E0,-8.429999948E-1,7.382000089E-1,1.726399899E0
8.221990625E0,-4.257999957E-1,1.391000003E-1,1.313799977E0
