"Time (s)","X (hPa)"
-5.882031667E-1,1.017882080E3
4.169458333E-1,1.017888184E3
1.422115833E0,1.017894211E3
2.427315833E0,1.017896118E3
3.432495833E0,1.017897186E3
3.784258833E0,1.017897186E3
4.856376833E0,1.017897186E3
5.928492833E0,1.017894211E3
7.000580833E0,1.017889175E3
8.072688833E0,1.017889099E3
9.144819833E0,1.017886200E3
1.021699383E1,1.017886200E3
1.128912383E1,1.017888107E3
1.236121283E1,1.017888107E3
1.343330283E1,1.017885971E3
1.450542083E1,1.017884369E3
1.557752283E1,1.017884140E3
1.664966883E1,1.017884140E3
1.772184583E1,1.017884064E3
1.879400983E1,1.017884064E3
1.986607083E1,1.017885590E3
2.093815183E1,1.017885590E3
2.201024783E1,1.017885513E3
2.308233583E1,1.017885208E3
2.415446183E1,1.017880783E3
2.522660483E1,1.017878876E3
2.629872183E1,1.017872314E3
2.737084983E1,1.017866440E3
2.844294783E1,1.017866440E3
2.951503183E1,1.017866440E3
3.058711283E1,1.017866898E3
3.165918083E1,1.017866898E3
3.273121683E1,1.017871475E3
3.380327483E1,1.017871628E3
3.487533483E1,1.017872314E3
3.594733083E1,1.017872314E3
3.701931483E1,1.017873154E3
3.809131683E1,1.017873154E3
3.916333983E1,1.017872086E3
4.023540283E1,1.017872086E3
4.130749383E1,1.017874451E3
4.237955783E1,1.017876892E3
4.345150883E1,1.017877579E3
4.452350683E1,1.017881393E3
4.559557283E1,1.017882996E3
4.666767983E1,1.017883301E3
4.773975683E1,1.017883530E3
4.881187183E1,1.017885513E3
4.988397683E1,1.017885513E3
5.095606483E1,1.017885818E3
5.202811783E1,1.017886810E3
5.310018383E1,1.017886810E3
5.417219483E1,1.017886429E3
5.524423983E1,1.017886429E3
5.631628683E1,1.017886810E3
5.738830683E1,1.017887497E3
5.846034783E1,1.017891312E3
5.953239783E1,1.017894058E3
6.060438683E1,1.017895279E3
6.167636983E1,1.017895737E3
6.274833183E1,1.017896957E3
6.382031383E1,1.017897568E3
6.489228483E1,1.017900085E3
6.596421583E1,1.017903900E3
6.703616783E1,1.017906570E3
6.810811783E1,1.017907867E3
6.918005583E1,1.017907867E3
7.025198983E1,1.017906647E3
7.132392283E1,1.017906647E3
7.239583283E1,1.017906647E3
7.346781283E1,1.017906647E3
7.453980383E1,1.017906647E3
7.561171883E1,1.017907028E3
7.668363583E1,1.017909393E3
7.775557283E1,1.017912674E3
7.882752683E1,1.017915878E3
7.989948583E1,1.017921829E3
8.097144883E1,1.017922592E3
8.204333983E1,1.017922592E3
8.311521883E1,1.017920532E3
8.418706883E1,1.017920532E3
8.525887583E1,1.017920532E3
8.633070383E1,1.017920074E3
8.740257083E1,1.017920074E3
8.847443383E1,1.017920074E3
8.954621083E1,1.017919083E3
9.061803983E1,1.017912292E3
9.168983983E1,1.017909088E3
9.276163183E1,1.017909088E3
9.383344283E1,1.017909393E3
9.490525083E1,1.017914352E3
9.597705283E1,1.017920685E3
9.704888083E1,1.017925720E3
9.812068583E1,1.017929611E3
9.919256083E1,1.017931824E3
1.002644038E2,1.017931824E3
1.013363418E2,1.017929382E3
1.024082528E2,1.017927704E3
1.034801448E2,1.017927628E3
1.045520368E2,1.017925415E3
1.056239088E2,1.017925415E3
1.066957608E2,1.017925415E3
1.077676238E2,1.017926865E3
1.088394558E2,1.017926865E3
1.099113308E2,1.017927704E3
1.109831748E2,1.017931366E3
1.120550158E2,1.017931519E3
1.131268798E2,1.017935715E3
1.141986898E2,1.017937088E3
1.152705248E2,1.017937088E3
1.163423308E2,1.017935410E3
1.174141458E2,1.017934418E3
1.184859558E2,1.017933731E3
1.195577058E2,1.017932663E3
1.206294728E2,1.017933731E3
1.217013128E2,1.017932663E3
1.227731398E2,1.017932510E3
1.238449638E2,1.017928696E3
1.249168278E2,1.017926178E3
1.259886568E2,1.017925797E3
1.270604988E2,1.017921600E3
1.281323218E2,1.017921600E3
1.292040578E2,1.017922363E3
1.302758038E2,1.017925339E3
1.313475518E2,1.017928467E3
1.324193128E2,1.017931442E3
1.334911358E2,1.017933197E3
1.345629248E2,1.017933197E3
1.356346868E2,1.017928925E3
1.367064698E2,1.017924881E3
1.377782358E2,1.017924881E3
1.388500448E2,1.017924347E3
1.399218128E2,1.017924347E3
1.409935688E2,1.017926865E3
1.420653968E2,1.017929764E3
1.431371658E2,1.017932510E3
1.442088938E2,1.017936707E3
1.452806308E2,1.017941513E3
1.463523698E2,1.017949142E3
