"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.188166662E-3,-4.231700134E-1,1.856140137E0,3.770209808E0
1.789783337E-2,-5.248086548E-1,2.009571075E0,4.088747406E0
3.798383335E-2,-4.632865906E-1,2.262994080E0,5.161117401E0
5.806983332E-2,2.155517578E-2,2.344873810E0,6.818770294E0
7.815583335E-2,1.123114471E0,2.077829132E0,8.433761902E0
9.824183333E-2,1.540296936E0,1.132095795E0,1.063792831E1
1.183288334E-1,1.354533234E0,-5.028044128E-1,1.256472153E1
1.384148333E-1,1.305884399E0,-9.595046997E-1,1.359053833E1
1.585008333E-1,1.047821045E0,-6.316864014E-2,1.348081650E1
1.785868334E-1,1.232237549E0,8.566685486E-1,1.315509384E1
1.986728333E-1,2.451901245E0,1.296304321E0,1.305914337E1
2.187598334E-1,3.101250916E0,5.251080322E-1,1.392075165E1
2.388458333E-1,1.411265259E0,-2.739303589E-2,1.384964951E1
2.589318334E-1,-2.157014465E-1,9.199868774E-1,1.268312531E1
2.790178334E-1,-4.520599365E-2,1.454974365E0,1.227462479E1
2.991038333E-1,5.263055420E-1,4.418811035E-1,1.214155151E1
3.191908334E-1,-2.477348328E-1,-1.303938446E0,1.132350266E1
3.392768333E-1,-1.868414612E0,-1.224004669E0,9.689350891E0
3.593628334E-1,-2.424059143E0,-1.865121460E-1,8.384514313E0
3.794488334E-1,-1.895807648E0,3.519181824E-1,8.259823608E0
3.995348333E-1,-9.599537659E-1,3.260220337E-1,8.779542847E0
4.196208334E-1,-3.861968994E-2,-3.143463135E-1,8.926387482E0
4.397078333E-1,2.589614868E-1,-1.070124664E0,9.092991028E0
4.597938334E-1,5.086422729E-1,-1.514400787E0,8.740174713E0
4.798798334E-1,3.059637451E-1,-1.391057281E0,8.441994781E0
4.999658333E-1,-2.421963501E-1,-8.797206116E-1,8.313861237E0
5.200515834E-1,-5.424719238E-1,-2.859054565E-1,7.603588257E0
5.401385833E-1,-4.260140991E-1,4.016148376E-1,7.025490417E0
5.602245834E-1,-3.505709839E-1,7.590715027E-1,6.614594879E0
5.803105833E-1,-5.996530151E-1,1.247655487E0,6.968009949E0
6.003965833E-1,-5.563929749E-1,1.624421997E0,7.732769623E0
6.204825834E-1,3.365002441E-1,1.143921204E0,8.138126678E0
6.405685833E-1,3.555107117E-1,1.268162842E0,8.589138794E0
6.606555834E-1,4.197271729E-1,1.616787872E0,9.136700134E0
6.807415833E-1,7.017407227E-1,1.820813599E0,9.581874390E0
7.008275833E-1,8.839118958E-1,1.933828583E0,1.090153015E1
7.209135834E-1,1.656006317E0,1.065334625E0,1.179936310E1
7.409995833E-1,1.522633667E0,8.105644226E-1,1.177616135E1
7.610865834E-1,4.986131287E-1,1.178948364E0,1.217538116E1
7.811725833E-1,3.938310242E-1,1.794169006E0,1.133712433E1
8.012585833E-1,1.499431915E0,3.099604340E0,1.063253952E1
8.213445834E-1,2.172881470E0,3.028502197E0,1.051847672E1
8.414305833E-1,9.991722107E-1,9.553134155E-1,1.201820801E1
8.615165834E-1,3.918850708E-1,-9.662406921E-1,1.320494019E1
8.816035833E-1,9.539662170E-1,-1.033301239E0,1.238404724E1
9.016895834E-1,1.898352356E0,-1.511856079E-2,1.102607117E1
9.217755834E-1,2.708168335E0,2.037263489E-1,9.814041595E0
9.418615833E-1,2.971770172E0,6.436614990E-3,9.680668945E0
9.619475834E-1,3.015179901E0,-6.668632507E-1,9.849966888E0
9.820335833E-1,3.102149048E0,-8.927435303E-1,9.785451050E0
1.002120583E0,2.599793701E0,-1.522334290E-1,8.495733032E0
1.022206583E0,1.911674652E0,1.024918671E0,7.039860535E0
1.042292583E0,1.320853271E0,1.701811066E0,5.794600067E0
1.062378583E0,5.087919617E-1,2.231559448E0,5.206772461E0
1.082464583E0,3.134481812E-1,2.647394714E0,5.650449829E0
1.102550583E0,4.727169800E-1,2.573747864E0,6.549031219E0
1.122637583E0,6.505471802E-1,2.530936890E0,7.840096436E0
1.142723583E0,7.634124756E-1,2.367027740E0,9.248667297E0
1.162809583E0,7.041357422E-1,1.884281616E0,1.049302963E1
1.182895583E0,4.044589233E-1,1.683099976E0,1.137170242E1
1.202981583E0,1.651066589E-1,1.879042511E0,1.191028244E1
1.223067583E0,1.377136230E-1,2.028132477E0,1.208871140E1
1.243154583E0,5.777984619E-2,2.535876617E0,1.192390411E1
1.263240583E0,6.409671021E-1,3.150947571E0,1.168574936E1
1.283326583E0,1.160686340E0,3.161126404E0,1.187001617E1
1.303412583E0,6.246510315E-1,2.880160675E0,1.228136078E1
1.323498583E0,1.062789917E-1,3.204087067E0,1.186642365E1
1.343584583E0,7.888595581E-2,3.695215759E0,1.159354111E1
1.363671583E0,7.331753540E-1,2.518213348E0,1.255424332E1
1.383757583E0,4.460723877E-2,3.942800903E-1,1.339624237E1
1.403843583E0,-1.685644684E0,-8.113128662E-2,1.146061752E1
1.423929583E0,-2.112706604E0,1.255439301E0,9.070986786E0
1.444015583E0,-1.624122620E0,2.321672058E0,8.154742126E0
1.464101583E0,-1.030457153E0,2.007774811E0,7.830067291E0
1.484188583E0,-1.142274628E0,1.551523590E0,7.680677948E0
1.504274833E0,-8.125103760E-1,1.254092102E0,7.650740204E0
1.524360833E0,-3.177891541E-1,1.130598907E0,7.619455261E0
1.544446833E0,5.029541016E-2,1.081800385E0,7.606132965E0
1.564532833E0,1.978884888E-1,1.176253967E0,7.510032806E0
1.584618833E0,4.864883423E-2,1.340312805E0,7.267237701E0
1.604704833E0,-1.172062683E-1,1.606459351E0,6.980284424E0
1.624791833E0,-1.562750244E-1,2.119891663E0,6.564898224E0
1.644877833E0,8.502319336E-2,2.541115723E0,6.533014526E0
1.664963833E0,5.049000549E-1,2.687960358E0,6.991511078E0
1.685049833E0,1.075064392E0,2.501897278E0,7.966284027E0
1.705135833E0,1.194216614E0,2.267484741E0,8.838220825E0
1.725221833E0,1.222956848E0,2.113305359E0,9.684261475E0
1.745308833E0,1.352437592E0,1.929936676E0,1.058898010E1
1.765394833E0,1.404080200E0,1.972897339E0,1.098086517E1
1.785480833E0,1.452729034E0,2.317780151E0,1.090108109E1
1.805566833E0,1.249900818E0,2.438578949E0,1.124865829E1
1.825652833E0,1.520687714E0,1.662442932E0,1.225546463E1
1.845738833E0,1.430874481E0,1.326242065E0,1.300016602E1
1.865824833E0,1.741029510E0,1.897603912E0,1.205024139E1
1.885911833E0,2.932252350E0,2.413730621E0,1.196117661E1
1.905997833E0,3.656596069E0,1.141077118E0,1.293160858E1
1.926083833E0,2.974165192E0,-4.490661621E-1,1.351584366E1
1.946169833E0,1.865570526E0,-4.227209473E-1,1.234408035E1
1.966255833E0,2.387235718E0,7.692503357E-1,1.034573593E1
1.986341833E0,3.481759644E0,1.213975525E0,9.602830811E0
2.006428833E0,3.657793579E0,2.885998535E-1,9.433233490E0
2.026514833E0,3.292553101E0,-4.858895874E-1,9.384285278E0
2.046600833E0,2.809956665E0,-5.647755432E-1,8.719517670E0
2.066686833E0,2.211650848E0,2.332150269E-1,7.258106689E0
2.086772833E0,1.965712280E0,1.279239807E0,5.844745789E0
2.106858833E0,1.657802582E0,2.067949677E0,5.010680237E0
2.126944833E0,1.189127197E0,2.467319183E0,4.524341583E0
2.147031833E0,8.258326721E-1,2.713407440E0,4.640200653E0
2.167117833E0,6.399192810E-1,2.905907135E0,5.182522888E0
2.187203833E0,6.159690857E-1,2.810106354E0,6.097420349E0
2.207289833E0,6.200106812E-1,2.328108673E0,7.935747528E0
2.227375833E0,7.846682739E-1,1.635349274E0,9.867779846E0
2.247461833E0,7.349716187E-1,1.567091217E0,1.072190369E1
2.267547833E0,9.186396790E-1,2.003284149E0,1.139176071E1
2.287634833E0,1.281036072E0,2.233655090E0,1.194216614E1
2.307720833E0,1.323397980E0,2.768193512E0,1.242820541E1
2.327806833E0,1.623224487E0,3.316054230E0,1.216415451E1
2.347892833E0,2.362537079E0,3.220852203E0,1.219229599E1
2.367978833E0,2.499651947E0,2.439028015E0,1.349219284E1
2.388064833E0,2.252815247E0,2.214944000E0,1.373408981E1
2.408150833E0,1.671573944E0,2.102677460E0,1.373558670E1
2.428236833E0,1.566941528E0,5.769003296E-1,1.434511917E1
2.448323833E0,7.207511902E-1,-9.580078125E-1,1.459884155E1
2.468409833E0,-1.323098602E0,-8.816665649E-1,1.219888229E1
2.488495833E0,-2.747087402E0,9.289682007E-1,8.835526428E0
2.508582000E0,-3.053949280E0,2.395618286E0,7.432793427E0
2.528668000E0,-2.321372681E0,2.014361115E0,7.455246735E0
2.548754000E0,-2.093097382E0,1.106049957E0,7.844736786E0
2.568840000E0,-1.730401611E0,5.451663208E-1,7.967631226E0
2.588927000E0,-9.463320923E-1,2.577639771E-1,8.155640259E0
2.609013000E0,4.490661621E-3,1.893562317E-1,8.390950928E0
2.629099000E0,6.054908752E-1,1.675016785E-1,8.248447266E0
2.649185000E0,6.475534058E-1,4.665797424E-1,7.732470245E0
2.669271000E0,3.715274048E-1,9.864486694E-1,6.966962128E0
2.689357000E0,6.182144165E-2,1.493144989E0,6.503226471E0
2.709443000E0,2.282752991E-1,2.069446564E0,6.186185760E0
2.729529000E0,6.384223938E-1,2.373314667E0,6.685397644E0
2.749616000E0,8.976832581E-1,2.170785828E0,7.885452118E0
2.769702000E0,6.727011108E-1,1.791175232E0,8.854686584E0
2.789788000E0,4.728666687E-1,1.609453125E0,9.283844147E0
2.809874000E0,5.529501343E-1,1.580114136E0,9.939630432E0
2.829960000E0,1.164278870E0,1.794169006E0,1.101708984E1
2.850046000E0,2.305206299E0,2.022294617E0,1.164712967E1
2.870132000E0,2.428250427E0,2.254611511E0,1.195623688E1
2.890218000E0,2.355352020E0,2.162852325E0,1.221010895E1
2.910305000E0,2.585423584E0,1.636696472E0,1.330568069E1
2.930391000E0,2.376009064E0,1.618733826E0,1.297980835E1
2.950477000E0,2.933449860E0,2.446063385E0,1.125255020E1
2.970563000E0,3.588188324E0,2.250270538E0,1.177122162E1
2.990649000E0,2.878364410E0,-2.372566223E-1,1.310659470E1
3.010735000E0,2.158810730E0,-1.686991882E0,1.314371750E1
3.030821000E0,2.161804504E0,-5.189707947E-1,1.138771912E1
3.050907000E0,3.254232788E0,1.417252808E0,9.145531769E0
3.070994000E0,3.486250305E0,1.814077606E0,7.840994568E0
3.091080000E0,3.138523407E0,8.625064087E-1,7.828869781E0
3.111166000E0,2.787203979E0,8.831634521E-3,8.412655792E0
3.131252000E0,2.203118591E0,-2.778222656E-1,8.245004425E0
3.151338000E0,1.765428772E0,2.909948730E-1,7.458689575E0
3.171424000E0,1.444645844E0,9.710307312E-1,6.564000092E0
3.191510000E0,9.464817810E-1,1.520388336E0,5.684279480E0
3.211596000E0,5.381309509E-1,2.226170654E0,5.157075806E0
3.231682000E0,2.668949890E-1,2.940784607E0,5.161416779E0
3.251769000E0,1.182540894E-2,3.482807465E0,5.487438812E0
3.271855000E0,5.089416504E-2,3.657194824E0,6.328988800E0
3.291941000E0,2.721340942E-1,3.538192291E0,7.593110046E0
3.312027000E0,2.579136658E-1,2.968327332E0,9.183253326E0
3.332113000E0,-2.140548706E-1,2.414479065E0,1.053868469E1
3.352199000E0,-3.821553040E-1,2.434088287E0,1.130673752E1
3.372285000E0,-3.918850708E-1,2.982098694E0,1.178155014E1
3.392371000E0,5.074447632E-2,3.438499603E0,1.230860413E1
3.412458000E0,1.051563263E0,3.405418396E0,1.332933151E1
3.432544000E0,1.928739166E0,2.789748688E0,1.429242874E1
3.452630000E0,1.670825500E0,2.409988403E0,1.449765198E1
3.472716000E0,4.951702881E-1,3.764521637E0,1.208736420E1
3.492802000E0,5.674699402E-1,4.941673737E0,1.116468292E1
3.512888083E0,1.401086426E0,2.951562195E0,1.232207611E1
3.532974083E0,7.162605286E-1,3.124003601E-1,1.344743591E1
3.553060083E0,-7.427554321E-1,-8.499325562E-1,1.160416901E1
3.573146083E0,-1.441801758E0,6.908134460E-1,8.690028992E0
3.593232083E0,-7.734416199E-1,2.329156494E0,7.158713379E0
3.613319083E0,-1.511856079E-1,2.436183929E0,7.419321442E0
3.633405083E0,-3.426374817E-1,1.436412964E0,8.046666870E0
3.653491083E0,-2.463876343E-1,8.878038025E-1,8.181087341E0
3.673577083E0,9.175918579E-2,8.791218567E-1,8.134983215E0
3.693663083E0,3.363505554E-1,1.011147308E0,7.909252625E0
3.713749083E0,3.038681030E-1,1.073866882E0,7.415579224E0
3.733835083E0,3.079096985E-1,1.284329224E0,6.957382050E0
3.753921083E0,1.773811340E-1,1.531914368E0,6.611750793E0
3.774007083E0,6.316864014E-2,1.940265198E0,6.180647278E0
3.794094083E0,3.568579102E-1,2.578388214E0,5.751040649E0
3.814180083E0,1.039288788E0,3.192111969E0,5.547014923E0
3.834266083E0,1.244362335E0,3.235970764E0,5.475463715E0
3.854352083E0,1.023870850E0,2.587668915E0,6.028713226E0
3.874438083E0,1.062340851E0,2.022444305E0,7.703580322E0
3.894524083E0,1.656305695E0,1.281185760E0,9.676926727E0
3.914610083E0,2.789000244E0,4.689747620E-1,1.171688461E1
3.934696083E0,3.586990814E0,-4.293072510E-1,1.339953552E1
3.954782083E0,3.622616730E0,-9.080117798E-1,1.415007477E1
3.974868083E0,3.161425781E0,-9.598040771E-1,1.431548080E1
3.994955083E0,2.952011261E0,-5.385800171E-1,1.355850494E1
4.015041083E0,3.458408203E0,7.113208008E-1,1.196836166E1
4.035127083E0,4.380041656E0,1.012195129E0,1.221684494E1
4.055213083E0,4.059109039E0,-8.156538391E-1,1.313638275E1
4.075299083E0,3.194207611E0,-1.778152313E0,1.248538651E1
4.095385083E0,2.688110046E0,-1.231189728E0,1.090976303E1
4.115471083E0,2.959944763E0,-7.188052368E-1,9.231453094E0
4.135557083E0,3.133433990E0,-9.834548950E-1,9.028924255E0
4.155643083E0,2.934797058E0,-2.463277588E0,9.265432434E0
4.175729083E0,2.465522919E0,-2.975961456E0,9.194929047E0
4.195816083E0,2.683619385E0,-2.447111206E0,8.660989380E0
4.215902083E0,2.629731445E0,-1.388662262E0,7.494764557E0
4.235988083E0,2.036365356E0,-2.990780640E-1,5.972879333E0
4.256074083E0,1.331032104E0,4.680766296E-1,5.039270782E0
4.276160083E0,1.114582214E0,9.446855164E-1,4.699178009E0
4.296246083E0,1.107546844E0,1.340013428E0,4.852309570E0
4.316332083E0,1.164428558E0,1.458417206E0,5.699847107E0
4.336418083E0,8.075706482E-1,1.253792725E0,6.712341614E0
4.356504083E0,4.748126221E-1,1.157542877E0,7.460635529E0
4.376590083E0,8.696914673E-1,1.203048248E0,8.435707855E0
4.396676083E0,1.404379578E0,8.192463684E-1,1.007360184E1
4.416763083E0,9.187893677E-1,-1.820214844E-1,1.296334259E1
4.436849083E0,-1.368154907E-1,-1.892813873E0,1.494192810E1
4.456935083E0,-7.367678833E-1,-2.956801300E0,1.567151093E1
4.477021083E0,-3.936813354E-1,-3.475023651E0,1.520238647E1
4.497107083E0,1.164578247E-1,-3.720064087E0,1.585083801E1
4.517192958E0,2.668949890E-1,-4.169878693E0,1.634765488E1
4.537278958E0,2.031275940E-1,-4.512815552E0,1.607073074E1
4.557364958E0,-4.445755005E-2,-5.144801331E0,1.619886429E1
4.577450958E0,-2.751278687E-1,-5.914800110E0,1.499207382E1
4.597536958E0,-8.162525940E-1,-4.923262024E0,1.186283112E1
4.617622958E0,-9.898915100E-1,-2.852468262E0,8.708889771E0
4.637708958E0,-1.091829529E0,-1.242266693E0,6.668333130E0
4.657795958E0,-1.037492523E0,-3.881428528E-1,5.800138550E0
4.677881958E0,-8.873547363E-1,-5.568420410E-1,5.417234802E0
4.697967958E0,-6.581813049E-1,-9.222322083E-1,5.824537811E0
4.718053958E0,-3.852987671E-1,-1.265618134E0,6.053411865E0
4.738139958E0,-1.681004333E-1,-1.282383270E0,6.494843903E0
4.758225958E0,1.692979431E-1,-1.469194794E0,6.822063446E0
4.778311958E0,4.899311829E-1,-1.510359192E0,7.090155945E0
4.798397958E0,1.127305756E0,-1.816472626E0,6.703210602E0
4.818483958E0,1.572180634E0,-1.566342773E0,6.806495819E0
4.838569958E0,1.629062347E0,-5.933660889E-1,6.466103668E0
4.858655958E0,1.802850952E0,-1.260379028E-1,6.665788422E0
4.878741958E0,1.917512512E0,-6.385720825E-1,6.393804016E0
4.898828958E0,1.546733551E0,-6.511459351E-1,7.067403259E0
4.918914958E0,2.257605286E0,-6.779402161E-1,1.003602997E1
4.939000958E0,4.314777374E0,-2.385888519E0,1.125165207E1
4.959086958E0,5.264402618E0,-3.144660645E0,1.248793121E1
4.979172958E0,5.781577148E0,-2.889591064E0,1.216684891E1
4.999258958E0,5.141957245E0,-2.147733765E0,1.130628845E1
5.019344958E0,4.627926178E0,-1.915865936E0,1.131077911E1
5.039430958E0,4.974006500E0,-2.112556915E0,1.117755615E1
5.059516958E0,5.944588165E0,-1.666634216E0,1.097038696E1
5.079602958E0,6.390810242E0,-2.167492676E0,1.156450150E1
5.099688958E0,5.057532806E0,-4.398153992E0,1.319176758E1
5.119774958E0,4.356540527E0,-5.714965668E0,1.376297974E1
5.139861958E0,5.537135468E0,-4.675377502E0,1.226085342E1
5.159947958E0,6.618486786E0,-3.193010101E0,9.891280975E0
5.180033958E0,6.505172424E0,-2.526895294E0,7.993377686E0
5.200119958E0,6.029761047E0,-2.236050110E0,7.296876068E0
5.220205958E0,5.333708496E0,-2.240690460E0,7.141798553E0
5.240291958E0,4.364623718E0,-1.926643524E0,6.616989899E0
5.260377958E0,3.625011749E0,-1.313219147E0,5.715414734E0
5.280463958E0,2.906056824E0,-5.137316895E-1,4.859794006E0
5.300549958E0,2.378404083E0,-9.580078125E-2,4.249064026E0
5.320635958E0,2.038460999E0,2.399510193E-1,3.930077362E0
5.340721958E0,1.837429047E0,5.131329346E-1,4.016597443E0
5.360807958E0,1.461111603E0,4.674778748E-1,5.414839783E0
5.380893958E0,8.786727905E-1,-1.369651794E-1,6.050118713E0
5.400980958E0,3.103047180E-1,2.676434326E-1,7.104526062E0
5.421066958E0,3.915856934E-1,4.435276794E-1,9.031768341E0
5.441152958E0,1.109043732E0,2.465373230E-1,1.148860931E1
5.461238958E0,9.128018188E-1,-3.547622681E-2,1.351509521E1
5.481324958E0,3.447331238E-1,-5.854325867E-1,1.466470459E1
5.501410958E0,-2.508782959E-1,-5.227130127E-1,1.481514175E1
5.521496833E0,-1.770817566E-1,4.490661621E-1,1.433943100E1
5.541582833E0,3.339555359E-1,6.822811890E-1,1.344159805E1
5.561668833E0,4.665797424E-1,6.973997498E-1,1.329834595E1
5.581754833E0,-1.670526123E-1,1.088985443E0,1.301917648E1
5.601840833E0,-8.517288208E-2,1.358425140E0,1.274779083E1
5.621926833E0,7.577243042E-1,4.800517273E-1,1.305390427E1
5.642012833E0,6.911128235E-1,-1.101110229E0,1.323667419E1
5.662098833E0,-1.016386414E-1,-1.986219635E0,1.271905060E1
5.682184833E0,-4.825964355E-1,-1.630110168E0,1.115210907E1
5.702271833E0,-7.149133301E-1,-7.363188171E-1,9.230554962E0
5.722357833E0,-6.827302551E-1,1.766326904E-2,8.106242981E0
5.742443833E0,-3.511697388E-1,1.678010559E-1,7.936495972E0
5.762529833E0,1.411564636E-1,-4.532574463E-1,8.242459717E0
5.782615833E0,3.652404785E-2,-1.194366302E0,8.625812531E0
