"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.832833328E-3,-2.003317186E0,1.179671007E0,-5.863870862E0
2.291883336E-2,-2.119861111E0,1.487975027E0,-5.243842054E0
4.300483334E-2,-1.661204638E0,1.723121828E0,-4.059318370E0
6.309183338E-2,-1.018009016E0,1.853297659E0,-2.255190970E0
8.317783335E-2,2.605650857E-2,1.582756492E0,-4.871800679E-1
1.032638333E-1,-1.120925859E-2,3.396483120E-1,1.673891196E0
1.233498334E-1,-2.172772712E-1,-8.829445470E-1,3.460836552E0
1.434358333E-1,-1.984770110E-1,-7.203477323E-1,3.934132991E0
1.635228334E-1,-3.967989247E-1,2.958968863E-1,3.684496059E0
1.836088334E-1,2.862004486E-1,1.000618373E0,3.269579975E0
2.036948333E-1,1.574875177E0,1.038705894E0,3.627180482E0
2.237808334E-1,1.392488534E0,-6.047672823E-2,4.430214860E0
2.438668333E-1,-6.926240364E-1,5.145988315E-2,3.662243895E0
2.639538334E-1,-1.453539312E0,9.651813228E-1,2.703615693E0
2.840398334E-1,-7.711954120E-1,1.004331940E0,2.477974564E0
3.041258333E-1,-5.421612905E-1,-5.380039933E-1,2.156424481E0
3.242118334E-1,-1.726090752E0,-1.704179919E0,1.006513390E0
3.442978333E-1,-2.958346427E0,-1.106793285E0,-6.914344203E-1
3.643838334E-1,-2.877406636E0,-2.062887450E-1,-1.603464991E0
3.844708333E-1,-2.219987808E0,1.368966208E-1,-1.324355169E0
4.045568333E-1,-1.252516570E0,-9.069108222E-2,-9.032626712E-1
4.246428334E-1,-6.243557471E-1,-8.673837905E-1,-7.332437664E-1
4.447288333E-1,-5.040966475E-1,-1.501636316E0,-7.989150149E-1
4.648148334E-1,-4.451678965E-1,-1.731282933E0,-1.105020263E0
4.849018333E-1,-7.813855740E-1,-1.566612330E0,-1.473246914E0
5.049875833E-1,-1.310946626E0,-1.040038839E0,-1.675463512E0
5.250735834E-1,-1.484015585E0,-4.600373294E-1,-2.385921848E0
5.451595833E-1,-1.190136207E0,-1.181755174E-1,-2.922002181E0
5.652455834E-1,-1.271495462E0,5.912470579E-2,-3.122771593E0
5.853315833E-1,-1.539353488E0,4.536372229E-1,-2.452527482E0
6.054185833E-1,-9.245485827E-1,3.090109485E-1,-1.753294045E0
6.255045834E-1,-4.880271102E-1,-2.895951958E-1,-1.390313516E0
6.455905833E-1,-4.743370242E-1,-1.297106852E-1,-8.634793854E-1
6.656765834E-1,-3.915838661E-1,1.285039660E-1,-3.189831555E-1
6.857625833E-1,-2.267900332E-1,2.284542239E-1,3.766823101E-1
7.058495834E-1,2.597396050E-1,-2.991815597E-2,1.738053862E0
7.259355834E-1,7.825848379E-1,-9.060773747E-1,2.502423527E0
7.460215833E-1,4.497039472E-1,-1.061034144E0,2.102289789E0
7.661075834E-1,-2.633060777E-1,-4.235002349E-1,2.463074105E0
7.861935833E-1,4.440052508E-1,2.899121149E-1,1.414139750E0
8.062795834E-1,1.821225096E0,1.662967427E0,5.649755180E-1
8.263665834E-1,1.562645433E0,8.141563672E-1,1.524693056E0
8.464525833E-1,6.370931755E-1,-1.333475802E0,2.735463722E0
8.665385834E-1,4.056171106E-1,-2.309963301E0,3.461019570E0
8.866245833E-1,1.114997878E0,-1.725209284E0,2.116707854E0
9.067105834E-1,1.999386395E0,-9.930023749E-1,7.407077372E-1
9.267965833E-1,2.568557583E0,-8.908058361E-1,-2.201359749E-1
9.468835833E-1,2.398123087E0,-1.188728783E0,3.703041673E-3
9.669695834E-1,2.490573268E0,-1.749142815E0,2.494936752E-1
9.870555833E-1,2.234273580E0,-1.627709740E0,-3.627367008E-1
1.007141583E0,1.578336290E0,-6.809360370E-1,-1.762551942E0
1.027227583E0,9.897244258E-1,2.083713039E-1,-3.244795382E0
1.047313583E0,3.199295273E-1,5.820922185E-1,-4.199996531E0
1.067400583E0,-3.368838215E-1,1.100572286E0,-4.433069471E0
1.087486583E0,-2.981014328E-1,1.283426560E0,-3.710297483E0
1.107572583E0,-2.279558218E-1,1.132923760E0,-2.702844445E0
1.127658583E0,-1.834344640E-2,1.150759230E0,-1.299030878E0
1.147744583E0,-1.534689456E-2,8.547494924E-1,7.494844079E-2
1.167831583E0,-1.772086412E-1,3.974954742E-1,1.165705590E0
1.187917583E0,-4.890796090E-1,4.146675771E-1,1.928352081E0
1.208003583E0,-5.295743548E-1,4.998157547E-1,2.365462441E0
1.228089583E0,-5.564736664E-1,7.298952122E-1,2.350922170E0
1.248175583E0,-4.065177280E-1,1.202835263E0,2.220421087E0
1.268261583E0,3.146006674E-1,1.516042686E0,1.993077834E0
1.288348583E0,4.389715290E-1,1.107238111E0,2.507226430E0
1.308434583E0,-2.053638616E-1,1.036069896E0,2.582660775E0
1.328520583E0,-5.138628864E-1,1.411261604E0,2.087986915E0
1.348606583E0,-1.830882723E-1,1.540101347E0,2.174329240E0
1.368692583E0,2.000041576E-1,-1.858511183E-1,3.521145319E0
1.388778583E0,-9.360330990E-1,-1.987178725E0,3.315484126E0
1.408864583E0,-2.358715193E0,-1.611482986E0,8.543559748E-1
1.428951583E0,-2.236532944E0,-2.785142836E-1,-1.022461086E0
1.449037583E0,-1.600314073E0,2.053555293E-1,-1.592537130E0
1.469123583E0,-1.323035745E0,-3.157379508E-1,-1.803518704E0
1.489209583E0,-1.387829472E0,-7.131922022E-1,-1.930245409E0
1.509295833E0,-1.029038326E0,-9.196107553E-1,-1.938753108E0
1.529381833E0,-6.159008195E-1,-9.661746186E-1,-1.941304248E0
1.549468833E0,-3.570291970E-1,-9.352396318E-1,-2.001445785E0
1.569554833E0,-3.656808469E-1,-7.660641879E-1,-2.146556135E0
1.589640833E0,-6.139739426E-1,-6.446977718E-1,-2.410300645E0
1.609726833E0,-7.920785234E-1,-2.669597469E-1,-2.745068359E0
1.629812833E0,-8.156762047E-1,2.026985545E-1,-3.063657412E0
1.649898833E0,-5.684025711E-1,5.035037398E-1,-2.912921455E0
1.669985833E0,-1.597755332E-1,5.412545335E-1,-2.213457638E0
1.690071833E0,1.639393354E-1,3.384805499E-1,-1.165937725E0
1.710157833E0,1.344005176E-1,1.318479887E-1,-4.437025112E-1
1.730243833E0,9.817679733E-2,-1.710208252E-2,5.086814493E-1
1.750329833E0,1.769493902E-1,-1.066774794E-1,1.317917969E0
1.770415833E0,1.687183379E-1,4.148833394E-2,1.380665610E0
