"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.070760977E1,3.211317050E1,1.189540627E2,1.513866345E1,1.129537593E0,2.631308083E2,4.727654368E0,4.727654368E0
2.170758677E1,3.211316577E1,1.189540492E2,1.528870665E1,1.207375271E0,2.561999013E2,4.726696500E0,4.726696500E0
2.270756412E1,3.211316342E1,1.189540343E2,1.555333178E1,1.280135753E0,2.581988261E2,4.730467223E0,4.730467223E0
2.370754182E1,3.211316144E1,1.189540204E2,1.565553527E1,1.317362542E0,2.590484915E2,4.733915088E0,4.733915088E0
2.470751977E1,3.211315884E1,1.189540071E2,1.571414088E1,1.276694619E0,2.602187672E2,4.735889792E0,4.735889792E0
2.570749867E1,3.211315424E1,1.189539925E2,1.581731267E1,1.356895008E0,2.564735857E2,4.735164297E0,4.735164297E0
2.670747638E1,3.211314920E1,1.189539797E2,1.597752611E1,1.308150294E0,2.540666094E2,4.734010257E0,4.734010257E0
2.770745385E1,3.211314461E1,1.189539673E2,1.653806696E1,1.298374499E0,2.534053567E2,4.733825752E0,4.733825752E0
2.870743144E1,3.211314323E1,1.189539558E2,1.654244714E1,1.193645471E0,2.585065425E2,4.735319876E0,4.735319876E0
2.970740950E1,3.211313939E1,1.189539474E2,1.655451408E1,1.048855323E0,2.558325120E2,4.733480588E0,4.733480588E0
3.070738852E1,3.211313743E1,1.189539367E2,1.664518043E1,1.010310799E0,2.555098327E2,4.733663201E0,4.733663201E0
3.170736527E1,3.211313346E1,1.189539216E2,1.645133843E1,1.239981481E0,2.553546301E2,4.733750867E0,4.733750867E0
3.270734417E1,3.211312980E1,1.189539076E2,1.666503239E1,1.312039975E0,2.568056708E2,4.729608291E0,4.729608291E0
3.370732212E1,3.211312708E1,1.189538938E2,1.631677291E1,1.300999766E0,2.578541018E2,4.728769887E0,4.728769887E0
3.470730042E1,3.211312786E1,1.189538783E2,1.632473651E1,1.293711674E0,2.595932187E2,4.729699878E0,4.729699878E0
3.570727813E1,3.211313002E1,1.189538643E2,1.626119620E1,1.235721210E0,2.636331757E2,4.728190912E0,4.728190912E0
3.670725763E1,3.211312985E1,1.189538463E2,1.620097750E1,1.344935211E0,2.630773551E2,4.729530624E0,4.729530624E0
3.770723462E1,3.211312847E1,1.189538331E2,1.576221361E1,1.279975884E0,2.642010787E2,4.730948081E0,4.730948081E0
3.870721352E1,3.211312643E1,1.189538187E2,1.541284888E1,1.239373971E0,2.618807214E2,4.732301324E0,4.732301324E0
3.970719182E1,3.211312023E1,1.189538035E2,1.553879503E1,1.332153966E0,2.521199274E2,4.726012967E0,4.726012967E0
4.070717001E1,3.211312117E1,1.189537904E2,1.541960004E1,1.178590509E0,2.594978274E2,4.724647069E0,4.724647069E0
4.170714855E1,3.211312037E1,1.189537736E2,1.526730606E1,1.279800538E0,2.593680505E2,4.723401763E0,4.723401763E0
4.270712650E1,3.211312145E1,1.189537567E2,1.515041966E1,1.340588219E0,2.626215596E2,4.724264366E0,4.724264366E0
4.370710552E1,3.211311966E1,1.189537436E2,1.463089929E1,1.205353970E0,2.616750008E2,4.726450029E0,4.726450029E0
4.470708430E1,3.211312100E1,1.189537300E2,1.424310740E1,1.116271958E0,2.685239603E2,4.727101768E0,4.727101768E0
4.570706236E1,3.211312405E1,1.189537163E2,1.413442770E1,1.144430855E0,2.739639243E2,4.725622095E0,4.725622095E0
4.670704079E1,3.211312245E1,1.189537038E2,1.442886469E1,1.087909301E0,2.667115098E2,4.725282505E0,4.725282505E0
4.770701981E1,3.211312168E1,1.189536863E2,1.506461685E1,1.309492520E0,2.639136736E2,4.730072242E0,4.730072242E0
4.870699739E1,3.211312054E1,1.189536683E2,1.496511585E1,1.492787175E0,2.620848569E2,4.728561026E0,4.728561026E0
4.970697641E1,3.211311909E1,1.189536517E2,1.502177018E1,1.497012104E0,2.641231155E2,4.726897172E0,4.726897172E0
5.070695496E1,3.211311505E1,1.189536361E2,1.488964163E1,1.500763904E0,2.624784309E2,4.728278336E0,4.728278336E0
5.170693326E1,3.211311091E1,1.189536212E2,1.477965585E1,1.496288264E0,2.592394261E2,4.727626623E0,4.727626623E0
5.270691144E1,3.211310722E1,1.189536054E2,1.511733115E1,1.501166357E0,2.557043175E2,4.728179277E0,4.728179277E0
5.370688939E1,3.211310764E1,1.189535902E2,1.521975459E1,1.507469441E0,2.610859631E2,4.730001551E0,4.730001551E0
5.470686901E1,3.211310662E1,1.189535759E2,1.551253578E1,1.505856835E0,2.619282202E2,4.725786459E0,4.725786459E0
5.570684719E1,3.211310581E1,1.189535612E2,1.592550912E1,1.494147453E0,2.614262641E2,4.726261544E0,4.726261544E0
5.670682633E1,3.211310341E1,1.189535461E2,1.597403935E1,1.560782215E0,2.634678108E2,4.726271284E0,4.726271284E0
5.770680571E1,3.211310704E1,1.189535309E2,1.598556331E1,1.512213273E0,2.676680484E2,4.728050918E0,4.728050918E0
5.870678246E1,3.211310632E1,1.189535152E2,1.590401462E1,1.502001674E0,2.670682285E2,4.730205928E0,4.730205928E0
5.970676172E1,3.211310404E1,1.189535001E2,1.595224262E1,1.503597132E0,2.640601506E2,4.731238568E0,4.731238568E0
6.070674038E1,3.211310034E1,1.189534853E2,1.593582735E1,1.504492233E0,2.568210938E2,4.731459973E0,4.731459973E0
6.170671880E1,3.211309805E1,1.189534704E2,1.582890304E1,1.511714810E0,2.572126421E2,4.731483093E0,4.731483093E0
6.270669782E1,3.211309725E1,1.189534551E2,1.587359659E1,1.505638952E0,2.614237503E2,4.733671603E0,4.733671603E0
6.370667613E1,3.211309995E1,1.189534397E2,1.580331434E1,1.512317038E0,2.663638990E2,4.733785210E0,4.733785210E0
6.470665491E1,3.211310184E1,1.189534238E2,1.591293335E1,1.505684152E0,2.658068199E2,4.734233361E0,4.734233361E0
6.570663369E1,3.211310144E1,1.189534085E2,1.596619495E1,1.512166356E0,2.646069492E2,4.730826418E0,4.730826418E0
6.670661247E1,3.211310243E1,1.189533935E2,1.599844743E1,1.516140937E0,2.657173417E2,4.728627180E0,4.728627180E0
6.770659125E1,3.211309849E1,1.189533784E2,1.629025853E1,1.529035982E0,2.616315176E2,4.725864518E0,4.725864518E0
6.870656967E1,3.211309704E1,1.189533634E2,1.638057713E1,1.521266990E0,2.604741596E2,4.726892453E0,4.726892453E0
6.970654833E1,3.211309154E1,1.189533506E2,1.674705130E1,1.497880650E0,2.555175578E2,4.727725029E0,4.727725029E0
7.070652699E1,3.211308616E1,1.189533363E2,1.636077677E1,1.501828950E0,2.523842330E2,4.725769678E0,4.725769678E0
7.170650566E1,3.211308384E1,1.189533213E2,1.593550442E1,1.479900473E0,2.573092911E2,4.724768132E0,4.724768132E0
7.270648444E1,3.211308326E1,1.189533084E2,1.583112076E1,1.474457631E0,2.613077104E2,4.727106995E0,4.727106995E0
7.370646322E1,3.211308236E1,1.189532934E2,1.575503283E1,1.503175737E0,2.652321989E2,4.729461266E0,4.729461266E0
7.470644128E1,3.211307971E1,1.189532797E2,1.553827761E1,1.491234339E0,2.651788664E2,4.730520954E0,4.730520954E0
7.570642066E1,3.211307733E1,1.189532658E2,1.548340894E1,1.465496884E0,2.643856668E2,4.728123216E0,4.728123216E0
7.670639861E1,3.211307421E1,1.189532519E2,1.542935907E1,1.485084291E0,2.634900795E2,4.724982878E0,4.724982878E0
7.770637715E1,3.211307086E1,1.189532381E2,1.493379910E1,1.433791419E0,2.625674288E2,4.725219632E0,4.725219632E0
7.870635629E1,3.211306526E1,1.189532249E2,1.478555349E1,1.459718527E0,2.561034593E2,4.728037627E0,4.728037627E0
7.970633423E1,3.211306216E1,1.189532112E2,1.477327825E1,1.465060830E0,2.575307491E2,4.724653531E0,4.724653531E0
8.070631278E1,3.211306062E1,1.189531995E2,1.470138768E1,1.342205056E0,2.598015115E2,4.723127024E0,4.723127024E0
8.170629191E1,3.211306071E1,1.189531857E2,1.485941752E1,1.309690201E0,2.649372633E2,4.729293753E0,4.729293753E0
8.270922494E1,3.211306119E1,1.189531739E2,1.513262160E1,1.199989451E0,2.687058653E2,4.729740493E0,4.729740493E0
8.370923007E1,3.211305672E1,1.189531577E2,1.510362895E1,1.386388619E0,2.605938879E2,4.728904122E0,4.728904122E0
8.470923436E1,3.211305260E1,1.189531435E2,1.515661846E1,1.385352099E0,2.578957063E2,4.724919805E0,4.724919805E0
8.570922446E1,3.211305058E1,1.189531334E2,1.481379717E1,1.160274663E0,2.581998388E2,4.723859087E0,4.723859087E0
8.670921576E1,3.211304779E1,1.189531191E2,1.471618108E1,1.260090993E0,2.584086737E2,4.728992382E0,4.728992382E0
8.770919991E1,3.211304651E1,1.189531053E2,1.482585652E1,1.227630815E0,2.606762801E2,4.729330748E0,4.729330748E0
8.870918441E1,3.211304479E1,1.189530907E2,1.506009884E1,1.354719653E0,2.614581806E2,4.731887869E0,4.731887869E0
8.970917022E1,3.211304304E1,1.189530804E2,1.516032296E1,1.169132751E0,2.588425027E2,4.731735142E0,4.731735142E0
9.070915401E1,3.211303849E1,1.189530679E2,1.498019171E1,1.216178888E0,2.541159896E2,4.729911097E0,4.729911097E0
9.170913649E1,3.211303843E1,1.189530557E2,1.483698744E1,1.095296696E0,2.604102367E2,4.729051432E0,4.729051432E0
9.270908988E1,3.211303683E1,1.189530386E2,1.494651358E1,1.399886927E0,2.623310011E2,4.730404464E0,4.730404464E0
9.370904815E1,3.211303513E1,1.189530253E2,1.516275316E1,1.411990586E0,2.616683543E2,4.730018534E0,4.730018534E0
9.470900702E1,3.211302929E1,1.189530117E2,1.510794786E1,1.482759892E0,2.554069549E2,4.728663187E0,4.728663187E0
9.570896745E1,3.211302849E1,1.189529967E2,1.506641244E1,1.484746196E0,2.599818314E2,4.724501870E0,4.724501870E0
9.670892882E1,3.211303060E1,1.189529823E2,1.472254404E1,1.460579016E0,2.683522549E2,4.727331098E0,4.727331098E0
9.770889151E1,3.211303174E1,1.189529687E2,1.463282280E1,1.338602220E0,2.706460896E2,4.729806958E0,4.729806958E0
9.870885563E1,3.211302869E1,1.189529575E2,1.467358553E1,1.171732806E0,2.641160401E2,4.734926357E0,4.734926357E0
9.970881879E1,3.211302911E1,1.189529420E2,1.450827879E1,1.333452130E0,2.659617471E2,4.732601990E0,4.732601990E0
1.007087848E2,3.211302692E1,1.189529300E2,1.441602773E1,1.268488457E0,2.641065446E2,4.732539045E0,4.732539045E0
1.017087507E2,3.211302424E1,1.189529160E2,1.455632553E1,1.307519283E0,2.610280928E2,4.731429007E0,4.731429007E0
1.027087158E2,3.211302205E1,1.189529029E2,1.467711789E1,1.307448125E0,2.606835264E2,4.728182837E0,4.728182837E0
1.037086837E2,3.211302093E1,1.189528876E2,1.469269063E1,1.392961621E0,2.604302565E2,4.728351473E0,4.728351473E0
1.047086521E2,3.211301694E1,1.189528760E2,1.438463977E1,1.289103700E0,2.554774399E2,4.727940422E0,4.727940422E0
1.057086197E2,3.211301976E1,1.189528607E2,1.438411774E1,1.300596117E0,2.693653425E2,4.730286954E0,4.730286954E0
1.067085893E2,3.211302019E1,1.189528467E2,1.447626012E1,1.326696853E0,2.705492526E2,4.732378760E0,4.732378760E0
1.077085588E2,3.211301318E1,1.189528331E2,1.452955451E1,1.328129198E0,2.588689993E2,4.734533899E0,4.734533899E0
1.087085288E2,3.211301047E1,1.189528212E2,1.457476584E1,1.230060717E0,2.568154817E2,4.735870145E0,4.735870145E0
1.097084996E2,3.211300573E1,1.189528096E2,1.440695048E1,1.190454125E0,2.501347652E2,4.733401003E0,4.733401003E0
1.107084696E2,3.211300635E1,1.189527924E2,1.428480045E1,1.337545436E0,2.582351631E2,4.736017356E0,4.736017356E0
1.117084414E2,3.211300376E1,1.189527772E2,1.456801066E1,1.372215792E0,2.622863200E2,4.736833758E0,4.736833758E0
1.127084132E2,3.211300694E1,1.189527621E2,1.463566513E1,1.352844620E0,2.719112054E2,4.735091012E0,4.735091012E0
1.137083855E2,3.211300253E1,1.189527500E2,1.448654367E1,1.253712819E0,2.609499902E2,4.735321531E0,4.735321531E0
1.147083573E2,3.211299859E1,1.189527369E2,1.406382971E1,1.217506086E0,2.575334643E2,4.733235928E0,4.733235928E0
1.157083293E2,3.211299516E1,1.189527232E2,1.429061236E1,1.279438720E0,2.556978946E2,4.730233355E0,4.730233355E0
1.167083024E2,3.211299480E1,1.189527073E2,1.432028603E1,1.324017028E0,2.597632315E2,4.732837732E0,4.732837732E0
1.177082757E2,3.211299280E1,1.189526924E2,1.490713685E1,1.361452808E0,2.618489107E2,4.733498936E0,4.733498936E0
1.187082487E2,3.211299495E1,1.189526792E2,1.500139957E1,1.310996119E0,2.696599345E2,4.733704052E0,4.733704052E0
1.197082232E2,3.211299306E1,1.189526665E2,1.499279932E1,1.273314884E0,2.656419828E2,4.733194736E0,4.733194736E0
1.207081965E2,3.211298983E1,1.189526495E2,1.465759524E1,1.461731204E0,2.629458472E2,4.733663289E0,4.733663289E0
1.217081703E2,3.211298700E1,1.189526347E2,1.432846123E1,1.456829318E0,2.601521569E2,4.730136054E0,4.730136054E0
1.227081450E2,3.211298180E1,1.189526205E2,1.427402306E1,1.456571335E0,2.552639985E2,4.727927901E0,4.727927901E0
1.237081188E2,3.211297980E1,1.189526069E2,1.397449612E1,1.413817503E0,2.567682319E2,4.729612086E0,4.729612086E0
1.247080942E2,3.211297746E1,1.189525922E2,1.422287477E1,1.474101668E0,2.595936085E2,4.726430531E0,4.726430531E0
1.257080686E2,3.211298508E1,1.189525799E2,1.480094780E1,1.308992016E0,2.776938441E2,4.728254455E0,4.728254455E0
1.267080433E2,3.211298577E1,1.189525653E2,1.454219061E1,1.295853550E0,2.776367467E2,4.733086313E0,4.733086313E0
1.277080189E2,3.211298542E1,1.189525523E2,1.457887910E1,1.271215950E0,2.715650120E2,4.735092111E0,4.735092111E0
1.287079937E2,3.211298243E1,1.189525402E2,1.417018035E1,1.168809169E0,2.631298763E2,4.734427215E0,4.734427215E0
1.297079687E2,3.211298019E1,1.189525253E2,1.418753923E1,1.257131855E0,2.617805642E2,4.733441568E0,4.733441568E0
1.307079445E2,3.211297995E1,1.189525126E2,1.386963840E1,1.236629758E0,2.644534475E2,4.733123995E0,4.733123995E0
1.317079202E2,3.211297619E1,1.189524962E2,1.394698974E1,1.344259568E0,2.604079232E2,4.734546082E0,4.734546082E0
1.327078962E2,3.211297257E1,1.189524803E2,1.378692114E1,1.375194531E0,2.606465017E2,4.734839971E0,4.734839971E0
1.337078726E2,3.211296762E1,1.189524638E2,1.401004042E1,1.448112110E0,2.586920776E2,4.735835490E0,4.735835490E0
1.347078478E2,3.211297058E1,1.189524505E2,1.389608696E1,1.412949551E0,2.721905669E2,4.728661368E0,4.728661368E0
1.357078240E2,3.211296663E1,1.189524408E2,1.386273665E1,1.090956396E0,2.679793256E2,4.733760272E0,4.733760272E0
1.367077999E2,3.211296329E1,1.189524225E2,1.393318096E1,1.386980084E0,2.646230841E2,4.735851560E0,4.735851560E0
1.377077756E2,3.211296028E1,1.189524075E2,1.400820107E1,1.440474381E0,2.626612073E2,4.737299409E0,4.737299409E0
1.387077515E2,3.211295690E1,1.189523943E2,1.385555093E1,1.421881006E0,2.599541804E2,4.731564718E0,4.731564718E0
1.397077281E2,3.211295485E1,1.189523816E2,1.389831801E1,1.232558112E0,2.617330284E2,4.733394381E0,4.733394381E0
1.407077044E2,3.211295159E1,1.189523676E2,1.399251769E1,1.221579646E0,2.624537154E2,4.733607685E0,4.733607685E0
1.417076811E2,3.211294800E1,1.189523500E2,1.408264769E1,1.389905681E0,2.602331951E2,4.735250037E0,4.735250037E0
1.427076567E2,3.211294613E1,1.189523344E2,1.395964721E1,1.453948023E0,2.621818239E2,4.732859515E0,4.732859515E0
1.437076330E2,3.211294414E1,1.189523218E2,1.371782160E1,1.429961560E0,2.612558373E2,4.731443902E0,4.731443902E0
1.447076097E2,3.211294176E1,1.189523073E2,1.374401405E1,1.396626834E0,2.603969858E2,4.731711951E0,4.731711951E0
1.457075870E2,3.211294086E1,1.189522935E2,1.379275939E1,1.290271868E0,2.637700699E2,4.734791443E0,4.734791443E0
1.467075630E2,3.211294780E1,1.189522860E2,1.351954536E1,9.999602568E-1,2.866257242E2,4.734341214E0,4.734341214E0
1.477075398E2,3.211294321E1,1.189522699E2,1.338255634E1,1.112702678E0,2.707448207E2,4.729949036E0,4.729949036E0
1.487075163E2,3.211293767E1,1.189522528E2,1.334408731E1,1.355819699E0,2.608021218E2,4.727203191E0,4.727203191E0
1.497074928E2,3.211293038E1,1.189522433E2,1.297075745E1,1.103543338E0,2.459809880E2,4.727333275E0,4.727333275E0
