"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.399984370E-1,3.689943552E-1,5.939535424E-2,9.151050568E0
6.599984370E-1,8.133486509E-1,5.110854506E-1,8.655824661E0
6.799984370E-1,5.474677086E-1,5.123304725E-1,7.894956589E0
6.999984370E-1,3.717237413E-1,7.867538333E-1,7.160454273E0
7.199984370E-1,-1.609956920E-1,7.137785554E-1,7.164064407E0
7.399984370E-1,-8.069512844E-1,9.111661315E-1,6.927076817E0
7.599984370E-1,-9.837583303E-1,9.940438271E-1,6.364535332E0
7.799984370E-1,-1.099312186E0,1.325315237E0,6.269159794E0
8.000000000E-1,-1.244831681E0,1.955334902E0,6.528499603E0
8.219984370E-1,-1.052835822E0,1.944388628E0,6.417418480E0
8.419984370E-1,-8.048539758E-1,1.690459609E0,6.488650322E0
8.619984370E-1,-7.565773129E-1,1.701367497E0,6.878426552E0
8.820000000E-1,-7.479773760E-1,1.651750088E0,8.098961830E0
9.039984370E-1,-9.289789796E-1,1.932637930E0,9.661657333E0
9.240000000E-1,-8.329140544E-1,1.999196768E0,1.094627190E1
9.459984370E-1,-3.573298156E-1,1.916491508E0,1.160929298E1
9.659984370E-1,-9.493488073E-2,2.048871517E0,1.222566509E1
9.859984370E-1,-5.399403721E-2,2.188242912E0,1.288857269E1
1.005998437E0,-8.877700195E-3,2.012489319E0,1.296608734E1
1.025998437E0,-4.877563417E-1,2.009788752E0,1.270400810E1
1.045998437E0,-9.659550190E-1,1.911214590E0,1.254423809E1
1.065998437E0,-6.779325604E-1,1.244889140E0,1.292627525E1
1.085998437E0,-6.673980951E-1,4.225191474E-1,1.398151588E1
1.105998437E0,-1.132974625E0,-9.086474776E-2,1.447507477E1
1.125998437E0,-1.293433905E0,-3.629035056E-1,1.360252285E1
1.145998437E0,-7.198981047E-1,-3.959818184E-1,1.248287010E1
1.165998437E0,1.446289420E-1,-8.833646029E-2,1.152309227E1
1.185998437E0,6.637684703E-1,-1.006905437E-1,1.056205940E1
1.205998437E0,4.707479179E-1,6.023811176E-2,9.440586090E0
1.225998437E0,6.298665702E-2,2.784648240E-1,8.219505310E0
1.245998437E0,-2.241547406E-1,4.601368308E-1,7.822594166E0
1.265998437E0,-7.601111382E-2,3.324301243E-1,7.821751595E0
1.285998437E0,2.165986300E-1,2.517167926E-1,7.767594814E0
1.305998437E0,4.964137971E-1,3.251613081E-1,7.212206841E0
1.325998437E0,7.913794518E-1,5.391837955E-1,6.651695728E0
1.345998437E0,8.601983786E-1,7.273776531E-1,6.196251392E0
1.365998437E0,7.513675690E-1,9.191532135E-1,5.825820923E0
1.386000000E0,5.178179145E-1,1.368439436E0,5.794226646E0
1.407998437E0,2.029325366E-1,2.011550665E0,6.658839703E0
1.427998437E0,-1.496854872E-1,2.225113630E0,8.288792610E0
1.447998437E0,-3.760524690E-1,2.145932674E0,9.298246384E0
1.467998437E0,-7.452000976E-1,2.171636820E0,9.969886780E0
1.487998437E0,-6.718130112E-1,2.111331463E0,1.102227211E1
1.507998437E0,-3.347189724E-1,1.770732403E0,1.286434269E1
1.527998437E0,-2.903113067E-1,1.073129058E0,1.379369545E1
1.547998437E0,-7.019990683E-1,9.271402359E-1,1.362876320E1
1.567998437E0,-2.960861325E-1,4.980035424E-1,1.346020222E1
1.587998437E0,6.620255113E-1,2.177765779E-2,1.383990288E1
1.607998437E0,1.354332924E0,-9.432196617E-2,1.394157028E1
1.627998437E0,1.671162367E0,-3.456078172E-1,1.305704689E1
1.647998437E0,2.195693493E0,-2.676909268E-1,1.187886047E1
1.668000000E0,2.816165209E0,-3.185437620E-1,1.101394081E1
1.689998437E0,2.616929531E0,-4.136414528E-1,1.022509956E1
1.709998437E0,1.739234209E0,-1.955009252E-1,8.873715401E0
1.729998437E0,6.654922962E-1,3.094553649E-1,7.515772343E0
1.749998437E0,-2.642145157E-1,5.867900848E-1,6.697482586E0
1.769998437E0,-7.499693036E-1,7.463971376E-1,5.926740646E0
1.789998437E0,-5.087008476E-1,5.964435339E-1,5.454326630E0
1.810000000E0,-3.721547127E-1,6.580511332E-1,5.479810715E0
1.830000000E0,-4.380239844E-1,8.903844357E-1,6.016571522E0
1.851998437E0,-9.468876123E-1,1.003103495E0,6.395449162E0
1.871998437E0,-1.306343555E0,9.133496881E-1,6.138608932E0
1.891998437E0,-1.269032240E0,1.068331003E0,5.894323349E0
1.911998437E0,-1.067172408E0,1.580881834E0,6.041116714E0
1.931998437E0,-1.066607356E0,2.222403288E0,7.557029247E0
1.951998437E0,-5.861101747E-1,1.882867336E0,9.291619301E0
1.971998437E0,-5.161898956E-2,1.616814017E0,9.957101822E0
1.991998437E0,-2.972257733E-1,1.338330030E0,1.094753551E1
2.011998437E0,-1.265862286E-1,5.339835882E-1,1.272922325E1
2.031998437E0,3.415855467E-1,2.514773607E-1,1.471567345E1
2.051998437E0,7.923083305E-1,4.263211489E-1,1.567845917E1
2.071998437E0,5.776825547E-1,2.105556726E-1,1.537862778E1
2.091998437E0,-6.133370399E-1,-1.357033551E-1,1.446299934E1
2.111998437E0,-1.756204486E0,-6.050147414E-1,1.390900040E1
2.131998437E0,-2.307426214E0,-1.107921600E0,1.352746964E1
2.151998437E0,-1.712074518E0,-1.197608352E0,1.296996498E1
2.171998437E0,-1.237898022E-1,-1.251372576E0,1.243280220E1
2.191998437E0,8.708382249E-1,-1.143461227E0,1.176175499E1
2.211998437E0,8.264784813E-1,-1.026336789E0,1.094555283E1
2.231998437E0,7.621510029E-1,-8.774175048E-1,9.978669167E0
2.252000000E0,8.142679930E-1,-7.253282070E-1,8.947840691E0
2.274000000E0,9.229838848E-1,-3.762344420E-1,8.215913773E0
2.294004687E0,6.068535447E-1,-6.257485598E-2,7.929825783E0
2.315998437E0,1.995423436E-1,2.543216944E-1,6.918898106E0
2.335998437E0,4.642836004E-2,3.531926274E-1,5.993501186E0
2.356000000E0,8.657433093E-2,6.568635702E-1,5.415722847E0
2.376000000E0,4.905240536E-1,8.520485163E-1,5.362312317E0
2.398000000E0,7.370310426E-1,9.386036992E-1,5.441005230E0
2.419998437E0,3.681133091E-1,1.121740937E0,5.625176907E0
2.440000000E0,1.495035291E-1,1.225323677E0,6.594388008E0
2.460000000E0,-5.739380419E-2,1.247991920E0,8.728915215E0
2.480000000E0,-2.768367529E-1,9.812970757E-1,1.103469372E1
2.500000000E0,-1.764239371E-1,7.120643258E-1,1.246280670E1
2.522000000E0,1.240771115E-1,7.824347019E-1,1.290669155E1
2.542000000E0,5.323076844E-1,9.664817452E-1,1.276385307E1
2.564000000E0,8.843894005E-1,1.104224920E0,1.255456161E1
2.585998437E0,1.195578098E0,9.143838882E-1,1.313655376E1
2.605998437E0,1.740594268E0,4.969500601E-1,1.479307365E1
2.625998437E0,1.803657413E0,-2.656414807E-1,1.616066933E1
2.645998437E0,1.249093413E0,-8.704455495E-1,1.583115101E1
2.665998437E0,1.418535709E0,-1.127659440E0,1.395704651E1
2.685998437E0,2.500207186E0,-8.351166844E-1,1.162486458E1
2.705998437E0,3.095319748E0,-4.128178358E-1,9.407449722E0
2.725998437E0,2.850278139E0,-3.007117286E-2,7.494014263E0
2.745998437E0,1.469589710E0,3.995252252E-1,6.748775959E0
2.765998437E0,-1.002021357E-1,7.446829081E-1,6.864769936E0
2.785998437E0,-1.091669798E0,7.882095575E-1,6.607537270E0
2.805998437E0,-1.633391500E0,9.312965870E-1,6.486821175E0
2.825998437E0,-1.941869974E0,1.098517179E0,7.245533943E0
2.845998437E0,-1.411362767E0,8.561090827E-1,6.981894493E0
2.865998437E0,-9.041942358E-1,8.531306982E-1,5.397775173E0
2.885998437E0,-7.633193731E-1,1.292428374E0,3.778500557E0
2.905998437E0,-1.072927952E0,1.916836143E0,3.382269621E0
2.925998437E0,-9.552385807E-1,1.831880331E0,5.184260845E0
2.945998437E0,-6.028025746E-1,1.716163874E0,8.929088593E0
2.965998437E0,5.868092775E-1,1.661327004E0,1.230510426E1
2.985998437E0,1.637538195E0,1.626745105E0,1.331284332E1
3.005998437E0,1.313526154E0,2.200462818E0,1.320481777E1
3.025998437E0,1.186001301E0,2.203834057E0,1.298875523E1
3.045998437E0,1.069499493E0,2.308297873E0,1.306224728E1
3.065998437E0,9.319190383E-1,2.433380365E0,1.356509686E1
3.085998437E0,6.335920095E-1,2.450130463E0,1.399416637E1
3.105998437E0,3.174136877E-1,2.229748726E0,1.439741707E1
3.125998437E0,2.049915493E-1,1.272747993E0,1.361376572E1
3.145998437E0,-2.475796044E-1,5.331503749E-1,1.236283398E1
3.165998437E0,-3.847003281E-1,2.579991817E-1,1.124500942E1
3.185998437E0,-3.786669672E-2,6.366661191E-2,1.117172813E1
3.205998437E0,1.083136816E-2,-2.269703196E-3,1.105163479E1
3.225998437E0,-4.757949114E-1,1.245272234E-1,1.006055069E1
3.245998437E0,-4.137372077E-1,3.548494279E-1,8.341131210E0
3.265998437E0,4.722993672E-1,6.564134955E-1,7.028715134E0
3.285998437E0,7.265348434E-1,9.100264907E-1,7.532024384E0
3.305998437E0,4.760343432E-1,9.029204845E-1,8.279944420E0
3.325998437E0,-2.751416527E-2,7.985907793E-1,8.058289528E0
3.345998437E0,-3.095223904E-1,8.162695169E-1,6.590298653E0
3.365998437E0,-9.153512120E-2,1.005124211E0,5.453570366E0
3.385998437E0,5.642462969E-1,1.112681270E0,4.778721333E0
3.405998437E0,9.692494273E-1,1.238147140E0,5.014779568E0
3.425998437E0,6.883138418E-1,1.370287895E0,5.489885330E0
3.445998437E0,8.066544682E-2,1.700812101E0,6.383171558E0
3.465998437E0,-3.495534360E-1,2.043824673E0,7.797857285E0
3.485998437E0,1.237514988E-1,2.143049955E0,1.010537052E1
3.505998437E0,8.292940259E-1,1.843066096E0,1.225296879E1
3.525998437E0,1.185321450E0,1.822035432E0,1.320363998E1
3.545998437E0,7.136061788E-1,2.479109526E0,1.358970928E1
3.565998437E0,-9.142115712E-1,3.124672651E0,1.340743351E1
3.585998437E0,-1.106781960E0,3.311401129E0,1.348575306E1
3.605998437E0,7.939842939E-1,2.298596382E0,1.398479080E1
3.625998437E0,1.719103932E0,1.298950195E0,1.539907455E1
3.645998437E0,8.737974167E-1,1.698446721E-1,1.611039162E1
3.665998437E0,5.854110718E-1,-3.264445961E-1,1.423135567E1
3.685998437E0,2.278370142E0,-3.254773617E-1,1.117335606E1
3.706000000E0,3.981796980E0,3.122805059E-1,8.786864281E0
3.727998437E0,3.992283344E0,4.383400381E-1,8.332444191E0
3.747998437E0,2.199878693E0,2.364034802E-1,8.089145660E0
3.767998437E0,4.673289955E-1,2.692902088E-1,7.628290653E0
3.787998437E0,-9.517621994E-1,8.694878817E-1,8.098684311E0
3.807998437E0,-1.588428378E0,1.142014980E0,7.951402187E0
3.827998437E0,-1.749960303E0,1.463470221E0,6.836662292E0
3.847998437E0,-1.505981565E0,1.630173564E0,4.381887436E0
3.867998437E0,-1.295224905E0,2.105288506E0,2.170746088E0
3.887998437E0,-1.043737888E0,2.853648901E0,1.764335036E0
3.907998437E0,-5.689772367E-1,2.882168770E0,3.578718424E0
3.927998437E0,9.385270532E-4,2.898870707E0,6.827583313E0
3.947998437E0,3.725952506E-1,2.668615580E0,9.808594704E0
3.967998437E0,6.143330336E-1,2.556633949E0,1.112242699E1
3.987998437E0,8.993770480E-1,2.942291975E0,1.149937057E1
4.007998437E0,1.558366656E0,3.280630827E0,1.213966560E1
4.027998437E0,2.451892376E0,3.465626240E0,1.362826538E1
4.047998437E0,3.001955271E0,3.549298525E0,1.466082668E1
4.067998437E0,2.696761608E0,3.321638823E0,1.423071384E1
4.087998437E0,1.456546187E0,3.471899033E0,1.278524780E1
4.107998437E0,6.669000983E-1,3.327499866E0,1.217050266E1
4.127998437E0,-5.068046227E-2,2.575978994E0,1.292600822E1
4.147998437E0,-1.111330986E0,1.573431015E0,1.324588299E1
4.167998437E0,-2.188530207E0,1.099168420E0,1.176989555E1
4.187998437E0,-1.890634060E0,1.410730720E0,9.682840347E0
4.208006250E0,-3.603656590E-1,1.739272594E0,8.941806793E0
4.230000000E0,9.498085380E-1,1.493637085E0,9.840341568E0
4.250000000E0,4.897866249E-1,1.093115807E0,1.098478889E1
4.270000000E0,-2.640804350E-1,8.847053647E-1,1.059879589E1
4.290000000E0,-4.773750901E-1,1.077438593E0,8.705374718E0
4.310000000E0,8.107724786E-2,1.370594263E0,6.541791916E0
4.331998437E0,7.816590071E-1,1.715426445E0,5.319963932E0
4.351998437E0,9.452882409E-1,1.803590417E0,5.397612572E0
4.371998437E0,1.001437187E0,1.494087100E0,5.446243763E0
4.392000000E0,7.657710314E-1,1.455444813E0,5.505505085E0
4.414000000E0,4.343369007E-1,1.509256840E0,5.559442043E0
4.435998437E0,1.397735029E-1,1.790154219E0,5.871377468E0
4.455998437E0,-4.786488041E-2,2.063581467E0,6.242833138E0
4.475998437E0,-2.453290522E-1,2.419063091E0,7.632465839E0
4.495998437E0,-3.252858222E-1,2.548101187E0,9.515878677E0
4.515998437E0,-5.768493414E-1,2.750353575E0,1.146318817E1
4.535998437E0,-7.143052816E-1,2.816682577E0,1.278153229E1
4.556000000E0,-8.413991332E-1,2.591378689E0,1.325838947E1
4.577998437E0,-5.621010661E-1,2.470107317E0,1.305108070E1
4.597998437E0,-2.736189663E-1,2.563261032E0,1.322004414E1
4.617998437E0,3.954550922E-1,2.511623144E0,1.370778084E1
4.637998437E0,1.565348268E0,2.140033245E0,1.448337746E1
4.657998437E0,2.192945004E0,1.263544679E0,1.514297199E1
4.677998437E0,1.595294952E0,5.358127356E-1,1.459021664E1
4.697998437E0,1.131605148E0,6.887735128E-1,1.213083553E1
4.717998437E0,2.264091253E0,6.677715778E-1,9.523061752E0
4.737998437E0,2.773222923E0,9.729173779E-1,8.340354919E0
4.757998437E0,2.102166414E0,5.680195689E-1,8.592407227E0
4.777998437E0,7.759416103E-1,5.314936638E-1,8.515333176E0
4.797998437E0,-1.223915964E-1,9.820728302E-1,8.358963013E0
4.817998437E0,-2.509506345E-1,1.295033336E0,7.615256310E0
4.837998437E0,-1.884332597E-1,1.689396620E0,6.382041454E0
4.857998437E0,1.310107112E-2,2.013332129E0,5.074931622E0
4.877998437E0,9.914868325E-2,2.308977842E0,4.645077229E0
4.897998437E0,-6.092764810E-2,2.373563766E0,4.798161983E0
4.917998437E0,-2.932705581E-1,2.423496962E0,4.953728199E0
4.937998437E0,-3.057491481E-1,2.539759636E0,5.469936848E0
4.957998437E0,-3.078847528E-1,2.676660061E0,6.563608170E0
4.977998437E0,-2.015151680E-1,2.568049669E0,8.318902016E0
4.997998437E0,1.745564640E-1,2.342956305E0,9.987680435E0
5.017998437E0,1.603349000E-1,2.113026619E0,1.133503246E1
5.037998437E0,-1.708215028E-1,2.039419413E0,1.219179153E1
5.057998437E0,-2.729772925E-1,2.353030920E0,1.274023628E1
5.077998437E0,2.722111642E-1,2.254629374E0,1.351552773E1
5.097998437E0,4.360798895E-1,2.124241114E0,1.402213097E1
5.117998437E0,-2.378878742E-1,2.332239628E0,1.413263798E1
5.137998437E0,-4.122049212E-1,1.823768854E0,1.461006069E1
5.157998437E0,-6.941556931E-1,1.098756552E0,1.504300880E1
5.177998437E0,-1.137523532E0,6.300677061E-1,1.461390972E1
5.197998437E0,-1.402925491E0,4.488840997E-1,1.260378647E1
5.217998437E0,-7.744284868E-1,7.468281388E-1,1.089873123E1
5.237998437E0,2.865093350E-1,1.066444516E0,1.051236534E1
5.258000000E0,8.538393378E-1,9.433251023E-1,1.077931881E1
5.279998437E0,1.879831403E-1,1.002241611E0,1.009809208E1
5.300000000E0,-4.138137996E-1,1.050345778E0,9.564079285E0
5.321998437E0,-5.956487060E-1,1.031584859E0,8.544043541E0
5.341998437E0,-4.264934957E-1,1.067890644E0,7.116007805E0
5.361998437E0,-7.652826607E-2,1.179661512E0,5.685175896E0
5.381998437E0,2.847088873E-1,1.325841904E0,4.747385979E0
5.401998437E0,4.464228451E-1,1.516506433E0,4.345801830E0
5.421998437E0,5.780369043E-1,1.474301457E0,4.190935135E0
5.441998437E0,6.592960954E-1,1.537977695E0,4.608972073E0
5.461998437E0,8.061085939E-1,1.624619126E0,5.344748974E0
5.481998437E0,5.061821342E-1,1.770770788E0,6.454700470E0
5.501998437E0,3.529532254E-1,1.816289306E0,7.601772308E0
5.521998437E0,1.882033944E-1,1.881277442E0,8.878303528E0
5.541998437E0,4.137851000E-1,1.994216800E0,1.050241470E1
5.561998437E0,4.420270920E-1,1.991573572E0,1.209613895E1
5.581998437E0,3.822486699E-1,1.840987921E0,1.281758881E1
5.601998437E0,-2.996582724E-2,2.027678013E0,1.258828163E1
5.621998437E0,-2.610254586E-1,2.424493074E0,1.242142487E1
5.641998437E0,5.272606611E-1,2.066014051E0,1.300075531E1
5.661998437E0,1.877178550E0,1.590947032E0,1.460237026E1
5.681998437E0,2.103995562E0,1.029027820E0,1.579119587E1
5.701998437E0,1.413967609E0,5.669277906E-1,1.505683804E1
5.721998437E0,1.224624634E0,5.304114223E-1,1.279533195E1
5.741998437E0,1.838718176E0,8.648431301E-1,1.011895943E1
5.762000000E0,2.296259880E0,1.008476019E0,8.304699898E0
5.782000000E0,1.613193989E0,1.189458609E0,7.395526409E0
5.802000000E0,5.723482370E-1,1.048823118E0,7.456262112E0
5.823998437E0,-5.143990517E-1,8.125346303E-1,7.895052433E0
5.844000000E0,-1.170592308E0,9.609847069E-1,8.087096214E0
5.866000000E0,-1.359475613E0,1.169490933E0,7.867212772E0
5.887998437E0,-1.310787082E0,1.253096461E0,6.940388680E0
5.907998437E0,-9.835380912E-1,1.425095916E0,5.672083855E0
5.927998437E0,-6.224158406E-1,1.809077978E0,4.824287415E0
5.947998437E0,-3.250368237E-1,1.989131451E0,4.757633209E0
5.967998437E0,-1.551825702E-1,2.125725508E0,5.651082039E0
5.988000000E0,6.100425497E-3,2.046716690E0,7.323537827E0
6.009998437E0,-2.922458351E-1,2.016454220E0,9.164314270E0
6.029998437E0,-3.790787458E-1,1.833517909E0,1.054193878E1
6.049998437E0,-2.586312592E-1,1.704537511E0,1.147650051E1
6.070000000E0,9.067991376E-1,1.475010276E0,1.275746536E1
6.091998437E0,1.989246488E0,1.493646741E0,1.396000576E1
6.111998437E0,2.127104521E0,1.541482806E0,1.454903698E1
6.132000000E0,1.147119522E0,1.383446455E0,1.402163315E1
6.153998437E0,9.648633003E-2,1.443770647E0,1.340532684E1
6.174007812E0,-1.310107112E-1,1.064596176E0,1.393605423E1
6.195998437E0,-6.477752328E-1,1.656691730E-1,1.422285080E1
6.215998437E0,-1.276933074E0,-2.689167485E-2,1.283977795E1
6.235998437E0,-6.526976824E-1,1.383178234E-1,1.104991150E1
6.255998437E0,5.862250924E-1,2.996104062E-1,1.050380325E1
6.275998437E0,1.373496056E0,3.825742900E-1,1.109297848E1
6.296000000E0,1.008638859E0,3.887704909E-1,1.174670029E1
6.316000000E0,2.779093683E-1,2.203144431E-1,1.083318806E1
6.336000000E0,-4.587864876E-1,3.597527444E-1,8.878953934E0
6.356000000E0,-5.819059610E-1,6.767737865E-1,7.176169395E0
6.376000000E0,-3.601549566E-1,9.369469285E-1,6.326697350E0
6.398000000E0,-2.227469534E-1,1.081853509E0,6.123027325E0
6.418000000E0,-1.336347610E-1,1.039706111E0,5.750891685E0
6.440000000E0,-2.428678125E-1,1.120361924E0,5.302639484E0
6.462000000E0,-1.333857775E-1,1.280457377E0,4.911599636E0
6.484000000E0,2.382422239E-1,1.682453394E0,5.150464535E0
6.504000000E0,6.962817311E-1,1.973655343E0,5.672064781E0
6.524004687E0,1.195989966E0,2.037800789E0,7.129731655E0
6.545998437E0,1.366888046E0,2.105767250E0,8.528088570E0
6.565998437E0,1.243586659E0,2.028176069E0,9.600902557E0
6.585998437E0,1.236930728E0,1.552534461E0,1.081136227E1
6.605998437E0,1.639721632E0,1.183808208E0,1.213557625E1
6.625998437E0,2.315652847E0,9.656485319E-1,1.285946751E1
6.645998437E0,2.027400494E0,1.316514015E0,1.299079514E1
6.665998437E0,1.680921197E0,1.244879484E0,1.308955097E1
6.685998437E0,2.309130907E0,7.755681276E-1,1.344620991E1
6.705998437E0,2.641283274E0,3.481360674E-1,1.419560432E1
6.725998437E0,1.955382824E0,-1.171243414E-1,1.495776558E1
6.745998437E0,1.170180440E0,-3.739072680E-1,1.461301994E1
6.765998437E0,1.977304220E0,-9.522410035E-1,1.355733013E1
6.786000000E0,3.160250425E0,-8.307017684E-1,1.181737709E1
6.806000000E0,3.114473343E0,-4.032793343E-1,1.052222919E1
6.826000000E0,2.044370413E0,-8.985918015E-2,9.112465858E0
6.846000000E0,4.916924238E-1,6.644005775E-1,7.657892704E0
6.867998437E0,2.716652751E-1,9.626318812E-1,7.072510242E0
6.887998437E0,7.642291784E-1,9.215282798E-1,7.012109280E0
6.908000000E0,5.629246831E-1,1.431761384E0,7.198742390E0
6.929998437E0,4.402170777E-1,1.310107231E0,7.326180458E0
6.949998437E0,1.879639924E-1,1.147971749E0,6.084509373E0
6.969998437E0,-4.991527498E-1,1.363785148E0,4.901505470E0
6.989998437E0,-1.008284569E0,1.668183923E0,4.575434685E0
7.010000000E0,-9.721704125E-1,1.602822304E0,5.334156513E0
7.032000000E0,-7.189213037E-1,1.883911133E0,7.220854759E0
7.054000000E0,-7.396742702E-1,2.088797331E0,9.389810562E0
7.075998437E0,-1.322193146E0,2.087772608E0,1.061791134E1
7.096000000E0,-1.483437777E0,2.048162937E0,1.131250668E1
7.117998437E0,-1.255203366E0,2.000336409E0,1.183700943E1
7.137998437E0,-4.493054748E-1,1.722704768E0,1.266597843E1
7.157998437E0,-6.509356201E-2,1.781065822E0,1.367760563E1
7.177998437E0,-2.372175008E-1,2.007815838E0,1.428112602E1
7.197998437E0,-6.002168059E-1,1.968857408E0,1.435888004E1
7.217998437E0,-1.123407364E0,1.926566243E0,1.450198650E1
7.238000000E0,-1.666977286E0,1.500685692E0,1.410728836E1
7.258000000E0,-1.990184903E0,1.294947147E0,1.318563461E1
7.279998437E0,-1.101284862E0,8.958145380E-1,1.224785423E1
7.299998437E0,7.322426885E-2,7.318595648E-1,1.238865376E1
7.319998437E0,4.880819619E-1,6.108470559E-1,1.203859138E1
7.339998437E0,1.485266984E-1,5.300762057E-1,1.018989468E1
7.359998437E0,-3.688986003E-1,8.754637837E-1,8.270856857E0
7.379998437E0,-3.163698018E-1,9.744305611E-1,7.616482258E0
7.399998437E0,2.019557059E-1,8.284033537E-1,7.436323166E0
7.419998437E0,4.606731236E-1,1.017593145E0,7.125689983E0
7.439998437E0,5.012788177E-1,1.179058075E0,6.246127605E0
7.459998437E0,5.048030615E-1,1.364580035E0,5.138033867E0
7.479998437E0,2.755247056E-1,1.709211111E0,4.521986485E0
7.500000000E0,3.138894439E-1,1.783871770E0,4.486791611E0
7.521998437E0,4.133062363E-1,1.845996618E0,5.070880890E0
7.541998437E0,5.797032714E-1,1.781017900E0,5.745030880E0
7.561998437E0,1.063025594E-1,2.192140579E0,7.019042969E0
7.581998437E0,-4.385028481E-1,2.273102999E0,8.979108810E0
7.601998437E0,-6.190639734E-1,2.115373135E0,1.029999065E1
7.621998437E0,-1.539759040E-1,1.694539309E0,1.129559517E1
7.641998437E0,2.832819335E-2,1.674696207E0,1.245687771E1
7.661998437E0,1.382124722E-1,1.682070255E0,1.327230453E1
7.681998437E0,4.311574101E-1,2.128617764E0,1.308815193E1
7.701998437E0,3.871424198E-1,2.890079021E0,1.250201321E1
7.721998437E0,1.135655999E0,2.939572096E0,1.289183807E1
7.741998437E0,1.990251899E0,2.235064030E0,1.411260223E1
7.761998437E0,1.376943707E0,1.583237648E0,1.464110851E1
7.781998437E0,1.819880456E-1,1.519120932E0,1.384225845E1
7.801998437E0,4.642835855E-1,1.084870219E0,1.230018234E1
7.821998437E0,1.516592622E0,8.175815344E-1,1.042464161E1
7.841998437E0,1.828423142E0,1.018091202E0,8.945771217E0
7.861998437E0,1.398232937E0,1.284565806E0,7.825572968E0
7.881998437E0,6.211038232E-1,1.607754230E0,7.070623398E0
7.901998437E0,1.615032703E-1,1.774419427E0,6.961888790E0
7.921998437E0,-2.215115428E-1,1.889216661E0,7.547050476E0
7.941998437E0,-5.122729540E-1,1.890892625E0,7.459968567E0
7.962000000E0,-6.215922236E-1,2.130657434E0,6.777668953E0
7.984000000E0,-4.772889018E-1,2.430143595E0,6.062980652E0
8.004003125E0,-4.467867613E-1,2.660226345E0,5.648410320E0
8.025998437E0,-4.006073773E-1,2.804625273E0,5.430269718E0
8.045998437E0,-4.174242914E-1,3.083118916E0,6.444683552E0
8.065998437E0,-1.877149940E-1,3.134105682E0,8.354815483E0
8.085998437E0,1.085626855E-1,2.951868534E0,9.970221519E0
8.105998437E0,-2.191364914E-1,2.843229532E0,1.031156826E1
8.125998437E0,-8.563771844E-1,2.982878447E0,1.029884052E1
8.145998437E0,-7.357573509E-1,3.027266741E0,1.098960686E1
8.165998437E0,-2.159091085E-1,2.513126373E0,1.149448490E1
8.185998437E0,-6.894151568E-1,2.443895817E0,1.152634811E1
8.206000000E0,-1.983222604E0,3.433821440E0,1.139441776E1
8.227998437E0,-1.460003257E0,3.601070881E0,1.180946636E1
8.247998437E0,-6.575435400E-2,2.872745037E0,1.245850563E1
8.267998437E0,-2.938164398E-2,2.537384510E0,1.236521912E1
8.287998437E0,-1.282612205E0,2.072880507E0,1.172453976E1
8.307998437E0,-2.089649677E0,1.659938335E0,1.104440403E1
8.327998437E0,-1.715378523E0,1.335227132E0,1.118993378E1
