"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.646849437E0,3.509857133E-2,1.570621729E-1,-3.268303573E-1
2.666849437E0,4.959352911E-1,1.986184716E-2,-6.438519806E-2
2.686849437E0,4.994434118E-1,-2.791305184E-1,3.152064607E-2
2.706849437E0,1.641656756E-1,-2.743657529E-1,-1.923701912E-1
2.726849437E0,-2.705434859E-1,2.034704834E-1,-5.126555562E-1
2.746849437E0,-6.766641736E-1,7.455348372E-1,-7.903723717E-1
2.766849437E0,-7.412762642E-1,1.016026020E0,-8.855975270E-1
2.786849437E0,-4.657585621E-1,1.024019599E0,-7.506312132E-1
2.806849437E0,-7.627088577E-2,7.071725130E-1,-4.910658300E-1
2.826849437E0,4.072027802E-1,-3.755948693E-2,-2.754304111E-1
2.846849437E0,1.052311420E0,-4.313232303E-1,-1.079835221E-1
2.866849437E0,1.475955129E0,-3.172833920E-1,8.726646047E-5
2.886849437E0,1.222358823E0,-2.762856148E-2,4.241149873E-3
2.906849437E0,4.656364024E-1,2.003288865E-1,2.513274178E-2
2.926849437E0,-2.052332610E-1,2.593908310E-1,1.340587437E-1
2.946849437E0,-4.436627030E-1,3.860668465E-2,3.486818671E-1
2.966849437E0,-1.485624313E-1,-3.080157042E-1,4.834212959E-1
2.986849437E0,3.217689097E-1,-3.709522784E-1,3.453657627E-1
3.006849437E0,4.857600331E-1,-2.537534237E-1,1.908517480E-1
3.026849437E0,4.347265959E-1,-2.757620299E-3,2.187944800E-1
3.046849437E0,3.363249600E-1,2.557605505E-1,3.112096488E-1
3.066849437E0,2.990272641E-1,2.951177359E-1,3.188542128E-1
3.086849437E0,3.552094102E-1,1.461538672E-1,2.761808932E-1
3.106849437E0,5.467418432E-1,-3.996803984E-2,2.721142769E-1
3.126849437E0,7.992036939E-1,-1.182984188E-1,2.149547487E-1
3.146849437E0,8.092044592E-1,-3.033556640E-1,1.160992980E-1
3.166849437E0,4.648509920E-1,-4.723733664E-1,1.517040133E-1
3.186849437E0,1.434660610E-2,-4.829151630E-1,1.737126261E-1
3.206849437E0,-2.546435297E-1,-3.083822131E-1,1.022937447E-1
3.226849437E0,-3.821049333E-1,-2.542944625E-2,1.143539697E-1
3.246849437E0,-5.377708673E-1,3.099181056E-1,2.791654170E-1
3.266849437E0,-7.880336046E-1,5.980719924E-1,3.762406111E-1
3.286849437E0,-9.622349143E-1,6.004106998E-1,2.086366564E-1
3.306849437E0,-7.542265654E-1,4.031535983E-1,-1.076868176E-2
3.326849437E0,-2.241177261E-1,2.472433448E-1,-2.736676298E-2
3.346849437E0,2.860769033E-1,1.976410896E-1,1.265189201E-1
3.366849437E0,5.112418532E-1,1.173210293E-1,2.846283019E-1
3.386849437E0,5.000542998E-1,7.047639787E-2,2.893232405E-1
3.406849437E0,3.885801136E-1,7.784168236E-3,1.167974323E-1
3.426849437E0,2.791305184E-1,-3.963642567E-2,-7.169812173E-2
3.446849437E0,1.263967454E-1,-1.016479731E-1,-1.201659217E-1
3.466849437E0,-3.670427576E-2,-1.581442803E-1,-6.318091601E-2
3.486849437E0,-1.160992980E-1,-3.481757343E-1,-9.190903604E-2
3.506849437E0,1.207767799E-2,-5.653819442E-1,-2.276956588E-1
3.526849437E0,1.746550947E-1,-5.806710124E-1,-3.607944548E-1
3.546849437E0,2.471735328E-1,-3.646341860E-1,-4.558625519E-1
3.566849437E0,1.600117832E-1,-2.136108428E-1,-4.094716907E-1
3.586849437E0,-4.192280769E-2,-2.273291349E-1,-8.300785720E-2
3.606849437E0,-2.402969301E-1,-4.029441774E-1,1.916371472E-2
3.626849437E0,-3.740414977E-1,-6.161361337E-1,-2.280796319E-1
3.646849437E0,6.962118298E-2,-4.542219341E-1,-2.941054404E-1
3.666849437E0,8.163079619E-1,-1.706582904E-1,1.483704448E-1
3.686849437E0,9.567022324E-1,-1.885828227E-1,5.746147633E-1
3.706851000E0,3.099704683E-1,-3.553490341E-1,3.313856721E-1
3.728849437E0,-4.119326174E-1,-1.673770696E-2,-4.002737999E-1
3.748849437E0,-6.426302195E-1,4.020365775E-1,-8.784590960E-1
3.768849437E0,-6.483374834E-1,7.138221860E-1,-9.206960797E-1
3.788849437E0,-3.877947032E-1,5.379802585E-1,-6.909933090E-1
3.808849437E0,1.509535313E-1,1.723861694E-1,-4.872435629E-1
3.828849437E0,7.569143772E-1,-5.715953186E-2,-3.170914054E-1
3.848849437E0,1.081720114E0,1.563815027E-1,-8.127998561E-2
3.868849437E0,8.462752700E-1,5.350481272E-1,1.017003357E-1
3.888849437E0,2.227040082E-1,7.384662628E-1,1.718102098E-1
3.908849437E0,-3.466747403E-1,5.569345355E-1,1.670280099E-1
3.928849437E0,-5.725203753E-1,-1.373574138E-2,6.578145921E-2
3.948849437E0,-3.317172825E-1,-3.916693330E-1,-3.965387866E-2
3.968849437E0,1.151917279E-1,-1.395216137E-1,1.963495463E-2
3.988849437E0,3.316474557E-1,2.293711752E-1,2.131919712E-1
4.008849437E0,2.705609500E-1,3.163409233E-1,3.076840937E-1
4.028849437E0,2.214473784E-1,7.038912922E-2,2.490235716E-1
4.048849437E0,3.722612858E-1,-1.258033365E-1,5.391322076E-2
4.068849437E0,6.058212519E-1,1.464331243E-2,-1.816713214E-1
4.088849437E0,6.125756502E-1,2.415535748E-1,-2.163510174E-1
4.108849437E0,2.525316775E-1,2.291442752E-1,-1.939235330E-1
4.128849437E0,-9.145525284E-3,1.381602585E-1,-2.646966279E-1
4.148849437E0,1.732762903E-1,5.740387738E-2,-2.315353751E-1
4.168849437E0,5.068086982E-1,9.353219718E-2,7.323401421E-2
4.188849437E0,3.767118752E-1,-2.642428502E-2,4.424933195E-1
4.208857250E0,-3.218212724E-1,-4.333652556E-1,4.764225185E-1
4.230851000E0,-1.030145645E0,-6.808529496E-1,4.174827412E-2
4.250851000E0,-1.151760221E0,-4.904724360E-1,-3.177197278E-1
4.270851000E0,-8.188735843E-1,-1.663124263E-1,-2.615201473E-1
4.290851000E0,-3.713013530E-1,1.677610427E-1,7.641051710E-2
4.310851000E0,-9.042550623E-2,3.545461893E-1,3.678281307E-1
4.332849437E0,-5.078908056E-2,2.320415229E-1,3.353300989E-1
4.352849437E0,-4.996877536E-2,-6.832963973E-2,5.436700583E-2
4.372849437E0,7.625343651E-2,-1.517563760E-1,-1.619840115E-1
4.392851000E0,2.007477731E-1,-1.443561763E-1,-2.110452056E-1
4.414851000E0,2.981894910E-1,-9.410814941E-2,-1.647241712E-1
4.436849437E0,2.684316337E-1,-7.539822161E-2,-1.456826329E-1
4.456849437E0,8.590510488E-2,3.682644665E-2,-1.601165086E-1
4.476849437E0,-2.061059326E-1,9.625490755E-2,-1.274788529E-1
4.496849437E0,-2.721491754E-1,1.522101611E-1,-4.693190381E-2
4.516849437E0,-1.834690124E-1,1.377064735E-2,-1.605702937E-2
4.536849437E0,4.328416660E-3,-2.110452056E-1,5.288347602E-3
4.556851000E0,1.045103148E-1,-4.376063943E-1,2.757620299E-3
4.578849437E0,1.073377486E-2,-4.358785152E-1,9.618509561E-2
4.598849437E0,-1.267109066E-1,-1.570970863E-1,2.177472711E-1
4.618849437E0,-1.957386732E-1,1.375319436E-2,2.317622751E-1
4.638849437E0,-3.020641208E-1,-4.827580601E-2,3.384193406E-2
4.658849437E0,-2.339090258E-1,3.857177682E-3,-2.915921509E-1
4.678849437E0,1.735206395E-1,2.731091082E-1,-3.821398318E-1
4.698849437E0,4.734380245E-1,5.047317743E-1,-1.154360771E-1
4.718849437E0,1.847780049E-1,3.232524395E-1,-5.806710571E-2
4.738849437E0,-4.242720902E-1,1.275486648E-1,-4.241499007E-1
4.758849437E0,-7.133160830E-1,8.948303014E-2,-8.410217762E-1
4.778849437E0,-7.039087415E-1,4.469788074E-2,-9.440136552E-1
4.798849437E0,-5.411219001E-1,-6.670648605E-2,-7.430040836E-1
4.818849437E0,-2.461088747E-1,-5.232496932E-2,-4.922177494E-1
4.838849437E0,2.490584925E-2,7.154104859E-2,-3.066543341E-1
4.858849437E0,1.373050511E-1,2.594431937E-1,-2.157401443E-1
4.878849437E0,1.427853853E-1,3.572688997E-1,-2.518684566E-1
4.898849437E0,1.479690075E-1,2.743133903E-1,-3.295007050E-1
4.918849437E0,1.713040620E-1,1.136907488E-1,-3.770783842E-1
4.938849437E0,1.076693609E-1,-1.180191636E-1,-3.843738735E-1
4.958849437E0,-1.546361670E-2,-3.699748814E-1,-4.184252322E-1
4.978849437E0,-9.908234328E-2,-6.601533294E-1,-4.827406108E-1
4.998849437E0,-1.049466506E-1,-7.963413596E-1,-5.462008119E-1
5.018849437E0,-1.692969352E-3,-5.682094097E-1,-4.922875762E-1
5.038849437E0,1.934173852E-1,-9.922196716E-2,-2.445380837E-1
5.058849437E0,2.977531552E-1,1.778839529E-1,7.225662936E-3
5.078849437E0,2.882760167E-1,2.000321895E-1,1.148601174E-1
5.098849437E0,3.125011921E-1,2.218837142E-1,8.073893189E-2
5.118849437E0,3.237062097E-1,1.677785069E-1,1.016305238E-1
5.138849437E0,2.368062735E-1,-2.360383272E-1,1.022588387E-1
5.158849437E0,2.737723589E-1,-5.723283887E-1,6.799802929E-2
5.178849437E0,5.516985655E-1,-4.347964227E-1,1.961226463E-1
5.198849437E0,6.854606271E-1,-1.303761005E-1,4.383045435E-1
5.218849437E0,2.762507200E-1,-1.330289990E-1,6.076363921E-1
5.238849437E0,-3.947934806E-1,-3.064623475E-1,5.281191468E-1
5.258851000E0,-7.873878479E-1,-2.402096689E-1,2.687458098E-1
5.280849437E0,-8.508130908E-1,6.108652428E-2,1.454557329E-1
5.300851000E0,-7.058460712E-1,2.988701761E-1,2.153387219E-1
5.322849437E0,-2.961998284E-1,5.002637506E-1,4.069584310E-1
5.342849437E0,1.658237278E-1,5.434257388E-1,5.856975913E-1
5.362849437E0,5.033704042E-1,4.893379509E-1,6.695781350E-1
5.382849437E0,6.250373125E-1,3.482629955E-1,6.518805027E-1
5.402849437E0,6.164328456E-1,2.444857210E-1,5.296027064E-1
5.422849437E0,5.588718653E-1,1.697681695E-1,3.893131316E-1
5.442849437E0,4.674166143E-1,2.216568217E-3,2.755176723E-1
5.462849437E0,3.377386630E-1,-2.282192558E-1,1.218239814E-1
5.482849437E0,2.076941729E-1,-3.802025318E-1,-2.867575921E-2
5.502849437E0,8.527678996E-2,-4.480085671E-1,-9.676105529E-2
5.522849437E0,-7.510151714E-2,-3.441440165E-1,-5.618214980E-2
5.542849437E0,-2.822372019E-1,-2.139250040E-1,-2.949606394E-3
5.562849437E0,-3.577052355E-1,-1.104967967E-1,2.082177810E-2
5.582849437E0,-2.393369973E-1,4.961971194E-2,1.089434549E-1
5.602849437E0,-1.752136052E-1,1.589820385E-1,2.329840064E-1
5.622849437E0,-3.029716909E-1,2.150071114E-1,3.419100046E-1
5.642849437E0,-5.912477374E-1,2.258456126E-2,3.135658503E-1
5.662849437E0,-7.888015509E-1,-3.573910594E-1,4.747295380E-2
5.682849437E0,-5.523269176E-1,-4.147425890E-1,-3.007725775E-1
5.702849437E0,-1.633628085E-2,-2.712765336E-1,-3.843389452E-1
5.722849437E0,1.543394625E-1,-1.820029318E-1,-1.656841040E-1
5.742849437E0,-1.402546614E-1,8.773770183E-2,1.221730467E-2
5.762851000E0,-5.278573632E-1,6.480233073E-1,-1.233075112E-1
5.782851000E0,-8.879886270E-1,1.001138330E0,-4.453032911E-1
5.802851000E0,-1.069886804E0,9.688671827E-1,-7.175746560E-1
5.824849437E0,-1.016654253E0,5.359033346E-1,-7.522369027E-1
5.844851000E0,-7.639480829E-1,6.496115774E-2,-5.642649531E-1
5.866851000E0,-2.652900517E-1,-1.782330275E-1,-2.764077783E-1
5.888849437E0,2.840348780E-1,-9.070476145E-2,1.265363675E-2
5.908849437E0,5.310164094E-1,6.642723083E-2,2.450442314E-1
5.928849437E0,4.430867434E-1,1.908692122E-1,3.556631804E-1
5.948849437E0,1.762782484E-1,2.849948108E-1,3.612133265E-1
5.968849437E0,-1.070759520E-1,1.637642384E-1,2.729869485E-1
5.988851000E0,-2.718001306E-1,-1.138478294E-1,1.289100200E-1
6.010849437E0,-2.004685104E-1,-3.141418099E-1,9.648180008E-2
6.030849437E0,2.117084339E-2,-4.088084698E-1,1.628043056E-1
6.050849437E0,2.469989955E-1,-4.085117579E-1,3.602534235E-1
6.070851000E0,3.676361442E-1,-5.599015951E-1,5.083795190E-1
6.092849437E0,3.828379810E-1,-6.961245537E-1,4.250574708E-1
6.112849437E0,4.412541389E-1,-5.701641440E-1,1.896998286E-1
6.132851000E0,5.292536616E-1,-1.049291939E-1,6.588617712E-2
6.154849437E0,2.621484399E-1,2.346595228E-1,2.398780584E-1
6.174858812E0,1.956514083E-2,3.193603456E-1,3.852988780E-1
6.196849437E0,2.938261926E-1,2.592163086E-1,4.444306493E-1
6.216849437E0,6.585301757E-1,1.399230510E-1,6.257528663E-1
6.236849437E0,4.855855107E-1,-1.587376893E-1,8.230972886E-1
6.256849437E0,-1.629439443E-1,-4.670152068E-1,7.768460512E-1
6.276849437E0,-7.774918079E-1,-5.819800496E-1,4.379205704E-1
6.296851000E0,-9.876992702E-1,-3.950378299E-1,1.375494003E-1
6.316851000E0,-8.261516094E-1,1.279326342E-2,1.265014708E-1
6.336851000E0,-6.319488287E-1,4.000294507E-1,3.691371381E-1
6.356851000E0,-5.376836061E-1,5.426403284E-1,6.359805465E-1
6.376851000E0,-3.943047822E-1,6.045994759E-1,8.008617759E-1
6.398851000E0,-7.607889920E-2,5.773374438E-1,8.156098127E-1
6.418851000E0,2.869844735E-1,4.613428712E-1,8.376184106E-1
6.440851000E0,6.038839221E-1,2.253743708E-1,9.348856211E-1
6.462851000E0,7.517831326E-1,1.637118869E-2,1.042188406E0
6.484851000E0,7.384837270E-1,-1.331686229E-1,1.007421494E0
6.504851000E0,6.562088728E-1,-2.229309082E-1,8.448789716E-1
6.524855687E0,5.527806878E-1,-4.722511768E-1,5.624846816E-1
6.546849437E0,4.001865387E-1,-8.007221222E-1,2.159146816E-1
6.566849437E0,1.665916741E-1,-8.663640022E-1,-1.034980267E-2
6.586849437E0,-1.071981192E-1,-6.465222836E-1,-5.115560070E-2
6.606849437E0,-3.250675797E-1,-3.069161475E-1,3.857177496E-2
6.626849437E0,-4.447273314E-1,3.026400879E-2,2.925171889E-2
6.646849437E0,-4.801575243E-1,3.868871331E-1,-8.018042892E-2
6.666849437E0,-5.121145248E-1,5.407029986E-1,-1.360658705E-1
6.686849437E0,-6.891083717E-1,3.929608762E-1,-2.959380150E-1
6.706849437E0,-7.968475223E-1,5.008396506E-1,-5.830447078E-1
6.726849437E0,-5.541594625E-1,7.357435226E-1,-7.427248359E-1
6.746849437E0,-3.335324302E-2,5.987875462E-1,-6.137973666E-1
6.766849437E0,2.404016554E-1,-3.333579004E-2,-4.371176958E-1
6.786851000E0,8.185594529E-2,-4.342728257E-1,-5.158495307E-1
6.806851000E0,-1.158025935E-1,-1.806939393E-1,-7.900931239E-1
6.826851000E0,-1.864884347E-1,3.996978402E-1,-1.050286770E0
6.846851000E0,-2.226691097E-1,9.245008826E-1,-1.058699250E0
6.868849437E0,-3.186622262E-1,9.187762141E-1,-8.725773692E-1
6.888849437E0,-2.737374306E-1,5.998871326E-1,-8.602727652E-1
6.908851000E0,1.206022501E-2,3.022386730E-1,-9.476090670E-1
6.930849437E0,5.093045235E-1,-1.415287554E-1,-1.081720114E0
6.950849437E0,8.534659743E-1,-2.567553818E-1,-1.166036963E0
6.970849437E0,7.942818999E-1,-1.475850344E-1,-1.128913879E0
6.990849437E0,5.264959931E-1,8.756317198E-2,-9.650972486E-1
7.010851000E0,2.299122214E-1,1.434137076E-1,-8.038462996E-1
7.032851000E0,4.096287861E-2,-8.559094369E-2,-7.483623028E-1
7.054851000E0,9.011135250E-2,-4.328241944E-1,-7.700916529E-1
7.076849437E0,2.048143893E-1,-7.267725468E-1,-7.020063400E-1
7.096851000E0,2.113419175E-1,-8.039160967E-1,-4.948183000E-1
7.118849437E0,1.914277077E-1,-4.926191866E-1,-1.297477782E-1
7.138849437E0,1.596627235E-1,-1.754055917E-1,1.396088898E-1
7.158849437E0,1.078788042E-1,-1.689478755E-2,1.470439881E-1
7.178849437E0,1.088736355E-1,1.181413382E-1,9.866346419E-2
7.198849437E0,1.408306211E-1,2.417455465E-1,1.584584415E-1
7.218849437E0,2.371378839E-1,3.133040667E-1,2.775771618E-1
7.238851000E0,4.629136622E-1,2.913652658E-1,3.679852188E-1
7.258851000E0,5.688726306E-1,5.248204991E-2,5.352575779E-1
7.280849437E0,4.036597610E-1,-2.383945286E-1,6.798406243E-1
7.300849437E0,6.330309063E-2,-5.123763084E-1,6.006899476E-1
7.320849437E0,-7.475244999E-2,-4.206941724E-1,4.215668142E-1
7.340849437E0,-5.044001341E-2,3.682644805E-3,3.270572424E-1
7.360849437E0,-1.668709219E-1,3.435680568E-1,3.739193380E-1
7.380849437E0,-2.794621289E-1,4.156152606E-1,4.264886677E-1
7.400849437E0,-2.058790326E-1,3.524866998E-1,4.274834991E-1
7.420849437E0,3.366740048E-2,2.636668980E-1,3.849847317E-1
7.440849437E0,3.252595663E-1,2.413092256E-1,3.406358957E-1
7.460849437E0,4.937361777E-1,3.203726411E-1,2.771757245E-1
7.480849437E0,4.725129902E-1,3.378433883E-1,2.197893113E-1
7.500851000E0,3.734481037E-1,3.036698401E-1,1.833119243E-1
7.522849437E0,2.420597076E-1,1.335176826E-1,1.084373072E-1
7.542849437E0,9.019861370E-2,-1.726130582E-2,-4.368559271E-2
7.562849437E0,-3.122393973E-2,-1.071457639E-1,-1.699078083E-1
7.582849437E0,2.082177810E-2,-2.925171852E-1,-2.330712676E-1
7.602849437E0,1.395739764E-1,-5.296376348E-1,-2.665117681E-1
7.622849437E0,1.362753063E-1,-5.871112943E-1,-2.700896859E-1
7.642849437E0,1.063429117E-1,-4.610810876E-1,-1.866106093E-1
7.662849437E0,1.939409822E-1,-2.815914154E-1,-6.850416958E-2
7.682849437E0,2.988701761E-1,8.794713765E-2,6.743951887E-2
7.702849437E0,1.782504767E-1,4.239753783E-1,9.993755072E-2
7.722849437E0,-2.572266161E-1,2.479938269E-1,-3.906046972E-2
