"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.092000760E2,3.211420768E1,1.189509774E2,1.567142704E1,1.333208203E0,8.041001129E1,4.699999809E0,4.699999809E0
2.102014005E2,3.211421308E1,1.189509922E2,1.556059862E1,1.384196162E0,8.058152008E1,4.699999809E0,4.699999809E0
2.111847557E2,3.211421799E1,1.189510072E2,1.529267249E1,1.349641085E0,7.788720703E1,4.699999809E0,4.699999809E0
2.121993005E2,3.211422266E1,1.189510214E2,1.535327259E1,1.326367974E0,6.958042908E1,4.699999809E0,4.699999809E0
2.132105177E2,3.211422906E1,1.189510362E2,1.532271390E1,1.334805727E0,6.661857605E1,4.699999809E0,4.699999809E0
2.141882083E2,3.211423683E1,1.189510493E2,1.534916209E1,1.292654753E0,6.912097168E1,4.699999809E0,4.699999809E0
2.151985135E2,3.211424451E1,1.189510636E2,1.552224075E1,1.332660437E0,6.703649139E1,4.699999809E0,4.699999809E0
2.161893359E2,3.211425136E1,1.189510775E2,1.572932890E1,1.402911305E0,6.803849792E1,4.699999809E0,4.699999809E0
2.172016734E2,3.211425973E1,1.189510909E2,1.585118687E1,1.410243630E0,6.264793015E1,4.699999809E0,4.699999809E0
2.182022031E2,3.211426461E1,1.189511089E2,1.600754183E1,1.371849656E0,6.482984161E1,4.699999809E0,4.699999809E0
2.191888437E2,3.211426987E1,1.189511258E2,1.616681884E1,1.340139151E0,6.429286194E1,4.699999809E0,4.699999809E0
2.201887875E2,3.211427858E1,1.189511430E2,1.640375190E1,1.355592728E0,6.649945068E1,4.699999809E0,4.699999809E0
2.211990510E2,3.211428621E1,1.189511607E2,1.689069073E1,1.419247866E0,6.322296906E1,4.699999809E0,4.699999809E0
2.222021567E2,3.211429196E1,1.189511778E2,1.726955272E1,1.434825301E0,6.922695160E1,4.699999809E0,4.699999809E0
2.232083099E2,3.211429714E1,1.189511996E2,1.729760649E1,1.437512398E0,7.159996796E1,4.699999809E0,4.699999809E0
2.241933583E2,3.211430166E1,1.189512187E2,1.761827141E1,1.436483264E0,6.467983246E1,4.699999809E0,4.699999809E0
2.251875875E2,3.211430729E1,1.189512354E2,1.773048421E1,1.459432960E0,5.564730835E1,4.699999809E0,4.699999809E0
2.262010890E2,3.211431487E1,1.189512534E2,1.790674729E1,1.458076715E0,6.461476135E1,4.699999809E0,4.699999809E0
2.272040276E2,3.211432175E1,1.189512717E2,1.815599460E1,1.510332465E0,7.315502167E1,4.973505497E0,4.973505497E0
2.282039494E2,3.211432929E1,1.189512908E2,1.858643456E1,1.526141047E0,7.297002411E1,4.922204494E0,4.922204494E0
2.291920942E2,3.211433478E1,1.189513090E2,1.869179971E1,1.492274642E0,6.927270508E1,4.830930233E0,4.830930233E0
2.302004536E2,3.211434043E1,1.189513226E2,1.876182641E1,1.334273815E0,7.401152039E1,4.795035839E0,4.795035839E0
2.312027718E2,3.211434523E1,1.189513378E2,1.877861479E1,1.407221675E0,7.259695435E1,4.595612526E0,4.595612526E0
2.321899869E2,3.211435054E1,1.189513501E2,1.868720922E1,1.333196163E0,6.442415619E1,4.537047863E0,4.537047863E0
2.332046489E2,3.211435331E1,1.189513635E2,1.867891639E1,1.289429188E0,7.309730530E1,4.453311920E0,4.453311920E0
2.341995323E2,3.211435696E1,1.189513774E2,1.844044974E1,1.304095864E0,8.230748749E1,4.473223686E0,4.473223686E0
2.352026375E2,3.211435677E1,1.189513898E2,1.828364952E1,1.274470806E0,8.218750763E1,4.390059471E0,4.390059471E0
2.362034604E2,3.211435592E1,1.189514026E2,1.822951731E1,1.243331671E0,8.573897552E1,4.280025005E0,4.280025005E0
2.371897557E2,3.211435684E1,1.189514162E2,1.830319951E1,9.468688369E-1,8.384319305E1,4.334580421E0,4.334580421E0
2.381969057E2,3.211435844E1,1.189514283E2,1.843787079E1,1.150222778E0,6.516667938E1,4.302540779E0,4.302540779E0
2.391918500E2,3.211436168E1,1.189514410E2,1.850127665E1,1.087772369E0,7.400118256E1,4.494252205E0,4.494252205E0
2.401933619E2,3.211436383E1,1.189514565E2,1.848853588E1,1.253774285E0,8.194452667E1,4.664340496E0,4.664340496E0
2.411980208E2,3.211436513E1,1.189514737E2,1.868612643E1,1.346816421E0,8.610579681E1,4.867187500E0,4.867187500E0
2.421891276E2,3.211436450E1,1.189514897E2,1.882339632E1,9.969315529E-1,1.000722656E2,4.699999809E0,4.699999809E0
2.432040041E2,3.211436689E1,1.189515059E2,1.872111560E1,1.230780244E0,7.641808319E1,4.699999809E0,4.699999809E0
2.441921432E2,3.211437290E1,1.189515223E2,1.870597974E1,1.519297719E0,6.055962372E1,4.699999809E0,4.699999809E0
2.452046974E2,3.211438047E1,1.189515380E2,1.872964621E1,1.570678949E0,5.870310974E1,4.699999809E0,4.699999809E0
2.461884724E2,3.211438752E1,1.189515535E2,1.868839163E1,1.537008882E0,5.638076401E1,4.852038860E0,4.852038860E0
2.472026385E2,3.211439440E1,1.189515689E2,1.859917884E1,1.518894792E0,5.351467896E1,4.900588989E0,4.900588989E0
2.482025026E2,3.211440048E1,1.189515848E2,1.825049792E1,1.494915605E0,4.845738983E1,4.812313557E0,4.812313557E0
2.492031599E2,3.211440661E1,1.189515979E2,1.792580238E1,1.495225430E0,4.578305817E1,4.628961563E0,4.628961563E0
2.502021057E2,3.211441448E1,1.189516099E2,1.753612127E1,1.463249207E0,5.258509827E1,4.577670097E0,4.577670097E0
2.512031698E2,3.211442215E1,1.189516239E2,1.749186032E1,1.485376000E0,5.024536514E1,4.527840614E0,4.527840614E0
2.522030979E2,3.211443208E1,1.189516373E2,1.736998060E1,1.497490883E0,4.279804993E1,4.385988712E0,4.385988712E0
2.531992698E2,3.211443965E1,1.189516504E2,1.746194521E1,1.389726162E0,5.084207916E1,4.267827034E0,4.267827034E0
2.541982901E2,3.211444717E1,1.189516639E2,1.711999085E1,1.327231407E0,4.667761993E1,4.018564701E0,4.018564701E0
2.552043125E2,3.211445508E1,1.189516758E2,1.692378994E1,1.306097984E0,5.362563705E1,3.933621645E0,3.933621645E0
2.561792823E2,3.211446646E1,1.189516882E2,1.672441610E1,1.350298643E0,4.661156082E1,4.042128563E0,4.042128563E0
2.571975692E2,3.211447766E1,1.189516991E2,1.678977949E1,1.446030974E0,4.027952957E1,3.846487761E0,3.846487761E0
2.582047484E2,3.211448922E1,1.189517108E2,1.679971785E1,1.495531797E0,4.508384323E1,3.731425524E0,3.731425524E0
2.592079468E2,3.211450261E1,1.189517241E2,1.648953180E1,1.470928431E0,5.032238388E1,3.890001297E0,3.890001297E0
2.601876687E2,3.211451271E1,1.189517368E2,1.633907896E1,1.448336601E0,4.742798615E1,4.045473099E0,4.045473099E0
2.611924484E2,3.211452029E1,1.189517527E2,1.622838456E1,1.567610025E0,6.285289383E1,4.023303032E0,4.023303032E0
2.621973119E2,3.211452455E1,1.189517695E2,1.615664138E1,1.367731333E0,9.070526123E1,4.328602791E0,4.328602791E0
2.631843614E2,3.211452630E1,1.189517889E2,1.605620572E1,1.425480247E0,1.220521545E2,4.620645046E0,4.620645046E0
2.641976854E2,3.211452477E1,1.189518084E2,1.618239787E1,1.466357827E0,1.310601959E2,4.699999809E0,4.699999809E0
2.651960651E2,3.211452144E1,1.189518266E2,1.610458181E1,1.518472075E0,1.219736023E2,4.699999809E0,4.699999809E0
2.662081609E2,3.211451483E1,1.189518439E2,1.583789302E1,1.515037537E0,1.327386932E2,4.699999809E0,4.699999809E0
2.671957932E2,3.211450391E1,1.189518603E2,1.569372647E1,1.562442541E0,1.353939209E2,4.699999809E0,4.699999809E0
2.681893000E2,3.211449353E1,1.189518767E2,1.554102334E1,1.592408419E0,1.283928986E2,4.699999809E0,4.699999809E0
2.691937015E2,3.211448326E1,1.189518944E2,1.570844030E1,1.516185999E0,1.115087433E2,4.699999809E0,4.699999809E0
2.701914494E2,3.211447880E1,1.189519154E2,1.535104385E1,1.519826055E0,9.233694458E1,4.699999809E0,4.699999809E0
2.712012088E2,3.211447960E1,1.189519366E2,1.508747922E1,1.564279079E0,7.992410278E1,4.699999809E0,4.699999809E0
2.721896807E2,3.211448151E1,1.189519589E2,1.491647710E1,1.600524306E0,8.404764557E1,4.699999809E0,4.699999809E0
2.732032875E2,3.211448399E1,1.189519795E2,1.478548759E1,1.558068991E0,8.700876617E1,4.699999809E0,4.699999809E0
2.742026099E2,3.211448506E1,1.189519982E2,1.473777846E1,1.522641420E0,9.975891113E1,4.699999809E0,4.699999809E0
2.751887849E2,3.211448385E1,1.189520153E2,1.474321178E1,1.427533269E0,1.113655396E2,4.699999809E0,4.699999809E0
2.762017416E2,3.211448085E1,1.189520333E2,1.481044222E1,1.421163678E0,1.070404968E2,4.699999809E0,4.699999809E0
2.771980239E2,3.211447706E1,1.189520533E2,1.476050140E1,1.561704278E0,9.749441528E1,4.699999809E0,4.699999809E0
2.781890380E2,3.211447468E1,1.189520720E2,1.480157491E1,1.496135831E0,1.095686493E2,4.699999809E0,4.699999809E0
2.792107401E2,3.211447141E1,1.189520907E2,1.494138216E1,1.495717287E0,1.048470154E2,4.699999809E0,4.699999809E0
2.802022296E2,3.211446830E1,1.189521096E2,1.496712346E1,1.502432823E0,1.034810486E2,4.699999809E0,4.699999809E0
2.812042140E2,3.211446441E1,1.189521277E2,1.499485622E1,1.473251820E0,1.104068451E2,4.933890343E0,4.933890343E0
2.822053500E2,3.211446055E1,1.189521461E2,1.507087526E1,1.540798903E0,1.148443604E2,4.937450409E0,4.937450409E0
2.832027093E2,3.211445753E1,1.189521622E2,1.501271572E1,1.534765244E0,1.033049316E2,4.636433601E0,4.636433601E0
2.841947369E2,3.211445396E1,1.189521785E2,1.493797014E1,1.574133039E0,1.063525085E2,4.461729527E0,4.461729527E0
2.851910010E2,3.211445024E1,1.189521968E2,1.495557857E1,1.391773343E0,1.079332581E2,4.585314274E0,4.585314274E0
2.861887921E2,3.211444667E1,1.189522137E2,1.500933681E1,1.269826412E0,1.240175781E2,4.700937748E0,4.700937748E0
2.872019760E2,3.211444426E1,1.189522286E2,1.516983888E1,1.478110671E0,1.018544006E2,4.602400303E0,4.602400303E0
2.881886229E2,3.211444529E1,1.189522471E2,1.515135099E1,1.668604851E0,7.022444153E1,4.986477852E0,4.986477852E0
2.891984109E2,3.211444719E1,1.189522636E2,1.520917502E1,1.583361864E0,8.201237488E1,4.994292259E0,4.994292259E0
2.901816880E2,3.211444590E1,1.189522796E2,1.536635706E1,1.526161075E0,8.288760376E1,4.699999809E0,4.699999809E0
2.912023224E2,3.211444244E1,1.189522944E2,1.552349310E1,1.551366210E0,1.123133392E2,4.699999809E0,4.699999809E0
2.922058260E2,3.211443715E1,1.189523085E2,1.574844087E1,1.579905868E0,1.181907501E2,4.699999809E0,4.699999809E0
2.931876770E2,3.211443079E1,1.189523223E2,1.586125795E1,1.606689095E0,1.192782288E2,4.699999809E0,4.699999809E0
2.942005921E2,3.211442421E1,1.189523367E2,1.585971074E1,1.620260835E0,1.189146881E2,4.699999809E0,4.699999809E0
2.952058921E2,3.211441467E1,1.189523513E2,1.578325884E1,1.623076081E0,1.210410919E2,4.699999809E0,4.699999809E0
2.961965630E2,3.211440373E1,1.189523648E2,1.561675702E1,1.598348618E0,1.260062866E2,4.699999809E0,4.699999809E0
2.971988224E2,3.211439540E1,1.189523772E2,1.582832016E1,1.649941564E0,1.292490234E2,4.699999809E0,4.699999809E0
2.981903630E2,3.211438527E1,1.189523913E2,1.532736089E1,1.675735116E0,1.304834290E2,4.699999809E0,4.699999809E0
2.991899927E2,3.211437607E1,1.189524074E2,1.519302219E1,1.656946301E0,1.293768005E2,4.801152229E0,4.801152229E0
3.001887739E2,3.211436859E1,1.189524232E2,1.525291276E1,1.612135887E0,1.153811951E2,4.539330482E0,4.539330482E0
3.011913322E2,3.211436315E1,1.189524372E2,1.529083759E1,1.567821145E0,1.141172028E2,4.493807793E0,4.493807793E0
3.022010609E2,3.211435689E1,1.189524538E2,1.508627688E1,1.594128728E0,1.170363312E2,4.351482868E0,4.351482868E0
3.031915979E2,3.211435032E1,1.189524670E2,1.519932661E1,1.567502856E0,1.195311584E2,4.384688854E0,4.384688854E0
3.041940390E2,3.211434459E1,1.189524817E2,1.517509206E1,1.556565166E0,1.264901123E2,4.507388115E0,4.507388115E0
3.052086296E2,3.211433774E1,1.189524942E2,1.528141661E1,1.554957867E0,1.355090179E2,4.692822933E0,4.692822933E0
3.061986072E2,3.211433084E1,1.189525044E2,1.530870202E1,1.566899896E0,1.436490479E2,4.807950974E0,4.807950974E0
3.071977369E2,3.211432435E1,1.189525118E2,1.545476166E1,1.502182364E0,1.453610840E2,4.961628914E0,4.961628914E0
3.082023651E2,3.211431336E1,1.189525201E2,1.550966690E1,1.571152925E0,1.499424438E2,4.699999809E0,4.699999809E0
3.091949296E2,3.211430038E1,1.189525263E2,1.554150971E1,1.551989198E0,1.673454590E2,4.699999809E0,4.699999809E0
3.101881562E2,3.211428623E1,1.189525298E2,1.551725136E1,1.503565907E0,1.839889984E2,4.881829262E0,4.881829262E0
3.111935354E2,3.211427376E1,1.189525345E2,1.575673346E1,1.418612242E0,1.692451630E2,4.631161690E0,4.631161690E0
3.121915197E2,3.211426122E1,1.189525406E2,1.583341019E1,1.502624989E0,1.530000458E2,4.470971107E0,4.470971107E0
3.131959109E2,3.211424748E1,1.189525494E2,1.575429442E1,1.233668804E0,1.521379852E2,4.394922733E0,4.394922733E0
3.141987880E2,3.211423354E1,1.189525578E2,1.559105852E1,1.183775306E0,1.484745026E2,4.686122417E0,4.686122417E0
3.151902171E2,3.211421935E1,1.189525647E2,1.524675564E1,1.433094263E0,1.584573975E2,4.699999809E0,4.699999809E0
3.161924161E2,3.211420774E1,1.189525714E2,1.526324338E1,1.436776400E0,1.615733490E2,4.699999809E0,4.699999809E0
3.171947921E2,3.211419699E1,1.189525770E2,1.523065478E1,1.479024887E0,1.503115997E2,4.699999809E0,4.699999809E0
3.182024109E2,3.211418451E1,1.189525805E2,1.525959558E1,1.462527633E0,1.516513214E2,4.699999809E0,4.699999809E0
3.192024416E2,3.211417421E1,1.189525868E2,1.533421439E1,1.511921287E0,1.458189697E2,4.699999809E0,4.699999809E0
3.201906557E2,3.211416025E1,1.189525923E2,1.520530133E1,1.463284135E0,1.540637512E2,4.699999809E0,4.699999809E0
3.211980291E2,3.211414738E1,1.189525948E2,1.534267478E1,1.433658123E0,1.522780609E2,4.699999809E0,4.699999809E0
3.222044385E2,3.211413772E1,1.189525984E2,1.521879336E1,1.447444916E0,1.569150543E2,4.699999809E0,4.699999809E0
3.232081656E2,3.211412858E1,1.189526025E2,1.506889049E1,1.410676003E0,1.537231445E2,4.699999809E0,4.699999809E0
3.242005093E2,3.211411893E1,1.189526077E2,1.515362631E1,1.545783520E0,1.518429565E2,4.699999809E0,4.699999809E0
3.251917302E2,3.211410817E1,1.189526109E2,1.529915809E1,1.493632078E0,1.657010498E2,4.699999809E0,4.699999809E0
3.262020104E2,3.211409811E1,1.189526135E2,1.527391766E1,1.421607494E0,1.683379211E2,4.699999809E0,4.699999809E0
3.272078036E2,3.211408908E1,1.189526170E2,1.523132681E1,1.118080616E0,1.585926361E2,4.699999809E0,4.699999809E0
3.281924541E2,3.211408134E1,1.189526238E2,1.517559353E1,1.090166211E0,1.459068909E2,4.699999809E0,4.699999809E0
3.292113791E2,3.211407564E1,1.189526328E2,1.515425996E1,1.256509662E0,1.180642242E2,4.954374313E0,4.954374313E0
3.302023583E2,3.211406921E1,1.189526454E2,1.491137652E1,1.431466818E0,9.510449219E1,4.999474049E0,4.999474049E0
