"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.099354164E-2,-4.580533326E-1,1.265797058E0,-2.738396101E0
5.107954168E-2,-1.065621724E0,4.701722717E-1,-2.046806145E-1
7.116554165E-2,-5.179782298E-1,1.392318526E-1,2.154204293E0
9.125054168E-2,-2.995448910E-1,-5.856153122E-1,3.080590948E0
1.113365417E-1,-6.110507002E-1,-8.735857129E-1,2.614723397E0
1.314225417E-1,1.959799576E-1,-5.059741884E-1,1.969774926E0
1.515075417E-1,3.675173112E-1,-7.833506039E-1,2.389348902E0
1.715935417E-1,4.177646280E-1,-1.012285761E0,2.568378950E0
1.916795417E-1,-4.640136188E-1,-1.333383270E0,2.358558049E0
2.117645417E-1,-7.778147525E-1,-6.673590946E-1,1.406612045E0
2.318505417E-1,-1.651440811E-1,1.309328994E-1,-9.567389667E-1
2.519365416E-1,7.356966734E-2,-1.825597206E-1,-4.049132520E-1
2.720215417E-1,-1.496430832E0,-1.257499275E0,2.040850171E0
2.921075416E-1,-2.568956071E0,-1.843739946E0,2.564382963E0
3.121935417E-1,-2.563094529E0,-1.391669193E0,1.511928585E0
3.322785416E-1,-2.021665456E0,-7.945108920E-1,8.538870281E-1
3.523645417E-1,-1.705497150E0,-4.715367195E-1,3.472000641E-1
3.724505416E-1,-1.516222195E0,-4.631564900E-1,-1.711889327E-1
3.925365417E-1,-1.347987568E0,-3.880300015E-1,-4.971139026E-1
4.126215416E-1,-1.133147709E0,-5.435054192E-1,-9.166761839E-1
4.327075417E-1,-8.110453561E-1,-5.794526392E-1,-1.500715964E0
4.527935417E-1,-6.911403054E-1,-3.507320747E-1,-2.282838945E0
4.728785417E-1,-8.224062037E-1,-4.259696603E-3,-3.004824482E0
4.929645417E-1,-5.042036515E-1,6.084203303E-2,-3.359232409E0
5.130505417E-1,-1.043542345E-1,8.352162838E-3,-2.702236919E0
5.331355417E-1,-2.622047912E-1,-2.909673911E-1,-1.304070593E0
5.532217917E-1,-5.876919508E-2,-1.332609683E-1,-2.563337481E-1
5.733077917E-1,5.130982167E-1,2.744218174E-1,7.963884330E-1
5.933927917E-1,8.113320158E-1,3.375135666E-1,1.593668566E0
6.134787917E-1,1.118963387E0,3.528259626E-1,1.430221347E0
6.335647916E-1,1.611650655E0,6.030426461E-1,9.855329955E-1
6.536497917E-1,1.685022686E0,5.212403914E-1,1.632574185E0
6.737357916E-1,1.043597455E0,3.853777045E-1,2.133891066E0
6.938217917E-1,6.177211308E-1,1.795080587E-1,2.584084572E0
7.139067916E-1,9.143956237E-1,4.468076751E-1,2.713905623E0
7.339927917E-1,1.602159308E0,5.597501537E-1,1.218190783E0
7.540787917E-1,2.068493760E0,5.463065279E-1,6.178518891E-1
7.741637917E-1,1.821790815E0,-2.525064531E-1,2.008109272E0
7.942497917E-1,1.502995062E0,-6.065807962E-1,1.707807385E0
8.143357917E-1,2.079749796E0,-4.336090475E-1,3.333164352E-1
8.344217917E-1,2.564072476E0,-4.639692530E-1,9.304849684E-2
8.545067917E-1,2.448090176E0,-1.309849689E0,6.732144964E-1
8.745927917E-1,2.092024710E0,-1.878227994E0,1.575262701E0
8.946787917E-1,1.727793899E0,-1.812357355E0,1.532722453E0
9.147637917E-1,1.537190310E0,-1.434560858E0,1.993842065E-2
9.348497917E-1,1.148097943E0,-9.743352851E-1,-1.741235917E0
