"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.099354164E-2,-1.570129395E0,-4.398068237E1,-1.470104980E1
5.107954168E-2,-1.432739258E0,-4.412033844E1,-1.436059570E1
7.116554165E-2,-9.947509766E-1,-4.431114197E1,-1.366909790E1
9.125054168E-2,-3.523559570E-1,-4.468527985E1,-1.320550537E1
1.113365417E-1,6.427001953E-2,-4.496501923E1,-1.263107300E1
1.314225417E-1,4.265747070E-1,-4.504969788E1,-1.217492676E1
1.515075417E-1,8.447265625E-1,-4.509617615E1,-1.186386108E1
1.715935417E-1,1.082275391E0,-4.506799316E1,-1.143841553E1
1.916795417E-1,1.461914062E0,-4.514685059E1,-1.112936401E1
2.117645417E-1,1.632751465E0,-4.494946289E1,-1.099645996E1
2.318505417E-1,1.884582520E0,-4.503407288E1,-1.129547119E1
2.519365416E-1,2.171447754E0,-4.479344177E1,-1.200219727E1
2.720215417E-1,2.244323730E0,-4.467160797E1,-1.273318481E1
2.921075416E-1,2.482116699E0,-4.435388947E1,-1.328247070E1
3.121935417E-1,2.627685547E0,-4.399411011E1,-1.461050415E1
3.322785416E-1,2.313842773E0,-4.344871521E1,-1.529403687E1
3.523645417E-1,1.960327148E0,-4.327094269E1,-1.607647705E1
3.724505416E-1,1.541381836E0,-4.304405212E1,-1.646020508E1
3.925365417E-1,9.219970703E-1,-4.303197479E1,-1.689340210E1
4.126215416E-1,1.898803711E-1,-4.283501434E1,-1.670507812E1
4.327075417E-1,-6.751708984E-1,-4.286679840E1,-1.686016846E1
4.527935417E-1,-1.304443359E0,-4.302528381E1,-1.657870483E1
4.728785417E-1,-2.345336914E0,-4.313414001E1,-1.600378418E1
4.929645417E-1,-3.370910645E0,-4.320446014E1,-1.567831421E1
5.130505417E-1,-3.928344727E0,-4.341067505E1,-1.515994263E1
5.331355417E-1,-4.624816895E0,-4.349331665E1,-1.500836182E1
5.532217917E-1,-5.259155273E0,-4.353955841E1,-1.447546387E1
5.733077917E-1,-5.801818848E0,-4.358673859E1,-1.429251099E1
5.933927917E-1,-5.995483398E0,-4.396320343E1,-1.412918091E1
6.134787917E-1,-6.159057617E0,-4.385758209E1,-1.369812012E1
6.335647916E-1,-6.293640137E0,-4.401969910E1,-1.324368286E1
6.536497917E-1,-6.306884766E0,-4.424834442E1,-1.305575562E1
6.737357916E-1,-6.274536133E0,-4.414495850E1,-1.321810913E1
6.938217917E-1,-6.042114258E0,-4.418357086E1,-1.311199951E1
7.139067916E-1,-6.010742188E0,-4.411441040E1,-1.297537231E1
7.339927917E-1,-5.775878906E0,-4.440181732E1,-1.259884644E1
7.540787917E-1,-5.721069336E0,-4.453968811E1,-1.243951416E1
7.741637917E-1,-5.423767090E0,-4.472246552E1,-1.272906494E1
7.942497917E-1,-5.095031738E0,-4.472166443E1,-1.275018311E1
8.143357917E-1,-4.847900391E0,-4.482266235E1,-1.280596924E1
8.344217917E-1,-4.669555664E0,-4.479865265E1,-1.293978882E1
8.545067917E-1,-4.444702148E0,-4.475605774E1,-1.317019653E1
8.745927917E-1,-4.178955078E0,-4.476899719E1,-1.359716797E1
8.946787917E-1,-3.704528809E0,-4.469205475E1,-1.370388794E1
9.147637917E-1,-3.276000977E0,-4.497627258E1,-1.372576904E1
9.348497917E-1,-2.775329590E0,-4.510067749E1,-1.360052490E1
