"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.998438000E-3,1.200600028E0,-8.348999619E-1,-5.490999818E-1
2.199843800E-2,1.483799934E0,-1.388000011E0,3.951999843E-1
5.199843800E-2,8.922999501E-1,-1.691999912E0,1.069499969E0
7.199843800E-2,3.655999899E-1,-1.402300000E0,9.652999640E-1
9.199843800E-2,-3.254999816E-1,-7.795000076E-1,1.008999944E0
1.120046880E-1,-5.565999746E-1,-1.656999886E-1,7.380999923E-1
1.419984380E-1,-1.420000009E-2,5.557999611E-1,-2.919999883E-2
1.620000000E-1,-3.662000000E-1,8.616999984E-1,-4.192000031E-1
1.919984380E-1,-1.116199970E0,4.244999886E-1,5.194000006E-1
2.120000000E-1,-1.102100015E0,8.050000072E-1,1.140100002E0
2.419968750E-1,-2.752099991E0,2.953099966E0,2.946599960E0
2.619984380E-1,-1.792599916E0,2.968099833E0,1.142599940E0
2.919984380E-1,-6.265000105E-1,1.845299959E0,-1.967399955E0
3.120031250E-1,-6.992999911E-1,1.406399965E0,-1.392399907E0
3.419968750E-1,8.563999534E-1,-4.632000029E-1,3.863999844E-1
3.619968750E-1,2.082799911E0,-3.056699991E0,1.262699962E0
3.819968750E-1,2.523900032E0,-4.265199661E0,7.552999854E-1
4.020078130E-1,7.311999798E-1,-2.844300032E0,-3.571999967E-1
4.319968750E-1,-2.036099911E0,1.724399924E0,6.437999606E-1
4.520046880E-1,-1.132499933E0,1.393199921E0,9.086999893E-1
4.819968750E-1,2.465000004E-1,-2.269999981E-1,5.318999887E-1
5.020046880E-1,-4.349999875E-2,3.157999814E-1,5.234000087E-1
5.319968750E-1,6.815999746E-1,-5.266000032E-1,-1.656999886E-1
5.519984380E-1,7.274999619E-1,-6.951000094E-1,-3.551999927E-1
5.819968750E-1,8.556999564E-1,-1.423999906E0,5.636000037E-1
6.019968750E-1,1.076399922E0,-1.528299928E0,7.488999963E-1
6.219968750E-1,1.497200012E0,-1.271499991E0,2.096999884E-1
6.419968750E-1,1.459599972E0,-1.001500010E0,-6.277999878E-1
6.619984380E-1,1.409699917E0,-9.582999945E-1,-1.278399944E0
6.919984380E-1,1.364399910E0,-6.128000021E-1,-1.522699952E0
7.119984380E-1,1.023100019E0,-4.802999794E-1,-1.153900027E0
7.319984380E-1,4.682999849E-1,-3.817999959E-1,-6.337999701E-1
