"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.327998438E0,-2.055106163E0,-9.159536362E0,2.774487019E0
2.347998438E0,2.873712480E-1,-7.509710312E0,4.186443806E0
2.368004688E0,4.793181896E0,-7.395622253E0,2.137677193E0
2.390003125E0,8.033417702E0,-7.449702263E0,2.661049843E0
2.411996875E0,7.599627018E0,-4.856992722E0,-4.512150764E0
2.431998438E0,9.490078926E0,-9.700270653E0,-1.584760427E0
2.453998438E0,9.920269966E0,-8.071447372E0,3.100586832E-1
2.475996875E0,5.943461895E0,4.317799211E-1,1.518498540E0
2.495996875E0,4.407687187E0,-2.450513244E-1,2.360883951E0
2.515998438E0,3.050519466E0,-2.323879242E0,2.374329805E0
2.537996875E0,1.426082253E0,-4.934545517E0,1.856425643E0
2.557996875E0,-1.648800492E0,-8.202764511E0,3.438743949E-1
2.577996875E0,-2.829122782E0,-8.526422501E0,-1.059108615E0
2.597996875E0,-4.065718651E0,-8.203875542E0,-2.101371527E0
2.617996875E0,-2.999953747E0,-8.413377762E0,-2.309399128E0
2.637996875E0,2.195061445E0,-1.724727249E1,9.950972795E-1
2.657996875E0,-3.297419071E0,-3.453297043E1,7.681336403E0
2.677996875E0,-1.319046211E1,-3.205390930E1,6.053978443E0
2.697998438E0,-6.928580284E0,-2.310758018E1,-2.437393069E-1
2.717998438E0,9.312677979E-1,-1.227674770E1,7.194767594E-1
2.737998438E0,1.558883905E0,-7.853518009E0,-4.471890032E-1
2.757998438E0,1.056398392E0,-6.448150158E0,-2.001169622E-1
2.777998438E0,1.425114989E0,-5.592184544E0,3.315979004E0
2.799998438E0,1.141555384E-1,-7.892476559E0,1.382009864E0
2.821998438E0,-1.486215115E0,-9.755949974E0,-9.634459019E-1
2.843998438E0,-2.162625074E0,-1.003917503E1,-1.392180443E0
2.863998438E0,-2.523239613E0,-1.011122131E1,-1.133520365E0
2.885998438E0,-2.654326916E0,-1.012422657E1,3.423516750E-1
2.905998438E0,-3.033204556E0,-9.947209358E0,1.267068982E0
2.925998438E0,-3.222116709E0,-8.483298302E0,2.348347902E0
2.945998438E0,-2.401748180E0,-6.817489147E0,4.295954704E0
2.965998438E0,-2.662036419E0,-5.227040291E0,4.418671608E0
2.987998438E0,-2.306028128E0,-6.084509373E0,3.258019924E0
3.007998438E0,-2.155040026E0,-8.109237671E0,1.545629621E0
3.027998438E0,-3.768185973E-1,-1.090247631E1,1.063312888E0
3.047998438E0,1.546673417E0,-1.080675602E1,9.397337437E-1
3.067998438E0,2.095807552E0,-1.101916027E1,3.522732556E-1
3.088003125E0,2.387373447E0,-1.188043022E1,-2.529521883E-1
3.109996875E0,2.560713530E0,-1.135704899E1,-1.147454739E0
3.129998438E0,1.409792066E0,-1.145487595E1,-7.730494142E-1
3.149998438E0,-7.895119488E-2,-1.181565285E1,-5.959742665E-1
3.171998438E0,-1.008677244E0,-1.326257515E1,-1.797087789E-1
3.191998438E0,-1.274759173E0,-1.370103073E1,4.774995893E-2
3.211998438E0,-2.434376478E0,-1.369392395E1,-1.667322218E-2
3.233998438E0,-2.170305490E0,-9.999067307E0,-1.211446881E0
3.253998438E0,-1.383005857E0,-8.747178078E0,-9.343133122E-2
3.273998438E0,-1.062125325E0,-8.556829453E0,3.894408643E-1
3.293998438E0,-6.826347709E-1,-9.362161636E0,1.259302258E0
3.313998438E0,-2.071999550E0,-1.075800991E1,1.233387351E0
3.335998438E0,-3.135561466E0,-1.189850330E1,1.801406980E0
3.355998438E0,-3.298865318E0,-1.109394550E1,1.807976723E0
3.375998438E0,-2.831890345E0,-8.306883812E0,1.873817086E0
3.396003125E0,-2.002778530E0,-1.184009361E1,4.685912609E0
3.417996875E0,-1.994906425E0,-4.855067253E0,1.595543981E0
3.437996875E0,-2.617657185E0,-8.761857986E0,2.901140451E0
3.457996875E0,-7.396646738E-1,-8.582734108E0,5.775867701E-1
3.477996875E0,1.878902435E0,-8.132892609E0,9.165578485E-1
3.497996875E0,-9.568954110E-1,-9.920374870E0,3.391425133E0
3.517996875E0,-3.977171183E0,-8.993789673E0,1.640238881E0
3.537996875E0,-3.954589128E0,-7.949199677E0,-3.196259260E0
3.557996875E0,-5.063114166E0,-8.131810188E0,-3.052281380E0
3.577996875E0,-5.565551758E0,-9.867865562E0,2.011818886E0
3.597996875E0,-3.254017115E0,-7.974990368E0,4.116600037E0
3.617998438E0,-6.004562378E-1,-5.438045979E0,2.054847717E0
3.639996875E0,3.868455291E-1,-6.200963497E0,-2.626391411E0
3.659996875E0,1.282334421E-2,-8.005807877E0,-6.317781448E0
3.679996875E0,4.467484653E-1,-9.140660286E0,-8.607298851E0
3.699996875E0,7.071801424E-1,-1.044101715E1,-9.751841545E0
3.719996875E0,2.272193193E0,-1.103296947E1,-1.091245461E1
3.739996875E0,7.464163303E-1,-8.175585747E0,-7.843433380E0
3.759998438E0,-1.260537624E0,-7.832487106E0,-7.722545624E0
3.781996875E0,-5.483047485E0,-8.255983353E0,-6.392039776E0
3.801996875E0,-5.908708096E0,-1.087096882E1,1.816337109E-1
3.821996875E0,-2.919537306E0,-1.466732979E1,6.665362120E-1
3.841998438E0,1.686475798E-2,-1.529039669E1,-1.810361147E0
3.863998438E0,2.407417744E-1,-1.526420403E1,-1.130570769E0
3.885998438E0,-1.794415951E0,-1.224435902E1,-1.412234306E0
3.905998438E0,-1.930808663E0,-1.040848541E1,-6.577925682E-1
3.927996875E0,-1.382680178E0,-1.115434647E1,-1.207376719E0
3.947998438E0,-1.283924222E0,-1.172101593E1,-1.058026433E0
3.967998438E0,-1.806712508E0,-9.616599083E0,-7.079175711E-1
3.987998438E0,-2.100835562E0,-7.809732914E0,-1.699193716E0
4.009998438E0,-1.434414029E0,-6.513732433E0,-2.078243732E0
4.031998438E0,-1.021663308E0,-5.957070827E0,-2.879611731E0
4.053996875E0,-3.380612936E-3,-6.251289368E0,-2.588218212E0
4.073996875E0,1.085052174E-2,-6.281935215E0,-2.062537909E0
4.093996875E0,-2.253805697E-1,-6.096336365E0,-2.035195827E0
4.113996875E0,-3.554240465E-1,-6.209045887E0,-1.912785172E0
4.133996875E0,-4.144746065E-1,-6.397412300E0,-2.109550238E0
4.153996875E0,-1.016932368E0,-6.555812359E0,-2.440323591E0
4.173996875E0,-7.249068022E-1,-7.237221718E0,-3.215929985E0
4.193996875E0,-8.862856030E-1,-8.205954552E0,-4.351078510E0
4.213998438E0,-8.404797316E-1,-8.931080818E0,-5.350676537E0
4.235996875E0,-2.396978885E-1,-1.014510441E1,-5.365406036E0
4.255996875E0,-5.944324285E-2,-1.132423973E1,-5.691314220E0
4.276000000E0,-5.478890985E-2,-1.193472195E1,-6.140658379E0
4.297996875E0,4.400542751E-2,-1.134482956E1,-6.722037315E0
4.317996875E0,4.186309576E-1,-1.088383961E1,-6.144709110E0
4.337996875E0,3.771059215E-1,-1.041514206E1,-5.738097191E0
4.357996875E0,8.255877495E-1,-1.043906403E1,-5.236837387E0
4.377996875E0,1.234507799E0,-1.056756496E1,-5.751331806E0
4.397996875E0,1.275238037E0,-1.043014812E1,-6.287451267E0
4.417996875E0,1.144916892E0,-9.706946373E0,-4.741496086E0
4.437996875E0,4.016512632E-1,-8.371306419E0,-3.287612438E0
4.457996875E0,-8.433144689E-1,-6.975659847E0,-1.489605188E0
4.477996875E0,-1.749596477E0,-7.346598148E0,-1.268314004E0
4.497996875E0,-3.183033705E0,-1.047483444E1,-2.452773333E0
4.517996875E0,-3.860544920E0,-1.086496353E1,-2.629456043E0
4.537998438E0,-4.360147953E0,-9.462364197E0,-1.363153100E0
4.557998438E0,-4.308499813E0,-1.002761650E1,-1.990050912E0
4.579996875E0,-3.607248068E0,-1.000507259E1,-2.716317654E0
4.599996875E0,-2.582491159E0,-9.889335632E0,-4.257235527E0
4.619996875E0,-1.222996593E0,-9.253187180E0,-5.109102249E0
4.639996875E0,1.707554221E0,-9.995044708E0,-6.273258686E0
4.659996875E0,-1.110430732E-1,-8.596362114E0,-4.388571739E0
4.679996875E0,-7.538192272E-1,-7.380576611E0,-3.519926548E0
4.699996875E0,-5.540278554E-1,-6.323316574E0,-2.116732836E0
4.719996875E0,-7.560888529E-1,-6.050511837E0,-2.258488655E0
4.739996875E0,-1.346680999E0,-6.207590103E0,-2.113850355E0
4.759996875E0,-1.568566084E0,-6.123381138E0,-1.882216096E0
4.779996875E0,-1.479080319E0,-6.090887070E0,-1.946189046E0
4.799996875E0,-9.885754585E-1,-6.588651180E0,-2.605494976E0
4.819996875E0,-1.644146144E-1,-7.414191246E0,-3.432078600E0
4.839996875E0,7.673129439E-1,-8.278230667E0,-4.088875294E0
4.859996875E0,1.009577394E0,-8.078985214E0,-4.731785297E0
4.879996875E0,4.206229150E-1,-8.602759361E0,-5.070478439E0
4.899996875E0,3.326120973E-1,-1.031061077E1,-5.554969311E0
4.919998438E0,2.545553446E0,-1.298862076E1,-9.448122978E0
4.939998438E0,-3.159771860E-1,-1.232386589E1,-7.817298412E0
4.961996875E0,-3.564583063E-1,-1.062744904E1,-7.232490540E0
4.981996875E0,-4.575310230E0,-8.720170975E0,-6.091509819E0
5.001996875E0,-5.539569855E0,-8.784919739E0,2.425125360E0
5.021996875E0,-4.121570110E0,-1.046852207E1,-2.259503841E0
5.041996875E0,-3.704318285E0,-9.951614380E0,-3.117537737E0
5.061996875E0,-5.295255661E0,-1.081763554E1,-2.533276081E0
5.081996875E0,-5.068697453E0,-1.227029324E1,-3.984909356E-1
5.101996875E0,-2.288205624E0,-1.358248806E1,-1.854577422E0
5.121996875E0,-1.799865127E0,-1.324858284E1,-2.195080757E0
5.141996875E0,-1.293922365E-1,-1.245232868E1,-2.672589779E0
5.161996875E0,5.537596941E-1,-1.085037899E1,-3.664411783E0
5.181996875E0,7.576020360E-1,-9.087738037E0,-3.226435900E0
5.201996875E0,8.870708346E-1,-7.814530849E0,-3.101803303E0
5.221996875E0,1.013628364E0,-6.952771664E0,-3.536954165E0
5.241996875E0,8.608592153E-1,-6.490613937E0,-3.541340351E0
5.261996875E0,5.011543036E-1,-6.219839573E0,-3.111150265E0
5.281996875E0,-2.033730596E-1,-6.194796085E0,-2.764192104E0
5.301996875E0,-8.861418962E-1,-6.258308887E0,-2.229135752E0
5.321996875E0,-1.379433751E0,-6.623980522E0,-1.847193599E0
5.341996875E0,-1.667551875E0,-7.323010921E0,-1.207826853E0
5.361996875E0,-1.924631715E0,-7.796708584E0,-1.031833887E0
5.381996875E0,-1.972965837E0,-8.273987770E0,-1.645429492E0
5.401996875E0,-1.308948398E0,-8.983399391E0,-2.500877619E0
5.421996875E0,-4.633642137E-1,-1.010177803E1,-3.680481672E0
5.441996875E0,2.001456916E-1,-1.125471115E1,-5.085887909E0
5.461996875E0,1.005344391E0,-1.183545780E1,-6.193627357E0
5.481996875E0,1.324788451E0,-1.152899075E1,-6.737637520E0
5.501996875E0,6.029078960E-1,-1.093659878E1,-6.024797916E0
5.521996875E0,-2.998498082E-1,-1.125796795E1,-5.224234581E0
5.541996875E0,-8.706370592E-1,-1.134253979E1,-4.710151196E0
5.561998438E0,-1.549326181E0,-1.075736809E1,-4.067049503E0
5.581998438E0,-1.346451163E0,-9.694754601E0,-3.134977341E0
5.604003125E0,-2.155662537E0,-8.181447029E0,-1.782368302E0
5.625998438E0,-3.538610935E0,-1.039633179E1,-7.697262764E-1
5.647996875E0,-4.123868465E0,-1.296066570E1,3.875446618E-1
5.667996875E0,-4.308672428E0,-1.098115921E1,-8.850885183E-2
5.687998438E0,-2.944379568E0,-1.066182995E1,-1.761758924E0
5.709996875E0,-1.419608355E0,-1.021601105E1,-3.103105783E0
5.729998438E0,-3.303519487E-1,-9.277656555E0,-3.863504171E0
5.751996875E0,2.085531712E0,-9.715450287E0,-6.361776829E0
5.771996875E0,1.346020252E-1,-7.276438713E0,-4.370107651E0
5.791996875E0,4.819048941E-1,-6.315626621E0,-2.110479355E0
5.811996875E0,1.636101753E-1,-6.337241173E0,-1.336663723E0
5.831996875E0,-2.262329161E-1,-6.551033497E0,-1.123158336E0
5.851996875E0,-4.999859333E-1,-6.636813641E0,-9.567230344E-1
5.871996875E0,-6.797234416E-1,-6.731729031E0,-1.040146589E0
5.891996875E0,-2.548100948E-1,-7.297986507E0,-1.479903936E0
5.911996875E0,4.546014369E-1,-8.140553474E0,-1.946821213E0
5.931996875E0,1.301047444E0,-8.844880104E0,-2.502381325E0
5.951996875E0,1.583438873E0,-8.715775490E0,-3.358653069E0
5.971996875E0,1.693102837E0,-9.198121071E0,-4.365568161E0
5.991996875E0,3.649050593E-1,-9.775965691E0,-4.996670246E0
6.011996875E0,-3.997742236E-1,-1.027668953E1,-5.426812649E0
6.031996875E0,-2.361257523E-1,-1.110017967E1,-5.727667809E0
6.051996875E0,9.675639868E-1,-1.077457809E1,-7.756418228E0
6.071996875E0,8.583692312E-1,-1.115356064E1,-1.072970104E1
6.091996875E0,-4.114483595E-1,-1.084323406E1,-8.866753578E0
6.111996875E0,-1.337027550E0,-1.037444878E1,-4.003201008E0
6.131996875E0,3.081241846E-1,-1.100464153E1,-5.987515450E-1
6.151996875E0,2.154015303E-1,-9.133314133E0,-1.181557775E0
6.171996875E0,3.190992177E-1,-9.208856583E0,-1.876623154E0
6.191996875E0,-6.187191606E-1,-1.023228264E1,-6.312647462E-1
6.211998438E0,-6.899227500E-1,-1.142560005E1,9.094519019E-1
6.231998438E0,8.456320502E-3,-1.282910919E1,1.694769144E0
6.251998438E0,5.120718479E-1,-1.218019390E1,1.022659302E0
6.273998438E0,5.629630089E-1,-1.046629143E1,-8.575839400E-1
6.293998438E0,2.055948973E-1,-9.919388771E0,-1.679647446E0
6.313998438E0,-1.835873872E-1,-9.188601494E0,-1.741896629E0
6.333998438E0,-2.671354413E-1,-8.714079857E0,-1.603837371E0
6.353998438E0,-1.649509221E-1,-8.587963104E0,-2.014663219E0
6.373998438E0,8.667010814E-2,-8.038627625E0,-2.775195837E0
6.393998438E0,-1.275630593E-1,-7.053576469E0,-3.293703318E0
6.414000000E0,-6.492308974E-1,-6.277778625E0,-3.444106817E0
6.435998438E0,-1.302991629E0,-5.842532158E0,-3.369905949E0
6.455998438E0,-1.583898544E0,-5.856169224E0,-3.513471842E0
6.475998438E0,-1.613624930E0,-6.215261459E0,-3.922037601E0
6.495998438E0,-1.248240948E0,-6.891364574E0,-4.206631184E0
6.515998438E0,-4.587769210E-1,-7.955826759E0,-4.069922447E0
6.537996875E0,4.034996033E-1,-9.684019089E0,-4.179893017E0
6.557996875E0,1.257118702E0,-1.163055229E1,-4.966350079E0
6.577996875E0,2.145750523E0,-1.195242977E1,-5.925649643E0
6.597996875E0,2.906685352E0,-1.132178688E1,-6.774087429E0
6.618001563E0,3.430708885E0,-1.164238930E1,-7.337940693E0
6.639996875E0,2.557409763E0,-1.212717819E1,-7.712193012E0
6.659996875E0,8.607347012E-1,-1.121597290E1,-4.615819931E0
6.679996875E0,3.118591309E-1,-1.074966908E1,-3.056495428E0
6.699996875E0,8.334694803E-2,-1.100019836E1,-2.389987707E0
6.719998438E0,-2.247868031E-1,-1.146095657E1,-1.077304602E0
6.741996875E0,-1.108582377E0,-1.137574291E1,-2.497822791E-1
6.761996875E0,-1.460127831E0,-1.044021416E1,-2.489299327E-1
6.781996875E0,-9.035142660E-1,-9.850156784E0,-8.267178535E-1
6.801996875E0,-3.479541242E-1,-8.966438293E0,-1.085579038E0
6.821996875E0,4.493437707E-2,-8.300170898E0,-7.902302146E-1
6.841996875E0,3.856580257E-1,-7.730168343E0,-1.702756137E-1
6.861996875E0,5.204324126E-1,-7.174206257E0,-1.557667702E-1
6.881996875E0,3.784275353E-1,-7.017855644E0,-8.818036318E-1
6.901998438E0,8.897811174E-2,-6.681316853E0,-2.085895538E0
6.921998438E0,1.804461926E-1,-7.033963203E0,-2.457226515E0
6.943998438E0,-2.451758236E-1,-7.693891525E0,-3.167969465E0
6.963998438E0,1.704671681E-1,-8.064054489E0,-3.677800179E0
6.984006250E0,-5.688623525E-3,-8.660286903E0,-3.624524355E0
7.006010938E0,-7.321851850E-1,-9.187519073E0,-4.070324898E0
7.027996875E0,-1.166206002E0,-9.054152489E0,-4.767660141E0
7.047996875E0,-8.237011433E-1,-9.303121567E0,-5.467284203E0
7.067996875E0,-9.803490043E-1,-9.569145203E0,-6.191022396E0
7.087996875E0,-9.009763598E-1,-9.662960052E0,-7.184089184E0
7.107996875E0,-7.981789708E-1,-9.889202118E0,-8.654722214E0
7.127996875E0,-1.958868742E0,-1.143350124E1,-9.653009415E0
7.147996875E0,-2.131241798E0,-1.212184238E1,-7.597721100E0
7.168007813E0,-1.675845504E0,-1.087995148E1,-4.974777699E0
7.189996875E0,9.329342246E-1,-1.020253658E1,-4.528249741E0
7.209998438E0,1.909960032E0,-9.062685966E0,-3.227881908E0
7.229998438E0,1.402571321E0,-9.476470947E0,-8.256356716E-1
7.251998438E0,1.131796598E0,-1.114093876E1,1.477423549E0
7.273998438E0,1.640219688E0,-1.401082039E1,3.097187281E0
7.293998438E0,1.721440554E0,-1.442666531E1,2.266313076E0
7.315996875E0,2.165067196E0,-1.208460808E1,-2.134861797E-1
7.335996875E0,2.266533136E0,-1.028163052E1,-1.299860001E0
7.355996875E0,1.399602413E0,-8.586651802E0,-2.436301231E0
7.375996875E0,8.359115720E-1,-6.948806763E0,-2.568767786E0
7.395996875E0,1.424549967E-1,-6.045665741E0,-2.416582823E0
7.415996875E0,-9.479123354E-2,-6.159486294E0,-2.058084488E0
7.435996875E0,-8.745539933E-2,-6.661894798E0,-2.126587391E0
7.455998438E0,-2.509410679E-1,-6.693096161E0,-2.301536560E0
7.477996875E0,3.678068519E-1,-6.258280277E0,-2.537451744E0
7.497996875E0,6.786221266E-1,-6.468108177E0,-3.384865046E0
7.517996875E0,4.141586125E-1,-7.105415821E0,-4.043327808E0
7.537996875E0,2.502610981E-1,-7.806945801E0,-4.427941799E0
7.557996875E0,2.418718189E-1,-8.502758980E0,-4.844236374E0
7.577996875E0,2.666182816E-1,-8.668810844E0,-5.361479282E0
7.597996875E0,4.863294065E-1,-9.158674240E0,-5.778980255E0
7.617998438E0,5.398254395E-1,-1.020329285E1,-6.100713253E0
7.639996875E0,3.185533285E-1,-1.092507744E1,-6.261603355E0
7.659996875E0,3.192619979E-1,-1.051990223E1,-6.316727638E0
7.679996875E0,3.323630691E-1,-1.086081696E1,-6.493716717E0
7.699996875E0,7.221199274E-1,-1.188294029E1,-6.238839149E0
7.719996875E0,7.212293148E-2,-1.205765915E1,-5.513473034E0
7.739998438E0,2.719813213E-2,-9.396724701E0,-4.080255985E0
7.761996875E0,4.637089744E-2,-7.863286018E0,-3.711146832E0
7.781996875E0,-9.314785004E-1,-7.878848553E0,-2.505302191E0
7.801996875E0,-2.669764757E0,-1.025073624E1,-2.253738880E0
7.821996875E0,-2.919144869E0,-1.144845963E1,-1.576792479E0
7.841996875E0,-2.368823290E0,-1.218576813E1,-1.518651724E0
7.861996875E0,-1.294851303E0,-1.174795532E1,-2.145185471E0
7.881996875E0,-5.250867605E-1,-1.080902576E1,-1.947328687E0
7.901996875E0,-4.720695615E-1,-9.774721146E0,-1.205308199E0
7.921996875E0,-7.831146121E-1,-8.743739128E0,-2.709949017E-1
7.941996875E0,-6.394912601E-1,-8.012875557E0,1.795172393E-1
7.961996875E0,-3.783796430E-1,-7.717977524E0,-3.307924867E-1
7.981996875E0,9.329725057E-2,-7.617516518E0,-1.260422707E0
8.001996875E0,4.879766107E-1,-7.357066154E0,-2.630298853E0
8.021996875E0,8.862090111E-1,-7.335278511E0,-3.480776548E0
8.041996875E0,1.609162092E0,-7.190889359E0,-3.300627232E0
8.061996875E0,1.860572338E0,-7.397422314E0,-3.250406504E0
8.081996875E0,2.051821232E0,-7.695213318E0,-2.974747896E0
8.101996875E0,2.138146639E0,-7.735368729E0,-3.412695169E0
