"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.296456875E0,-1.143750000E1,-3.418750000E1,-3.293750000E1
1.316456875E0,-1.137500000E1,-3.418750000E1,-3.312500000E1
1.336456875E0,-1.168750000E1,-3.425000000E1,-3.281250000E1
1.356456875E0,-1.225000000E1,-3.450000000E1,-3.262500000E1
1.376456875E0,-1.306250000E1,-3.481250000E1,-3.237500000E1
1.396456875E0,-1.362500000E1,-3.468750000E1,-3.187500000E1
1.416456875E0,-1.393750000E1,-3.500000000E1,-3.106250000E1
1.436458438E0,-1.450000000E1,-3.512500000E1,-3.043750000E1
1.456458438E0,-1.481250000E1,-3.506250000E1,-2.993750000E1
1.476458438E0,-1.493750000E1,-3.518750000E1,-2.975000000E1
1.506458438E0,-1.512500000E1,-3.525000000E1,-2.981250000E1
1.536458438E0,-1.525000000E1,-3.493750000E1,-2.968750000E1
1.566456875E0,-1.537500000E1,-3.506250000E1,-2.931250000E1
1.586456875E0,-1.525000000E1,-3.518750000E1,-2.918750000E1
1.606456875E0,-1.543750000E1,-3.506250000E1,-2.937500000E1
1.626456875E0,-1.568750000E1,-3.500000000E1,-2.956250000E1
1.646456875E0,-1.575000000E1,-3.475000000E1,-2.981250000E1
1.666456875E0,-1.587500000E1,-3.406250000E1,-3.118750000E1
1.686458438E0,-1.568750000E1,-3.262500000E1,-3.231250000E1
1.706477188E0,-1.762500000E1,-3.162500000E1,-3.306250000E1
1.736456875E0,-2.025000000E1,-3.031250000E1,-3.268750000E1
1.756456875E0,-2.131250000E1,-3.031250000E1,-3.162500000E1
1.776456875E0,-2.131250000E1,-3.100000000E1,-3.068750000E1
1.796456875E0,-2.100000000E1,-3.125000000E1,-3.000000000E1
1.816456875E0,-2.231250000E1,-3.100000000E1,-2.906250000E1
1.836456875E0,-2.450000000E1,-3.093750000E1,-2.775000000E1
1.856456875E0,-2.687500000E1,-3.087500000E1,-2.575000000E1
1.876456875E0,-3.012500000E1,-3.062500000E1,-2.243750000E1
1.896456875E0,-3.368750000E1,-2.962500000E1,-1.843750000E1
1.916456875E0,-3.650000000E1,-2.700000000E1,-1.593750000E1
1.936456875E0,-3.968750000E1,-2.306250000E1,-1.300000000E1
1.956456875E0,-4.318750000E1,-1.818750000E1,-8.000000000E0
1.976456875E0,-4.518750000E1,-1.237500000E1,-4.375000000E-1
1.996456875E0,-4.550000000E1,-5.250000000E0,7.812500000E0
2.016458438E0,-4.300000000E1,3.125000000E0,1.606250000E1
2.036458438E0,-3.737500000E1,1.112500000E1,2.368750000E1
2.056458438E0,-2.900000000E1,1.843750000E1,2.943750000E1
2.076458438E0,-2.031250000E1,2.456250000E1,3.250000000E1
2.106458438E0,-9.312500000E0,3.081250000E1,3.312500000E1
2.126458438E0,-6.500000000E0,3.362500000E1,3.150000000E1
2.156458438E0,-8.187500000E0,3.593750000E1,2.825000000E1
2.176458438E0,-1.131250000E1,3.656250000E1,2.662500000E1
2.196458438E0,-1.493750000E1,3.568750000E1,2.506250000E1
2.216458438E0,-1.856250000E1,3.406250000E1,2.393750000E1
2.246458438E0,-2.418750000E1,3.056250000E1,2.318750000E1
2.266458438E0,-2.737500000E1,2.693750000E1,2.300000000E1
2.296456875E0,-3.125000000E1,2.231250000E1,2.331250000E1
2.316456875E0,-3.281250000E1,1.950000000E1,2.356250000E1
2.336458438E0,-3.362500000E1,1.706250000E1,2.368750000E1
2.366458438E0,-3.343750000E1,1.531250000E1,2.487500000E1
2.386458438E0,-3.231250000E1,1.462500000E1,2.618750000E1
2.406458438E0,-3.106250000E1,1.406250000E1,2.768750000E1
2.436458438E0,-3.018750000E1,1.306250000E1,2.875000000E1
2.466456875E0,-2.900000000E1,1.118750000E1,3.018750000E1
2.486456875E0,-2.750000000E1,1.018750000E1,3.112500000E1
2.506456875E0,-2.556250000E1,1.012500000E1,3.150000000E1
2.526456875E0,-2.325000000E1,1.093750000E1,3.200000000E1
2.546456875E0,-1.987500000E1,1.281250000E1,3.237500000E1
2.566456875E0,-1.593750000E1,1.531250000E1,3.243750000E1
2.586456875E0,-1.193750000E1,1.875000000E1,3.187500000E1
2.606456875E0,-8.750000000E0,2.256250000E1,3.056250000E1
2.626456875E0,-5.562500000E0,2.593750000E1,2.968750000E1
2.646456875E0,-3.437500000E0,2.925000000E1,2.900000000E1
2.666456875E0,-3.062500000E0,3.087500000E1,2.956250000E1
2.686456875E0,-3.062500000E0,3.250000000E1,3.012500000E1
2.706460000E0,-3.812500000E0,3.481250000E1,2.975000000E1
2.736456875E0,-5.750000000E0,3.700000000E1,2.831250000E1
2.756458438E0,-7.812500000E0,3.793750000E1,2.787500000E1
2.786456875E0,-9.562500000E0,3.793750000E1,2.806250000E1
2.806456875E0,-9.687500000E0,3.825000000E1,2.818750000E1
2.826458438E0,-8.875000000E0,3.856250000E1,2.862500000E1
2.856456875E0,-8.062500000E0,3.850000000E1,2.950000000E1
2.876456875E0,-7.687500000E0,3.831250000E1,3.025000000E1
2.896458438E0,-7.687500000E0,3.768750000E1,3.050000000E1
2.916458438E0,-8.000000000E0,3.706250000E1,3.093750000E1
2.936458438E0,-8.187500000E0,3.600000000E1,3.118750000E1
2.966458438E0,-7.625000000E0,3.550000000E1,3.087500000E1
2.986458438E0,-6.562500000E0,3.575000000E1,3.081250000E1
3.006458438E0,-5.562500000E0,3.656250000E1,2.993750000E1
3.036460000E0,-3.625000000E0,3.793750000E1,2.856250000E1
3.066456875E0,-2.062500000E0,3.893750000E1,2.806250000E1
3.086456875E0,-1.812500000E0,3.943750000E1,2.768750000E1
3.106458438E0,-2.312500000E0,3.962500000E1,2.756250000E1
3.126458438E0,-3.500000000E0,3.981250000E1,2.768750000E1
3.156458438E0,-6.062500000E0,3.943750000E1,2.793750000E1
3.176458438E0,-7.875000000E0,3.918750000E1,2.831250000E1
3.196458438E0,-9.312500000E0,3.887500000E1,2.881250000E1
3.216458438E0,-1.018750000E1,3.875000000E1,2.975000000E1
3.246458438E0,-1.056250000E1,3.868750000E1,3.100000000E1
3.266458438E0,-1.037500000E1,3.837500000E1,3.162500000E1
3.296458438E0,-9.437500000E0,3.781250000E1,3.225000000E1
3.326458438E0,-9.437500000E0,3.787500000E1,3.156250000E1
3.356456875E0,-1.037500000E1,3.806250000E1,3.062500000E1
3.376456875E0,-1.168750000E1,3.825000000E1,2.987500000E1
3.396456875E0,-1.256250000E1,3.812500000E1,2.950000000E1
3.416456875E0,-1.331250000E1,3.743750000E1,2.943750000E1
3.436456875E0,-1.350000000E1,3.712500000E1,2.975000000E1
3.456456875E0,-1.256250000E1,3.650000000E1,3.043750000E1
3.476456875E0,-1.150000000E1,3.581250000E1,3.162500000E1
3.496456875E0,-9.812500000E0,3.506250000E1,3.256250000E1
3.516456875E0,-7.937500000E0,3.393750000E1,3.375000000E1
3.536458438E0,-6.500000000E0,3.318750000E1,3.450000000E1
3.566456875E0,-9.625000000E0,3.031250000E1,3.606250000E1
3.586456875E0,-1.343750000E1,2.787500000E1,3.687500000E1
3.606456875E0,-1.581250000E1,2.681250000E1,3.712500000E1
3.626456875E0,-1.600000000E1,2.643750000E1,3.762500000E1
3.646456875E0,-1.450000000E1,2.737500000E1,3.800000000E1
3.666456875E0,-1.381250000E1,2.818750000E1,3.856250000E1
3.686456875E0,-1.418750000E1,2.837500000E1,3.912500000E1
3.706456875E0,-1.400000000E1,2.781250000E1,4.006250000E1
3.726456875E0,-1.350000000E1,2.625000000E1,4.168750000E1
3.746456875E0,-1.343750000E1,2.443750000E1,4.306250000E1
3.766456875E0,-1.400000000E1,2.331250000E1,4.356250000E1
3.786456875E0,-1.531250000E1,2.275000000E1,4.306250000E1
3.806456875E0,-1.856250000E1,2.293750000E1,4.106250000E1
3.826456875E0,-2.006250000E1,2.381250000E1,3.925000000E1
3.846458438E0,-1.993750000E1,2.418750000E1,3.881250000E1
3.876456875E0,-1.950000000E1,2.418750000E1,3.918750000E1
3.896458438E0,-1.912500000E1,2.462500000E1,3.887500000E1
3.916458438E0,-1.900000000E1,2.493750000E1,3.868750000E1
3.936458438E0,-1.887500000E1,2.493750000E1,3.843750000E1
3.956458438E0,-1.837500000E1,2.475000000E1,3.868750000E1
3.976458438E0,-1.800000000E1,2.400000000E1,3.906250000E1
4.006458438E0,-1.775000000E1,2.325000000E1,3.918750000E1
4.036458438E0,-1.668750000E1,2.281250000E1,3.918750000E1
4.066456875E0,-1.600000000E1,2.206250000E1,3.975000000E1
4.086456875E0,-1.587500000E1,2.175000000E1,4.043750000E1
4.106456875E0,-1.593750000E1,2.112500000E1,4.075000000E1
4.126456875E0,-1.593750000E1,2.068750000E1,4.168750000E1
4.146456875E0,-1.575000000E1,2.012500000E1,4.212500000E1
4.166456875E0,-1.550000000E1,1.993750000E1,4.237500000E1
4.186456875E0,-1.537500000E1,2.018750000E1,4.256250000E1
4.206456875E0,-1.506250000E1,2.081250000E1,4.250000000E1
4.226456875E0,-1.487500000E1,2.131250000E1,4.225000000E1
4.246456875E0,-1.462500000E1,2.206250000E1,4.193750000E1
4.266456875E0,-1.418750000E1,2.250000000E1,4.162500000E1
4.286456875E0,-1.387500000E1,2.268750000E1,4.175000000E1
4.306456875E0,-1.375000000E1,2.250000000E1,4.143750000E1
4.326456875E0,-1.400000000E1,2.256250000E1,4.156250000E1
4.346456875E0,-1.462500000E1,2.275000000E1,4.118750000E1
4.366456875E0,-1.475000000E1,2.287500000E1,4.131250000E1
4.386456875E0,-1.487500000E1,2.325000000E1,4.156250000E1
4.406456875E0,-1.443750000E1,2.306250000E1,4.200000000E1
4.426456875E0,-1.437500000E1,2.268750000E1,4.256250000E1
4.446456875E0,-1.456250000E1,2.175000000E1,4.287500000E1
4.466456875E0,-1.500000000E1,2.137500000E1,4.275000000E1
4.486456875E0,-1.568750000E1,2.137500000E1,4.275000000E1
4.506456875E0,-1.612500000E1,2.206250000E1,4.212500000E1
4.526456875E0,-1.700000000E1,2.281250000E1,4.125000000E1
4.546456875E0,-1.800000000E1,2.368750000E1,4.018750000E1
4.566456875E0,-1.868750000E1,2.437500000E1,3.900000000E1
4.586456875E0,-1.950000000E1,2.562500000E1,3.768750000E1
4.606456875E0,-2.018750000E1,2.618750000E1,3.650000000E1
4.626456875E0,-2.068750000E1,2.606250000E1,3.631250000E1
4.646456875E0,-2.081250000E1,2.562500000E1,3.706250000E1
4.666456875E0,-2.056250000E1,2.431250000E1,3.806250000E1
4.686456875E0,-2.050000000E1,2.325000000E1,3.900000000E1
4.706456875E0,-2.050000000E1,2.231250000E1,3.918750000E1
4.726456875E0,-2.006250000E1,2.225000000E1,3.918750000E1
4.746456875E0,-2.025000000E1,2.225000000E1,3.900000000E1
4.766456875E0,-2.012500000E1,2.256250000E1,3.850000000E1
4.786456875E0,-2.031250000E1,2.325000000E1,3.781250000E1
4.806456875E0,-2.018750000E1,2.387500000E1,3.712500000E1
4.826456875E0,-2.068750000E1,2.487500000E1,3.625000000E1
4.846456875E0,-2.100000000E1,2.587500000E1,3.550000000E1
4.866456875E0,-2.100000000E1,2.681250000E1,3.518750000E1
4.886456875E0,-2.081250000E1,2.731250000E1,3.537500000E1
4.906456875E0,-2.025000000E1,2.737500000E1,3.575000000E1
4.926458438E0,-1.868750000E1,2.593750000E1,3.762500000E1
4.946458438E0,-1.693750000E1,2.325000000E1,3.975000000E1
4.976458438E0,-1.437500000E1,1.956250000E1,4.193750000E1
5.006456875E0,-1.287500000E1,1.825000000E1,4.218750000E1
5.026456875E0,-1.231250000E1,1.875000000E1,4.181250000E1
5.046456875E0,-1.231250000E1,1.937500000E1,4.137500000E1
5.066456875E0,-1.237500000E1,2.006250000E1,4.081250000E1
5.086456875E0,-1.350000000E1,2.106250000E1,3.987500000E1
5.106456875E0,-1.437500000E1,2.275000000E1,3.893750000E1
5.126456875E0,-1.506250000E1,2.387500000E1,3.837500000E1
5.146456875E0,-1.531250000E1,2.493750000E1,3.781250000E1
5.166456875E0,-1.575000000E1,2.550000000E1,3.787500000E1
5.186456875E0,-1.600000000E1,2.600000000E1,3.768750000E1
5.206456875E0,-1.662500000E1,2.643750000E1,3.800000000E1
5.226456875E0,-1.718750000E1,2.650000000E1,3.800000000E1
5.246456875E0,-1.781250000E1,2.637500000E1,3.843750000E1
5.266456875E0,-1.831250000E1,2.631250000E1,3.862500000E1
5.286456875E0,-1.900000000E1,2.618750000E1,3.893750000E1
5.306456875E0,-1.925000000E1,2.587500000E1,3.925000000E1
5.326456875E0,-1.993750000E1,2.568750000E1,3.943750000E1
5.346456875E0,-2.043750000E1,2.581250000E1,3.956250000E1
5.366456875E0,-2.068750000E1,2.600000000E1,3.937500000E1
5.386456875E0,-2.112500000E1,2.643750000E1,3.881250000E1
5.406456875E0,-2.093750000E1,2.700000000E1,3.850000000E1
5.426456875E0,-2.062500000E1,2.743750000E1,3.787500000E1
5.446456875E0,-2.018750000E1,2.818750000E1,3.743750000E1
5.466456875E0,-1.981250000E1,2.862500000E1,3.712500000E1
5.486456875E0,-1.981250000E1,2.856250000E1,3.718750000E1
5.506456875E0,-2.018750000E1,2.856250000E1,3.743750000E1
5.526456875E0,-2.075000000E1,2.806250000E1,3.775000000E1
5.546456875E0,-2.150000000E1,2.768750000E1,3.800000000E1
5.566458438E0,-2.218750000E1,2.731250000E1,3.831250000E1
5.586458438E0,-2.306250000E1,2.668750000E1,3.831250000E1
5.616456875E0,-2.475000000E1,2.618750000E1,3.750000000E1
5.636456875E0,-2.550000000E1,2.587500000E1,3.681250000E1
5.656456875E0,-2.618750000E1,2.593750000E1,3.581250000E1
5.676456875E0,-2.656250000E1,2.625000000E1,3.506250000E1
5.696458438E0,-2.700000000E1,2.650000000E1,3.443750000E1
5.726458438E0,-2.756250000E1,2.662500000E1,3.393750000E1
5.756456875E0,-2.781250000E1,2.556250000E1,3.475000000E1
5.776456875E0,-2.762500000E1,2.443750000E1,3.606250000E1
5.796456875E0,-2.731250000E1,2.318750000E1,3.668750000E1
5.816456875E0,-2.706250000E1,2.268750000E1,3.662500000E1
5.836456875E0,-2.687500000E1,2.262500000E1,3.681250000E1
5.856456875E0,-2.681250000E1,2.250000000E1,3.675000000E1
5.876456875E0,-2.662500000E1,2.281250000E1,3.625000000E1
5.896456875E0,-2.662500000E1,2.375000000E1,3.606250000E1
5.916456875E0,-2.687500000E1,2.456250000E1,3.562500000E1
5.936456875E0,-2.731250000E1,2.543750000E1,3.481250000E1
5.956456875E0,-2.762500000E1,2.618750000E1,3.425000000E1
5.976456875E0,-2.793750000E1,2.687500000E1,3.406250000E1
5.996456875E0,-2.793750000E1,2.712500000E1,3.412500000E1
6.016456875E0,-2.762500000E1,2.712500000E1,3.443750000E1
6.036456875E0,-2.675000000E1,2.693750000E1,3.525000000E1
6.056456875E0,-2.518750000E1,2.631250000E1,3.681250000E1
6.076456875E0,-2.300000000E1,2.468750000E1,3.900000000E1
6.096456875E0,-2.150000000E1,2.343750000E1,4.043750000E1
6.116456875E0,-2.093750000E1,2.293750000E1,4.106250000E1
6.136456875E0,-2.118750000E1,2.262500000E1,4.081250000E1
6.156456875E0,-2.056250000E1,2.243750000E1,4.050000000E1
6.176456875E0,-1.981250000E1,2.206250000E1,4.037500000E1
6.196456875E0,-1.931250000E1,2.150000000E1,4.031250000E1
6.216458438E0,-1.893750000E1,2.112500000E1,4.006250000E1
6.236458438E0,-1.837500000E1,2.150000000E1,3.981250000E1
6.256458438E0,-1.806250000E1,2.137500000E1,3.993750000E1
6.286456875E0,-1.743750000E1,2.206250000E1,3.987500000E1
6.306458438E0,-1.706250000E1,2.206250000E1,3.981250000E1
6.326458438E0,-1.675000000E1,2.181250000E1,4.012500000E1
6.356456875E0,-1.581250000E1,2.206250000E1,4.018750000E1
6.376458438E0,-1.543750000E1,2.212500000E1,4.056250000E1
6.396458438E0,-1.512500000E1,2.268750000E1,4.093750000E1
6.416458438E0,-1.493750000E1,2.312500000E1,4.081250000E1
6.436458438E0,-1.506250000E1,2.350000000E1,4.093750000E1
6.466458438E0,-1.493750000E1,2.431250000E1,4.062500000E1
6.486458438E0,-1.500000000E1,2.443750000E1,4.050000000E1
6.516456875E0,-1.512500000E1,2.506250000E1,4.006250000E1
6.536456875E0,-1.493750000E1,2.525000000E1,3.987500000E1
6.556456875E0,-1.456250000E1,2.556250000E1,4.000000000E1
6.576456875E0,-1.425000000E1,2.593750000E1,3.975000000E1
6.596456875E0,-1.406250000E1,2.593750000E1,4.031250000E1
6.616456875E0,-1.387500000E1,2.581250000E1,4.093750000E1
6.636456875E0,-1.387500000E1,2.531250000E1,4.162500000E1
6.656456875E0,-1.437500000E1,2.418750000E1,4.243750000E1
6.676456875E0,-1.475000000E1,2.318750000E1,4.262500000E1
6.696456875E0,-1.500000000E1,2.256250000E1,4.256250000E1
6.716456875E0,-1.531250000E1,2.181250000E1,4.231250000E1
6.736456875E0,-1.587500000E1,2.118750000E1,4.218750000E1
6.756456875E0,-1.562500000E1,2.106250000E1,4.200000000E1
6.776456875E0,-1.593750000E1,2.125000000E1,4.200000000E1
6.796456875E0,-1.581250000E1,2.125000000E1,4.187500000E1
6.816456875E0,-1.512500000E1,2.106250000E1,4.212500000E1
6.836456875E0,-1.456250000E1,2.112500000E1,4.212500000E1
6.856456875E0,-1.387500000E1,2.081250000E1,4.206250000E1
6.876456875E0,-1.293750000E1,2.050000000E1,4.237500000E1
6.896456875E0,-1.206250000E1,2.062500000E1,4.237500000E1
6.916456875E0,-1.118750000E1,2.062500000E1,4.237500000E1
6.936458438E0,-1.006250000E1,2.062500000E1,4.256250000E1
6.966458438E0,-8.250000000E0,2.118750000E1,4.231250000E1
6.996456875E0,-6.062500000E0,2.137500000E1,4.212500000E1
7.016456875E0,-5.187500000E0,2.187500000E1,4.187500000E1
7.036456875E0,-4.062500000E0,2.237500000E1,4.156250000E1
7.056456875E0,-2.562500000E0,2.268750000E1,4.118750000E1
7.076456875E0,-1.500000000E0,2.306250000E1,4.106250000E1
7.096456875E0,-3.750000000E-1,2.381250000E1,4.068750000E1
7.116456875E0,3.125000000E-1,2.412500000E1,4.000000000E1
7.136456875E0,1.062500000E0,2.431250000E1,3.962500000E1
7.156456875E0,1.375000000E0,2.425000000E1,3.956250000E1
7.176456875E0,2.000000000E0,2.393750000E1,4.000000000E1
7.196456875E0,2.375000000E0,2.331250000E1,3.981250000E1
7.216458438E0,2.750000000E0,2.306250000E1,4.043750000E1
7.236458438E0,2.625000000E0,2.262500000E1,4.025000000E1
7.256458438E0,2.062500000E0,2.212500000E1,4.012500000E1
7.286456875E0,2.250000000E0,2.206250000E1,3.993750000E1
7.306456875E0,2.437500000E0,2.200000000E1,3.937500000E1
7.326456875E0,2.625000000E0,2.275000000E1,3.900000000E1
7.346456875E0,2.750000000E0,2.337500000E1,3.850000000E1
7.366456875E0,2.562500000E0,2.337500000E1,3.856250000E1
7.386456875E0,2.437500000E0,2.350000000E1,3.837500000E1
7.406456875E0,2.125000000E0,2.368750000E1,3.837500000E1
7.426456875E0,2.000000000E0,2.356250000E1,3.837500000E1
7.446456875E0,1.875000000E0,2.368750000E1,3.818750000E1
7.466456875E0,1.375000000E0,2.387500000E1,3.787500000E1
7.486456875E0,7.500000000E-1,2.431250000E1,3.781250000E1
7.506456875E0,5.000000000E-1,2.450000000E1,3.806250000E1
7.526456875E0,-1.875000000E-1,2.481250000E1,3.825000000E1
7.546456875E0,-4.375000000E-1,2.518750000E1,3.881250000E1
7.566456875E0,-9.375000000E-1,2.531250000E1,3.918750000E1
7.586456875E0,-1.312500000E0,2.556250000E1,3.931250000E1
7.606456875E0,-1.875000000E0,2.537500000E1,3.931250000E1
7.626456875E0,-2.625000000E0,2.537500000E1,3.925000000E1
7.646456875E0,-3.187500000E0,2.531250000E1,3.912500000E1
7.666456875E0,-4.125000000E0,2.493750000E1,3.931250000E1
7.686458438E0,-4.562500000E0,2.487500000E1,4.000000000E1
7.716458438E0,-5.812500000E0,2.437500000E1,4.050000000E1
7.736458438E0,-6.500000000E0,2.368750000E1,4.112500000E1
7.756458438E0,-7.125000000E0,2.325000000E1,4.162500000E1
7.786456875E0,-9.125000000E0,2.187500000E1,4.200000000E1
7.806456875E0,-1.018750000E1,2.125000000E1,4.212500000E1
7.826456875E0,-1.150000000E1,2.093750000E1,4.206250000E1
7.846456875E0,-1.250000000E1,2.081250000E1,4.175000000E1
7.866456875E0,-1.318750000E1,2.037500000E1,4.187500000E1
7.886456875E0,-1.387500000E1,2.000000000E1,4.175000000E1
7.906456875E0,-1.481250000E1,1.981250000E1,4.156250000E1
7.926456875E0,-1.587500000E1,1.956250000E1,4.131250000E1
7.946456875E0,-1.675000000E1,1.993750000E1,4.106250000E1
7.966456875E0,-1.725000000E1,2.031250000E1,4.056250000E1
7.986456875E0,-1.812500000E1,2.081250000E1,4.075000000E1
8.006456875E0,-1.862500000E1,2.106250000E1,4.056250000E1
8.026456875E0,-1.818750000E1,2.131250000E1,4.018750000E1
8.046456875E0,-1.862500000E1,2.131250000E1,4.000000000E1
8.066456875E0,-1.862500000E1,2.156250000E1,3.987500000E1
8.086456875E0,-1.856250000E1,2.187500000E1,3.981250000E1
8.106456875E0,-1.868750000E1,2.225000000E1,3.950000000E1
8.126456875E0,-1.862500000E1,2.287500000E1,3.962500000E1
8.146456875E0,-1.825000000E1,2.343750000E1,3.950000000E1
8.166456875E0,-1.800000000E1,2.393750000E1,3.912500000E1
8.186456875E0,-1.775000000E1,2.431250000E1,3.906250000E1
8.206458438E0,-1.712500000E1,2.412500000E1,3.906250000E1
8.236456875E0,-1.518750000E1,2.300000000E1,3.987500000E1
8.256456875E0,-1.443750000E1,2.218750000E1,4.037500000E1
8.276456875E0,-1.443750000E1,2.181250000E1,4.025000000E1
8.296456875E0,-1.475000000E1,2.231250000E1,3.956250000E1
8.316458438E0,-1.481250000E1,2.268750000E1,3.925000000E1
8.346456875E0,-1.400000000E1,2.231250000E1,3.975000000E1
8.366456875E0,-1.393750000E1,2.231250000E1,4.006250000E1
8.386456875E0,-1.375000000E1,2.218750000E1,4.037500000E1
8.406456875E0,-1.368750000E1,2.250000000E1,4.062500000E1
8.426456875E0,-1.362500000E1,2.275000000E1,4.043750000E1
8.446456875E0,-1.337500000E1,2.312500000E1,4.018750000E1
8.466456875E0,-1.262500000E1,2.300000000E1,4.018750000E1
8.486456875E0,-1.206250000E1,2.300000000E1,4.018750000E1
8.506456875E0,-1.137500000E1,2.275000000E1,4.025000000E1
8.526456875E0,-1.081250000E1,2.256250000E1,4.018750000E1
8.546456875E0,-1.031250000E1,2.243750000E1,4.068750000E1
8.566456875E0,-1.050000000E1,2.268750000E1,4.106250000E1
8.586456875E0,-1.087500000E1,2.318750000E1,4.118750000E1
8.606458438E0,-1.131250000E1,2.362500000E1,4.131250000E1
8.636456875E0,-1.175000000E1,2.381250000E1,4.106250000E1
8.656456875E0,-1.200000000E1,2.387500000E1,4.062500000E1
8.676456875E0,-1.206250000E1,2.400000000E1,4.018750000E1
8.696456875E0,-1.193750000E1,2.437500000E1,3.981250000E1
8.716456875E0,-1.181250000E1,2.468750000E1,3.931250000E1
8.736456875E0,-1.181250000E1,2.512500000E1,3.918750000E1
8.756456875E0,-1.143750000E1,2.525000000E1,3.931250000E1
8.776456875E0,-1.112500000E1,2.525000000E1,3.931250000E1
8.796456875E0,-1.093750000E1,2.506250000E1,3.943750000E1
8.816456875E0,-1.112500000E1,2.500000000E1,3.956250000E1
8.836456875E0,-1.081250000E1,2.468750000E1,3.962500000E1
8.856456875E0,-1.087500000E1,2.437500000E1,4.043750000E1
