,time,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,linacce_x,linacce_y,linacce_z,magnet_x,magnet_y,magnet_z,Location_delta_x,Location_delta_y,Location_dir
77,2.0446529388400005,-0.34043065348758905,1.812316591741744,1.4346953860598026,11.455265016190165,-10.790966405040493,3.786387591138321,4.30082778905755,-4.330637249340882,1.8341435670011887,-17.360183080657773,29.213887399481052,-28.14746507402755,426.41014630362406,16629.10260336048,9.962492666641943
78,2.0646529388400006,0.2008539683937204,0.6893902568294793,1.8398483971731943,9.359610151336856,-12.354685897706544,3.6100294367321983,2.788998622153118,-5.73468167316406,1.2061873714296643,-15.64856240422148,29.61705157075331,-28.73247014197597,-22618.206195090806,71092.62824656071,67.87366957003486
79,2.0846529388400006,1.013776655234974,-0.5275283012036267,2.281510875825259,8.51185205994284,-13.183862291660777,5.324638025140821,1.6507239328798053,-6.336073428300771,2.3049188415738087,-14.40535700924505,29.691069968587655,-28.998379914833027,-22618.206202196234,71092.62826077157,125.78484647342779
80,2.1046529388400006,2.3356256818578136,-1.308202375323992,2.5971996051162263,8.74429422762738,-13.298530682858882,7.796370912123572,2.1537582556925763,-6.636106232232345,4.853405535963865,-13.492056513692624,29.20499931290173,-29.918166606152486,-22618.206195090806,71092.62824656071,183.6960233768207
81,2.1246529388400006,3.403766507463386,-1.5667605417563746,2.870573421318322,8.71836485808963,-12.570894386346387,7.830462426282021,2.535104723226989,-5.969391104894111,5.287609632989275,-12.771272969229459,27.949803514022232,-31.241939422017353,-22618.206202196234,71092.62826077157,241.60720028021362
82,2.1446529388400006,4.062858627362535,-1.1061925239567487,2.807020511573595,9.17971807913924,-11.399897669966741,6.244469367410833,2.7112690709943483,-4.44322560078881,3.492742740452954,-12.399605213077933,26.65619585963505,-32.29465652140411,-22618.206195090806,71092.62824656071,299.51837718360656
83,2.1646529388400007,4.322396679015936,-0.5777800974368603,2.3627993266075054,9.429664090876255,-9.286646238101568,4.86413254169031,3.2777841591624375,-2.3042818607644735,1.810932566938475,-11.922953563235653,24.72128559918264,-34.06195261218971,-5410.194852117911,17175.038109940033,313.59375
84,2.1846529388400007,3.8081902531922656,-0.02124587120312088,1.9406014678751324,7.697519036793264,-6.956439408516543,2.618552495509932,3.2909927504429994,-0.5923702517693515,-0.5146033270905992,-11.224880976528532,22.204553736887092,-36.21118112377617,115.17830955654063,-137.52634231423144,313.59375
85,2.2046529388400007,3.3013464607584737,0.08557813117936258,1.3947671414453986,6.772218561791232,-5.613364081617158,1.4266510599616469,2.197366247765401,0.8352096265653715,-2.5334574184757135,-10.380533426737909,19.80519539721099,-38.12376388835301,115.17830245111327,-137.52634231423144,313.59375
86,2.2246529388400007,3.179930822068225,-0.6064727855878091,0.48157082934810136,8.457598532327417,-3.648602208742538,1.9673425683490986,2.6503683508566467,2.723203507797856,-3.6945407998123767,-10.040525152769126,17.248404500615358,-39.64494755250871,115.17830955654063,-137.52632810337673,313.59375
87,2.2446529388400007,3.0010235104863066,-0.7517390267948998,-0.4614667502816421,9.646222242055682,-2.351757311033554,2.2427630496454,4.278240760752984,3.8539253893294165,-2.9936309489682067,-10.346498417932935,14.578895194045161,-40.4844372198097,115.17830955654063,-137.52634231423144,313.59375
88,2.2646529388400007,2.1243089662623738,0.22609699218753143,-1.0827990569879313,8.873619016685982,-1.4282205837336326,1.3430416068122766,3.9483398948478623,4.39392439628012,-3.903653937055158,-10.793990525206931,11.923253852570957,-41.30041396483286,115.17830245111327,-137.52634231423144,313.59375
89,2.2846529388400008,1.1166493090924623,1.4758841741837496,-1.5778037896986123,8.01177827131453,-1.5001690774795624,0.10527172452263445,2.824560002352121,4.811705399320163,-6.665521478408456,-10.533267556967996,9.827290915578555,-42.18195591199936,115.17830955654063,-137.52632810337673,313.59375
90,2.3046529388400003,0.5038283520453073,2.0313243360225286,-1.689073294486517,5.882098759725475,-1.835173514560371,0.6816823550848533,0.7473076956177733,4.1472941543098605,-6.534342886679064,-9.44170071800295,8.423992176599969,-42.87529296210059,115.17830955654063,-137.52634231423144,313.59375
91,2.3246529388400003,-0.21353328292908808,2.140719995680711,-1.215631607001968,1.2039001192765424,-1.7595992769965263,-1.1375856055272493,-2.5468900835990147,3.6464551330451007,-7.399310570439622,-7.6722874873033735,7.630808675889417,-43.27482132741177,115.17830245111327,-137.52632810337673,313.59375
92,2.3446529388400004,-0.446387101471229,1.859371404114323,-0.5017406031092652,-1.9326388390983278,-3.591182183286058,-0.8254223251099988,-5.762810088649127,1.9276420498954159,-7.402996526896809,-5.389849491922441,7.657052356370308,-43.84160669568971,115.17830955654063,-137.52634231423144,313.59375
93,2.3646529388400004,-0.09958718473834627,1.2504440764400355,0.033040964860644784,-0.5738907725620961,-3.6964609074217485,2.4624197415235254,-5.923511387346107,1.5180413885807833,-5.338201053970815,-3.8816380929472976,8.07389285542561,-43.99697746598498,115.17830955654063,-137.52634231423144,313.59375
94,2.3846529388400004,0.12855997290069407,1.3365673396303483,0.19932011066845637,2.186977017541261,-3.006467543805796,4.81101023254472,-3.0379968937951847,2.584287884445371,-2.6747294097210883,-2.6482504551788963,8.157291001430233,-43.9239792363153,115.17830245111327,-137.52632810337673,313.59375
95,2.4046529388400004,-0.1319048478285806,2.5170873311697166,0.19323395716678712,4.18610285465718,-2.4426608293641343,5.709189541446001,-0.5005586603127345,2.1753189189800626,-1.372205130669184,-1.077274208572106,7.820198419706625,-44.24634219578012,115.17830955654063,-137.52634231423144,313.59375
96,2.4246529388400004,-0.23284253602049276,3.2662491161204215,0.09733142646457915,5.7697642216000125,-2.8704278570653496,5.696723466999955,1.0655695178876239,1.7484211860226102,-0.915108331707313,1.0968383336258996,7.882395771981494,-44.378487018151176,115.17830955654063,-137.52632810337673,313.59375
97,2.4446529388400005,0.06057087841822617,3.34557384967678,0.16943087069086607,5.772199509346332,-4.38730339345939,6.663495835971648,1.2108078541781189,0.09519468541948006,-0.5388253621821327,3.6296572155651976,7.902303959350533,-44.11406656367701,115.17830245111327,-137.52634231423144,313.59375
98,2.4646529388400005,0.20326807212390263,3.17312551325621,0.24608745125827072,4.574596025672107,-5.089306284944833,8.245997486151424,1.6615834643981864,0.4633491271428448,-0.18695112731433627,6.56200741949735,7.6947363115454595,-43.84543160342922,115.17830955654063,-137.52634231423144,313.59375
99,2.4846529388400005,0.2218737901147329,2.587425467308699,0.029766568253991793,5.380284818957799,-3.768268219262407,10.108589817243042,2.9384778212551597,1.5541396225807125,1.0941329574648226,9.426591601820773,7.611225138658355,-43.20937880034333,115.17830955654063,-137.52632810337673,313.59375
100,2.5046529388400005,0.10362049404515783,2.0114358436518773,-0.4229068986494129,6.006137752616873,-2.86117871623858,12.080234487252152,3.661704897577212,2.4212593489356773,3.504219400779829,11.65727067422912,7.467021064167641,-42.50755287781402,133.78744512237972,-163.03565075759252,313.59375
101,2.5246529388400005,-0.5407412397094785,1.8609487204746211,-0.8292320990879447,6.317529622894216,-4.137264119044913,11.781251205990088,4.573154344441483,1.84799878636133,3.575863735664454,13.464250993066962,7.577001800900671,-41.79100856301122,176.04299529239142,-220.95930773957662,313.59375
102,2.5446529388400005,-0.9459347227880152,1.4580710491510616,-0.9656622344434003,5.212235678386905,-7.011106950837956,11.06822900680602,3.719019425799309,-0.8271585189426212,3.1948086865580003,14.908243601834705,8.46282088859429,-41.08274539247626,176.04298818696407,-220.95930773957662,313.59375
103,2.5646529388400006,-0.8175894689218193,0.806097307031274,-0.9446493995988178,4.040736312258341,-8.741299666891962,10.812566913377013,2.6336543126952647,-2.444557930015905,3.3234924643501826,15.987444154297572,9.484723940162503,-40.355667455038436,176.04299529239142,-220.95932195043133,313.59375
104,2.5846529388400006,-0.29551132731512225,0.920782267469402,-1.1607763249342677,4.189983947587758,-8.813762976357227,10.472541187092125,1.790898901964456,-3.1969293143838997,2.552093670290685,16.802244333076878,10.38741525811859,-40.050886985371804,176.04299529239142,-220.95930773957662,313.59375
105,2.6046529388400006,0.750442379032152,1.3490950505962958,-1.699452869597428,3.9443667441599186,-8.222866753606441,11.118666915057855,2.711523616187029,-2.642712776972573,3.7098907091289055,17.789281632723533,11.053263856151174,-39.509937583795555,176.04298818696407,-220.95930773957662,313.59375
106,2.6246529388400006,1.1648553926209915,1.7599647591072458,-1.8732415609897983,0.8766022104794935,-8.074168061051026,10.861188874376987,1.2909204960131562,-2.827351078298941,2.146841814239899,19.234566770749986,11.319669044163252,-38.805998344847204,176.04299529239142,-220.95932195043133,313.59375
107,2.6446529388400006,1.1744689945380968,1.9304237284610046,-1.5337909948584756,-3.1070839916109643,-8.573430958324753,10.536192849798343,-3.1862775082118726,-3.7229680214201135,1.4306016214290207,20.866379738714652,11.697557751009146,-37.77232856520962,176.04299529239142,-220.95930773957662,313.59375
108,2.6646529388400007,1.0111355380439204,2.1224202062906565,-1.1764214972513654,-3.9119094914398937,-7.5244189421057355,10.084508106536495,-6.107439263605389,-3.340725101687641,2.0306452961662607,22.50037281742153,12.142011039537117,-36.40903307296968,176.04298818696407,-220.95930773957662,313.59375
109,2.6846529388400007,1.2133763681661784,2.4407979146948136,-1.1248661677864669,-2.879285189080248,-5.139146120570923,10.564872414828193,-3.9286600821083866,-0.7358771990984834,1.7812124703156376,24.352294850653266,12.612671515901898,-35.51814063130632,176.04299529239142,-220.95932195043133,313.59375
110,2.7046529388400007,1.0872231541867448,2.393951183677212,-0.8213059945256136,-3.1184584223054466,-4.794630633119053,9.151875178232302,-3.849659387836219,-0.24945184838994106,1.690882356712202,26.39406144777701,13.135038956406413,-34.30420649703444,176.04298818696407,-220.95930773957662,313.59375
111,2.7246529388400007,0.639357931190426,1.8300258238063827,-0.44587050261906347,-1.782882411396753,-4.836060474516092,4.960671650699799,-3.603159212152322,-0.9912576729356373,-3.2086899490881686,28.182900667305113,13.566942411877617,-32.627628086562346,176.04299529239142,-220.95930773957662,313.59375
112,2.7446529388400007,0.48613676713070947,1.2516842796686853,-0.2419570497688004,1.2193931156381725,-3.7767515879607583,4.879284685721766,-0.24153634165530757,-2.351993786784844,-5.322728107352197,29.68929908070885,13.93941933828328,-31.30509797054008,176.04299529239142,-220.95932195043133,313.59375
113,2.7646529388400007,0.1996672149488966,1.6246742117489286,-0.12238149064765635,2.047239195011985,-3.7296036316810284,4.401753904575861,1.6729781494752995,-3.207651226804095,-4.621079679764022,30.918791973164062,14.250564327214844,-30.402360995438144,176.04298818696407,-220.95930773957662,313.59375
114,2.7846529388400008,-0.17254107542656066,2.155552069883799,-0.09125458062073771,1.529974752964577,-3.6087596351570954,3.528070151675643,2.278049942762154,-0.9754865476454366,-4.78413016928015,32.000354391175115,14.593069087412921,-29.271528816316128,176.04299529239142,-220.95930773957662,313.59375
115,2.8046529388400008,-0.3226599579314528,2.5108835062846744,-0.1934173935778984,0.5885263485075926,-3.8926928762392983,3.4900289933406747,2.231385433335896,1.3342335013726896,-4.713074054338549,33.00945310702019,14.994927679023307,-27.736680851312652,176.04299529239142,-220.95932195043133,313.59375
116,2.824652938840001,-0.524428941492209,2.8389865092852165,-0.11475719636593688,-1.3557447683245125,-4.112969204248107,3.1701842062764856,1.2716592474674615,2.5007931327587754,-4.439304497205415,34.23056883575544,15.603639581214606,-25.9700009935578,176.04298818696407,-220.95930773957662,313.59375
117,2.844652938840001,-0.9988136688304303,3.4116888351784325,0.1927273274768483,-3.280012114874878,-3.9616679215285853,2.637024032017083,-1.4521043679917314,3.2634673753275325,-4.496879014929773,35.762269940173724,16.373809575846273,-23.75546134583859,176.04299529239142,-220.95930773957662,313.59375
118,2.864652938840001,-1.5528724358137382,3.934677454585944,0.2655261971723765,-2.7459173042759377,-3.674408685699728,3.3359181551571155,-1.6496500456158767,3.0722778279738576,-3.878494215029394,37.51145941181076,16.94009045932105,-20.59716174175924,176.04299529239142,-220.95932195043133,313.59375
119,2.884652938840001,-1.703828536928312,3.4017848331995264,0.3585421391128612,-2.4949031320631354,-3.841637532187546,4.304640468372215,0.14477233938888423,1.6715523906152119,-3.3738110120185567,39.41430144219906,17.531132853324834,-16.967740595115554,176.04298818696407,-220.95930773957662,313.59375
120,2.904652938840001,-1.6498947836789473,1.7086337513369438,0.41648967653872815,-0.7620349313713586,-4.835115612292466,4.864506906377868,2.7499440176272683,0.4198784427997677,-3.0803783322259757,40.825152556605076,18.029689567699617,-13.80298861625098,176.04299529239142,-220.95930773957662,313.59375
121,2.924652938840001,-1.632301508824055,1.284400848563441,0.10385776366659588,1.36910894483421,-4.897520867952661,6.871170965509894,4.672206734299277,0.5806375255963723,-0.799509483225862,41.731304870721225,18.30421781909295,-11.775965560244297,176.04299529239142,-220.95932195043133,313.59375
