"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.379998438E0,-2.824343920E0,-6.774882317E0,-3.540545702E-2
3.399998438E0,-2.611566305E0,-6.220011711E0,-3.385401145E-2
3.419998438E0,-2.370489597E0,-6.057426453E0,2.124135755E-2
3.439998438E0,-2.203192472E0,-6.105990410E0,1.168370433E-2
3.459998438E0,-2.168160439E0,-6.336292744E0,-6.904877722E-3
3.479998438E0,-2.111657143E0,-6.817317009E0,6.426037289E-3
3.499998438E0,-2.049043894E0,-7.870832443E0,-1.128243655E-1
3.520004688E0,-1.973099947E0,-9.540769577E0,-1.807047725E-1
3.541998438E0,-1.662888050E0,-1.165522289E1,1.136383861E-1
3.562017188E0,-1.531063199E0,-1.285782146E1,-1.414494310E-2
3.583998438E0,-1.194505453E0,-1.285100174E1,-2.322758734E-1
3.603998438E0,-1.306142330E0,-1.346832371E1,-4.722036123E-1
3.623998438E0,-1.164702535E0,-1.524152660E1,-1.202281833E0
3.643998438E0,-4.487787485E-1,-1.423574162E1,-3.384855270E0
3.663998438E0,-4.625501931E-1,-1.104767990E1,-7.105703354E0
3.683998438E0,-3.365740061E0,-1.103020191E1,-1.005512047E1
3.703998438E0,-5.250225544E0,-1.253506374E1,-2.733948469E0
3.723998438E0,-5.386340618E0,-1.185928535E1,-6.282385439E-2
3.743998438E0,-5.839142323E0,-1.072592735E1,2.264148742E-1
3.763998438E0,-4.863226891E0,-1.057560062E1,-4.741764367E-1
3.783998438E0,-3.947895050E0,-1.012381458E1,-1.367414832E0
3.803998438E0,-3.435468674E0,-8.448926926E0,-5.979470611E-1
3.823998438E0,-3.199467421E0,-6.954332352E0,8.508992940E-2
3.843998438E0,-2.828212976E0,-6.092898369E0,3.533554375E-1
3.863998438E0,-2.487096786E0,-5.565973282E0,5.778453946E-1
3.883998438E0,-2.228905916E0,-5.514066696E0,6.688537598E-1
3.903998438E0,-2.181127548E0,-5.697989464E0,5.498331785E-1
3.923998438E0,-1.904644847E0,-5.977545738E0,6.461184025E-1
3.943998438E0,-1.536905169E0,-6.354192257E0,7.758650184E-1
3.963998438E0,-1.303729057E0,-6.849753380E0,8.914091587E-1
3.983998438E0,-1.043431401E0,-7.426516533E0,9.621530771E-1
4.003998438E0,-8.315349817E-1,-8.034768105E0,9.950015545E-1
4.023998438E0,-4.908209145E-1,-8.732352257E0,1.039361238E0
4.043998438E0,-3.282354772E-1,-9.537981987E0,9.947333336E-1
4.063998438E0,-1.543876976E-1,-1.032148933E1,9.883647561E-1
4.083998438E0,1.652669460E-1,-1.140119839E1,7.718331814E-1
4.103998438E0,1.058160543E0,-1.289451981E1,-1.946466804E0
4.123998438E0,4.296806812E0,-1.581889248E1,-1.466785622E1
4.143998438E0,3.565742016E0,-1.280852890E1,-9.698432922E0
4.164000000E0,3.104436874E0,-1.122192001E1,-5.066456318E0
4.185998438E0,2.938643098E-1,-1.232911396E1,-2.939112663E0
4.205998438E0,-2.503722191E0,-1.198609161E1,-2.517177582E0
4.226000000E0,-4.324167252E0,-1.157176113E1,-3.852749243E-2
4.248000000E0,-4.778807640E0,-1.262077522E1,1.355539560E0
4.269998438E0,-5.023801327E0,-1.227788734E1,1.321398139E0
4.289998438E0,-4.823847294E0,-1.276261806E1,1.982150078E0
4.309998438E0,-3.976318836E0,-1.344637299E1,2.633841991E0
4.329998438E0,-3.123408556E0,-1.277062416E1,2.780654430E0
4.349998438E0,-2.756808281E0,-1.108061409E1,2.481446266E0
4.369998438E0,-2.399210453E0,-9.694946289E0,2.101658821E0
4.389998438E0,-2.201497316E0,-8.290354729E0,1.790738344E0
4.409998438E0,-2.318142653E0,-7.086703300E0,1.360672712E0
4.429998438E0,-2.528525829E0,-6.410015106E0,9.570103288E-1
4.449998438E0,-2.840863943E0,-5.683451653E0,6.687196493E-1
4.469998438E0,-3.176894903E0,-5.030055046E0,4.339346886E-1
4.489998438E0,-3.467790604E0,-4.770389557E0,3.818655908E-1
4.509998438E0,-3.619056225E0,-4.938624859E0,4.540172517E-1
4.529998438E0,-4.025515079E0,-5.369418621E0,3.164751530E-1
4.549998438E0,-4.132803917E0,-5.825437546E0,3.758034706E-1
4.569998438E0,-4.056074619E0,-6.198300838E0,4.667256773E-1
4.589998438E0,-3.607726812E0,-7.421307087E0,4.036145210E-1
4.609998438E0,-2.936967373E0,-9.505067825E0,2.048287541E-1
4.629998438E0,-2.065056324E0,-1.158469963E1,-2.147024423E-1
4.649998438E0,-1.468612909E0,-1.348720932E1,-6.917806268E-1
4.669998438E0,-5.824230909E-1,-1.501531219E1,-1.061407089E0
4.689998438E0,9.065405130E-1,-1.541313267E1,-1.361687899E0
4.710003125E0,2.815466404E0,-1.514385223E1,-3.830588579E0
4.731998438E0,3.766098499E0,-1.546315193E1,-1.143176746E1
4.751998438E0,1.586369276E0,-1.539217854E1,-1.266692638E1
4.771998438E0,-1.021902800E0,-1.340843010E1,-4.211966038E0
4.791998438E0,-2.233742237E0,-1.039603519E1,-8.228775859E-1
4.811998438E0,-3.729811907E0,-9.252709389E0,6.369150877E-1
4.831998438E0,-4.964731216E0,-1.030093765E1,1.830472589E0
4.851998438E0,-5.348569870E0,-1.189491081E1,2.233052731E0
4.871998438E0,-4.717936993E0,-1.167237473E1,1.725022316E0
4.891998438E0,-3.629676819E0,-1.096727371E1,1.643916368E0
4.911998438E0,-3.171350002E0,-9.603497505E0,1.352360010E0
4.931998438E0,-2.999551773E0,-8.556943893E0,1.104301691E0
4.952000000E0,-2.751914501E0,-8.016324043E0,9.777058363E-1
4.973998438E0,-2.508309364E0,-7.795376778E0,7.653592825E-1
4.993998438E0,-2.386913776E0,-7.826204777E0,9.619710445E-1
5.013998438E0,-2.321427584E0,-7.565237045E0,1.032992721E0
5.033998438E0,-2.094419003E0,-7.213566780E0,1.094791889E0
5.053998438E0,-1.769899249E0,-6.813830853E0,1.034678221E0
5.073998438E0,-1.550389290E0,-6.388735771E0,8.585032821E-1
5.093998438E0,-1.320852280E0,-6.433565140E0,6.951996088E-1
5.113998438E0,-1.127324224E0,-7.043319702E0,5.631067157E-1
5.134000000E0,-8.227626085E-1,-8.007120132E0,2.995816767E-1
5.154000000E0,-3.186874092E-1,-8.954485893E0,-3.650487363E-1
5.174000000E0,2.679973841E-1,-9.629173279E0,-2.250061274E0
5.195998438E0,1.176797986E0,-1.052093697E1,-4.707153797E0
5.215998438E0,2.244420528E0,-1.182679081E1,-6.521728992E0
5.235998438E0,2.516238928E0,-1.283733559E1,-6.953365326E0
5.255998438E0,1.330697298E0,-1.251192570E1,-6.537463188E0
5.275998438E0,7.363989949E-1,-1.129758644E1,-6.788711071E0
5.295998438E0,2.417952120E-1,-1.124849606E1,-5.731805325E0
5.315998438E0,-1.215488315E0,-1.204653168E1,-2.347093582E0
5.335998438E0,-2.796590328E0,-1.272870636E1,-9.698431939E-2
5.355998438E0,-3.136921406E0,-1.222511005E1,6.904878020E-1
5.375998438E0,-3.255520582E0,-9.724510193E0,8.675437570E-1
5.395998438E0,-3.557381630E0,-8.869894981E0,1.176022291E0
5.415998438E0,-3.814279318E0,-1.072579384E1,1.553061128E0
5.435998438E0,-3.955355167E0,-1.143597126E1,1.749826312E0
5.455998438E0,-3.563386202E0,-1.057364750E1,1.880444288E0
5.475998438E0,-2.632721663E0,-1.021065712E1,1.653943181E0
5.495998438E0,-1.912564993E0,-9.897783279E0,1.458308220E0
5.515998438E0,-1.586311936E0,-9.154708862E0,1.325583220E0
5.535998438E0,-1.603664994E0,-8.158519745E0,9.570485950E-1
5.555998438E0,-1.961598158E0,-7.707280159E0,6.132699847E-1
5.575998438E0,-2.284671783E0,-7.635242939E0,4.418738782E-1
5.595998438E0,-2.598043919E0,-7.586363316E0,2.028559297E-1
5.615998438E0,-2.753619194E0,-7.642320156E0,-1.765005440E-1
5.635998438E0,-2.387076616E0,-8.061220169E0,-3.224893808E-1
5.655998438E0,-2.271924973E0,-8.198551178E0,-9.468684793E-1
5.675998438E0,-1.701492071E0,-8.730446815E0,-1.305931687E0
5.695998438E0,-1.044207096E0,-9.249701500E0,-1.589721203E0
5.715998438E0,-6.189011335E-1,-9.487981796E0,-1.797164440E0
5.735998438E0,-3.595229089E-1,-9.740761757E0,-1.755265832E0
5.755998438E0,-2.287803292E-1,-1.001176643E1,-1.944829226E0
5.775998438E0,1.525393873E-1,-1.077344799E1,-1.878567219E0
5.795998438E0,1.699787378E-1,-1.129725075E1,-2.330496788E0
5.816000000E0,3.093308806E-1,-1.201087666E1,-1.484634876E0
5.836000000E0,1.394287199E-1,-1.193868637E1,-8.669978976E-1
5.858007813E0,-8.799169958E-2,-1.141134930E1,-6.920487881E-1
5.880000000E0,-6.731441617E-1,-1.213938808E1,-3.642346859E-1
5.901998438E0,-1.608893871E0,-1.295527458E1,2.106897384E-1
5.921998438E0,-2.632645130E0,-1.154400826E1,4.826136231E-1
5.941998438E0,-3.098384380E0,-9.932518959E0,7.069407105E-1
5.962017188E0,-3.535766602E0,-9.846613884E0,9.208387136E-1
5.983998438E0,-4.078982353E0,-1.099051571E1,1.013475180E0
6.003998438E0,-4.412398815E0,-1.173965263E1,8.216612935E-1
6.023998438E0,-4.174386024E0,-1.151374531E1,4.459918737E-1
6.043998438E0,-3.425097227E0,-1.099619484E1,-8.518186808E-1
6.063998438E0,-2.316265583E0,-1.077881050E1,-4.429436207E0
6.083998438E0,-2.450024843E0,-9.437598228E0,-4.769422531E0
6.103998438E0,-2.772380114E0,-7.499798298E0,-1.504324794E0
6.123998438E0,-2.707468510E0,-6.447335720E0,-8.041070104E-1
6.143998438E0,-2.730989218E0,-6.000032425E0,-1.598177552E-1
6.164000000E0,-2.929392099E0,-5.919309616E0,1.485650092E-1
6.185998438E0,-2.875982285E0,-6.078811169E0,4.130093753E-1
6.205998438E0,-2.539931774E0,-6.332404613E0,4.790414572E-1
6.225998438E0,-2.150117636E0,-6.641889095E0,6.352008581E-1
6.246000000E0,-1.544317484E0,-7.017357349E0,6.940695047E-1
6.267998438E0,-8.431707621E-1,-7.926904678E0,7.125623226E-1
6.287998438E0,-2.167135626E-1,-8.741077423E0,6.159610748E-1
6.307998438E0,5.145522356E-1,-9.470254898E0,-2.216456085E-1
6.327998438E0,1.166483760E0,-1.003922272E1,-3.031116724E0
6.347998438E0,1.813148022E0,-1.098676205E1,-7.088963032E0
6.367998438E0,1.921481013E0,-1.310146427E1,-9.351291656E0
6.387998438E0,-1.656787470E-2,-1.151395512E1,-6.212484360E0
6.407998438E0,-8.577850461E-1,-1.027704430E1,-3.972967148E0
6.427998438E0,-5.293483734E-1,-1.154096222E1,-4.052770615E0
6.447998438E0,-1.429913044E-1,-1.235164833E1,-2.338416815E0
6.467998438E0,-3.727101684E-1,-1.226728630E1,-3.447937667E-1
6.487998438E0,-7.221774459E-1,-1.245780754E1,-6.626192480E-2
6.507998438E0,-1.577596903E0,-1.208173561E1,4.228926301E-1
6.527998438E0,-2.652938128E0,-9.976935387E0,-2.141373977E-2
6.547998438E0,-3.468614101E0,-8.091405869E0,-1.605360061E-1
6.567998438E0,-3.825321198E0,-9.105062485E0,8.266795874E-1
6.587998438E0,-3.644358158E0,-1.094440365E1,1.463632941E0
6.607998438E0,-3.174108267E0,-1.207805729E1,1.771996617E0
6.627998438E0,-2.223303556E0,-1.236513329E1,1.461640954E0
6.647998438E0,-1.756702423E0,-1.143967819E1,1.024354339E0
6.668020313E0,-1.697508216E0,-1.019897366E1,6.472197175E-1
6.689998438E0,-2.011933804E0,-9.120567322E0,3.816549182E-1
6.709998438E0,-2.542891026E0,-8.436880112E0,2.982983589E-1
6.730000000E0,-2.900106192E0,-7.760651588E0,3.890769482E-1
6.751998438E0,-2.987896681E0,-7.203913689E0,1.999445707E-1
6.771998438E0,-2.734465599E0,-7.064053535E0,-2.272767723E-1
6.791998438E0,-2.287717342E0,-7.052465916E0,-7.086262107E-1
6.811998438E0,-1.834111691E0,-6.986759186E0,-1.002136230E0
6.831998438E0,-1.293931842E0,-7.102121353E0,-1.002911925E0
6.851998438E0,-7.671309710E-1,-7.768868446E0,-1.071146727E0
6.871998438E0,-5.121197701E-1,-8.575829506E0,-9.774280190E-1
6.891998438E0,-3.988835812E-1,-9.015586853E0,-1.024613023E0
6.912000000E0,-2.342103869E-1,-9.424526215E0,-1.285849094E0
6.934000000E0,-1.271416843E-1,-9.754916191E0,-1.422012210E0
6.955998438E0,4.412992299E-2,-1.059877682E1,-1.174250603E0
6.976000000E0,3.616202250E-2,-1.150608253E1,-7.753478289E-1
6.998000000E0,1.640507020E-2,-1.205654907E1,-4.048594832E-1
7.018000000E0,2.825158183E-3,-1.210546684E1,-4.224616587E-1
7.039998438E0,-2.967277765E-1,-1.246668434E1,-4.463270903E-1
7.059998438E0,-8.144978881E-1,-1.355551052E1,3.169923089E-3
7.079998438E0,-7.609347701E-1,-1.284285259E1,2.527510822E-1
7.099998438E0,-6.163440943E-1,-1.045285416E1,-1.413057894E-1
7.120001563E0,-1.417664289E0,-9.351655960E0,-3.937599659E-1
7.142012500E0,-2.427423477E0,-1.065711784E1,-3.199228346E-1
7.162018750E0,-2.544413805E0,-1.194512177E1,1.714918762E-1
7.183998438E0,-2.143844843E0,-1.156695271E1,2.301402390E-1
7.203998438E0,-1.983672738E0,-1.127432442E1,-2.836458683E-1
7.223998438E0,-2.297111988E0,-1.092638969E1,-1.215258479E0
7.243998438E0,-2.730500698E0,-1.014916515E1,-1.844847322E0
7.263998438E0,-3.004952908E0,-9.185939789E0,-1.902748704E0
7.283998438E0,-2.990003586E0,-8.235612869E0,-1.616708636E0
7.303998438E0,-2.681994438E0,-7.275796890E0,-1.176146865E0
7.323998438E0,-2.342649698E0,-6.546370029E0,-4.497460127E-1
7.343998438E0,-1.974823713E0,-6.336427212E0,1.411429793E-1
7.363998438E0,-1.649183631E0,-6.408042431E0,4.905623496E-1
7.383998438E0,-1.403538465E0,-6.576527119E0,7.064427733E-1
7.403998438E0,-1.032916069E0,-7.060682774E0,6.083570719E-1
7.423998438E0,-6.051201224E-1,-7.714069843E0,4.346625507E-1
7.443998438E0,-1.489959508E-1,-8.425004005E0,2.312224209E-1
7.463998438E0,2.352638394E-1,-8.838214874E0,-2.335687429E-1
7.483998438E0,7.997782826E-1,-9.451322556E0,-1.005670071E0
7.503998438E0,1.648350477E0,-1.015147305E1,-3.221225977E0
7.523998438E0,2.922017813E0,-1.173099422E1,-6.878158092E0
7.543998438E0,1.805333376E0,-1.206120300E1,-5.206038475E0
7.563998438E0,3.047244251E-1,-1.062711430E1,-3.805861235E0
7.583998438E0,-1.024143770E-1,-1.118745327E1,-3.517867565E0
7.603998438E0,-4.182191566E-2,-1.252340794E1,-2.739273310E0
7.623998438E0,-7.318978906E-1,-1.342293835E1,-1.029075861E0
7.643998438E0,-1.816337109E0,-1.421180820E1,7.594407536E-3
7.663998438E0,-3.633727789E0,-1.322781181E1,-4.736784399E-1
7.683998438E0,-4.303835869E0,-1.044896698E1,-1.237285137E0
7.703998438E0,-3.820963860E0,-8.303905487E0,-4.894418716E-1
7.723998438E0,-2.993757486E0,-9.132720947E0,7.219571471E-1
7.743998438E0,-2.497813225E0,-1.096826839E1,1.411056280E0
7.763998438E0,-2.377710342E0,-1.183028698E1,1.626831293E0
7.783998438E0,-2.026155472E0,-1.163685417E1,1.558146477E0
7.803998438E0,-1.863177419E0,-1.038823032E1,1.330927134E0
7.823998438E0,-1.843334198E0,-9.365561485E0,1.025455713E0
7.843998438E0,-1.976786971E0,-8.738165855E0,9.814119935E-1
7.863998438E0,-2.152780056E0,-7.877192020E0,9.149106741E-1
7.883998438E0,-2.472357988E0,-6.993692875E0,7.893491387E-1
7.903998438E0,-2.584923744E0,-6.556664944E0,7.384101152E-1
7.923998438E0,-2.505685329E0,-6.503025532E0,6.107225418E-1
7.943998438E0,-2.944983006E0,-6.882860661E0,6.034345627E-1
7.963998438E0,-2.895432711E0,-7.453753471E0,5.840799212E-1
7.983998438E0,-2.783977747E0,-7.934958935E0,4.154706001E-1
8.003998438E0,-2.536944151E0,-8.330337524E0,2.527702451E-1
8.023998438E0,-2.210173845E0,-8.637848854E0,7.226658612E-2
