"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.756849438E0,-5.084318519E-1,-8.793492317E-1,8.480310440E0
1.776849438E0,-4.169591665E-1,-7.201054096E-1,7.300817013E0
1.796849438E0,-1.315891027E0,-7.780677825E-2,2.827346087E0
1.816851000E0,-1.246409416E0,-1.119977832E0,-1.138164163E0
1.838851000E0,-1.459775925E0,-1.796397567E0,1.854063272E-1
1.858855688E0,-1.754212976E0,-2.247268438E0,9.464571476E-1
1.880849438E0,-1.209635377E0,-3.964044094E0,1.118162632E0
1.900849438E0,-2.575233281E-1,-4.213207245E0,2.530552745E-1
1.920849438E0,6.270269752E-1,-4.095798969E0,-5.251695514E-1
1.940849438E0,1.415200233E0,-4.456593513E0,-1.031925917E0
1.960849438E0,-7.418347597E-1,8.734500408E-1,-1.436458349E0
1.980849438E0,-1.011715055E0,1.942533970E0,-2.715732455E-1
2.000849438E0,9.135925770E-1,1.016130671E-1,2.383945286E-1
2.020849438E0,1.379420996E0,1.162581205E0,6.124360487E-2
2.040849438E0,1.165059686E0,2.513082027E0,-3.825761750E-2
2.060849438E0,6.462430358E-1,2.998458147E0,-3.969227672E-1
2.080849438E0,6.341479421E-1,2.866685867E0,-5.375962853E-1
2.100851000E0,4.416206479E-1,3.197251081E0,-3.522074521E-1
2.120866625E0,8.225736767E-2,3.369340658E0,-3.683691919E-1
2.142849438E0,-2.120051384E-1,3.121154785E0,-3.535862565E-1
2.162868188E0,-3.006329536E-1,2.816856623E0,-2.880665958E-1
2.184893188E0,-3.255562782E-1,2.610035181E0,-2.247285992E-1
2.206849438E0,-4.147251248E-1,2.084551334E0,-2.610663474E-1
2.226849438E0,-4.252145588E-1,1.790184259E0,-2.030690610E-1
2.246849438E0,-4.800702631E-1,1.908255696E0,-4.738568887E-2
2.266849438E0,-6.716201305E-1,1.843346953E0,-5.654866807E-3
2.286861938E0,-9.382889867E-1,1.966584682E0,-9.978047013E-2
2.308849438E0,-1.115108252E0,1.817358971E0,-2.150071114E-1
2.328849438E0,-1.075332284E0,1.273549318E0,-3.123964965E-1
2.348851000E0,-9.452528954E-1,6.729989648E-1,-2.617993951E-1
2.370849438E0,-7.137174606E-1,-9.909979254E-2,-3.213151172E-2
2.390849438E0,-4.212177694E-1,-8.312305212E-1,2.800031602E-1
2.410849438E0,-9.264207631E-2,-1.535104394E0,6.086311936E-1
2.430849438E0,2.972470224E-1,-2.346734762E0,8.334121704E-1
2.450849438E0,7.555181384E-1,-3.164316893E0,8.073369265E-1
2.470849438E0,1.226181030E0,-3.715299845E0,3.946538568E-1
2.490849438E0,1.597063541E0,-4.061485767E0,7.398450375E-2
2.510849438E0,1.752938867E0,-4.121961594E0,1.053131670E-1
2.530868188E0,1.841339827E0,-3.828152895E0,2.501755059E-1
2.552849438E0,1.820064187E0,-3.714479446E0,3.149621189E-1
2.572849438E0,2.048981667E0,-5.113326073E0,1.436405927E-1
2.592849438E0,-8.693484962E-2,-8.214863777E0,-4.827929735E-1
2.612849438E0,-4.714291573E0,-5.015203476E0,-5.516811013E-1
2.632849438E0,-3.046734095E0,-7.990291715E-1,-5.301437378E-1
2.652849438E0,-1.065750360E0,2.144887447E0,-4.714134336E-1
2.672849438E0,-2.268928103E-2,3.578640461E0,-3.414038420E-1
2.692849438E0,3.779859543E-1,4.514817715E0,-3.987902701E-1
2.712849438E0,4.095589519E-1,5.006354809E0,-6.290341020E-1
2.732851000E0,3.011740148E-1,4.921689034E0,-6.604849696E-1
2.752851000E0,1.196772233E-1,4.351768970E0,-5.048888326E-1
2.774849438E0,-1.507615447E-1,3.341921568E0,-3.182607889E-1
2.794849438E0,-4.265410006E-1,2.401276350E0,-1.861742735E-1
2.814849438E0,-6.642199755E-1,1.725851417E0,-3.181735054E-2
2.834849438E0,-7.767238617E-1,1.269220829E0,1.879370511E-1
2.854849438E0,-7.925016284E-1,9.739809632E-1,3.798709214E-1
2.874849438E0,-7.644541860E-1,7.871609330E-1,5.419596434E-1
2.894849438E0,-6.893701553E-1,5.870240331E-1,6.403961778E-1
2.914849438E0,-5.882457495E-1,3.344225287E-1,7.136476636E-1
2.934851000E0,-4.359658062E-1,8.018042892E-2,7.611730099E-1
2.956849438E0,-1.995085925E-1,-2.146755010E-1,7.552562952E-1
2.976849438E0,7.410667837E-2,-4.047942162E-1,7.056715488E-1
2.996849438E0,3.534640670E-1,-6.374465823E-1,6.296100616E-1
3.016849438E0,6.652322412E-1,-1.153627753E0,5.509131551E-1
3.036849438E0,9.982585311E-1,-2.425693512E0,4.326845706E-1
3.056849438E0,1.129926205E0,-5.248501778E0,1.048942879E-1
3.076849438E0,-1.934034228E0,-4.357301712E0,-1.226233363E0
3.096849438E0,-1.185602188E0,-2.734704018E0,-7.919780612E-1
3.116849438E0,1.588249579E-2,-1.608826995E0,2.386214137E-1
3.136849438E0,3.941651583E-1,2.515194118E-1,7.161260247E-1
3.156849438E0,5.544038415E-1,1.537861943E0,6.665412337E-2
3.176849438E0,5.150291920E-1,2.943619967E0,-9.412037134E-1
3.196851000E0,4.007973969E-1,3.499088526E0,-1.160539269E0
3.216851000E0,1.705710292E-1,3.171210766E0,-7.286749482E-1
3.238851000E0,-6.328564137E-2,2.059628248E0,-3.955788612E-1
3.260849438E0,-1.157851443E-1,6.733131409E-1,-3.244741559E-1
3.280849438E0,-1.246688664E-1,-5.014156103E-1,-3.175103068E-1
3.300849438E0,-9.560913593E-2,-1.417556405E0,-2.405238301E-1
3.320849438E0,-6.440265104E-3,-1.782138228E0,-1.438151300E-1
3.340849438E0,6.414084882E-2,-1.744421721E0,-9.627236426E-2
3.360849438E0,9.906488657E-2,-1.482255816E0,-4.321435094E-2
3.380849438E0,1.158898622E-1,-1.182687402E0,4.089306295E-2
3.400849438E0,1.259604096E-1,-9.668949246E-1,1.447227001E-1
3.420849438E0,1.717054844E-1,-8.534136415E-1,2.267531753E-1
3.440849438E0,2.476098537E-1,-7.795687318E-1,2.824815512E-1
3.460849438E0,3.652625084E-1,-6.697701216E-1,3.529404700E-1
3.480849438E0,4.953069985E-1,-5.667258501E-1,4.087561071E-1
3.500849438E0,5.832540989E-1,-5.281715393E-1,4.567352235E-1
3.520855688E0,6.067985892E-1,-6.068684459E-1,4.574682415E-1
3.542849438E0,5.546830893E-1,-1.044038534E0,3.584906161E-1
3.562868188E0,5.043128729E-1,-1.524230957E0,2.473131567E-1
3.584849438E0,5.341056585E-1,-1.917313933E0,2.207492441E-1
3.604849438E0,7.126179338E-1,-2.198276997E0,2.683269083E-1
3.624849438E0,9.993755221E-1,-2.322771311E0,2.962870896E-1
3.644849438E0,9.386904240E-1,-1.965973735E0,1.072504818E-1
3.664849438E0,-5.530948564E-2,-1.348982453E0,-2.116735280E-1
3.684849438E0,-2.468960285E0,-5.155178905E-1,-1.896998286E-1
3.704849438E0,-2.504878998E0,1.459740996E0,-2.504547499E-2
3.724849438E0,-1.309607744E0,3.102968454E0,-2.885727286E-1
3.744849438E0,-1.596976221E-1,4.125434875E0,-3.952472508E-1
3.764849438E0,2.808234692E-1,3.978006840E0,-3.328342736E-1
3.784849438E0,-1.178097259E-2,3.034132719E0,-3.786142766E-1
3.804849438E0,-3.205995262E-1,2.217370987E0,-3.316998184E-1
3.824849438E0,-3.399028778E-1,1.794512630E0,-1.891238838E-1
3.844849438E0,-2.507340014E-1,1.565298557E0,-5.729915947E-2
3.864849438E0,-1.613207757E-1,1.317828298E0,4.694935866E-3
3.884849438E0,-7.864453644E-2,1.010074377E0,5.475097895E-2
3.904849438E0,-3.063052893E-2,7.816980481E-1,1.385965943E-1
3.924849438E0,-2.228785492E-2,5.439842343E-1,2.703863978E-1
3.944849438E0,-1.635373570E-2,2.395289838E-1,3.756995797E-1
3.964849438E0,7.679448463E-3,-8.087855577E-2,4.502251446E-1
3.984849438E0,7.246606797E-2,-3.755599558E-1,4.968603253E-1
4.004849438E0,1.674468815E-1,-6.240424514E-1,4.912578166E-1
4.024849438E0,3.048741221E-1,-8.262388706E-1,4.552342296E-1
4.044849438E0,4.781678617E-1,-9.584475756E-1,4.170987904E-1
4.064849438E0,6.276553273E-1,-1.126644969E0,3.826983571E-1
4.084849438E0,7.181680799E-1,-1.415287495E0,3.105638921E-1
4.104849438E0,4.370304346E-1,-2.389024019E0,1.352630109E-1
4.124849438E0,-1.742344737E0,-3.430200338E0,-4.972442985E-1
4.144849438E0,-2.228418827E0,-2.827939510E0,-7.238927484E-1
4.164851000E0,-3.193079829E-1,-8.207410574E-1,-5.994158983E-1
4.186849438E0,1.201065779E0,1.206319213E0,-7.219903469E-1
4.206849438E0,1.115806460E0,1.989814997E0,-5.746845603E-1
4.226851000E0,6.375338435E-1,1.779642463E0,-1.920909435E-1
4.248851000E0,1.142841578E-1,5.425006747E-1,-4.970348477E-1
4.270849438E0,-4.858472943E-1,-1.324006766E-1,-9.627934098E-1
4.290849438E0,-8.256629109E-1,-3.720169365E-1,-6.906268001E-1
4.310849438E0,-8.977624774E-1,-5.837253928E-1,-4.309915900E-1
4.330849438E0,-7.559719086E-1,-9.398074150E-1,-4.414635897E-1
4.350849438E0,-5.246110559E-1,-1.317374468E0,-4.526162446E-1
4.370849438E0,-3.069161475E-1,-1.642546773E0,-4.565432370E-1
4.390849438E0,-1.059589386E-1,-1.819401026E0,-4.520053566E-1
4.410849438E0,1.281595230E-1,-1.810325265E0,-4.060333967E-1
4.430849438E0,3.257133365E-1,-1.585212708E0,-3.434807956E-1
4.450849438E0,4.679751396E-1,-1.342577100E0,-3.232000768E-1
4.470849438E0,5.917015076E-1,-1.083203673E0,-2.426356673E-1
4.490849438E0,7.302457690E-1,-6.982364058E-1,-1.075471863E-1
4.510849438E0,8.760156631E-1,-4.165402651E-1,1.075122785E-2
4.530849438E0,9.927432537E-1,-1.530304700E-1,1.443736404E-1
4.550849438E0,1.092960119E0,7.206464559E-2,2.978753448E-1
4.570849438E0,1.094984651E0,-3.630284918E-3,4.698775411E-1
4.590849438E0,9.533162713E-1,-5.433035493E-1,6.770830154E-1
4.610849438E0,7.219903469E-1,-1.343798757E0,7.963588238E-1
4.630849438E0,5.061280131E-1,-2.089700222E0,7.748563886E-1
4.650849438E0,3.564136922E-1,-2.526364088E0,7.159689665E-1
4.670849438E0,3.421543539E-1,-2.761093378E0,6.376734972E-1
4.690849438E0,6.758438349E-1,-3.129899025E0,5.569694638E-1
4.710854125E0,1.405548573E0,-3.426046371E0,3.705857694E-1
4.732849438E0,1.016305208E0,-2.413179398E0,-1.765749604E-1
4.752849438E0,-1.411360502E0,8.454374969E-2,-4.000469148E-1
4.772849438E0,-2.244475842E0,2.946063519E0,5.658357590E-2
4.792849438E0,-2.120068789E0,4.023943901E0,1.469567232E-2
4.812849438E0,-1.817289114E0,4.181232929E0,-2.301914692E-1
4.832849438E0,-1.365667820E0,3.777573109E0,-4.675562382E-1
4.852849438E0,-8.207236528E-1,3.232838392E0,-5.621531010E-1
4.872849438E0,-4.651477039E-1,2.731475115E0,-4.570319057E-1
4.892849438E0,-3.112620115E-1,2.131587982E0,-4.470311701E-1
4.912849438E0,-3.092025220E-1,1.446877956E0,-4.342379272E-1
4.932849438E0,-3.783350289E-1,8.617737889E-1,-3.522772491E-1
4.952851000E0,-4.262966812E-1,5.096361637E-1,-2.297027856E-1
4.974849438E0,-4.108854234E-1,4.324227870E-1,-1.288925707E-1
4.994849438E0,-3.396061659E-1,4.182507098E-1,-4.614650458E-2
5.014849438E0,-2.704038620E-1,2.027199864E-1,5.061454698E-2
5.034849438E0,-1.660331786E-1,-3.801327199E-2,1.960877478E-1
5.054849438E0,-4.756022245E-2,-3.229557276E-1,3.101624548E-1
5.074849438E0,7.829546928E-2,-5.648059845E-1,4.161737561E-1
5.094849438E0,2.453932911E-1,-6.749013662E-1,5.040336251E-1
5.114849438E0,4.272915125E-1,-7.286749482E-1,5.603204966E-1
5.134851000E0,5.241922140E-1,-8.954935074E-1,5.860466361E-1
5.154851000E0,4.113740921E-1,-1.328108311E0,5.592907667E-1
5.174851000E0,-9.864600748E-2,-2.100416422E0,5.068784952E-1
5.196849438E0,-8.967501521E-1,-2.755491018E0,4.695982933E-1
5.216849438E0,-1.399457335E0,-2.593402147E0,3.404788375E-1
5.236849438E0,-1.203945518E0,-2.160927057E0,1.059240326E-1
5.256849438E0,-3.349461257E-1,-4.834387600E-1,-1.930508614E-1
5.276849438E0,4.829325899E-2,1.210211277E0,-4.621806443E-1
5.296849438E0,3.036872949E-3,2.181679010E0,-4.792324901E-1
5.316849438E0,3.512649536E-1,2.540396452E0,-3.748792708E-1
5.336849438E0,6.307445168E-1,2.519923925E0,-3.011041880E-1
5.356849438E0,4.917290509E-1,2.001386404E0,-4.667533934E-1
5.376849438E0,1.970476657E-1,1.328666806E0,-6.743428707E-1
5.396849438E0,-1.492082030E-1,6.422462463E-1,-5.359557271E-1
5.416849438E0,-4.641179442E-1,-4.649557173E-2,-2.193180770E-1
5.436849438E0,-4.907167852E-1,-2.883807421E-1,-1.379508227E-1
5.456849438E0,-2.380803674E-1,-2.763728797E-1,-1.010894701E-1
5.476849438E0,-8.482299745E-3,-5.001590252E-1,-1.391376406E-1
5.496849438E0,9.829694033E-2,-8.888089061E-1,-1.404815465E-1
5.516849438E0,1.679530293E-1,-1.357028365E0,-8.286823332E-2
5.536849438E0,2.674891651E-1,-1.739971042E0,-9.128072299E-3
5.556849438E0,4.253192842E-1,-1.900872946E0,3.495894372E-2
5.576849438E0,6.317568421E-1,-1.982606769E0,7.707373798E-2
5.596849438E0,8.565028906E-1,-2.093749285E0,1.522450745E-1
5.616849438E0,1.042380452E0,-2.155254841E0,2.736676335E-1
5.636849438E0,1.118476748E0,-2.192342997E0,3.713362515E-1
5.656849438E0,1.058524728E0,-2.165255547E0,4.823741019E-1
5.676849438E0,9.545554519E-1,-2.042995214E0,5.392718315E-1
5.696849438E0,8.134106994E-1,-1.770269990E0,5.133711696E-1
5.716849438E0,6.956533194E-1,-1.374935508E0,4.798259139E-1
5.736849438E0,6.612877846E-1,-9.855699539E-1,4.357738197E-1
5.756849438E0,6.821968555E-1,-6.469237208E-1,3.651228845E-1
5.776849438E0,5.791700482E-1,-1.566781998E-1,2.293188125E-1
5.796849438E0,2.797588110E-1,5.748067498E-1,7.464773208E-2
5.816851000E0,-5.452408642E-2,1.099068761E0,-9.424777818E-4
5.836851000E0,-2.272767723E-1,1.255956411E0,-4.553563893E-2
5.858858813E0,-3.301813900E-1,1.365702629E0,-1.686337143E-1
5.880851000E0,-4.691270590E-1,1.630608797E0,-2.619215548E-1
5.902849438E0,-6.032207012E-1,1.808806896E0,-2.686759830E-1
5.922849438E0,-7.500727177E-1,1.722151279E0,-2.229134440E-1
5.942849438E0,-8.636587262E-1,1.407276392E0,-2.245540619E-1
5.962868188E0,-8.606916666E-1,9.745918512E-1,-2.953446209E-1
5.984849438E0,-6.742381454E-1,5.733231902E-1,-3.006155193E-1
6.004849438E0,-3.816511333E-1,3.332008123E-1,-2.522175312E-1
6.024849438E0,-1.562244147E-1,1.167974323E-1,-2.612234354E-1
6.044849438E0,-1.244245246E-1,-6.691592187E-2,-2.832145691E-1
6.064849438E0,-6.405532956E-1,-1.465727538E-1,-3.326946497E-1
6.084849438E0,-1.522119045E0,5.038765445E-2,-2.666339576E-1
6.104849438E0,-1.282206178E0,4.218984246E-1,-1.147553995E-1
6.124849438E0,-6.962292790E-1,9.470505714E-1,-4.668755829E-2
6.144849438E0,-2.154434472E-1,1.277563572E0,-2.923426405E-2
6.164851000E0,8.677776903E-2,1.346259713E0,1.895427518E-2
6.186849438E0,2.005732358E-1,1.085001349E0,1.352630109E-1
6.206849438E0,1.946914792E-1,6.579192877E-1,2.507863641E-1
6.226849438E0,1.980425119E-1,2.417630106E-1,3.445279896E-1
6.246851000E0,2.656740248E-1,-8.773770183E-2,4.221951365E-1
6.268849438E0,4.293160737E-1,-4.062951803E-1,4.375540316E-1
6.288849438E0,6.348286271E-1,-7.897265553E-1,4.295255244E-1
6.308849438E0,7.866896987E-1,-1.328701735E0,3.626968563E-1
6.328849438E0,6.473251581E-1,-1.544284821E0,2.253918201E-1
6.348849438E0,-8.351400495E-2,-1.157258034E0,5.619960278E-2
6.368849438E0,-8.996474147E-1,-8.749160767E-1,-1.266236305E-1
6.388849438E0,-5.902878046E-1,-9.475392103E-2,-2.731091082E-1
6.408849438E0,1.456128210E-1,9.794089794E-1,-3.345272541E-1
6.428849438E0,3.339338303E-1,1.693684936E0,-4.064173698E-1
6.448849438E0,4.868421257E-1,2.003236532E0,-5.733231902E-1
6.468849438E0,8.494517207E-1,1.686232448E0,-6.148271561E-1
6.488849438E0,9.165596366E-1,8.999790549E-1,-5.986304879E-1
6.508849438E0,4.764399827E-1,-6.124360487E-2,-5.208062530E-1
6.528849438E0,-2.198242247E-1,-6.617590189E-1,-3.651577830E-1
6.548849438E0,-7.152533531E-1,-7.323052287E-1,-2.265088260E-1
6.568849438E0,-7.512944341E-1,-6.847275496E-1,-1.359087825E-1
6.588849438E0,-4.627566040E-1,-6.790203452E-1,-4.855506122E-2
6.608849438E0,-1.436231434E-1,-8.519824743E-1,3.166027367E-2
6.628849438E0,7.045894116E-2,-1.016671777E0,-2.192133479E-2
6.648849438E0,1.975538135E-1,-1.063621044E0,-1.389282048E-1
6.668871313E0,2.760238349E-1,-9.758310318E-1,-1.815316975E-1
6.690849438E0,3.415085673E-1,-7.787135243E-1,-1.628915817E-1
6.710849438E0,4.028918147E-1,-6.242693663E-1,-1.547059864E-1
6.730851000E0,5.170712471E-1,-6.535909176E-1,-1.062905490E-1
6.752849438E0,7.250621319E-1,-8.846026659E-1,3.508111695E-3
6.772849438E0,8.544608355E-1,-1.054684997E0,1.233424172E-1
6.792849438E0,8.114733696E-1,-1.058664322E0,2.141868025E-1
6.812849438E0,6.378654838E-1,-9.035569429E-1,2.721491754E-1
6.832849438E0,4.704186022E-1,-6.695082784E-1,3.277379274E-1
6.852849438E0,4.079706967E-1,-3.891909719E-1,3.394840062E-1
6.872849438E0,4.419871867E-1,-1.391725540E-1,2.991145253E-1
6.892849438E0,4.823042750E-1,1.329940930E-2,2.741563320E-1
6.912851000E0,4.187219441E-1,1.918814927E-1,2.534741759E-1
6.934851000E0,1.769065708E-1,4.794768393E-1,1.988802701E-1
6.956849438E0,-5.588544160E-2,8.343721032E-1,1.246339604E-1
6.976851000E0,-1.185078546E-1,1.142300487E0,3.998549283E-2
6.998851000E0,-1.494001877E-2,1.372823596E0,-6.918485463E-2
7.018851000E0,7.176794112E-2,1.601060271E0,-1.846209317E-1
7.040849438E0,2.563888580E-2,1.843591332E0,-2.807013094E-1
7.060849438E0,-1.190663576E-1,1.898289919E0,-2.924124599E-1
7.080849438E0,-1.793674827E-1,1.628304958E0,-2.122320384E-1
7.100849438E0,-2.670353651E-1,1.136924982E0,-2.050412744E-1
7.120852563E0,-4.271344244E-1,6.739763618E-1,-2.554463744E-1
7.142863500E0,-4.641005099E-1,6.311983466E-1,-2.520080805E-1
7.162869750E0,-3.593458235E-1,8.086634278E-1,-1.856157631E-1
7.184849438E0,-2.205747068E-1,7.855028510E-1,-1.436580569E-1
7.204849438E0,-2.339613885E-1,4.971395731E-1,-1.619840115E-1
7.224849438E0,-4.193502665E-1,2.666863203E-1,-1.663124263E-1
7.244849438E0,-6.315473914E-1,2.024581879E-1,-1.076868176E-1
7.264849438E0,-6.791250706E-1,4.427027702E-1,-4.094542563E-2
7.284849438E0,-6.134483218E-1,7.721336484E-1,1.581268385E-2
7.304849438E0,-5.122017860E-1,1.054109097E0,5.347688869E-2
7.324849438E0,-4.013384581E-1,1.084442854E0,1.636071652E-1
7.344849438E0,-3.068986833E-1,8.709367514E-1,2.613455951E-1
7.364849438E0,-2.040813416E-1,5.601285100E-1,3.297799528E-1
7.384849438E0,-7.681193948E-2,2.291268259E-1,4.216366410E-1
7.404849438E0,5.480333790E-2,-9.075712413E-2,4.915545285E-1
7.424849438E0,1.570621729E-1,-2.920459509E-1,4.894775748E-1
7.444849438E0,2.494424582E-1,-4.267155528E-1,4.628438652E-1
7.464849438E0,3.155206144E-1,-5.177519321E-1,4.399800599E-1
7.484849438E0,3.510729671E-1,-7.000690103E-1,3.901334405E-1
7.504849438E0,2.399653196E-1,-9.983457923E-1,2.727774978E-1
7.524849438E0,-2.575582266E-1,-8.248425722E-1,1.832595677E-3
7.544849438E0,-4.050385654E-1,-4.048291147E-1,-1.826836169E-1
7.564849438E0,-8.117526025E-2,1.150172018E-2,-1.931730360E-1
7.584849438E0,1.904852390E-1,5.914571881E-1,-2.495646328E-1
7.604849438E0,4.236263037E-1,1.162947774E0,-3.555759192E-1
7.624849438E0,6.961769462E-1,1.262239575E0,-3.741985857E-1
7.644849438E0,7.651348710E-1,7.013605833E-1,-3.191858232E-1
7.664849438E0,3.993138671E-1,-2.552543879E-1,-1.669930965E-1
7.684849438E0,-3.158522248E-1,-9.348856211E-1,-5.590289459E-2
7.704849438E0,-7.355166674E-1,-1.101808906E0,-6.810274720E-2
7.724849438E0,-7.118325233E-1,-7.450636029E-1,-3.907792270E-2
7.744849438E0,-5.120272636E-1,-4.265235662E-1,-1.583013684E-2
7.764849438E0,-2.792177796E-1,-3.061656654E-1,9.773843922E-4
7.784849438E0,-5.377359316E-2,-2.870368361E-1,-6.621779501E-2
7.804849438E0,1.207767874E-1,-2.884156704E-1,-1.650034338E-1
7.824849438E0,2.113244683E-1,-2.665466964E-1,-2.044478655E-1
7.844849438E0,2.356892675E-1,-3.144734204E-1,-2.247634977E-1
7.864849438E0,2.342929989E-1,-4.059286714E-1,-2.477494925E-1
7.884849438E0,2.431767285E-1,-5.036496520E-1,-1.743234843E-1
7.904849438E0,2.862514555E-1,-5.967804193E-1,-6.255260110E-2
7.924849438E0,3.138974607E-1,-7.620805502E-1,3.302162886E-2
7.944849438E0,3.784746528E-1,-8.536405563E-1,1.802227050E-1
7.964849438E0,4.902978837E-1,-9.415178895E-1,2.687632442E-1
7.984849438E0,5.471956134E-1,-1.144080758E0,3.059038520E-1
