"Time (s)","Pressure (hPa)"
9.846625000E-2,1.017782227E3
1.784600000E-1,1.017775391E3
2.584584380E-1,1.017770020E3
3.384584380E-1,1.017774414E3
4.184600000E-1,1.017772949E3
4.984678130E-1,1.017776855E3
5.784584380E-1,1.017778809E3
6.584584380E-1,1.017773926E3
7.384662500E-1,1.017769531E3
8.184584380E-1,1.017761230E3
8.984678130E-1,1.017765137E3
9.784600000E-1,1.017781250E3
1.058460000E0,1.017764648E3
1.138461563E0,1.017779785E3
1.218458438E0,1.017785156E3
1.298458438E0,1.017789551E3
1.378460000E0,1.017791992E3
1.458458438E0,1.017796387E3
1.538464688E0,1.017795410E3
1.618458438E0,1.017796875E3
1.698458438E0,1.017804199E3
1.778458438E0,1.017806641E3
1.858460000E0,1.017812012E3
1.938458438E0,1.017809570E3
2.018458438E0,1.017812988E3
2.098458438E0,1.017815430E3
2.178458438E0,1.017810547E3
2.258460000E0,1.017799805E3
2.338458438E0,1.017796387E3
2.418460000E0,1.017798828E3
2.498460000E0,1.017798828E3
2.578458438E0,1.017808105E3
2.658458438E0,1.017821777E3
2.738458438E0,1.017830078E3
2.818458438E0,1.017826660E3
2.898458438E0,1.017833496E3
2.978458438E0,1.017822266E3
3.058460000E0,1.017819336E3
3.138460000E0,1.017816895E3
3.218458438E0,1.017845703E3
3.298458438E0,1.017836426E3
3.378458438E0,1.017837402E3
3.458458438E0,1.017854004E3
3.538458438E0,1.017853516E3
3.618466250E0,1.017845703E3
3.698458438E0,1.017829102E3
3.778460000E0,1.017799805E3
3.858461563E0,1.017799805E3
3.938458438E0,1.017816406E3
4.018458438E0,1.017822266E3
4.098463125E0,1.017828613E3
4.178458438E0,1.017845215E3
4.258458438E0,1.017827148E3
4.338458438E0,1.017797852E3
4.418458438E0,1.017803223E3
4.498458438E0,1.017804199E3
4.578458438E0,1.017802246E3
4.658458438E0,1.017799805E3
4.738458438E0,1.017822266E3
4.818458438E0,1.017818848E3
4.898458438E0,1.017790039E3
4.978460000E0,1.017794434E3
5.058458438E0,1.017791992E3
5.138460000E0,1.017809082E3
5.218458438E0,1.017791016E3
5.298458438E0,1.017819824E3
5.378458438E0,1.017818848E3
5.458458438E0,1.017812988E3
5.538458438E0,1.017783691E3
5.618458438E0,1.017804199E3
5.698458438E0,1.017795898E3
5.778460000E0,1.017807129E3
5.858458438E0,1.017814453E3
5.938458438E0,1.017843262E3
6.018458438E0,1.017829590E3
6.098458438E0,1.017800293E3
6.178458438E0,1.017804199E3
6.258458438E0,1.017820312E3
6.338458438E0,1.017816406E3
6.418460000E0,1.017830078E3
6.498458438E0,1.017821777E3
6.578458438E0,1.017821777E3
6.658458438E0,1.017806152E3
6.738458438E0,1.017812500E3
6.818458438E0,1.017816406E3
6.898458438E0,1.017808594E3
6.978458438E0,1.017831055E3
7.058458438E0,1.017848633E3
7.138460000E0,1.017833984E3
7.218460000E0,1.017804688E3
7.298458438E0,1.017809082E3
7.378458438E0,1.017805176E3
7.458460000E0,1.017822754E3
