"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.490291700E-3,3.328846395E-1,-6.481533051E-1,-8.583066985E-3
2.457329165E-2,3.266143203E-1,-1.779022366E-1,-7.614823431E-2
4.465729167E-2,1.454028189E-1,6.776512414E-2,-5.588824302E-2
6.474129169E-2,-1.399184465E-1,-4.968930408E-2,-1.413465105E-2
8.482429170E-2,-3.053194880E-1,-1.275200583E-2,-1.158959232E-3
1.049082917E-1,-4.331531525E-1,-7.072873414E-2,-1.143677831E-1
1.249922917E-1,-6.578539610E-1,-2.050428391E-1,-5.328723192E-1
1.450752917E-1,-7.940840125E-1,-5.311173573E-2,-1.139961958E0
1.651592916E-1,-6.177047491E-1,3.036656082E-1,-1.395722985E0
1.852432917E-1,-2.342044711E-1,2.599921823E-1,-1.046751857E0
2.053262917E-1,2.086652666E-1,7.139256597E-2,-4.746141732E-1
2.254102917E-1,6.290374398E-1,5.098371953E-2,-1.391215771E-1
2.454942917E-1,8.607034683E-1,1.661103591E-2,-9.099656343E-2
2.655772917E-1,8.921607733E-1,-2.146542817E-2,-1.725763828E-1
2.856612917E-1,8.517634869E-1,1.461156905E-1,-2.047267109E-1
3.057442917E-1,7.582445741E-1,5.283905864E-1,-1.517670900E-1
3.258282917E-1,5.776181221E-1,8.172091842E-1,-1.542997956E-1
3.459122917E-1,3.700030446E-1,7.940236330E-1,-2.239652425E-1
3.659952917E-1,2.285528630E-1,5.371346474E-1,-3.182594478E-1
3.860792917E-1,1.826759875E-1,2.371588200E-1,-4.322052300E-1
4.061632917E-1,1.126443520E-1,-3.879165277E-3,-5.617395639E-1
4.262462917E-1,1.865256205E-2,-7.572735846E-2,-5.986076593E-1
4.463302917E-1,-7.200095803E-2,-9.171182662E-2,-5.055004358E-1
4.664142916E-1,-1.067067534E-1,-1.201864108E-1,-3.965732753E-1
4.864972917E-1,-7.147483528E-2,-1.731989086E-1,-3.975680768E-1
5.065812917E-1,3.834875301E-2,-1.210128218E-1,-3.524931371E-1
5.266652917E-1,2.986492217E-1,-4.356844351E-2,-1.494577080E-1
