"Time (s)","X (hPa)"
-5.734144584E-1,1.017971573E3
4.311825417E-1,1.017973022E3
1.435785542E0,1.017974396E3
2.440401542E0,1.017974396E3
3.444980542E0,1.017978439E3
3.797555542E0,1.017987137E3
4.869130542E0,1.017991257E3
5.940746542E0,1.017997589E3
7.012359542E0,1.018001175E3
8.083983542E0,1.018007660E3
9.155579542E0,1.018007660E3
1.022718254E1,1.018003922E3
1.129880154E1,1.018001404E3
1.237040654E1,1.017999496E3
1.344201254E1,1.017996902E3
1.451365954E1,1.017992096E3
1.558527754E1,1.017988358E3
1.665688054E1,1.017984543E3
1.772845054E1,1.017983704E3
1.880007654E1,1.017983704E3
1.987168054E1,1.017985611E3
2.094331854E1,1.017987213E3
2.201496454E1,1.017988892E3
2.308658754E1,1.017991867E3
2.415822154E1,1.017992096E3
2.522985354E1,1.017992096E3
2.630148254E1,1.017990799E3
2.737309954E1,1.017990570E3
2.844469254E1,1.017989731E3
2.951627754E1,1.017989197E3
3.058786254E1,1.017989731E3
3.165949054E1,1.017989502E3
3.273112454E1,1.017989502E3
3.380278454E1,1.017987823E3
3.487444754E1,1.017987213E3
3.594613954E1,1.017986374E3
3.701777054E1,1.017986832E3
3.808936754E1,1.017986832E3
3.916096354E1,1.017987518E3
4.023253454E1,1.017988663E3
4.130409954E1,1.017991257E3
4.237566554E1,1.017995224E3
4.344723754E1,1.017998199E3
4.451883954E1,1.018002472E3
4.559042354E1,1.018006363E3
4.666206754E1,1.018008347E3
4.773370454E1,1.018011093E3
4.880530754E1,1.018013763E3
4.987692354E1,1.018015442E3
5.094856454E1,1.018016663E3
5.202023554E1,1.018016663E3
5.309198354E1,1.018014374E3
5.416371254E1,1.018011703E3
5.523536954E1,1.018011017E3
5.630703254E1,1.018008041E3
5.737875654E1,1.018007889E3
5.845046254E1,1.018006134E3
5.952215054E1,1.018006134E3
6.059384954E1,1.018003082E3
6.166549154E1,1.018002243E3
6.273714854E1,1.018000565E3
6.380881954E1,1.017996368E3
6.488056854E1,1.017994385E3
6.595229654E1,1.017991943E3
6.702399654E1,1.017988663E3
6.809567354E1,1.017985382E3
6.916733154E1,1.017985382E3
7.023899054E1,1.017985382E3
7.131065354E1,1.017989197E3
7.238230154E1,1.017990189E3
7.345398454E1,1.017991867E3
7.452566354E1,1.017993393E3
7.559735454E1,1.017993546E3
7.666902254E1,1.017994461E3
7.774066854E1,1.017994995E3
7.881231954E1,1.017994995E3
7.988399754E1,1.017993088E3
8.095565454E1,1.017991409E3
8.202730854E1,1.017988968E3
8.309900454E1,1.017984085E3
8.417072254E1,1.017981567E3
8.524241754E1,1.017980194E3
8.631404754E1,1.017979202E3
8.738568354E1,1.017975311E3
8.845739554E1,1.017975311E3
8.952910754E1,1.017975693E3
9.060083354E1,1.017977524E3
9.167252954E1,1.017980042E3
9.274417654E1,1.017985992E3
9.381583854E1,1.017989960E3
9.488748154E1,1.017991714E3
9.595916154E1,1.017993088E3
9.703081554E1,1.017994232E3
9.810252654E1,1.017995834E3
9.917416554E1,1.018000717E3
1.002458045E2,1.018004913E3
1.013174545E2,1.018006134E3
1.023891165E2,1.018006134E3
1.034607795E2,1.018006134E3
1.045324695E2,1.018001938E3
1.056041915E2,1.017999420E3
1.066759125E2,1.017999191E3
1.077475545E2,1.017998352E3
1.088192145E2,1.017998352E3
1.098909215E2,1.017998047E3
1.109626595E2,1.017996979E3
1.120344025E2,1.017996979E3
1.131060885E2,1.017998047E3
1.141777435E2,1.017998047E3
1.152493865E2,1.017998047E3
1.163209935E2,1.017998047E3
1.173925985E2,1.017999496E3
1.184643025E2,1.017999496E3
1.195360375E2,1.018000107E3
1.206077265E2,1.018003616E3
1.216793605E2,1.018009186E3
1.227510435E2,1.018009491E3
1.238226765E2,1.018010788E3
1.248942885E2,1.018016357E3
1.259658845E2,1.018017197E3
1.270375295E2,1.018017960E3
1.281091835E2,1.018021927E3
1.291808275E2,1.018025360E3
1.302524135E2,1.018027420E3
1.313240075E2,1.018027725E3
1.323956815E2,1.018029404E3
1.334673345E2,1.018029404E3
1.345389875E2,1.018028488E3
1.356106805E2,1.018027649E3
1.366823425E2,1.018027649E3
1.377539945E2,1.018030853E3
1.388256235E2,1.018033600E3
1.398972975E2,1.018033600E3
1.409689635E2,1.018032913E3
1.420406095E2,1.018029938E3
1.431122525E2,1.018024063E3
1.441839055E2,1.018015060E3
1.452555255E2,1.018009491E3
1.463271575E2,1.018005371E3
