"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.490291700E-3,-7.990527168E-2,4.749355598E-1,3.208471309E0
2.457329165E-2,2.507527269E-2,3.589810342E-1,2.973650637E0
4.465729167E-2,3.048829969E-1,1.557512601E-1,1.977092131E0
6.474129169E-2,4.357380188E-1,1.353810225E-1,8.961834472E-1
8.482429170E-2,4.173136615E-1,4.890084922E-1,7.507555926E-1
1.049082917E-1,6.229142623E-1,8.727212021E-1,8.292322433E-1
1.249922917E-1,1.945758364E0,1.082767953E0,1.162985466E0
1.450752917E-1,2.905221257E0,8.835919069E-1,2.627822329E0
1.651592916E-1,1.863680414E0,-1.127261317E-1,3.842869649E0
1.852432917E-1,-1.001904688E-1,-1.504366381E0,3.527519369E0
2.053262917E-1,-6.062245912E-1,-2.312384779E0,2.787905645E0
2.254102917E-1,6.194697406E-2,-2.334809436E0,2.354737478E0
2.454942917E-1,7.254627304E-1,-1.751100901E0,1.434895611E0
2.655772917E-1,1.129772988E0,-1.265439793E0,4.773105526E-1
2.856612917E-1,1.091157757E0,-1.165016496E0,1.063047194E-1
3.057442917E-1,7.155415403E-1,-9.321783221E-1,-6.725876749E-1
3.258282917E-1,5.872806723E-1,-5.978700529E-1,-2.146230446E0
3.459122917E-1,6.262221783E-1,-2.858273962E-1,-3.681961291E0
3.659952917E-1,4.676502945E-1,1.499196857E-1,-4.589015297E0
3.860792917E-1,3.964239720E-1,5.793158144E-1,-4.783742781E0
4.061632917E-1,2.063641740E-1,8.565634449E-1,-4.632387019E0
4.262462917E-1,-1.262312995E-1,7.812133004E-1,-4.095926033E0
4.463302917E-1,-3.702122198E-1,6.902838345E-1,-3.343365405E0
4.664142916E-1,-4.350439543E-1,8.205643308E-1,-2.525867354E0
4.864972917E-1,-2.826302849E-1,1.099464092E0,-1.332757618E0
5.065812917E-1,-2.031815346E-1,1.059318279E0,-2.576867938E-3
5.266652917E-1,-1.375874694E-1,8.192671260E-1,1.245230062E0
5.467482917E-1,-6.534877449E-1,5.871592695E-1,1.774957395E0
5.668322917E-1,-1.169948622E0,5.720807621E-1,2.374089423E0
