"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-5.307083484E-4,-5.450166321E-1,2.363135834E0,1.281709671E1
1.955329167E-2,-3.841012573E-1,2.320923615E0,1.260738281E1
3.963629168E-2,-9.190887451E-2,2.172133026E0,1.166030228E1
5.972029170E-2,3.727249146E-2,2.142494659E0,1.053389465E1
7.980329165E-2,4.011657715E-2,2.420765991E0,1.034274216E1
9.988729167E-2,2.023791504E-1,2.751578064E0,1.045590683E1
1.199712917E-1,1.491049347E0,2.875819702E0,1.074345886E1
1.400542917E-1,2.542462921E0,2.573448486E0,1.218361404E1
1.601382917E-1,1.562001801E0,1.452429657E0,1.349862946E1
1.802222917E-1,-5.245092773E-1,-3.367996216E-2,1.326436661E1
2.003052917E-1,-1.198707275E0,-9.110055542E-1,1.252475464E1
2.203892916E-1,-5.707630920E-1,-9.095086670E-1,1.207344315E1
2.404732917E-1,8.427474976E-2,-1.942959595E-1,1.117111954E1
2.605562917E-1,5.089416504E-1,4.840933228E-1,1.014889526E1
2.806402917E-1,4.900808716E-1,7.586224365E-1,9.728719025E0
3.007242917E-1,5.014572144E-2,1.132844238E0,8.955576782E0
3.208072917E-1,-2.314187622E-1,1.599573669E0,7.484136658E0
3.408912917E-1,-3.565585327E-1,1.993554382E0,5.883215790E0
3.609742917E-1,-6.517446899E-1,2.474953308E0,4.900958405E0
3.810582916E-1,-8.173004150E-1,2.941982117E0,4.649930420E0
4.011422917E-1,-1.047821045E0,3.254532166E0,4.767735443E0
4.212252917E-1,-1.392105103E0,3.193758545E0,5.285359039E0
4.413092917E-1,-1.664987640E0,3.081941071E0,6.034251709E0
4.613932917E-1,-1.736838226E0,3.151696014E0,6.848109283E0
4.814762917E-1,-1.584604797E0,3.410358124E0,8.029752045E0
5.015602917E-1,-1.487756195E0,3.380420380E0,9.375453644E0
5.216442917E-1,-1.408720551E0,3.160827026E0,1.061906754E1
5.417272917E-1,-1.856140137E0,3.006647644E0,1.118968094E1
5.618112917E-1,-2.275867310E0,3.084336090E0,1.171628586E1
5.818952917E-1,-2.117496643E0,3.401077423E0,1.302441559E1
6.019782917E-1,-1.248553619E0,3.696712646E0,1.396476013E1
6.220622917E-1,-8.776249695E-1,4.353247375E0,1.347138611E1
6.421452917E-1,-1.154399414E0,4.862787781E0,1.193917236E1
6.622292917E-1,-1.097517700E0,4.210294647E0,1.106199646E1
6.823132916E-1,-1.194366302E0,3.153641968E0,1.173679321E1
7.023962917E-1,-1.862427063E0,2.128274231E0,1.068987030E1
7.224802917E-1,-2.518961792E0,1.445843353E0,9.011560364E0
7.425642917E-1,-2.877765656E0,1.301393738E0,7.736960907E0
7.626472916E-1,-2.403851166E0,1.144370270E0,6.857689362E0
7.827312917E-1,-1.419498138E0,1.103954315E0,6.981032867E0
8.028152917E-1,-8.720864868E-1,1.578467560E0,8.008795624E0
8.228982917E-1,-2.766247559E-1,1.751058655E0,8.867559814E0
8.429822917E-1,2.553689575E-1,1.801354065E0,9.109756165E0
8.630662917E-1,1.571731567E-1,1.866468658E0,8.707542572E0
8.831492917E-1,-5.764512634E-1,2.102228394E0,7.980504456E0
9.032332917E-1,-1.322799225E0,2.293530579E0,7.327113190E0
9.233162916E-1,-1.667682037E0,2.424059143E0,7.052733765E0
9.434002917E-1,-1.376687164E0,2.842588806E0,7.346872101E0
9.634842917E-1,-9.834548950E-1,3.220702515E0,7.830366669E0
9.835672917E-1,-1.062191162E0,3.539539490E0,8.047864380E0
1.003651292E0,-1.557062073E0,3.311264191E0,7.988288269E0
1.023735292E0,-2.080972595E0,2.707419891E0,8.675808563E0
1.043818292E0,-2.052531738E0,2.333198090E0,1.002300705E1
1.063902292E0,-1.302291870E0,2.235601044E0,1.080992065E1
1.083986292E0,-3.676354980E-1,2.395618286E0,1.151929550E1
1.104069292E0,-4.370910645E-2,2.594853973E0,1.182870209E1
1.124153292E0,-4.948709106E-1,2.817441101E0,1.203287750E1
1.144236292E0,-7.146139526E-1,2.700833588E0,1.212957642E1
1.164320292E0,-4.076023865E-1,2.853366394E0,1.241772720E1
1.184404292E0,4.165837097E-1,2.655777283E0,1.368184845E1
1.204487292E0,7.557783508E-1,1.640887756E0,1.521346344E1
1.224571292E0,-6.436614990E-3,8.821156311E-1,1.448986816E1
1.244655292E0,1.664538574E-1,9.204359436E-1,1.225696152E1
1.264738292E0,1.363963623E0,1.746567993E0,1.025667114E1
1.284822292E0,2.331551514E0,2.331701202E0,9.118288422E0
1.304906292E0,2.346071320E0,1.862277374E0,9.024283905E0
1.324989292E0,1.753603363E0,1.121467896E0,9.270671539E0
1.345073292E0,1.169218597E0,8.747808838E-1,8.805438995E0
1.365156292E0,5.740562439E-1,1.070124664E0,7.389383698E0
1.385240292E0,-1.676513672E-2,1.287173309E0,5.914800110E0
1.405324292E0,-6.239025879E-1,1.600172424E0,4.851860504E0
1.425407292E0,-9.283694458E-1,1.970502319E0,4.450095978E0
1.445491292E0,-1.092428284E0,2.439028015E0,4.988526306E0
1.465575292E0,-1.401535492E0,2.924468536E0,5.842051392E0
1.485658292E0,-1.137334900E0,3.367247772E0,7.068750458E0
1.505742292E0,-3.517684937E-1,3.914509735E0,8.563242645E0
