"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.139802933E-2,3.211447274E1,1.189503107E2,1.666071558E1,-1.000000000E0,-1.000000000E0,9.824525038E1,9.824525038E1
8.043349981E-1,3.211478197E1,1.189502696E2,1.664647603E1,-1.000000000E0,-1.000000000E0,3.564729260E1,3.564729260E1
3.266418338E0,3.211458606E1,1.189500507E2,1.463986343E1,0.000000000E0,-1.000000000E0,1.742413538E1,1.742413538E1
4.266392708E0,3.211457050E1,1.189500922E2,1.559576802E1,0.000000000E0,3.303684093E2,1.609342337E1,1.609342337E1
5.266365886E0,3.211457790E1,1.189501078E2,1.569135848E1,0.000000000E0,-1.000000000E0,2.082996047E1,2.082996047E1
6.266340256E0,3.211459490E1,1.189501487E2,1.570091752E1,0.000000000E0,-1.000000000E0,1.725993842E1,1.725993842E1
7.262043715E0,3.211461156E1,1.189501722E2,1.570187343E1,0.000000000E0,-1.000000000E0,1.673040859E1,1.673040859E1
8.263180494E0,3.211462655E1,1.189502009E2,1.579500056E1,1.389615178E0,3.345921161E2,1.997512459E1,1.997512459E1
9.263180137E0,3.211465962E1,1.189502300E2,1.549407516E1,1.338492036E0,3.357062019E2,9.702649612E0,9.702649612E0
1.086014199E1,3.211466488E1,1.189502349E2,1.519032021E1,1.338492036E0,3.397943707E2,5.442507956E0,5.442507956E0
1.186011624E1,3.211467693E1,1.189502317E2,1.519912332E1,1.289500117E0,3.378307733E2,4.892888533E0,4.892888533E0
1.286009181E1,3.211468827E1,1.189502268E2,1.519887669E1,1.289500117E0,3.362795280E2,4.560460843E0,4.560460843E0
1.386006713E1,3.211469662E1,1.189502244E2,1.520996156E1,1.272830725E0,3.363379125E2,4.230000635E0,4.230000635E0
1.486004233E1,3.211470713E1,1.189502190E2,1.520996170E1,1.272830725E0,3.363379096E2,4.942688120E0,4.942688120E0
1.586001694E1,3.211471516E1,1.189502157E2,1.527750784E1,1.210545182E0,3.387484750E2,4.897607243E0,4.897607243E0
1.685999310E1,3.211472657E1,1.189502125E2,1.534055292E1,1.210545182E0,3.395685896E2,4.852827290E0,4.852827290E0
1.785996747E1,3.211473771E1,1.189502077E2,1.538107803E1,1.225015044E0,3.380113609E2,4.832043400E0,4.832043400E0
1.885994351E1,3.211474898E1,1.189502027E2,1.539042476E1,1.229350209E0,3.374841522E2,4.816936754E0,4.816936754E0
1.985991848E1,3.211475976E1,1.189501977E2,1.537684613E1,1.227134943E0,3.372915955E2,4.823191591E0,4.823191591E0
2.085989368E1,3.211476962E1,1.189501928E2,1.539639849E1,1.229350209E0,3.370096179E2,4.827946231E0,4.827946231E0
2.185986900E1,3.211477987E1,1.189501894E2,1.541031332E1,1.236585021E0,3.397824564E2,4.831427347E0,4.831427347E0
2.285984397E1,3.211479029E1,1.189501848E2,1.538120495E1,1.232143164E0,3.380907003E2,4.819597176E0,4.819597176E0
2.385981965E1,3.211480067E1,1.189501794E2,1.536621004E1,1.232143164E0,3.369109353E2,4.809311118E0,4.809311118E0
2.485979450E1,3.211481119E1,1.189501723E2,1.534833321E1,1.232143164E0,3.346290235E2,4.803035248E0,4.803035248E0
2.585977006E1,3.211482496E1,1.189501620E2,1.538263381E1,1.270872235E0,3.322722527E2,4.793383376E0,4.793383376E0
2.685974467E1,3.211483746E1,1.189501519E2,1.536140010E1,1.295936823E0,3.344057034E2,4.787228922E0,4.787228922E0
2.785971999E1,3.211485260E1,1.189501452E2,1.539662748E1,1.380591869E0,3.426645778E2,4.796142655E0,4.796142655E0
2.885969579E1,3.211486671E1,1.189501385E2,1.538223194E1,1.380591869E0,3.388857068E2,4.798311783E0,4.798311783E0
2.985967064E1,3.211488042E1,1.189501310E2,1.558821309E1,1.368083596E0,3.362078079E2,4.720992498E0,4.720992498E0
3.085964537E1,3.211489290E1,1.189501253E2,1.557014601E1,1.368083596E0,3.368162139E2,4.727207888E0,4.727207888E0
3.185962105E1,3.211490698E1,1.189501224E2,1.509157371E1,1.412965536E0,3.398549927E2,4.672968489E0,4.672968489E0
3.285959601E1,3.211491845E1,1.189501163E2,1.515538580E1,1.434471965E0,3.419617784E2,4.687444358E0,4.687444358E0
3.385957086E1,3.211492995E1,1.189501096E2,1.525905757E1,1.434471965E0,3.388754068E2,4.689758557E0,4.689758557E0
3.485954654E1,3.211494509E1,1.189500862E2,1.445525312E1,1.091454247E0,3.335126185E2,4.773582755E0,4.773582755E0
3.585952115E1,3.211496161E1,1.189500824E2,1.445975573E1,1.251207939E0,3.385472486E2,4.773630851E0,4.773630851E0
3.685949647E1,3.211497515E1,1.189500802E2,1.442200650E1,1.426111806E0,3.441575143E2,4.770112962E0,4.770112962E0
3.785947156E1,3.211498216E1,1.189500733E2,1.427075781E1,1.209734874E0,3.316095758E2,4.766785287E0,4.766785287E0
3.885944700E1,3.211499462E1,1.189500689E2,1.452876708E1,1.251645449E0,3.375113294E2,4.765335234E0,4.765335234E0
3.985942197E1,3.211499233E1,1.189500543E2,1.451659329E1,1.179884954E0,3.321058056E2,4.727075712E0,4.727075712E0
4.085939741E1,3.211500496E1,1.189500508E2,1.452974898E1,1.245966256E0,3.357119128E2,4.724282171E0,4.724282171E0
4.185937274E1,3.211501161E1,1.189500490E2,1.497444678E1,8.409188869E-1,3.386783392E2,4.723605614E0,4.723605614E0
4.285934722E1,3.211502383E1,1.189500447E2,1.493549875E1,1.053236938E0,3.402344619E2,4.724635018E0,4.724635018E0
4.385932314E1,3.211503936E1,1.189500413E2,1.527617065E1,1.366625567E0,3.455886207E2,4.726119762E0,4.726119762E0
4.485929775E1,3.211505094E1,1.189500350E2,1.508091317E1,1.464517277E0,3.417051552E2,4.723461718E0,4.723461718E0
4.585927308E1,3.211505899E1,1.189500292E2,1.545781850E1,1.289072352E0,3.403532026E2,4.723312713E0,4.723312713E0
4.685924852E1,3.211506871E1,1.189500233E2,1.558827119E1,1.233418811E0,3.378287216E2,4.727609307E0,4.727609307E0
4.785922301E1,3.211507777E1,1.189500162E2,1.589690418E1,1.211952360E0,3.366024882E2,4.728312537E0,4.728312537E0
4.885919833E1,3.211508937E1,1.189500108E2,1.607595550E1,1.300983690E0,3.395429636E2,4.724598480E0,4.724598480E0
4.985917389E1,3.211509764E1,1.189500064E2,1.580143993E1,1.087159030E0,3.393058766E2,4.726518447E0,4.726518447E0
5.085914874E1,3.211510361E1,1.189500032E2,1.570220109E1,8.064483397E-1,3.411525475E2,4.723908209E0,4.723908209E0
5.185912430E1,3.211511730E1,1.189499975E2,1.543082772E1,1.132392029E0,3.408927830E2,4.721535470E0,4.721535470E0
5.285909915E1,3.211512838E1,1.189499928E2,1.560520494E1,1.166144690E0,3.429715135E2,4.718714889E0,4.718714889E0
5.385907400E1,3.211514201E1,1.189499866E2,1.579774007E1,1.257668809E0,3.408893371E2,4.717658103E0,4.717658103E0
5.485904992E1,3.211515163E1,1.189499800E2,1.578878198E1,1.111848898E0,3.370211136E2,4.721329077E0,4.721329077E0
5.585902500E1,3.211515965E1,1.189499734E2,1.574028915E1,1.025881943E0,3.326724111E2,4.722962295E0,4.722962295E0
5.685899973E1,3.211517162E1,1.189499671E2,1.543786668E1,1.129183046E0,3.313631875E2,4.723359742E0,4.723359742E0
5.785897529E1,3.211518326E1,1.189499579E2,1.559790132E1,1.240605642E0,3.290930433E2,4.722872654E0,4.722872654E0
5.885895002E1,3.211519221E1,1.189499502E2,1.579902907E1,1.204005661E0,3.282140869E2,4.724621911E0,4.724621911E0
5.985892558E1,3.211520744E1,1.189499423E2,1.577003160E1,1.398739673E0,3.328055633E2,4.725268607E0,4.725268607E0
6.085890114E1,3.211522047E1,1.189499356E2,1.577731342E1,1.465149073E0,3.366082531E2,4.724313522E0,4.724313522E0
6.185887575E1,3.211523389E1,1.189499319E2,1.542074282E1,1.445570342E0,3.410060768E2,4.723097708E0,4.723097708E0
6.285885024E1,3.211524619E1,1.189499273E2,1.512135455E1,1.423033275E0,3.407732170E2,4.726077861E0,4.726077861E0
6.385882640E1,3.211525720E1,1.189499246E2,1.525219342E1,1.314989298E0,3.439278160E2,4.728966519E0,4.728966519E0
6.485880101E1,3.211526998E1,1.189499175E2,1.554532106E1,1.398414848E0,3.379034703E2,4.724132594E0,4.724132594E0
6.585877597E1,3.211527890E1,1.189499134E2,1.542362105E1,1.231134536E0,3.361467593E2,4.725462837E0,4.725462837E0
6.685875177E1,3.211529095E1,1.189499095E2,1.533553252E1,1.290889044E0,3.391844944E2,4.721914126E0,4.721914126E0
6.785872591E1,3.211530153E1,1.189499079E2,1.534043730E1,1.135578762E0,3.478453055E2,4.719386967E0,4.719386967E0
6.885870183E1,3.211531140E1,1.189499007E2,1.515150398E1,1.145937433E0,3.445799261E2,4.720427470E0,4.720427470E0
6.985867691E1,3.211532239E1,1.189498933E2,1.494092859E1,1.242151727E0,3.414431490E2,4.723399574E0,4.723399574E0
7.085865211E1,3.211533329E1,1.189498888E2,1.494847408E1,1.189747830E0,3.428353699E2,4.725515048E0,4.725515048E0
7.185862672E1,3.211534535E1,1.189498780E2,1.484320292E1,1.368658968E0,3.354395252E2,4.726909857E0,4.726909857E0
7.285860193E1,3.211535475E1,1.189498719E2,1.492775840E1,1.194917052E0,3.359286348E2,4.725539292E0,4.725539292E0
7.385857701E1,3.211536636E1,1.189498641E2,1.493197446E1,1.228518917E0,3.340851541E2,4.725102837E0,4.725102837E0
7.485855246E1,3.211537874E1,1.189498587E2,1.484559975E1,1.338576527E0,3.394057846E2,4.719056366E0,4.719056366E0
7.585852802E1,3.211538925E1,1.189498542E2,1.484831219E1,1.300660930E0,3.408924413E2,4.727467887E0,4.727467887E0
7.685850263E1,3.211539844E1,1.189498490E2,1.488583535E1,1.191180340E0,3.409080521E2,4.726500698E0,4.726500698E0
7.785847759E1,3.211541145E1,1.189498466E2,1.476941911E1,1.328601668E0,3.461330425E2,4.717275128E0,4.717275128E0
7.885845363E1,3.211542164E1,1.189498448E2,1.494843881E1,1.388518054E0,3.458065312E2,4.718928709E0,4.718928709E0
7.985842788E1,3.211543370E1,1.189498398E2,1.501076542E1,1.476175514E0,3.451653219E2,4.715143906E0,4.715143906E0
8.085840392E1,3.211544459E1,1.189498339E2,1.542342580E1,1.458130165E0,3.460157923E2,4.713398611E0,4.713398611E0
8.185837817E1,3.211545584E1,1.189498292E2,1.568158047E1,1.449256898E0,3.469477233E2,4.709500000E0,4.709500000E0
8.285835373E1,3.211546646E1,1.189498238E2,1.579006052E1,1.318656938E0,3.417121373E2,4.711072631E0,4.711072631E0
8.385832870E1,3.211547396E1,1.189498184E2,1.583803417E1,1.091598061E0,3.398616558E2,4.719496609E0,4.719496609E0
8.485830426E1,3.211548209E1,1.189498111E2,1.610211906E1,1.103729917E0,3.373437337E2,4.718888942E0,4.718888942E0
8.585827959E1,3.211549183E1,1.189498051E2,1.624998117E1,1.147028275E0,3.353976971E2,4.722279618E0,4.722279618E0
8.685825455E1,3.211550045E1,1.189497990E2,1.626562949E1,1.139845569E0,3.340804568E2,4.721929421E0,4.721929421E0
8.785822916E1,3.211551004E1,1.189497925E2,1.635479967E1,1.132291928E0,3.334727980E2,4.722625061E0,4.722625061E0
8.885820472E1,3.211552029E1,1.189497869E2,1.650726609E1,1.040699021E0,3.356108864E2,4.722277449E0,4.722277449E0
8.985818028E1,3.211553273E1,1.189497795E2,1.696884489E1,1.231037020E0,3.352463856E2,4.724441443E0,4.724441443E0
9.085815477E1,3.211554788E1,1.189497761E2,1.673090055E1,1.381032887E0,3.415660397E2,4.725672687E0,4.725672687E0
9.185812998E1,3.211556105E1,1.189497705E2,1.663606440E1,1.388636050E0,3.409271538E2,4.725320580E0,4.725320580E0
9.285810459E1,3.211556962E1,1.189497679E2,1.651764637E1,1.147906874E0,3.421520193E2,4.726974618E0,4.726974618E0
9.385808074E1,3.211558080E1,1.189497604E2,1.642609666E1,1.161486423E0,3.358872643E2,4.725638606E0,4.725638606E0
9.485805547E1,3.211559096E1,1.189497594E2,1.638513056E1,9.763193534E-1,3.405995627E2,4.724850883E0,4.724850883E0
9.585803068E1,3.211559977E1,1.189497535E2,1.661150476E1,9.514581016E-1,3.331329598E2,4.726197150E0,4.726197150E0
9.685800600E1,3.211561000E1,1.189497520E2,1.645087267E1,9.494159861E-1,3.394088616E2,4.725213690E0,4.725213690E0
9.785798097E1,3.211561942E1,1.189497492E2,1.659708088E1,1.023554459E0,3.423690646E2,4.724829311E0,4.724829311E0
9.885795593E1,3.211562740E1,1.189497430E2,1.692119514E1,9.841225395E-1,3.372436153E2,4.725472448E0,4.725472448E0
9.985793114E1,3.211564069E1,1.189497398E2,1.695656856E1,1.222356270E0,3.427788496E2,4.722714420E0,4.722714420E0
1.008579057E2,3.211565305E1,1.189497355E2,1.683446059E1,1.275750213E0,3.424067434E2,4.723622036E0,4.723622036E0
1.018578812E2,3.211566534E1,1.189497310E2,1.702584012E1,1.281276848E0,3.423144255E2,4.724290159E0,4.724290159E0
1.028578563E2,3.211567398E1,1.189497283E2,1.723672601E1,1.054380588E0,3.469375163E2,4.722446171E0,4.722446171E0
1.038578312E2,3.211568596E1,1.189497204E2,1.741328000E1,1.072584218E0,3.409629819E2,4.724481222E0,4.724481222E0
1.048578066E2,3.211569541E1,1.189497136E2,1.713867083E1,1.003309703E0,3.351137817E2,4.722675537E0,4.722675537E0
