"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.231166698E-3,-4.972659302E-1,8.767867126E0,3.411705322E0
2.216916671E-2,-9.327104187E-1,9.211095428E0,3.274440765E0
4.210816673E-2,-8.458909607E-1,9.172326050E0,3.397634583E0
6.204716675E-2,-4.150868225E-1,9.004974060E0,3.675456848E0
8.198616677E-2,-2.719844055E-1,8.915909271E0,4.208947449E0
1.019251668E-1,-2.507286072E-1,8.979676666E0,4.284091187E0
1.218641668E-1,-3.603007507E-1,9.114845581E0,4.167034607E0
1.418031666E-1,-6.529421997E-1,8.906778259E0,4.117787018E0
1.617421666E-1,-5.914201355E-1,8.921148376E0,4.094734955E0
1.816811666E-1,-6.876699829E-1,8.901838531E0,3.590733032E0
2.016201667E-1,-4.665797424E-1,8.973539429E0,3.588637390E0
2.215581667E-1,-6.286926270E-2,9.163494415E0,3.544030151E0
2.414970833E-1,5.748046875E-2,9.054221649E0,3.779340820E0
2.614360834E-1,2.020797729E-2,9.082662506E0,4.263733521E0
2.813750834E-1,-2.020797729E-1,9.223968658E0,4.130360870E0
3.013140834E-1,5.388793945E-2,9.460626526E0,3.618724823E0
3.212530834E-1,3.667373657E-2,9.420659637E0,3.458108826E0
3.411920834E-1,-1.143621826E-1,9.230405273E0,4.001778259E0
3.611310835E-1,2.862048340E-1,9.086554413E0,4.537963257E0
3.810700835E-1,6.137237549E-2,8.709338837E0,4.282145233E0
4.010090833E-1,1.944456482E-1,8.854087830E0,3.745511169E0
4.209470833E-1,-1.125659180E-1,8.819659424E0,3.422183533E0
4.408860833E-1,-9.355545044E-2,8.742869110E0,3.534001007E0
4.608250833E-1,2.902464294E-1,8.554411011E0,3.228486328E0
4.807640833E-1,2.649490356E-1,8.238118744E0,3.195105743E0
5.007030834E-1,5.691165161E-1,8.743018799E0,3.427123260E0
5.206420834E-1,-3.200344849E-1,8.872200165E0,3.743864594E0
5.405810834E-1,1.333726501E-1,8.277786255E0,3.432512054E0
5.605200834E-1,5.358856201E-1,8.850195923E0,3.009491730E0
5.804590834E-1,2.432441711E-1,8.780141602E0,3.834126892E0
6.003980835E-1,8.228388977E-1,8.682544556E0,5.112917633E0
6.203370835E-1,8.134085083E-1,8.496930542E0,4.882247314E0
6.402750835E-1,-6.809339905E-1,9.260343018E0,4.265829163E0
6.602140833E-1,-2.099234619E0,9.565708008E0,4.264931030E0
