"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.391666735E-4,-4.408658442E-1,-3.465802592E-1,-3.952089205E0
2.052316663E-2,-3.097035146E-1,-7.256423861E-2,-3.581369886E0
4.060816666E-2,-2.720585921E-1,-6.524527878E-2,-2.851077209E0
6.069216662E-2,-1.339274504E-1,-1.814332545E-2,-1.434510865E0
8.077716664E-2,-3.158815730E-2,-1.422083777E-1,4.477692497E-1
1.008611667E-1,-2.827550133E-1,-3.839220402E-1,1.789805229E0
1.209461666E-1,-2.493901430E-1,-2.677589151E-1,1.646576512E0
1.410301666E-1,2.589590748E-1,1.937305337E-1,1.324559821E0
1.611151667E-1,4.777455124E-1,3.242547128E-1,1.711681166E0
1.811991666E-1,4.803348422E-1,2.915988904E-1,2.226768824E0
2.012841667E-1,3.941172454E-1,-8.782722563E-2,3.301979982E0
2.213681666E-1,3.475715084E-1,4.667133513E-1,2.748498335E0
2.414531666E-1,8.390967154E-1,1.082733015E0,1.018377975E0
2.615371667E-1,1.814982755E0,1.487772860E0,1.106749284E0
2.816221666E-1,1.921757152E0,1.550231355E-1,3.502916624E0
3.017061666E-1,1.579834785E0,-1.059286558E0,5.471502811E0
3.217911667E-1,1.472567468E0,-1.058570566E0,3.775591586E0
3.418751666E-1,1.992555239E0,-5.215602341E-1,1.316159711E0
3.619601667E-1,2.489518430E0,-7.298570591E-1,4.461320293E-1
3.820441667E-1,2.631097647E0,-1.234543691E0,5.316914123E-1
4.021291666E-1,2.616522293E0,-1.373375301E0,4.373881030E-1
4.222131667E-1,2.232133645E0,-1.239550077E0,-6.000126189E-1
4.422981666E-1,1.524723316E0,-1.022159077E0,-1.882899334E0
4.623831667E-1,8.915464590E-1,-9.572640467E-1,-3.009919161E0
4.824671667E-1,4.700259452E-1,-7.278824544E-1,-4.226151127E0
5.025521666E-1,2.634302214E-1,-2.683070916E-1,-5.054381157E0
5.226361667E-1,1.672478362E-1,1.995201543E-1,-5.347922493E0
5.427201667E-1,-2.200471703E-2,3.760338539E-1,-4.470927853E0
5.628051666E-1,-9.046143282E-2,4.641972944E-1,-3.146204894E0
5.828901667E-1,-2.495424447E-1,1.926789120E-1,-1.127685825E0
6.029741666E-1,-3.953383267E-1,4.123374617E-1,-1.832686955E-1
6.230591667E-1,-1.926089281E-1,8.914182588E-1,1.922862715E-1
6.431431667E-1,-1.967617120E-1,1.327842156E0,1.075791201E0
6.632281666E-1,-5.517571196E-1,1.532145917E0,1.721807958E0
6.833121667E-1,-1.083342515E0,1.614736961E0,1.961482404E0
7.033971666E-1,-5.746134470E-1,1.870516978E0,2.086463715E0
7.234811666E-1,1.010894873E-1,1.943042625E0,2.573059062E0
7.435661667E-1,-1.085102801E-1,2.122233765E0,2.828487076E0
7.636501666E-1,-5.556436176E-1,2.206681885E0,1.521575906E0
7.837351667E-1,-4.068426139E-1,1.774759466E0,1.670469405E0
8.038191667E-1,-4.067048023E-1,-1.985872310E-1,4.888111487E0
8.239041666E-1,-1.475832845E0,-1.976194876E0,6.467832690E0
8.439881667E-1,-2.138640029E0,-1.858285480E0,2.948125786E0
8.640731666E-1,-1.993146978E0,-9.852874124E-1,-6.486082435E-1
8.841571666E-1,-2.246769810E0,-6.211973736E-1,-1.730180002E0
9.042421667E-1,-2.486120028E0,-1.004864475E0,-1.877192452E0
9.243261666E-1,-2.192754694E0,-1.494498619E0,-1.984417523E0
9.444111667E-1,-1.411689328E0,-1.482360677E0,-2.570796774E0
9.644951667E-1,-4.905694064E-1,-1.118360977E0,-2.669379076E0
9.845801666E-1,-4.091675034E-1,-1.128209735E0,-2.210228806E0
1.004664167E0,-6.604514133E-1,-1.128225815E0,-2.169716372E0
1.024749167E0,-7.050893500E-1,-7.417397708E-1,-2.349304245E0
1.044833167E0,-5.369196271E-1,-2.631171030E-1,-2.435946532E0
1.064918167E0,-2.625935579E-1,5.976702243E-2,-2.691882670E0
1.085002167E0,-1.886054857E-1,3.022548562E-1,-2.440468769E0
1.105087167E0,-2.380337173E-1,2.869494769E-1,-1.431879618E0
1.125171167E0,-1.201645574E-1,2.117697787E-1,-3.907565582E-1
1.145256167E0,5.806058563E-2,-4.782408446E-2,9.514864129E-1
1.165340167E0,1.078769626E-1,4.753493965E-2,1.221169939E0
1.185425167E0,4.053940393E-2,6.402759612E-2,9.989681429E-1
1.205509167E0,4.079605650E-1,1.092540550E-1,1.103528053E0
1.225594167E0,6.588905722E-1,4.905667752E-2,1.670567054E0
1.245678167E0,4.805434050E-1,5.313364863E-2,2.109919821E0
1.265763167E0,1.608165568E-1,1.688465381E-1,2.568025779E0
1.285847167E0,4.101900718E-1,6.774984589E-1,1.525332742E0
1.305932167E0,1.371991265E0,9.976621673E-1,1.505206625E0
1.326016167E0,2.213197437E0,5.700801373E-2,3.877797407E0
1.346101167E0,9.680391495E-1,-1.104030914E0,5.114960065E0
1.366185167E0,3.003956244E-1,-1.369155366E0,3.832472130E0
1.386270167E0,1.125363676E0,-9.667651874E-1,2.176686838E0
1.406354167E0,2.328433778E0,-9.076834586E-1,1.523017244E0
1.426439167E0,2.844285960E0,-1.031426622E0,7.152472061E-1
1.446523167E0,2.709141312E0,-1.068677478E0,-1.928926277E-1
1.466608167E0,2.249343316E0,-8.753132728E-1,-1.556655107E0
1.486692167E0,1.812567855E0,-5.668998367E-1,-3.200665276E0
1.506777167E0,1.404019389E0,-3.225183821E-1,-4.624940590E0
1.526861167E0,7.612713714E-1,-1.986927733E-1,-5.620540736E0
1.546946167E0,2.768770449E-1,-7.361644506E-4,-6.112113233E0
1.567030167E0,-2.004766126E-1,2.210899481E-1,-5.740818547E0
1.587115167E0,-4.817651077E-1,2.141399476E-1,-4.672017692E0
1.607199167E0,-7.304109366E-1,2.244137979E-1,-4.019812242E0
1.627284167E0,-4.243210013E-1,4.773202005E-1,-2.773350756E0
1.647368167E0,-3.031387360E-1,6.629190114E-1,-9.668002707E-1
1.667453167E0,1.462936994E-1,1.061783611E0,6.886727804E-1
1.687537167E0,1.626397187E-1,1.403408794E0,2.460115414E0
1.707622167E0,-2.742314539E-1,1.710238658E0,3.401566835E0
1.727706167E0,-4.784560221E-1,1.963833862E0,3.133869608E0
1.747791167E0,-3.684495036E-2,1.884242148E0,3.539197428E0
