"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.391666735E-4,3.883917236E1,-1.099198914E1,-3.528295898E1
2.052316663E-2,3.875164795E1,-1.137056732E1,-3.526589966E1
4.060816666E-2,3.833306885E1,-1.220032501E1,-3.535766602E1
6.069216662E-2,3.794512939E1,-1.268218231E1,-3.566949463E1
8.077716664E-2,3.750738525E1,-1.297337341E1,-3.597753906E1
1.008611667E-1,3.727917480E1,-1.313677979E1,-3.637402344E1
1.209461666E-1,3.719171143E1,-1.331253815E1,-3.644192505E1
1.410301666E-1,3.696850586E1,-1.360755920E1,-3.661547852E1
1.611151667E-1,3.675988770E1,-1.379163361E1,-3.675793457E1
1.811991666E-1,3.662091064E1,-1.371221924E1,-3.678344727E1
2.012841667E-1,3.658825684E1,-1.337693024E1,-3.679507446E1
2.213681666E-1,3.668218994E1,-1.298338318E1,-3.681115723E1
2.414531666E-1,3.689807129E1,-1.274608612E1,-3.674563599E1
2.615371667E-1,3.703936768E1,-1.238122559E1,-3.674737549E1
2.816221666E-1,3.703961182E1,-1.150987244E1,-3.708319092E1
3.017061666E-1,3.703747559E1,-1.036843109E1,-3.734027100E1
3.217911667E-1,3.733087158E1,-9.565452576E0,-3.730499268E1
3.418751666E-1,3.761358643E1,-9.201431274E0,-3.703665161E1
3.619601667E-1,3.775994873E1,-9.055938721E0,-3.700723267E1
3.820441667E-1,3.770733643E1,-8.870651245E0,-3.712765503E1
4.021291666E-1,3.766027832E1,-8.447898865E0,-3.725158691E1
4.222131667E-1,3.775122070E1,-8.090927124E0,-3.739434814E1
4.422981666E-1,3.778582764E1,-7.604049683E0,-3.737213135E1
4.623831667E-1,3.791064453E1,-7.316291809E0,-3.726992798E1
4.824671667E-1,3.796282959E1,-7.131362915E0,-3.728826904E1
5.025521666E-1,3.801977539E1,-7.161560059E0,-3.726376343E1
5.226361667E-1,3.802777100E1,-7.175178528E0,-3.710644531E1
5.427201667E-1,3.797155762E1,-6.777656555E0,-3.720864868E1
5.628051666E-1,3.775708008E1,-6.189460754E0,-3.758657837E1
5.828901667E-1,3.759545898E1,-5.405479431E0,-3.788772583E1
6.029741666E-1,3.738879395E1,-4.665664673E0,-3.811395264E1
6.230591667E-1,3.712884521E1,-3.891708374E0,-3.835107422E1
6.431431667E-1,3.706805420E1,-3.319107056E0,-3.852130127E1
6.632281666E-1,3.710382080E1,-2.763679504E0,-3.853594971E1
6.833121667E-1,3.717553711E1,-2.352462769E0,-3.849612427E1
7.033971666E-1,3.723211670E1,-2.294761658E0,-3.860211182E1
7.234811666E-1,3.719439697E1,-2.310836792E0,-3.875839233E1
7.435661667E-1,3.721832275E1,-2.374931335E0,-3.875924683E1
7.636501666E-1,3.723132324E1,-2.307456970E0,-3.874255371E1
7.837351667E-1,3.742614746E1,-2.142250061E0,-3.849371338E1
8.038191667E-1,3.728533936E1,-1.567657471E0,-3.861102295E1
8.239041666E-1,3.703527832E1,-6.972122192E-1,-3.872470093E1
8.439881667E-1,3.707012939E1,-2.970886230E-1,-3.860574341E1
8.640731666E-1,3.747949219E1,-4.660415649E-1,-3.825225830E1
8.841571666E-1,3.797961426E1,-7.476654053E-1,-3.771298218E1
9.042421667E-1,3.828198242E1,-9.566497803E-1,-3.755548096E1
9.243261666E-1,3.826184082E1,-1.253013611E0,-3.766836548E1
9.444111667E-1,3.818341064E1,-1.756523132E0,-3.767138672E1
9.644951667E-1,3.804132080E1,-2.252624512E0,-3.773022461E1
9.845801666E-1,3.795129395E1,-2.765289307E0,-3.778125000E1
1.004664167E0,3.788641357E1,-3.155616760E0,-3.774893188E1
1.024749167E0,3.789550781E1,-3.666366577E0,-3.775042725E1
1.044833167E0,3.792968750E1,-4.247634888E0,-3.761169434E1
1.064918167E0,3.794238281E1,-5.146575928E0,-3.737039185E1
1.085002167E0,3.780462646E1,-5.973426819E0,-3.741452026E1
1.105087167E0,3.765264893E1,-6.558403015E0,-3.745922852E1
1.125171167E0,3.768414307E1,-7.080230713E0,-3.742102051E1
1.145256167E0,3.739160156E1,-7.506088257E0,-3.763769531E1
1.165340167E0,3.725488281E1,-8.091079712E0,-3.756762695E1
1.185425167E0,3.705004883E1,-8.661720276E0,-3.768716431E1
1.205509167E0,3.689459229E1,-9.068862915E0,-3.770620728E1
1.225594167E0,3.672808838E1,-9.271728516E0,-3.778018188E1
1.245678167E0,3.663238525E1,-9.197181702E0,-3.788076782E1
1.265763167E0,3.659039307E1,-9.067291260E0,-3.785189819E1
1.285847167E0,3.663781738E1,-8.914207458E0,-3.785073853E1
1.305932167E0,3.671197510E1,-8.669197083E0,-3.797640991E1
1.326016167E0,3.659191895E1,-8.021041870E0,-3.812713623E1
1.346101167E0,3.647094727E1,-7.114974976E0,-3.824606323E1
1.366185167E0,3.678588867E1,-6.336029053E0,-3.812442017E1
1.386270167E0,3.720037842E1,-6.014106750E0,-3.774743652E1
1.406354167E0,3.730957031E1,-5.956611633E0,-3.776196289E1
1.426439167E0,3.718328857E1,-5.967140198E0,-3.787976074E1
1.446523167E0,3.703546143E1,-6.046463013E0,-3.804986572E1
1.466608167E0,3.705523682E1,-5.966873169E0,-3.794802856E1
1.486692167E0,3.731085205E1,-5.884887695E0,-3.767263794E1
1.506777167E0,3.766827393E1,-5.759361267E0,-3.742080688E1
1.526861167E0,3.792907715E1,-5.611846924E0,-3.718606567E1
1.546946167E0,3.817730713E1,-5.417190552E0,-3.695083618E1
1.567030167E0,3.840686035E1,-5.019683838E0,-3.687637329E1
1.587115167E0,3.846954346E1,-4.505386353E0,-3.677709961E1
1.607199167E0,3.833343506E1,-3.882041931E0,-3.695693970E1
1.627284167E0,3.818353271E1,-3.237266541E0,-3.706423950E1
1.647368167E0,3.811926270E1,-2.438377380E0,-3.750918579E1
1.667453167E0,3.790466309E1,-1.610153198E0,-3.780825806E1
1.687537167E0,3.760034180E1,-8.479232788E-1,-3.810897827E1
1.707622167E0,3.742889404E1,-1.412811279E-1,-3.837417603E1
1.727706167E0,3.743170166E1,2.929611206E-1,-3.822735596E1
1.747791167E0,3.734417725E1,5.496902466E-1,-3.830929565E1
1.767875167E0,3.713604736E1,8.447952271E-1,-3.849456787E1
1.787960167E0,3.690179443E1,9.953842163E-1,-3.880407715E1
1.808044167E0,3.695318604E1,1.041259766E0,-3.876895142E1
1.828129167E0,3.736022949E1,1.170654297E0,-3.841824341E1
1.848213167E0,3.780401611E1,1.524749756E0,-3.798553467E1
1.868297167E0,3.785845947E1,1.985794067E0,-3.782089233E1
1.888382167E0,3.801574707E1,2.255645752E0,-3.759564209E1
1.908466167E0,3.836627197E1,1.965309143E0,-3.730786133E1
1.928551167E0,3.875408936E1,1.428054810E0,-3.685311890E1
1.948635167E0,3.891088867E1,7.704010010E-1,-3.656066895E1
1.968720167E0,3.883630371E1,1.522216797E-1,-3.665972900E1
1.988804167E0,3.867016602E1,-5.926437378E-1,-3.688436890E1
2.008889167E0,3.840521240E1,-1.249504089E0,-3.709545898E1
2.028973167E0,3.819262695E1,-1.887588501E0,-3.725671387E1
2.049058167E0,3.823101807E1,-2.568778992E0,-3.721228027E1
2.069142167E0,3.826245117E1,-3.375778198E0,-3.705856323E1
2.089227167E0,3.825482178E1,-4.241035461E0,-3.695834351E1
2.109311167E0,3.827392578E1,-5.170974731E0,-3.692352295E1
2.129396167E0,3.819610596E1,-6.149650574E0,-3.699688721E1
2.149480167E0,3.797283936E1,-6.907981873E0,-3.710342407E1
2.169565167E0,3.752325439E1,-7.432960510E0,-3.740002441E1
2.189648292E0,3.698803711E1,-7.766487122E0,-3.785806274E1
2.209733292E0,3.644384766E1,-7.873176575E0,-3.839666748E1
2.229817292E0,3.598315430E1,-7.957229614E0,-3.882229614E1
2.249902292E0,3.557836914E1,-8.010581970E0,-3.914767456E1
2.269986292E0,3.523083496E1,-8.025337219E0,-3.953091431E1
2.290071292E0,3.494805908E1,-7.962112427E0,-3.979006958E1
2.310155292E0,3.470001221E1,-7.566154480E0,-4.004861450E1
2.330240292E0,3.470190430E1,-7.026023865E0,-4.016293335E1
2.350324292E0,3.468041992E1,-6.588745117E0,-4.004638672E1
2.370409292E0,3.454113770E1,-5.775917053E0,-4.034280396E1
2.390493292E0,3.445544434E1,-4.676528931E0,-4.059613037E1
2.410578292E0,3.475805664E1,-3.592956543E0,-4.049218750E1
2.430662292E0,3.505743408E1,-2.938079834E0,-4.029541016E1
2.450747292E0,3.522204590E1,-2.569152832E0,-4.001074219E1
2.470831292E0,3.517462158E1,-2.477630615E0,-3.998413086E1
2.490916292E0,3.504821777E1,-2.344566345E0,-4.022183228E1
2.511000292E0,3.488671875E1,-2.210807800E0,-4.029641724E1
2.531085292E0,3.495581055E1,-2.058708191E0,-4.029473877E1
2.551169292E0,3.522247314E1,-1.944389343E0,-4.007739258E1
2.571254292E0,3.556903076E1,-1.786682129E0,-3.968612671E1
2.591338292E0,3.597021484E1,-1.423851013E0,-3.940124512E1
2.611423292E0,3.612451172E1,-6.878051758E-1,-3.942193604E1
2.631507292E0,3.607708740E1,5.565338135E-1,-3.948284912E1
2.651592292E0,3.587841797E1,2.367767334E0,-3.951907349E1
2.671676292E0,3.565319824E1,4.556808472E0,-3.947048950E1
2.691761292E0,3.535101318E1,7.119552612E0,-3.944186401E1
2.711845292E0,3.524566650E1,9.493286133E0,-3.892886353E1
2.731929292E0,3.522680664E1,1.160815430E1,-3.826257324E1
2.752014292E0,3.527459717E1,1.338739014E1,-3.752941895E1
2.772098292E0,3.549871826E1,1.492452240E1,-3.656069946E1
2.792183292E0,3.563793945E1,1.621045685E1,-3.573550415E1
2.812267292E0,3.563433838E1,1.740996552E1,-3.520065308E1
2.832352292E0,3.516473389E1,1.869169617E1,-3.501251221E1
2.852436292E0,3.456365967E1,1.989808655E1,-3.494848633E1
2.872521292E0,3.428869629E1,2.059219360E1,-3.469979858E1
2.892605292E0,3.406054688E1,2.105710220E1,-3.460076904E1
2.912690292E0,3.345465088E1,2.156940079E1,-3.483743286E1
2.932774292E0,3.253802490E1,2.180199051E1,-3.558920288E1
2.952859292E0,3.158410645E1,2.157592392E1,-3.659933472E1
2.972943292E0,3.077813721E1,2.092578125E1,-3.760208130E1
2.993028292E0,3.011358643E1,1.990238190E1,-3.882058716E1
3.013112292E0,2.939257812E1,1.874298859E1,-4.004992676E1
3.033197292E0,2.863751221E1,1.777268219E1,-4.108184814E1
3.053281292E0,2.846679688E1,1.675538635E1,-4.157946777E1
3.073366292E0,2.863885498E1,1.576866913E1,-4.185433960E1
3.093450292E0,2.916015625E1,1.472206879E1,-4.186364746E1
3.113535292E0,2.984771729E1,1.353022003E1,-4.182089233E1
3.133619292E0,3.055102539E1,1.211582947E1,-4.176229858E1
3.153704292E0,3.124011230E1,1.069732666E1,-4.176785278E1
3.173788292E0,3.173083496E1,8.960960388E0,-4.183651733E1
3.193873417E0,3.208691406E1,7.049873352E0,-4.190890503E1
3.213957417E0,3.203717041E1,5.295959473E0,-4.224914551E1
3.234041417E0,3.160498047E1,3.752799988E0,-4.282705688E1
3.254126417E0,3.077813721E1,2.617919922E0,-4.361297607E1
3.274210417E0,2.977130127E1,1.960433960E0,-4.426428223E1
3.294295417E0,2.912963867E1,1.584007263E0,-4.470654297E1
3.314379417E0,2.870062256E1,1.576042175E0,-4.500000000E1
3.334464417E0,2.844451904E1,1.713134766E0,-4.512979126E1
3.354548417E0,2.844012451E1,1.992813110E0,-4.497088623E1
3.374633417E0,2.868548584E1,2.490676880E0,-4.474053955E1
3.394717417E0,2.909576416E1,3.129051208E0,-4.443728638E1
3.414802417E0,2.960717773E1,4.006172180E0,-4.402389526E1
3.434886417E0,2.996917725E1,5.341896057E0,-4.360144043E1
3.454971417E0,3.009051514E1,7.439979553E0,-4.318566895E1
3.475055417E0,3.018524170E1,9.765243530E0,-4.242309570E1
3.495140417E0,3.064453125E1,1.172359467E1,-4.155075073E1
