"Time (s)","X (hPa)"
-5.529124584E-1,1.017976151E3
4.517645416E-1,1.017978058E3
1.456463542E0,1.017979965E3
2.461177542E0,1.017982330E3
3.465859542E0,1.017985992E3
3.818271542E0,1.017985992E3
4.889920542E0,1.017985992E3
5.961535542E0,1.017985153E3
7.033118542E0,1.017985306E3
8.104734542E0,1.017985306E3
9.176416542E0,1.017986984E3
1.024810054E1,1.017987518E3
1.131975554E1,1.017987518E3
1.239147454E1,1.017987442E3
1.346320654E1,1.017985992E3
1.453499854E1,1.017983932E3
1.560677254E1,1.017983932E3
1.667849454E1,1.017984695E3
1.775016954E1,1.017985992E3
1.882182154E1,1.017988968E3
1.989343754E1,1.017993088E3
2.096507854E1,1.017996750E3
2.203671654E1,1.017999725E3
2.310839554E1,1.018003922E3
2.418009854E1,1.018006668E3
2.525176654E1,1.018008041E3
2.632349754E1,1.018010178E3
2.739521054E1,1.018010864E3
2.846692654E1,1.018013306E3
2.953863254E1,1.018013535E3
3.061033854E1,1.018015900E3
3.168204854E1,1.018018417E3
3.275368654E1,1.018019485E3
3.382532154E1,1.018020477E3
3.489691354E1,1.018024521E3
3.596855854E1,1.018026352E3
3.704026154E1,1.018026886E3
3.811195154E1,1.018027649E3
3.918361154E1,1.018027267E3
4.025533354E1,1.018027267E3
4.132698954E1,1.018026047E3
4.239862554E1,1.018021622E3
4.347026254E1,1.018019409E3
4.454187554E1,1.018016739E3
4.561350554E1,1.018012772E3
4.668520154E1,1.018010178E3
4.775689154E1,1.018009109E3
4.882852754E1,1.018008957E3
4.990015654E1,1.018008118E3
5.097183454E1,1.018006668E3
5.204346954E1,1.018006668E3
5.311514554E1,1.018009796E3
5.418680454E1,1.018013611E3
5.525846754E1,1.018021774E3
5.633016654E1,1.018029327E3
5.740181154E1,1.018033829E3
5.847350854E1,1.018033829E3
5.954516554E1,1.018032074E3
6.061684554E1,1.018024292E3
6.168852654E1,1.018017197E3
6.276014654E1,1.018009796E3
6.383179954E1,1.018004456E3
6.490344154E1,1.018001404E3
6.597511454E1,1.017999191E3
6.704678854E1,1.017996368E3
6.811843454E1,1.017995834E3
6.919007654E1,1.017995834E3
7.026171254E1,1.017996521E3
7.133339754E1,1.018000259E3
7.240500354E1,1.018003311E3
7.347666954E1,1.018004532E3
7.454833854E1,1.018004761E3
7.561997254E1,1.018004532E3
7.669157254E1,1.018001633E3
7.776318054E1,1.017999725E3
7.883475854E1,1.017997589E3
7.990636254E1,1.017995071E3
8.097791654E1,1.017994156E3
8.204956254E1,1.017992935E3
8.312120654E1,1.017991486E3
8.419284954E1,1.017989197E3
8.526452954E1,1.017989120E3
8.633620454E1,1.017986450E3
8.740789154E1,1.017982025E3
8.847953354E1,1.017982025E3
8.955118154E1,1.017983627E3
9.062277654E1,1.017984695E3
9.169443854E1,1.017984772E3
9.276612154E1,1.017985535E3
9.383774954E1,1.017985535E3
9.490933254E1,1.017984543E3
9.598097254E1,1.017984543E3
9.705264754E1,1.017986221E3
9.812424554E1,1.017992554E3
9.919585154E1,1.017998657E3
1.002674615E2,1.018002853E3
1.013390715E2,1.018006363E3
1.024106635E2,1.018006363E3
1.034822535E2,1.018004150E3
1.045538175E2,1.017998657E3
1.056253945E2,1.017992554E3
1.066969765E2,1.017988510E3
1.077685405E2,1.017983932E3
1.088400695E2,1.017981110E3
1.099115925E2,1.017980270E3
1.109831065E2,1.017977295E3
1.120546175E2,1.017976303E3
1.131261255E2,1.017976151E3
1.141976355E2,1.017975845E3
1.152691135E2,1.017975845E3
1.163406225E2,1.017975845E3
1.174121595E2,1.017975235E3
1.184836815E2,1.017975235E3
1.195551755E2,1.017975235E3
1.206267175E2,1.017975311E3
1.216982695E2,1.017975616E3
1.227698365E2,1.017978363E3
1.238414375E2,1.017980347E3
1.249130335E2,1.017983246E3
1.259846035E2,1.017983246E3
1.270561795E2,1.017981796E3
1.281277565E2,1.017978592E3
1.291993925E2,1.017974777E3
1.302710315E2,1.017970657E3
1.313426445E2,1.017969360E3
1.324142235E2,1.017968674E3
1.334858435E2,1.017968063E3
1.345574555E2,1.017965622E3
1.356290735E2,1.017965393E3
1.367006945E2,1.017965393E3
1.377723445E2,1.017965317E3
1.388440125E2,1.017965317E3
1.399156995E2,1.017970657E3
1.409872755E2,1.017975082E3
1.420588545E2,1.017978210E3
1.431304535E2,1.017979279E3
1.442021085E2,1.017981949E3
1.452737445E2,1.017983856E3
1.463453655E2,1.017984161E3
