"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.468833361E-3,-2.261370850E1,-3.935994720E1,-1.810479736E1
2.155283332E-2,-2.263378906E1,-3.941531372E1,-1.793634033E1
4.163783335E-2,-2.266946411E1,-3.974298859E1,-1.712432861E1
6.172183336E-2,-2.277218628E1,-4.004947662E1,-1.652822876E1
8.180583332E-2,-2.283615112E1,-4.014170837E1,-1.596688843E1
1.018908333E-1,-2.272763062E1,-4.040528107E1,-1.554968262E1
1.219748334E-1,-2.262835693E1,-4.057708740E1,-1.515200806E1
1.420588333E-1,-2.228387451E1,-4.090714264E1,-1.485971069E1
1.621438334E-1,-2.166650391E1,-4.122040558E1,-1.480651855E1
1.822278333E-1,-2.096896362E1,-4.149954987E1,-1.499795532E1
2.023118333E-1,-2.028134155E1,-4.172930145E1,-1.507565308E1
2.223958333E-1,-1.990460205E1,-4.186399078E1,-1.521810913E1
2.424808333E-1,-1.973828125E1,-4.188928986E1,-1.515219116E1
2.625648333E-1,-1.979174805E1,-4.185427094E1,-1.525738525E1
2.826488334E-1,-1.988015747E1,-4.176906586E1,-1.538262939E1
3.027338333E-1,-2.002496338E1,-4.161034393E1,-1.539886475E1
3.228178333E-1,-2.016867065E1,-4.150405121E1,-1.545489502E1
3.429018334E-1,-2.039739990E1,-4.150536346E1,-1.529196167E1
3.629868333E-1,-2.073928833E1,-4.144387054E1,-1.505819702E1
3.830708333E-1,-2.119601440E1,-4.140062714E1,-1.470635986E1
4.031548334E-1,-2.152471924E1,-4.131096649E1,-1.450738525E1
4.232398333E-1,-2.151150513E1,-4.135720062E1,-1.441098022E1
4.433238333E-1,-2.125561523E1,-4.146186066E1,-1.448086548E1
4.634078334E-1,-2.116024780E1,-4.138915253E1,-1.472937012E1
4.834928333E-1,-2.137582397E1,-4.111716461E1,-1.524465942E1
5.035768333E-1,-2.143542480E1,-4.070128632E1,-1.593588257E1
5.236608334E-1,-2.122790527E1,-4.045121002E1,-1.670590210E1
5.437458333E-1,-2.108007812E1,-4.027309418E1,-1.717440796E1
5.638298334E-1,-2.138671875E1,-4.013640594E1,-1.732156372E1
5.839138333E-1,-2.208789062E1,-3.979615021E1,-1.721380615E1
6.039988333E-1,-2.275680542E1,-3.942999268E1,-1.702438354E1
6.240828334E-1,-2.352169800E1,-3.914695740E1,-1.713424683E1
6.441668333E-1,-2.410668945E1,-3.864509583E1,-1.754998779E1
6.642508333E-1,-2.463796997E1,-3.816087341E1,-1.803720093E1
6.843358334E-1,-2.499505615E1,-3.779341888E1,-1.840908813E1
7.044198333E-1,-2.549276733E1,-3.747758484E1,-1.838055420E1
7.245039584E-1,-2.593630981E1,-3.737502289E1,-1.822412109E1
7.445889583E-1,-2.624954224E1,-3.715727997E1,-1.806484985E1
7.646729584E-1,-2.657763672E1,-3.698168182E1,-1.792153931E1
7.847569584E-1,-2.699612427E1,-3.665819550E1,-1.798223877E1
8.048419583E-1,-2.748193359E1,-3.623680115E1,-1.824218750E1
8.249259584E-1,-2.795614624E1,-3.579973602E1,-1.840460205E1
8.450099583E-1,-2.827566528E1,-3.547038269E1,-1.849841309E1
8.650949583E-1,-2.862530518E1,-3.518224335E1,-1.874081421E1
8.851789584E-1,-2.884347534E1,-3.483811188E1,-1.902816772E1
9.052629583E-1,-2.888571167E1,-3.455361176E1,-1.944229126E1
9.253479583E-1,-2.870050049E1,-3.438099670E1,-2.003933716E1
9.454319584E-1,-2.852374268E1,-3.393987274E1,-2.096273804E1
9.655159583E-1,-2.835256958E1,-3.357926178E1,-2.188629150E1
9.856009583E-1,-2.816076660E1,-3.305815887E1,-2.278317261E1
1.005684958E0,-2.769992065E1,-3.273622131E1,-2.375927734E1
1.025768958E0,-2.722445679E1,-3.242625427E1,-2.456109619E1
1.045852958E0,-2.677017212E1,-3.240457153E1,-2.510925293E1
1.065937958E0,-2.668594360E1,-3.257182312E1,-2.503756714E1
1.086021958E0,-2.688537598E1,-3.288632965E1,-2.426467896E1
1.106105958E0,-2.726287842E1,-3.326692963E1,-2.350711060E1
1.126190958E0,-2.742141724E1,-3.361589813E1,-2.278329468E1
1.146274958E0,-2.733746338E1,-3.411745453E1,-2.217059326E1
1.166358958E0,-2.692337036E1,-3.465789032E1,-2.176007080E1
1.186443958E0,-2.633328247E1,-3.530534363E1,-2.135601807E1
1.206527958E0,-2.570864868E1,-3.588462830E1,-2.103820801E1
1.226611958E0,-2.508959961E1,-3.649826813E1,-2.073867798E1
1.246696958E0,-2.477783203E1,-3.695816803E1,-2.022238159E1
1.266780958E0,-2.471868896E1,-3.726710510E1,-1.965231323E1
1.286864958E0,-2.473550415E1,-3.742926025E1,-1.923510742E1
1.306949958E0,-2.474871826E1,-3.762187958E1,-1.888931274E1
1.327033958E0,-2.468521118E1,-3.764653778E1,-1.878027344E1
1.347117958E0,-2.478170776E1,-3.757726288E1,-1.874371338E1
1.367202958E0,-2.512088013E1,-3.728443146E1,-1.888757324E1
1.387286958E0,-2.549920654E1,-3.680137634E1,-1.923504639E1
1.407370958E0,-2.599804688E1,-3.626546478E1,-1.955499268E1
1.427455958E0,-2.627969360E1,-3.585746765E1,-2.013046265E1
1.447539958E0,-2.625720215E1,-3.539765167E1,-2.100384521E1
1.467623958E0,-2.600885010E1,-3.499084473E1,-2.184689331E1
1.487707958E0,-2.584228516E1,-3.465698242E1,-2.264208984E1
1.507792958E0,-2.584719849E1,-3.436917114E1,-2.304583740E1
1.527876958E0,-2.583410645E1,-3.416008759E1,-2.333209229E1
1.547960958E0,-2.567053223E1,-3.410950470E1,-2.355535889E1
1.568045958E0,-2.536975098E1,-3.425865936E1,-2.346481323E1
1.588129958E0,-2.518719482E1,-3.449073029E1,-2.348483276E1
