"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.042166667E-3,4.457730103E-1,4.598138123E0,1.497411118E1
1.904183335E-2,6.972500610E-1,4.077820129E0,1.281080978E1
3.912683332E-2,7.340734863E-1,4.091142426E0,1.009410919E1
5.921083334E-2,7.197033691E-1,4.514013062E0,8.047265625E0
7.929483335E-2,8.901988220E-1,4.765490112E0,6.728957062E0
9.937983332E-2,1.141077118E0,4.880900116E0,6.041586456E0
1.194638333E-1,8.907975769E-1,4.530329132E0,5.528603210E0
1.395478334E-1,7.798782349E-2,3.962709503E0,4.745731201E0
1.596328333E-1,-7.176077271E-1,3.722608795E0,3.837420044E0
1.797168333E-1,-1.274599457E0,3.809428253E0,3.084336090E0
1.998008334E-1,-1.839524689E0,4.188889160E0,2.905458069E0
2.198848333E-1,-1.813478851E0,4.501888275E0,3.787873077E0
2.399698333E-1,-1.587598572E0,4.515959015E0,5.264103241E0
2.600538334E-1,-1.150208130E0,4.352798309E0,7.231462097E0
2.801378333E-1,-1.121767273E0,4.677323456E0,8.750952301E0
3.002228333E-1,-1.190025330E0,5.462291107E0,9.380393372E0
3.203068334E-1,-1.494192810E0,6.204597473E0,9.074279938E0
3.403908333E-1,-1.684746552E0,7.070247345E0,8.759783936E0
3.604758334E-1,-7.789801025E-1,7.240593109E0,9.629176025E0
3.805598333E-1,-1.266366577E-1,7.016060028E0,1.119896164E1
4.006438333E-1,-5.941145325E-1,7.377258911E0,1.147034729E1
4.207288334E-1,-1.549278259E0,7.741301880E0,9.040749664E0
4.408128333E-1,-2.588417358E0,8.749305725E0,7.108268280E0
4.608968333E-1,-2.591560822E0,8.762478333E0,8.220455475E0
4.809818334E-1,-1.819167023E0,6.685397644E0,1.134161499E1
5.010658333E-1,-1.829944611E0,4.631967773E0,1.307740540E1
5.211498333E-1,-2.608325958E0,3.701352997E0,1.205742645E1
5.412348334E-1,-3.167563019E0,4.059558105E0,9.630672913E0
5.613188333E-1,-2.591261444E0,4.250411224E0,7.706873474E0
5.814028333E-1,-1.565744019E0,4.132306824E0,6.576873322E0
6.014878334E-1,-9.798623657E-1,3.736380157E0,6.454727325E0
6.215718333E-1,-4.805007935E-1,3.123853912E0,6.934030609E0
