"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.468833361E-3,9.678401980E-1,-1.933674216E-1,6.652888294E0
2.155283332E-2,1.186208998E0,-9.179005909E-1,4.718215374E0
4.163783335E-2,1.243335418E0,-1.066899925E0,2.083986250E0
6.172183336E-2,1.189943176E0,-7.979549021E-1,-3.060140312E-2
8.180583332E-2,1.310208854E0,-5.751017261E-1,-1.356917728E0
1.018908333E-1,1.563544004E0,-5.080850333E-1,-2.088137773E0
1.219748334E-1,1.431621755E0,-8.304005170E-1,-2.550068395E0
1.420588333E-1,7.843665576E-1,-1.434946482E0,-3.268618108E0
1.621438334E-1,1.350658576E-1,-1.746534664E0,-4.170133631E0
1.822278333E-1,-2.756930020E-1,-1.686867337E0,-4.931056362E0
2.023118333E-1,-7.954935166E-1,-1.312119285E0,-5.212951798E0
2.223958333E-1,-8.622735433E-1,-9.171562403E-1,-4.515733312E0
2.424808333E-1,-7.491939475E-1,-8.059188098E-1,-3.153712134E0
2.625648333E-1,-4.074866116E-1,-8.908268130E-1,-1.245631181E0
2.826488334E-1,-3.643008310E-1,-6.111696911E-1,2.989991266E-1
3.027338333E-1,-4.770460392E-1,1.892802179E-1,1.086489267E0
3.228178333E-1,-7.397637042E-1,8.713614321E-1,8.633998632E-1
3.429018334E-1,-1.105316424E0,1.720374806E0,4.843739891E-1
3.629868333E-1,-4.514298990E-1,1.974933339E0,1.212341813E0
3.830708333E-1,2.922598085E-1,1.694871590E0,2.766912387E0
4.031548334E-1,3.145802021E-3,1.924531510E0,3.446429012E0
4.232398333E-1,-7.840225951E-1,2.218185697E0,1.290794490E0
4.433238333E-1,-1.745168462E0,3.134553148E0,-8.893351883E-1
4.634078334E-1,-2.019953830E0,3.571483414E0,-3.362996846E-1
4.834928333E-1,-1.262026189E0,1.789155604E0,2.707098879E0
5.035768333E-1,-1.102103160E0,-1.682010055E-1,4.580834457E0
5.236608334E-1,-1.680519599E0,-1.254151744E0,3.898894161E0
5.437458333E-1,-2.291712387E0,-1.006309322E0,1.531150721E0
5.638298334E-1,-1.908190589E0,-8.332855332E-1,-4.375091404E-1
5.839138333E-1,-9.895607038E-1,-9.745314592E-1,-1.676801355E0
6.039988333E-1,-4.867337792E-1,-1.292646888E0,-1.938322168E0
6.240828334E-1,-6.409630090E-2,-1.841081218E0,-1.529658512E0
6.441668333E-1,4.227611469E-1,-2.175375307E0,-1.418386583E0
6.642508333E-1,6.318132859E-1,-2.133531755E0,-2.033441164E0
6.843358334E-1,5.492720895E-1,-2.123810467E0,-2.649712551E0
7.044198333E-1,1.927723213E-1,-2.108503918E0,-3.016928219E0
7.245039584E-1,-3.181203988E-1,-2.075896920E0,-3.697954595E0
7.445889583E-1,-7.257638620E-1,-2.265477392E0,-3.715569332E0
7.646729584E-1,-8.002208443E-1,-2.250706156E0,-3.190498722E0
7.847569584E-1,-2.955536730E-1,-1.548775399E0,-2.269427771E0
8.048419583E-1,-1.498911805E-1,-6.442377421E-1,-1.236949820E0
8.249259584E-1,-2.056064114E-1,-1.523530045E-1,-1.930212665E-1
8.450099583E-1,-2.804848318E-1,3.687423760E-1,4.131964177E-1
8.650949583E-1,1.369969006E-1,7.670634770E-1,1.587310889E0
8.851789584E-1,7.412705317E-1,1.013203189E0,2.776780733E0
9.052629583E-1,7.531116550E-1,8.298713440E-1,3.952412556E0
9.253479583E-1,2.339651515E-1,8.404840404E-1,3.942521991E0
9.454319584E-1,6.541331314E-2,2.101719686E0,2.876696784E0
9.655159583E-1,1.079471585E0,3.074216606E0,3.940512303E0
9.856009583E-1,1.560662496E0,1.655593504E0,6.857237957E0
1.005684958E0,4.618084875E-1,-1.012781605E-1,8.014106650E0
1.025768958E0,-4.280308038E-1,-8.803339845E-1,6.835616122E0
1.045852958E0,3.578793456E-1,-5.400935689E-1,4.198821825E0
1.065937958E0,1.573859369E0,1.469159710E-1,1.213166855E0
1.086021958E0,2.262573665E0,7.774399459E-2,-8.661796296E-1
1.106105958E0,2.479915548E0,-1.820010191E-1,-1.436465004E0
1.126190958E0,2.525303390E0,-7.062003940E-1,-1.585177824E0
1.146274958E0,2.173243851E0,-1.208499900E0,-2.228330616E0
1.166358958E0,1.616398594E0,-1.467678903E0,-3.410364556E0
1.186443958E0,1.053522811E0,-1.637610684E0,-4.543412862E0
1.206527958E0,6.071959233E-1,-1.579869722E0,-5.444882192E0
1.226611958E0,9.564539149E-2,-1.219597623E0,-5.825786777E0
1.246696958E0,4.843760356E-2,-8.256631029E-1,-5.369912701E0
1.266780958E0,3.301633242E-1,-7.279280627E-1,-4.124943425E0
1.286864958E0,6.365240952E-1,-6.113860381E-1,-2.719783244E0
1.306949958E0,1.785033609E-1,-5.920691764E-1,-1.434564659E0
1.327033958E0,-1.145602424E0,-5.159887147E-1,-2.300803345E-1
1.347117958E0,-1.914767244E0,-1.787558144E-1,7.154208684E-1
1.367202958E0,-1.556394905E0,4.977383852E-1,1.239085223E0
1.387286958E0,-4.486172421E-1,1.372437700E0,1.904863231E0
1.407370958E0,3.129877129E-1,1.655206710E0,3.131478097E0
1.427455958E0,9.582723990E-2,1.672995402E0,4.497163725E0
1.447539958E0,-6.874624798E-1,2.098720064E0,4.733859599E0
1.467623958E0,-1.036521958E0,2.821704306E0,3.826618482E0
1.487707958E0,-9.123605733E-1,3.048686786E0,3.551479504E0
1.507792958E0,-6.634962778E-1,2.137394426E0,4.178903285E0
1.527876958E0,-7.402519467E-1,1.155883730E0,3.639982960E0
1.547960958E0,-1.425171399E0,8.942939195E-1,1.421264582E0
1.568045958E0,-1.884968810E0,6.848720902E-1,-8.925055486E-1
1.588129958E0,-2.162165570E0,1.292211270E-1,-1.923250970E0
1.608213958E0,-2.101116107E0,-4.875475654E-1,-1.862685510E0
1.628298958E0,-1.602415124E0,-1.077775161E0,-1.463069251E0
1.648382958E0,-8.402496401E-1,-1.447813280E0,-1.071559571E0
1.668466958E0,-2.259348048E-1,-1.503756224E0,-8.044371253E-1
1.688551958E0,-1.444999929E-1,-1.656801538E0,-1.276457117E0
1.708635958E0,-4.900546322E-1,-1.775596203E0,-2.373754377E0
1.728719833E0,-7.824036473E-1,-1.752527475E0,-3.315765962E0
1.748804833E0,-7.667747708E-1,-1.447536707E0,-3.799493249E0
1.768888833E0,-5.808113129E-1,-1.216084908E0,-3.844157791E0
1.788972833E0,-5.587877020E-2,-1.047238662E0,-3.590343608E0
1.809057833E0,3.646311256E-1,-7.847670919E-1,-2.785980742E0
1.829141833E0,8.610558607E-1,-7.158942005E-1,-9.596432787E-1
1.849225833E0,1.578121112E0,-7.595196918E-1,1.524480802E0
1.869309833E0,1.831228074E0,-8.359164879E-1,2.832780102E0
1.889394833E0,1.292854464E0,-5.654532355E-1,2.514820209E0
1.909478833E0,6.316070985E-1,-9.424893022E-2,1.358694112E0
1.929562833E0,2.458137301E-1,9.380512655E-2,9.207622182E-1
1.949647833E0,-1.630287047E-1,1.841416848E-1,1.263177506E0
1.969731833E0,-4.046483731E-1,5.515725303E-1,1.572532051E0
1.989815833E0,-9.767539128E-1,1.412986679E0,7.435939229E-1
2.009900833E0,-1.276556666E0,2.220548264E0,5.608888990E-1
2.029984833E0,6.954586934E-2,2.235482930E0,3.319803464E0
2.050068833E0,1.231184173E0,1.018389670E0,6.242478660E0
2.070153833E0,7.353707642E-1,5.137305200E-1,5.998672571E0
2.090237833E0,-3.104970914E-1,4.238880515E-1,2.863610131E0
2.110321833E0,-6.532523945E-1,1.248050174E-1,-1.850772393E-1
2.130406833E0,-4.345578314E-1,-1.159880009E-1,-1.397617273E0
2.150490833E0,2.956726456E-1,-4.473160905E-1,-1.280683485E0
2.170574833E0,1.456804690E0,-4.500215971E-1,-7.472034091E-1
2.190658833E0,2.579037255E0,-2.645873854E-1,-2.895587969E-1
2.210743833E0,2.696316906E0,-5.551457638E-1,-3.042891026E-1
2.230827833E0,1.829258147E0,-1.036884997E0,-9.491814405E-1
2.250911833E0,1.094935058E0,-1.375487316E0,-2.069619057E0
2.270996833E0,5.609009589E-1,-1.189760158E0,-3.367616732E0
2.291080833E0,2.888561443E-1,-6.030025926E-1,-4.207556981E0
2.311164833E0,3.473493142E-1,-2.383810419E-1,-3.919940044E0
2.331249833E0,4.094935953E-1,-2.006322947E-1,-3.030356934E0
2.351333833E0,2.925897377E-1,-1.611171037E-1,-2.213341863E0
2.371417833E0,8.840953521E-2,4.784349722E-1,-1.484120396E0
2.391502833E0,-3.416238669E-1,8.745405632E-1,-7.071558291E-1
2.411586833E0,-1.636900796E-1,7.026520112E-1,6.189002949E-1
2.431670833E0,7.928243358E-1,1.391706907E0,2.621223747E0
2.451755833E0,1.258415241E0,2.379143171E0,4.092335258E0
2.471839833E0,8.128251024E-1,1.880245868E0,3.280221907E0
2.491923833E0,-7.978878783E-1,1.377753112E0,2.642162041E0
2.512007833E0,-2.308801459E0,1.280544321E0,1.484310431E0
2.532092833E0,-3.694968422E0,1.922688175E0,4.055576152E-1
2.552176833E0,-3.874288200E0,1.099450205E0,1.504823048E0
2.572260833E0,-3.022389810E0,-8.267641336E-1,3.412984693E0
2.592345833E0,-2.559059073E0,-1.775969255E0,3.428774514E0
2.612429833E0,-2.367285164E0,-1.797426783E0,1.354395239E0
2.632513833E0,-2.423767952E0,-1.695390823E0,-7.556432801E-1
2.652598833E0,-2.663483621E0,-1.892443745E0,-2.251473895E0
2.672682833E0,-2.883319341E0,-2.104248607E0,-3.015552369E0
2.692766833E0,-2.486660019E0,-2.303821093E0,-2.740112844E0
2.712851833E0,-1.411581155E0,-2.220074347E0,-1.814395695E0
2.732935333E0,-3.863729006E-1,-1.878353709E0,-1.103467242E0
2.753019333E0,-6.269676983E-2,-1.756810853E0,-7.312586367E-1
2.773103333E0,8.041529506E-2,-1.783001702E0,-6.712492472E-1
2.793188333E0,3.919464666E-1,-1.593120098E0,-1.298646716E0
2.813272333E0,1.030661733E0,-1.340636449E0,-1.944972791E0
2.833356333E0,1.754469774E0,-8.234090012E-1,-1.551804256E0
2.853441333E0,1.492502088E0,-6.396719438E-1,-1.509823002E0
2.873525333E0,4.439581076E-1,-1.027013436E0,-1.863246843E0
2.893609333E0,-5.071924558E-1,-1.386069899E0,-2.036412134E0
