"Time (s)","X (hPa)"
1.100223830E2,1.021401443E3
1.110846690E2,1.021401443E3
1.121470220E2,1.021400833E3
1.132093260E2,1.021400833E3
1.142716130E2,1.021401062E3
1.153338750E2,1.021403046E3
1.163961500E2,1.021405411E3
1.174584150E2,1.021409149E3
1.185206620E2,1.021409149E3
1.195829010E2,1.021413422E3
1.206451280E2,1.021413803E3
1.217073320E2,1.021414032E3
1.227695570E2,1.021415787E3
1.238317590E2,1.021418228E3
1.248939830E2,1.021418228E3
1.259562140E2,1.021420746E3
1.270184370E2,1.021420746E3
1.280806510E2,1.021419067E3
1.291428530E2,1.021417236E3
1.302050910E2,1.021415482E3
1.312672920E2,1.021412582E3
1.323294660E2,1.021411362E3
1.333916670E2,1.021411057E3
1.344538540E2,1.021411362E3
1.355160110E2,1.021412354E3
1.365782220E2,1.021413879E3
1.376404330E2,1.021414871E3
1.387026740E2,1.021414871E3
1.397648890E2,1.021414871E3
1.408270620E2,1.021413269E3
1.418892570E2,1.021410065E3
1.429514590E2,1.021408539E3
1.440136830E2,1.021405029E3
1.450759060E2,1.021402664E3
1.461381510E2,1.021402664E3
1.472003690E2,1.021402893E3
1.482626450E2,1.021403122E3
1.493248670E2,1.021404724E3
1.503870170E2,1.021405792E3
1.514491730E2,1.021405792E3
1.525113550E2,1.021405640E3
1.535735380E2,1.021404114E3
1.546357830E2,1.021404114E3
1.556980190E2,1.021404114E3
1.567601930E2,1.021404572E3
1.578223820E2,1.021404953E3
1.588846000E2,1.021404953E3
1.599467800E2,1.021404724E3
1.610089760E2,1.021403732E3
1.620712180E2,1.021402512E3
1.631334100E2,1.021401596E3
1.641955970E2,1.021401596E3
1.652577940E2,1.021400604E3
1.663199870E2,1.021400146E3
1.673821750E2,1.021399155E3
1.684443570E2,1.021397400E3
1.695065240E2,1.021394806E3
1.705687460E2,1.021392746E3
1.716309560E2,1.021392136E3
1.726931020E2,1.021391144E3
1.737552380E2,1.021391144E3
1.748174150E2,1.021395264E3
1.758795920E2,1.021396790E3
1.769417710E2,1.021396942E3
1.780039330E2,1.021396942E3
1.790660990E2,1.021397400E3
1.801282240E2,1.021397400E3
1.811903270E2,1.021398010E3
1.822524290E2,1.021398010E3
1.833145470E2,1.021399536E3
1.843767060E2,1.021400757E3
1.854388840E2,1.021400833E3
1.865010010E2,1.021400986E3
1.875631080E2,1.021403275E3
1.886252280E2,1.021405182E3
1.896873260E2,1.021405640E3
1.907494570E2,1.021408157E3
1.918115760E2,1.021408997E3
1.928736850E2,1.021408997E3
1.939358090E2,1.021407547E3
1.949979510E2,1.021405411E3
1.960601300E2,1.021402206E3
1.971222910E2,1.021402206E3
1.981844490E2,1.021402206E3
1.992465810E2,1.021402664E3
2.003087130E2,1.021403275E3
2.013708140E2,1.021403275E3
2.024329420E2,1.021403580E3
2.034950760E2,1.021404419E3
2.045572030E2,1.021406708E3
2.056193490E2,1.021407166E3
2.066815260E2,1.021411057E3
2.077437210E2,1.021413879E3
2.088059150E2,1.021414337E3
2.098680850E2,1.021414948E3
2.109302430E2,1.021419373E3
2.119923830E2,1.021420364E3
2.130545300E2,1.021420517E3
2.141166630E2,1.021420746E3
2.151787800E2,1.021420517E3
2.162408940E2,1.021421814E3
2.173030310E2,1.021421814E3
2.183651720E2,1.021423492E3
2.194273250E2,1.021426010E3
2.204894910E2,1.021427917E3
2.215516240E2,1.021427917E3
2.226137330E2,1.021427765E3
2.236758380E2,1.021424942E3
2.247379740E2,1.021424942E3
2.258001140E2,1.021426010E3
2.268622820E2,1.021428375E3
2.279244550E2,1.021428986E3
2.289866210E2,1.021430588E3
2.300487650E2,1.021433868E3
2.311108850E2,1.021434479E3
2.321729860E2,1.021434631E3
2.332351050E2,1.021436615E3
2.342972440E2,1.021436615E3
2.353593950E2,1.021435089E3
2.364215530E2,1.021434860E3
2.374836810E2,1.021434860E3
2.385458210E2,1.021437225E3
2.396079550E2,1.021439285E3
2.406701020E2,1.021440735E3
2.417322440E2,1.021440735E3
2.427943690E2,1.021439896E3
2.438564340E2,1.021439285E3
2.449185380E2,1.021438675E3
2.459806200E2,1.021438675E3
2.470427010E2,1.021439362E3
2.481047450E2,1.021439362E3
2.491668080E2,1.021438446E3
2.502288450E2,1.021436768E3
2.512908880E2,1.021436539E3
2.523529480E2,1.021434708E3
2.534150140E2,1.021434250E3
2.544770770E2,1.021433868E3
2.555391320E2,1.021433792E3
2.566011370E2,1.021433868E3
2.576631370E2,1.021435776E3
2.587251720E2,1.021437225E3
2.597871910E2,1.021441650E3
2.608492390E2,1.021445389E3
2.619112740E2,1.021448364E3
2.629733100E2,1.021450424E3
2.640353170E2,1.021450424E3
2.650973110E2,1.021450272E3
2.661593260E2,1.021447906E3
2.672212800E2,1.021446457E3
2.682832420E2,1.021443787E3
2.693452070E2,1.021443787E3
2.704071710E2,1.021443329E3
2.714691700E2,1.021443329E3
2.725311420E2,1.021442871E3
2.735931640E2,1.021442719E3
2.746551920E2,1.021442413E3
2.757171680E2,1.021441193E3
2.767791470E2,1.021441193E3
2.778411160E2,1.021441803E3
2.789031050E2,1.021443100E3
2.799650800E2,1.021443634E3
2.810270240E2,1.021444092E3
2.820889720E2,1.021444092E3
2.831509500E2,1.021442261E3
2.842129210E2,1.021441650E3
2.852748640E2,1.021441650E3
2.863367890E2,1.021445236E3
2.873987220E2,1.021446533E3
2.884606690E2,1.021448135E3
2.895226350E2,1.021451035E3
2.905846060E2,1.021451721E3
2.916465640E2,1.021452560E3
2.927085320E2,1.021452942E3
2.937704540E2,1.021454010E3
2.948324190E2,1.021454239E3
2.958943930E2,1.021454010E3
2.969563860E2,1.021453400E3
2.980183700E2,1.021453247E3
2.990803680E2,1.021450653E3
3.001423550E2,1.021449890E3
3.012043630E2,1.021448746E3
3.022663670E2,1.021447678E3
3.033283340E2,1.021445618E3
3.043903330E2,1.021443787E3
3.054523160E2,1.021443787E3
3.065142750E2,1.021443939E3
3.075762850E2,1.021446838E3
3.086382800E2,1.021449661E3
3.097002620E2,1.021453781E3
3.107622450E2,1.021455688E3
3.118242330E2,1.021459885E3
3.128862420E2,1.021461029E3
3.139482070E2,1.021462402E3
3.150101960E2,1.021464157E3
3.160721770E2,1.021465683E3
3.171341340E2,1.021466675E3
3.181961090E2,1.021467361E3
3.192580720E2,1.021468964E3
3.203200650E2,1.021471710E3
3.213820950E2,1.021472321E3
3.224440930E2,1.021474915E3
3.235060860E2,1.021474915E3
3.245680820E2,1.021474533E3
3.256300430E2,1.021474304E3
3.266920410E2,1.021472931E3
3.277540700E2,1.021472931E3
3.288160580E2,1.021473999E3
3.298780720E2,1.021474533E3
3.309400590E2,1.021474915E3
3.320020290E2,1.021476135E3
3.330639680E2,1.021476593E3
3.341259270E2,1.021477051E3
3.351879160E2,1.021478195E3
3.362499160E2,1.021478729E3
3.373119540E2,1.021479721E3
3.383739850E2,1.021479721E3
3.394360020E2,1.021478271E3
3.404979990E2,1.021478271E3
3.415600330E2,1.021480179E3
3.426220700E2,1.021481018E3
3.436840890E2,1.021481781E3
3.447461730E2,1.021483994E3
3.458082060E2,1.021483994E3
3.468702490E2,1.021483154E3
3.479323290E2,1.021483154E3
3.489944280E2,1.021483154E3
3.500564760E2,1.021483994E3
3.511185160E2,1.021484528E3
3.521805450E2,1.021487350E3
3.532426030E2,1.021490097E3
3.543046410E2,1.021490097E3
3.553666650E2,1.021489563E3
3.564287440E2,1.021486740E3
3.574908170E2,1.021483078E3
3.585528930E2,1.021481018E3
3.596149380E2,1.021479568E3
3.606770190E2,1.021479568E3
3.617390730E2,1.021480331E3
3.628011320E2,1.021480560E3
3.638631770E2,1.021482239E3
3.649252460E2,1.021485901E3
3.659872900E2,1.021492462E3
3.670493200E2,1.021496735E3
3.681113810E2,1.021500549E3
3.691734390E2,1.021504822E3
3.702354570E2,1.021504822E3
3.712975000E2,1.021501846E3
3.723594830E2,1.021501846E3
3.734214900E2,1.021500397E3
3.744835410E2,1.021499100E3
3.755455580E2,1.021499100E3
3.766075690E2,1.021498642E3
3.776695930E2,1.021499557E3
3.787316190E2,1.021502228E3
3.797936490E2,1.021503754E3
3.808556800E2,1.021506729E3
3.819177310E2,1.021508179E3
3.829797720E2,1.021509628E3
3.840417960E2,1.021509781E3
3.851038610E2,1.021509781E3
3.861659430E2,1.021509247E3
3.872280080E2,1.021508102E3
3.882900580E2,1.021507874E3
3.893521020E2,1.021507568E3
3.904141600E2,1.021507568E3
3.914762190E2,1.021508713E3
3.925382830E2,1.021510010E3
3.936003490E2,1.021510849E3
3.946624080E2,1.021514511E3
3.957244300E2,1.021515503E3
3.967864740E2,1.021515503E3
3.978485210E2,1.021515503E3
3.989105800E2,1.021515884E3
3.999725920E2,1.021515884E3
4.010346080E2,1.021515350E3
4.020966320E2,1.021515350E3
4.031586620E2,1.021517563E3
4.042207100E2,1.021517563E3
4.052827560E2,1.021516571E3
4.063448310E2,1.021516571E3
4.074068690E2,1.021516953E3
4.084689470E2,1.021517410E3
4.095310090E2,1.021518250E3
4.105930870E2,1.021521683E3
4.116551650E2,1.021522827E3
4.127172150E2,1.021526413E3
4.137792480E2,1.021528397E3
4.148412670E2,1.021528397E3
4.159033150E2,1.021528244E3
4.169654000E2,1.021527939E3
4.180275070E2,1.021527786E3
4.190895960E2,1.021527786E3
4.201516760E2,1.021531677E3
4.212137630E2,1.021531677E3
4.222758450E2,1.021531906E3
4.233379130E2,1.021531372E3
4.243999750E2,1.021531067E3
4.254620020E2,1.021529160E3
4.265240450E2,1.021526871E3
4.275860540E2,1.021526642E3
4.286481070E2,1.021524811E3
4.297101940E2,1.021520615E3
4.307722800E2,1.021519165E3
4.318343650E2,1.021517258E3
4.328964070E2,1.021517029E3
4.339584760E2,1.021517029E3
4.350205230E2,1.021520004E3
4.360825810E2,1.021520386E3
4.371446430E2,1.021520615E3
4.382066550E2,1.021520386E3
4.392687070E2,1.021519470E3
4.403307560E2,1.021516571E3
4.413928140E2,1.021513596E3
4.424548500E2,1.021512833E3
4.435169060E2,1.021511688E3
4.445789650E2,1.021510620E3
4.456410350E2,1.021510620E3
4.467030470E2,1.021511154E3
4.477650440E2,1.021511993E3
4.488270730E2,1.021513367E3
4.498891160E2,1.021517563E3
4.509511490E2,1.021520157E3
4.520131650E2,1.021520157E3
4.530751670E2,1.021519470E3
4.541371780E2,1.021519318E3
4.551991770E2,1.021518250E3
4.562611150E2,1.021518250E3
4.573231080E2,1.021519547E3
4.583851450E2,1.021520996E3
4.594471480E2,1.021521225E3
4.605091190E2,1.021521225E3
4.615711050E2,1.021518097E3
4.626330860E2,1.021515503E3
4.636950560E2,1.021513596E3
4.647570290E2,1.021512375E3
4.658190290E2,1.021512375E3
4.668810010E2,1.021512375E3
4.679429680E2,1.021513367E3
4.690049600E2,1.021513824E3
4.700669240E2,1.021513824E3
4.711289080E2,1.021514206E3
4.721908890E2,1.021514206E3
4.732528810E2,1.021514893E3
4.743148490E2,1.021516800E3
4.753768060E2,1.021518478E3
4.764387390E2,1.021520386E3
4.775006960E2,1.021520386E3
4.785626670E2,1.021519928E3
4.796246190E2,1.021518936E3
4.806865600E2,1.021518860E3
4.817485010E2,1.021518707E3
4.828104370E2,1.021518707E3
4.838723970E2,1.021520309E3
4.849343700E2,1.021520386E3
4.859963640E2,1.021522217E3
4.870583470E2,1.021522522E3
4.881202410E2,1.021525116E3
4.891821660E2,1.021526413E3
4.902441880E2,1.021528625E3
4.913061720E2,1.021529007E3
4.923681230E2,1.021529465E3
4.934300910E2,1.021529770E3
4.944920790E2,1.021531067E3
4.955540470E2,1.021531067E3
4.966160010E2,1.021531067E3
4.976779870E2,1.021530685E3
4.987399300E2,1.021529160E3
4.998018980E2,1.021525192E3
5.008638410E2,1.021524353E3
5.019258190E2,1.021524353E3
5.029877720E2,1.021524811E3
5.040497070E2,1.021528549E3
5.051116200E2,1.021531067E3
5.061735330E2,1.021531754E3
5.072354460E2,1.021531754E3
5.082973320E2,1.021529465E3
5.093592480E2,1.021527710E3
5.104211700E2,1.021527557E3
5.114830650E2,1.021527557E3
5.125449780E2,1.021527328E3
5.136069200E2,1.021527557E3
5.146688290E2,1.021527481E3
5.157307760E2,1.021527481E3
5.167927330E2,1.021526871E3
5.178546520E2,1.021523514E3
5.189165650E2,1.021522675E3
5.199784630E2,1.021522293E3
5.210403770E2,1.021522293E3
5.221022660E2,1.021520844E3
5.231641740E2,1.021519699E3
5.242260680E2,1.021514893E3
5.252879900E2,1.021513824E3
5.263499020E2,1.021513824E3
5.274118140E2,1.021518097E3
5.284737660E2,1.021522293E3
5.295357290E2,1.021529465E3
5.305976890E2,1.021529846E3
5.316595850E2,1.021529846E3
5.327215030E2,1.021525879E3
5.337834070E2,1.021524811E3
5.348452900E2,1.021523514E3
5.359071820E2,1.021523514E3
5.369690750E2,1.021523514E3
5.380309750E2,1.021518860E3
5.390928750E2,1.021510468E3
5.401547440E2,1.021506195E3
5.412166100E2,1.021505203E3
5.422784910E2,1.021505051E3
5.433403740E2,1.021505051E3
5.444022100E2,1.021506500E3
5.454640900E2,1.021506500E3
5.465259560E2,1.021504364E3
5.475878520E2,1.021503677E3
5.486497640E2,1.021503677E3
5.497116660E2,1.021508713E3
5.507735780E2,1.021513901E3
5.518354790E2,1.021517258E3
5.528973900E2,1.021517258E3
5.539592420E2,1.021515579E3
5.550211430E2,1.021513901E3
5.560830490E2,1.021512527E3
5.571449350E2,1.021510925E3
5.582068310E2,1.021509628E3
5.592687450E2,1.021506882E3
5.603306590E2,1.021506653E3
5.613925790E2,1.021505051E3
5.624544670E2,1.021505051E3
5.635163960E2,1.021505585E3
5.645782940E2,1.021508331E3
5.656401620E2,1.021509018E3
5.667020740E2,1.021509018E3
5.677639720E2,1.021508408E3
5.688258550E2,1.021505814E3
5.698877430E2,1.021501770E3
5.709496270E2,1.021497803E3
5.720115360E2,1.021492615E3
5.730734460E2,1.021487579E3
5.741353440E2,1.021483078E3
5.751972670E2,1.021482086E3
5.762592160E2,1.021481247E3
5.773211170E2,1.021479950E3
5.783830300E2,1.021477203E3
5.794449480E2,1.021470490E3
5.805069280E2,1.021460114E3
5.815688710E2,1.021455078E3
5.826308100E2,1.021452179E3
