"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.956633340E-2,1.079904425E0,2.020740719E0,-3.123272699E-1
4.950733320E-2,1.027292640E0,2.137080722E0,1.656177056E-1
6.944733323E-2,8.612317157E-1,2.356993918E0,7.160313177E-1
8.938733325E-2,6.053274456E-1,2.555293466E0,1.552779572E0
1.093283333E-1,5.495988026E-1,2.467036763E0,3.029835362E0
1.292683333E-1,3.482160178E-1,2.153561392E0,3.086414191E0
1.492083333E-1,9.738306704E-1,1.728947409E0,2.731112809E0
1.691483334E-1,1.716932258E0,6.693255132E-1,2.529542329E0
1.890893334E-1,1.440534081E0,-6.891738868E-1,2.702411166E0
2.090293332E-1,6.947603166E-1,-1.574226282E0,2.310683970E0
2.289693332E-1,5.897399381E-1,-1.250718259E0,9.616026807E-1
2.489090834E-1,9.251026064E-1,-8.118683517E-1,-4.951311117E-1
2.688500832E-1,1.794180116E-1,-4.997618142E-1,-9.519132596E-1
2.887900833E-1,-1.787113464E0,-3.404874605E-1,-7.330870610E-1
3.087300833E-1,-2.058699966E0,-7.624237114E-1,-6.834927320E-1
3.286710833E-1,-1.209944454E0,-1.109358020E0,-1.006906323E0
3.486110833E-1,-7.411737603E-1,-1.103959578E0,-1.621816478E0
3.685510834E-1,-3.503189689E-1,-9.912559578E-1,-2.439454862E0
3.884910834E-1,-1.036152926E-1,-1.034965064E0,-2.988499056E0
4.084320832E-1,3.348612696E-1,-8.918886673E-1,-3.226078445E0
4.283720832E-1,5.909701923E-1,-5.686209646E-1,-3.102641383E0
4.483120833E-1,6.428639388E-1,-1.178968245E-1,-2.613635815E0
4.682530833E-1,3.428558752E-1,1.428334451E-1,-1.947756066E0
4.881930833E-1,-2.928373307E-2,1.295114413E-1,-1.365658731E0
5.081330833E-1,7.150247195E-1,-8.670777619E-2,-8.301391464E-1
5.280730834E-1,1.486934807E0,-1.650049174E-1,-2.697846830E-1
5.480140834E-1,1.404823089E0,3.726336980E-1,1.661568189E-1
