"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.211933326E-2,5.512885895E0,6.533313904E0,7.295079803E0
3.205933329E-2,5.429209900E0,6.602021027E0,7.229665833E0
5.200033332E-2,5.299579468E0,6.699019318E0,7.810308380E0
7.194033335E-2,5.070705414E0,6.854845276E0,8.415499878E0
9.188033338E-2,4.778962097E0,6.955735474E0,9.424102478E0
1.118213334E-1,4.693789215E0,6.782545624E0,1.088057373E1
1.317613332E-1,4.569697266E0,6.408174133E0,1.080857346E1
1.566863332E-1,5.369035034E0,5.577701111E0,1.048794022E1
1.766263333E-1,5.669759674E0,4.193529510E0,1.063987427E1
1.965673333E-1,4.923112335E0,2.795287170E0,1.083446960E1
2.165073333E-1,4.186344452E0,2.343975677E0,1.005908203E1
2.364473334E-1,4.350403290E0,2.898422699E0,8.660690002E0
2.563880833E-1,4.070635071E0,3.193459167E0,7.502847748E0
2.763280834E-1,2.510279846E0,3.601360931E0,7.551945648E0
2.962680834E-1,6.548881531E-1,3.389701080E0,7.939340057E0
3.162080834E-1,8.467890930E-1,2.795736237E0,7.899373169E0
3.361490832E-1,1.574425964E0,2.439776459E0,7.556585999E0
3.560890832E-1,2.033970337E0,2.383343811E0,6.912924500E0
3.760290833E-1,2.332599335E0,2.420167236E0,6.161038055E0
3.959700833E-1,2.682272186E0,2.396366730E0,5.679788818E0
4.159100833E-1,3.037034454E0,2.658621368E0,5.570366364E0
4.358500834E-1,3.156186676E0,3.103346558E0,5.865851898E0
4.557900834E-1,2.903661804E0,3.574267273E0,6.455026703E0
4.757310834E-1,2.310295715E0,3.712429962E0,7.209308167E0
4.956710832E-1,2.140848083E0,3.616629181E0,7.759114838E0
5.156110832E-1,3.006048889E0,3.269501038E0,8.356971588E0
5.355520833E-1,3.318748627E0,3.308869171E0,8.919950867E0
5.554920833E-1,3.145858154E0,3.953428802E0,9.353898468E0
5.754320833E-1,3.023562469E0,3.962559814E0,9.248517609E0
5.953720834E-1,2.893482971E0,4.902604980E0,1.035381912E1
6.153130834E-1,1.334175568E0,5.757327576E0,1.130928223E1
6.352530834E-1,3.420387268E-1,4.547393646E0,1.388782013E1
6.551930832E-1,-1.199006653E-1,2.956651611E0,1.323637482E1
6.751340833E-1,7.708969116E-1,2.108515320E0,1.393871429E1
6.950740833E-1,5.617817688E-1,1.394799500E0,1.390353745E1
7.150140833E-1,7.307803345E-1,6.706054688E-1,1.355087082E1
7.349540833E-1,4.954696655E-1,3.911366272E-1,1.182555862E1
7.548950834E-1,-2.769241333E-1,2.233355713E-1,1.064481400E1
7.748350834E-1,-6.439608765E-1,6.224057007E-1,1.060170364E1
7.947750834E-1,1.552272034E-1,1.171314240E0,1.008991791E1
8.147150832E-1,6.692582703E-1,1.449585571E0,9.600585480E0
8.346560833E-1,-1.268761597E0,9.075627136E-1,9.378297729E0
8.545960833E-1,-4.023632813E-1,1.560953979E0,8.548273773E0
8.745360833E-1,5.074447632E-2,1.516646118E0,7.573650513E0
8.944770833E-1,5.836363220E-1,1.520088959E0,6.301895142E0
9.144170834E-1,3.249742126E-1,1.537003784E0,5.812862091E0
9.343570834E-1,3.242257690E-1,1.809886322E0,6.173162842E0
9.542970832E-1,1.639690247E0,2.471660156E0,6.203100586E0
9.742380832E-1,2.443668365E0,2.997816010E0,6.232140198E0
9.941780833E-1,2.581531677E0,3.000360718E0,6.018384705E0
1.014118083E0,2.073338470E0,3.589086456E0,6.917864227E0
1.034059083E0,2.216590576E0,4.133354645E0,8.884624329E0
1.053999083E0,2.297721863E0,3.158432007E0,9.767787781E0
1.073939083E0,2.215243378E0,2.542163544E0,8.728199615E0
1.093879083E0,2.564616852E0,2.130519562E0,8.707392883E0
1.113820083E0,3.353177032E0,3.404370575E0,9.590256958E0
1.133760083E0,3.066523132E0,2.556533661E0,9.729018402E0
1.153700083E0,2.313588867E0,3.082090759E0,1.032971924E1
1.173640083E0,1.244212646E0,4.152814178E0,1.108714417E1
1.193581083E0,3.146456909E-1,4.499343567E0,1.150163223E1
1.213521083E0,-1.019380188E-1,4.645589447E0,1.358754456E1
1.233461083E0,-9.430389404E-3,4.321064301E0,1.349847977E1
1.253400917E0,4.561015320E-1,2.532284088E0,1.328277832E1
1.273341917E0,1.429078217E0,1.966610413E0,1.318922287E1
1.293281917E0,2.101629639E0,1.922452240E0,1.183214493E1
1.313221917E0,2.038610687E0,2.031275940E0,9.967622223E0
1.333162917E0,1.767674103E0,2.642454987E0,8.931027832E0
1.353102917E0,7.297325134E-1,3.727099457E0,8.552914124E0
1.373042917E0,-1.796264648E-2,3.843557281E0,7.965984650E0
1.392982917E0,-5.209167480E-1,3.460054779E0,8.053402863E0
1.412923917E0,-7.330256653E-1,3.174149323E0,7.748037872E0
1.432863917E0,-4.008663940E-1,3.040327606E0,6.360573120E0
1.452803917E0,-1.586700439E-1,3.327879639E0,4.483476562E0
1.472743917E0,-4.629872131E-1,3.792812805E0,3.153791656E0
1.492684917E0,-3.112028503E-1,4.287683716E0,3.295995941E0
1.512624917E0,4.740641785E-1,4.529431000E0,3.880530396E0
1.532564917E0,1.510808258E0,4.700525208E0,4.439168701E0
1.552504917E0,1.677561493E0,4.436623993E0,5.571264496E0
1.572445917E0,8.771759033E-1,5.874833221E0,7.366930389E0
1.592385917E0,-8.921447754E-2,5.810167694E0,8.697064362E0
1.612325917E0,-5.980064392E-1,5.403463440E0,8.671317902E0
1.632266917E0,4.415817261E-2,5.806874542E0,8.716074829E0
1.652206917E0,7.656578064E-1,5.724845123E0,9.712253265E0
1.672146917E0,7.557783508E-1,5.638474731E0,1.086814957E1
1.692086917E0,5.957611084E-2,6.449039154E0,1.172541687E1
1.712027917E0,-1.096320190E0,7.093000031E0,1.201027451E1
1.731967917E0,-1.756746826E0,7.246730347E0,1.180026123E1
1.751907917E0,-2.102677460E0,6.706653442E0,1.172930878E1
1.771847917E0,-1.999990997E0,5.438340912E0,1.281994080E1
1.791788917E0,-1.299298096E0,4.527185669E0,1.408645706E1
1.811728917E0,-1.131646729E0,4.304149475E0,1.364442627E1
1.831668917E0,-1.570534058E0,4.636608124E0,1.116243759E1
1.851608917E0,-2.574346619E0,4.351600800E0,8.659492493E0
1.871549917E0,-2.489024048E0,4.303700409E0,7.118297424E0
1.891489917E0,-1.952988739E0,4.243824921E0,6.234535217E0
1.911429917E0,-1.709145813E0,4.057013397E0,5.831423492E0
1.931369917E0,-1.521436157E0,3.794908447E0,5.925877075E0
1.951310917E0,-9.473799133E-1,3.171454926E0,6.177952881E0
1.971250917E0,1.448986816E-1,2.770438843E0,5.877527618E0
1.991190917E0,1.123413849E0,2.642454987E0,5.216202850E0
2.011131917E0,1.511706390E0,2.906206512E0,4.557572479E0
2.031071917E0,1.109941864E0,3.523672485E0,4.749473419E0
2.051011917E0,6.192622375E-1,4.442162476E0,5.365741882E0
2.070951917E0,5.514532471E-1,5.048551483E0,5.971831512E0
2.090891917E0,1.385818176E0,5.253774719E0,6.295159149E0
2.110832917E0,1.930984497E0,5.551655273E0,6.763385468E0
2.130772917E0,1.779798889E0,6.178551636E0,7.897427216E0
2.150712917E0,1.378932495E0,6.812034302E0,9.067543945E0
2.170653917E0,1.000220032E0,6.948849792E0,9.888287201E0
2.190593917E0,5.743556213E-1,7.068151703E0,1.000130219E1
2.210533917E0,5.971083069E-1,7.137307892E0,9.902657318E0
2.230473917E0,1.151854706E0,7.052883453E0,1.007704468E1
2.250415208E0,1.938169556E0,7.049590302E0,1.038255936E1
2.270355208E0,1.811083832E0,7.032825165E0,1.045006897E1
2.290295208E0,7.364685059E-2,6.443201294E0,1.080168777E1
2.310235208E0,-1.402733002E0,5.294490051E0,1.193737610E1
2.330176208E0,-1.102906494E0,3.828438721E0,1.205368423E1
2.350116208E0,1.028211823E0,3.901786194E0,1.060005707E1
2.370056208E0,1.721719666E0,3.859124908E0,8.615334320E0
2.389996208E0,1.195563812E0,4.325405273E0,7.726033630E0
2.409937208E0,1.856140137E-1,4.752018127E0,7.934100952E0
2.429877208E0,-1.107696533E-2,4.623585205E0,8.525371399E0
2.449817208E0,4.587959290E-1,4.013154602E0,8.782686310E0
2.469757208E0,9.616003418E-1,3.517385559E0,8.496331787E0
2.489698208E0,1.095721436E0,3.353177032E0,7.820636902E0
2.509638208E0,1.045725403E0,3.420387268E0,6.836433563E0
2.529578208E0,9.114546204E-1,3.290756836E0,5.677094421E0
2.549518208E0,8.403524780E-1,3.211122437E0,4.800517273E0
