"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.939491672E-2,-2.355229950E1,-4.250299072E1,-1.640727997E1
3.933491674E-2,-2.348462677E1,-4.256560898E1,-1.638166046E1
5.927491677E-2,-2.359033203E1,-4.245856476E1,-1.673886871E1
7.921491680E-2,-2.372814178E1,-4.219976044E1,-1.718295288E1
9.915491682E-2,-2.388500214E1,-4.195047379E1,-1.698137665E1
1.190949169E-1,-2.421920013E1,-4.170189667E1,-1.725358582E1
1.390349166E-1,-2.460018158E1,-4.155108643E1,-1.745970154E1
1.589749167E-1,-2.519316101E1,-4.117543793E1,-1.718675232E1
1.789149167E-1,-2.562163544E1,-4.092556381E1,-1.712813568E1
1.988549167E-1,-2.599588776E1,-4.079704666E1,-1.704183960E1
2.187949168E-1,-2.605712128E1,-4.087298584E1,-1.687899780E1
2.387349168E-1,-2.603350830E1,-4.074893570E1,-1.680687714E1
2.586749168E-1,-2.626867676E1,-4.071477509E1,-1.705014038E1
2.786149168E-1,-2.603255463E1,-4.073452759E1,-1.717481232E1
2.985559166E-1,-2.588910675E1,-4.078458405E1,-1.729415131E1
3.184959167E-1,-2.595928192E1,-4.080462646E1,-1.723448181E1
3.384359167E-1,-2.605363464E1,-4.066031265E1,-1.691637421E1
3.583759167E-1,-2.635960388E1,-4.056917953E1,-1.712106323E1
3.783159168E-1,-2.690077972E1,-4.032941437E1,-1.708719635E1
3.982559168E-1,-2.709865570E1,-4.034751511E1,-1.661816406E1
4.181959168E-1,-2.688555145E1,-4.032368851E1,-1.649314880E1
4.381359168E-1,-2.670675659E1,-4.054395676E1,-1.645956421E1
4.580759169E-1,-2.673395538E1,-4.066115570E1,-1.676554871E1
4.780156668E-1,-2.667966461E1,-4.031768799E1,-1.705428314E1
4.979556669E-1,-2.679450989E1,-4.027714539E1,-1.714004517E1
5.178956666E-1,-2.689772034E1,-4.041200638E1,-1.664765930E1
5.378356667E-1,-2.697268677E1,-4.064336014E1,-1.617115021E1
5.577756667E-1,-2.685266876E1,-4.080683136E1,-1.626783752E1
5.777156667E-1,-2.664832306E1,-4.094120407E1,-1.616180420E1
5.976566668E-1,-2.640068817E1,-4.103322601E1,-1.657010651E1
6.175966668E-1,-2.616086578E1,-4.103958893E1,-1.663703156E1
6.375366668E-1,-2.593833923E1,-4.118167496E1,-1.654378510E1
6.574766668E-1,-2.583135986E1,-4.135308075E1,-1.637151337E1
