"Time (s)","X (hPa)"
-5.192538335E-1,1.019177094E3
5.099861666E-1,1.019176331E3
1.539243167E0,1.019175568E3
2.568527167E0,1.019169617E3
3.597794167E0,1.019167862E3
3.794838167E0,1.019166107E3
4.857279167E0,1.019165344E3
5.919721167E0,1.019165344E3
6.982148167E0,1.019165878E3
8.044546167E0,1.019166794E3
9.106970167E0,1.019170303E3
1.016936117E1,1.019173508E3
1.123174417E1,1.019175873E3
1.229413617E1,1.019178543E3
1.335651117E1,1.019179001E3
1.441893617E1,1.019179001E3
1.548135317E1,1.019179001E3
1.654375917E1,1.019176483E3
1.760620817E1,1.019174118E3
1.866864217E1,1.019171219E3
1.973104517E1,1.019170837E3
2.079350517E1,1.019170303E3
2.185599417E1,1.019169693E3
2.291847717E1,1.019169312E3
2.398093017E1,1.019169159E3
2.504338917E1,1.019169159E3
2.610581817E1,1.019168854E3
2.716826017E1,1.019168854E3
2.823071417E1,1.019171143E3
2.929310017E1,1.019172287E3
3.035552517E1,1.019172287E3
3.141795317E1,1.019170837E3
3.248034117E1,1.019170380E3
3.354272817E1,1.019168625E3
3.460511117E1,1.019167175E3
3.566754017E1,1.019167023E3
3.672995317E1,1.019166565E3
3.779231917E1,1.019166565E3
3.885470417E1,1.019165573E3
3.991712717E1,1.019164505E3
4.097952317E1,1.019162979E3
4.204194817E1,1.019160919E3
4.310437917E1,1.019158401E3
4.416676717E1,1.019155579E3
4.522916117E1,1.019154739E3
4.629154317E1,1.019153900E3
4.735389317E1,1.019153671E3
4.841625017E1,1.019153366E3
4.947862317E1,1.019153061E3
5.054094417E1,1.019152908E3
5.160330517E1,1.019152679E3
5.266566117E1,1.019150772E3
5.372801117E1,1.019149704E3
5.479038217E1,1.019148712E3
5.585272417E1,1.019146118E3
5.691506617E1,1.019142303E3
5.797744617E1,1.019141464E3
5.903978117E1,1.019138107E3
6.010210017E1,1.019134979E3
6.116441717E1,1.019132309E3
6.222672717E1,1.019130783E3
6.328906217E1,1.019129181E3
6.435136917E1,1.019127350E3
6.541368217E1,1.019125900E3
6.647596117E1,1.019123459E3
6.753823817E1,1.019120102E3
6.860054117E1,1.019118958E3
6.966284017E1,1.019116058E3
7.072514917E1,1.019113541E3
7.178747717E1,1.019112854E3
7.284982817E1,1.019111481E3
7.391213117E1,1.019108505E3
7.497441617E1,1.019107361E3
7.603673917E1,1.019105530E3
7.709906017E1,1.019105530E3
7.816136617E1,1.019105988E3
7.922365617E1,1.019107819E3
8.028597017E1,1.019107819E3
8.134829817E1,1.019107361E3
8.241058517E1,1.019104843E3
8.347289317E1,1.019101715E3
8.453518117E1,1.019101715E3
8.559746517E1,1.019103775E3
8.665973917E1,1.019106979E3
8.772204917E1,1.019109955E3
8.878438617E1,1.019113083E3
8.984671517E1,1.019113083E3
9.090902317E1,1.019112625E3
9.197133217E1,1.019110794E3
9.303360317E1,1.019108887E3
9.409586517E1,1.019108276E3
9.515813317E1,1.019106140E3
9.622041317E1,1.019105301E3
9.728268517E1,1.019103775E3
9.834495617E1,1.019103241E3
9.940723417E1,1.019101791E3
1.004695152E2,1.019101105E3
1.015317922E2,1.019101105E3
1.025940032E2,1.019102631E3
1.036562402E2,1.019104919E3
1.047184752E2,1.019106598E3
1.057807012E2,1.019110794E3
1.068429362E2,1.019112701E3
1.079051862E2,1.019113693E3
1.089674682E2,1.019113922E3
1.100297292E2,1.019113922E3
1.110919812E2,1.019110184E3
1.121542142E2,1.019107895E3
1.132164372E2,1.019107361E3
