"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.939491672E-2,-9.201207198E-3,2.870962620E-1,-4.042158276E-2
3.933491674E-2,-4.651950896E-1,-8.541648835E-2,4.491406307E-2
5.927491677E-2,-4.230979383E-1,-1.182446107E-1,1.851120144E-1
7.921491680E-2,-2.231552452E-1,7.989455760E-2,3.208878636E-1
9.915491682E-2,-7.510350645E-2,1.420081556E-1,4.078419209E-1
1.190949169E-1,-2.470782958E-2,-4.591055959E-2,5.236816406E-1
1.390349166E-1,-4.276921600E-2,-2.868466079E-1,5.804032683E-1
1.589749167E-1,7.362679462E-4,-2.998075783E-1,4.545024335E-1
1.789149167E-1,6.751710922E-2,-9.150572866E-2,2.354907542E-1
1.988549167E-1,1.850619316E-1,9.117201716E-2,1.870543063E-1
2.187949168E-1,1.819864362E-1,1.601632535E-1,2.393635213E-1
2.387349168E-1,9.171553701E-2,1.060550883E-1,2.376672626E-1
2.586749168E-1,1.737623103E-2,9.820901603E-2,5.300933123E-2
2.786149168E-1,-5.238744896E-3,3.171974048E-2,-1.600678712E-1
2.985559166E-1,-3.480267152E-2,-5.783936754E-2,-1.845801324E-1
3.184959167E-1,-1.545164287E-1,-2.155256867E-1,-1.973902807E-3
3.384359167E-1,-2.480096370E-1,-4.081431627E-1,2.318138480E-1
3.583759167E-1,-1.644047499E-1,-5.088986754E-1,2.870368659E-1
3.783159168E-1,-7.303846627E-2,-4.830840826E-1,3.522158414E-2
3.982559168E-1,-1.236834750E-1,-4.793959260E-1,-3.335961401E-1
4.181959168E-1,-1.880655885E-1,-3.166266978E-1,-4.091532826E-1
4.381359168E-1,-2.030996829E-1,-5.567610636E-2,-1.399935633E-1
4.580759169E-1,-2.861968875E-1,3.388980925E-1,1.543020904E-1
4.780156668E-1,-3.257272542E-1,-2.686509397E-4,1.319209784E-1
4.979556669E-1,2.931580693E-2,-7.588789463E-1,-2.072066069E-1
5.178956666E-1,4.163666964E-1,-5.545220971E-1,-2.257357240E-1
5.378356667E-1,4.469864368E-1,1.294382364E-1,-3.148013353E-2
5.577756667E-1,1.275352538E-1,5.522594452E-1,-2.147945203E-2
5.777156667E-1,-1.699807793E-1,3.151435852E-1,-1.754611880E-1
5.976566668E-1,-2.745352685E-1,-8.787091821E-2,-2.873175144E-1
6.175966668E-1,-1.744363457E-1,-1.495440602E-1,-3.028646111E-1
6.375366668E-1,2.521066181E-2,-2.585614473E-2,-2.595786452E-1
6.574766668E-1,2.209023535E-1,9.748932719E-2,-3.248994350E-1
6.774166666E-1,4.096232653E-1,2.269375920E-1,-4.298881888E-1
6.973566667E-1,3.963417113E-1,2.557557225E-1,-4.560916424E-1
7.172966667E-1,2.193989009E-1,2.018174678E-1,-2.507644296E-1
7.372366667E-1,5.230245739E-2,2.960376740E-1,3.160274029E-2
7.571766668E-1,7.124044746E-2,4.909006059E-1,1.490451843E-1
7.771166668E-1,1.597258896E-1,5.503180623E-1,1.267598420E-1
7.970566668E-1,1.158068329E-1,1.406789124E-1,1.321559306E-2
8.169966668E-1,2.964819595E-2,1.516286284E-3,-1.199504361E-1
8.369366669E-1,3.047332726E-2,3.269088268E-1,-5.430689827E-2
8.568766667E-1,2.323218882E-1,6.970229149E-1,1.687608063E-1
8.768166667E-1,2.675042748E-1,5.520356297E-1,2.106612474E-1
8.967566667E-1,4.366727918E-2,-8.792490512E-2,1.892917305E-1
9.166966667E-1,-2.061952949E-1,-3.623431921E-1,3.890477121E-2
9.366376668E-1,-2.906735241E-1,-1.083413884E-1,-3.001084737E-2
9.565776668E-1,-2.344457805E-1,2.808887661E-1,5.948311836E-2
9.765176668E-1,-2.489846498E-1,5.286378264E-1,1.989863664E-1
9.964576669E-1,-5.494726300E-1,5.239293575E-1,3.672490418E-1
1.016397667E0,-7.734777331E-1,2.779309154E-1,5.949859023E-1
1.036337667E0,-5.346598625E-1,3.846599534E-2,5.718961954E-1
1.056277667E0,-1.766931266E-1,1.602976620E-1,2.441717982E-1
1.076217667E0,9.958152473E-2,1.174529120E-1,-1.767664552E-1
1.096157667E0,1.040382013E-1,-8.575686067E-2,-2.051092237E-1
1.116097667E0,-1.259465367E-1,-2.729488909E-1,1.387913078E-1
1.136037667E0,-3.547114730E-1,-2.999307215E-1,4.460253716E-1
1.155977667E0,-4.317502975E-1,-1.416878849E-1,5.648438931E-1
1.175917667E0,-3.776466250E-1,2.822743915E-2,5.862386823E-1
1.195857667E0,-2.216185927E-1,-7.280140370E-2,5.294701457E-1
1.215797667E0,-8.090577275E-2,-3.122031689E-1,3.617942631E-1
1.235737667E0,-1.065648422E-1,-4.356597662E-1,2.115077078E-1
1.255677667E0,-2.006246448E-1,-4.086870551E-1,1.379952133E-1
1.275617667E0,-2.098926455E-1,-3.378834128E-1,-2.119412459E-2
1.295557667E0,-2.149915248E-1,-1.070976108E-1,-1.737171710E-1
1.315497667E0,-2.029638737E-1,2.057517022E-1,-1.971624494E-1
1.335438667E0,-6.538616121E-2,2.362654507E-1,-2.009543628E-1
1.355378667E0,1.650578976E-1,6.752491742E-2,-3.309995532E-1
1.375318667E0,-2.572108746E0,-2.175721884E0,-1.309756517E0
1.395258667E0,-3.017344236E0,-1.898276687E0,-1.877928138E0
1.415198667E0,-1.721766591E0,-1.883600354E-1,-2.444471598E0
1.435138667E0,-2.431636900E-1,3.678655326E-1,-2.393497467E0
1.455078667E0,7.317569256E-1,-2.326709032E-1,-1.798804522E0
1.475019208E0,2.474250793E0,-6.854014844E-2,-1.665419698E0
1.494959208E0,3.104854822E0,8.596152067E-1,-2.078823566E0
1.514899208E0,2.564664125E0,1.972321272E0,-1.973860502E0
1.534839208E0,1.621648073E0,3.347726583E0,-1.797090888E0
1.554779208E0,1.584476709E0,3.023661137E0,-1.295849085E0
1.574719209E0,1.002237201E0,2.824856639E-1,-1.160451174E0
1.594659208E0,-5.974424630E-2,-8.008626103E-1,-1.330407739E0
1.614599208E0,-6.598269343E-1,-5.526757240E-1,-1.454821467E0
1.634539208E0,-5.633279681E-1,1.717296839E-1,-1.263106704E0
1.654479208E0,-4.508484304E-1,-2.176402360E-1,-5.219569802E-1
1.674419208E0,-7.602772713E-1,-8.273296356E-1,4.884224534E-1
1.694359208E0,-5.955704451E-1,-5.594420433E-1,1.621738791E0
1.714299208E0,-4.062919915E-1,-3.244027197E-1,1.631890178E0
1.734239209E0,-3.314026296E-1,1.408067495E-1,1.181737781E0
1.754179209E0,-1.445360389E-2,5.518530011E-1,8.501687646E-1
1.774119208E0,4.828515351E-1,3.611978889E-1,3.166177273E-1
1.794060208E0,9.986261725E-1,-1.358954795E-2,-1.445155442E-1
1.814000208E0,1.134393334E0,7.331048846E-1,-5.281399935E-2
1.833940208E0,5.544191003E-1,5.426329374E-1,-2.707263827E-2
1.853880208E0,-1.920948327E-1,7.860189080E-1,-3.407908380E-1
1.873820208E0,-9.536238909E-1,8.247858286E-1,-1.464436203E-1
1.893760209E0,-8.063789606E-1,1.233971477E0,-4.088633880E-2
1.913700209E0,-7.824805379E-2,1.100056887E0,9.765408933E-2
1.933640208E0,6.750221252E-1,2.617279887E-1,2.543226182E-1
1.953580208E0,1.173601627E0,-5.523430705E-1,3.471463919E-3
1.973520208E0,8.030449748E-1,-4.967527688E-1,2.143614367E-2
1.993460208E0,-3.669042513E-2,-2.840137780E-1,7.755810022E-1
2.013400208E0,-8.530660272E-1,1.919745505E-1,1.551443934E0
2.033340208E0,-1.331379652E0,1.744368374E-1,1.744881034E0
2.053280208E0,-1.054889917E0,-3.412297070E-1,1.162578464E0
2.073220209E0,-2.387071252E-1,-1.306412339E0,3.714435399E-1
2.093160208E0,7.864364982E-1,-1.528437853E0,-2.962760925E-1
2.113100208E0,1.848887324E0,-1.470417500E0,-3.972236514E-1
2.133040208E0,1.599967003E0,-1.136068463E0,2.782662809E-1
2.152980208E0,3.872437179E-1,-5.469645262E-1,4.280871749E-1
2.172920208E0,-5.125228763E-1,-8.334255219E-2,4.073110819E-1
2.192860208E0,-8.258770108E-1,1.946715564E-1,1.237729192E-1
2.212800208E0,-7.322070599E-1,5.882297158E-1,-1.853143126E-1
2.232740209E0,-6.086082458E-1,1.103743792E0,-3.962317109E-1
2.252680209E0,-6.422038674E-1,1.327493548E0,-3.379801512E-1
2.272620208E0,-7.647216320E-1,1.542215943E0,5.084685236E-2
2.292560208E0,-8.321419358E-1,1.818927050E0,6.952897310E-1
2.312500208E0,-7.101344466E-1,1.858967423E0,1.410543799E0
2.332440208E0,9.780734032E-2,1.523236632E0,1.671498299E0
2.352380208E0,1.395524740E0,2.288465798E-1,6.092428565E-1
2.372320208E0,1.754282236E0,-1.272222281E0,-1.313917041E-1
2.392260208E0,1.505646944E0,-2.122995615E0,-7.300341129E-2
2.412200209E0,8.885896802E-1,-1.975394726E0,1.083682477E-1
2.432140208E0,4.461772144E-1,-1.629272699E0,4.095225930E-1
2.452080208E0,5.708450675E-1,-1.078471780E0,3.699117899E-1
2.472019583E0,7.404475212E-1,-3.240370750E-1,4.636076093E-1
2.491959583E0,5.708043575E-1,1.071950570E-1,3.200900555E-1
2.511899584E0,3.333216608E-1,-2.734619975E-1,-6.193545461E-2
2.531839584E0,1.924679875E-1,-8.219448924E-1,2.801236324E-2
2.551779583E0,-1.349736601E-1,-1.182560682E0,1.176171675E-1
2.571719583E0,-6.589499712E-1,-1.155551314E0,-1.200058460E-1
2.591659583E0,-6.827005148E-1,-6.447932720E-1,-4.802125096E-1
2.611600583E0,-5.159609914E-1,-2.105326019E-2,-8.643994927E-1
2.631539583E0,-4.608775377E-1,4.662999213E-1,-1.115433216E0
2.651480583E0,-3.083033562E-1,8.315497637E-1,-1.126800060E0
2.671420584E0,-2.152151614E-1,7.336665988E-1,-1.187834740E0
2.691360584E0,-2.953324616E-1,4.755652249E-1,-1.063903689E0
2.711300583E0,-2.675387263E-1,8.493451774E-2,-7.611075640E-1
2.731240583E0,-2.438019961E-1,-1.173981205E-1,-5.385673046E-1
2.751180583E0,-3.345061541E-1,1.174762771E-1,-6.097093225E-1
2.771120583E0,-3.642123342E-1,4.308488667E-1,-6.197386384E-1
2.791060583E0,-4.075089097E-1,7.174482346E-1,-6.108711958E-1
2.811000583E0,-5.347874761E-1,6.938063502E-1,-5.761796832E-1
2.830940583E0,-6.282147169E-1,-2.225890756E-3,-4.336893559E-1
2.850880584E0,-4.939657450E-1,-4.841891229E-1,-2.405789196E-1
2.870820583E0,-4.020414054E-1,-5.170807242E-1,-1.545040905E-1
2.890760583E0,-4.873039722E-1,-1.903105825E-1,5.496020894E-3
2.910700583E0,-6.318054795E-1,1.874202043E-1,-3.354964778E-2
2.930640583E0,-5.777279735E-1,-2.588121593E-1,-4.685503244E-1
2.950580583E0,-2.972415090E-1,-3.671317101E-1,-7.402626276E-1
2.970520583E0,-3.166582882E-1,-5.045475960E-1,-4.313835204E-1
2.990460583E0,-4.767924845E-1,-4.705380797E-1,-1.278650612E-1
3.010400584E0,-2.364365160E-1,-4.459838271E-1,-1.344812512E-1
3.030340584E0,4.757966101E-1,-4.020297229E-1,-2.079436034E-1
3.050280583E0,1.074727535E0,-1.668973714E-1,-8.844346553E-2
3.070220583E0,1.306057096E0,-1.181272790E-2,4.692538083E-2
3.090160583E0,1.169942379E0,-2.232363969E-1,-2.351119369E-1
3.110100583E0,7.225185037E-1,-7.523552179E-1,-6.183034778E-1
3.130040583E0,2.024686486E-1,-8.512150049E-1,-8.905032277E-1
3.149980583E0,-5.297863111E-2,-5.395790935E-1,-7.101849318E-1
3.169920583E0,1.784259975E-1,-3.249079883E-1,-2.491070628E-1
3.189860584E0,1.806951314E-1,-4.486169219E-1,-5.804368854E-2
3.209800583E0,-2.763614953E-1,-2.189695984E-1,1.134349182E-1
3.229740583E0,-7.406942248E-1,-1.536617875E-1,5.297729746E-2
3.249680583E0,-9.976695180E-1,-1.341166198E-1,6.451142579E-2
3.269620583E0,-1.111286998E0,6.781415641E-2,2.030431330E-1
3.289560583E0,-1.108444691E0,2.479812801E-1,4.561858177E-1
3.309500583E0,-8.564016819E-1,4.079757333E-1,6.060399413E-1
3.329440583E0,-3.219184875E-1,7.049133778E-1,6.183116436E-1
3.349380584E0,8.288253844E-2,6.841774583E-1,5.250162482E-1
3.369320584E0,2.647760510E-1,5.432782769E-1,4.317283332E-1
3.389260583E0,4.563174248E-1,5.388529301E-1,5.006298423E-1
3.409200583E0,6.400253177E-1,4.226458073E-1,5.351340771E-1
3.429140583E0,7.768720984E-1,1.185267270E-1,4.919586480E-1
3.449080583E0,7.710734606E-1,-1.980613619E-1,3.762698174E-1
3.469020959E0,6.388967037E-1,-4.678890109E-1,1.854242682E-1
3.488960958E0,4.665707946E-1,-7.958315611E-1,5.609367043E-2
3.508900958E0,3.377725482E-1,-1.116668105E0,-1.035201699E-1
3.528840958E0,2.986291945E-1,-1.145352721E0,-2.827432454E-1
3.548780958E0,2.104359120E-1,-9.258673787E-1,-3.043534458E-1
3.568720958E0,3.991842270E-2,-5.763235688E-1,-2.719079554E-1
3.588660958E0,-3.372235969E-2,-3.076470196E-1,-1.489498913E-1
3.608600958E0,-2.289832383E-1,-3.036151528E-1,-1.550496072E-1
3.628540959E0,-4.875891507E-1,-4.019115865E-1,-3.024928868E-1
3.648480959E0,-6.450538635E-1,-5.353834629E-1,-4.417517185E-1
3.668420958E0,-6.454102397E-1,-6.492801905E-1,-4.336951077E-1
3.688360958E0,-4.495950341E-1,-5.527434945E-1,-2.109945863E-1
3.708300958E0,-2.430539429E-1,-2.991075516E-1,1.360738128E-1
3.728240958E0,-2.430369556E-1,-4.004749283E-2,3.813021183E-1
3.748180958E0,-4.566872418E-1,2.257876992E-1,4.523118436E-1
3.768120958E0,-6.531671286E-1,3.349363208E-1,3.413180113E-1
3.788060958E0,-5.070815682E-1,2.172146142E-1,1.822563708E-1
3.808000959E0,-4.274029285E-2,6.344369799E-2,1.234628260E-1
3.827940958E0,4.127372205E-1,-4.427690804E-2,1.245754957E-1
3.847880958E0,6.592034101E-1,-1.042123660E-1,7.219725847E-2
3.867820958E0,6.567271948E-1,-3.223864734E-2,-2.907340787E-2
3.887760958E0,6.751527190E-1,1.298564207E-2,-7.876306027E-2
3.907700958E0,7.878688574E-1,-1.124551743E-1,-1.154055744E-1
3.927640958E0,9.049846530E-1,-4.230923653E-1,-1.269270331E-1
3.947579958E0,8.885069489E-1,-6.956161857E-1,-1.034797877E-1
3.967519959E0,7.617128491E-1,-8.066226244E-1,-5.135469884E-2
3.987459959E0,5.867413878E-1,-7.372359037E-1,7.913359441E-3
4.007399958E0,3.873091340E-1,-5.393757224E-1,5.129151791E-2
4.027339958E0,3.674723804E-1,-2.147505283E-1,4.996003956E-2
4.047279958E0,4.035008550E-1,7.049312443E-2,4.135875776E-2
4.067219958E0,2.974870503E-1,3.323983550E-1,2.646501362E-2
4.087159958E0,3.642713651E-2,6.429561973E-1,-1.196222566E-2
4.107099958E0,-3.592995405E-1,8.374931812E-1,-6.929016858E-2
4.127039958E0,-5.784386992E-1,5.355927348E-1,-1.179938540E-1
4.146979959E0,-4.347210824E-1,2.646323666E-2,-1.943978965E-1
4.166919958E0,-1.299427003E-1,-3.375514448E-1,-4.091469944E-1
4.186859958E0,2.492538244E-1,-1.706351042E-1,-6.164460778E-1
4.206799958E0,5.357065201E-1,2.680362463E-1,-5.401136279E-1
4.226739958E0,4.741048813E-1,4.379906058E-1,-3.373866677E-1
4.246679958E0,7.803493738E-2,6.394600123E-2,-2.183432877E-1
4.266619958E0,-4.865863919E-1,-7.132724524E-1,-1.583115011E-1
4.286559958E0,-9.107012749E-1,-1.167271137E0,-1.482961476E-1
4.306499959E0,-1.039915323E0,-1.043618441E0,-8.898238093E-2
4.326439959E0,-1.108026385E0,-4.106202722E-1,1.132812258E-2
4.346379958E0,-1.039283991E0,4.462926462E-2,8.826812357E-2
4.366319958E0,-7.116926312E-1,9.877180308E-2,1.021717712E-1
4.386259958E0,-2.713184059E-1,-1.596784294E-1,1.651295871E-1
4.406199958E0,8.680316806E-2,-3.236212730E-1,3.163488209E-1
4.426139958E0,3.185077012E-1,-1.944856644E-1,4.409508407E-1
4.446079958E0,3.815321922E-1,3.839792684E-2,3.759129941E-1
4.466019958E0,3.859890699E-1,1.652125865E-1,2.002917230E-1
4.485959833E0,3.335494995E-1,1.002388522E-1,4.672605917E-2
4.505899834E0,2.571713030E-1,-5.671925843E-2,-3.893917426E-2
4.525839833E0,2.532477081E-1,-2.332435697E-1,-1.721562594E-1
4.545779833E0,2.311583459E-1,-3.960871994E-1,-3.911257088E-1
4.565719833E0,1.817882210E-1,-3.151483536E-1,-5.574322939E-1
4.585659833E0,2.444860041E-1,-1.350007653E-1,-5.583044291E-1
4.605599833E0,3.104115725E-1,-5.231601372E-2,-4.846660197E-1
4.625539833E0,1.450210214E-1,-4.084863514E-2,-4.666960835E-1
4.645479833E0,-1.652769893E-1,-1.096114442E-1,-4.834525287E-1
4.665419834E0,-4.572726190E-1,-2.649839520E-1,-5.185371637E-1
4.685359834E0,-4.244052172E-1,-4.450649917E-1,-5.161952972E-1
4.705299833E0,-2.355535179E-1,-5.785151720E-1,-5.842602253E-1
4.725239833E0,5.487794057E-2,-4.057880044E-1,-6.623050570E-1
4.745179833E0,2.051766515E-1,-1.436527222E-1,-6.042806506E-1
4.765119833E0,-5.791314319E-2,5.089341849E-2,-4.482044876E-1
4.785059833E0,-4.757997990E-1,1.035233662E-1,-3.820531368E-1
4.804998833E0,-7.489389181E-1,4.875762388E-2,-4.089013934E-1
4.824938833E0,-8.643303514E-1,-1.823950000E-2,-4.677958190E-1
4.844878834E0,-7.038134933E-1,-3.561919555E-2,-4.458787739E-1
4.864818834E0,-3.663285077E-1,-1.278253552E-2,-3.964665830E-1
4.884758833E0,1.822038181E-2,3.339543566E-2,-3.414996266E-1
4.904698833E0,3.301598728E-1,8.623853326E-2,-3.543059826E-1
4.924638833E0,4.671399593E-1,1.993581802E-1,-4.047006667E-1
4.944578833E0,4.337146282E-1,2.452111244E-1,-4.729019403E-1
4.964518833E0,3.653746545E-1,1.011765003E-1,-5.174281001E-1
4.984458833E0,2.647568583E-1,-1.553646177E-1,-5.610954762E-1
5.004398833E0,1.382154524E-1,-2.971954346E-1,-4.867379069E-1
5.024338834E0,7.556249946E-2,-3.610767722E-1,-3.296632171E-1
5.044278833E0,6.138803810E-2,-3.573789001E-1,-2.024139017E-1
5.064218833E0,3.278975934E-2,-3.090454638E-1,-1.405652314E-1
5.084158833E0,-2.898330614E-2,-1.678983718E-1,-9.854909778E-2
5.104098833E0,-3.903736919E-2,8.221787959E-2,1.782792434E-2
5.124038833E0,1.055268347E-1,3.815948367E-1,1.984269321E-1
5.143978833E0,8.681552857E-2,5.709194541E-1,3.623520434E-1
5.163918833E0,-1.740631163E-1,4.388736784E-1,2.996023297E-1
5.183858834E0,-5.459231734E-1,4.147935286E-2,4.750388116E-2
5.203798834E0,-7.261993885E-1,-3.199446797E-1,-1.387013346E-1
5.223738833E0,-2.753346860E-1,-2.981602252E-1,-5.103568360E-2
5.243678833E0,4.831729531E-1,9.824401140E-2,1.745944172E-1
5.263618833E0,8.351460695E-1,2.785456777E-1,2.790654600E-1
5.283558833E0,6.470795870E-1,4.617103189E-2,2.699780464E-1
5.303498833E0,1.777662546E-3,-5.650572181E-1,1.321980506E-1
5.323438833E0,-5.900024176E-1,-9.571423531E-1,-8.526752144E-2
5.343377833E0,-7.347624898E-1,-8.415491581E-1,-1.979509592E-1
5.363317834E0,-4.851142168E-1,-1.963568628E-1,-5.757857859E-2
5.383257833E0,-4.789499938E-2,3.518851697E-1,2.149707526E-1
5.403197833E0,2.244806141E-1,4.122697413E-1,3.124657273E-1
5.423137833E0,3.593264520E-1,1.783116013E-1,2.438726276E-1
