"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.282438540E1,3.211638476E1,1.189492850E2,5.123482704E0,1.450000048E0,1.620703125E2,3.535533906E0,3.535533906E0
1.382437587E1,3.211637232E1,1.189492897E2,5.123482881E0,1.450000048E0,1.620703150E2,4.574580069E0,4.574580069E0
1.482437527E1,3.211636009E1,1.189492915E2,5.083260697E0,1.379999995E0,1.648828145E2,4.574580085E0,4.574580085E0
1.582436717E1,3.211634745E1,1.189492957E2,4.993905240E0,1.429999948E0,1.617187525E2,4.574580097E0,4.574580097E0
1.682436657E1,3.211633507E1,1.189493015E2,4.877053434E0,1.429999948E0,1.582031280E2,4.574580104E0,4.574580104E0
1.782435870E1,3.211632344E1,1.189493078E2,4.189370328E0,1.429999948E0,1.546875034E2,4.574580110E0,4.574580110E0
1.882436061E1,3.211631164E1,1.189493143E2,4.288949192E0,1.460000038E0,1.532812537E2,4.574580114E0,4.574580114E0
1.982434654E1,3.211629902E1,1.189493197E2,3.318551249E0,1.490000010E0,1.546875036E2,4.574580122E0,4.574580122E0
2.082436073E1,3.211628650E1,1.189493239E2,3.078072733E0,1.490000010E0,1.571484408E2,4.574580132E0,4.574580132E0
2.182433403E1,3.211627627E1,1.189493253E2,3.130776553E0,1.320000052E0,1.610156274E2,4.574580144E0,4.574580144E0
2.282433534E1,3.211626434E1,1.189493283E2,3.296456486E0,1.320000052E0,1.620703148E2,4.574580157E0,4.574580157E0
2.382432258E1,3.211625160E1,1.189493337E2,3.992043659E0,1.389999986E0,1.596093777E2,4.574580166E0,4.574580166E0
2.482432032E1,3.211624114E1,1.189493389E2,3.812600283E0,1.299999952E0,1.560937530E2,4.574580172E0,4.574580172E0
2.582431352E1,3.211623064E1,1.189493447E2,3.912789489E0,1.299999952E0,1.539843782E2,4.574580176E0,4.574580176E0
2.682430828E1,3.211622073E1,1.189493509E2,3.753121514E0,1.269999981E0,1.522265658E2,4.574580178E0,4.574580178E0
2.782430375E1,3.211621050E1,1.189493582E2,3.654091973E0,1.269999981E0,1.501171911E2,4.574580178E0,4.574580178E0
2.882429838E1,3.211619878E1,1.189493665E2,3.666909380E0,1.379999995E0,1.497656289E2,4.574580178E0,4.574580178E0
2.982429349E1,3.211619511E1,1.189493693E2,5.169838969E0,8.100000024E-1,1.529296896E2,4.574580177E0,4.574580177E0
3.082429016E1,3.211618054E1,1.189493772E2,4.645760698E0,1.379999995E0,1.567968781E2,4.574580180E0,4.574580180E0
3.182428610E1,3.211616795E1,1.189493821E2,4.222420853E0,1.379999995E0,1.606640651E2,4.574580188E0,4.574580188E0
3.282428253E1,3.211615498E1,1.189493884E2,4.244118856E0,1.399999976E0,1.592578153E2,4.116407403E0,4.116407403E0
3.382427979E1,3.211615607E1,1.189494366E2,1.738626436E1,1.171466433E0,1.604347701E2,4.772621757E0,4.772621757E0
3.482427764E1,3.211614256E1,1.189494480E2,1.752425831E1,1.376323462E0,1.697102195E2,4.770516457E0,4.770516457E0
3.582427490E1,3.211613139E1,1.189494614E2,1.725667946E1,1.425687366E0,1.561120210E2,4.770433562E0,4.770433562E0
3.682427227E1,3.211611720E1,1.189494600E2,1.734358618E1,1.280690327E0,1.676158358E2,4.773313922E0,4.773313922E0
3.782427049E1,3.211611058E1,1.189494640E2,1.730744155E1,1.154277636E0,1.744472477E2,4.771865811E0,4.771865811E0
3.882426965E1,3.211611005E1,1.189494592E2,1.782274177E1,1.120487851E0,1.781201381E2,4.720354173E0,4.720354173E0
3.982426703E1,3.211610025E1,1.189494617E2,1.789098704E1,1.093264985E0,1.819025697E2,4.721414769E0,4.721414769E0
4.082426572E1,3.211609248E1,1.189494681E2,1.764242491E1,9.867305244E-1,1.780863580E2,4.725901902E0,4.725901902E0
4.182426500E1,3.211607966E1,1.189494764E2,1.769520539E1,1.231689734E0,1.689645799E2,4.724332964E0,4.724332964E0
4.282426512E1,3.211607361E1,1.189494772E2,1.800182584E1,9.311935632E-1,1.798761666E2,4.723354971E0,4.723354971E0
4.382426500E1,3.211605869E1,1.189494817E2,1.782112948E1,1.204441012E0,1.745975938E2,4.725744403E0,4.725744403E0
4.482426381E1,3.211604994E1,1.189494904E2,1.818797197E1,1.171087903E0,1.685264498E2,4.726529835E0,4.726529835E0
4.582426322E1,3.211603603E1,1.189494959E2,1.781099758E1,1.295665449E0,1.611421797E2,4.727613321E0,4.727613321E0
4.682426369E1,3.211602733E1,1.189494995E2,1.801634836E1,1.022257142E0,1.722216457E2,4.726686899E0,4.726686899E0
4.782426262E1,3.211601442E1,1.189495008E2,1.792718576E1,1.064180532E0,1.794252337E2,4.726896048E0,4.726896048E0
4.882426393E1,3.211599527E1,1.189495075E2,1.786733396E1,1.453347854E0,1.724543243E2,4.729950248E0,4.729950248E0
4.982426333E1,3.211598409E1,1.189495123E2,1.771865448E1,1.404887671E0,1.717203018E2,4.725098346E0,4.725098346E0
5.082426453E1,3.211597760E1,1.189495201E2,1.812000879E1,9.865350325E-1,1.639298033E2,4.728935671E0,4.728935671E0
5.182426560E1,3.211597293E1,1.189495300E2,1.894589672E1,7.459924013E-1,1.484015886E2,4.721644138E0,4.721644138E0
5.282426500E1,3.211595742E1,1.189495360E2,1.913847627E1,1.053302690E0,1.591196333E2,4.724839570E0,4.724839570E0
5.382426584E1,3.211594915E1,1.189495373E2,1.871199271E1,7.412011504E-1,1.707044781E2,4.724966501E0,4.724966501E0
5.482426631E1,3.211592647E1,1.189495456E2,1.809665975E1,1.380077889E0,1.639258329E2,4.728578106E0,4.728578106E0
5.582426703E1,3.211591114E1,1.189495537E2,1.793532625E1,1.442943700E0,1.610402728E2,4.730873535E0,4.730873535E0
5.682426715E1,3.211589838E1,1.189495479E2,1.736002753E1,1.147454834E0,1.747408466E2,4.734107062E0,4.734107062E0
5.782426798E1,3.211588767E1,1.189495472E2,1.721117267E1,1.049236406E0,1.776261019E2,4.736461361E0,4.736461361E0
5.882426941E1,3.211587411E1,1.189495514E2,1.739677937E1,1.077149331E0,1.753014037E2,4.735575094E0,4.735575094E0
5.982427144E1,3.211586062E1,1.189495615E2,1.764790150E1,1.232223536E0,1.625393626E2,4.734435775E0,4.734435775E0
6.082427216E1,3.211584948E1,1.189495689E2,1.859402742E1,1.170852409E0,1.574957492E2,4.732447693E0,4.732447693E0
6.182427299E1,3.211583914E1,1.189495756E2,1.896113133E1,1.105919500E0,1.613827719E2,4.732503459E0,4.732503459E0
6.282427406E1,3.211582660E1,1.189495776E2,1.955922285E1,1.081075704E0,1.752559458E2,4.731817135E0,4.731817135E0
6.382427537E1,3.211581381E1,1.189495846E2,1.979579527E1,1.173438678E0,1.746622684E2,4.730951232E0,4.730951232E0
6.482427585E1,3.211579580E1,1.189495953E2,1.980792641E1,1.475850251E0,1.669427791E2,4.730787086E0,4.730787086E0
6.582427824E1,3.211578427E1,1.189495996E2,2.008097297E1,1.454243460E0,1.669944984E2,4.722149754E0,4.722149754E0
6.682427859E1,3.211577533E1,1.189495976E2,1.961517149E1,9.446923730E-1,1.768715595E2,4.728369977E0,4.728369977E0
6.782428110E1,3.211576790E1,1.189495970E2,1.969943876E1,8.322659193E-1,1.800610617E2,4.732789855E0,4.732789855E0
6.882428265E1,3.211575774E1,1.189496027E2,1.979096154E1,9.920050294E-1,1.709829056E2,4.721518613E0,4.721518613E0
6.982428360E1,3.211574343E1,1.189496054E2,1.977205691E1,1.158194264E0,1.712445795E2,4.715732816E0,4.715732816E0
7.082428551E1,3.211572803E1,1.189496119E2,1.997257097E1,1.315690738E0,1.674952642E2,4.719055838E0,4.719055838E0
7.182428634E1,3.211571435E1,1.189496137E2,1.937201533E1,1.286748483E0,1.654668175E2,4.719200353E0,4.719200353E0
7.282428885E1,3.211570355E1,1.189496216E2,1.919651572E1,1.097455823E0,1.600166619E2,4.721197639E0,4.721197639E0
7.382429004E1,3.211569825E1,1.189496276E2,1.874557530E1,7.926400177E-1,1.545810889E2,4.715260378E0,4.715260378E0
7.482429039E1,3.211568689E1,1.189496301E2,1.879789170E1,8.213600973E-1,1.616052836E2,4.717536558E0,4.717536558E0
7.582429206E1,3.211567558E1,1.189496370E2,1.824631251E1,9.336798079E-1,1.574017645E2,4.716116039E0,4.716116039E0
7.682429385E1,3.211566279E1,1.189496452E2,1.793194768E1,1.040886993E0,1.588623149E2,4.716878180E0,4.716878180E0
7.782429624E1,3.211565233E1,1.189496491E2,1.756358666E1,9.875589861E-1,1.603971306E2,4.707281299E0,4.707281299E0
7.882429719E1,3.211564511E1,1.189496503E2,1.723806936E1,7.181566757E-1,1.718362433E2,4.715295898E0,4.715295898E0
7.982429874E1,3.211563125E1,1.189496549E2,1.696159538E1,9.725541698E-1,1.700261600E2,4.723482783E0,4.723482783E0
8.082430089E1,3.211560961E1,1.189496581E2,1.713070077E1,1.476612663E0,1.722260454E2,4.723536910E0,4.723536910E0
8.182430255E1,3.211559750E1,1.189496636E2,1.725449207E1,1.458249515E0,1.718261111E2,4.717377841E0,4.717377841E0
8.282430458E1,3.211558645E1,1.189496737E2,1.668507424E1,1.262158356E0,1.566913139E2,4.722725661E0,4.722725661E0
8.382430565E1,3.211557476E1,1.189496803E2,1.670335342E1,1.199677416E0,1.626536843E2,4.725151607E0,4.725151607E0
8.482430911E1,3.211556317E1,1.189496861E2,1.657848456E1,1.240605215E0,1.631283717E2,4.726993026E0,4.726993026E0
8.582430875E1,3.211555400E1,1.189496967E2,1.645964783E1,1.250073959E0,1.573274334E2,4.723653141E0,4.723653141E0
8.682431090E1,3.211554675E1,1.189496997E2,1.635224785E1,9.941836417E-1,1.630766989E2,4.722320591E0,4.722320591E0
8.782431352E1,3.211553576E1,1.189497051E2,1.616454750E1,1.112809655E0,1.639457211E2,4.721311598E0,4.721311598E0
8.882431626E1,3.211552310E1,1.189497223E2,1.645783585E1,1.467835689E0,1.481296636E2,4.725955690E0,4.725955690E0
8.982431781E1,3.211551242E1,1.189497336E2,1.676269464E1,1.477822478E0,1.479002100E2,4.723943237E0,4.723943237E0
9.082431853E1,3.211550078E1,1.189497353E2,1.659599737E1,1.358721094E0,1.617435016E2,4.729653396E0,4.729653396E0
9.182431960E1,3.211549315E1,1.189497285E2,1.640839326E1,1.074652764E0,1.889678520E2,4.730660524E0,4.730660524E0
9.282432163E1,3.211548261E1,1.189497330E2,1.645256525E1,1.092425410E0,1.906986096E2,4.733115199E0,4.733115199E0
9.382432377E1,3.211547669E1,1.189497348E2,1.676022921E1,1.062854499E0,1.995450592E2,4.729967249E0,4.729967249E0
9.482432723E1,3.211546787E1,1.189497473E2,1.577210839E1,9.314893872E-1,1.802186826E2,4.730595549E0,4.730595549E0
9.582432723E1,3.211545720E1,1.189497475E2,1.602092016E1,1.068752364E0,1.826708347E2,4.735979537E0,4.735979537E0
9.682432985E1,3.211545008E1,1.189497466E2,1.634118879E1,9.626504494E-1,1.860411529E2,4.741392945E0,4.741392945E0
9.782433164E1,3.211544383E1,1.189497518E2,1.645745521E1,8.070740823E-1,1.824522731E2,4.748057190E0,4.748057190E0
9.882433367E1,3.211543302E1,1.189497626E2,1.667325978E1,9.608078076E-1,1.707231745E2,4.747011105E0,4.747011105E0
9.982433486E1,3.211541673E1,1.189497737E2,1.652766691E1,1.130531184E0,1.652927425E2,4.746641463E0,4.746641463E0
1.008243371E2,3.211540210E1,1.189497890E2,1.626583878E1,1.406053815E0,1.537427309E2,4.741524269E0,4.741524269E0
1.018243389E2,3.211538918E1,1.189497985E2,1.610439449E1,1.269493032E0,1.511945421E2,4.728854943E0,4.728854943E0
1.028243411E2,3.211537753E1,1.189498068E2,1.623410586E1,1.174200703E0,1.468334520E2,4.726699623E0,4.726699623E0
1.038243440E2,3.211536548E1,1.189498110E2,1.656288137E1,1.075634808E0,1.565303625E2,4.725439515E0,4.725439515E0
1.048243451E2,3.211534709E1,1.189498182E2,1.648619432E1,1.426042706E0,1.584220195E2,4.721194909E0,4.721194909E0
1.058243465E2,3.211533676E1,1.189498264E2,1.673836502E1,1.315179025E0,1.556466666E2,4.723422513E0,4.723422513E0
1.068243489E2,3.211532526E1,1.189498323E2,1.669510068E1,1.258286046E0,1.538280957E2,4.724159620E0,4.724159620E0
1.078243504E2,3.211531490E1,1.189498376E2,1.682758453E1,1.083317062E0,1.603867319E2,4.723814873E0,4.723814873E0
1.088243523E2,3.211530868E1,1.189498464E2,1.675407735E1,8.781791714E-1,1.480011057E2,4.722952417E0,4.722952417E0
1.098243538E2,3.211530336E1,1.189498547E2,1.693737430E1,8.654456798E-1,1.456683229E2,4.724143903E0,4.724143903E0
1.108243556E2,3.211529960E1,1.189498592E2,1.674040460E1,4.806207868E-1,1.560549389E2,4.721816877E0,4.721816877E0
1.118243581E2,3.211528928E1,1.189498657E2,1.679169790E1,9.175645228E-1,1.638912806E2,4.723478117E0,4.723478117E0
1.128243605E2,3.211528145E1,1.189498642E2,1.693991958E1,9.283072895E-1,1.780391578E2,4.725682724E0,4.725682724E0
1.138243622E2,3.211527288E1,1.189498727E2,1.633868248E1,9.202252873E-1,1.692266232E2,4.725942224E0,4.725942224E0
1.148243639E2,3.211526413E1,1.189498807E2,1.635898037E1,8.846268411E-1,1.577582850E2,4.726153514E0,4.726153514E0
1.158243661E2,3.211525367E1,1.189498902E2,1.664471845E1,9.827185604E-1,1.585185394E2,4.727265651E0,4.727265651E0
1.168243674E2,3.211524365E1,1.189498970E2,1.643362777E1,1.047721386E0,1.580577105E2,4.727477334E0,4.727477334E0
1.178243701E2,3.211523930E1,1.189499040E2,1.653363713E1,7.958908950E-1,1.584056080E2,4.730852331E0,4.730852331E0
1.188243724E2,3.211522944E1,1.189499183E2,1.737182938E1,1.075220641E0,1.509149987E2,4.724435406E0,4.724435406E0
1.198243735E2,3.211521568E1,1.189499246E2,1.688507274E1,1.267103542E0,1.572266440E2,4.727554954E0,4.727554954E0
1.208243757E2,3.211520348E1,1.189499289E2,1.690028885E1,1.245974478E0,1.629405020E2,4.731291279E0,4.731291279E0
1.218243773E2,3.211519430E1,1.189499278E2,1.712622580E1,1.187426836E0,1.702677284E2,4.734569278E0,4.734569278E0
1.228243800E2,3.211518617E1,1.189499325E2,1.727251375E1,1.083647003E0,1.688874305E2,4.732364025E0,4.732364025E0
1.238243815E2,3.211517642E1,1.189499341E2,1.721395995E1,9.870606903E-1,1.726308795E2,4.730113886E0,4.730113886E0
1.248243845E2,3.211516602E1,1.189499391E2,1.733377150E1,1.052426507E0,1.674311235E2,4.727174913E0,4.727174913E0
1.258243859E2,3.211515903E1,1.189499393E2,1.742567978E1,8.503465110E-1,1.740355599E2,4.724124464E0,4.724124464E0
1.268243880E2,3.211514967E1,1.189499455E2,1.756103009E1,9.440080495E-1,1.694582834E2,4.724183147E0,4.724183147E0
1.278243890E2,3.211514201E1,1.189499499E2,1.734830061E1,8.906196552E-1,1.665370578E2,4.723098747E0,4.723098747E0
1.288243912E2,3.211513475E1,1.189499492E2,1.718429981E1,8.140719951E-1,1.731918225E2,4.722142570E0,4.722142570E0
1.298243926E2,3.211512423E1,1.189499566E2,1.727643035E1,1.014515147E0,1.677572061E2,4.721950788E0,4.721950788E0
1.308243953E2,3.211511635E1,1.189499607E2,1.742545144E1,9.421919791E-1,1.647425235E2,4.722953107E0,4.722953107E0
1.318243972E2,3.211510554E1,1.189499663E2,1.739195222E1,1.023085069E0,1.656831700E2,4.721926422E0,4.721926422E0
1.328248732E2,3.211509253E1,1.189499659E2,1.703931347E1,1.136996371E0,1.713231827E2,4.723850410E0,4.723850410E0
1.338248603E2,3.211508502E1,1.189499691E2,1.700873763E1,9.489962463E-1,1.684534463E2,4.726288535E0,4.726288535E0
1.348248569E2,3.211507527E1,1.189499752E2,1.707428863E1,1.010347319E0,1.634310881E2,4.726277545E0,4.726277545E0
1.358248365E2,3.211506617E1,1.189499821E2,1.729275360E1,1.016722141E0,1.577432708E2,4.720438298E0,4.720438298E0
1.368248253E2,3.211505790E1,1.189499856E2,1.718764676E1,9.500979271E-1,1.599733748E2,4.720154032E0,4.720154032E0
1.378248014E2,3.211504887E1,1.189499849E2,1.708241893E1,8.734773415E-1,1.678068839E2,4.719614993E0,4.719614993E0
1.388247898E2,3.211503867E1,1.189499879E2,1.719230048E1,1.007257785E0,1.650955104E2,4.726459195E0,4.726459195E0
1.398247644E2,3.211502782E1,1.189499952E2,1.722499419E1,1.171723940E0,1.613755005E2,4.723467626E0,4.723467626E0
1.408247467E2,3.211502392E1,1.189499899E2,1.682937806E1,7.561014228E-1,1.843672941E2,4.723151404E0,4.723151404E0
1.418247215E2,3.211500988E1,1.189499960E2,1.663827757E1,1.035113777E0,1.725581350E2,4.725284220E0,4.725284220E0
1.428247067E2,3.211499800E1,1.189500014E2,1.666326073E1,1.149221449E0,1.693713486E2,4.722443667E0,4.722443667E0
1.438246835E2,3.211498822E1,1.189500075E2,1.677748111E1,1.061169011E0,1.670495386E2,4.723431333E0,4.723431333E0
1.448246689E2,3.211497898E1,1.189500065E2,1.648737908E1,9.687526610E-1,1.791161433E2,4.720032763E0,4.720032763E0
1.458246434E2,3.211497118E1,1.189500080E2,1.658626176E1,8.654497231E-1,1.848888056E2,4.720913170E0,4.720913170E0
1.468246282E2,3.211496346E1,1.189500202E2,1.631099819E1,8.258961259E-1,1.659547241E2,4.720425986E0,4.720425986E0
1.478246043E2,3.211495701E1,1.189500293E2,1.668932208E1,8.591828805E-1,1.648502258E2,4.723709190E0,4.723709190E0
1.488245920E2,3.211494926E1,1.189500319E2,1.661138377E1,8.326760887E-1,1.721058395E2,4.722399279E0,4.722399279E0
1.498245684E2,3.211494887E1,1.189500292E2,1.718668928E1,4.876905668E-1,2.017075569E2,4.724173762E0,4.724173762E0
1.508245544E2,3.211494001E1,1.189500375E2,1.712469460E1,7.205963718E-1,1.822093330E2,4.726192222E0,4.726192222E0
1.518245355E2,3.211493245E1,1.189500360E2,1.701729417E1,7.368520333E-1,1.944033547E2,4.727828591E0,4.727828591E0
1.528245149E2,3.211492426E1,1.189500353E2,1.706609649E1,7.983424800E-1,1.929894583E2,4.730427843E0,4.730427843E0
1.538244972E2,3.211491693E1,1.189500348E2,1.700901757E1,7.951215479E-1,1.886016184E2,4.735212768E0,4.735212768E0
1.548244803E2,3.211491710E1,1.189500346E2,1.724863831E1,3.477785243E-1,1.926093989E2,4.726714616E0,4.726714616E0
1.558244643E2,3.211489902E1,1.189500481E2,1.717979108E1,9.965069321E-1,1.683252014E2,4.724156160E0,4.724156160E0
1.568244492E2,3.211488869E1,1.189500675E2,1.727572964E1,1.204970901E0,1.526412119E2,4.728093160E0,4.728093160E0
1.578244358E2,3.211488173E1,1.189500735E2,1.739759940E1,1.011180525E0,1.576993768E2,4.726985183E0,4.726985183E0
1.588244215E2,3.211487145E1,1.189500770E2,1.733766521E1,1.057943171E0,1.662671072E2,4.732744890E0,4.732744890E0
1.598244096E2,3.211486147E1,1.189500849E2,1.708270520E1,1.131738730E0,1.608126923E2,4.735731080E0,4.735731080E0
1.608243984E2,3.211485519E1,1.189500866E2,1.714914963E1,9.450782287E-1,1.625183933E2,4.738536374E0,4.738536374E0
1.618243870E2,3.211484185E1,1.189500926E2,1.714291936E1,1.288238247E0,1.661401339E2,4.735458488E0,4.735458488E0
1.628243766E2,3.211483368E1,1.189500982E2,1.738587920E1,1.100576240E0,1.644230998E2,4.738680522E0,4.738680522E0
1.638243659E2,3.211482829E1,1.189501039E2,1.738011710E1,8.845493250E-1,1.646094952E2,4.735318917E0,4.735318917E0
1.648243555E2,3.211481832E1,1.189501076E2,1.739920132E1,8.977411749E-1,1.661325926E2,4.737534155E0,4.737534155E0
1.658243480E2,3.211480710E1,1.189501147E2,1.756556419E1,1.047056508E0,1.616885708E2,4.736962582E0,4.736962582E0
1.668243399E2,3.211479676E1,1.189501245E2,1.723909763E1,1.129001497E0,1.575090834E2,4.735662870E0,4.735662870E0
1.678243319E2,3.211478857E1,1.189501259E2,1.730731725E1,9.372416682E-1,1.634257007E2,4.737059548E0,4.737059548E0
1.688243234E2,3.211477735E1,1.189501411E2,1.780201111E1,1.113658441E0,1.455073561E2,4.739134345E0,4.739134345E0
1.698243163E2,3.211476811E1,1.189501424E2,1.759487856E1,1.041638297E0,1.548939374E2,4.745640994E0,4.745640994E0
1.708243095E2,3.211477065E1,1.189501241E2,1.751330606E1,5.508874340E-1,2.303656767E2,4.739837420E0,4.739837420E0
1.718243023E2,3.211475998E1,1.189501274E2,1.747939723E1,8.609674548E-1,2.082043629E2,4.753231121E0,4.753231121E0
1.728242974E2,3.211474902E1,1.189501359E2,1.723750177E1,8.950545681E-1,1.853414778E2,4.755593040E0,4.755593040E0
1.738242906E2,3.211474076E1,1.189501407E2,1.737860492E1,9.510124553E-1,1.733542636E2,4.755526121E0,4.755526121E0
1.748242844E2,3.211473135E1,1.189501429E2,1.713622913E1,9.064999587E-1,1.707438946E2,4.762339723E0,4.762339723E0
1.758242804E2,3.211472306E1,1.189501544E2,1.727639936E1,8.677349597E-1,1.661640017E2,4.758617173E0,4.758617173E0
1.768242747E2,3.211471187E1,1.189501644E2,1.718945520E1,9.271849959E-1,1.626445847E2,4.756222247E0,4.756222247E0
1.778242697E2,3.211469965E1,1.189501739E2,1.700711825E1,1.079395154E0,1.596392273E2,4.755547738E0,4.755547738E0
1.788242652E2,3.211468755E1,1.189501700E2,1.684940173E1,1.013525553E0,1.693498547E2,4.753808782E0,4.753808782E0
1.798242601E2,3.211467530E1,1.189501722E2,1.692593068E1,1.187515816E0,1.706467045E2,4.749857349E0,4.749857349E0
1.808242575E2,3.211466863E1,1.189501771E2,1.684166342E1,9.067267470E-1,1.686501034E2,4.747626025E0,4.747626025E0
1.818242537E2,3.211466114E1,1.189501939E2,1.715435247E1,9.626169039E-1,1.592683822E2,4.741038925E0,4.741038925E0
1.828242489E2,3.211464663E1,1.189502020E2,1.705608380E1,1.196602775E0,1.597131291E2,4.738925272E0,4.738925272E0
1.838242444E2,3.211463735E1,1.189502098E2,1.711058376E1,1.164299608E0,1.606240534E2,4.743588892E0,4.743588892E0
1.848242418E2,3.211462725E1,1.189502168E2,1.716351569E1,1.176623334E0,1.605856628E2,4.743632410E0,4.743632410E0
1.858242377E2,3.211461938E1,1.189502272E2,1.711438817E1,1.087485129E0,1.521501473E2,4.739277739E0,4.739277739E0
1.868242342E2,3.211460680E1,1.189502352E2,1.694402850E1,1.296295474E0,1.499421500E2,4.738433744E0,4.738433744E0
1.878242306E2,3.211459508E1,1.189502254E2,1.676445550E1,1.001558732E0,1.763339355E2,4.728921371E0,4.728921371E0
1.888242289E2,3.211458382E1,1.189502205E2,1.688319079E1,9.889101007E-1,1.897404559E2,4.732530963E0,4.732530963E0
1.898242253E2,3.211457128E1,1.189502251E2,1.694427397E1,1.027873334E0,1.784649187E2,4.730630133E0,4.730630133E0
1.908242230E2,3.211455920E1,1.189502381E2,1.703554459E1,1.211217522E0,1.599910330E2,4.734556951E0,4.734556951E0
1.918242199E2,3.211454738E1,1.189502481E2,1.688794308E1,1.259496226E0,1.508243543E2,4.735518118E0,4.735518118E0
1.928242168E2,3.211453668E1,1.189502582E2,1.696447935E1,1.207299487E0,1.478877439E2,4.729090984E0,4.729090984E0
1.938242143E2,3.211452227E1,1.189502598E2,1.664285577E1,1.174541060E0,1.555636775E2,4.730124556E0,4.730124556E0
1.948242105E2,3.211450805E1,1.189502679E2,1.681660030E1,1.259400302E0,1.563127866E2,4.728132980E0,4.728132980E0
1.958242097E2,3.211449676E1,1.189502657E2,1.656972510E1,1.159477756E0,1.698007405E2,4.725842811E0,4.725842811E0
1.968242071E2,3.211449134E1,1.189502656E2,1.652736484E1,8.169442763E-1,1.778184357E2,4.731065150E0,4.731065150E0
1.978242046E2,3.211448307E1,1.189502605E2,1.652498170E1,7.466355614E-1,1.930663307E2,4.732068046E0,4.732068046E0
1.988242027E2,3.211447142E1,1.189502574E2,1.649033100E1,8.922498318E-1,1.989662225E2,4.731384307E0,4.731384307E0
1.998241999E2,3.211445469E1,1.189502698E2,1.594965326E1,1.084846270E0,1.685940872E2,4.732203232E0,4.732203232E0
2.008241979E2,3.211444605E1,1.189502802E2,1.621685061E1,1.108840407E0,1.564906304E2,4.731104133E0,4.731104133E0
2.018241957E2,3.211443725E1,1.189502875E2,1.591186645E1,1.053723785E0,1.576291123E2,4.731361078E0,4.731361078E0
2.028241940E2,3.211442963E1,1.189502963E2,1.609010700E1,1.058159617E0,1.554587787E2,4.732462837E0,4.732462837E0
2.038241923E2,3.211442418E1,1.189502910E2,1.635921252E1,6.974703986E-1,1.884582098E2,4.733552364E0,4.733552364E0
2.048241898E2,3.211441001E1,1.189503006E2,1.651600124E1,1.111556432E0,1.734277945E2,4.732699814E0,4.732699814E0
2.058241874E2,3.211440267E1,1.189503014E2,1.606968108E1,9.663394198E-1,1.767816211E2,4.734694000E0,4.734694000E0
2.068241867E2,3.211439505E1,1.189503115E2,1.605504408E1,9.038309209E-1,1.604363924E2,4.734803794E0,4.734803794E0
2.078241839E2,3.211438591E1,1.189503108E2,1.609893485E1,8.353509595E-1,1.695319241E2,4.731585962E0,4.731585962E0
2.088241819E2,3.211437614E1,1.189503162E2,1.618238387E1,9.511842508E-1,1.718259887E2,4.733432530E0,4.733432530E0
2.098241801E2,3.211436262E1,1.189503177E2,1.637450951E1,1.182545828E0,1.739770865E2,4.733252574E0,4.733252574E0
2.108241794E2,3.211434646E1,1.189503260E2,1.665996070E1,1.405051553E0,1.682619932E2,4.734165300E0,4.734165300E0
2.118241773E2,3.211433372E1,1.189503305E2,1.644819294E1,1.420690173E0,1.655529766E2,4.738845430E0,4.738845430E0
