"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.793998437E0,-5.418078899E-1,1.099963307E0,1.317423820E1
2.815990625E0,1.911722124E-1,1.322987914E0,1.245068169E1
2.835992187E0,-3.715322316E-1,1.584923267E0,1.056247044E1
2.855992187E0,-1.878279924E0,1.502840400E0,1.225187683E1
2.878010937E0,-2.590018511E0,7.284598351E-1,1.490570641E1
2.899992187E0,-1.664018035E0,5.284864902E-1,1.428250504E1
2.921992187E0,-9.226104021E-1,1.043555856E0,1.216174030E1
2.943992187E0,-5.501587987E-1,1.974287510E0,1.093055534E1
2.964003125E0,-6.845405698E-1,2.771987438E0,9.823007584E0
2.985992187E0,-1.124345779E0,2.780108690E0,9.336084366E0
3.005992187E0,-1.590056419E0,2.444288254E0,9.416012764E0
3.025992187E0,-1.390782237E0,2.364829540E0,9.003471375E0
3.045992187E0,-8.607729673E-1,2.148164034E0,7.827334881E0
3.065992187E0,-6.472963691E-1,1.823385715E0,7.030736446E0
3.087992187E0,-9.868516326E-1,1.730691791E0,7.289913177E0
3.109992187E0,-9.414384365E-1,1.821441650E0,7.511405945E0
3.129992187E0,-9.775429964E-1,1.697019815E0,7.018229008E0
3.151992187E0,-8.498075604E-1,1.940443039E0,6.295409679E0
3.173992187E0,-5.485499501E-1,2.374971390E0,6.140303612E0
3.193992187E0,-4.031643867E-1,2.715283155E0,6.762403488E0
3.213995312E0,-4.988271594E-1,2.671814203E0,8.570102692E0
3.235992187E0,-6.082421541E-1,2.911291838E0,1.031852055E1
3.257990625E0,-3.148949742E-1,3.459286451E0,1.025874233E1
3.278010937E0,3.102023602E-1,3.844963312E0,9.831827164E0
3.299990625E0,6.706350446E-1,3.831814528E0,1.046381092E1
3.319992187E0,7.545661330E-1,3.788172960E0,1.117527103E1
3.341990625E0,4.582023323E-1,4.001793385E0,1.104864788E1
3.361992187E0,-1.819018722E-1,4.410224915E0,1.073378086E1
3.383993750E0,-5.248472691E-1,4.529025555E0,1.145616913E1
3.404004687E0,-8.709052205E-1,4.330813885E0,1.153552246E1
3.425993750E0,-1.499651313E0,3.709336758E0,1.134379482E1
3.445996875E0,-1.391644001E0,2.536781311E0,1.248783016E1
3.467992187E0,-3.580959439E-1,1.365700603E0,1.342698956E1
3.489990625E0,4.697902501E-1,1.109415650E0,1.248031235E1
3.509996875E0,2.933184505E-1,1.604258776E0,1.092266369E1
3.531990625E0,-6.885532737E-1,2.144141674E0,1.084804153E1
3.551990625E0,-1.277708888E0,2.093605042E0,1.229904270E1
3.571992187E0,-1.233061790E0,1.513757944E0,1.272965431E1
3.593992187E0,-8.968200684E-1,1.021031260E0,1.038939857E1
3.613995312E0,-4.679132104E-1,1.352225900E0,8.606446266E0
3.635992187E0,-5.227020979E-1,1.599786401E0,9.583127975E0
3.657992187E0,-9.054391980E-1,1.948487520E0,9.161767960E0
3.678010937E0,-1.065841198E0,2.432413101E0,7.237058640E0
3.699990625E0,-5.975736380E-1,2.990865469E0,5.317636490E0
3.719990625E0,-2.329654098E-1,3.042072773E0,5.344490051E0
3.739990625E0,-6.573615670E-1,2.947923183E0,6.196864128E0
3.759993750E0,-9.108213782E-1,2.993958712E0,6.355695724E0
3.781992187E0,-1.049857378E0,3.295733690E0,6.457516193E0
3.803990625E0,-9.976637959E-1,3.491454840E0,6.758726120E0
3.823992187E0,-7.507258654E-1,3.339135647E0,7.127528667E0
3.843998437E0,-6.601675749E-1,3.053966999E0,7.040571213E0
3.865992187E0,-6.429485083E-1,3.047100544E0,7.080947399E0
3.885992187E0,-1.092742443E0,3.100970030E0,8.718877792E0
3.905992187E0,-1.664621472E0,3.233426809E0,1.117926598E1
3.925992187E0,-1.547506571E0,3.472329855E0,1.097713661E1
3.945992187E0,-9.365255237E-1,3.765744209E0,9.132567406E0
3.967992187E0,-5.108843446E-1,4.663713455E0,9.145524025E0
3.989990625E0,-7.509844303E-1,5.263499260E0,9.511110306E0
4.009990625E0,-1.709297299E0,4.327577114E0,9.617623329E0
4.029990625E0,-2.085234880E0,3.142265081E0,1.134619808E1
4.049992187E0,-1.476810694E0,2.294612646E0,1.242303371E1
4.071992187E0,-2.770857513E-1,2.091402292E0,1.105921936E1
4.093992187E0,-3.278140724E-1,1.661346197E0,8.526288033E0
4.113992187E0,-9.532466531E-1,1.566018581E0,8.086579323E0
4.133992187E0,-1.840154648E0,1.998583913E0,9.505843163E0
4.155992187E0,-2.439126492E0,2.505589485E0,9.653621674E0
4.178010937E0,-1.903706431E0,3.043193102E0,9.760394096E0
4.199990625E0,-1.053400874E0,3.162137270E0,9.499895096E0
4.219990625E0,-2.048287541E-1,2.982935905E0,8.986377716E0
4.239990625E0,2.166369408E-1,2.792798042E0,8.012052536E0
4.259992187E0,3.671460450E-1,2.777762413E0,7.495901108E0
4.281990625E0,4.177594483E-1,2.675999165E0,7.798518181E0
4.301990625E0,4.420941472E-1,2.408154964E0,7.440527916E0
4.321990625E0,4.188416302E-1,2.439481020E0,6.858142853E0
4.341990625E0,3.727580607E-1,2.763062000E0,6.663455963E0
4.361992187E0,2.824583352E-1,3.054484129E0,6.692626953E0
4.383992187E0,1.681495607E-1,3.297802210E0,7.100340366E0
4.404001562E0,3.649721295E-2,3.250052214E0,7.932833195E0
4.425992187E0,-2.057098038E-2,3.249764919E0,8.997716904E0
4.447992187E0,-3.720589280E-1,3.923761368E0,9.548679352E0
4.469992187E0,-1.053171039E0,4.358720779E0,1.037562656E1
4.491992187E0,-1.474531412E0,3.935617447E0,1.122470665E1
4.513992187E0,-1.547094822E0,3.383035660E0,1.186278152E1
4.533992187E0,-8.318318725E-1,3.496894360E0,1.320143700E1
4.555992187E0,-2.437393069E-1,3.234824896E0,1.200358868E1
4.575992187E0,-8.397614956E-1,2.715771675E0,1.048271465E1
4.597992187E0,-1.194333076E0,2.275707722E0,1.175915051E1
4.619992187E0,-6.751552820E-1,1.306276441E0,1.321945000E1
4.641992187E0,-3.087562621E-1,5.706244707E-1,1.255042458E1
4.663992187E0,-5.963956118E-1,7.578127384E-1,1.213209057E1
4.683992187E0,-1.313573956E0,1.437258482E0,1.183925056E1
4.703992187E0,-1.351976871E0,1.856186271E0,1.109870529E1
4.723992187E0,-9.573072195E-1,1.930100083E0,9.454520226E0
4.743993750E0,-6.699359417E-1,1.671641231E0,7.885591030E0
4.764003125E0,-4.624352753E-1,1.528084874E0,8.591794014E0
4.785992187E0,-5.190629363E-1,1.381454349E0,9.515955925E0
4.805992187E0,-5.736985803E-1,1.448233366E0,9.031235695E0
4.827990625E0,-6.541820765E-1,2.271005630E0,7.405581951E0
4.847992187E0,-7.533786893E-1,3.003746271E0,6.496340752E0
4.867992187E0,-8.917060494E-1,3.497689247E0,5.890282154E0
4.889990625E0,-1.166215658E0,3.702556372E0,6.192162037E0
4.909992187E0,-9.107255936E-1,3.642825603E0,7.321047306E0
4.931992187E0,-6.768120527E-1,4.006600857E0,8.004611015E0
4.953992187E0,-7.879317403E-1,4.184135914E0,7.650106430E0
4.975990625E0,-7.629171610E-1,3.817621469E0,8.018746376E0
4.995992187E0,-3.233896196E-1,3.355502367E0,8.810843468E0
5.017992187E0,-3.973417357E-2,2.596502304E0,8.870105743E0
5.039992187E0,-1.587643027E-1,2.379845858E0,9.224591255E0
5.061990625E0,-5.224339366E-1,3.058985233E0,9.935400009E0
5.081992187E0,-7.929404378E-1,4.244670391E0,1.029477024E1
5.104006250E0,-2.016080618E0,4.200042248E0,9.092248917E0
5.125992187E0,-2.383485317E0,3.185485363E0,1.138978195E1
5.145992187E0,-2.032954931E0,1.368717313E0,1.393129539E1
5.165992187E0,-2.116052866E0,5.966350436E-3,1.403191757E1
5.187990625E0,-2.501260757E0,-2.539769188E-2,1.368453884E1
5.207990625E0,-2.635968208E0,9.350315332E-1,1.302952385E1
5.227992187E0,-2.889389753E0,1.857258916E0,1.135090065E1
5.247992187E0,-2.537422895E0,2.707085371E0,9.671760559E0
5.269990625E0,-1.583036661E0,2.617542505E0,9.099805832E0
5.289990625E0,-1.056656957E0,2.405875683E0,9.346426964E0
5.309990625E0,-7.061075568E-1,2.377815723E0,9.066582680E0
5.329990625E0,-2.647125125E-1,2.404621363E0,8.555986404E0
5.349990625E0,-4.351700842E-2,2.356047630E0,7.734918594E0
5.369990625E0,-1.741542369E-1,2.463643074E0,6.896871567E0
5.389990625E0,-4.285142124E-1,2.610972643E0,6.609797478E0
5.409992187E0,-4.788594842E-1,2.541789770E0,6.601274014E0
5.431990625E0,-2.939887941E-1,2.573948622E0,6.594426155E0
5.451990625E0,1.024718280E-3,2.600141287E0,6.445755959E0
5.471990625E0,2.495715767E-1,2.694243193E0,6.187727928E0
5.491992187E0,4.587864876E-1,2.985569477E0,5.954073429E0
5.511992187E0,4.499566853E-1,3.464199305E0,6.159198761E0
5.533992187E0,1.556039602E-1,3.873109579E0,7.156709671E0
5.553992187E0,-4.433295429E-1,4.017939568E0,8.635521889E0
5.573992187E0,-7.411682010E-1,3.973417282E0,9.938081741E0
5.593998437E0,-8.787199259E-1,3.781890631E0,1.043042564E1
5.615990625E0,-3.835223615E-1,3.521775007E0,1.094994831E1
5.635992187E0,3.655562997E-1,3.443618536E0,1.121752453E1
5.657992187E0,1.344966739E-1,3.956255674E0,1.134767246E1
5.678010937E0,-4.629428387E-1,4.432663441E0,1.137331009E1
5.699990625E0,-4.421707392E-1,4.499681473E0,1.145949173E1
5.719990625E0,-8.348102868E-2,3.221120596E0,1.178153133E1
5.739990625E0,5.307849050E-1,2.159522057E0,1.186934090E1
5.759992187E0,1.003074765E0,1.954262376E0,1.151885796E1
5.779992187E0,9.430760741E-1,2.003851175E0,1.099367619E1
5.801990625E0,5.555505157E-1,1.662897587E0,1.011976337E1
5.821990625E0,-3.071760833E-1,1.165650606E0,9.900828362E0
5.841990625E0,-1.416160822E0,8.056775928E-1,1.132197857E1
5.861992187E0,-1.960113764E0,7.077547312E-1,1.207590294E1
5.883992187E0,-1.833115697E0,1.018646598E0,1.109020996E1
5.903992187E0,-1.474655867E0,1.405444384E0,9.479209900E0
5.923992187E0,-7.203770280E-1,1.783632278E0,8.181935310E0
5.944001562E0,-1.580173150E-3,1.976624131E0,7.153386116E0
5.964004687E0,1.291624010E-1,2.264187098E0,6.751773357E0
5.985992187E0,-4.021301270E-1,2.750104427E0,6.495612621E0
6.005992187E0,-1.010726571E0,3.208009958E0,6.430452347E0
6.025992187E0,-1.145769119E0,3.510397673E0,7.008086681E0
6.045998437E0,-8.267465830E-1,3.654930830E0,7.424716473E0
6.067990625E0,-5.771271586E-1,3.605916739E0,7.489733219E0
6.087992187E0,-5.021215677E-1,3.224281073E0,7.729709148E0
6.109992187E0,-6.803650856E-1,3.140033960E0,8.097841263E0
6.131990625E0,-8.743720055E-1,3.309207916E0,8.201041222E0
6.151992187E0,-7.781538963E-1,3.447468519E0,8.151021957E0
6.173992187E0,-3.158526719E-1,3.423469067E0,8.022663116E0
6.193992187E0,2.909721136E-1,3.409554005E0,7.741066933E0
6.213992187E0,3.709097207E-1,3.614306211E0,7.915729046E0
6.233992187E0,2.895164490E-1,3.451567411E0,9.296407700E0
6.255990625E0,2.507207990E-1,2.860534668E0,1.092571831E1
6.275992187E0,6.363500953E-1,2.727972746E0,1.203470421E1
6.295992187E0,-1.920149848E-2,1.244209051E0,1.171013641E1
6.315992187E0,-9.927318096E-1,4.214465320E-1,1.348700809E1
6.335992187E0,-1.421830177E0,3.093021214E-1,1.560407543E1
6.355992187E0,-1.515472174E0,-9.414000809E-2,1.534791470E1
6.378010937E0,-1.857469559E0,-5.308232307E-1,1.414310455E1
6.399990625E0,-1.938881993E0,-1.903869212E-1,1.395753479E1
6.419990625E0,-1.626984477E0,5.166016817E-1,1.356888008E1
6.439990625E0,-7.444243431E-1,1.141181827E0,1.185353947E1
6.459990625E0,6.589800864E-2,1.673891783E0,9.814043045E0
6.479992187E0,4.827285111E-1,1.951121211E0,8.088752747E0
6.501992187E0,6.484360099E-1,2.128407001E0,7.306864262E0
6.523992187E0,5.229702592E-1,1.938795805E0,7.558197975E0
6.545990625E0,3.472071290E-1,1.616469264E0,7.599167347E0
6.565992187E0,2.742127180E-1,1.511813879E0,7.498850822E0
6.587992187E0,4.306019545E-1,1.628679633E0,7.011888981E0
6.609992187E0,4.822018147E-1,1.665416241E0,6.720323086E0
6.631990625E0,3.277853727E-1,1.865600228E0,6.954399586E0
6.651990625E0,4.601655528E-2,2.151429653E0,6.975353718E0
6.671990625E0,-1.310394406E-1,2.640268087E0,7.182892799E0
6.691990625E0,-1.100566611E-1,2.912278414E0,8.155685425E0
6.711990625E0,2.213678956E-1,2.829773903E0,8.759503365E0
6.731990625E0,2.509889603E-1,2.996726513E0,9.641641617E0
6.751992187E0,3.405416906E-1,2.879238367E0,1.112518501E1
6.773992187E0,5.104533434E-1,2.679035187E0,1.250461769E1
6.793992187E0,3.073005676E-1,2.815724850E0,1.279899979E1
6.813992187E0,-1.193844751E-1,3.339671850E0,1.257499886E1
6.833992187E0,1.415356249E-1,4.034057140E0,1.216464138E1
6.853992187E0,5.866943598E-1,3.763866901E0,1.142935371E1
6.875990625E0,9.634650946E-1,3.118160486E0,1.147369480E1
6.895990625E0,1.555215955E0,2.720310926E0,1.153227520E1
6.915992187E0,2.013820648E0,2.016990423E0,1.114588928E1
6.937992187E0,2.020457268E0,1.503233075E0,1.027265739E1
6.957992187E0,1.413881421E0,1.130321741E0,9.678186417E0
6.978009375E0,-7.549396157E-2,7.784699202E-1,1.021575165E1
6.999990625E0,-1.456603646E0,1.439987779E0,1.142766762E1
7.019990625E0,-1.734579921E0,1.581063747E0,1.171162987E1
7.039992187E0,-1.006780982E0,1.443751454E0,1.051195335E1
7.061990625E0,-2.848621309E-1,1.545792341E0,8.832995415E0
7.081992187E0,-7.522581518E-2,1.315173388E0,8.418329239E0
7.103996875E0,-1.053640321E-1,1.381799221E0,7.638327122E0
7.123996875E0,-8.427590132E-3,1.926709890E0,6.592855930E0
7.144004687E0,-2.889897227E-1,2.468067646E0,5.893595695E0
7.165992187E0,-4.658541977E-1,2.770790577E0,6.025133133E0
7.185992187E0,-6.259018183E-1,2.886545420E0,6.605851650E0
7.205992187E0,-8.050072193E-1,3.156228304E0,7.013153553E0
7.225992187E0,-1.215842605E0,3.364801407E0,7.731001854E0
7.245992187E0,-1.314761519E0,3.341922522E0,8.261174202E0
7.265992187E0,-1.094552398E0,3.256114244E0,8.248465538E0
7.285992187E0,-7.018745542E-1,3.371821404E0,7.771674156E0
7.307992187E0,-3.409726322E-1,3.582578182E0,7.469851971E0
7.329992187E0,-3.768665195E-1,3.639186621E0,7.881549358E0
7.351992187E0,-6.303550005E-1,3.779802799E0,8.612919807E0
7.371992187E0,-4.974097610E-1,3.676804304E0,9.332684517E0
7.393992187E0,-1.301583797E-1,3.733268976E0,1.012743473E1
7.413998437E0,-5.599559098E-2,4.072805405E0,1.076190853E1
7.435990625E0,-4.021971524E-1,3.928339005E0,1.015117550E1
7.455992187E0,-1.652200341E0,2.796542406E0,1.088351440E1
7.478010937E0,-2.354773998E0,1.690679908E0,1.316800404E1
7.499990625E0,-2.007174253E0,1.105594516E0,1.350620937E1
7.519990625E0,-1.610550761E0,6.549674273E-1,1.169760895E1
7.539992187E0,-1.944139600E0,4.245589972E-1,1.120106125E1
7.561990625E0,-2.790901899E0,1.076404333E0,1.172059345E1
7.581992187E0,-3.181463242E0,1.984726191E0,1.104656887E1
7.603992187E0,-2.999906063E0,2.625759363E0,1.002108383E1
7.623996875E0,-2.132802725E0,2.661432743E0,9.337012291E0
7.644006250E0,-9.902034998E-1,2.290149689E0,8.842189789E0
7.665990625E0,1.275247633E-1,2.041593313E0,7.928130627E0
7.685992187E0,6.891757250E-1,1.866864324E0,7.361432552E0
7.705992187E0,6.557526588E-1,1.869354367E0,7.280317307E0
7.725992187E0,3.258795738E-1,2.126807690E0,7.199910164E0
7.745992187E0,2.083625793E-1,2.416879654E0,6.887524605E0
7.765992187E0,4.423048198E-1,2.471266270E0,7.005616188E0
7.785992187E0,4.736305475E-1,2.459381342E0,6.741803646E0
7.807992187E0,5.159600377E-1,2.665895700E0,6.890023708E0
7.829990625E0,2.172402740E-1,2.832762003E0,7.952273846E0
7.849992187E0,-2.173552066E-1,2.971644878E0,8.925334930E0
7.869992187E0,-5.826816559E-1,3.237755537E0,9.476787567E0
7.891990625E0,-5.140734315E-1,3.686036348E0,1.018352604E1
7.911990625E0,-1.208592951E-1,3.780578613E0,1.065279007E1
7.931992187E0,-6.964253634E-2,3.903142691E0,1.070217800E1
7.953998437E0,-2.732933462E-1,3.761396170E0,1.111023521E1
7.975990625E0,-1.610244364E-1,3.902548790E0,1.210615635E1
7.995992187E0,-2.863465250E-1,3.793784857E0,1.220570660E1
8.017992187E0,-6.178477407E-1,3.149294615E0,1.238068581E1
8.039992187E0,-1.186279058E-1,2.121952057E0,1.298888874E1
8.059992187E0,1.085425615E0,1.391069412E0,1.206717873E1
8.081992187E0,1.870666385E0,9.833752513E-1,1.053599167E1
8.101992187E0,1.437268019E0,1.228733063E0,1.014234543E1
8.121992187E0,1.881650984E-1,1.396288872E0,1.092016506E1
8.141992187E0,-6.893385649E-1,1.596060991E0,1.130890656E1
8.161992187E0,-1.015371323E0,1.800276875E0,1.081278896E1
8.181992187E0,-8.200907111E-1,1.996132255E0,9.696363449E0
8.201992187E0,-2.972545028E-1,2.083338737E0,9.039039612E0
8.221992187E0,2.696828917E-2,1.618825078E0,9.123134613E0
8.243998437E0,4.171848595E-1,1.548071623E0,8.300936699E0
8.265993750E0,2.845460773E-1,1.929745674E0,7.259813309E0
8.287992187E0,-2.721153796E-1,2.755467415E0,6.560390472E0
8.307992187E0,-8.629564643E-1,3.345877647E0,6.088407040E0
8.329992187E0,-1.370737910E0,3.566824198E0,6.235420227E0
8.351992187E0,-1.243586659E0,3.371150970E0,6.905385017E0
8.373990625E0,-7.813812494E-1,3.163324594E0,7.591688156E0
8.393992187E0,-6.775303483E-1,3.225746393E0,7.989700317E0
8.413992187E0,-5.850758553E-1,3.362368822E0,8.072654724E0
8.433992187E0,-4.054245353E-1,3.260443211E0,8.127817154E0
8.453992187E0,-2.047425508E-1,3.304678202E0,7.988502979E0
8.473992187E0,-3.098863363E-1,3.537806511E0,8.054496765E0
8.493992187E0,-4.089392424E-1,3.539338827E0,8.765871048E0
8.513992187E0,-2.222489566E-1,3.487480402E0,9.982978821E0
8.533998437E0,6.697060913E-2,3.641810656E0,1.067955685E1
8.555992187E0,4.322012961E-1,4.011436939E0,1.069240952E1
