"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.208431870E-1,3.252944648E-1,1.606750041E-1,-4.270122647E-1
8.408431870E-1,3.300941288E-1,2.223723978E-1,-4.471707940E-1
8.628416250E-1,2.855358720E-1,-8.129743487E-2,-5.106833577E-1
8.828416250E-1,2.998301089E-1,-2.368760854E-1,-5.801823735E-1
9.028416250E-1,3.551919460E-1,-1.683719158E-1,-6.128898263E-1
9.228431870E-1,4.361926913E-1,1.954768784E-2,-5.702688694E-1
9.448431870E-1,5.676334500E-1,2.278701812E-1,-4.436277747E-1
9.648431870E-1,6.178640127E-1,2.100678235E-1,-4.147251248E-1
9.848431870E-1,5.269672871E-1,-6.230825558E-3,-4.784645736E-1
1.004843187E0,3.942000568E-1,-2.032086849E-1,-5.875301957E-1
1.024844750E0,3.029542565E-1,-2.156528831E-1,-6.601009965E-1
1.046854125E0,3.523296118E-1,-1.421919763E-1,-6.589141488E-1
1.068841625E0,4.664741457E-1,-1.286133081E-1,-6.412863135E-1
1.088843187E0,5.091300011E-1,-6.056292355E-2,-6.365215778E-1
1.110843187E0,6.151238680E-1,7.120943163E-3,-7.252715826E-1
1.130843187E0,6.005852222E-1,1.200088412E-1,-7.533538938E-1
1.152843187E0,3.597996235E-1,1.832944751E-1,-7.959399223E-1
1.174843187E0,1.298699528E-1,6.078981608E-2,-7.803890705E-1
1.194854125E0,7.560766488E-2,-1.814967841E-1,-6.941698194E-1
1.216843187E0,7.958701253E-2,-3.272666931E-1,-6.534861922E-1
1.236843187E0,8.515461534E-2,-7.810348272E-2,-7.395483851E-1
1.256843187E0,2.163335532E-1,2.402794808E-1,-9.452528954E-1
1.276843187E0,2.970201373E-1,2.963569164E-1,-1.118913174E0
1.298841625E0,1.710771769E-1,4.909611121E-2,-1.248730659E0
1.318841625E0,5.291838199E-2,-1.073377505E-1,-1.341023684E0
1.338841625E0,8.518952131E-2,-2.753605843E-1,-1.538787007E0
1.358841625E0,9.480628371E-2,-2.770361006E-1,-1.700055361E0
1.378861937E0,-7.941247895E-3,-1.035678387E-1,-1.749029398E0
1.400843187E0,-1.059763953E-1,-1.204277202E-2,-1.643105268E0
1.422843187E0,-1.022064835E-1,-9.501572698E-2,-1.493286252E0
1.442843187E0,-2.005383372E-2,-2.856754959E-1,-1.603451490E0
1.462843187E0,1.520181745E-1,-3.955439627E-1,-1.730022669E0
1.482843187E0,4.498935342E-1,-5.917539001E-1,-1.617902756E0
1.502843187E0,6.783396602E-1,-8.463450670E-1,-1.332209826E0
1.522843187E0,3.578797579E-1,-7.154628038E-1,-8.603949547E-1
1.542843187E0,-2.726029754E-1,-9.996896982E-1,-4.693190455E-1
1.562843187E0,-4.261221290E-1,-1.258295178E0,-3.832568526E-1
1.584843187E0,1.628566682E-1,-9.954485297E-1,-6.574131846E-1
1.604855687E0,7.397403717E-1,-6.043202281E-1,-9.401913881E-1
1.626843187E0,9.608910084E-1,-5.212949514E-1,-1.049030185E0
1.646843187E0,8.195717335E-1,-5.629385114E-1,-9.594598413E-1
1.666843187E0,3.834139407E-1,-5.638111830E-1,-7.718893290E-1
1.686843187E0,-1.490511149E-1,-4.358785152E-1,-6.237981319E-1
1.706843187E0,-4.575555027E-1,-3.843913078E-1,-6.278647184E-1
1.726843187E0,-5.719444156E-1,-5.370377898E-1,-6.241123080E-1
1.746843187E0,-4.862836301E-1,-6.958976984E-1,-5.520127416E-1
1.766844750E0,-2.485174239E-1,-5.221152306E-1,-4.795466661E-1
1.788841625E0,-8.693484962E-2,-2.228087336E-1,-3.623827100E-1
1.808843187E0,-3.354522958E-2,-1.988628209E-1,-3.177371919E-1
1.830843187E0,-8.328711241E-2,-1.232551485E-1,-2.482556254E-1
1.852852562E0,-1.095019579E-1,8.878489584E-2,-8.986700326E-2
1.874843187E0,-1.099557430E-2,1.727003306E-1,7.103490084E-2
1.894843187E0,1.513375044E-1,1.866629571E-1,1.399055868E-1
1.914843187E0,2.772630155E-1,3.139323592E-1,1.190838143E-1
1.934843187E0,2.684839964E-1,4.045149684E-1,1.984439418E-2
1.954846312E0,1.714785993E-1,4.077438116E-1,-1.386664063E-1
1.976843187E0,1.099731922E-1,3.213325739E-1,-3.434109688E-1
1.996843187E0,1.892285943E-1,1.224872097E-1,-3.646167219E-1
2.018843187E0,2.841745019E-1,1.483006328E-1,-2.267706245E-1
2.040843187E0,2.394417226E-1,2.872986495E-1,-6.117378920E-2
2.062843187E0,2.177647352E-1,8.171631396E-2,3.097959422E-2
2.082843187E0,2.559874356E-1,-1.267981678E-1,3.211405827E-3
2.104843187E0,2.619913816E-1,-5.651376024E-2,-1.007578596E-1
2.124849437E0,1.667662114E-1,1.456651837E-1,-1.235518605E-1
2.146843187E0,1.515643895E-1,6.869615614E-2,-9.321803600E-2
2.166843187E0,1.683195531E-1,-2.381327152E-1,-1.262571216E-1
2.186843187E0,7.497934252E-2,-4.330685437E-1,-1.556135565E-1
2.206843187E0,2.741912194E-2,-6.595773697E-1,-2.144137025E-1
2.226843187E0,2.984512970E-2,-8.341975808E-1,-2.923775613E-1
2.246843187E0,-6.866125017E-2,-8.412137628E-1,-3.295007050E-1
2.266843187E0,-3.242298067E-1,-5.037020445E-1,-2.620088160E-1
2.288841625E0,-7.642796636E-1,1.269203424E-1,-7.291985303E-2
2.308843187E0,-7.588167787E-1,2.671575546E-1,4.958480224E-2
2.330843187E0,-2.888694406E-1,1.650732458E-1,-3.977605328E-2
2.352843187E0,7.150614262E-2,6.981316954E-2,-4.970697686E-2
2.374843187E0,1.091528907E-1,2.460914198E-3,1.253320873E-1
2.394843187E0,1.857030392E-1,1.356120780E-2,3.071255982E-1
2.414843187E0,2.986258268E-1,3.052929938E-1,4.199436605E-1
2.434843187E0,2.070658654E-1,6.456496716E-1,4.360530674E-1
2.454843187E0,7.691665739E-2,5.675985217E-1,4.285655916E-1
2.474843187E0,5.681046844E-2,1.574286968E-1,4.888143539E-1
2.494843187E0,7.115707546E-2,-1.956514120E-1,6.624920964E-1
2.514851000E0,6.457718462E-2,-2.068913281E-1,8.183325529E-1
2.536841625E0,-8.115780540E-3,3.244741559E-1,8.760854602E-1
2.556843187E0,2.745402977E-2,7.422361970E-1,7.737393379E-1
2.578861937E0,9.210102260E-2,7.417998314E-1,6.644642949E-1
2.600841625E0,6.478662044E-2,3.225368559E-1,7.369303703E-1
2.620841625E0,6.389650702E-2,5.969025940E-2,9.009563923E-1
2.640841625E0,1.047197580E-1,1.055226028E-1,1.003407240E0
2.660843187E0,-4.108504951E-2,3.973067403E-1,1.014245749E0
2.680843187E0,-3.865206242E-1,6.837676167E-1,9.858666658E-1
2.702841625E0,-6.590363383E-1,6.746919155E-1,9.890431762E-1
2.722843187E0,-4.605400264E-1,5.830447078E-1,9.947155118E-1
2.744843187E0,-1.318421662E-1,5.899561644E-1,9.363865852E-1
2.764855687E0,-5.457644537E-2,6.147224307E-1,9.962514043E-1
2.786841625E0,3.979350626E-2,5.073323250E-1,9.988170266E-1
2.806841625E0,2.846980989E-1,3.827507049E-2,8.111068606E-1
2.826841625E0,2.649235129E-1,-1.456128210E-1,5.761331916E-1
2.846843187E0,-3.949680030E-1,1.949707270E-1,4.946786761E-1
2.866843187E0,-1.037074685E0,1.012290921E-2,5.934468508E-1
2.886843187E0,-9.142034650E-1,-4.756371379E-1,7.703534365E-1
2.906843187E0,-3.772703707E-1,-5.795714855E-1,7.861486673E-1
2.926843187E0,-5.836381018E-2,-1.970476657E-1,6.966307163E-1
2.946843187E0,1.649336144E-2,1.126086414E-1,5.336867571E-1
2.966843187E0,-8.028514683E-2,3.195872307E-1,4.745724797E-1
2.986843187E0,-3.098133802E-1,3.680724800E-1,5.330410004E-1
3.006843187E0,-4.098905623E-1,2.331585288E-1,6.187192202E-1
3.026843187E0,-3.012612760E-1,-1.837831736E-2,7.409271598E-1
3.046843187E0,-2.004336119E-1,-8.559094369E-2,8.217882514E-1
3.066843187E0,-1.820029318E-1,8.918632567E-2,7.989943027E-1
3.088843187E0,-1.278279126E-1,2.474353313E-1,7.637735605E-1
3.110843187E0,1.255764365E-1,1.747074574E-1,8.096931577E-1
3.130843187E0,3.780732155E-1,1.365196556E-1,8.385783434E-1
3.152843187E0,4.814141691E-1,1.384220570E-1,8.408996463E-1
3.174843187E0,3.215943575E-1,2.518859208E-1,8.130790591E-1
3.194843187E0,5.009094998E-2,3.176499307E-1,7.683463097E-1
3.214846312E0,-2.132268697E-1,1.869945824E-1,6.629458666E-1
3.236843187E0,-2.536661625E-1,-1.665567756E-1,5.352750421E-1
3.258841625E0,-3.335324302E-2,-2.441191971E-1,4.871563017E-1
3.278861937E0,1.689827740E-1,8.072147518E-2,4.334176183E-1
3.300841625E0,3.266732693E-1,4.568224847E-1,2.950479090E-1
3.320843187E0,4.397706091E-1,4.295429885E-1,7.726572454E-2
3.342841625E0,4.238706529E-1,1.255764365E-1,-1.546012610E-1
3.362843187E0,2.389006615E-1,-4.886921868E-2,-2.718175650E-1
3.384844750E0,1.049640998E-1,-2.058092207E-1,-3.048217595E-1
3.404855687E0,8.295550197E-2,-2.609616220E-1,-2.665466964E-1
3.426844750E0,1.117010717E-3,-1.018399596E-1,-8.269369602E-2
3.446847875E0,1.172686741E-1,1.434835196E-1,2.115513533E-1
3.468843187E0,6.265208125E-1,2.203652710E-1,3.408453465E-1
3.490841625E0,1.111914396E0,2.412743121E-1,2.277654707E-1
3.510847875E0,1.026061654E0,4.253541827E-1,7.379251719E-2
3.532841625E0,4.257556200E-1,7.037516832E-1,3.710569814E-2
3.552841625E0,5.696754530E-2,6.187366843E-1,1.985835582E-1
3.572843187E0,1.173733920E-1,2.592337430E-1,3.580542803E-1
3.594843187E0,3.174230158E-1,-1.294336170E-1,3.994534910E-1
3.614846312E0,1.186474785E-1,1.285784096E-1,3.342131078E-1
3.636843187E0,1.205324382E-1,5.119050667E-2,2.103296220E-1
3.658843187E0,4.528082311E-1,-2.337868512E-1,1.681450158E-1
3.678861937E0,6.686530709E-1,-4.260348678E-1,2.246936858E-1
3.700841625E0,5.181009769E-1,-2.179043591E-1,3.397806883E-1
3.720841625E0,2.745403051E-1,2.299296707E-1,3.380179107E-1
3.740841625E0,1.864535213E-1,4.213573933E-1,3.216292858E-1
3.760844750E0,2.212379426E-1,4.825311899E-1,3.757170141E-1
3.782843187E0,2.356892675E-1,6.221051812E-1,4.660727084E-1
3.804841625E0,1.459444314E-1,6.659652591E-1,6.208136082E-1
3.824843187E0,-1.359611470E-2,5.529901385E-1,7.478910089E-1
3.844849437E0,-1.712866127E-1,4.713087082E-1,8.177391291E-1
3.866843187E0,-2.979975045E-1,7.908610702E-1,8.074765801E-1
3.886843187E0,-3.590491414E-1,1.180994511E0,7.122688890E-1
3.906843187E0,-1.489114910E-1,8.509702086E-1,6.209357977E-1
3.926843187E0,2.319542617E-1,1.170068756E-1,6.055245399E-1
3.946843187E0,3.387509584E-1,7.260569930E-2,6.043900847E-1
3.968843187E0,2.107485086E-1,3.873583674E-1,5.807234049E-1
3.990841625E0,-4.391248524E-2,3.581241071E-1,6.336068511E-1
4.010841625E0,-4.336270392E-1,3.331135511E-1,7.801970840E-1
4.030841625E0,-7.506835461E-1,-1.960004680E-2,9.082518816E-1
4.050843187E0,-6.354569197E-1,-7.427772284E-1,8.869763017E-1
4.072843187E0,-1.788962446E-2,-9.849067330E-1,7.383964658E-1
4.094843187E0,4.006054103E-1,-1.519483626E-1,5.945987701E-1
4.114843187E0,1.191536263E-1,6.514790654E-1,4.469613731E-1
4.134843187E0,-3.581939340E-1,5.552590489E-1,2.931280434E-1
4.156843187E0,-6.971717477E-1,3.096214123E-2,3.477219343E-1
4.178861937E0,-8.312130570E-1,-2.345722467E-1,4.956386089E-1
4.200841625E0,-7.628659606E-1,-3.513522446E-1,6.237632036E-1
4.220841625E0,-5.847376585E-1,-3.751061559E-1,6.876772046E-1
4.240841625E0,-3.743207753E-1,-2.694613934E-1,6.519502997E-1
4.260843187E0,-2.502627671E-1,-2.162462845E-2,5.892406106E-1
4.282841625E0,-1.532748193E-1,1.679006778E-2,5.074021220E-1
4.302841625E0,-8.021533489E-2,-1.815316975E-1,3.661700785E-1
4.322841625E0,-6.447245926E-2,-1.674643457E-1,1.749692559E-1
4.342841625E0,-2.495820820E-2,5.925392732E-2,6.222098693E-2
4.362843187E0,7.068583276E-3,2.983640432E-1,2.474876866E-2
4.384843187E0,-5.918411538E-2,4.544313848E-1,3.946189582E-2
4.404852562E0,-2.115688175E-1,3.824889064E-1,5.201081280E-3
4.426843187E0,-3.229557276E-1,2.231577933E-1,-1.557880938E-1
4.448843187E0,-3.636393547E-1,1.135685742E-1,-2.573138773E-1
4.470843187E0,-4.031186998E-1,1.361531317E-1,-1.443038285E-1
4.492843187E0,-4.063824713E-1,3.487167880E-2,2.502802201E-2
4.514843187E0,-3.926816285E-1,-2.923426405E-2,9.375908971E-2
4.534843187E0,-1.689478755E-1,-3.807610273E-1,7.513642311E-2
4.556843187E0,1.278802752E-1,-5.973389149E-1,-1.099557383E-3
4.576843187E0,1.152440906E-1,-1.135336682E-1,6.485643238E-2
4.598843187E0,-1.530828327E-1,3.389778435E-1,3.563613296E-1
4.620843187E0,-8.796459436E-2,1.937839091E-1,5.285904408E-1
4.642843187E0,1.338318437E-1,2.098409384E-1,4.496840835E-1
4.664843187E0,1.287005842E-1,1.958782971E-1,1.345474273E-1
4.684843187E0,-1.623156248E-3,-1.286482215E-1,-2.014109865E-2
4.704843187E0,-9.075712413E-3,-4.998448491E-1,1.104793418E-2
4.724843187E0,9.393361956E-2,-5.363745689E-1,1.413367689E-1
4.744844750E0,8.723155409E-2,-8.478809148E-2,2.417455465E-1
4.764854125E0,6.496115774E-2,3.941302598E-1,2.670004666E-1
4.786843187E0,2.746450007E-1,3.362202346E-1,2.165255398E-1
4.806843187E0,5.537580848E-1,7.415904105E-2,1.020668522E-1
4.828841625E0,6.627014875E-1,1.089085452E-2,8.901178837E-3
4.848843187E0,5.589416623E-1,9.149015695E-2,3.070034087E-2
4.868843187E0,3.523819745E-1,2.248682231E-1,1.312836707E-1
4.890841625E0,6.946410239E-2,3.542145789E-1,3.286105990E-1
4.910843187E0,-6.195918657E-3,3.672172725E-1,4.289844632E-1
4.932843187E0,9.342747182E-2,1.500110477E-1,4.623900652E-1
4.954843187E0,1.640085876E-1,9.646435082E-2,5.860291719E-1
4.976841625E0,2.528807521E-1,2.720968425E-1,7.623947263E-1
4.996843187E0,4.720417559E-1,4.474326074E-1,8.045967817E-1
5.018843187E0,7.174524665E-1,4.260523319E-1,6.495591998E-1
5.040843187E0,6.253165603E-1,1.231329814E-1,3.066368997E-1
5.062841625E0,3.600090742E-1,-2.869495749E-1,7.888888009E-3
5.082843187E0,2.306976169E-1,-5.654692054E-1,-5.176646635E-2
5.104857250E0,-1.781981252E-2,-1.191012710E-1,2.944370508E-1
5.126843187E0,-4.944692254E-1,5.118178129E-1,8.391717672E-1
5.146843187E0,-5.392718315E-1,4.011115730E-1,1.033549070E0
5.166843187E0,-2.352354825E-1,3.253119290E-1,9.865124226E-1
5.188841625E0,-1.733111963E-2,3.956835866E-1,8.148593307E-1
5.208841625E0,4.581489414E-2,1.801703423E-1,6.987774968E-1
5.228843187E0,1.979203336E-2,7.819075137E-3,7.305250168E-1
5.248843187E0,-1.276708394E-1,6.881833076E-2,9.378177524E-1
5.270841625E0,-2.919063270E-1,4.051956236E-1,1.154884338E0
5.290841625E0,-3.282091618E-1,4.629485905E-1,1.182582736E0
5.310841625E0,-2.980324328E-1,3.376688361E-1,1.154971600E0
5.330841625E0,-2.171538621E-1,1.875356287E-1,1.100342870E0
5.350841625E0,-1.154011711E-1,1.513549536E-1,1.010877252E0
5.370841625E0,-4.640830308E-2,2.326698452E-1,9.441009760E-1
5.390841625E0,-2.061233856E-2,3.282964230E-1,9.361073375E-1
5.410843187E0,3.029891662E-2,3.603406847E-1,9.459161162E-1
5.432841625E0,1.264665574E-1,2.970026731E-1,9.446769357E-1
5.452841625E0,1.687558889E-1,2.168571651E-1,8.985478282E-1
5.472841625E0,1.663647890E-1,1.150521040E-1,8.196938634E-1
5.492843187E0,2.816961333E-2,5.756095797E-2,7.323924899E-1
5.512843187E0,-1.858251989E-1,6.616543233E-2,6.220178604E-1
5.534843187E0,-4.546931684E-1,1.227839142E-1,5.858371854E-1
5.554843187E0,-6.100623608E-1,1.181762442E-1,6.255608797E-1
5.574843187E0,-6.166422963E-1,3.176499158E-3,6.974684596E-1
5.594849437E0,-5.448743105E-1,-5.845107511E-2,7.535982728E-1
5.616841625E0,-4.171336889E-1,7.091272622E-2,7.355515361E-1
5.636843187E0,-2.772979140E-1,1.383697093E-1,5.192878246E-1
5.658843187E0,-2.459343374E-1,4.735078290E-2,2.112197429E-1
5.678861937E0,-3.812322617E-1,-2.287428528E-1,9.061749279E-2
5.700841625E0,-5.351179242E-1,-4.509930909E-1,2.090729922E-1
5.720841625E0,-4.852887988E-1,-4.874355495E-1,3.078411818E-1
5.740841625E0,-2.161764801E-1,-3.719471097E-1,3.230953515E-1
5.760843187E0,1.654397547E-1,-1.296779662E-1,3.105289936E-1
5.780843187E0,4.332430661E-1,1.690874994E-1,3.425383270E-1
5.802841625E0,4.192979038E-1,3.743207753E-1,3.450341523E-1
5.822841625E0,-3.272492439E-2,6.469237208E-1,2.516590357E-1
5.842841625E0,-4.340633750E-1,6.358234286E-1,1.474105120E-1
5.862843187E0,-3.930656016E-1,2.875429988E-1,1.492780149E-1
5.884843187E0,-3.042108938E-2,-1.542696506E-1,2.278352827E-1
5.904843187E0,2.086715698E-1,-3.455751836E-1,3.490833044E-1
5.924843187E0,3.720692992E-1,-3.074746430E-1,4.685859978E-1
5.944852562E0,5.012585521E-1,-4.394739121E-2,4.740663171E-1
5.964855687E0,5.180311799E-1,1.386838555E-1,3.393443525E-1
5.986843187E0,4.106410742E-1,1.222254038E-1,2.483254522E-1
6.006843187E0,1.574286968E-1,8.614945412E-2,3.188716471E-1
6.026843187E0,-9.915215522E-2,-2.862340072E-3,4.611508846E-1
6.046849437E0,-1.840798706E-1,-7.403686643E-2,6.004281640E-1
6.068841625E0,-1.064301804E-1,8.646360785E-2,7.186043859E-1
6.088843187E0,1.408480667E-2,3.797312975E-1,7.451159358E-1
6.110843187E0,3.406882659E-2,4.410097897E-1,6.734701991E-1
6.132841625E0,-6.328564137E-2,2.588846982E-1,6.265557408E-1
6.152843187E0,-1.461015046E-1,1.839577034E-2,6.259797812E-1
6.174843187E0,-1.488067657E-1,-1.225919276E-1,6.416528225E-1
6.194843187E0,-1.356818974E-1,-2.244493365E-2,5.890486240E-1
6.214843187E0,-1.787740737E-1,2.811027169E-1,5.017647147E-1
6.234843187E0,-2.206445187E-1,4.324053228E-1,4.781852961E-1
6.256841625E0,-1.215272769E-1,3.025179207E-1,4.202927351E-1
6.276843187E0,7.330382708E-3,1.781981252E-2,3.708301187E-1
6.296843187E0,-7.007496804E-2,1.829279512E-1,2.958158553E-1
6.316843187E0,-3.971147537E-1,5.177693963E-1,3.016976118E-1
6.336843187E0,-5.306673646E-1,2.511005104E-1,4.381474555E-1
6.356843187E0,-3.623129129E-1,1.162738353E-1,6.296449900E-1
6.378861937E0,-1.716531366E-1,4.131019711E-1,7.583804727E-1
6.400841625E0,-1.739744246E-1,5.944417119E-1,8.282983303E-1
6.420841625E0,-8.450884372E-2,4.080230594E-1,9.258447886E-1
6.440841625E0,1.094670519E-1,1.482831687E-1,1.025293708E0
6.460841625E0,2.370855212E-1,1.422617882E-1,1.059345007E0
6.480843187E0,2.179218084E-1,2.739817798E-1,1.030756593E0
6.502843187E0,-3.248057887E-2,4.384965301E-1,9.876294732E-1
6.524843187E0,-2.755525708E-1,3.754377663E-1,9.299463034E-1
6.546841625E0,-2.972644866E-1,3.021863103E-1,8.806582093E-1
6.566843187E0,-1.821949184E-1,2.430894524E-1,8.256279826E-1
6.588843187E0,-5.424483120E-2,2.397384197E-1,7.968475223E-1
6.610843187E0,1.048942842E-2,3.967307806E-1,7.166321874E-1
6.632841625E0,5.038765445E-2,4.176747501E-1,5.783846378E-1
6.652841625E0,4.806636646E-2,2.881887555E-1,4.847826660E-1
6.672841625E0,-2.890265174E-2,2.069960535E-1,4.824264646E-1
6.692841625E0,-6.412339956E-2,1.040914357E-1,5.101248026E-1
6.712841625E0,-1.286307629E-2,6.939429045E-2,4.958131313E-1
6.732841625E0,9.354964830E-3,1.792627722E-1,4.178143740E-1
6.752843187E0,3.761184588E-2,1.122072190E-1,3.167248964E-1
6.774843187E0,1.849699914E-1,-5.087634921E-2,9.187413007E-2
6.794843187E0,3.813544512E-1,-2.023360133E-1,-1.039169058E-1
6.814843187E0,4.497189820E-1,-3.305130005E-1,-1.750216186E-1
6.834843187E0,4.095415175E-1,-5.028991699E-1,-8.878489584E-2
6.854843187E0,3.811275363E-1,-3.750887215E-1,1.698205434E-2
6.876841625E0,4.224220514E-1,-8.471827954E-2,4.579744115E-2
6.896841625E0,5.068959594E-1,1.665044017E-2,1.377588362E-1
6.916843187E0,5.661150217E-1,6.253514439E-2,1.489464045E-1
6.938843187E0,4.675737023E-1,1.744107455E-1,5.129522830E-2
6.958843187E0,1.768891215E-1,4.876100719E-1,-1.130275205E-1
6.978860375E0,-2.629163861E-1,7.054795623E-1,-3.342480063E-1
7.000841625E0,-6.333276033E-1,4.720766544E-1,-3.980223238E-1
7.020841625E0,-5.100375414E-1,1.274439394E-1,-1.771160066E-1
7.040843187E0,-7.297221571E-2,-3.501130641E-2,-1.048942842E-2
7.062841625E0,3.011565506E-1,5.454153940E-2,5.358160660E-2
7.082843187E0,4.997401237E-1,8.101818711E-2,4.014257342E-2
7.104847875E0,6.366437674E-1,-1.079311594E-1,-5.503023043E-2
7.124847875E0,6.040933728E-1,-2.260724902E-1,-1.191710830E-1
7.144855687E0,4.290193915E-1,-1.528908461E-1,-1.254193634E-1
7.166843187E0,1.963320822E-1,3.029891662E-2,-6.169738993E-2
7.186843187E0,7.899360359E-2,1.099906489E-1,-3.248057887E-2
7.206843187E0,-1.221730467E-2,1.972920150E-1,1.762782573E-3
7.226843187E0,-6.646213681E-2,2.476796806E-1,9.094911069E-2
7.246843187E0,3.054326167E-3,1.612684280E-1,2.571393549E-1
7.266843187E0,1.296081543E-1,3.708824515E-2,3.615275025E-1
7.286843187E0,2.003812492E-1,-1.593485661E-2,4.002040029E-1
7.308843187E0,1.686162651E-1,1.084547564E-1,3.835012019E-1
7.330843187E0,9.911724925E-2,2.447824329E-1,3.352079391E-1
7.352843187E0,1.012290944E-3,1.961400956E-1,2.900038958E-1
7.372843187E0,-8.374089748E-2,3.211405873E-2,2.426182181E-1
7.394843187E0,-1.396263391E-1,-3.534291685E-2,1.444958150E-1
7.414849437E0,-1.244768798E-1,-1.633628160E-1,8.061675727E-2
7.436841625E0,-2.271895111E-1,-3.143338114E-2,1.115090847E-1
7.456843187E0,-5.249426961E-1,3.484026194E-1,2.012539208E-1
7.478861937E0,-7.016398311E-1,1.395216137E-1,3.722263575E-1
7.500841625E0,-3.967482448E-1,-2.378709167E-1,5.018869042E-1
7.520841625E0,-1.705186628E-2,7.068583369E-2,5.299168825E-1
7.540843187E0,8.225736767E-2,7.358133793E-1,4.387583137E-1
7.562841625E0,5.899212789E-3,6.888290644E-1,2.987480164E-1
7.582843187E0,-1.665567756E-1,2.488141358E-1,3.833092153E-1
7.604843187E0,-4.111821055E-1,-1.106538773E-1,6.418797374E-1
7.624847875E0,-5.338962078E-1,-1.920909435E-1,9.206786156E-1
7.644857250E0,-4.685685337E-1,-1.772556454E-1,1.085594773E0
7.666841625E0,-3.147701323E-1,-7.784168236E-3,1.068874478E0
7.686843187E0,-1.545663625E-1,2.619041204E-1,8.989143968E-1
7.706843187E0,-2.860594541E-2,4.029441774E-1,6.590363383E-1
7.726843187E0,3.309144080E-2,2.818357646E-1,4.950102866E-1
7.746843187E0,6.981316954E-3,2.002590746E-1,4.655840397E-1
7.766843187E0,1.551597659E-2,1.641307622E-1,4.398927689E-1
7.786843187E0,3.043854237E-2,1.611637026E-1,3.752457798E-1
7.808843187E0,-3.899065405E-2,2.849075496E-1,2.854136825E-1
7.830841625E0,-6.318091601E-2,3.906221390E-1,1.692271233E-1
7.850843187E0,-3.714060783E-2,2.805442214E-1,9.238027781E-2
7.870843187E0,-1.155408006E-2,1.289798319E-2,4.415683076E-2
7.892841625E0,-3.427826613E-2,-2.616946697E-1,1.710422710E-2
7.912841625E0,-5.085889250E-2,-4.290368259E-1,-3.438298777E-2
7.932843187E0,-2.766346931E-2,-4.197516739E-1,-1.185951233E-1
7.954849437E0,-2.439970337E-2,-2.159495950E-1,-1.318421662E-1
7.976841625E0,4.607669078E-3,-2.431767285E-1,-2.002241760E-1
7.996843187E0,1.483529806E-3,-2.596351802E-1,-2.494599074E-1
8.018843187E0,1.802925020E-2,-7.476990670E-2,-1.179493517E-1
8.040843187E0,1.954594254E-1,-8.183848858E-2,1.391376406E-1
8.060843187E0,5.325523019E-1,-9.335765988E-2,2.320764363E-1
8.082843187E0,7.283433676E-1,2.973691821E-1,7.072073966E-2
8.102843187E0,5.743180513E-1,6.980095506E-1,-1.847256422E-1
