"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.346450625E0,-1.443750000E1,-2.156250000E1,-2.150000000E1
1.366452187E0,-1.337500000E1,-2.212500000E1,-2.137500000E1
1.396450625E0,-1.293750000E1,-2.337500000E1,-2.125000000E1
1.416450625E0,-1.200000000E1,-2.375000000E1,-2.125000000E1
1.436450625E0,-1.143750000E1,-2.412500000E1,-2.143750000E1
1.456452187E0,-1.081250000E1,-2.506250000E1,-2.093750000E1
1.476452187E0,-9.875000000E0,-2.562500000E1,-2.106250000E1
1.496452187E0,-9.562500000E0,-2.662500000E1,-2.081250000E1
1.516452187E0,-9.125000000E0,-2.800000000E1,-2.043750000E1
1.546452187E0,-9.187500000E0,-2.875000000E1,-2.043750000E1
1.566452187E0,-9.687500000E0,-2.912500000E1,-2.025000000E1
1.596452187E0,-1.018750000E1,-2.962500000E1,-1.943750000E1
1.626452187E0,-9.812500000E0,-3.075000000E1,-1.831250000E1
1.646452187E0,-9.687500000E0,-3.162500000E1,-1.756250000E1
1.666452187E0,-9.500000000E0,-3.231250000E1,-1.712500000E1
1.686452187E0,-9.312500000E0,-3.281250000E1,-1.681250000E1
1.716452187E0,-9.250000000E0,-3.325000000E1,-1.637500000E1
1.746450625E0,-9.500000000E0,-3.325000000E1,-1.625000000E1
1.766452187E0,-9.312500000E0,-3.337500000E1,-1.631250000E1
1.786452187E0,-9.312500000E0,-3.312500000E1,-1.612500000E1
1.816450625E0,-9.312500000E0,-3.356250000E1,-1.606250000E1
1.836450625E0,-9.375000000E0,-3.362500000E1,-1.600000000E1
1.856461562E0,-9.500000000E0,-3.381250000E1,-1.600000000E1
1.886450625E0,-9.375000000E0,-3.437500000E1,-1.612500000E1
1.906450625E0,-9.562500000E0,-3.437500000E1,-1.581250000E1
1.926452187E0,-9.187500000E0,-3.456250000E1,-1.543750000E1
1.956450625E0,-9.062500000E0,-3.475000000E1,-1.537500000E1
1.976450625E0,-8.625000000E0,-3.487500000E1,-1.525000000E1
1.996452187E0,-8.062500000E0,-3.525000000E1,-1.525000000E1
2.026450625E0,-7.875000000E0,-3.556250000E1,-1.537500000E1
2.046450625E0,-7.562500000E0,-3.556250000E1,-1.531250000E1
2.066452187E0,-7.625000000E0,-3.568750000E1,-1.512500000E1
2.086452187E0,-7.500000000E0,-3.550000000E1,-1.518750000E1
2.116452187E0,-7.187500000E0,-3.587500000E1,-1.481250000E1
2.136452187E0,-7.000000000E0,-3.581250000E1,-1.468750000E1
2.156452187E0,-6.750000000E0,-3.593750000E1,-1.481250000E1
2.176452187E0,-6.750000000E0,-3.631250000E1,-1.462500000E1
2.206450625E0,-6.687500000E0,-3.643750000E1,-1.450000000E1
2.226452187E0,-6.812500000E0,-3.675000000E1,-1.481250000E1
2.246452187E0,-6.750000000E0,-3.700000000E1,-1.462500000E1
2.276452187E0,-7.125000000E0,-3.706250000E1,-1.462500000E1
2.296452187E0,-7.312500000E0,-3.700000000E1,-1.468750000E1
2.326452187E0,-7.312500000E0,-3.656250000E1,-1.487500000E1
2.356452187E0,-7.437500000E0,-3.606250000E1,-1.500000000E1
2.386450625E0,-7.437500000E0,-3.600000000E1,-1.506250000E1
2.406450625E0,-7.750000000E0,-3.625000000E1,-1.481250000E1
2.426452187E0,-8.000000000E0,-3.643750000E1,-1.468750000E1
2.456450625E0,-8.062500000E0,-3.637500000E1,-1.475000000E1
2.476450625E0,-8.000000000E0,-3.618750000E1,-1.487500000E1
2.496452187E0,-8.250000000E0,-3.593750000E1,-1.481250000E1
2.526450625E0,-9.062500000E0,-3.543750000E1,-1.487500000E1
2.546450625E0,-9.562500000E0,-3.506250000E1,-1.456250000E1
2.566452187E0,-9.812500000E0,-3.468750000E1,-1.481250000E1
2.596450625E0,-9.875000000E0,-3.431250000E1,-1.500000000E1
2.616450625E0,-1.006250000E1,-3.425000000E1,-1.518750000E1
2.636450625E0,-1.081250000E1,-3.406250000E1,-1.531250000E1
2.656452187E0,-1.137500000E1,-3.368750000E1,-1.537500000E1
2.686450625E0,-1.187500000E1,-3.262500000E1,-1.581250000E1
2.706450625E0,-1.212500000E1,-3.187500000E1,-1.625000000E1
2.726452187E0,-1.225000000E1,-3.100000000E1,-1.700000000E1
2.756452187E0,-1.250000000E1,-3.037500000E1,-1.750000000E1
2.786452187E0,-1.287500000E1,-2.968750000E1,-1.787500000E1
2.816450625E0,-1.312500000E1,-2.918750000E1,-1.775000000E1
2.836450625E0,-1.350000000E1,-2.881250000E1,-1.800000000E1
2.856461562E0,-1.368750000E1,-2.825000000E1,-1.868750000E1
2.886450625E0,-1.418750000E1,-2.681250000E1,-1.975000000E1
2.906450625E0,-1.512500000E1,-2.631250000E1,-2.012500000E1
2.926452187E0,-1.550000000E1,-2.587500000E1,-1.956250000E1
2.956450625E0,-1.587500000E1,-2.493750000E1,-1.900000000E1
2.976450625E0,-1.625000000E1,-2.456250000E1,-1.912500000E1
2.996452187E0,-1.650000000E1,-2.362500000E1,-1.906250000E1
3.016452187E0,-1.681250000E1,-2.306250000E1,-1.981250000E1
3.046450625E0,-1.731250000E1,-2.237500000E1,-2.018750000E1
3.066450625E0,-1.731250000E1,-2.200000000E1,-2.000000000E1
3.086452187E0,-1.712500000E1,-2.181250000E1,-2.006250000E1
3.116450625E0,-1.731250000E1,-2.087500000E1,-1.950000000E1
3.136450625E0,-1.743750000E1,-2.031250000E1,-1.950000000E1
3.156452187E0,-1.781250000E1,-1.962500000E1,-1.950000000E1
3.186450625E0,-1.793750000E1,-1.900000000E1,-1.968750000E1
3.206450625E0,-1.812500000E1,-1.868750000E1,-1.981250000E1
3.226452187E0,-1.818750000E1,-1.856250000E1,-2.025000000E1
3.256452187E0,-1.868750000E1,-1.831250000E1,-2.018750000E1
3.286452187E0,-1.912500000E1,-1.775000000E1,-1.987500000E1
3.316450625E0,-1.918750000E1,-1.750000000E1,-1.962500000E1
3.336450625E0,-1.875000000E1,-1.756250000E1,-1.987500000E1
3.356452187E0,-1.825000000E1,-1.787500000E1,-1.975000000E1
3.386450625E0,-1.781250000E1,-1.825000000E1,-1.968750000E1
3.406452187E0,-1.768750000E1,-1.862500000E1,-1.968750000E1
3.426452187E0,-1.781250000E1,-1.868750000E1,-1.962500000E1
3.456450625E0,-1.800000000E1,-1.868750000E1,-1.993750000E1
3.476452187E0,-1.812500000E1,-1.868750000E1,-1.975000000E1
3.496452187E0,-1.818750000E1,-1.868750000E1,-1.981250000E1
3.516452187E0,-1.812500000E1,-1.925000000E1,-1.968750000E1
3.546450625E0,-1.812500000E1,-1.962500000E1,-1.956250000E1
3.566450625E0,-1.812500000E1,-1.987500000E1,-1.993750000E1
3.586452187E0,-1.812500000E1,-2.043750000E1,-1.968750000E1
3.616450625E0,-1.800000000E1,-2.056250000E1,-1.918750000E1
3.636450625E0,-1.756250000E1,-2.062500000E1,-1.962500000E1
3.656452187E0,-1.762500000E1,-2.075000000E1,-1.950000000E1
3.686450625E0,-1.793750000E1,-2.068750000E1,-1.900000000E1
3.706450625E0,-1.806250000E1,-2.106250000E1,-1.875000000E1
3.726452187E0,-1.812500000E1,-2.143750000E1,-1.843750000E1
3.756450625E0,-1.787500000E1,-2.125000000E1,-1.831250000E1
3.776450625E0,-1.787500000E1,-2.106250000E1,-1.862500000E1
3.796452187E0,-1.800000000E1,-2.112500000E1,-1.918750000E1
3.826452187E0,-1.781250000E1,-2.056250000E1,-1.993750000E1
3.856461562E0,-1.756250000E1,-2.037500000E1,-2.050000000E1
3.886450625E0,-1.700000000E1,-1.918750000E1,-2.100000000E1
3.906450625E0,-1.656250000E1,-1.831250000E1,-2.131250000E1
3.926452187E0,-1.637500000E1,-1.812500000E1,-2.150000000E1
3.946452187E0,-1.656250000E1,-1.725000000E1,-2.168750000E1
3.976450625E0,-1.625000000E1,-1.700000000E1,-2.206250000E1
3.996450625E0,-1.618750000E1,-1.681250000E1,-2.237500000E1
4.016452187E0,-1.612500000E1,-1.606250000E1,-2.306250000E1
4.046450625E0,-1.631250000E1,-1.512500000E1,-2.362500000E1
4.066450625E0,-1.687500000E1,-1.412500000E1,-2.356250000E1
4.086450625E0,-1.725000000E1,-1.368750000E1,-2.325000000E1
4.106450625E0,-1.743750000E1,-1.337500000E1,-2.281250000E1
4.126450625E0,-1.762500000E1,-1.293750000E1,-2.287500000E1
4.146452187E0,-1.768750000E1,-1.250000000E1,-2.262500000E1
4.176450625E0,-1.793750000E1,-1.162500000E1,-2.268750000E1
4.196450625E0,-1.837500000E1,-1.087500000E1,-2.262500000E1
4.216452187E0,-1.837500000E1,-1.037500000E1,-2.250000000E1
4.246450625E0,-1.893750000E1,-9.625000000E0,-2.281250000E1
4.266450625E0,-1.893750000E1,-9.000000000E0,-2.268750000E1
4.286450625E0,-1.887500000E1,-8.312500000E0,-2.262500000E1
4.306450625E0,-1.925000000E1,-7.812500000E0,-2.262500000E1
4.326450625E0,-1.950000000E1,-7.250000000E0,-2.243750000E1
4.346450625E0,-1.968750000E1,-6.687500000E0,-2.218750000E1
4.366452187E0,-1.950000000E1,-6.625000000E0,-2.250000000E1
4.396450625E0,-1.868750000E1,-6.500000000E0,-2.231250000E1
4.416450625E0,-1.850000000E1,-6.375000000E0,-2.256250000E1
4.436450625E0,-1.825000000E1,-6.500000000E0,-2.262500000E1
4.456450625E0,-1.831250000E1,-6.187500000E0,-2.275000000E1
4.476450625E0,-1.850000000E1,-6.000000000E0,-2.318750000E1
4.496452187E0,-1.837500000E1,-5.750000000E0,-2.331250000E1
4.526450625E0,-1.831250000E1,-5.562500000E0,-2.362500000E1
4.546450625E0,-1.850000000E1,-5.437500000E0,-2.350000000E1
4.566450625E0,-1.875000000E1,-5.562500000E0,-2.293750000E1
4.586450625E0,-1.893750000E1,-5.687500000E0,-2.293750000E1
4.606452187E0,-1.868750000E1,-5.062500000E0,-2.287500000E1
4.636450625E0,-1.825000000E1,-4.812500000E0,-2.350000000E1
4.656452187E0,-1.812500000E1,-4.437500000E0,-2.393750000E1
4.686450625E0,-1.756250000E1,-4.812500000E0,-2.368750000E1
4.706450625E0,-1.762500000E1,-4.625000000E0,-2.331250000E1
4.726452187E0,-1.800000000E1,-4.750000000E0,-2.300000000E1
4.746452187E0,-1.843750000E1,-4.812500000E0,-2.275000000E1
4.766452187E0,-1.850000000E1,-4.500000000E0,-2.312500000E1
4.786452187E0,-1.862500000E1,-4.187500000E0,-2.318750000E1
4.806452187E0,-1.868750000E1,-4.062500000E0,-2.318750000E1
4.836450625E0,-1.825000000E1,-4.687500000E0,-2.287500000E1
4.856461562E0,-1.825000000E1,-5.000000000E0,-2.306250000E1
4.886450625E0,-1.787500000E1,-5.437500000E0,-2.306250000E1
4.906450625E0,-1.768750000E1,-5.625000000E0,-2.306250000E1
4.926452187E0,-1.768750000E1,-5.187500000E0,-2.312500000E1
4.956450625E0,-1.750000000E1,-5.000000000E0,-2.312500000E1
4.976450625E0,-1.762500000E1,-4.687500000E0,-2.312500000E1
4.996452187E0,-1.768750000E1,-4.312500000E0,-2.343750000E1
5.016452187E0,-1.743750000E1,-4.625000000E0,-2.368750000E1
5.046450625E0,-1.712500000E1,-4.812500000E0,-2.412500000E1
5.066450625E0,-1.718750000E1,-5.062500000E0,-2.437500000E1
5.086452187E0,-1.706250000E1,-5.062500000E0,-2.406250000E1
5.116450625E0,-1.718750000E1,-4.812500000E0,-2.425000000E1
5.136450625E0,-1.693750000E1,-4.125000000E0,-2.437500000E1
5.156452187E0,-1.668750000E1,-3.562500000E0,-2.456250000E1
5.186450625E0,-1.675000000E1,-2.750000000E0,-2.450000000E1
5.206450625E0,-1.662500000E1,-2.437500000E0,-2.425000000E1
5.226450625E0,-1.637500000E1,-2.125000000E0,-2.450000000E1
5.246450625E0,-1.631250000E1,-1.562500000E0,-2.481250000E1
5.266450625E0,-1.600000000E1,-1.125000000E0,-2.506250000E1
5.286452187E0,-1.568750000E1,-1.250000000E-1,-2.512500000E1
5.316450625E0,-1.537500000E1,1.125000000E0,-2.531250000E1
5.336450625E0,-1.525000000E1,1.812500000E0,-2.518750000E1
5.356452187E0,-1.487500000E1,2.750000000E0,-2.537500000E1
5.386450625E0,-1.437500000E1,3.562500000E0,-2.581250000E1
5.406450625E0,-1.393750000E1,4.250000000E0,-2.587500000E1
5.426452187E0,-1.331250000E1,4.875000000E0,-2.631250000E1
5.456450625E0,-1.287500000E1,5.437500000E0,-2.625000000E1
5.476450625E0,-1.262500000E1,5.812500000E0,-2.650000000E1
5.496452187E0,-1.250000000E1,6.062500000E0,-2.650000000E1
5.516452187E0,-1.231250000E1,6.687500000E0,-2.606250000E1
5.546450625E0,-1.200000000E1,7.500000000E0,-2.612500000E1
5.566450625E0,-1.181250000E1,8.125000000E0,-2.600000000E1
5.586450625E0,-1.162500000E1,8.687500000E0,-2.575000000E1
5.606450625E0,-1.156250000E1,9.312500000E0,-2.562500000E1
5.626450625E0,-1.137500000E1,1.025000000E1,-2.550000000E1
5.646452187E0,-1.093750000E1,1.068750000E1,-2.537500000E1
5.676450625E0,-1.081250000E1,1.131250000E1,-2.525000000E1
5.696450625E0,-1.081250000E1,1.168750000E1,-2.512500000E1
5.716452187E0,-1.087500000E1,1.212500000E1,-2.468750000E1
5.746450625E0,-1.125000000E1,1.275000000E1,-2.437500000E1
5.766450625E0,-1.118750000E1,1.300000000E1,-2.456250000E1
5.786452187E0,-1.137500000E1,1.306250000E1,-2.456250000E1
5.816452187E0,-1.112500000E1,1.306250000E1,-2.550000000E1
5.846450625E0,-1.050000000E1,1.350000000E1,-2.556250000E1
5.866452187E0,-1.018750000E1,1.375000000E1,-2.581250000E1
5.896452187E0,-9.687500000E0,1.393750000E1,-2.593750000E1
5.926452187E0,-1.000000000E1,1.406250000E1,-2.587500000E1
5.956450625E0,-9.562500000E0,1.362500000E1,-2.593750000E1
5.976450625E0,-9.500000000E0,1.325000000E1,-2.556250000E1
5.996450625E0,-9.437500000E0,1.293750000E1,-2.556250000E1
6.016450625E0,-9.125000000E0,1.281250000E1,-2.550000000E1
6.036450625E0,-9.000000000E0,1.312500000E1,-2.543750000E1
6.056450625E0,-9.000000000E0,1.343750000E1,-2.550000000E1
6.076452187E0,-8.687500000E0,1.400000000E1,-2.537500000E1
6.106450625E0,-8.062500000E0,1.450000000E1,-2.543750000E1
6.126450625E0,-7.500000000E0,1.468750000E1,-2.562500000E1
6.146452187E0,-7.187500000E0,1.493750000E1,-2.587500000E1
6.176450625E0,-6.625000000E0,1.556250000E1,-2.625000000E1
6.196450625E0,-6.500000000E0,1.581250000E1,-2.637500000E1
6.216452187E0,-6.250000000E0,1.587500000E1,-2.637500000E1
6.246450625E0,-5.625000000E0,1.656250000E1,-2.631250000E1
6.266450625E0,-5.250000000E0,1.656250000E1,-2.625000000E1
6.286452187E0,-4.500000000E0,1.687500000E1,-2.618750000E1
6.316450625E0,-3.687500000E0,1.737500000E1,-2.625000000E1
6.336450625E0,-3.125000000E0,1.762500000E1,-2.606250000E1
6.356452187E0,-2.625000000E0,1.837500000E1,-2.618750000E1
6.386450625E0,-2.125000000E0,1.881250000E1,-2.625000000E1
6.406450625E0,-1.562500000E0,1.906250000E1,-2.631250000E1
6.426452187E0,-9.375000000E-1,1.943750000E1,-2.668750000E1
6.446452187E0,-5.000000000E-1,1.956250000E1,-2.656250000E1
6.476450625E0,3.750000000E-1,1.968750000E1,-2.687500000E1
6.496450625E0,1.375000000E0,2.000000000E1,-2.662500000E1
6.516452187E0,1.812500000E0,2.031250000E1,-2.625000000E1
6.546450625E0,2.812500000E0,2.075000000E1,-2.625000000E1
6.566450625E0,3.125000000E0,2.093750000E1,-2.637500000E1
6.586450625E0,3.500000000E0,2.112500000E1,-2.662500000E1
6.606450625E0,4.375000000E0,2.131250000E1,-2.718750000E1
6.626450625E0,5.000000000E0,2.162500000E1,-2.725000000E1
6.646452187E0,5.500000000E0,2.193750000E1,-2.712500000E1
6.676450625E0,6.437500000E0,2.212500000E1,-2.737500000E1
6.696450625E0,7.000000000E0,2.231250000E1,-2.731250000E1
6.716450625E0,7.750000000E0,2.206250000E1,-2.731250000E1
6.736450625E0,8.312500000E0,2.231250000E1,-2.750000000E1
6.756452187E0,8.500000000E0,2.256250000E1,-2.775000000E1
6.786452187E0,8.437500000E0,2.218750000E1,-2.825000000E1
6.816450625E0,7.875000000E0,2.225000000E1,-2.868750000E1
6.836450625E0,7.687500000E0,2.187500000E1,-2.843750000E1
6.856461562E0,7.250000000E0,2.175000000E1,-2.837500000E1
6.886450625E0,6.875000000E0,2.118750000E1,-2.825000000E1
6.906450625E0,7.062500000E0,2.043750000E1,-2.818750000E1
6.926452187E0,7.062500000E0,1.968750000E1,-2.843750000E1
6.956450625E0,7.500000000E0,1.912500000E1,-2.837500000E1
6.976450625E0,8.250000000E0,1.925000000E1,-2.812500000E1
6.996450625E0,8.375000000E0,1.937500000E1,-2.743750000E1
7.016452187E0,8.687500000E0,1.987500000E1,-2.768750000E1
7.046450625E0,8.937500000E0,2.006250000E1,-2.781250000E1
7.066450625E0,8.625000000E0,2.000000000E1,-2.818750000E1
7.086452187E0,8.812500000E0,1.975000000E1,-2.862500000E1
7.116450625E0,8.750000000E0,1.918750000E1,-2.868750000E1
7.136450625E0,8.625000000E0,1.881250000E1,-2.875000000E1
7.156452187E0,8.500000000E0,1.837500000E1,-2.868750000E1
7.186450625E0,8.500000000E0,1.800000000E1,-2.856250000E1
7.206450625E0,8.562500000E0,1.781250000E1,-2.850000000E1
7.226452187E0,8.687500000E0,1.768750000E1,-2.837500000E1
7.256450625E0,9.062500000E0,1.787500000E1,-2.900000000E1
7.276450625E0,9.187500000E0,1.793750000E1,-2.893750000E1
7.296452187E0,9.437500000E0,1.756250000E1,-2.912500000E1
7.326450625E0,1.012500000E1,1.750000000E1,-2.887500000E1
7.346450625E0,1.062500000E1,1.725000000E1,-2.868750000E1
7.366452187E0,1.106250000E1,1.687500000E1,-2.893750000E1
7.396450625E0,1.118750000E1,1.700000000E1,-2.887500000E1
7.416450625E0,1.087500000E1,1.700000000E1,-2.881250000E1
7.436452187E0,1.068750000E1,1.731250000E1,-2.893750000E1
7.466450625E0,1.112500000E1,1.812500000E1,-2.881250000E1
7.486450625E0,1.125000000E1,1.868750000E1,-2.850000000E1
7.506452187E0,1.162500000E1,1.906250000E1,-2.856250000E1
7.536450625E0,1.218750000E1,1.893750000E1,-2.843750000E1
7.556450625E0,1.287500000E1,1.881250000E1,-2.831250000E1
7.576452187E0,1.356250000E1,1.862500000E1,-2.812500000E1
7.606450625E0,1.412500000E1,1.881250000E1,-2.825000000E1
7.626450625E0,1.450000000E1,1.912500000E1,-2.825000000E1
7.646452187E0,1.493750000E1,1.918750000E1,-2.781250000E1
7.676450625E0,1.518750000E1,1.975000000E1,-2.743750000E1
7.696450625E0,1.587500000E1,1.981250000E1,-2.706250000E1
7.716450625E0,1.631250000E1,1.987500000E1,-2.681250000E1
7.736450625E0,1.637500000E1,2.012500000E1,-2.687500000E1
7.756450625E0,1.700000000E1,2.025000000E1,-2.687500000E1
7.776450625E0,1.731250000E1,2.031250000E1,-2.693750000E1
7.796452187E0,1.793750000E1,2.031250000E1,-2.675000000E1
7.826450625E0,1.881250000E1,2.050000000E1,-2.643750000E1
7.846450625E0,1.887500000E1,2.050000000E1,-2.637500000E1
7.866452187E0,1.906250000E1,2.068750000E1,-2.631250000E1
7.896450625E0,1.881250000E1,2.087500000E1,-2.668750000E1
7.916450625E0,1.887500000E1,2.118750000E1,-2.681250000E1
7.936452187E0,1.850000000E1,2.112500000E1,-2.718750000E1
7.966450625E0,1.812500000E1,2.137500000E1,-2.706250000E1
7.986450625E0,1.787500000E1,2.156250000E1,-2.675000000E1
8.006450625E0,1.756250000E1,2.143750000E1,-2.693750000E1
8.026450625E0,1.768750000E1,2.181250000E1,-2.662500000E1
8.046450625E0,1.768750000E1,2.143750000E1,-2.631250000E1
8.066452187E0,1.775000000E1,2.112500000E1,-2.675000000E1
8.086452187E0,1.775000000E1,2.056250000E1,-2.712500000E1
8.106452187E0,1.793750000E1,2.037500000E1,-2.712500000E1
8.126452187E0,1.818750000E1,1.968750000E1,-2.718750000E1
8.146452187E0,1.837500000E1,1.956250000E1,-2.762500000E1
8.166452187E0,1.818750000E1,1.962500000E1,-2.787500000E1
8.186452187E0,1.818750000E1,1.925000000E1,-2.831250000E1
8.206452187E0,1.837500000E1,1.925000000E1,-2.881250000E1
8.226452187E0,1.850000000E1,1.931250000E1,-2.962500000E1
8.256450625E0,1.856250000E1,1.925000000E1,-3.043750000E1
8.276452187E0,1.812500000E1,1.918750000E1,-3.106250000E1
8.296452187E0,1.787500000E1,1.900000000E1,-3.118750000E1
8.326450625E0,1.756250000E1,1.881250000E1,-3.062500000E1
8.346450625E0,1.768750000E1,1.881250000E1,-2.987500000E1
8.366452187E0,1.756250000E1,1.887500000E1,-2.887500000E1
8.396450625E0,1.731250000E1,1.850000000E1,-2.837500000E1
8.416450625E0,1.750000000E1,1.856250000E1,-2.818750000E1
8.436452187E0,1.737500000E1,1.862500000E1,-2.793750000E1
8.466450625E0,1.793750000E1,1.825000000E1,-2.781250000E1
8.486450625E0,1.837500000E1,1.806250000E1,-2.775000000E1
8.506452187E0,1.843750000E1,1.812500000E1,-2.793750000E1
8.536450625E0,1.900000000E1,1.800000000E1,-2.862500000E1
8.556452187E0,1.912500000E1,1.818750000E1,-2.887500000E1
8.576452187E0,1.893750000E1,1.850000000E1,-2.906250000E1
8.606450625E0,1.925000000E1,1.862500000E1,-2.843750000E1
8.626450625E0,1.937500000E1,1.893750000E1,-2.850000000E1
8.646452187E0,1.918750000E1,1.881250000E1,-2.856250000E1
8.676450625E0,1.887500000E1,1.843750000E1,-2.837500000E1
8.696450625E0,1.900000000E1,1.850000000E1,-2.856250000E1
8.716452187E0,1.931250000E1,1.862500000E1,-2.775000000E1
8.746450625E0,2.012500000E1,1.918750000E1,-2.775000000E1
8.766450625E0,2.081250000E1,1.956250000E1,-2.800000000E1
8.786452187E0,2.131250000E1,1.975000000E1,-2.787500000E1
8.816450625E0,2.162500000E1,1.975000000E1,-2.837500000E1
8.836450625E0,2.200000000E1,1.950000000E1,-2.812500000E1
8.856461562E0,2.218750000E1,1.943750000E1,-2.812500000E1
8.886450625E0,2.306250000E1,1.925000000E1,-2.762500000E1
8.906450625E0,2.387500000E1,1.925000000E1,-2.725000000E1
8.926452187E0,2.437500000E1,1.925000000E1,-2.725000000E1
8.956450625E0,2.468750000E1,1.925000000E1,-2.718750000E1
8.976450625E0,2.493750000E1,1.912500000E1,-2.718750000E1
8.996450625E0,2.475000000E1,1.893750000E1,-2.725000000E1
9.016450625E0,2.456250000E1,1.900000000E1,-2.731250000E1
9.036450625E0,2.450000000E1,1.918750000E1,-2.743750000E1
9.056450625E0,2.418750000E1,1.943750000E1,-2.731250000E1
9.076452187E0,2.393750000E1,1.956250000E1,-2.743750000E1
9.096452187E0,2.381250000E1,1.975000000E1,-2.775000000E1
9.126450625E0,2.312500000E1,2.012500000E1,-2.793750000E1
9.146452187E0,2.262500000E1,2.025000000E1,-2.806250000E1
9.166452187E0,2.162500000E1,2.018750000E1,-2.856250000E1
9.196450625E0,2.112500000E1,2.006250000E1,-2.875000000E1
9.216452187E0,2.087500000E1,1.987500000E1,-2.868750000E1
9.246450625E0,2.000000000E1,1.962500000E1,-2.900000000E1
9.266450625E0,1.962500000E1,1.962500000E1,-2.875000000E1
9.286452187E0,1.925000000E1,2.000000000E1,-2.862500000E1
9.316450625E0,1.875000000E1,2.068750000E1,-2.831250000E1
