"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.458026510E1,3.211397940E1,1.189525889E2,1.128192652E1,1.346535802E0,3.418436279E2,3.204973221E0,3.204973221E0
2.558711979E1,3.211398682E1,1.189525809E2,1.144025562E1,1.265627265E0,3.478612061E2,3.005121708E0,3.005121708E0
2.658880260E1,3.211399620E1,1.189525758E2,1.150696693E1,1.062878370E0,3.400993347E2,2.731858969E0,2.731858969E0
2.759632395E1,3.211400539E1,1.189525716E2,1.154841819E1,9.898140430E-1,3.569680786E2,2.713502169E0,2.713502169E0
2.859620000E1,3.211401376E1,1.189525629E2,1.162506562E1,1.202392459E0,3.288872986E2,2.539012432E0,2.539012432E0
2.959728124E1,3.211401919E1,1.189525522E2,1.177864280E1,1.106226087E0,2.888119507E2,2.472562790E0,2.472562790E0
3.059117083E1,3.211401985E1,1.189525370E2,1.193562564E1,1.244802594E0,2.432216187E2,2.547863245E0,2.547863245E0
3.159194791E1,3.211401550E1,1.189525201E2,1.227436939E1,1.308258414E0,2.238558655E2,2.563496351E0,2.563496351E0
3.259473906E1,3.211400699E1,1.189525017E2,1.270668221E1,1.380215764E0,2.224754639E2,2.580064535E0,2.580064535E0
3.359536458E1,3.211399793E1,1.189524908E2,1.270812747E1,1.224856257E0,2.030898895E2,2.610547066E0,2.610547066E0
3.459952187E1,3.211398639E1,1.189524849E2,1.269726480E1,1.088863015E0,1.977601318E2,2.741259098E0,2.741259098E0
3.559163437E1,3.211397427E1,1.189524827E2,1.265381619E1,1.069443226E0,1.628399353E2,2.860387325E0,2.860387325E0
3.660094687E1,3.211396203E1,1.189524826E2,1.247911890E1,1.331940174E0,1.491274567E2,2.891438484E0,2.891438484E0
3.760009531E1,3.211395027E1,1.189524853E2,1.238647156E1,1.315149426E0,1.513372192E2,2.959784031E0,2.959784031E0
3.859919583E1,3.211393889E1,1.189524874E2,1.228734102E1,1.308001876E0,1.538712158E2,2.962708235E0,2.962708235E0
3.959970833E1,3.211392739E1,1.189524917E2,1.210269098E1,1.305219650E0,1.596217957E2,3.007692337E0,3.007692337E0
4.059334114E1,3.211391486E1,1.189524926E2,1.207932309E1,1.286680102E0,1.907895355E2,2.912149906E0,2.912149906E0
4.160158906E1,3.211390387E1,1.189524873E2,1.244696300E1,1.165561318E0,2.341905518E2,3.228961945E0,3.228961945E0
4.259974583E1,3.211389473E1,1.189524793E2,1.288808662E1,1.088680029E0,2.405346069E2,3.435099363E0,3.435099363E0
4.359787447E1,3.211388957E1,1.189524669E2,1.313052776E1,1.086677074E0,2.758081055E2,3.382790804E0,3.382790804E0
4.458225260E1,3.211388609E1,1.189524510E2,1.339824724E1,1.394643307E0,2.824235840E2,3.196474552E0,3.196474552E0
4.559799531E1,3.211388451E1,1.189524343E2,1.376678947E1,1.411382437E0,2.838561707E2,3.128077984E0,3.128077984E0
4.659760676E1,3.211388793E1,1.189524206E2,1.402119122E1,1.273948908E0,3.143611450E2,2.845372915E0,2.845372915E0
4.759277499E1,3.211389750E1,1.189524121E2,1.390087227E1,1.435282111E0,3.586985168E2,2.692178011E0,2.692178011E0
4.859895468E1,3.211391045E1,1.189524110E2,1.385100144E1,1.313299298E0,5.931996346E0,2.831314087E0,2.831314087E0
4.959612395E1,3.211392486E1,1.189524128E2,1.381594387E1,1.379096031E0,1.381255245E1,3.026989698E0,3.026989698E0
5.059594114E1,3.211393832E1,1.189524143E2,1.387152679E1,1.338637590E0,5.194060802E-1,3.054424047E0,3.054424047E0
5.159273072E1,3.211395100E1,1.189524129E2,1.388185547E1,1.127071381E0,3.582279663E2,3.048446894E0,3.048446894E0
5.260273072E1,3.211396270E1,1.189524114E2,1.414986100E1,1.120649219E0,1.347607493E0,2.947887897E0,2.947887897E0
5.359702968E1,3.211397447E1,1.189524073E2,1.440103718E1,1.346351862E0,4.161788940E0,2.771101475E0,2.771101475E0
5.459440728E1,3.211398519E1,1.189524030E2,1.479838988E1,1.289891005E0,6.519595385E-1,2.577126265E0,2.577126265E0
5.558906718E1,3.211399636E1,1.189524012E2,1.468700042E1,1.302742124E0,3.594452209E2,2.587064743E0,2.587064743E0
5.659098489E1,3.211400972E1,1.189524005E2,1.464044072E1,1.365519643E0,3.584974060E2,2.447695017E0,2.447695017E0
5.759721197E1,3.211402445E1,1.189524003E2,1.480511401E1,1.398586988E0,1.934796906E1,2.488056898E0,2.488056898E0
5.859321197E1,3.211403619E1,1.189524029E2,1.506190495E1,1.387510061E0,5.083683014E1,2.697878361E0,2.697878361E0
5.959964582E1,3.211404597E1,1.189524082E2,1.534091854E1,1.329691410E0,5.189349747E1,2.881398678E0,2.881398678E0
6.059983124E1,3.211405502E1,1.189524163E2,1.555934909E1,1.139655709E0,4.529093933E1,2.841428280E0,2.841428280E0
6.159324634E1,3.211406438E1,1.189524270E2,1.576946371E1,1.154067874E0,4.781986618E1,3.003732681E0,3.003732681E0
6.259553124E1,3.211407436E1,1.189524391E2,1.593446989E1,1.376884818E0,4.327194214E1,2.992927551E0,2.992927551E0
6.359574999E1,3.211408473E1,1.189524500E2,1.588817431E1,1.410513639E0,3.770462036E1,2.889307022E0,2.889307022E0
6.459668176E1,3.211409486E1,1.189524608E2,1.575968997E1,1.352652550E0,4.246813202E1,2.907329082E0,2.907329082E0
6.559323176E1,3.211410574E1,1.189524702E2,1.561541466E1,1.366933823E0,4.274552155E1,3.029456615E0,3.029456615E0
6.659420103E1,3.211411607E1,1.189524796E2,1.524752921E1,1.342621207E0,4.007643127E1,3.070028067E0,3.070028067E0
6.760309843E1,3.211412644E1,1.189524880E2,1.540678054E1,1.376599073E0,3.729496002E1,3.122260571E0,3.122260571E0
6.859752811E1,3.211413740E1,1.189524954E2,1.538852896E1,1.353187680E0,3.726841354E1,3.127555132E0,3.127555132E0
6.959735780E1,3.211415324E1,1.189525053E2,1.459194916E1,1.118489504E0,4.657282639E1,3.090890884E0,3.090890884E0
7.058973176E1,3.211415617E1,1.189525121E2,1.464067372E1,5.999637842E-1,8.560047913E1,3.446411610E0,3.446411610E0
7.160017655E1,3.211415036E1,1.189525206E2,1.479564185E1,1.037086010E0,2.076478424E2,3.629938602E0,3.629938602E0
7.259414322E1,3.211414183E1,1.189525243E2,1.491875089E1,1.277021885E0,2.003037262E2,3.822863102E0,3.822863102E0
7.359411093E1,3.211413067E1,1.189525288E2,1.492475679E1,1.320840597E0,1.739646301E2,4.017885685E0,4.017885685E0
7.459973645E1,3.211411856E1,1.189525352E2,1.476516228E1,1.369345427E0,1.651654358E2,4.216836452E0,4.216836452E0
7.559199947E1,3.211410579E1,1.189525431E2,1.452374497E1,1.397647977E0,1.655498047E2,3.986489773E0,3.986489773E0
7.658917603E1,3.211409185E1,1.189525511E2,1.447607625E1,1.433017612E0,1.616846008E2,3.935701370E0,3.935701370E0
7.759611926E1,3.211407786E1,1.189525567E2,1.451820037E1,1.395695925E0,1.654056091E2,3.908483982E0,3.908483982E0
7.859600051E1,3.211406469E1,1.189525603E2,1.452379238E1,1.133241057E0,1.644524384E2,3.906195402E0,3.906195402E0
7.959372707E1,3.211404985E1,1.189525640E2,1.467747391E1,1.121264696E0,1.625233765E2,3.932308197E0,3.932308197E0
8.059898436E1,3.211403489E1,1.189525705E2,1.460946781E1,1.432365417E0,1.609908447E2,3.953306913E0,3.953306913E0
8.158964999E1,3.211402190E1,1.189525798E2,1.449237951E1,1.376983643E0,1.594828491E2,4.171543121E0,4.171543121E0
8.259311144E1,3.211400913E1,1.189525890E2,1.437408846E1,1.370029211E0,1.626584167E2,4.244326591E0,4.244326591E0
8.358704947E1,3.211399727E1,1.189525970E2,1.438070154E1,1.342641830E0,1.562176971E2,4.095480442E0,4.095480442E0
8.459636613E1,3.211398586E1,1.189526062E2,1.425552552E1,1.282147646E0,1.431675415E2,3.792768002E0,3.792768002E0
8.559347603E1,3.211397665E1,1.189526148E2,1.420106154E1,1.251191258E0,1.284564209E2,3.507338285E0,3.507338285E0
8.659621770E1,3.211396765E1,1.189526223E2,1.406593730E1,1.010627151E0,1.366342010E2,3.170456409E0,3.170456409E0
8.758475155E1,3.211396057E1,1.189526305E2,1.398070692E1,9.781627059E-1,1.219716644E2,2.967448711E0,2.967448711E0
8.859348072E1,3.211395724E1,1.189526426E2,1.383602958E1,1.211512923E0,7.789479828E1,3.135975838E0,3.135975838E0
8.959719322E1,3.211395651E1,1.189526541E2,1.392770134E1,1.261797309E0,5.103022766E1,3.512272358E0,3.512272358E0
9.059576457E1,3.211395857E1,1.189526647E2,1.402863038E1,1.273561835E0,5.169919205E1,3.555924654E0,3.555924654E0
9.160010051E1,3.211396630E1,1.189526744E2,1.404438376E1,1.300194860E0,2.234709930E1,3.439609528E0,3.439609528E0
9.259446613E1,3.211397572E1,1.189526810E2,1.408619046E1,1.315949678E0,3.532687988E2,3.356756687E0,3.356756687E0
9.359368957E1,3.211398652E1,1.189526830E2,1.391789893E1,1.312756062E0,3.440063782E2,3.058755636E0,3.058755636E0
9.460104738E1,3.211399754E1,1.189526843E2,1.380583153E1,1.282789350E0,3.511853638E2,2.640792370E0,2.640792370E0
9.560206248E1,3.211400871E1,1.189526876E2,1.385705578E1,1.051104546E0,6.946969032E0,2.685731411E0,2.685731411E0
9.659418488E1,3.211401873E1,1.189526932E2,1.395612509E1,1.028394341E0,2.997151566E1,2.712131262E0,2.712131262E0
9.759377967E1,3.211402908E1,1.189527016E2,1.404392759E1,1.365851164E0,4.938393021E1,2.589151621E0,2.589151621E0
9.859326717E1,3.211403912E1,1.189527111E2,1.414800790E1,1.282217145E0,6.487302399E1,2.486425877E0,2.486425877E0
9.960007707E1,3.211404882E1,1.189527209E2,1.409436322E1,1.236074090E0,4.361298752E1,2.430353642E0,2.430353642E0
1.005941750E2,3.211405724E1,1.189527335E2,1.404348340E1,1.383530498E0,5.015636444E1,2.388963223E0,2.388963223E0
1.015936792E2,3.211406237E1,1.189527465E2,1.390099739E1,1.337663054E0,8.866671753E1,2.425188541E0,2.425188541E0
1.025932318E2,3.211406294E1,1.189527587E2,1.359901142E1,1.377758265E0,1.061365051E2,2.740285397E0,2.740285397E0
1.035962677E2,3.211406366E1,1.189527713E2,1.341236897E1,1.127879977E0,9.455313110E1,3.225018263E0,3.225018263E0
1.045907995E2,3.211406367E1,1.189527847E2,1.331371696E1,1.133915663E0,9.959335327E1,3.666276932E0,3.666276932E0
1.055953318E2,3.211406174E1,1.189527961E2,1.296832771E1,1.296920657E0,1.021642151E2,3.805778503E0,3.805778503E0
1.065876661E2,3.211405987E1,1.189528064E2,1.270844156E1,1.257876992E0,9.666760254E1,3.908711910E0,3.908711910E0
1.075961776E2,3.211405804E1,1.189528185E2,1.261140660E1,1.237615228E0,9.588397217E1,3.953977108E0,3.953977108E0
1.085949818E2,3.211405478E1,1.189528319E2,1.258867866E1,1.300419807E0,1.102193451E2,3.642770290E0,3.642770290E0
1.095867984E2,3.211404905E1,1.189528452E2,1.273310451E1,1.284296989E0,1.367784576E2,3.472179890E0,3.472179890E0
1.105975578E2,3.211404023E1,1.189528566E2,1.269713197E1,1.284952283E0,1.455708160E2,3.396753311E0,3.396753311E0
1.115875995E2,3.211402874E1,1.189528674E2,1.246712845E1,1.326350689E0,1.503385925E2,3.340926647E0,3.340926647E0
1.125988541E2,3.211401611E1,1.189528755E2,1.226855761E1,1.100329041E0,1.548911896E2,3.117522717E0,3.117522717E0
1.136043484E2,3.211400412E1,1.189528848E2,1.207609117E1,1.107040048E0,1.780565033E2,3.262571335E0,3.262571335E0
1.145908083E2,3.211399225E1,1.189528918E2,1.182312966E1,1.337919831E0,1.881961212E2,3.327471256E0,3.327471256E0
1.156002265E2,3.211398189E1,1.189528973E2,1.167393098E1,1.242811680E0,1.790457153E2,3.419720411E0,3.419720411E0
1.165854469E2,3.211397133E1,1.189529041E2,1.155735574E1,1.250767231E0,1.593145599E2,3.512124538E0,3.512124538E0
1.175913114E2,3.211396119E1,1.189529113E2,1.161820324E1,1.279585838E0,1.565307007E2,3.500295639E0,3.500295639E0
1.185920729E2,3.211395646E1,1.189529214E2,1.169982699E1,1.018257141E0,1.000500183E2,3.441955090E0,3.441955090E0
1.195866489E2,3.211395795E1,1.189529271E2,1.162965633E1,6.982649565E-1,3.282120056E2,3.353026628E0,3.353026628E0
1.205985323E2,3.211396320E1,1.189529211E2,1.182870020E1,1.328235507E0,2.334592590E2,3.233020067E0,3.233020067E0
1.216052245E2,3.211396344E1,1.189529097E2,1.201874840E1,1.128811836E0,2.687020264E2,3.147761106E0,3.147761106E0
1.225978604E2,3.211396308E1,1.189528941E2,1.219109686E1,1.269504428E0,2.442719116E2,3.117431164E0,3.117431164E0
1.236037541E2,3.211396286E1,1.189528797E2,1.215835028E1,1.461814761E0,2.490272675E2,2.975755453E0,2.975755453E0
1.245947463E2,3.211396362E1,1.189528638E2,1.209921024E1,1.454552650E0,2.702627258E2,2.792109251E0,2.792109251E0
1.255908948E2,3.211396439E1,1.189528466E2,1.216347607E1,1.410699368E0,2.728706665E2,2.717311382E0,2.717311382E0
1.265896177E2,3.211396528E1,1.189528291E2,1.226972883E1,1.461028934E0,2.721599121E2,2.560422421E0,2.560422421E0
1.275884932E2,3.211396684E1,1.189528132E2,1.234474786E1,1.390691519E0,2.564021301E2,2.500241518E0,2.500241518E0
1.286008203E2,3.211396729E1,1.189527963E2,1.264683621E1,1.409486413E0,2.684493408E2,2.558770418E0,2.558770418E0
1.295949474E2,3.211396633E1,1.189527793E2,1.309579761E1,1.329742074E0,2.641422729E2,2.628195286E0,2.628195286E0
1.306012114E2,3.211396360E1,1.189527627E2,1.332685733E1,1.286491632E0,2.582792053E2,2.626632214E0,2.626632214E0
1.315988083E2,3.211396186E1,1.189527470E2,1.346911013E1,1.096969724E0,2.609111938E2,2.649441719E0,2.649441719E0
1.325948458E2,3.211396264E1,1.189527317E2,1.339251079E1,1.080195427E0,2.765626221E2,2.788659573E0,2.788659573E0
1.336027698E2,3.211396567E1,1.189527182E2,1.318965491E1,1.357733607E0,2.865112305E2,2.813544273E0,2.813544273E0
1.345873510E2,3.211397114E1,1.189527046E2,1.310241721E1,1.415776968E0,3.021021423E2,2.677918673E0,2.677918673E0
1.355895870E2,3.211397919E1,1.189526919E2,1.304938712E1,1.402103066E0,3.303534546E2,2.754032612E0,2.754032612E0
