"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.055716665E-2,-1.108456525E0,8.744639647E-1,-1.284209940E0
3.064216668E-2,-1.138298448E0,5.287037775E-1,4.992335182E-1
5.072816665E-2,-1.506311749E0,-1.248545726E-1,1.927275023E0
7.081416668E-2,-1.347274208E0,2.186770946E-1,1.836109330E0
9.090016666E-2,-5.342725195E-2,8.815418731E-1,1.920593995E0
1.109861666E-1,-7.697373357E-1,-6.164201984E-1,1.908425939E0
1.310721667E-1,-6.533854917E-1,4.719454399E-1,2.728918349E0
1.511581666E-1,-1.038414483E0,1.014765273E0,2.328012194E0
1.712431667E-1,-1.632085212E0,1.702605702E0,2.212148446E0
1.913291666E-1,-8.668062318E-1,1.684224541E0,3.430378405E0
2.114151667E-1,-2.879870653E-1,1.133699101E-1,6.576196799E0
2.315011667E-1,-6.536193804E-1,-1.417115398E0,7.430884311E0
2.515871667E-1,-1.944602662E-1,-3.961456445E-1,4.227991245E0
2.716731667E-1,-3.943862904E-1,2.751245065E-1,-7.380788291E-1
2.917581667E-1,-4.437356211E-1,-1.080790570E-1,-3.223205708E0
3.118441667E-1,-5.064091482E-1,-5.725172567E-1,-3.525939451E0
3.319301666E-1,-7.962149169E-1,-9.765320840E-1,-2.912219204E0
3.520161667E-1,-6.716547516E-1,-1.106702214E0,-2.032030815E0
3.721021666E-1,-2.636044684E-1,-1.359339060E0,-5.500890917E-1
3.921881667E-1,7.915763207E-2,-1.668541286E0,1.099844307E0
4.122741667E-1,3.001994137E-1,-1.768583052E0,1.456513352E0
4.323591667E-1,1.906370643E-1,-1.930513796E0,4.746021223E-1
4.524451667E-1,1.841696783E-1,-1.827227409E0,-7.362884116E-1
4.725311667E-1,5.918455935E-1,-1.153776686E0,-1.654603570E0
4.926171667E-1,1.197657262E0,-7.891788161E-1,-2.507756188E0
5.127031666E-1,1.095721216E0,-2.329451779E-1,-3.206846952E0
5.327891667E-1,6.895277895E-1,-8.939047873E-2,-3.426702261E0
5.528741666E-1,8.375661336E-2,-1.061880675E-1,-2.774321979E0
5.729598333E-1,-6.341065639E-1,-1.118572354E-1,-1.356816571E0
5.930458333E-1,-8.681824471E-1,-1.095408610E-1,-8.120028377E-2
6.131318333E-1,-1.134615945E0,-8.745563507E-2,2.682316625E-1
6.332178333E-1,-1.504791766E0,1.995075828E-1,-1.700276756E-1
6.533038333E-1,-1.975346007E0,4.274618697E-1,2.247926974E-1
6.733898333E-1,-2.518094358E0,8.735944837E-2,1.480777543E0
6.934748333E-1,-2.707306455E0,-1.706509888E-1,1.923406506E0
7.135608333E-1,-2.413626102E0,3.149982780E-1,-8.580204248E-2
7.336468333E-1,-1.945008605E0,1.444010836E0,-1.809037306E0
7.537328333E-1,-9.273702297E-1,1.550781286E0,-6.189897573E-1
7.738188333E-1,-5.811379530E-1,6.465354055E-1,2.701531745E0
7.939048333E-1,-9.138391149E-1,-7.356019485E-1,5.536429709E0
8.139908333E-1,-6.304678416E-1,-1.222315701E0,5.370102151E0
8.340758333E-1,-3.233840623E-1,-1.025097011E0,2.679973646E0
8.541618333E-1,1.664671598E-1,-8.750989723E-1,3.397068572E-1
8.742478333E-1,6.945238698E-1,-8.885893759E-1,-2.254201037E-1
8.943338333E-1,1.629193179E0,-6.930894747E-1,4.935166955E-2
9.144198333E-1,2.105414980E0,-4.784498826E-1,-3.846222442E-1
9.345058333E-1,1.665307337E0,-4.620484427E-1,-1.322556565E0
9.545918333E-1,7.857245734E-1,-5.845479029E-1,-2.114191212E0
9.746768333E-1,4.590093523E-2,-5.464889610E-1,-2.935812135E0
9.947628333E-1,-1.213428810E-1,-3.325004563E-1,-3.317803717E0
1.014848833E0,4.262784664E-3,6.178021878E-2,-3.597578952E0
1.034934833E0,7.540978611E-2,3.074384129E-1,-3.726684889E0
1.055020833E0,-4.320726916E-2,5.054812682E-1,-3.299384403E0
1.075106833E0,-2.016459095E-1,4.681006032E-1,-2.273561752E0
1.095192833E0,-2.749210234E-1,3.895818526E-1,-8.917062342E-1
1.115277833E0,-1.097295798E-1,4.299989766E-1,1.806058735E-1
1.135363833E0,-1.784782179E-1,5.778616118E-1,8.474884200E-1
1.155449833E0,-4.406485105E-1,8.723402560E-1,1.073268712E0
1.175535833E0,-4.901859753E-1,1.217059931E0,9.061383319E-1
1.195621833E0,2.824599847E-2,1.508084040E0,1.449267483E0
1.215707833E0,2.724805418E-1,1.343382009E0,2.532730231E0
1.235793833E0,-3.468195565E-1,1.301205750E0,2.011382543E0
1.255878833E0,-6.200529273E-1,1.631660265E0,1.724429850E0
1.275964833E0,-4.223062335E-1,9.763739169E-1,2.836446891E0
1.296050833E0,-6.819997917E-1,-2.282311526E-1,4.338112442E0
1.316136833E0,-1.105097153E0,-8.293591279E-1,3.797272477E0
1.336222833E0,-1.254415892E0,-4.549285805E-1,8.020245641E-1
1.356308833E0,-1.661299948E0,7.973818749E-2,-1.874232591E0
1.376394833E0,-1.357304229E0,1.450565565E-1,-2.543438237E0
1.396479833E0,-8.450233801E-1,-6.933546460E-1,-1.756483117E0
1.416565833E0,-3.115234970E-1,-1.288421398E0,-7.731293786E-1
1.436651833E0,4.297957858E-1,-1.509113150E0,4.523704237E-1
1.456737833E0,1.007262126E0,-1.660527969E0,1.555916018E0
1.476823833E0,1.231846809E0,-1.538775198E0,9.904464108E-1
1.496909833E0,8.152728930E-1,-1.830972551E0,-2.615137964E-1
1.516995833E0,-4.076422937E-2,-2.445758160E0,-1.488740866E0
1.537080833E0,-6.251193935E-1,-2.802698516E0,-2.200781459E0
1.557166792E0,-1.589425242E-1,-2.415290074E0,-2.501716014E0
1.577252792E0,5.901252696E-1,-1.649481994E0,-3.089960527E0
1.597338792E0,1.168324047E0,-8.416233703E-1,-3.263180197E0
1.617424792E0,1.165776488E0,-2.914199656E-1,-3.431840794E0
1.637510792E0,7.261524095E-1,-2.083017951E-1,-2.565587490E0
1.657596792E0,2.513498738E-1,-3.991379571E-1,-6.373219478E-1
1.677681792E0,-1.184306753E-1,-5.273583332E-1,6.557611424E-1
1.697767792E0,-2.823443560E-1,-2.043227649E-1,1.352320647E-1
1.717853792E0,1.103694114E-1,3.211147580E-1,1.186008292E-1
1.737939792E0,5.741385435E-1,8.049470025E-1,1.021070033E0
1.758025792E0,9.098893207E-1,1.119965161E0,2.234334537E0
1.778111792E0,1.253456802E0,1.221817811E0,3.186758258E0
1.798197792E0,9.044312373E-1,1.616790211E0,2.675436791E0
1.818282792E0,2.378249717E-1,1.933446760E0,1.106216603E0
1.838368792E0,7.389424628E-1,2.032899712E0,1.167663823E0
1.858454792E0,1.046912972E0,1.117282166E0,4.088864935E0
1.878540792E0,9.989791064E-1,7.110448122E-2,7.198493741E0
1.898626792E0,1.384423031E0,-1.509756929E-1,7.503054739E0
1.918712792E0,1.683637481E0,-3.182727188E-2,5.124146626E0
1.938798792E0,1.747403560E0,-2.236986834E-1,2.820787463E0
1.958883792E0,1.631780426E0,-6.265826592E-1,1.232275556E0
1.978969792E0,1.337456733E0,-8.685170540E-1,-3.168898523E-2
1.999055792E0,8.735066293E-1,-1.034182414E0,-9.759768909E-1
2.019141792E0,8.272209473E-1,-1.104509216E0,-1.503741898E0
2.039227792E0,5.214267714E-1,-1.046551614E0,-2.933223572E0
