"Time (s)","X (hPa)"
-5.512527084E-1,1.016619949E3
4.542082917E-1,1.016618195E3
1.459683292E0,1.016616516E3
2.465161292E0,1.016616516E3
3.470630292E0,1.016615601E3
3.822092292E0,1.016610413E3
4.894587292E0,1.016610413E3
5.967114292E0,1.016610413E3
7.039634292E0,1.016610413E3
8.112145292E0,1.016610413E3
9.184606292E0,1.016613007E3
1.025711429E1,1.016615295E3
1.132958629E1,1.016616974E3
1.240209729E1,1.016617050E3
1.347461729E1,1.016618271E3
1.454716129E1,1.016619110E3
1.561970629E1,1.016619415E3
1.669220729E1,1.016619568E3
1.776474029E1,1.016621475E3
1.883722729E1,1.016621475E3
1.990972729E1,1.016620331E3
2.098221129E1,1.016619797E3
2.205469929E1,1.016618500E3
2.312713729E1,1.016616592E3
2.419961929E1,1.016616364E3
2.527208629E1,1.016615677E3
2.634451729E1,1.016615677E3
2.741691329E1,1.016616364E3
2.848930329E1,1.016618958E3
2.956177829E1,1.016620560E3
3.063425029E1,1.016625214E3
3.170673729E1,1.016627121E3
3.277925329E1,1.016627121E3
3.385173629E1,1.016626053E3
3.492422329E1,1.016624374E3
3.599666529E1,1.016619263E3
3.706908629E1,1.016617813E3
3.814152229E1,1.016617355E3
3.921392329E1,1.016617355E3
4.028637529E1,1.016620407E3
4.135875629E1,1.016623993E3
4.243119229E1,1.016626205E3
4.350359929E1,1.016627045E3
4.457600129E1,1.016627045E3
4.564838829E1,1.016626663E3
4.672081429E1,1.016624756E3
4.779326829E1,1.016623154E3
4.886573429E1,1.016622467E3
4.993820729E1,1.016622467E3
5.101070129E1,1.016619949E3
5.208319729E1,1.016619949E3
5.315566629E1,1.016619339E3
5.422811529E1,1.016619339E3
5.530052829E1,1.016619339E3
5.637294929E1,1.016619797E3
5.744535729E1,1.016619797E3
5.851774729E1,1.016619110E3
5.959012229E1,1.016617813E3
6.066252929E1,1.016617355E3
6.173490329E1,1.016614914E3
6.280728929E1,1.016614304E3
6.387963629E1,1.016614304E3
6.495192529E1,1.016614456E3
6.602429729E1,1.016614456E3
6.709668729E1,1.016614456E3
6.816906629E1,1.016613235E3
6.924143529E1,1.016611481E3
7.031380029E1,1.016609650E3
7.138615829E1,1.016607361E3
7.245850029E1,1.016607361E3
7.353084829E1,1.016607742E3
7.460320129E1,1.016608963E3
7.567556629E1,1.016610107E3
7.674782129E1,1.016610107E3
7.782015629E1,1.016609573E3
7.889258929E1,1.016608963E3
7.996498129E1,1.016608963E3
8.103734829E1,1.016609268E3
8.210975029E1,1.016609268E3
8.318219029E1,1.016608734E3
8.425461329E1,1.016607361E3
8.532701429E1,1.016606903E3
8.639942929E1,1.016603088E3
8.747185829E1,1.016602020E3
8.854424629E1,1.016599045E3
8.961660529E1,1.016598434E3
9.068894529E1,1.016596756E3
9.176130329E1,1.016596527E3
9.283363429E1,1.016595993E3
9.390598129E1,1.016595993E3
9.497834029E1,1.016596756E3
9.605064029E1,1.016596832E3
9.712295529E1,1.016597900E3
9.819534029E1,1.016597443E3
9.926768629E1,1.016597443E3
1.003399753E2,1.016596603E3
1.014123093E2,1.016595917E3
1.024846663E2,1.016594467E3
1.035570573E2,1.016595917E3
1.046294333E2,1.016595993E3
1.057018023E2,1.016597443E3
1.067741283E2,1.016597443E3
1.078464803E2,1.016596985E3
1.089188503E2,1.016596527E3
1.099912583E2,1.016594620E3
1.110636853E2,1.016594620E3
1.121361433E2,1.016595154E3
