"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.697304153E1,3.211634973E1,1.189492814E2,1.786219137E1,1.409999967E0,1.669921893E2,6.541814478E0,6.541814478E0
1.798232090E1,3.211633787E1,1.189492859E2,1.802887838E1,1.409999967E0,1.691015640E2,8.069503803E0,8.069503803E0
1.858565903E1,3.211631398E1,1.189490372E2,1.779035288E1,1.330000043E0,1.353515657E2,2.322797513E1,2.322797513E1
1.958650601E1,3.211638335E1,1.189490998E2,1.781842913E1,1.250000000E0,1.318359428E2,1.530303395E1,1.530303395E1
2.058782065E1,3.211639300E1,1.189491511E2,1.721906389E1,1.250000000E0,1.430859417E2,8.772711816E0,8.772711816E0
2.158799744E1,3.211637931E1,1.189491976E2,1.752539951E1,1.929999948E0,1.406250069E2,7.446265634E0,7.446265634E0
2.258953118E1,3.211636433E1,1.189492221E2,1.720130283E1,1.929999948E0,1.511718803E2,6.201317014E0,6.201317014E0
2.358529258E1,3.211634454E1,1.189492331E2,1.721790439E1,1.929999948E0,1.761328132E2,5.049385265E0,5.049385265E0
2.459037983E1,3.211632618E1,1.189492522E2,1.729023095E1,1.549999952E0,1.729687511E2,4.965193266E0,4.965193266E0
2.558773065E1,3.211630646E1,1.189492686E2,1.720105857E1,1.460000038E0,1.708593763E2,4.346720893E0,4.346720893E0
2.658838987E1,3.211628826E1,1.189492859E2,1.599152487E1,1.460000038E0,1.585546905E2,4.273169580E0,4.273169580E0
2.758236408E1,3.211627271E1,1.189493025E2,1.595008199E1,1.409999967E0,1.501171914E2,4.251176134E0,4.251176134E0
2.858917987E1,3.211625892E1,1.189493193E2,1.579493061E1,1.340000033E0,1.409765673E2,4.300731033E0,4.300731033E0
2.958916950E1,3.211624394E1,1.189493310E2,1.573401751E1,1.240000010E0,1.458984414E2,4.056143702E0,4.056143702E0
3.058709848E1,3.211622490E1,1.189493460E2,1.574622457E1,1.429999948E0,1.529296912E2,3.740101112E0,3.740101112E0
3.158730531E1,3.211620698E1,1.189493537E2,1.479963034E1,1.429999948E0,1.687500016E2,4.116407233E0,4.116407233E0
3.258663619E1,3.211619421E1,1.189493619E2,1.429493056E1,1.090000033E0,1.673437513E2,4.116407297E0,4.116407297E0
3.359132159E1,3.211617828E1,1.189493679E2,1.339679824E1,1.070000052E0,1.715625009E2,4.116407399E0,4.116407399E0
3.459045017E1,3.211616242E1,1.189493771E2,1.328540908E1,1.120000005E0,1.592578147E2,4.116407489E0,4.116407489E0
3.559126091E1,3.211609832E1,1.189494656E2,1.800839475E1,1.268757932E0,1.422629440E2,4.858187009E0,4.858187009E0
3.658506429E1,3.211608248E1,1.189494596E2,1.788126361E1,1.110306623E0,1.540732792E2,4.864934190E0,4.864934190E0
3.758508503E1,3.211606657E1,1.189494506E2,1.772956231E1,1.225803437E0,1.703818810E2,4.863810227E0,4.863810227E0
3.859175885E1,3.211606760E1,1.189494625E2,1.741103850E1,1.111693472E0,1.711680961E2,4.785664556E0,4.785664556E0
3.958593869E1,3.211605056E1,1.189494638E2,1.759395523E1,1.351304855E0,1.613094686E2,4.780304257E0,4.780304257E0
4.059090662E1,3.211603452E1,1.189494619E2,1.732866897E1,1.524839794E0,1.655006965E2,4.773165315E0,4.773165315E0
4.158593225E1,3.211602368E1,1.189494604E2,1.799762307E1,1.198099422E0,1.659726525E2,4.763463865E0,4.763463865E0
4.258860660E1,3.211600861E1,1.189494594E2,1.779083631E1,1.430919963E0,1.672558367E2,4.765626492E0,4.765626492E0
4.358669508E1,3.211598768E1,1.189494588E2,1.789374071E1,1.667785927E0,1.668616648E2,4.764722534E0,4.764722534E0
4.458762407E1,3.211597849E1,1.189494590E2,1.781756864E1,1.168407675E0,1.665078738E2,4.755590534E0,4.755590534E0
4.558499515E1,3.211596298E1,1.189494623E2,1.766137091E1,1.431656647E0,1.653963883E2,4.755238603E0,4.755238603E0
4.658950377E1,3.211594941E1,1.189494659E2,1.763688908E1,1.450885640E0,1.663889602E2,4.751878422E0,4.751878422E0
4.758361340E1,3.211593044E1,1.189494723E2,1.779327730E1,1.660524612E0,1.673814987E2,4.750999604E0,4.750999604E0
4.858774364E1,3.211592483E1,1.189494778E2,1.749537589E1,1.140905107E0,1.625423608E2,4.744804250E0,4.744804250E0
4.958730054E1,3.211591213E1,1.189494827E2,1.677813955E1,1.289869267E0,1.649756195E2,4.748711952E0,4.748711952E0
5.058953297E1,3.211590150E1,1.189494840E2,1.680711455E1,1.237336795E0,1.669470229E2,4.751507774E0,4.751507774E0
5.158434284E1,3.211588479E1,1.189494907E2,1.724085410E1,1.452580426E0,1.619357213E2,4.751621981E0,4.751621981E0
5.258969021E1,3.211586916E1,1.189494951E2,1.826949130E1,1.536443121E0,1.610603376E2,4.752964161E0,4.752964161E0
5.359026444E1,3.211585851E1,1.189494984E2,1.777544645E1,1.181104170E0,1.641566836E2,4.753224486E0,4.753224486E0
5.458149111E1,3.211583803E1,1.189495029E2,1.768597747E1,1.718346465E0,1.675585688E2,4.757252392E0,4.757252392E0
5.558868909E1,3.211582996E1,1.189495110E2,1.811893990E1,1.148684035E0,1.602172287E2,4.747878996E0,4.747878996E0
5.659063339E1,3.211581135E1,1.189495237E2,1.788321423E1,1.630491063E0,1.553505361E2,4.750340858E0,4.750340858E0
5.758233309E1,3.211580306E1,1.189495229E2,1.699773837E1,1.060489872E0,1.602456224E2,4.752241513E0,4.752241513E0
5.858531463E1,3.211579264E1,1.189495223E2,1.708321789E1,8.892897554E-1,1.836617796E2,4.747590966E0,4.747590966E0
5.958312464E1,3.211578103E1,1.189495290E2,1.726876099E1,1.067595082E0,1.754585730E2,4.747144251E0,4.747144251E0
6.058847010E1,3.211576640E1,1.189495401E2,1.730742665E1,1.415703756E0,1.654927610E2,4.747414183E0,4.747414183E0
6.158439565E1,3.211575340E1,1.189495447E2,1.731881568E1,1.229197575E0,1.648562838E2,4.745236160E0,4.745236160E0
6.258823025E1,3.211574035E1,1.189495485E2,1.683922603E1,1.394744728E0,1.651831766E2,4.745553414E0,4.745553414E0
6.357862914E1,3.211572672E1,1.189495580E2,1.645267363E1,1.471567745E0,1.623305876E2,4.743335899E0,4.743335899E0
6.458899450E1,3.211571618E1,1.189495643E2,1.774266824E1,1.127988013E0,1.586638761E2,4.745710801E0,4.745710801E0
6.558578002E1,3.211570440E1,1.189495726E2,1.753556263E1,1.248205998E0,1.582647143E2,4.744501499E0,4.744501499E0
6.658186030E1,3.211569041E1,1.189495853E2,1.739331813E1,1.559131559E0,1.556733657E2,4.739185676E0,4.739185676E0
6.758323014E1,3.211568334E1,1.189495941E2,1.744845047E1,1.140664876E0,1.531922576E2,4.737489483E0,4.737489483E0
6.858698690E1,3.211566980E1,1.189496025E2,1.754238923E1,1.314107148E0,1.551919791E2,4.743936828E0,4.743936828E0
6.958426142E1,3.211565658E1,1.189496123E2,1.729148133E1,1.422410976E0,1.563625391E2,4.742368821E0,4.742368821E0
7.059054244E1,3.211564819E1,1.189496147E2,1.749584607E1,1.132166392E0,1.646280490E2,4.742751754E0,4.742751754E0
7.158058465E1,3.211563423E1,1.189496275E2,1.732696317E1,1.457721294E0,1.581284143E2,4.741617618E0,4.741617618E0
7.259007871E1,3.211562536E1,1.189496319E2,1.687341528E1,1.104532495E0,1.650482161E2,4.736325444E0,4.736325444E0
7.358472157E1,3.211561506E1,1.189496431E2,1.691595156E1,1.003781941E0,1.614108240E2,4.733915071E0,4.733915071E0
7.458840942E1,3.211560620E1,1.189496538E2,1.694798316E1,1.012042430E0,1.552487594E2,4.734269511E0,4.734269511E0
7.558621395E1,3.211559309E1,1.189496641E2,1.716913101E1,1.102235597E0,1.662554721E2,4.731895620E0,4.731895620E0
7.658207393E1,3.211557696E1,1.189496743E2,1.717600056E1,1.333574126E0,1.662117889E2,4.732415133E0,4.732415133E0
7.758402836E1,3.211556577E1,1.189496814E2,1.685871796E1,1.283235539E0,1.629121682E2,4.739217029E0,4.739217029E0
7.858859015E1,3.211555388E1,1.189496824E2,1.710331152E1,1.158308839E0,1.689809620E2,4.733765285E0,4.733765285E0
7.958330536E1,3.211554169E1,1.189496882E2,1.690007757E1,1.145985069E0,1.660036642E2,4.727214409E0,4.727214409E0
8.058926260E1,3.211552938E1,1.189496939E2,1.688055925E1,1.139933458E0,1.625943358E2,4.727708066E0,4.727708066E0
8.157858002E1,3.211551714E1,1.189497027E2,1.683303808E1,1.341041100E0,1.553037567E2,4.727456874E0,4.727456874E0
8.258876944E1,3.211550138E1,1.189497085E2,1.678897554E1,1.668605507E0,1.577012906E2,4.726902633E0,4.726902633E0
8.358096874E1,3.211549547E1,1.189497139E2,1.685536023E1,1.223401939E0,1.553188823E2,4.725666856E0,4.725666856E0
8.458789682E1,3.211548363E1,1.189497227E2,1.669244173E1,1.404839632E0,1.495973548E2,4.721677535E0,4.721677535E0
8.558715487E1,3.211546662E1,1.189497271E2,1.598510761E1,1.615387953E0,1.559436976E2,4.731567878E0,4.731567878E0
8.658805549E1,3.211545848E1,1.189497316E2,1.589790171E1,1.152471103E0,1.566275749E2,4.723002449E0,4.723002449E0
8.758593273E1,3.211544502E1,1.189497381E2,1.543410930E1,1.341989296E0,1.551592937E2,4.724173291E0,4.724173291E0
8.858839560E1,3.211542591E1,1.189497452E2,1.575612964E1,1.660798075E0,1.589204201E2,4.727306823E0,4.727306823E0
8.958819973E1,3.211541645E1,1.189497478E2,1.599808069E1,1.248343662E0,1.621723692E2,4.730915278E0,4.730915278E0
9.058307683E1,3.211540449E1,1.189497482E2,1.590186796E1,1.259215499E0,1.682241804E2,4.737030922E0,4.737030922E0
9.158501089E1,3.211539215E1,1.189497526E2,1.532743254E1,1.227848122E0,1.614044188E2,4.735645453E0,4.735645453E0
9.258891928E1,3.211537407E1,1.189497549E2,1.556605371E1,1.477039534E0,1.597624992E2,4.738027349E0,4.738027349E0
9.358378625E1,3.211536355E1,1.189497617E2,1.540411844E1,1.314361815E0,1.523675970E2,4.733772786E0,4.733772786E0
9.458435214E1,3.211535587E1,1.189497765E2,1.530486984E1,1.459998845E0,1.418681316E2,4.732991642E0,4.732991642E0
9.558260214E1,3.211534880E1,1.189497894E2,1.536109769E1,1.235795984E0,1.341279279E2,4.729258698E0,4.729258698E0
9.658260489E1,3.211534016E1,1.189498067E2,1.534476863E1,1.515114507E0,1.273007968E2,4.728647443E0,4.728647443E0
9.759002888E1,3.211533421E1,1.189498198E2,1.518876357E1,1.182306404E0,1.264239265E2,4.725998116E0,4.725998116E0
9.858489954E1,3.211532840E1,1.189498388E2,1.595200429E1,1.434790994E0,1.169347539E2,4.727815632E0,4.727815632E0
9.958683062E1,3.211532722E1,1.189498530E2,1.528311221E1,1.228750840E0,1.076815601E2,4.723781332E0,4.723781332E0
1.005917861E2,3.211532639E1,1.189498669E2,1.508896441E1,1.191500483E0,1.023737151E2,4.725505403E0,4.725505403E0
1.015853560E2,3.211533088E1,1.189498799E2,1.526005878E1,1.080968132E0,8.844015902E1,4.727152946E0,4.727152946E0
1.025847105E2,3.211532957E1,1.189499030E2,1.515371420E1,1.447589753E0,8.936086007E1,4.728643928E0,4.728643928E0
1.035843087E2,3.211532636E1,1.189499199E2,1.492532791E1,1.245117835E0,9.676753880E1,4.725130740E0,4.725130740E0
1.045842543E2,3.211531920E1,1.189499368E2,1.502562162E1,1.357286562E0,1.038543187E2,4.723546288E0,4.723546288E0
1.055868167E2,3.211531364E1,1.189499535E2,1.510265668E1,1.198492172E0,1.073410345E2,4.720952857E0,4.720952857E0
1.065857722E2,3.211530970E1,1.189499692E2,1.506927365E1,1.307871925E0,1.060364508E2,4.720160982E0,4.720160982E0
1.075862573E2,3.211530492E1,1.189499885E2,1.540406585E1,1.447011638E0,1.075748743E2,4.726727766E0,4.726727766E0
1.085853819E2,3.211529556E1,1.189499975E2,1.574753728E1,1.259116758E0,1.201753772E2,4.724423272E0,4.724423272E0
1.095869842E2,3.211528846E1,1.189500082E2,1.608808550E1,1.260390114E0,1.212781464E2,4.726023291E0,4.726023291E0
1.105908376E2,3.211528245E1,1.189500204E2,1.632834016E1,1.301683844E0,1.200087146E2,4.726664844E0,4.726664844E0
1.115842823E2,3.211527212E1,1.189500261E2,1.609560577E1,1.223571410E0,1.347216622E2,4.729851770E0,4.729851770E0
1.125860786E2,3.211526542E1,1.189500366E2,1.572788816E1,1.284509452E0,1.324835191E2,4.727503934E0,4.727503934E0
1.135872080E2,3.211525686E1,1.189500438E2,1.537182289E1,1.298549981E0,1.361097850E2,4.724486576E0,4.724486576E0
1.145852711E2,3.211524578E1,1.189500458E2,1.547029706E1,1.266405730E0,1.443704030E2,4.727291095E0,4.727291095E0
1.155865854E2,3.211523572E1,1.189500509E2,1.557812219E1,1.291466364E0,1.479767217E2,4.727460548E0,4.727460548E0
1.165845006E2,3.211522299E1,1.189500528E2,1.565271871E1,1.343758777E0,1.538027973E2,4.731300442E0,4.731300442E0
1.175872557E2,3.211521143E1,1.189500557E2,1.575620296E1,1.403214214E0,1.583388487E2,4.730248786E0,4.730248786E0
1.185912935E2,3.211519609E1,1.189500620E2,1.595774260E1,1.633726097E0,1.578399329E2,4.728906524E0,4.728906524E0
1.195869133E2,3.211519028E1,1.189500646E2,1.526944140E1,1.123338799E0,1.526437200E2,4.729504934E0,4.729504934E0
1.205817707E2,3.211517169E1,1.189500704E2,1.579336258E1,1.589914622E0,1.555312625E2,4.730541650E0,4.730541650E0
1.215880221E2,3.211516340E1,1.189500749E2,1.528859987E1,1.136319333E0,1.565432358E2,4.727446590E0,4.727446590E0
1.225839881E2,3.211514404E1,1.189500797E2,1.557790669E1,1.659612085E0,1.602409865E2,4.733349093E0,4.733349093E0
1.235856669E2,3.211513356E1,1.189500833E2,1.589750993E1,1.176149795E0,1.599087584E2,4.728778725E0,4.728778725E0
1.245843973E2,3.211511782E1,1.189500914E2,1.624601197E1,1.557096461E0,1.555106151E2,4.728924703E0,4.728924703E0
1.255855625E2,3.211511055E1,1.189500968E2,1.558050019E1,1.216509705E0,1.546342147E2,4.727868490E0,4.727868490E0
1.265830266E2,3.211509408E1,1.189501055E2,1.477283428E1,1.638031685E0,1.561450681E2,4.732364510E0,4.732364510E0
1.275833385E2,3.211508334E1,1.189501087E2,1.519671180E1,1.161957150E0,1.580798134E2,4.728204672E0,4.728204672E0
1.285849226E2,3.211507015E1,1.189501196E2,1.534831529E1,1.484904153E0,1.509968133E2,4.727034623E0,4.727034623E0
1.295879195E2,3.211505866E1,1.189501266E2,1.544232940E1,1.180765643E0,1.488674298E2,4.722032272E0,4.722032272E0
1.305846164E2,3.211504191E1,1.189501361E2,1.556584304E1,1.659098026E0,1.506514703E2,4.730268932E0,4.730268932E0
1.315847415E2,3.211503421E1,1.189501400E2,1.586890283E1,1.125877954E0,1.570601108E2,4.726242640E0,4.726242640E0
1.325847707E2,3.211502135E1,1.189501508E2,1.568269292E1,1.475811121E0,1.548419862E2,4.724230131E0,4.724230131E0
1.335902441E2,3.211501253E1,1.189501579E2,1.553686523E1,1.163654251E0,1.539090533E2,4.724639332E0,4.724639332E0
1.347936589E2,3.211500532E1,1.189501674E2,1.599589783E1,1.141255656E0,1.459034768E2,4.729152040E0,4.729152040E0
1.357936952E2,3.211498882E1,1.189501787E2,1.612955986E1,1.608132417E0,1.483938886E2,4.734103577E0,4.734103577E0
1.367937478E2,3.211498689E1,1.189501878E2,1.570082911E1,1.138271446E0,1.366748429E2,4.731401950E0,4.731401950E0
1.377937884E2,3.211497310E1,1.189501917E2,1.576972240E1,1.311682996E0,1.494724460E2,4.736528424E0,4.736528424E0
1.387938380E2,3.211495755E1,1.189501990E2,1.605343512E1,1.551251868E0,1.544059976E2,4.739377326E0,4.739377326E0
1.397938784E2,3.211495105E1,1.189502038E2,1.614574718E1,1.111397099E0,1.482610924E2,4.733439921E0,4.733439921E0
1.407939305E2,3.211493795E1,1.189502118E2,1.611917837E1,1.369628118E0,1.474239797E2,4.735664555E0,4.735664555E0
1.417939640E2,3.211492437E1,1.189502185E2,1.572894599E1,1.460256446E0,1.498942105E2,4.738346959E0,4.738346959E0
1.427940103E2,3.211491552E1,1.189502229E2,1.546545787E1,1.200848543E0,1.467124744E2,4.736565101E0,4.736565101E0
1.437940412E2,3.211490457E1,1.189502307E2,1.579927431E1,1.173243798E0,1.424074306E2,4.739405445E0,4.739405445E0
1.447940869E2,3.211488834E1,1.189502348E2,1.582909450E1,1.291345771E0,1.518471779E2,4.739750186E0,4.739750186E0
1.457941160E2,3.211487670E1,1.189502486E2,1.570640774E1,1.524175724E0,1.427866706E2,4.732810698E0,4.732810698E0
1.467941567E2,3.211486503E1,1.189502484E2,1.568799192E1,1.119139858E0,1.508831549E2,4.736115068E0,4.736115068E0
1.477941839E2,3.211485286E1,1.189502616E2,1.569119740E1,1.378442496E0,1.432177909E2,4.743075015E0,4.743075015E0
1.487942227E2,3.211483961E1,1.189502701E2,1.561130522E1,1.437881830E0,1.470314100E2,4.743714961E0,4.743714961E0
1.497942482E2,3.211482828E1,1.189502782E2,1.537262126E1,1.340636351E0,1.475222873E2,4.739658208E0,4.739658208E0
1.507942874E2,3.211482136E1,1.189502938E2,1.543016405E1,1.417174343E0,1.361273136E2,4.735439891E0,4.735439891E0
1.517943102E2,3.211481820E1,1.189503029E2,1.541271657E1,1.071529615E0,1.299680746E2,4.734120678E0,4.734120678E0
1.527943443E2,3.211480787E1,1.189503217E2,1.535110418E1,1.502315033E0,1.281464962E2,4.732890415E0,4.732890415E0
1.537943630E2,3.211480261E1,1.189503306E2,1.506320115E1,1.127057617E0,1.277573564E2,4.729631694E0,4.729631694E0
1.547943799E2,3.211479453E1,1.189503489E2,1.515976005E1,1.402584994E0,1.256316840E2,4.731604498E0,4.731604498E0
1.557943966E2,3.211478450E1,1.189503609E2,1.463581978E1,1.385776974E0,1.303216012E2,4.731270628E0,4.731270628E0
1.567944131E2,3.211477420E1,1.189503718E2,1.481232513E1,1.370190075E0,1.353561664E2,4.727800678E0,4.727800678E0
1.577944295E2,3.211476414E1,1.189503815E2,1.470554721E1,1.289786992E0,1.429854909E2,4.731653625E0,4.731653625E0
1.587944463E2,3.211475705E1,1.189503901E2,1.436459689E1,1.197035170E0,1.405399583E2,4.735402892E0,4.735402892E0
1.597944620E2,3.211474586E1,1.189503970E2,1.476836826E1,1.233809751E0,1.444561159E2,4.735332477E0,4.735332477E0
1.607944783E2,3.211473399E1,1.189504046E2,1.439551040E1,1.249241775E0,1.451982143E2,4.737407787E0,4.737407787E0
1.617944934E2,3.211472713E1,1.189504175E2,1.379054400E1,1.282295146E0,1.366703154E2,4.729705523E0,4.729705523E0
1.627945092E2,3.211471343E1,1.189504202E2,1.391471991E1,1.244758389E0,1.592959022E2,4.734419988E0,4.734419988E0
1.637945249E2,3.211469961E1,1.189504306E2,1.378500195E1,1.415905412E0,1.598767108E2,4.731912861E0,4.731912861E0
1.647945396E2,3.211469009E1,1.189504411E2,1.453228560E1,1.137348148E0,1.542516129E2,4.730948042E0,4.730948042E0
1.657945548E2,3.211467900E1,1.189504468E2,1.464733665E1,1.241221589E0,1.559361638E2,4.731401299E0,4.731401299E0
1.667945703E2,3.211466692E1,1.189504597E2,1.471844146E1,1.517023301E0,1.559906680E2,4.736510886E0,4.736510886E0
1.677945849E2,3.211466183E1,1.189504735E2,1.507867642E1,1.131782564E0,1.481690312E2,4.738944357E0,4.738944357E0
1.687946008E2,3.211465237E1,1.189504910E2,1.504962582E1,1.401707835E0,1.405592229E2,4.744785144E0,4.744785144E0
1.697946149E2,3.211463916E1,1.189504942E2,1.509570512E1,1.154429483E0,1.519930440E2,4.744991362E0,4.744991362E0
1.707946301E2,3.211462297E1,1.189504980E2,1.525763280E1,1.424410952E0,1.607088310E2,4.750256483E0,4.750256483E0
1.717946447E2,3.211461223E1,1.189505060E2,1.531002476E1,1.190681421E0,1.605543471E2,4.745209016E0,4.745209016E0
1.727946589E2,3.211460184E1,1.189505136E2,1.500348881E1,1.227468074E0,1.535487324E2,4.748667054E0,4.748667054E0
1.737946734E2,3.211458839E1,1.189505239E2,1.519745307E1,1.488325181E0,1.496887857E2,4.753011090E0,4.753011090E0
1.747946877E2,3.211458228E1,1.189505317E2,1.530272985E1,1.121121328E0,1.483277745E2,4.752183487E0,4.752183487E0
1.757947028E2,3.211457184E1,1.189505463E2,1.522292704E1,1.319153741E0,1.441704458E2,4.756855444E0,4.756855444E0
1.767947162E2,3.211456270E1,1.189505597E2,1.556332287E1,1.336814197E0,1.458112555E2,4.758184121E0,4.758184121E0
1.777947304E2,3.211454835E1,1.189505634E2,1.635399698E1,1.350987084E0,1.514424090E2,4.756933034E0,4.756933034E0
1.787947447E2,3.211454009E1,1.189505750E2,1.612491690E1,1.267032776E0,1.440279608E2,4.753080826E0,4.753080826E0
1.797947587E2,3.211453250E1,1.189505869E2,1.594408625E1,1.170960014E0,1.349111535E2,4.748860599E0,4.748860599E0
1.807947737E2,3.211452390E1,1.189505989E2,1.590314574E1,1.298412929E0,1.327127179E2,4.748335868E0,4.748335868E0
1.817947868E2,3.211451400E1,1.189506053E2,1.543690179E1,1.267476149E0,1.403505089E2,4.749705024E0,4.749705024E0
1.827948016E2,3.211450010E1,1.189506077E2,1.558493045E1,1.342249692E0,1.486625042E2,4.745677255E0,4.745677255E0
1.837948149E2,3.211448499E1,1.189506141E2,1.577756805E1,1.477010295E0,1.479093298E2,4.743067718E0,4.743067718E0
1.847948292E2,3.211447546E1,1.189506190E2,1.585051010E1,1.172568132E0,1.467277715E2,4.740721582E0,4.740721582E0
1.857948426E2,3.211446330E1,1.189506287E2,1.553590694E1,1.433305492E0,1.445344999E2,4.741100462E0,4.741100462E0
1.867948565E2,3.211445600E1,1.189506363E2,1.557868884E1,1.120158319E0,1.396576510E2,4.742698860E0,4.742698860E0
1.877948709E2,3.211444324E1,1.189506469E2,1.504493250E1,1.417542056E0,1.432181121E2,4.746899501E0,4.746899501E0
1.887948847E2,3.211442907E1,1.189506519E2,1.474823664E1,1.446260941E0,1.464889339E2,4.746166858E0,4.746166858E0
1.897948989E2,3.211442083E1,1.189506560E2,1.449745215E1,1.203842187E0,1.483936310E2,4.739687234E0,4.739687234E0
1.907949115E2,3.211440892E1,1.189506674E2,1.439620102E1,1.392620593E0,1.462129013E2,4.738750036E0,4.738750036E0
1.917949252E2,3.211439722E1,1.189506704E2,1.428395269E1,1.196136527E0,1.518842324E2,4.739492228E0,4.739492228E0
1.927949398E2,3.211438403E1,1.189506786E2,1.413676441E1,1.359994847E0,1.507470461E2,4.739305521E0,4.739305521E0
1.937949536E2,3.211437145E1,1.189506839E2,1.437484206E1,1.331582448E0,1.533223987E2,4.742070309E0,4.742070309E0
1.947949675E2,3.211436699E1,1.189506938E2,1.412692046E1,1.085325201E0,1.434071934E2,4.744573925E0,4.744573925E0
1.957949802E2,3.211435147E1,1.189507003E2,1.432293992E1,1.354997834E0,1.505062316E2,4.745014467E0,4.745014467E0
1.967949941E2,3.211434074E1,1.189507088E2,1.446963316E1,1.387310121E0,1.492358858E2,4.744615920E0,4.744615920E0
1.977950079E2,3.211432882E1,1.189507160E2,1.444939102E1,1.426036753E0,1.493232026E2,4.745253082E0,4.745253082E0
1.987950211E2,3.211431643E1,1.189507198E2,1.438410675E1,1.192615039E0,1.523766158E2,4.740110751E0,4.740110751E0
1.997950350E2,3.211430547E1,1.189507253E2,1.407693008E1,1.236357854E0,1.498778937E2,4.740856048E0,4.740856048E0
2.007950488E2,3.211429063E1,1.189507361E2,1.417923055E1,1.574429609E0,1.473623547E2,4.735991145E0,4.735991145E0
2.017950627E2,3.211428318E1,1.189507416E2,1.424939711E1,1.113761875E0,1.439393819E2,4.733040584E0,4.733040584E0
2.027950759E2,3.211427018E1,1.189507535E2,1.452864485E1,1.436417475E0,1.397247170E2,4.741429900E0,4.741429900E0
2.037950891E2,3.211426075E1,1.189507604E2,1.424430523E1,1.132219963E0,1.407543807E2,4.737055326E0,4.737055326E0
2.047951031E2,3.211425036E1,1.189507696E2,1.403153462E1,1.271777527E0,1.397333710E2,4.741427296E0,4.741427296E0
2.057951162E2,3.211423782E1,1.189507774E2,1.408586250E1,1.342676297E0,1.408273131E2,4.740545657E0,4.740545657E0
2.067951300E2,3.211423257E1,1.189507841E2,1.442987873E1,1.065724124E0,1.351665601E2,4.737640959E0,4.737640959E0
2.077951436E2,3.211422217E1,1.189507921E2,1.459325167E1,1.199532922E0,1.346938194E2,4.739987536E0,4.739987536E0
2.087951568E2,3.211421392E1,1.189508054E2,1.464067298E1,1.323042228E0,1.290352655E2,4.739997926E0,4.739997926E0
2.097951705E2,3.211420772E1,1.189508189E2,1.452237011E1,1.382444844E0,1.237752915E2,4.738473232E0,4.738473232E0
2.107951845E2,3.211420082E1,1.189508315E2,1.443456537E1,1.422679133E0,1.212371591E2,4.735105556E0,4.735105556E0
2.117951977E2,3.211419412E1,1.189508377E2,1.426481913E1,1.149090933E0,1.231337466E2,4.731065040E0,4.731065040E0
2.127952110E2,3.211418902E1,1.189508523E2,1.393964573E1,1.258828611E0,1.158755973E2,4.732578562E0,4.732578562E0
2.137952243E2,3.211418416E1,1.189508653E2,1.402152744E1,1.211434178E0,1.113435099E2,4.731379180E0,4.731379180E0
2.147952375E2,3.211417807E1,1.189508773E2,1.328042349E1,1.180193977E0,1.113752716E2,4.730463452E0,4.730463452E0
