"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.284433343E-2,6.749314728E0,4.032614136E0,4.625082092E0
4.278433346E-2,6.449188843E0,2.741548920E0,4.142934723E0
6.272433326E-2,7.079677734E0,1.566492462E0,3.018922119E0
8.266433328E-2,5.989195404E0,1.261426849E0,1.476679230E0
1.026043333E-1,5.364095306E0,3.745211792E-1,2.161056061E0
1.225443333E-1,6.307283936E0,-6.990463257E-1,2.061063995E0
1.424853334E-1,6.088289337E0,3.706292725E-1,2.086062012E0
1.624253334E-1,4.402644653E0,1.704954529E-1,3.531156921E-1
1.823653334E-1,2.276765442E0,-1.221010895E0,-1.932182007E0
2.023053335E-1,2.834206238E0,-1.910028076E0,-2.416874084E0
2.222453335E-1,5.429958344E0,-9.877958679E-1,1.304836578E0
2.421854166E-1,8.564290466E0,5.066963196E-1,1.052461395E0
2.621264167E-1,5.741161194E0,9.834548950E-2,2.049687653E0
2.820664167E-1,9.119186554E0,-1.871857452E0,4.932393036E0
3.020064167E-1,1.115225876E1,-1.784139862E0,5.027295685E0
3.219464167E-1,1.321272400E1,-1.853894806E0,2.528841248E0
3.418864168E-1,1.202988373E1,-1.712139587E0,3.303929443E0
3.618274168E-1,1.150791916E1,-2.592458954E0,4.221521301E0
3.817674166E-1,9.799671478E0,-8.337062988E0,4.263733521E0
4.017074166E-1,8.147257690E0,-9.712852020E0,3.315305786E0
4.216474167E-1,1.110001740E1,-9.109756165E0,2.847378845E0
4.415874167E-1,1.098056580E1,-8.734785919E0,4.650828552E-1
4.615274167E-1,9.558223572E0,-6.973548431E0,-3.471281433E-1
4.814684168E-1,7.391479340E0,-9.952353973E0,6.560856628E-1
5.014084168E-1,4.946463776E0,-1.171478897E1,1.666634216E0
5.213484168E-1,6.230942688E0,-1.433509003E1,2.202220459E0
5.412884166E-1,1.901121597E1,-1.240650055E1,4.108656006E0
5.612284166E-1,2.600167923E1,-9.985285492E0,8.068222046E-1
5.811694167E-1,2.116134476E1,-9.008865967E0,-2.948119354E0
6.011094167E-1,1.869761810E0,-1.053554123E1,-5.622907104E0
6.210494167E-1,1.561552734E0,-1.432476151E1,1.181044006E-1
6.409894167E-1,3.272195435E0,-1.832908447E1,5.451363831E0
6.609294168E-1,6.080206146E0,-1.325059525E1,2.648292847E0
6.808694168E-1,8.831185455E0,-7.999514923E0,2.993774414E-2
7.008104166E-1,7.970625000E0,-5.714067535E0,1.446891174E0
7.207504166E-1,7.188351746E0,-5.997128906E0,5.171595612E0
7.406904167E-1,6.075116730E0,-5.664370880E0,7.024442596E0
7.606304167E-1,5.993386688E0,-5.739514618E0,6.352938995E0
7.805704167E-1,8.035290527E0,-4.105662231E0,6.947352905E0
8.005104167E-1,6.717431030E0,-2.303110657E0,2.187550964E0
8.204514168E-1,-4.980143738E-1,-1.266216888E0,-2.367626495E0
8.403914168E-1,-5.269042969E-2,-8.089178467E-1,-1.773811340E0
8.603314166E-1,-1.670226746E0,-1.127455444E0,-7.318281555E-1
8.802714166E-1,7.750881958E-1,-8.662486267E-1,2.703378296E-1
9.002114167E-1,3.753444672E0,1.086889801E0,5.538482666E-3
9.201524167E-1,6.455924835E0,2.005080414E0,-1.589694214E-1
9.400924167E-1,1.115704880E1,7.087760925E-1,3.075055389E0
9.600324167E-1,1.243928238E1,-1.799557800E0,3.931274872E0
9.799724168E-1,1.188992477E1,-1.315165100E0,1.383123779E-1
9.999124168E-1,1.554981400E1,-1.149160309E0,-3.629053345E0
1.019852417E0,1.640663223E1,-1.306782532E-1,-1.779798889E0
1.039793417E0,1.586969879E1,-4.235592041E0,3.488196259E0
1.059733417E0,1.238494537E1,-7.424710236E0,3.616329803E0
1.079673417E0,9.071585541E0,-6.229296112E0,-8.364605713E-1
1.099613417E0,8.291108551E0,-7.868387604E0,-7.608527985E0
1.119553417E0,9.167985077E0,-1.050874695E1,-6.421496429E0
1.139494417E0,8.641380157E0,-1.011087433E1,-1.483714600E0
1.159434417E0,7.774083710E0,-9.009015656E0,-9.563612366E-1
1.179374417E0,9.321266327E0,-1.051697983E1,-2.367626495E0
1.199314417E0,1.222956848E1,-1.069061874E1,-3.787274323E0
1.219254417E0,1.243928238E1,-9.432784424E0,2.679577789E0
1.239194417E0,8.160579987E0,-7.905959473E0,2.412084045E0
1.259135833E0,5.211412811E0,-5.681734772E0,-2.643802185E0
1.279075833E0,3.290457458E0,-5.205724640E0,-3.080743561E0
1.299015833E0,6.001020813E0,-3.917802887E0,-2.238594818E0
1.318955833E0,8.336314545E0,-2.096240845E0,-4.558021545E-1
1.338895833E0,1.161075531E1,-1.716031494E0,2.285447388E0
1.358835833E0,9.711804199E0,-1.377435608E0,3.155288544E0
1.378776833E0,6.270610199E0,-3.375929718E0,8.693920898E-1
1.398716833E0,5.357509003E0,-6.957531738E0,2.284998322E0
1.418656833E0,4.875361633E0,-6.409820709E0,2.007176056E0
1.438596833E0,2.193089447E0,-5.451812897E0,-2.691403198E0
1.458536833E0,1.901046753E-1,-1.827549591E0,-8.976233826E0
1.478477833E0,5.828878784E0,-1.490300903E0,-2.616693558E1
1.498417833E0,1.290541306E1,-3.348237305E0,-1.693712906E1
1.518357833E0,1.077489349E1,-4.989723816E0,-6.188431091E0
1.538297833E0,9.949958954E0,-2.599644012E0,-5.326224060E0
1.558237833E0,1.018167709E1,-6.093378754E0,-5.079087982E0
1.578177833E0,1.098311050E1,-5.890101471E0,6.661148071E-2
1.598118833E0,8.985364838E0,-5.573659515E0,2.044747925E0
1.618058833E0,8.006400604E0,-6.841073914E0,5.983656921E0
1.637998833E0,4.963378601E0,-4.958139496E0,5.300327911E0
1.657938833E0,7.748486938E0,-8.171507263E0,4.875062256E0
1.677878833E0,3.932622070E0,-9.102122040E0,3.854783936E0
1.697818833E0,-2.658471680E-1,-8.588989105E0,2.064357147E0
1.717759833E0,2.661914520E0,-8.779542847E0,-1.489103394E0
1.737699833E0,5.204976196E0,-9.093290405E0,-1.701511688E0
1.757639833E0,8.106991425E0,-8.975335693E0,-4.691244507E-1
1.777579833E0,1.296019913E1,-7.026837616E0,1.576521606E0
1.797519833E0,1.509266464E1,-6.749165039E0,1.710493011E0
1.817460833E0,1.307590851E1,-5.982010345E0,2.683469696E0
