"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.150733329E-2,-2.517297363E1,-4.304364395E1,-1.784828186E0
7.144733332E-2,-2.628346252E1,-4.246997070E1,-2.907020569E0
9.138733335E-2,-2.763142395E1,-4.198303223E1,-3.875404358E0
1.113273334E-1,-2.945155334E1,-4.105864716E1,-5.173934937E0
1.312683334E-1,-3.152844238E1,-3.994168091E1,-6.639091492E0
1.512083334E-1,-3.335679626E1,-3.878393555E1,-7.906867981E0
1.711483335E-1,-3.521739197E1,-3.777939606E1,-8.662200928E0
1.910883333E-1,-3.746557617E1,-3.622248840E1,-8.224586487E0
2.110283333E-1,-4.066912842E1,-3.425356674E1,-6.930625916E0
2.309683333E-1,-4.389567566E1,-3.172148132E1,-5.061294556E0
2.509094167E-1,-4.644012451E1,-2.904390144E1,-3.736038208E0
2.708494167E-1,-4.852049255E1,-2.635509491E1,-3.138763428E0
2.907894168E-1,-4.997877502E1,-2.387577438E1,-3.954582214E0
3.107294168E-1,-5.133982086E1,-2.144970703E1,-5.843696594E0
3.306694168E-1,-5.260304260E1,-1.841980362E1,-7.484237671E0
3.506094166E-1,-5.376187897E1,-1.556766319E1,-6.949653625E0
3.705504166E-1,-5.467223358E1,-1.277392387E1,-4.238327026E0
3.904904167E-1,-5.550238037E1,-1.018430901E1,-1.515991211E0
4.104304167E-1,-5.596143341E1,-7.150906086E0,-7.215042114E-1
4.303704167E-1,-5.637120056E1,-3.898211956E0,-8.761215210E-1
4.503104168E-1,-5.643318939E1,-6.644334793E-1,-7.678146362E-1
4.702514168E-1,-5.623087311E1,2.196367264E0,4.741973877E-1
4.901914168E-1,-5.563240814E1,4.625025272E0,1.715217590E0
5.101314166E-1,-5.510456085E1,7.090931416E0,3.663757324E0
5.300714166E-1,-5.400911713E1,9.569774628E0,5.943817139E0
5.500114167E-1,-5.327423096E1,1.209943199E1,6.603378296E0
5.699514167E-1,-5.336318207E1,1.441077232E1,3.597381592E0
5.898924167E-1,-5.329457855E1,1.601041603E1,-1.791557312E0
6.098324168E-1,-5.285533142E1,1.716028214E1,-4.210769653E0
6.297724168E-1,-5.292197418E1,1.734692383E1,-2.888580322E0
6.497124168E-1,-5.270488739E1,1.803866577E1,-1.829528809E-1
6.696524166E-1,-5.219294739E1,1.936393738E1,2.574790955E0
6.895924166E-1,-5.172238159E1,2.028954887E1,5.555595398E0
7.095334167E-1,-5.090428925E1,2.054609489E1,8.784637451E0
7.294734167E-1,-4.983540344E1,2.036802292E1,1.232660675E1
7.494134167E-1,-4.863335419E1,2.059326744E1,1.500436401E1
7.693534167E-1,-4.785430908E1,2.127554131E1,1.680555725E1
7.892934168E-1,-4.785388947E1,2.142551804E1,1.679471588E1
8.092344168E-1,-4.892430115E1,2.066396713E1,1.547203827E1
8.291744166E-1,-5.027697754E1,1.993799400E1,1.380215454E1
8.491144166E-1,-5.120937347E1,1.885803795E1,1.297093964E1
8.690544167E-1,-5.183811188E1,1.805779648E1,1.244548798E1
8.889944167E-1,-5.200431061E1,1.785233307E1,1.242456055E1
9.089344167E-1,-5.231964111E1,1.737263680E1,1.298104858E1
9.288754168E-1,-5.203910065E1,1.652593994E1,1.445938110E1
9.488154168E-1,-5.218954468E1,1.526318741E1,1.591082001E1
9.687554168E-1,-5.265176392E1,1.397756958E1,1.531591797E1
9.886954166E-1,-5.314956665E1,1.266489983E1,1.536724091E1
1.008635417E0,-5.296979523E1,1.121880531E1,1.656262970E1
1.028576417E0,-5.225285339E1,9.540025711E0,1.878291321E1
1.048516417E0,-5.144998932E1,7.574665546E0,2.061813354E1
1.068456417E0,-5.055513763E1,5.699712276E0,2.273397827E1
1.088396417E0,-4.851549530E1,4.436444759E0,2.559129333E1
1.108336417E0,-4.506932068E1,3.628673077E0,2.936314392E1
1.128276417E0,-4.333484650E1,3.467231750E0,3.137779236E1
1.148217417E0,-4.010520935E1,3.291066170E0,3.439225769E1
1.168157417E0,-3.683508301E1,4.092727184E0,3.693544006E1
1.188097417E0,-3.470945740E1,5.231534481E0,3.807197571E1
1.208037417E0,-3.430903625E1,5.491006374E0,3.791171265E1
1.227977417E0,-3.461575317E1,5.102880001E0,3.811068726E1
1.247917833E0,-3.419468689E1,4.534091473E0,3.873063660E1
1.267858833E0,-3.325367737E1,4.653814793E0,3.945355225E1
1.287798833E0,-3.219952393E1,4.787193775E0,4.021867371E1
1.307738833E0,-3.061155701E1,4.703372478E0,4.110868835E1
1.327678833E0,-2.971411133E1,4.514595509E0,4.188389587E1
1.347618833E0,-2.928981018E1,4.427520275E0,4.230909729E1
1.367559833E0,-2.839242554E1,4.104516506E0,4.344972229E1
1.387499833E0,-2.670680237E1,4.340861797E0,4.492755127E1
1.407439833E0,-2.489654541E1,5.018920422E0,4.628588867E1
1.427379833E0,-2.543708801E1,5.676457882E0,4.709387207E1
1.447319833E0,-2.898348999E1,7.461921215E0,4.713354492E1
1.467259833E0,-3.472700500E1,9.153501511E0,4.633900452E1
1.487200833E0,-3.720451355E1,9.435510635E0,4.593113708E1
1.507140833E0,-3.706202698E1,7.016088963E0,4.543246460E1
1.527080833E0,-3.693925476E1,4.269856930E0,4.523902893E1
1.547020833E0,-3.730006409E1,2.750735283E0,4.435565186E1
1.566960833E0,-3.684342957E1,1.942137241E0,4.382205200E1
1.586900833E0,-3.535809326E1,1.783897400E0,4.443133545E1
1.606841833E0,-3.326049805E1,1.428376675E0,4.599728394E1
1.626781833E0,-3.259413147E1,6.696090698E-1,4.681958008E1
1.646721833E0,-3.304524231E1,9.078726768E-1,4.747239685E1
1.666661833E0,-3.341546631E1,2.391462803E0,4.747605896E1
1.686601833E0,-3.448341370E1,4.124100208E0,4.591499329E1
1.706542833E0,-3.592764282E1,5.534348965E0,4.210858154E1
1.726482833E0,-3.743132019E1,6.572330952E0,3.791506958E1
1.746422833E0,-3.956529236E1,7.473889828E0,3.466857910E1
1.766362833E0,-4.102255249E1,9.073104858E0,3.164979553E1
1.786302833E0,-4.236054230E1,1.101762962E1,2.956315613E1
1.806242833E0,-4.320001984E1,1.314323044E1,2.829435730E1
1.826183833E0,-4.386676788E1,1.478940201E1,2.657336426E1
1.846123833E0,-4.397946930E1,1.647704124E1,2.521772766E1
1.866063833E0,-4.384667206E1,1.842706299E1,2.415788269E1
1.886003833E0,-4.351183319E1,2.105341721E1,2.296434021E1
1.905943833E0,-4.345016479E1,2.324081993E1,2.164706421E1
1.925883833E0,-4.401220703E1,2.420626640E1,1.982868958E1
1.945824833E0,-4.501985168E1,2.443596649E1,1.779953003E1
1.965764833E0,-4.580889130E1,2.473444939E1,1.607191467E1
1.985704833E0,-4.627269745E1,2.497433281E1,1.483248901E1
2.005644833E0,-4.673325348E1,2.551684570E1,1.334876251E1
2.025584833E0,-4.730908203E1,2.558168411E1,1.181839752E1
2.045524833E0,-4.773314667E1,2.536330986E1,1.082882690E1
2.065465833E0,-4.795870972E1,2.489056587E1,1.086888885E1
2.085405833E0,-4.813842773E1,2.390564156E1,1.130542755E1
2.105345833E0,-4.853598785E1,2.248339653E1,1.268227386E1
2.125285833E0,-4.879407501E1,2.070266342E1,1.448799133E1
2.145225833E0,-4.872734070E1,1.850193787E1,1.658596802E1
2.165165833E0,-4.876545715E1,1.572380257E1,1.873231506E1
2.185106833E0,-4.831535339E1,1.282240486E1,2.106097412E1
2.205046833E0,-4.706743622E1,1.074989700E1,2.383061218E1
2.224986833E0,-4.538261414E1,9.187017441E0,2.688862610E1
2.244926833E0,-4.288304138E1,7.754295826E0,3.030166626E1
2.264866917E0,-4.041244507E1,6.893047810E0,3.292601013E1
2.284806917E0,-3.817901611E1,6.292425632E0,3.486593628E1
2.304746917E0,-3.686914062E1,5.840208530E0,3.606744385E1
2.324687917E0,-3.641416931E1,5.399899960E0,3.693486023E1
2.344627917E0,-3.612657166E1,4.688704014E0,3.763255310E1
2.364567917E0,-3.553239441E1,4.634830952E0,3.828851318E1
2.384507917E0,-3.459921265E1,4.924164295E0,3.907804871E1
2.404447917E0,-3.371884155E1,5.573184490E0,3.969349670E1
2.424387917E0,-3.306048584E1,6.588006496E0,3.997619629E1
2.444328917E0,-3.267556763E1,7.733584881E0,3.989088440E1
2.464268917E0,-3.232756042E1,9.334035873E0,3.986088562E1
2.484208917E0,-3.269287109E1,1.118960381E1,3.976362610E1
2.504148917E0,-3.285522461E1,1.279193306E1,3.943760681E1
2.524088917E0,-3.283670044E1,1.263598824E1,3.917504883E1
2.544028917E0,-3.437455750E1,1.031360435E1,3.857824707E1
2.563969917E0,-3.651960754E1,7.970873356E0,3.734519958E1
2.583909917E0,-3.830235291E1,6.104591846E0,3.630111694E1
2.603849917E0,-4.039251709E1,5.429871082E0,3.502165222E1
2.623789917E0,-4.129447174E1,5.405228138E0,3.436326599E1
2.643729917E0,-3.986857605E1,5.973285198E0,3.567323303E1
2.663669917E0,-3.860435486E1,7.003882885E0,3.623481750E1
2.683610917E0,-3.776536560E1,8.341663361E0,3.610005188E1
2.703550917E0,-3.669438171E1,1.035902977E1,3.578697205E1
2.723490917E0,-3.623089600E1,1.309569550E1,3.534628296E1
2.743430917E0,-3.640507507E1,1.626198959E1,3.405984497E1
2.763370917E0,-3.696818542E1,1.870020103E1,3.270486450E1
2.783310917E0,-3.708143616E1,2.010445023E1,3.200584412E1
2.803251917E0,-3.777301025E1,2.177543259E1,3.020484924E1
2.823191917E0,-3.860804749E1,2.389889717E1,2.781433105E1
2.843131917E0,-3.918423462E1,2.501631355E1,2.624359131E1
2.863071917E0,-4.041708374E1,2.832248688E1,2.211337280E1
2.883011917E0,-4.049165344E1,2.930851364E1,2.071211243E1
2.902951917E0,-4.094880676E1,3.091090012E1,1.785894775E1
2.922891917E0,-4.170236969E1,3.163440323E1,1.527240753E1
2.942832917E0,-4.251379395E1,3.191096115E1,1.332662201E1
2.962772917E0,-4.317054749E1,3.215538788E1,1.198667145E1
2.982712917E0,-4.354727173E1,3.226473999E1,1.051167297E1
3.002652917E0,-4.359140015E1,3.254105759E1,9.837089539E0
3.022592917E0,-4.369709778E1,3.266969299E1,9.601493835E0
3.042532917E0,-4.392304230E1,3.226970291E1,9.319839478E0
3.062473917E0,-4.448284912E1,3.182944107E1,8.907630920E0
3.082413917E0,-4.526967621E1,3.104811096E1,8.550048828E0
3.102353917E0,-4.614569092E1,2.969056320E1,8.455406189E0
3.122293917E0,-4.708496857E1,2.806630707E1,9.148994446E0
3.142233917E0,-4.757330322E1,2.640033722E1,1.036746216E1
3.162173917E0,-4.789215851E1,2.425863838E1,1.284070587E1
3.182114917E0,-4.797476196E1,2.156144905E1,1.632186127E1
3.202054917E0,-4.780410767E1,1.852128220E1,1.922917938E1
3.221994917E0,-4.683368683E1,1.585305405E1,2.270381165E1
3.241934917E0,-4.450239563E1,1.410218239E1,2.679010010E1
3.261874958E0,-4.194547272E1,1.299451637E1,3.022871399E1
3.281814958E0,-3.968954468E1,1.218325615E1,3.300331116E1
3.301754958E0,-3.799404907E1,1.118529129E1,3.451803589E1
3.321695958E0,-3.650968933E1,1.004282761E1,3.576760864E1
3.341635958E0,-3.599473572E1,9.593601227E0,3.686589050E1
3.361575958E0,-3.540040588E1,8.860305786E0,3.720378113E1
3.381515958E0,-3.533120728E1,8.393524170E0,3.758575439E1
3.401455958E0,-3.498777771E1,8.383060455E0,3.760723877E1
3.421395958E0,-3.480276489E1,8.552227020E0,3.818208313E1
3.441336958E0,-3.443028259E1,9.058338165E0,3.832225037E1
3.461276958E0,-3.336631775E1,9.884513855E0,3.896549988E1
3.481216958E0,-3.248179626E1,1.105550003E1,3.959246826E1
3.501156958E0,-3.177236938E1,1.273381233E1,3.958436584E1
3.521096958E0,-3.175283813E1,1.494956970E1,3.854747009E1
3.541036958E0,-3.179251099E1,1.648208427E1,3.821681213E1
3.560976958E0,-3.345913696E1,1.528864288E1,3.730075073E1
3.580917958E0,-3.563031006E1,1.393264580E1,3.626300049E1
3.600857958E0,-3.683283997E1,1.295439148E1,3.574931335E1
3.620797958E0,-3.713749695E1,1.214432907E1,3.559704590E1
3.640737958E0,-3.769905090E1,1.155550194E1,3.562159729E1
3.660677958E0,-3.738247681E1,1.016778946E1,3.625862122E1
3.680617958E0,-3.698948669E1,9.009073257E0,3.683291626E1
3.700558958E0,-3.672393799E1,8.247014999E0,3.729689026E1
3.720498958E0,-3.669316101E1,8.128057480E0,3.710104370E1
3.740438958E0,-3.709725952E1,8.920066833E0,3.646533203E1
3.760378958E0,-3.810797119E1,1.065371323E1,3.484202576E1
3.780318958E0,-3.961581421E1,1.279328918E1,3.246928406E1
3.800258958E0,-4.136016846E1,1.494791603E1,2.993893433E1
3.820199958E0,-4.329769135E1,1.708864975E1,2.692214966E1
3.840139958E0,-4.475823212E1,1.895482445E1,2.346632385E1
3.860079958E0,-4.584765625E1,2.030747032E1,2.053437805E1
3.880019958E0,-4.631187439E1,2.199526405E1,1.840303802E1
3.899959958E0,-4.642623901E1,2.377765465E1,1.658458710E1
3.919899958E0,-4.604849243E1,2.596380043E1,1.482106018E1
3.939839958E0,-4.541757965E1,2.798761368E1,1.354677582E1
3.959780958E0,-4.429187012E1,2.960186768E1,1.319833374E1
3.979720958E0,-4.357704926E1,3.125224304E1,1.262795258E1
3.999660958E0,-4.317910004E1,3.219753265E1,1.206613159E1
4.019600958E0,-4.244499207E1,3.294905853E1,1.144657135E1
4.039540958E0,-4.176816559E1,3.403371429E1,1.078114319E1
4.059480958E0,-4.137652588E1,3.521488190E1,9.948425293E0
4.079420958E0,-4.090704346E1,3.585841751E1,9.319160461E0
4.099361958E0,-4.073631287E1,3.611254120E1,9.086875916E0
4.119301958E0,-4.108351135E1,3.608527756E1,8.691940308E0
4.139241958E0,-4.163182831E1,3.543186188E1,8.508979797E0
4.159181958E0,-4.244361115E1,3.451530838E1,8.952713013E0
4.179121958E0,-4.320452118E1,3.291608429E1,1.048521423E1
4.199061958E0,-4.382256317E1,3.108905792E1,1.276035309E1
4.219002958E0,-4.406066132E1,2.888697433E1,1.556691742E1
4.238942958E0,-4.407252502E1,2.635598564E1,1.899741364E1
