"Time (s)","X (hPa)"
-4.953023335E-1,1.013128433E3
5.336856665E-1,1.013135376E3
1.562639666E0,1.013142395E3
2.591605667E0,1.013156738E3
3.620594667E0,1.013161316E3
3.817991666E0,1.013162003E3
4.880105667E0,1.013167725E3
5.942214667E0,1.013169556E3
7.004332667E0,1.013170395E3
8.066491666E0,1.013171005E3
9.128632667E0,1.013174820E3
1.019075467E1,1.013176117E3
1.125286767E1,1.013176575E3
1.231505767E1,1.013177567E3
1.337720767E1,1.013180161E3
1.443935867E1,1.013180771E3
1.550149267E1,1.013180771E3
1.656362467E1,1.013180923E3
1.762572267E1,1.013184128E3
1.868781267E1,1.013186188E3
1.974988367E1,1.013186798E3
2.081196367E1,1.013188400E3
2.187406767E1,1.013188400E3
2.293616167E1,1.013188095E3
2.399827067E1,1.013182678E3
2.506040567E1,1.013181534E3
2.612254267E1,1.013180771E3
2.718468467E1,1.013180771E3
2.824682067E1,1.013181915E3
2.930900967E1,1.013187027E3
3.037118967E1,1.013189774E3
3.143336967E1,1.013192978E3
3.249555167E1,1.013195038E3
3.355770267E1,1.013196259E3
3.461985767E1,1.013196564E3
3.568197267E1,1.013197174E3
3.674409067E1,1.013197937E3
3.780620767E1,1.013199844E3
3.886827667E1,1.013202362E3
3.993035967E1,1.013203506E3
4.099243167E1,1.013204880E3
4.205451567E1,1.013205566E3
4.311663567E1,1.013207092E3
4.417870767E1,1.013207092E3
4.524082367E1,1.013208313E3
4.630289067E1,1.013208313E3
4.736496267E1,1.013208466E3
4.842707067E1,1.013208237E3
4.948920167E1,1.013206863E3
5.055133267E1,1.013204956E3
5.161345367E1,1.013204269E3
5.267559767E1,1.013204117E3
5.373771967E1,1.013203278E3
5.479988167E1,1.013203278E3
5.586200967E1,1.013204117E3
5.692414067E1,1.013204117E3
5.798625667E1,1.013204117E3
5.904835067E1,1.013203735E3
6.011048167E1,1.013202820E3
6.117266867E1,1.013202820E3
6.223481767E1,1.013203278E3
6.329695967E1,1.013203506E3
6.435913667E1,1.013203659E3
6.542131567E1,1.013203659E3
6.648346167E1,1.013202209E3
6.754561967E1,1.013202209E3
6.860775967E1,1.013203430E3
6.966989167E1,1.013203430E3
7.073202667E1,1.013201599E3
7.179413667E1,1.013201294E3
7.285625867E1,1.013201294E3
7.391839767E1,1.013197403E3
7.498053367E1,1.013197403E3
7.604263667E1,1.013198624E3
7.710477567E1,1.013200073E3
7.816691467E1,1.013200073E3
7.922903967E1,1.013202133E3
8.029113767E1,1.013202362E3
8.135324567E1,1.013204117E3
8.241536767E1,1.013204117E3
8.347754667E1,1.013204117E3
8.453969467E1,1.013204498E3
8.560188267E1,1.013206558E3
8.666403967E1,1.013207474E3
8.772618967E1,1.013207855E3
8.878829767E1,1.013209305E3
8.985044267E1,1.013210144E3
9.091261067E1,1.013211212E3
9.197476567E1,1.013212509E3
9.303693567E1,1.013213196E3
9.409916367E1,1.013216248E3
9.516132867E1,1.013218002E3
9.622345567E1,1.013219452E3
9.728559867E1,1.013219452E3
9.834777667E1,1.013218994E3
9.940995567E1,1.013215256E3
1.004721357E2,1.013215027E3
1.015342807E2,1.013214798E3
1.025964207E2,1.013212280E3
1.036585637E2,1.013212280E3
1.047207717E2,1.013213577E3
1.057829557E2,1.013213577E3
1.068451527E2,1.013213806E3
1.079072857E2,1.013215103E3
1.089694197E2,1.013219910E3
1.100315937E2,1.013220673E3
1.110937327E2,1.013221130E3
1.121558687E2,1.013222198E3
1.132179827E2,1.013222427E3
1.142801417E2,1.013224030E3
1.153423037E2,1.013224335E3
1.164045027E2,1.013224869E3
1.174666847E2,1.013224945E3
1.185288567E2,1.013225098E3
1.195910417E2,1.013225098E3
1.206532537E2,1.013222580E3
1.217154287E2,1.013222580E3
1.227776207E2,1.013222580E3
1.238398537E2,1.013224487E3
1.249020687E2,1.013227005E3
1.259642897E2,1.013227692E3
1.270265247E2,1.013227692E3
1.280886957E2,1.013226776E3
1.291508787E2,1.013226395E3
1.302130967E2,1.013226395E3
1.312753257E2,1.013227310E3
1.323376197E2,1.013227310E3
1.333999067E2,1.013227234E3
1.344622227E2,1.013227081E3
1.355245237E2,1.013227234E3
1.365868127E2,1.013228912E3
1.376490987E2,1.013230133E3
1.387114027E2,1.013230743E3
1.397736657E2,1.013230743E3
1.408359017E2,1.013230743E3
1.418981197E2,1.013230591E3
1.429603607E2,1.013227463E3
1.440225737E2,1.013227081E3
1.450847917E2,1.013225632E3
1.461469947E2,1.013225403E3
1.472092347E2,1.013225403E3
1.482715447E2,1.013226471E3
1.493337527E2,1.013226471E3
1.503959667E2,1.013225937E3
1.514581647E2,1.013225937E3
1.525203397E2,1.013230133E3
1.535825257E2,1.013230209E3
1.546447437E2,1.013230209E3
1.557069557E2,1.013230133E3
1.567691567E2,1.013228683E3
1.578313567E2,1.013225327E3
1.588935287E2,1.013225327E3
1.599556887E2,1.013226166E3
1.610178827E2,1.013227310E3
1.620801347E2,1.013227310E3
1.631423687E2,1.013228989E3
1.642045577E2,1.013229752E3
1.652667597E2,1.013231659E3
1.663289627E2,1.013232574E3
1.673911787E2,1.013235474E3
1.684534167E2,1.013237534E3
1.695156287E2,1.013237534E3
1.705778207E2,1.013237534E3
1.716400337E2,1.013237610E3
1.727022257E2,1.013238144E3
1.737644167E2,1.013239670E3
1.748265947E2,1.013239670E3
1.758887537E2,1.013239059E3
1.769509537E2,1.013238449E3
1.780131437E2,1.013236771E3
1.790753437E2,1.013234253E3
1.801375207E2,1.013232880E3
1.811997027E2,1.013232574E3
1.822619137E2,1.013230743E3
1.833241177E2,1.013229599E3
1.843862907E2,1.013228073E3
1.854484587E2,1.013225937E3
1.865106087E2,1.013223190E3
1.875728037E2,1.013219299E3
1.886349927E2,1.013217621E3
1.896971567E2,1.013212967E3
1.907593337E2,1.013211060E3
1.918215337E2,1.013209305E3
1.928837657E2,1.013208923E3
1.939459937E2,1.013206024E3
1.950082197E2,1.013205566E3
1.960704367E2,1.013202591E3
1.971326107E2,1.013199463E3
1.981948117E2,1.013199463E3
1.992570027E2,1.013199844E3
2.003192397E2,1.013201447E3
2.013814777E2,1.013203659E3
2.024437107E2,1.013206024E3
2.035059177E2,1.013207245E3
2.045681297E2,1.013207932E3
2.056303577E2,1.013208237E3
2.066925657E2,1.013208466E3
2.077548127E2,1.013208466E3
2.088170827E2,1.013208313E3
2.098793387E2,1.013207474E3
2.109415727E2,1.013206863E3
2.120037877E2,1.013206863E3
2.130660017E2,1.013206863E3
2.141282067E2,1.013207397E3
2.151903747E2,1.013208084E3
2.162525467E2,1.013209152E3
2.173146877E2,1.013209152E3
2.183768347E2,1.013210144E3
2.194389957E2,1.013210144E3
2.205011407E2,1.013211060E3
2.215632327E2,1.013211899E3
2.226252807E2,1.013212051E3
2.236873337E2,1.013214798E3
2.247494187E2,1.013215027E3
2.258114727E2,1.013215027E3
2.268735417E2,1.013214417E3
2.279356167E2,1.013214417E3
2.289977297E2,1.013216095E3
2.300598497E2,1.013216248E3
2.311219807E2,1.013216248E3
2.321841107E2,1.013216248E3
2.332462357E2,1.013216248E3
2.343083507E2,1.013214645E3
2.353704287E2,1.013214645E3
2.364325307E2,1.013214798E3
2.374946777E2,1.013215637E3
2.385567987E2,1.013216324E3
2.396189257E2,1.013217850E3
2.406810707E2,1.013219223E3
2.417432427E2,1.013219223E3
2.428053837E2,1.013217926E3
2.438675207E2,1.013214798E3
2.449296717E2,1.013212509E3
2.459918557E2,1.013210831E3
2.470540697E2,1.013210678E3
2.481162357E2,1.013210678E3
2.491784347E2,1.013208313E3
2.502406037E2,1.013207626E3
2.513027887E2,1.013207397E3
2.523649797E2,1.013205338E3
2.534271357E2,1.013204346E3
2.544893417E2,1.013204117E3
2.555515497E2,1.013203201E3
2.566137607E2,1.013203201E3
2.576759717E2,1.013203659E3
2.587381917E2,1.013204346E3
2.598004427E2,1.013204803E3
2.608626807E2,1.013204498E3
2.619248377E2,1.013204498E3
2.629869707E2,1.013204498E3
2.640491267E2,1.013204803E3
2.651112917E2,1.013207474E3
2.661734537E2,1.013208771E3
2.672356087E2,1.013210678E3
2.682977517E2,1.013214035E3
2.693598717E2,1.013214569E3
2.704220177E2,1.013214645E3
2.714841447E2,1.013216705E3
2.725462977E2,1.013217621E3
2.736084637E2,1.013218231E3
2.746706337E2,1.013218384E3
2.757328297E2,1.013221588E3
2.767949817E2,1.013221588E3
2.778571257E2,1.013220291E3
2.789192907E2,1.013219070E3
2.799814377E2,1.013218231E3
2.810436277E2,1.013213959E3
2.821058037E2,1.013212662E3
2.831679387E2,1.013212128E3
2.842300827E2,1.013211517E3
2.852921947E2,1.013211517E3
2.863543347E2,1.013212357E3
2.874164927E2,1.013212509E3
2.884786267E2,1.013212509E3
2.895408007E2,1.013214417E3
2.906029557E2,1.013215942E3
2.916651257E2,1.013218765E3
2.927273177E2,1.013218994E3
2.937895047E2,1.013221817E3
2.948516647E2,1.013224716E3
2.959138147E2,1.013225098E3
2.969759927E2,1.013228455E3
2.980381877E2,1.013228912E3
2.991003867E2,1.013230667E3
3.001625607E2,1.013232346E3
3.012247427E2,1.013232880E3
3.022869367E2,1.013236694E3
3.033491467E2,1.013236694E3
3.044114067E2,1.013230438E3
3.054736317E2,1.013218002E3
3.065358557E2,1.013199692E3
3.075980517E2,1.013179474E3
3.086603027E2,1.013153992E3
3.097225487E2,1.013129807E3
3.107848067E2,1.013106232E3
3.118470207E2,1.013090744E3
3.129092677E2,1.013082352E3
3.139715127E2,1.013082352E3
3.150337277E2,1.013083420E3
3.160959397E2,1.013092041E3
3.171581317E2,1.013098984E3
3.182203257E2,1.013100052E3
3.192824877E2,1.013100357E3
3.203446837E2,1.013100662E3
3.214068827E2,1.013100967E3
3.224691007E2,1.013102646E3
3.235313337E2,1.013103409E3
3.245936067E2,1.013103409E3
3.256558727E2,1.013101959E3
3.267181677E2,1.013101959E3
3.277804417E2,1.013101349E3
3.288427207E2,1.013101349E3
3.299050037E2,1.013101959E3
3.309673447E2,1.013104248E3
3.320296697E2,1.013106003E3
3.330920047E2,1.013107910E3
3.341542877E2,1.013109741E3
3.352166017E2,1.013111267E3
3.362789117E2,1.013113327E3
3.373411927E2,1.013113403E3
3.384035007E2,1.013113327E3
3.394658467E2,1.013112946E3
3.405281597E2,1.013112717E3
3.415904737E2,1.013112488E3
3.426528157E2,1.013112259E3
3.437151807E2,1.013112259E3
3.447775367E2,1.013113556E3
3.458399107E2,1.013114166E3
3.469022997E2,1.013115082E3
3.479646717E2,1.013115692E3
3.490270267E2,1.013116531E3
3.500893877E2,1.013117599E3
3.511517647E2,1.013118210E3
3.522141197E2,1.013120193E3
3.532764797E2,1.013120499E3
3.543388887E2,1.013121796E3
3.554013057E2,1.013123093E3
3.564637227E2,1.013123093E3
3.575261237E2,1.013123093E3
3.585885407E2,1.013122559E3
3.596509107E2,1.013120041E3
3.607133087E2,1.013119888E3
3.617757267E2,1.013118668E3
3.628381387E2,1.013117828E3
3.639005477E2,1.013117828E3
3.649629747E2,1.013119049E3
3.660253807E2,1.013119049E3
3.670878357E2,1.013111725E3
3.681502697E2,1.013105316E3
3.692127477E2,1.013096924E3
3.702752837E2,1.013088913E3
3.713377667E2,1.013081131E3
3.724002667E2,1.013075714E3
3.734627927E2,1.013075638E3
