"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.696208322E-3,-1.021149263E0,-9.433324707E-1,-2.873697163E0
2.678020834E-2,-1.231328307E0,-7.862505305E-1,-2.954827280E0
4.686520837E-2,-1.092157265E0,-5.460124129E-1,-2.377596583E0
6.694920833E-2,-9.721563202E-1,-2.746975136E-1,-1.900906420E0
8.703420835E-2,-1.264131187E0,5.785702944E-2,-1.976723757E0
1.071182084E-1,-9.817343518E-1,4.033625704E-1,-1.172633956E0
1.272022083E-1,-2.051589350E-1,2.026791126E-1,8.026116246E-1
1.472872084E-1,-4.032532275E-2,5.473087406E-1,1.844499500E0
1.673712084E-1,-1.816615883E-1,8.598716533E-1,1.155862387E0
1.874562083E-1,-2.734465018E-1,1.371856779E0,8.694996786E-1
2.075402084E-1,-4.046916425E-2,1.596809106E0,1.223197169E0
2.276252083E-1,5.408732951E-1,1.280534381E0,1.827515677E0
2.477092083E-1,9.830630402E-2,1.275332113E0,1.533736360E0
2.677942084E-1,-6.187848124E-1,1.553381835E0,-2.786034536E-1
2.878782083E-1,-1.143711289E0,1.806655735E0,-6.133103567E-1
3.079632084E-1,-1.073493830E0,7.309884953E-1,8.752989471E-1
3.280472084E-1,-1.658428234E0,-3.870353901E-1,2.062728113E0
3.481322083E-1,-1.952325665E0,-1.015146804E0,2.177218934E0
3.682162084E-1,-1.656945965E0,-1.162469741E0,1.435556931E0
3.883012083E-1,-1.810826554E0,-1.294464787E0,3.597733319E-1
4.083852083E-1,-1.704617437E0,-1.222186185E0,-6.988475204E-2
4.284702084E-1,-8.249345398E-1,-1.178198166E0,-1.945163995E-1
4.485542083E-1,-9.269590974E-3,-1.356710737E0,-3.753620088E-1
4.686392084E-1,4.552437454E-1,-1.211012156E0,-5.586774820E-1
4.887232084E-1,4.146512049E-1,-1.188410329E0,-9.488364547E-1
5.088084583E-1,-1.088398894E-2,-1.327078217E0,-1.440657458E0
5.288924584E-1,-3.779476476E-1,-1.401913807E0,-2.265538203E0
5.489774583E-1,-2.649721321E-1,-1.214017625E0,-2.747279776E0
5.690614583E-1,-1.899196109E-1,-9.161470109E-1,-2.697807069E0
5.891454584E-1,-4.051500642E-1,-8.075232857E-1,-2.456540426E0
6.092304583E-1,-5.120953462E-1,-7.455889928E-1,-2.106450083E0
6.293144583E-1,-6.591422948E-1,-5.686230111E-1,-1.669675938E0
6.493994584E-1,-3.992633799E-1,-3.660614276E-1,-5.869347364E-1
6.694834583E-1,3.388195422E-1,2.918169916E-2,7.128744060E-1
6.895684584E-1,7.178521407E-1,5.633499920E-2,1.556695452E0
7.096524584E-1,6.350283775E-1,-4.238354266E-2,1.757636188E0
7.297374583E-1,2.495918719E-1,1.788131171E-1,1.544757777E0
7.498214584E-1,-4.235287767E-1,1.651715630E-1,1.914876003E0
7.699064583E-1,-4.656497428E-1,6.011873245E-1,2.587928531E0
7.899904583E-1,4.095936558E-1,9.812025476E-1,1.394390194E0
8.100754584E-1,1.334572155E0,1.430410212E0,1.187680596E-1
8.301594583E-1,2.038178432E0,8.604025805E-1,1.129297317E0
8.502444584E-1,1.813420964E0,1.185172141E-2,2.425878212E0
8.703284584E-1,2.066914281E0,-6.654879856E-1,2.977161890E0
8.904134583E-1,2.376945495E0,-8.826442194E-1,2.611619695E0
9.104974584E-1,2.371890139E0,-1.131661931E0,1.402871581E0
9.305824583E-1,1.985336413E0,-1.260348623E0,-3.116273582E-2
9.506664583E-1,1.461531287E0,-1.356454044E0,-1.063838323E0
9.707514584E-1,1.175392453E0,-1.342518960E0,-1.525980029E0
9.908354583E-1,9.554527254E-1,-1.240135968E0,-1.904763243E0
1.010920458E0,4.504520984E-1,-1.131674210E0,-2.497262190E0
1.031004458E0,-1.630037078E-1,-8.197024512E-1,-3.132455167E0
1.051089458E0,-5.786417766E-1,-4.711072415E-1,-3.741352630E0
1.071173458E0,-8.269759490E-1,-5.672266960E-2,-4.112093584E0
1.091258458E0,-6.625956604E-1,3.551575398E-1,-3.532287773E0
1.111342458E0,-2.310617897E-1,6.465026611E-1,-2.312274413E0
1.131426458E0,-2.404921791E-1,8.989445025E-1,-1.005908788E0
1.151511458E0,-9.242035970E-2,1.281862868E0,5.092755264E-1
1.171595458E0,3.287459591E-1,1.851896228E0,2.692122406E0
1.191680458E0,4.294373515E-1,2.546491653E0,4.701341479E0
1.211764458E0,1.149260150E0,3.434784867E0,6.070331953E0
1.231849458E0,1.605343994E0,4.035597385E0,6.643267871E0
