"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.936460000E0,-3.768750000E1,-4.750000000E0,-3.206250000E1
1.956460000E0,-3.775000000E1,-4.875000000E0,-3.181250000E1
1.976460000E0,-3.762500000E1,-4.437500000E0,-3.150000000E1
1.996460000E0,-3.775000000E1,-4.187500000E0,-3.156250000E1
2.016460000E0,-3.781250000E1,-3.937500000E0,-3.131250000E1
2.036461563E0,-3.762500000E1,-3.437500000E0,-3.162500000E1
2.066460000E0,-3.787500000E1,-2.375000000E0,-3.218750000E1
2.086460000E0,-3.768750000E1,-1.750000000E0,-3.225000000E1
2.106460000E0,-3.743750000E1,-1.125000000E0,-3.293750000E1
2.126460000E0,-3.725000000E1,-4.375000000E-1,-3.300000000E1
2.146460000E0,-3.681250000E1,6.250000000E-2,-3.306250000E1
2.166461563E0,-3.656250000E1,7.500000000E-1,-3.331250000E1
2.196460000E0,-3.581250000E1,2.062500000E0,-3.368750000E1
2.216460000E0,-3.537500000E1,2.625000000E0,-3.431250000E1
2.236461563E0,-3.506250000E1,3.500000000E0,-3.481250000E1
2.266460000E0,-3.443750000E1,5.375000000E0,-3.518750000E1
2.286461563E0,-3.418750000E1,6.437500000E0,-3.537500000E1
2.306461563E0,-3.356250000E1,7.437500000E0,-3.556250000E1
2.336460000E0,-3.331250000E1,8.562500000E0,-3.543750000E1
2.356460000E0,-3.343750000E1,8.875000000E0,-3.550000000E1
2.376461563E0,-3.381250000E1,9.312500000E0,-3.537500000E1
2.406460000E0,-3.437500000E1,1.031250000E1,-3.525000000E1
2.426460000E0,-3.418750000E1,1.031250000E1,-3.493750000E1
2.446461563E0,-3.393750000E1,1.081250000E1,-3.481250000E1
2.466461563E0,-3.350000000E1,1.112500000E1,-3.487500000E1
2.496460000E0,-3.275000000E1,1.131250000E1,-3.443750000E1
2.516460000E0,-3.218750000E1,1.200000000E1,-3.487500000E1
2.536461563E0,-3.193750000E1,1.256250000E1,-3.475000000E1
2.566460000E0,-3.162500000E1,1.356250000E1,-3.487500000E1
2.586460000E0,-3.125000000E1,1.412500000E1,-3.512500000E1
2.606461563E0,-3.087500000E1,1.462500000E1,-3.512500000E1
2.636460000E0,-3.006250000E1,1.525000000E1,-3.525000000E1
2.656460000E0,-2.975000000E1,1.606250000E1,-3.550000000E1
2.676461563E0,-2.918750000E1,1.662500000E1,-3.550000000E1
2.706460000E0,-2.881250000E1,1.743750000E1,-3.581250000E1
2.726460000E0,-2.856250000E1,1.793750000E1,-3.600000000E1
2.746474063E0,-2.843750000E1,1.793750000E1,-3.618750000E1
2.776460000E0,-2.831250000E1,1.856250000E1,-3.612500000E1
2.796460000E0,-2.831250000E1,1.887500000E1,-3.575000000E1
2.816460000E0,-2.831250000E1,1.906250000E1,-3.543750000E1
2.836460000E0,-2.862500000E1,1.950000000E1,-3.450000000E1
2.856460000E0,-2.975000000E1,1.925000000E1,-3.400000000E1
2.876461563E0,-3.075000000E1,1.875000000E1,-3.312500000E1
2.896461563E0,-3.162500000E1,1.881250000E1,-3.243750000E1
2.926460000E0,-3.250000000E1,1.906250000E1,-3.193750000E1
2.946460000E0,-3.337500000E1,1.893750000E1,-3.118750000E1
2.966461563E0,-3.456250000E1,1.868750000E1,-3.062500000E1
2.996460000E0,-3.606250000E1,1.781250000E1,-2.987500000E1
3.016460000E0,-3.675000000E1,1.768750000E1,-2.925000000E1
3.036460000E0,-3.687500000E1,1.750000000E1,-2.887500000E1
3.056460000E0,-3.681250000E1,1.756250000E1,-2.850000000E1
3.076460000E0,-3.675000000E1,1.731250000E1,-2.831250000E1
3.096461563E0,-3.668750000E1,1.662500000E1,-2.850000000E1
3.126460000E0,-3.681250000E1,1.568750000E1,-2.906250000E1
3.146460000E0,-3.687500000E1,1.500000000E1,-2.968750000E1
3.166461563E0,-3.718750000E1,1.431250000E1,-2.993750000E1
3.196460000E0,-3.775000000E1,1.375000000E1,-2.956250000E1
3.216460000E0,-3.831250000E1,1.362500000E1,-2.893750000E1
3.236464688E0,-3.862500000E1,1.350000000E1,-2.850000000E1
3.266460000E0,-3.875000000E1,1.375000000E1,-2.875000000E1
3.286460000E0,-3.875000000E1,1.387500000E1,-2.875000000E1
3.306461563E0,-3.856250000E1,1.368750000E1,-2.918750000E1
3.336460000E0,-3.831250000E1,1.425000000E1,-2.906250000E1
3.356461563E0,-3.831250000E1,1.475000000E1,-2.881250000E1
3.376461563E0,-3.806250000E1,1.500000000E1,-2.900000000E1
3.406460000E0,-3.731250000E1,1.568750000E1,-2.975000000E1
3.426460000E0,-3.662500000E1,1.575000000E1,-3.062500000E1
3.446460000E0,-3.581250000E1,1.600000000E1,-3.175000000E1
3.466461563E0,-3.525000000E1,1.637500000E1,-3.231250000E1
3.496460000E0,-3.487500000E1,1.625000000E1,-3.281250000E1
3.516460000E0,-3.406250000E1,1.618750000E1,-3.325000000E1
3.536461563E0,-3.356250000E1,1.600000000E1,-3.343750000E1
3.566469375E0,-3.306250000E1,1.568750000E1,-3.425000000E1
3.596461563E0,-3.287500000E1,1.531250000E1,-3.518750000E1
3.626460000E0,-3.318750000E1,1.550000000E1,-3.562500000E1
3.646460000E0,-3.337500000E1,1.531250000E1,-3.593750000E1
3.666461563E0,-3.350000000E1,1.537500000E1,-3.537500000E1
3.696460000E0,-3.362500000E1,1.562500000E1,-3.556250000E1
3.716460000E0,-3.381250000E1,1.568750000E1,-3.512500000E1
3.736461563E0,-3.400000000E1,1.575000000E1,-3.462500000E1
3.766460000E0,-3.418750000E1,1.575000000E1,-3.400000000E1
3.786460000E0,-3.450000000E1,1.575000000E1,-3.362500000E1
3.806460000E0,-3.450000000E1,1.606250000E1,-3.331250000E1
3.826460000E0,-3.443750000E1,1.625000000E1,-3.250000000E1
3.846460000E0,-3.468750000E1,1.643750000E1,-3.218750000E1
3.866460000E0,-3.506250000E1,1.631250000E1,-3.162500000E1
3.886461563E0,-3.512500000E1,1.612500000E1,-3.125000000E1
3.906461563E0,-3.518750000E1,1.593750000E1,-3.131250000E1
3.926461563E0,-3.531250000E1,1.587500000E1,-3.206250000E1
3.956461563E0,-3.543750000E1,1.606250000E1,-3.231250000E1
3.986460000E0,-3.525000000E1,1.606250000E1,-3.300000000E1
4.006460000E0,-3.506250000E1,1.612500000E1,-3.350000000E1
4.026461563E0,-3.443750000E1,1.600000000E1,-3.362500000E1
4.056460000E0,-3.331250000E1,1.581250000E1,-3.431250000E1
4.076460000E0,-3.275000000E1,1.600000000E1,-3.481250000E1
4.096461563E0,-3.225000000E1,1.612500000E1,-3.493750000E1
4.126460000E0,-3.225000000E1,1.681250000E1,-3.531250000E1
4.146460000E0,-3.243750000E1,1.737500000E1,-3.537500000E1
4.166461563E0,-3.250000000E1,1.731250000E1,-3.537500000E1
4.196460000E0,-3.262500000E1,1.612500000E1,-3.562500000E1
4.216460000E0,-3.275000000E1,1.493750000E1,-3.587500000E1
4.236461563E0,-3.293750000E1,1.368750000E1,-3.606250000E1
4.266460000E0,-3.300000000E1,1.193750000E1,-3.675000000E1
4.286461563E0,-3.312500000E1,1.137500000E1,-3.681250000E1
4.316460000E0,-3.287500000E1,1.075000000E1,-3.668750000E1
4.336460000E0,-3.306250000E1,1.043750000E1,-3.656250000E1
4.356460000E0,-3.331250000E1,1.031250000E1,-3.650000000E1
4.376461563E0,-3.325000000E1,1.006250000E1,-3.681250000E1
4.396461563E0,-3.331250000E1,1.012500000E1,-3.662500000E1
4.426460000E0,-3.343750000E1,9.875000000E0,-3.662500000E1
4.446460000E0,-3.343750000E1,1.000000000E1,-3.625000000E1
4.466460000E0,-3.393750000E1,1.012500000E1,-3.562500000E1
4.486460000E0,-3.412500000E1,1.000000000E1,-3.506250000E1
4.506460000E0,-3.450000000E1,9.937500000E0,-3.462500000E1
4.526461563E0,-3.493750000E1,9.687500000E0,-3.418750000E1
4.556460000E0,-3.525000000E1,9.500000000E0,-3.418750000E1
4.576460000E0,-3.531250000E1,9.250000000E0,-3.406250000E1
4.596461563E0,-3.556250000E1,9.250000000E0,-3.412500000E1
4.626460000E0,-3.537500000E1,9.187500000E0,-3.393750000E1
4.646460000E0,-3.493750000E1,8.812500000E0,-3.437500000E1
4.666460000E0,-3.462500000E1,8.375000000E0,-3.512500000E1
4.686460000E0,-3.406250000E1,7.750000000E0,-3.556250000E1
4.706460000E0,-3.337500000E1,6.687500000E0,-3.631250000E1
4.726460000E0,-3.312500000E1,5.875000000E0,-3.681250000E1
4.746474063E0,-3.275000000E1,4.562500000E0,-3.725000000E1
4.776460000E0,-3.275000000E1,2.562500000E0,-3.762500000E1
4.796460000E0,-3.343750000E1,7.500000000E-1,-3.706250000E1
4.816461563E0,-3.425000000E1,-1.187500000E0,-3.637500000E1
4.846460000E0,-3.456250000E1,-3.312500000E0,-3.562500000E1
4.866460000E0,-3.400000000E1,-3.750000000E0,-3.593750000E1
4.886461563E0,-3.343750000E1,-3.937500000E0,-3.643750000E1
4.906478750E0,-3.300000000E1,-3.937500000E0,-3.693750000E1
4.936460000E0,-3.293750000E1,-5.000000000E0,-3.750000000E1
4.956461563E0,-3.287500000E1,-6.312500000E0,-3.756250000E1
4.986460000E0,-3.268750000E1,-8.437500000E0,-3.762500000E1
5.006460000E0,-3.256250000E1,-9.875000000E0,-3.731250000E1
5.026461563E0,-3.206250000E1,-1.162500000E1,-3.706250000E1
5.056460000E0,-3.162500000E1,-1.381250000E1,-3.712500000E1
5.076460000E0,-3.106250000E1,-1.450000000E1,-3.718750000E1
5.096461563E0,-3.043750000E1,-1.543750000E1,-3.762500000E1
5.126460000E0,-3.018750000E1,-1.612500000E1,-3.787500000E1
5.146460000E0,-2.975000000E1,-1.643750000E1,-3.800000000E1
5.166460000E0,-2.943750000E1,-1.650000000E1,-3.812500000E1
5.186460000E0,-2.937500000E1,-1.675000000E1,-3.800000000E1
5.206460000E0,-2.900000000E1,-1.687500000E1,-3.787500000E1
5.226460000E0,-2.893750000E1,-1.687500000E1,-3.787500000E1
5.246474063E0,-2.912500000E1,-1.731250000E1,-3.775000000E1
5.276460000E0,-2.856250000E1,-1.793750000E1,-3.743750000E1
5.296460000E0,-2.856250000E1,-1.843750000E1,-3.731250000E1
5.316461563E0,-2.831250000E1,-1.906250000E1,-3.737500000E1
5.346460000E0,-2.806250000E1,-1.881250000E1,-3.756250000E1
5.366460000E0,-2.787500000E1,-1.887500000E1,-3.756250000E1
5.386461563E0,-2.793750000E1,-1.906250000E1,-3.762500000E1
5.416460000E0,-2.793750000E1,-1.975000000E1,-3.718750000E1
5.436460000E0,-2.787500000E1,-2.037500000E1,-3.681250000E1
5.456461563E0,-2.725000000E1,-2.087500000E1,-3.700000000E1
5.486460000E0,-2.612500000E1,-2.068750000E1,-3.775000000E1
5.506460000E0,-2.575000000E1,-2.043750000E1,-3.793750000E1
5.526461563E0,-2.587500000E1,-2.025000000E1,-3.787500000E1
5.556460000E0,-2.600000000E1,-2.025000000E1,-3.768750000E1
5.576460000E0,-2.587500000E1,-2.043750000E1,-3.756250000E1
5.596460000E0,-2.606250000E1,-2.068750000E1,-3.725000000E1
5.616460000E0,-2.637500000E1,-2.093750000E1,-3.712500000E1
5.636460000E0,-2.656250000E1,-2.125000000E1,-3.681250000E1
5.656460000E0,-2.700000000E1,-2.112500000E1,-3.668750000E1
5.676461563E0,-2.687500000E1,-2.131250000E1,-3.668750000E1
5.706460000E0,-2.712500000E1,-2.156250000E1,-3.637500000E1
5.726460000E0,-2.731250000E1,-2.112500000E1,-3.637500000E1
5.746474063E0,-2.706250000E1,-2.093750000E1,-3.637500000E1
5.776460000E0,-2.718750000E1,-2.081250000E1,-3.637500000E1
5.796460000E0,-2.700000000E1,-2.081250000E1,-3.643750000E1
5.816460000E0,-2.668750000E1,-2.150000000E1,-3.662500000E1
5.836460000E0,-2.631250000E1,-2.187500000E1,-3.643750000E1
5.856460000E0,-2.600000000E1,-2.268750000E1,-3.643750000E1
5.876460000E0,-2.550000000E1,-2.331250000E1,-3.656250000E1
5.896461563E0,-2.518750000E1,-2.431250000E1,-3.606250000E1
5.926461563E0,-2.475000000E1,-2.543750000E1,-3.562500000E1
5.956461563E0,-2.443750000E1,-2.625000000E1,-3.481250000E1
5.986460000E0,-2.425000000E1,-2.787500000E1,-3.350000000E1
6.006460000E0,-2.350000000E1,-2.931250000E1,-3.306250000E1
6.026461563E0,-2.275000000E1,-3.025000000E1,-3.287500000E1
6.056460000E0,-2.162500000E1,-3.106250000E1,-3.325000000E1
6.076460000E0,-2.081250000E1,-3.168750000E1,-3.343750000E1
6.096461563E0,-2.043750000E1,-3.187500000E1,-3.375000000E1
6.126460000E0,-1.962500000E1,-3.212500000E1,-3.362500000E1
6.146460000E0,-1.925000000E1,-3.256250000E1,-3.331250000E1
6.166461563E0,-1.943750000E1,-3.256250000E1,-3.287500000E1
6.196460000E0,-1.906250000E1,-3.268750000E1,-3.275000000E1
6.216460000E0,-1.850000000E1,-3.275000000E1,-3.293750000E1
6.236461563E0,-1.787500000E1,-3.287500000E1,-3.300000000E1
6.266460000E0,-1.700000000E1,-3.300000000E1,-3.375000000E1
6.286460000E0,-1.668750000E1,-3.300000000E1,-3.393750000E1
6.306461563E0,-1.637500000E1,-3.306250000E1,-3.412500000E1
6.326461563E0,-1.650000000E1,-3.312500000E1,-3.437500000E1
6.356460000E0,-1.643750000E1,-3.343750000E1,-3.412500000E1
6.376460000E0,-1.612500000E1,-3.331250000E1,-3.431250000E1
6.396460000E0,-1.562500000E1,-3.306250000E1,-3.431250000E1
6.416461563E0,-1.518750000E1,-3.293750000E1,-3.450000000E1
6.436461563E0,-1.456250000E1,-3.256250000E1,-3.518750000E1
6.466461563E0,-1.418750000E1,-3.181250000E1,-3.593750000E1
6.496460000E0,-1.425000000E1,-3.168750000E1,-3.637500000E1
6.516460000E0,-1.412500000E1,-3.187500000E1,-3.612500000E1
6.536461563E0,-1.387500000E1,-3.237500000E1,-3.600000000E1
6.566460000E0,-1.293750000E1,-3.256250000E1,-3.606250000E1
6.586460000E0,-1.237500000E1,-3.243750000E1,-3.637500000E1
6.606460000E0,-1.200000000E1,-3.243750000E1,-3.662500000E1
6.626460000E0,-1.193750000E1,-3.231250000E1,-3.637500000E1
6.646460000E0,-1.156250000E1,-3.256250000E1,-3.600000000E1
6.666461563E0,-1.168750000E1,-3.287500000E1,-3.600000000E1
6.686461563E0,-1.181250000E1,-3.281250000E1,-3.612500000E1
6.716460000E0,-1.175000000E1,-3.287500000E1,-3.618750000E1
6.736461563E0,-1.193750000E1,-3.281250000E1,-3.625000000E1
6.766460000E0,-1.206250000E1,-3.331250000E1,-3.556250000E1
6.786460000E0,-1.181250000E1,-3.362500000E1,-3.550000000E1
6.806460000E0,-1.150000000E1,-3.412500000E1,-3.543750000E1
6.826461563E0,-1.112500000E1,-3.431250000E1,-3.518750000E1
6.856460000E0,-1.068750000E1,-3.400000000E1,-3.537500000E1
6.876461563E0,-1.068750000E1,-3.381250000E1,-3.568750000E1
6.896461563E0,-9.875000000E0,-3.368750000E1,-3.550000000E1
6.926460000E0,-9.187500000E0,-3.412500000E1,-3.537500000E1
6.946460000E0,-8.562500000E0,-3.443750000E1,-3.518750000E1
6.966460000E0,-8.000000000E0,-3.450000000E1,-3.481250000E1
6.986460000E0,-7.500000000E0,-3.443750000E1,-3.506250000E1
7.006460000E0,-6.625000000E0,-3.431250000E1,-3.531250000E1
7.026461563E0,-5.937500000E0,-3.475000000E1,-3.531250000E1
7.056460000E0,-4.812500000E0,-3.606250000E1,-3.493750000E1
7.076460000E0,-3.312500000E0,-3.650000000E1,-3.493750000E1
7.096461563E0,-1.875000000E0,-3.650000000E1,-3.512500000E1
7.126460000E0,0.000000000E0,-3.650000000E1,-3.493750000E1
7.146460000E0,1.500000000E0,-3.618750000E1,-3.475000000E1
7.166461563E0,2.812500000E0,-3.606250000E1,-3.468750000E1
7.196460000E0,4.562500000E0,-3.593750000E1,-3.456250000E1
7.216461563E0,5.812500000E0,-3.568750000E1,-3.456250000E1
7.236461563E0,7.125000000E0,-3.562500000E1,-3.487500000E1
7.256461563E0,8.187500000E0,-3.537500000E1,-3.512500000E1
7.286460000E0,9.625000000E0,-3.481250000E1,-3.568750000E1
7.306461563E0,1.050000000E1,-3.443750000E1,-3.600000000E1
7.326461563E0,1.062500000E1,-3.406250000E1,-3.606250000E1
7.356460000E0,1.125000000E1,-3.381250000E1,-3.625000000E1
7.376461563E0,1.125000000E1,-3.375000000E1,-3.625000000E1
7.396461563E0,1.131250000E1,-3.368750000E1,-3.650000000E1
7.426460000E0,1.125000000E1,-3.343750000E1,-3.643750000E1
7.446460000E0,1.125000000E1,-3.337500000E1,-3.675000000E1
7.466461563E0,1.156250000E1,-3.312500000E1,-3.693750000E1
7.496460000E0,1.193750000E1,-3.300000000E1,-3.662500000E1
7.516460000E0,1.225000000E1,-3.343750000E1,-3.631250000E1
7.536461563E0,1.250000000E1,-3.362500000E1,-3.581250000E1
7.566460000E0,1.287500000E1,-3.362500000E1,-3.550000000E1
7.586460000E0,1.331250000E1,-3.375000000E1,-3.537500000E1
7.606461563E0,1.337500000E1,-3.362500000E1,-3.531250000E1
7.636460000E0,1.343750000E1,-3.362500000E1,-3.493750000E1
7.656460000E0,1.406250000E1,-3.375000000E1,-3.506250000E1
7.676460000E0,1.431250000E1,-3.381250000E1,-3.500000000E1
7.696460000E0,1.468750000E1,-3.362500000E1,-3.512500000E1
7.716460000E0,1.500000000E1,-3.350000000E1,-3.500000000E1
7.736461563E0,1.518750000E1,-3.362500000E1,-3.493750000E1
7.766460000E0,1.556250000E1,-3.331250000E1,-3.443750000E1
7.786460000E0,1.618750000E1,-3.331250000E1,-3.418750000E1
7.806460000E0,1.668750000E1,-3.318750000E1,-3.418750000E1
7.826461563E0,1.756250000E1,-3.300000000E1,-3.406250000E1
7.856460000E0,1.831250000E1,-3.281250000E1,-3.387500000E1
7.876461563E0,1.843750000E1,-3.275000000E1,-3.375000000E1
7.896461563E0,1.825000000E1,-3.243750000E1,-3.368750000E1
7.926461563E0,1.843750000E1,-3.218750000E1,-3.325000000E1
7.956461563E0,1.981250000E1,-3.181250000E1,-3.300000000E1
7.986460000E0,2.087500000E1,-3.131250000E1,-3.325000000E1
8.006460000E0,2.106250000E1,-3.087500000E1,-3.350000000E1
8.026461563E0,2.156250000E1,-3.068750000E1,-3.356250000E1
8.056460000E0,2.243750000E1,-3.081250000E1,-3.281250000E1
8.076461563E0,2.350000000E1,-3.093750000E1,-3.212500000E1
8.096461563E0,2.475000000E1,-3.050000000E1,-3.193750000E1
8.126461563E0,2.575000000E1,-2.962500000E1,-3.231250000E1
8.156460000E0,2.637500000E1,-2.881250000E1,-3.193750000E1
8.176461563E0,2.675000000E1,-2.843750000E1,-3.156250000E1
8.206460000E0,2.756250000E1,-2.837500000E1,-3.093750000E1
8.226460000E0,2.843750000E1,-2.831250000E1,-3.075000000E1
8.246474063E0,2.875000000E1,-2.837500000E1,-3.068750000E1
8.276460000E0,2.962500000E1,-2.825000000E1,-3.031250000E1
8.296460000E0,3.000000000E1,-2.787500000E1,-3.006250000E1
8.316461563E0,2.987500000E1,-2.768750000E1,-2.975000000E1
8.346460000E0,3.050000000E1,-2.743750000E1,-2.925000000E1
8.366460000E0,3.068750000E1,-2.762500000E1,-2.843750000E1
8.386461563E0,3.100000000E1,-2.787500000E1,-2.762500000E1
8.416460000E0,3.118750000E1,-2.806250000E1,-2.681250000E1
8.436460000E0,3.137500000E1,-2.793750000E1,-2.656250000E1
8.456461563E0,3.200000000E1,-2.768750000E1,-2.687500000E1
8.486460000E0,3.225000000E1,-2.731250000E1,-2.706250000E1
8.506460000E0,3.231250000E1,-2.712500000E1,-2.712500000E1
8.526461563E0,3.250000000E1,-2.718750000E1,-2.662500000E1
8.556460000E0,3.218750000E1,-2.737500000E1,-2.618750000E1
8.576460000E0,3.200000000E1,-2.750000000E1,-2.656250000E1
8.596461563E0,3.206250000E1,-2.737500000E1,-2.687500000E1
8.626460000E0,3.200000000E1,-2.737500000E1,-2.743750000E1
8.646460000E0,3.225000000E1,-2.712500000E1,-2.781250000E1
8.666461563E0,3.212500000E1,-2.637500000E1,-2.831250000E1
8.696460000E0,3.150000000E1,-2.550000000E1,-2.981250000E1
8.716460000E0,3.137500000E1,-2.493750000E1,-3.018750000E1
8.736461563E0,3.106250000E1,-2.475000000E1,-3.068750000E1
8.766460000E0,3.075000000E1,-2.493750000E1,-3.087500000E1
8.786460000E0,3.075000000E1,-2.493750000E1,-3.118750000E1
8.806460000E0,3.081250000E1,-2.481250000E1,-3.118750000E1
8.826461563E0,3.125000000E1,-2.481250000E1,-3.056250000E1
8.856460000E0,3.175000000E1,-2.437500000E1,-3.037500000E1
8.876460000E0,3.212500000E1,-2.406250000E1,-3.025000000E1
8.896461563E0,3.250000000E1,-2.400000000E1,-3.018750000E1
8.926460000E0,3.325000000E1,-2.306250000E1,-3.006250000E1
8.946460000E0,3.350000000E1,-2.237500000E1,-2.950000000E1
8.966460000E0,3.393750000E1,-2.193750000E1,-2.931250000E1
8.986460000E0,3.406250000E1,-2.125000000E1,-2.962500000E1
9.006460000E0,3.350000000E1,-2.056250000E1,-3.018750000E1
9.026461563E0,3.375000000E1,-1.962500000E1,-3.081250000E1
9.056460000E0,3.356250000E1,-1.837500000E1,-3.168750000E1
9.076460000E0,3.350000000E1,-1.731250000E1,-3.187500000E1
9.096461563E0,3.362500000E1,-1.675000000E1,-3.243750000E1
9.126460000E0,3.387500000E1,-1.506250000E1,-3.293750000E1
9.146461563E0,3.443750000E1,-1.362500000E1,-3.306250000E1
9.166461563E0,3.500000000E1,-1.206250000E1,-3.306250000E1
9.196460000E0,3.568750000E1,-9.625000000E0,-3.325000000E1
9.216460000E0,3.612500000E1,-8.437500000E0,-3.331250000E1
9.236461563E0,3.612500000E1,-7.562500000E0,-3.343750000E1
9.256461563E0,3.643750000E1,-6.375000000E0,-3.356250000E1
