"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.268675833E1,3.211078186E1,1.189555420E2,7.601721336E0,2.108404934E-1,9.467465973E1,4.900000095E0,4.900000095E0
2.370388593E1,3.211078186E1,1.189555420E2,7.601721336E0,1.824503690E-1,1.662400513E2,4.658085346E0,4.658085346E0
2.471174166E1,3.211078186E1,1.189555420E2,7.601721336E0,2.166939527E-1,1.558064880E2,4.596041679E0,4.596041679E0
2.569953854E1,3.211078186E1,1.189555420E2,7.601721336E0,2.058024555E-1,1.558064880E2,4.590482712E0,4.590482712E0
2.670078177E1,3.211077773E1,1.189555425E2,7.504896052E0,4.305016398E-1,1.886980591E2,4.681342602E0,4.681342602E0
2.771080781E1,3.211077773E1,1.189555425E2,7.504896052E0,4.023037255E-1,2.505765686E2,4.873562336E0,4.873562336E0
2.869435833E1,3.211077671E1,1.189555324E2,7.323340124E0,3.686332107E-1,1.462282104E2,4.699999809E0,4.699999809E0
2.971289010E1,3.211077671E1,1.189555324E2,7.323340124E0,3.409908712E-1,1.462282104E2,4.900000095E0,4.900000095E0
3.071186770E1,3.211077671E1,1.189555324E2,7.323340124E0,2.808231413E-1,9.501977539E1,4.900000095E0,4.900000095E0
3.171553593E1,3.211077671E1,1.189555324E2,7.323340124E0,2.387057096E-1,9.501977539E1,4.900000095E0,4.900000095E0
3.271316718E1,3.211077671E1,1.189555324E2,7.323340124E0,1.670939922E-1,9.066885376E1,4.885721684E0,4.885721684E0
3.371092239E1,3.211077671E1,1.189555324E2,7.323340124E0,1.710824817E-1,9.360702515E1,4.705718040E0,4.705718040E0
3.469229687E1,3.211077671E1,1.189555324E2,7.323340124E0,1.738744080E-1,9.360702515E1,4.468207359E0,4.468207359E0
3.570942760E1,3.211077671E1,1.189555324E2,7.323340124E0,1.508332938E-1,1.840224609E2,4.540191650E0,4.540191650E0
3.669926822E1,3.211077701E1,1.189555349E2,6.942700507E0,3.487243354E-1,2.124308014E2,4.671266079E0,4.671266079E0
3.770424531E1,3.211078225E1,1.189555352E2,6.887429708E0,-5.448321998E-2,2.163899841E2,4.761942387E0,4.761942387E0
3.871602343E1,3.211078225E1,1.189555352E2,6.887429708E0,3.257405758E-2,2.163899841E2,4.819995880E0,4.819995880E0
3.970687395E1,3.211077637E1,1.189555304E2,6.881356683E0,1.013663560E-1,2.690531616E2,4.699999809E0,4.699999809E0
4.070065416E1,3.211077096E1,1.189555262E2,7.041117176E0,3.936885297E-1,4.379825974E1,4.699999809E0,4.699999809E0
4.169912395E1,3.211076633E1,1.189555259E2,7.419101235E0,2.473229356E-2,8.424143219E1,4.900000095E0,4.900000095E0
4.271151145E1,3.211076201E1,1.189555225E2,7.662276018E0,-3.898969153E-3,5.903575897E1,4.900000095E0,4.900000095E0
4.370710156E1,3.211076201E1,1.189555225E2,7.662276018E0,8.171545714E-2,5.903575897E1,4.900000095E0,4.900000095E0
4.470310833E1,3.211076201E1,1.189555225E2,7.662276018E0,1.214798763E-1,6.047668457E1,4.769544125E0,4.769544125E0
4.569498749E1,3.211076201E1,1.189555225E2,7.662276018E0,2.034316361E-1,7.768650818E1,4.900000095E0,4.900000095E0
4.671159166E1,3.211076201E1,1.189555225E2,7.662276018E0,3.063417375E-1,8.336119080E1,4.900000095E0,4.900000095E0
4.769256249E1,3.211076201E1,1.189555225E2,7.662276018E0,3.242621422E-1,8.336119080E1,4.900000095E0,4.900000095E0
4.870169583E1,3.211076201E1,1.189555225E2,7.662276018E0,2.682043910E-1,8.592337799E1,4.900000095E0,4.900000095E0
4.969704166E1,3.211076201E1,1.189555225E2,7.662276018E0,2.989960015E-1,3.323334122E1,4.900000095E0,4.900000095E0
5.069136978E1,3.211076201E1,1.189555225E2,7.662276018E0,2.793292105E-1,3.323334122E1,4.900000095E0,4.900000095E0
5.169464478E1,3.211076201E1,1.189555225E2,7.662276018E0,2.396801263E-1,1.665729141E1,4.900000095E0,4.900000095E0
5.270371406E1,3.211076201E1,1.189555225E2,7.662276018E0,2.119257599E-1,1.665729141E1,4.900000095E0,4.900000095E0
5.370264635E1,3.211075559E1,1.189555167E2,7.820434633E0,-2.244200110E-1,3.108254242E1,4.699999809E0,4.699999809E0
5.468874895E1,3.211074811E1,1.189555114E2,7.694377222E0,-2.921375334E-1,3.552426147E2,4.699999809E0,4.699999809E0
5.569962968E1,3.211073951E1,1.189555073E2,7.612410279E0,-3.307612538E-1,3.418446350E2,4.699999809E0,4.699999809E0
5.671801197E1,3.211073195E1,1.189555061E2,7.375200095E0,-2.525775135E-1,3.114372559E2,4.699999809E0,4.699999809E0
5.768907603E1,3.211072891E1,1.189555063E2,7.231833706E0,5.024085566E-2,3.132124939E2,4.699999809E0,4.699999809E0
5.870074218E1,3.211072709E1,1.189555057E2,7.052155940E0,3.689449430E-1,3.344710999E2,4.699999809E0,4.699999809E0
5.970166874E1,3.211072177E1,1.189555068E2,6.837506568E0,1.315828264E-1,3.237376709E2,4.699999809E0,4.699999809E0
6.070236353E1,3.211071519E1,1.189555091E2,6.599325097E0,-3.515623882E-2,3.330836792E2,4.699999809E0,4.699999809E0
6.169725728E1,3.211070665E1,1.189555118E2,6.534478244E0,-1.320651472E-1,3.261049500E2,4.699999809E0,4.699999809E0
6.269040468E1,3.211069937E1,1.189555164E2,6.545445365E0,-1.880907118E-1,3.294677734E2,4.699999809E0,4.699999809E0
6.369675624E1,3.211069175E1,1.189555183E2,6.320205184E0,-2.631100416E-1,1.722429047E2,4.699999809E0,4.699999809E0
6.471224686E1,3.211068925E1,1.189555198E2,6.153718985E0,-4.662737250E-2,1.189827271E2,4.699999809E0,4.699999809E0
6.568935312E1,3.211068269E1,1.189555205E2,5.741941000E0,1.282629073E-1,1.010226440E2,4.699999809E0,4.699999809E0
6.669833124E1,3.211067418E1,1.189555242E2,5.444136365E0,2.422626913E-1,9.141693115E1,4.699999809E0,4.699999809E0
6.771383020E1,3.211065959E1,1.189555202E2,5.108144639E0,2.018297166E-1,1.572021179E2,4.699999809E0,4.699999809E0
6.870410832E1,3.211064392E1,1.189555168E2,4.858304918E0,2.375414073E-1,1.702273102E2,4.823525906E0,4.823525906E0
6.970500937E1,3.211062974E1,1.189555136E2,4.869334869E0,4.031320214E-1,1.437946930E2,4.649320126E0,4.649320126E0
7.071836770E1,3.211061844E1,1.189555181E2,5.520740211E0,5.235037804E-1,1.462405548E2,4.559852600E0,4.559852600E0
7.170550884E1,3.211061465E1,1.189555197E2,6.048189954E0,5.739033818E-1,1.601638794E2,4.625061989E0,4.625061989E0
7.269169738E1,3.211060853E1,1.189555206E2,5.939218800E0,5.138585567E-1,1.607845459E2,4.455090046E0,4.455090046E0
7.369788436E1,3.211060096E1,1.189555142E2,5.813075626E0,4.854643345E-1,2.044831390E2,4.496059895E0,4.496059895E0
7.469450780E1,3.211058760E1,1.189555017E2,5.535290025E0,7.623833418E-1,2.337232208E2,4.342974663E0,4.342974663E0
7.569228176E1,3.211057586E1,1.189554938E2,5.687835380E0,8.532935381E-1,2.404263000E2,4.805903435E0,4.805903435E0
7.668852655E1,3.211056446E1,1.189554898E2,5.468603978E0,4.948335290E-1,2.430670166E2,4.990941525E0,4.990941525E0
7.769401718E1,3.211055909E1,1.189554885E2,5.275296548E0,4.643922448E-1,2.464857788E2,4.699999809E0,4.699999809E0
7.868105988E1,3.211056143E1,1.189554862E2,5.386256357E0,4.491381943E-1,2.395050354E2,4.699999809E0,4.699999809E0
7.970111718E1,3.211056009E1,1.189554836E2,5.494559807E0,3.713327646E-1,2.254686584E2,4.894441128E0,4.894441128E0
8.069652134E1,3.211055667E1,1.189554833E2,5.567049121E0,3.654897511E-1,2.100384369E2,4.307752609E0,4.307752609E0
8.169689009E1,3.211055302E1,1.189554807E2,5.404668878E0,4.939622581E-1,2.079306946E2,4.126170158E0,4.126170158E0
8.269617603E1,3.211054616E1,1.189554782E2,5.642406350E0,6.111194491E-1,2.008795319E2,4.043251038E0,4.043251038E0
8.368554374E1,3.211053713E1,1.189554845E2,5.429280574E0,5.416600704E-1,1.935270844E2,3.793424129E0,3.793424129E0
8.469112968E1,3.211052760E1,1.189554883E2,5.408237381E0,5.883411765E-1,1.835966949E2,3.817012787E0,3.817012787E0
8.569221509E1,3.211051865E1,1.189554899E2,5.429174156E0,5.374412537E-1,1.826504974E2,3.815924168E0,3.815924168E0
8.668862290E1,3.211051390E1,1.189554883E2,5.481069835E0,5.399584174E-1,1.808127441E2,4.032287121E0,4.032287121E0
8.768120624E1,3.211050948E1,1.189554871E2,5.198869554E0,6.593509912E-1,1.694663239E2,4.022713661E0,4.022713661E0
8.868299009E1,3.211050334E1,1.189554880E2,5.138501760E0,6.578258276E-1,1.656536255E2,4.390389442E0,4.390389442E0
8.969778697E1,3.211049522E1,1.189554859E2,5.018566209E0,6.112661958E-1,1.684509430E2,4.599745750E0,4.599745750E0
9.068752603E1,3.211048938E1,1.189554857E2,5.526697238E0,4.606840909E-1,1.684059448E2,4.759963512E0,4.759963512E0
9.169072603E1,3.211047932E1,1.189554837E2,5.955024201E0,3.446442485E-1,1.726650543E2,4.571250916E0,4.571250916E0
9.268442394E1,3.211045935E1,1.189554832E2,5.892545470E0,4.378740489E-1,1.761429138E2,4.503500462E0,4.503500462E0
9.367895259E1,3.211044368E1,1.189554866E2,5.827434702E0,4.472864568E-1,1.867429047E2,4.375596523E0,4.375596523E0
9.468877603E1,3.211042652E1,1.189554885E2,6.092236325E0,5.738198757E-1,2.050675812E2,4.205846786E0,4.205846786E0
9.568741509E1,3.211040355E1,1.189554875E2,5.647085286E0,7.341887951E-1,2.364135742E2,4.092618465E0,4.092618465E0
9.669249530E1,3.211038969E1,1.189554824E2,5.395370450E0,6.473665237E-1,2.383835754E2,4.024393559E0,4.024393559E0
9.768749009E1,3.211038007E1,1.189554746E2,5.307488990E0,6.277642846E-1,2.641982422E2,4.054220676E0,4.054220676E0
9.868962759E1,3.211037232E1,1.189554647E2,5.265556800E0,6.028879881E-1,2.639028015E2,3.797658920E0,3.797658920E0
9.968722238E1,3.211036804E1,1.189554558E2,5.279783417E0,5.530529022E-1,2.821125183E2,3.778830051E0,3.778830051E0
1.007008984E2,3.211036421E1,1.189554460E2,5.274169936E0,7.883911133E-1,2.596128845E2,3.804716587E0,3.804716587E0
1.017055172E2,3.211036137E1,1.189554364E2,5.417795753E0,8.277300000E-1,2.584749451E2,3.761825562E0,3.761825562E0
1.026979021E2,3.211036042E1,1.189554240E2,5.726634884E0,9.131853580E-1,2.578386230E2,3.858597517E0,3.858597517E0
1.036905875E2,3.211036089E1,1.189554114E2,6.043825827E0,9.500281215E-1,2.566125488E2,3.972195148E0,3.972195148E0
1.047004771E2,3.211035999E1,1.189554010E2,6.337968728E0,9.260336161E-1,2.396166077E2,4.049590111E0,4.049590111E0
1.056930328E2,3.211035962E1,1.189553933E2,6.053673058E0,7.874253988E-1,2.200024261E2,3.947382689E0,3.947382689E0
1.066974495E2,3.211035852E1,1.189553879E2,6.288824742E0,6.758478284E-1,1.930811005E2,3.936438799E0,3.936438799E0
1.076987864E2,3.211035956E1,1.189553830E2,6.439988610E0,4.690279067E-1,1.952553101E2,3.791741133E0,3.791741133E0
1.087090036E2,3.211036080E1,1.189553810E2,6.544880214E0,3.413885236E-1,1.844136353E2,3.624837160E0,3.624837160E0
1.097047771E2,3.211036577E1,1.189553814E2,6.462114543E0,4.036045074E-1,1.770599823E2,3.378250122E0,3.378250122E0
1.106951510E2,3.211037574E1,1.189553769E2,6.556619522E0,2.939015627E-1,1.776371613E2,3.414214373E0,3.414214373E0
1.116988890E2,3.211037574E1,1.189553769E2,6.556619522E0,3.439463377E-1,1.628554840E2,3.443764448E0,3.443764448E0
1.126896765E2,3.211037574E1,1.189553769E2,6.556619522E0,3.789776564E-1,1.628554840E2,3.467372179E0,3.467372179E0
1.137056198E2,3.211037574E1,1.189553769E2,6.556619522E0,4.100684822E-1,1.725378265E2,3.603575945E0,3.603575945E0
1.146950083E2,3.211037574E1,1.189553769E2,6.556619522E0,4.318320751E-1,1.725378265E2,4.290005684E0,4.290005684E0
1.156923859E2,3.211037574E1,1.189553769E2,6.556619522E0,3.720748723E-1,1.749675903E2,4.412954807E0,4.412954807E0
1.167045969E2,3.211037574E1,1.189553769E2,6.556619522E0,3.302448690E-1,1.749675903E2,4.523104668E0,4.523104668E0
1.176818219E2,3.211037574E1,1.189553769E2,6.556619522E0,2.311713994E-1,1.766284790E2,4.900000095E0,4.900000095E0
1.186856948E2,3.211037755E1,1.189553764E2,6.690302704E0,3.061187565E-1,1.781704407E2,4.699999809E0,4.699999809E0
1.196798630E2,3.211037597E1,1.189553765E2,6.663136799E0,5.079959035E-1,1.699219513E2,4.699999809E0,4.699999809E0
1.206893219E2,3.211037231E1,1.189553770E2,6.651285696E0,6.723724008E-1,1.666152802E2,4.699999809E0,4.699999809E0
1.216852974E2,3.211036719E1,1.189553781E2,6.643165846E0,6.325583458E-1,1.665778809E2,4.699999809E0,4.699999809E0
1.226867432E2,3.211036221E1,1.189553793E2,6.627963662E0,5.127611756E-1,1.444924469E2,4.699999809E0,4.699999809E0
1.236755812E2,3.211035872E1,1.189553814E2,6.586064957E0,4.386201203E-1,1.448607025E2,4.699999809E0,4.699999809E0
1.246867390E2,3.211035575E1,1.189553837E2,6.565548338E0,4.298253059E-1,1.512598267E2,4.699999809E0,4.699999809E0
1.256835318E2,3.211035250E1,1.189553859E2,6.555207396E0,5.614063740E-1,1.846681824E2,4.699999809E0,4.699999809E0
1.266735797E2,3.211034779E1,1.189553859E2,6.545295124E0,5.291436911E-1,1.847109680E2,4.699999809E0,4.699999809E0
1.276801375E2,3.211034307E1,1.189553855E2,6.543453016E0,5.118259192E-1,1.869863586E2,4.699999809E0,4.699999809E0
1.286717224E2,3.211033863E1,1.189553849E2,6.522352533E0,6.497278810E-1,1.793997345E2,4.699999809E0,4.699999809E0
1.296739083E2,3.211033309E1,1.189553848E2,6.525681211E0,7.885046005E-1,1.856997986E2,4.699999809E0,4.699999809E0
1.306678307E2,3.211032642E1,1.189553842E2,6.512022087E0,7.344633341E-1,1.856500092E2,5.207551003E0,5.207551003E0
1.316674104E2,3.211031982E1,1.189553834E2,6.508018131E0,6.690415144E-1,2.335606995E2,6.475268364E0,6.475268364E0
1.326684448E2,3.211031574E1,1.189553787E2,6.518857038E0,7.772161961E-1,2.755696411E2,5.436535835E0,5.436535835E0
1.326684448E2,3.211031905E1,1.189553624E2,6.540852965E0,7.607126236E-1,3.044711914E2,4.699999809E0,4.699999809E0
1.336693776E2,3.211032409E1,1.189553596E2,6.559168663E0,6.752873063E-1,3.047125854E2,4.699999809E0,4.699999809E0
1.346768193E2,3.211032646E1,1.189553482E2,6.561338559E0,6.265543103E-1,3.488361511E2,6.649141312E0,6.649141312E0
1.356715791E2,3.211033182E1,1.189553400E2,6.559494779E0,7.740843296E-1,3.466651154E1,8.110372543E0,8.110372543E0
1.366824526E2,3.211033992E1,1.189553433E2,6.549190147E0,8.829525709E-1,4.287997246E0,9.245567322E0,9.245567322E0
1.376713469E2,3.211034459E1,1.189553435E2,6.566128663E0,9.452707767E-1,2.656506958E2,9.961256027E0,9.961256027E0
