"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.922001563E0,-8.999999845E-4,9.739999771E-1,-3.287999928E-1
3.952001563E0,-2.850000001E-2,1.403100014E0,-7.554999590E-1
3.982000000E0,-1.952999979E-1,1.351999998E0,8.789999783E-2
4.002000000E0,-6.439999491E-2,1.184700012E0,7.479000092E-1
4.022001563E0,-6.999999750E-3,1.271700025E0,1.232100010E0
4.052000000E0,3.619999886E-1,1.503299952E0,1.629299998E0
4.072000000E0,4.747999907E-1,1.560299993E0,1.628600001E0
4.092001563E0,1.526999921E-1,1.435899973E0,1.677699924E0
4.122000000E0,-4.270000011E-2,6.209999919E-1,2.659899950E0
4.142000000E0,3.700999916E-1,-5.374999642E-1,2.945799828E0
4.162001563E0,1.030300021E0,-1.570899963E0,2.514899969E0
4.192000000E0,1.038299918E0,-2.124899864E0,7.486000061E-1
4.212000000E0,5.306000113E-1,-1.812999964E0,-3.677999973E-1
4.232001563E0,-3.529999778E-2,-1.270799994E0,-9.407999516E-1
4.262000000E0,-7.523999810E-1,-7.281999588E-1,-1.202199936E0
4.282001563E0,-7.400999665E-1,-5.594999790E-1,-1.096599936E0
4.312000000E0,-1.156999990E-1,-5.213999748E-1,-1.038900018E0
4.332000000E0,2.461999953E-1,-5.318999887E-1,-1.290499926E0
4.352000000E0,4.220999777E-1,-4.265999794E-1,-1.445400000E0
4.372001563E0,4.429000020E-1,-3.411999941E-1,-1.297099948E0
4.392001563E0,4.373999834E-1,-3.334999979E-1,-1.150099993E0
4.422000000E0,4.377000034E-1,-1.418000013E-1,-1.367100000E0
4.442000000E0,4.003999829E-1,4.179999977E-2,-1.565099955E0
4.462000000E0,3.955999911E-1,1.840000004E-1,-1.724999905E0
4.482000000E0,4.341999888E-1,3.634999990E-1,-1.679999948E0
4.502000000E0,4.235999882E-1,5.548999906E-1,-1.508000016E0
4.522001563E0,3.037999868E-1,6.758999825E-1,-1.199000001E0
4.552000000E0,1.439999975E-2,7.558999658E-1,-5.198000073E-1
4.572000000E0,-2.325999886E-1,9.546999931E-1,-2.194999903E-1
4.592001563E0,-3.427000046E-1,1.002900004E0,1.890999973E-1
4.622000000E0,-3.443000019E-1,7.281999588E-1,1.077499986E0
4.642000000E0,-4.731999934E-1,5.681999922E-1,1.898899913E0
4.662000000E0,-2.451999933E-1,2.633999884E-1,2.634299994E0
4.682000000E0,6.014999747E-1,-6.304000020E-1,3.678399801E0
4.702000000E0,1.743899941E0,-1.394199967E0,3.185699940E0
4.722000000E0,1.772899985E0,-1.777599931E0,2.315199852E0
4.742014063E0,9.023999572E-1,-1.646499991E0,2.106799841E0
4.772000000E0,1.032299995E0,-8.470000029E-1,2.124399900E0
4.792000000E0,1.841599941E0,-4.071999788E-1,1.961999983E-1
4.812001563E0,2.448400021E0,1.630999893E-1,-2.633499861E0
4.842000000E0,1.980299950E0,1.305199981E0,-4.062399864E0
4.862000000E0,7.752000093E-1,9.118999839E-1,-1.286000013E0
4.882001563E0,5.727999806E-1,3.399999812E-3,1.566799998E0
4.902018750E0,9.131999612E-1,-1.223899961E0,2.947399855E0
4.932000000E0,1.930499911E0,-2.598599911E0,2.078999996E0
4.952001563E0,2.299200058E0,-2.558300018E0,7.483999729E-1
4.982000000E0,1.747799993E0,-1.384999990E0,-1.072799921E0
5.002000000E0,1.186599970E0,-6.728999615E-1,-1.875599980E0
5.022001563E0,7.670999765E-1,-1.807999909E-1,-2.317199945E0
5.052000000E0,1.748999953E-1,2.098999918E-1,-2.154299974E0
5.072000000E0,8.399999700E-3,2.041999996E-1,-1.597899914E0
5.092001563E0,1.677999943E-1,5.249999836E-2,-1.135900021E0
5.122000000E0,4.684000015E-1,-1.212999970E-1,-9.000999928E-1
5.142000000E0,3.892000020E-1,-4.270000011E-2,-5.555999875E-1
5.162000000E0,3.299999833E-1,1.056999937E-1,2.944999933E-1
5.182000000E0,4.210000038E-1,2.389999926E-1,8.376999497E-1
5.202000000E0,4.488999844E-1,3.562999964E-1,8.700000048E-1
5.222000000E0,3.326999843E-1,4.476999938E-1,9.129999876E-1
5.242014063E0,3.802999854E-1,6.579999924E-1,9.062999487E-1
5.272000000E0,6.004999876E-1,1.092999935E0,-1.366000026E-1
5.292000000E0,6.247999668E-1,1.337999940E0,-6.556999683E-1
5.312001563E0,5.547999740E-1,1.504099965E0,-1.334999949E-1
5.342000000E0,-1.008999944E-1,8.887999654E-1,1.402300000E0
5.362000000E0,-5.554999709E-1,3.289999962E-1,2.670699835E0
5.382001563E0,-4.963999987E-1,-1.211999953E-1,3.676800013E0
5.412000000E0,5.073999763E-1,-4.378999770E-1,6.717000008E-1
5.432000000E0,1.090899944E0,-3.097999990E-1,-1.711799979E0
5.452001563E0,8.434000015E-1,-2.160999924E-1,-2.279099941E0
5.482000000E0,-6.646999717E-1,-6.434999704E-1,8.668999672E-1
5.502000000E0,-7.392999530E-1,-8.816999793E-1,2.286999941E0
5.522001563E0,1.068999991E-1,-1.003499985E0,1.704999924E0
5.552000000E0,1.600399971E0,-6.592000127E-1,-2.034000009E-1
5.572000000E0,2.153800011E0,-3.885000050E-1,-1.202899933E0
5.592000000E0,2.558599949E0,2.089999989E-2,-2.145099878E0
5.612000000E0,2.745299816E0,4.199999869E-1,-2.961799860E0
5.632000000E0,2.742599964E0,7.644999623E-1,-3.337399960E0
5.652000000E0,2.570999861E0,8.818999529E-1,-3.141899824E0
5.672001563E0,2.191999912E0,8.689999580E-1,-2.356299877E0
5.702000000E0,1.756099939E0,6.031000018E-1,-2.370499849E0
5.722000000E0,9.703999758E-1,7.429999709E-1,-1.776099920E0
5.742014063E0,2.973999977E-1,8.779000044E-1,2.511000037E-1
5.772000000E0,3.595999777E-1,6.922999620E-1,2.606499910E0
5.792000000E0,3.141999841E-1,6.031000018E-1,2.733700037E0
5.812000000E0,-1.400000006E-1,5.419999957E-1,3.541299820E0
5.832000000E0,-2.989999950E-1,4.298000038E-1,4.388599873E0
5.852000000E0,-1.439999938E-1,5.983999968E-1,4.381700039E0
5.872000000E0,1.014999971E-1,9.847999811E-1,3.530200005E0
5.892001563E0,6.859999895E-1,1.098999977E0,1.903800011E0
5.922001563E0,1.372099996E0,1.333999932E-1,1.814099908E0
5.952001563E0,2.750699997E0,-2.108399868E0,3.435699940E0
5.982000000E0,3.828399897E0,-2.204699993E0,-1.051200032E0
6.002000000E0,3.054199934E0,-7.882999778E-1,-1.913800001E0
6.022001563E0,2.098700047E0,-1.292999983E-1,-1.274500012E0
6.052000000E0,1.427599907E0,-6.399999857E-1,1.365000010E-1
6.072000000E0,1.243799925E0,-1.003700018E0,1.103999987E-1
6.092001563E0,9.695000052E-1,-9.840999842E-1,3.359999955E-1
6.122000000E0,1.096799970E0,-8.834999800E-1,-5.503999591E-1
6.142000000E0,1.218999982E0,-8.422999978E-1,-2.142299891E0
6.162001563E0,1.051100016E0,-2.442999929E-1,-3.774399996E0
6.192000000E0,7.717999816E-1,-2.461999953E-1,-3.896399975E0
6.212000000E0,4.720999897E-1,-5.374999642E-1,-3.370100021E0
6.232001563E0,-8.810000122E-2,-1.112999991E-1,-3.015699863E0
6.262000000E0,-3.761000037E-1,2.980999947E-1,-2.406299829E0
6.282000000E0,-3.382999897E-1,4.943999946E-1,-1.635800004E0
6.302001563E0,-1.631999910E-1,5.708999634E-1,-8.585000038E-1
6.322001563E0,-1.044999957E-1,9.429999590E-1,-3.842999935E-1
6.352000000E0,2.996999919E-1,1.445500016E0,-6.347999573E-1
6.372000000E0,5.138999820E-1,1.146399975E0,5.986999869E-1
6.392000000E0,3.224000037E-1,1.029899955E0,2.216699839E0
6.412001563E0,9.789999574E-2,1.387499928E0,2.295300007E0
6.432001563E0,-2.019999921E-2,1.734599948E0,2.991299868E0
6.462001563E0,-1.809999906E-2,1.666299939E0,4.168499947E0
6.492000000E0,5.813999772E-1,1.289999951E-2,4.316100121E0
6.512000000E0,1.868199944E0,-1.522699952E0,2.060799837E0
6.532001563E0,1.987699986E0,-2.016299963E0,-5.240000039E-2
6.562000000E0,8.712999821E-1,-2.569599867E0,1.715099931E0
6.582000000E0,4.659999907E-1,-3.586599827E0,2.936199903E0
6.602000000E0,4.649999738E-1,-3.947999954E0,4.753399849E0
6.622000000E0,1.115999937E0,-3.582299948E0,4.125800133E0
6.642000000E0,1.363099933E0,-2.476199865E0,8.758999705E-1
6.662001563E0,1.028599977E0,-1.000900030E0,-1.843199968E0
6.682001563E0,6.128999591E-1,3.179999888E-1,-3.109400034E0
6.712000000E0,8.237999678E-1,1.010399938E0,-3.463199854E0
6.732001563E0,1.304700017E0,1.003799915E0,-3.974200010E0
6.762000000E0,1.347599983E0,1.643399954E0,-5.112299919E0
6.782000000E0,1.202099919E0,2.240700006E0,-5.668299675E0
6.802000000E0,1.513799906E0,1.852800012E0,-5.347799778E0
6.822001563E0,2.005499840E0,7.721999884E-1,-4.337100029E0
6.852000000E0,2.000699997E0,-1.270999908E-1,-2.489699841E0
6.872001563E0,2.226199865E0,-4.727999866E-1,-2.277999967E-1
6.892001563E0,2.535399914E0,-7.834999561E-1,2.489500046E0
6.922000000E0,2.512099981E0,-5.175999999E-1,4.689099789E0
6.942000000E0,2.631500006E0,1.145999953E-1,4.333399773E0
6.962000000E0,2.295500040E0,2.193000019E-1,4.043999672E0
6.982000000E0,1.830899954E0,-1.150399923E0,5.884799957E0
7.002000000E0,2.953799963E0,-2.871799946E0,8.700699806E0
7.022001563E0,4.591199875E0,-3.600999832E0,6.949199677E0
7.052000000E0,4.671799660E0,-1.662799954E0,-9.854999781E-1
7.072000000E0,3.691999912E0,-3.213000000E-1,-1.828399897E0
7.092001563E0,3.242899895E0,-6.466000080E-1,-1.943999976E-1
7.122000000E0,3.547499895E0,-1.784799933E0,-1.213999987E-1
7.142000000E0,3.351799965E0,-1.921700001E0,-1.049099922E0
7.162001563E0,2.845199823E0,-1.724799991E0,-1.788599968E0
7.192000000E0,2.151299953E0,-9.662999511E-1,-2.840099812E0
7.212001563E0,1.732999921E0,-5.871999860E-1,-3.633699894E0
7.232001563E0,1.303799987E0,-3.691999912E-1,-3.704399824E0
7.252001563E0,7.963999510E-1,-3.598999977E-1,-2.794299841E0
7.282000000E0,1.053999960E-1,-6.916999817E-1,-3.120999932E-1
7.302001563E0,1.970999986E-1,-1.006299973E0,1.967700005E0
7.322001563E0,9.361999631E-1,-1.092700005E0,2.890799999E0
7.352000000E0,1.207799911E0,1.146999970E-1,7.307999730E-1
7.372001563E0,7.480999827E-1,1.731099963E0,2.497999966E-1
7.392001563E0,8.496999741E-1,2.538100004E0,4.339999706E-2
7.422000000E0,1.833899975E0,2.002300024E0,1.129699945E0
7.442000000E0,2.353600025E0,1.135999918E0,1.789299965E0
7.462001563E0,1.972000003E0,6.990999579E-1,2.392499924E0
7.492000000E0,1.207700014E0,-4.409999847E-1,3.725199938E0
7.512000000E0,1.998199940E0,-1.947099924E0,3.419999838E0
7.532001563E0,1.975899935E0,-2.882799864E0,1.908199906E0
7.562000000E0,-5.421999693E-1,-3.151899815E0,2.085099936E0
7.582000000E0,-1.262399912E0,-2.550899982E0,3.379199982E0
7.602001563E0,-8.628000021E-1,-1.831699967E0,2.592000008E0
7.632000000E0,-1.071999967E-1,-9.432999492E-1,-1.130100012E0
7.652000000E0,9.319999814E-2,-5.329999700E-2,-2.436300039E0
7.672000000E0,3.041000068E-1,4.757999778E-1,-3.133399963E0
7.692000000E0,5.263000131E-1,7.507999539E-1,-3.662799835E0
7.712000000E0,6.543999910E-1,9.684999585E-1,-4.367799759E0
7.732001563E0,8.341999650E-1,1.074299932E0,-4.905399799E0
7.762000000E0,8.476999998E-1,1.154099941E0,-4.724299908E0
7.782000000E0,8.592000008E-1,1.261500001E0,-3.377699852E0
7.802000000E0,1.245700002E0,1.286700010E0,-1.718400002E0
7.822001563E0,1.360799909E0,1.513000011E0,-4.927999973E-1
7.852000000E0,1.143100023E0,1.624300003E0,6.425999999E-1
7.872001563E0,1.686100006E0,1.834899902E0,2.063199997E0
7.892001563E0,2.674799919E0,1.042400002E0,2.443199873E0
7.922001563E0,3.451499939E0,-2.079999894E-1,1.490499973E0
7.952001563E0,2.051399946E0,-1.756999940E-1,3.358399868E0
7.982000000E0,4.050000012E-1,-5.146999955E-1,3.294099808E0
8.002000000E0,6.710000038E-1,-1.801999927E0,4.725500107E0
8.022001563E0,1.735799909E0,-2.941900015E0,6.246099949E0
8.052000000E0,2.102499962E0,-2.331399918E0,2.897300005E0
8.072001563E0,1.331099987E0,-9.866999984E-1,9.223999977E-1
8.092001563E0,8.597999811E-1,-8.569999784E-2,5.022000074E-1
8.122001563E0,1.133399963E0,-6.639999896E-2,4.512999952E-1
8.152000000E0,1.874399900E0,-1.337599993E0,4.754999876E-1
8.172001563E0,1.911899924E0,-1.808499932E0,-8.029999584E-2
8.202000000E0,1.335600019E0,-1.440500021E0,-2.529500008E0
8.222000000E0,9.366999865E-1,-6.811000109E-1,-4.488599777E0
8.242014063E0,4.557999969E-1,2.659999952E-2,-5.355700016E0
8.272000000E0,3.900000080E-2,4.968999922E-1,-3.236599922E0
8.292000000E0,-2.017000020E-1,8.831999898E-1,-2.517699957E0
8.312001563E0,-2.823999822E-1,8.298999667E-1,-1.253499985E0
8.342000000E0,3.705999851E-1,2.886999846E-1,-1.212999970E-1
8.362000000E0,1.243700027E0,4.199999850E-3,-7.917000055E-1
8.382001563E0,1.761199951E0,-7.400000095E-2,-1.174199939E0
8.412000000E0,2.049900055E0,6.520000100E-2,-7.071999907E-1
8.432000000E0,1.818099976E0,9.699999541E-2,-3.350999951E-1
8.452001563E0,1.422399998E0,1.498999894E-1,5.564000010E-1
8.482000000E0,1.522799969E0,2.151999921E-1,2.867300034E0
8.502000000E0,1.351499915E0,-1.731999964E-1,3.444199800E0
8.522001563E0,1.735399961E0,1.067999974E-1,3.426299810E0
8.552000000E0,7.777999640E-1,-8.927999735E-1,-3.409999907E-1
8.572000000E0,5.110999942E-1,-1.585399985E0,1.120700002E0
8.592001563E0,9.792999625E-1,-1.903099895E0,2.299399853E0
8.622000000E0,1.249300003E0,-2.097399950E0,1.640199900E0
8.642000000E0,1.095099926E0,-1.453599930E0,1.790199995E0
8.662001563E0,9.829999804E-1,-8.563999534E-1,1.382300019E0
8.692000000E0,1.068899989E0,-3.946000040E-1,4.153999984E-1
8.712000000E0,9.918999672E-1,3.750999868E-1,-3.059999943E-1
8.732001563E0,1.208999991E0,9.095999599E-1,-8.387999535E-1
8.762000000E0,1.912799954E0,4.740999937E-1,-2.591099977E0
8.782000000E0,2.353199959E0,2.820000052E-1,-3.393800020E0
8.802000000E0,2.584199905E0,1.590999961E-1,-3.701799870E0
8.822001563E0,2.369199991E0,1.860000007E-2,-3.663999796E0
8.852000000E0,1.865799904E0,-7.189999521E-2,-3.198199987E0
8.872000000E0,1.624399900E0,4.949999973E-2,-2.943399906E0
8.892001563E0,1.394999981E0,2.852999866E-1,-2.153199911E0
8.922000000E0,1.027400017E0,8.405999541E-1,-7.820999622E-1
8.942000000E0,4.960999787E-1,8.010999560E-1,1.433999985E-1
8.962000000E0,-4.629999772E-2,3.267000020E-1,1.219299912E0
8.982000000E0,5.590000153E-1,-4.843999743E-1,2.538699865E0
9.002000000E0,2.406100035E0,-1.029600024E0,3.671099901E0
9.022001563E0,3.140599966E0,-1.485199928E0,2.711599827E0
