"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.150733331E-2,-3.806701660E0,-4.124514008E1,-1.836083984E1
3.159233334E-2,-4.114746094E0,-4.123355865E1,-1.823150635E1
5.167633336E-2,-5.016906738E0,-4.101555634E1,-1.815628052E1
7.176133333E-2,-5.820800781E0,-4.086513519E1,-1.818981934E1
9.184633335E-2,-6.411315918E0,-4.087387848E1,-1.794995117E1
1.119313333E-1,-6.889709473E0,-4.088445282E1,-1.776467896E1
1.320162083E-1,-7.261474609E0,-4.099320984E1,-1.744476318E1
1.521012083E-1,-7.518310547E0,-4.113188934E1,-1.727883911E1
1.721862084E-1,-7.551574707E0,-4.123978424E1,-1.720892334E1
1.922712083E-1,-7.539611816E0,-4.125772858E1,-1.728329468E1
2.123552084E-1,-7.347290039E0,-4.107270050E1,-1.755212402E1
2.324402083E-1,-7.053894043E0,-4.085526276E1,-1.800158691E1
2.525252083E-1,-6.749511719E0,-4.070295715E1,-1.827182007E1
2.726102084E-1,-6.519226074E0,-4.064763641E1,-1.855670166E1
2.926952083E-1,-6.348266602E0,-4.050196075E1,-1.893344116E1
3.127802084E-1,-5.962280273E0,-4.036257935E1,-1.971765137E1
3.328652083E-1,-5.403381348E0,-4.009502411E1,-2.063323975E1
3.529492083E-1,-4.644042969E0,-3.991567993E1,-2.134735107E1
3.730342083E-1,-4.179016113E0,-3.988774109E1,-2.166970825E1
3.931192083E-1,-3.871826172E0,-4.001084137E1,-2.149673462E1
4.132042084E-1,-3.506591797E0,-4.009394073E1,-2.123486328E1
4.332892083E-1,-3.264160156E0,-4.010634613E1,-2.128796387E1
4.533742084E-1,-2.892578125E0,-4.000891876E1,-2.134481812E1
4.734592083E-1,-2.466552734E0,-4.007671356E1,-2.131454468E1
4.935442084E-1,-1.989929199E0,-4.032377625E1,-2.106225586E1
5.136282084E-1,-1.630004883E0,-4.053187561E1,-2.058865356E1
5.337132083E-1,-1.214843750E0,-4.061074829E1,-2.020828247E1
5.537982084E-1,-8.825683594E-1,-4.084201813E1,-1.991467285E1
5.738832083E-1,-5.853271484E-1,-4.092368317E1,-1.964953613E1
5.939682084E-1,-2.875366211E-1,-4.092247772E1,-1.945166016E1
6.140532083E-1,-2.288818359E-2,-4.095327759E1,-1.934909058E1
6.341382083E-1,1.898803711E-1,-4.099422455E1,-1.938687134E1
6.542222084E-1,4.219970703E-1,-4.107115936E1,-1.939202881E1
6.743072083E-1,5.452880859E-1,-4.095634460E1,-1.938485718E1
6.943922084E-1,6.920166016E-1,-4.100281525E1,-1.938174438E1
7.144772083E-1,7.106323242E-1,-4.103408051E1,-1.923721313E1
7.345622084E-1,6.513061523E-1,-4.111501312E1,-1.923541260E1
7.546472083E-1,6.901245117E-1,-4.109720612E1,-1.928936768E1
7.747322083E-1,9.384155273E-1,-4.107122040E1,-1.942926025E1
7.948172084E-1,1.372863770E0,-4.097789764E1,-1.960845947E1
8.149012083E-1,1.671081543E0,-4.061174774E1,-2.012960815E1
8.349862084E-1,1.932250977E0,-4.014775848E1,-2.092816162E1
8.550712083E-1,2.085510254E0,-3.993605042E1,-2.150650024E1
8.751562083E-1,2.322692871E0,-3.984239960E1,-2.160653687E1
8.952412083E-1,2.325622559E0,-3.987110138E1,-2.168099976E1
9.153262083E-1,2.044860840E0,-3.987711334E1,-2.175411987E1
9.354112084E-1,1.594970703E0,-3.972879028E1,-2.182263184E1
