"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.262000000E0,1.719399929E0,3.177500010E0,-2.772099972E0
3.282001562E0,3.334800005E0,2.382299900E0,-6.385099888E0
3.312001562E0,-1.459800005E0,1.566100001E0,-1.661799908E0
3.342000000E0,-1.407499909E0,-3.094199896E0,5.436699867E0
3.362000000E0,2.818500042E0,-2.210000008E-1,3.976999998E0
3.382000000E0,1.276999950E1,2.502599955E0,2.789099932E0
3.402000000E0,3.975799799E0,-8.945999742E-1,2.643699884E0
3.422001562E0,-2.334399939E0,5.087000132E-1,-2.608199835E0
3.452000000E0,1.408299923E0,-7.407000065E-1,-4.060699940E0
3.472000000E0,9.104999900E-1,-1.982800007E0,-1.184999943E-1
3.492001562E0,1.680799961E0,-3.567499876E0,4.862499714E0
3.522000000E0,-4.681999981E-1,-3.592700005E0,3.090899944E0
3.542000000E0,2.696199894E0,-5.479899883E0,-1.159600019E0
3.562001562E0,-3.429999948E-1,-5.342799664E0,-5.594500065E0
3.592000000E0,2.428900003E0,-5.283499718E0,-2.657599926E0
3.612000000E0,1.700099945E0,-3.324299812E0,-1.636600018E0
3.632001562E0,-1.470899940E0,9.427999854E-1,1.157699943E0
3.662000000E0,-5.331999660E-1,3.280999959E-1,5.499499798E0
3.682000000E0,1.622900009E0,3.200500011E0,-7.258899689E0
3.702001562E0,3.022099972E0,5.741899967E0,4.770999849E-1
3.732000000E0,-4.664400101E0,9.873600006E0,3.128399849E0
3.752000000E0,-1.013560009E1,5.835899830E0,4.515699863E0
3.772001562E0,-9.324399948E0,7.564899921E0,1.924499989E0
3.792001562E0,-1.028489971E1,5.004999638E0,2.470700026E0
3.822000000E0,-5.854799747E0,-5.625000000E-1,2.299099922E0
3.842000000E0,9.314000010E-1,-7.563099861E0,-7.676999569E-1
3.862001562E0,5.957200050E0,-9.129599571E0,-1.676899910E0
3.892000000E0,1.967700005E0,-4.930599689E0,-6.417399883E0
3.912000000E0,1.679299951E0,-9.703999758E-1,-4.661699772E0
3.932001562E0,-1.971599936E0,3.060400009E0,2.257599831E0
3.962000000E0,-6.434799671E0,4.177099705E0,1.010800004E0
3.982000000E0,-5.533899784E0,3.555199862E0,3.213000000E-1
4.002000000E0,-2.357499838E0,2.307199955E0,-4.597999752E-1
4.022000000E0,5.654999614E-1,-3.721999824E-1,-6.256999969E-1
4.042000000E0,5.521100044E0,-3.562799931E0,7.612999678E-1
4.062001562E0,8.107699394E0,-3.425099850E0,2.891999781E-1
4.092000000E0,5.269000053E0,3.048199892E0,-2.776499987E0
4.112000000E0,2.067999840E0,6.859099865E0,-9.960899353E0
4.132001562E0,1.016499996E0,7.649099827E0,-6.481599808E0
4.162000000E0,6.099999696E-2,-3.154899836E0,-8.447500229E0
4.182000000E0,-4.198100090E0,-1.308209991E1,-1.833899975E0
4.202001562E0,-5.015500069E0,-2.124349976E1,4.569999695E0
4.232000000E0,5.672299862E0,-2.967669868E1,2.820499897E0
4.252000000E0,-7.188499928E0,-3.851799965E0,1.225299954E0
4.272001562E0,-8.547800064E0,4.073999882E0,5.669999719E-1
4.302000000E0,-6.106299877E0,4.837999821E0,8.822000027E-1
4.322000000E0,-3.694799900E0,3.459599972E0,1.759599924E0
4.342000000E0,-2.354099989E0,3.024199963E0,4.219399929E0
4.362001562E0,-1.672899961E0,3.389699936E0,3.918699980E0
4.392000000E0,3.382000029E-1,1.784799933E0,3.278599977E0
4.412000000E0,5.785999894E-1,1.509299994E0,3.767999887E0
4.432001562E0,2.460999936E-1,1.753399968E0,4.486099720E0
4.462000000E0,-1.330000013E-1,3.246199846E0,4.413399696E0
4.482000000E0,3.423999846E-1,3.764999866E0,3.996799946E0
4.502001562E0,6.521999836E-1,3.797999859E0,3.319799900E0
4.522004687E0,1.426299930E0,3.548599958E0,6.967999935E-1
4.552006250E0,2.373600006E0,1.015699983E0,-4.444399834E0
4.582000000E0,1.383999944E0,-5.996399879E0,-1.267409992E1
4.602003125E0,1.328999996E0,-7.751599789E0,-9.190099716E0
4.632001562E0,2.190999985E-1,-1.516199946E0,-3.781699896E0
4.652007812E0,-1.829800010E0,4.023999870E-1,-2.007900000E0
4.682000000E0,-4.739900112E0,-4.738599777E0,-3.730000019E0
4.702010937E0,-6.463399887E0,-2.930899858E0,7.500599861E0
4.732000000E0,-4.114099979E0,4.809799671E0,7.718899727E0
4.752000000E0,-2.580699921E0,6.611000061E0,7.551799774E0
4.772001562E0,-3.162499905E0,5.060400009E0,4.387099743E0
4.802006250E0,-4.557600021E0,-2.772799969E0,3.184299946E0
4.832000000E0,-2.020699978E0,-5.811500072E0,1.212999940E0
4.852003125E0,5.306000113E-1,-1.669399977E0,5.202399731E0
4.882000000E0,2.595499992E0,-5.665999651E-1,1.255999953E-1
4.902000000E0,2.473799944E0,2.049999982E-1,1.661000013E0
4.922001562E0,2.657999992E0,1.143499970E0,2.395999908E0
4.952000000E0,3.050199986E0,1.912799954E0,9.953999519E-1
4.972000000E0,3.022199869E0,1.935199976E0,-1.009199977E0
4.992001562E0,2.330999851E0,1.288800001E0,-2.361799955E0
5.022000000E0,4.569999874E-1,1.341799974E0,-1.269899964E0
5.042000000E0,3.188000023E-1,1.336799979E0,-2.831999958E-1
5.062001562E0,8.325999975E-1,8.524999619E-1,-3.183999956E-1
5.092000000E0,9.466999769E-1,-5.363000035E-1,-3.255999982E-1
5.112000000E0,1.393000036E-1,-1.594099998E0,-1.611999989E0
5.132001562E0,-2.239999920E-1,-1.408599973E0,-4.995299816E0
5.162000000E0,2.387300014E0,-2.045599937E0,-7.480499744E0
5.182000000E0,3.801399946E0,-3.472399950E0,-3.427299976E0
5.202001562E0,4.024499893E0,-2.992899895E0,-2.319900036E0
5.232000000E0,1.242699981E0,-3.424799919E0,-8.352799416E0
5.252000000E0,-1.200000010E-2,-4.743999958E0,-6.487400055E0
5.272001562E0,-2.177999914E-1,-4.378699780E0,-3.109099865E0
5.302000000E0,-7.461000085E-1,-4.297899723E0,-1.560000032E-1
5.322000000E0,-8.195999861E-1,-5.703599930E0,2.929499865E0
5.342000000E0,-3.759799957E0,-5.479300022E0,1.661999941E0
5.362001562E0,-5.848700047E0,-3.836499929E0,-4.142999947E-1
5.382001562E0,-5.530200005E0,-2.718299866E0,-2.320999950E-1
5.402001562E0,-4.292699814E0,-1.374599934E0,9.290999770E-1
5.422001562E0,-3.201799870E0,-9.489999712E-2,1.724099994E0
5.452000000E0,-2.698199987E0,1.037599921E0,2.255899906E0
5.472000000E0,-2.381299973E0,1.625999928E0,3.017799854E0
5.492001562E0,-2.033599854E0,2.566299915E0,4.033699989E0
5.522000000E0,-1.587199926E0,3.471999884E0,3.993399858E0
5.542000000E0,-1.349699974E0,3.671099901E0,4.200099945E0
5.562001562E0,-1.144599915E0,3.733999968E0,5.046700001E0
5.592000000E0,-5.213999748E-1,3.916799784E0,5.132999897E0
5.612000000E0,2.483999878E-1,4.296400070E0,4.970200062E0
5.632001562E0,6.556999683E-1,5.031899929E0,4.568099976E0
5.652001562E0,8.392999768E-1,5.335799694E0,3.110699892E0
5.672001562E0,1.016799927E0,4.457499981E0,1.823000014E-1
5.702001562E0,1.560999990E0,-5.123699665E0,-1.249069977E1
5.722001562E0,4.673599720E0,-1.358669949E1,-1.899309921E1
5.752000000E0,1.103699923E0,-4.600899696E0,-4.500899792E0
5.772000000E0,1.383000016E-1,2.689299822E0,-3.911799908E0
5.792001562E0,-4.252099991E0,5.256999731E-1,-4.355999947E0
5.822000000E0,-7.501099586E0,-4.871200085E0,8.321999550E0
5.842001562E0,-6.661999702E0,-1.236199975E0,9.540100098E0
5.862001562E0,-3.358099937E0,6.870599747E0,8.497799873E0
5.892000000E0,-1.685899973E0,-1.009999961E-2,7.515799999E0
5.912000000E0,-1.233099937E0,-8.156299591E0,6.305899620E0
5.932001562E0,4.388999939E-1,-8.818900108E0,2.613399982E0
5.962001562E0,2.967099905E0,-1.985699892E0,3.109699965E0
5.992001562E0,1.451499939E0,1.396999955E0,7.570999861E-1
6.012003125E0,-7.009999454E-2,3.421099901E0,6.175000072E-1
6.042000000E0,-1.137099981E0,2.894799948E0,-5.812000036E-1
6.062001562E0,-1.198599935E0,2.961099863E0,-1.174399972E0
6.082001562E0,-5.737999678E-1,3.078699827E0,-2.328500032E0
6.112004687E0,2.761999965E-1,1.934399962E0,-7.732999921E-1
6.142001562E0,4.503999949E-1,2.294199944E0,9.411999583E-1
6.162004687E0,7.633000016E-1,2.140499830E0,1.675599933E0
6.192000000E0,8.517999649E-1,-9.892999530E-1,-1.585000008E-1
6.212009375E0,6.268000007E-1,-1.910499930E0,-1.539099932E0
6.242000000E0,1.451099992E0,-2.211899996E0,-4.854000092E0
6.262006250E0,3.380199909E0,-3.507599831E0,-7.823699951E0
6.292000000E0,4.817800045E0,-4.892600060E0,-4.883500099E0
6.312003125E0,4.356999874E0,-3.539399862E0,-2.684299946E0
6.342000000E0,3.041299820E0,-3.678299904E0,-9.062999725E0
6.362006250E0,2.274899960E0,-4.358500004E0,-6.171899796E0
6.392000000E0,7.143999934E-1,-2.931200027E0,-2.042700052E0
6.412000000E0,3.449999988E-1,-3.804600000E0,2.699999837E-3
6.432000000E0,4.161999822E-1,-5.601799965E0,3.448400021E0
6.452004687E0,-1.061299920E0,-6.851599693E0,3.880499840E0
6.482000000E0,-3.283599854E0,-5.135499954E0,3.364899874E0
6.502001562E0,-4.155399799E0,-2.860399961E0,-2.272999883E-1
6.532000000E0,-5.220999718E0,-1.582199931E0,2.635999918E-1
6.552001562E0,-4.377599716E0,1.692999899E-1,4.138000011E0
6.582000000E0,-1.527999997E0,2.428299904E0,3.224499941E0
6.602007812E0,-3.139999881E-2,3.522399902E0,3.974999905E0
6.632000000E0,7.706999779E-1,3.857299805E0,6.455800056E0
6.652007812E0,2.782000005E-1,3.647300005E0,6.213099957E0
6.682000000E0,-1.464999914E0,3.638099909E0,6.173099995E0
6.702004687E0,-1.580099940E0,3.655099869E0,6.200500011E0
6.732000000E0,-1.609699965E0,4.208399773E0,5.618000031E0
6.752000000E0,-1.365599990E0,5.452600002E0,4.613999844E0
6.772000000E0,-5.608999729E-1,5.741699696E0,2.621099949E0
6.792000000E0,-7.490000129E-2,3.132799864E0,-1.756699920E0
6.812000000E0,1.176599979E0,-4.455399990E0,-1.191510010E1
6.832000000E0,2.330899954E0,-1.369969940E1,-2.326479912E1
6.852000000E0,2.073299885E0,-9.079199791E0,-8.274600029E0
6.872000000E0,1.344499946E0,-6.627999544E-1,-4.247200012E0
6.892001562E0,1.086099982E0,1.565400004E0,-3.071199894E0
6.922000000E0,-3.114499807E0,-3.218999863E0,2.107399940E0
6.942000000E0,-7.537899971E0,-4.770400047E0,1.251999950E1
6.962000000E0,-6.590099812E0,-9.289999604E-1,5.562500000E0
6.982000000E0,-2.491099834E0,4.619499683E0,7.519899845E0
7.002000000E0,-1.605899930E0,3.886499882E0,6.755499840E0
7.022000000E0,-3.376699924E0,-1.887499928E0,7.229199886E0
7.042000000E0,-3.870399952E0,-6.200999737E0,5.359999657E0
7.062000000E0,-2.712100029E0,-5.114399910E0,4.391900063E0
7.082003125E0,1.152699947E0,-2.016900063E0,-2.579599857E0
7.112000000E0,2.313599825E0,9.617999792E-1,1.155900002E0
7.132007812E0,1.670499921E0,5.992000103E-1,-7.909999788E-2
7.162000000E0,1.286999941E0,1.717000008E0,5.606999993E-1
7.182000000E0,8.345999718E-1,3.092399836E0,-1.259299994E0
7.202000000E0,7.067999840E-1,2.814100027E0,-2.706599951E0
7.222000000E0,9.724999666E-1,2.152600050E0,-2.029199839E0
7.242000000E0,1.053200006E0,1.791199923E0,-5.044000149E-1
7.262000000E0,1.099300027E0,2.468999863E0,7.077999711E-1
7.282003125E0,1.446499944E0,1.573899984E0,1.402999997E0
7.312000000E0,1.402099967E0,-1.903199911E0,-2.667999864E-1
7.332004687E0,2.639999986E-1,-2.008300066E0,-2.530799866E0
7.362000000E0,6.099999696E-2,-7.759999633E-1,-7.794199944E0
7.382004687E0,3.312999964E0,-3.062999964E0,-5.383999825E0
7.412000000E0,4.967899799E0,-3.997999907E0,-9.499999695E-3
7.432000000E0,4.364900112E0,-2.444399834E0,-2.705399990E0
7.452000000E0,2.455600023E0,-3.588099957E0,-1.042019939E1
7.472000000E0,1.635399938E0,-4.754699707E0,-7.899499893E0
7.492001562E0,1.697899938E0,-3.902299881E0,-2.919199944E0
7.522000000E0,5.417000055E-1,-3.301399946E0,-1.980599999E0
7.542000000E0,1.679999977E-1,-4.564599991E0,1.636899948E0
7.562001562E0,-5.809000134E-1,-5.449199677E0,3.378099918E0
7.592000000E0,-3.638799906E0,-5.279399872E0,2.709800005E0
7.612000000E0,-5.041500092E0,-3.658799887E0,-3.574000001E-1
7.632001562E0,-4.020499706E0,-2.579399824E0,-1.381099939E0
7.662000000E0,-3.607899904E0,-2.918999791E-1,2.785699844E0
7.682000000E0,-2.654799938E0,8.344999552E-1,3.282299995E0
7.702001562E0,-1.345899940E0,1.783499956E0,3.544999838E0
7.722001562E0,-1.902999878E-1,2.694099903E0,4.580199718E0
7.752000000E0,1.422999948E-1,3.274299860E0,5.438899994E0
7.772000000E0,-7.419999689E-2,3.444799900E0,6.029599667E0
7.792001562E0,-1.280399919E0,3.961599827E0,6.271800041E0
7.822000000E0,-1.578999996E0,4.301799774E0,6.106299877E0
7.842000000E0,-1.245899916E0,4.300499916E0,5.594699860E0
7.862001562E0,-8.863999844E-1,5.178099632E0,4.979199886E0
7.892000000E0,-2.450999916E-1,5.387300014E0,2.601500034E0
7.912000000E0,-2.956999838E-1,1.486299992E0,-2.958299875E0
7.932001562E0,1.525099993E0,-7.098299980E0,-1.460389996E1
7.962000000E0,2.204900026E0,-1.119729996E1,-1.183119965E1
7.982000000E0,1.293599963E0,-3.509500027E0,-3.792399883E0
8.002001562E0,2.789799929E0,1.990499973E0,-2.910699844E0
8.032000000E0,-7.123000026E-1,-2.254999876E-1,-1.387399912E0
8.052000000E0,-2.860699892E0,-3.574899912E0,8.619400024E0
8.072001562E0,-4.795899868E0,-5.407299995E0,4.082200050E0
8.102000000E0,-4.004899979E0,4.197199821E0,7.628899574E0
8.122000000E0,-3.220599890E0,6.142099857E0,1.072229958E1
8.142001562E0,-4.807699680E0,-1.655000001E-1,6.484399796E0
8.172000000E0,-9.783999920E-1,-7.271999836E0,-6.317999959E-1
8.192000000E0,-1.736999989E0,-3.373399973E0,2.868199825E0
8.212001562E0,-2.561999857E-1,-1.353799939E0,5.943599701E0
8.242000000E0,3.430199862E0,1.217199922E0,-6.701999903E-1
8.262000000E0,1.151499987E0,7.364999652E-1,-2.840399981E0
8.282001562E0,1.256699920E0,-5.360999703E-1,2.058500051E0
8.312000000E0,1.216199994E0,2.107399940E0,5.654999614E-1
8.332000000E0,1.092000008E0,2.728799820E0,-2.271299839E0
8.352001562E0,1.056800008E0,2.484899998E0,-3.252699852E0
8.382000000E0,6.766999960E-1,2.253000021E0,-4.527999759E-1
8.402001562E0,6.895999908E-1,2.411900043E0,1.031199932E0
8.422001562E0,7.394999862E-1,1.920599937E0,1.481199980E0
8.452000000E0,3.622999787E-1,-1.146199942E0,1.603000015E-1
8.472000000E0,-2.186999917E-1,-2.236799955E0,-1.687999964E0
8.492001562E0,1.068999991E-1,-1.697600007E0,-5.158299923E0
8.522000000E0,4.626199722E0,-3.884999990E0,-8.982399940E0
8.542000000E0,5.050299644E0,-4.472799778E0,-2.117199898E0
8.562001562E0,4.800899982E0,-3.172999859E0,-4.314999878E-1
8.592000000E0,3.917699814E0,-4.945499897E0,-1.031719971E1
8.612000000E0,3.440899849E0,-4.981599808E0,-6.825799942E0
8.632001562E0,2.271499872E0,-3.628599882E0,-2.277400017E0
8.662000000E0,-3.399999812E-2,-3.549099922E0,3.932999969E-1
8.682000000E0,2.379999869E-2,-5.683199883E0,3.443199873E0
8.702000000E0,-1.619499922E0,-6.800600052E0,3.744499922E0
8.722001562E0,-3.164299965E0,-5.848399639E0,3.400300026E0
8.752000000E0,-4.206399918E0,-2.797600031E0,-1.244599938E0
8.772000000E0,-4.365200043E0,-1.696499944E0,-8.784999847E-1
8.792000000E0,-3.833699942E0,2.102999985E-1,2.409899950E0
8.812000000E0,-2.483999968E0,1.324299932E0,3.680899858E0
8.832000000E0,-4.908999801E-1,1.632699966E0,3.789599895E0
8.852001562E0,5.625999570E-1,2.561899900E0,5.223799706E0
8.882000000E0,8.804000020E-1,3.308599949E0,6.030399799E0
8.902000000E0,3.795000017E-1,3.616799831E0,6.107299805E0
8.922001562E0,-8.544999957E-1,4.239900112E0,6.759799957E0
8.952000000E0,-2.013000011E0,4.089900017E0,6.538099766E0
8.972001562E0,-2.159600019E0,3.941499949E0,5.888700008E0
8.992001562E0,-2.458600044E0,4.790400028E0,4.775199890E0
9.022000000E0,-1.305099964E0,5.422499657E0,1.558300018E0
9.042000000E0,-3.998999894E-1,1.936800003E0,-3.457399845E0
9.062000000E0,1.041999936E0,-6.307999611E0,-1.210789967E1
9.082000000E0,5.200999975E-1,-1.295489979E1,-2.036979866E1
9.102000000E0,1.989499927E0,-7.785099983E0,-8.722199440E0
9.122000000E0,3.304199934E0,-1.583799958E0,-2.826599836E0
9.142001562E0,3.190999985E0,2.151999921E-1,-1.296100020E0
9.172000000E0,-1.804299951E0,-4.294499874E0,2.161000013E0
9.192000000E0,-3.939899921E0,-5.927099705E0,4.752699852E0
9.212001562E0,-6.379099846E0,1.463299990E0,9.061999321E0
9.242000000E0,-3.474200010E0,8.077799797E0,9.003899574E0
