"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.509951479E2,3.211443215E1,1.189527255E2,9.683089911E0,1.760130167E0,1.517628174E2,3.928232193E0,3.928232193E0
1.519920812E2,3.211442006E1,1.189527366E2,9.735725310E0,1.434769869E0,1.302834625E2,3.597201109E0,3.597201109E0
1.530009015E2,3.211440917E1,1.189527458E2,9.674982595E0,1.308256269E0,1.527422485E2,3.521155834E0,3.521155834E0
1.539941901E2,3.211439891E1,1.189527558E2,9.576282819E0,1.112342119E0,1.519681854E2,3.449019670E0,3.449019670E0
1.550035745E2,3.211438660E1,1.189527644E2,9.532375856E0,1.121847391E0,1.536526794E2,3.337456465E0,3.337456465E0
1.559963922E2,3.211437492E1,1.189527720E2,9.499597280E0,1.252969384E0,1.617973328E2,3.270341396E0,3.270341396E0
1.569944614E2,3.211436137E1,1.189527757E2,9.649871169E0,1.277216554E0,1.726128540E2,3.270997524E0,3.270997524E0
1.580004047E2,3.211434810E1,1.189527793E2,9.700688663E0,1.272500038E0,1.736906281E2,3.146313429E0,3.146313429E0
1.589951156E2,3.211433408E1,1.189527812E2,9.971574244E0,1.505816460E0,1.725362091E2,3.200967073E0,3.200967073E0
1.599992166E2,3.211432266E1,1.189527826E2,1.002752491E1,1.481504440E0,1.779358673E2,3.130344868E0,3.130344868E0
1.609953885E2,3.211431229E1,1.189527860E2,9.925512562E0,1.295575738E0,1.701823883E2,3.043878794E0,3.043878794E0
1.619962219E2,3.211430090E1,1.189527896E2,9.858866831E0,1.488995433E0,1.896141205E2,2.874773979E0,2.874773979E0
1.629953161E2,3.211428928E1,1.189527912E2,9.865924535E0,1.511344075E0,1.782953491E2,2.881616592E0,2.881616592E0
1.640010745E2,3.211427585E1,1.189527928E2,9.960977671E0,1.381913543E0,1.737159271E2,2.884088993E0,2.884088993E0
1.650040265E2,3.211426194E1,1.189527945E2,1.009760835E1,1.379459023E0,1.628545380E2,2.997750044E0,2.997750044E0
1.660013531E2,3.211424972E1,1.189527965E2,1.021028551E1,1.445258856E0,1.777560425E2,3.178499460E0,3.178499460E0
1.670039515E2,3.211423428E1,1.189527966E2,1.022464599E1,1.394158483E0,1.735094604E2,3.444652081E0,3.444652081E0
1.679963432E2,3.211421951E1,1.189527960E2,1.031198652E1,1.609109759E0,1.667170258E2,3.534692049E0,3.534692049E0
1.690042552E2,3.211420607E1,1.189527966E2,1.040387693E1,1.517412424E0,1.687981873E2,3.563464403E0,3.563464403E0
1.699959099E2,3.211419401E1,1.189527977E2,1.042465655E1,1.285202384E0,1.728057556E2,3.602858782E0,3.602858782E0
1.709987640E2,3.211418256E1,1.189527962E2,1.063652731E1,1.205584884E0,1.823137970E2,3.637311220E0,3.637311220E0
1.719968416E2,3.211417190E1,1.189527943E2,1.081800964E1,1.144764781E0,1.942546539E2,3.537801266E0,3.537801266E0
1.729937875E2,3.211416063E1,1.189527907E2,1.092921299E1,1.193806767E0,2.015620117E2,3.502440214E0,3.502440214E0
1.740003880E2,3.211414816E1,1.189527863E2,1.114670766E1,1.265499592E0,2.050954742E2,3.426510572E0,3.426510572E0
1.750033203E2,3.211413534E1,1.189527816E2,1.113360822E1,1.388793111E0,2.042721405E2,3.397127628E0,3.397127628E0
1.759985229E2,3.211412296E1,1.189527751E2,1.124549814E1,1.610552192E0,2.273822632E2,3.237202168E0,3.237202168E0
1.770035875E2,3.211411473E1,1.189527639E2,1.122835456E1,1.551887274E0,2.564573364E2,3.073425770E0,3.073425770E0
1.779953260E2,3.211410893E1,1.189527508E2,1.124195779E1,1.175117016E0,2.457015076E2,2.936025143E0,2.936025143E0
1.790019880E2,3.211410008E1,1.189527396E2,1.131146428E1,1.104533315E0,2.276873627E2,2.786904573E0,2.786904573E0
1.800024015E2,3.211409103E1,1.189527298E2,1.119950093E1,1.193069935E0,2.116226807E2,2.590247154E0,2.590247154E0
1.810006968E2,3.211408052E1,1.189527231E2,1.123074044E1,1.182996392E0,2.135153503E2,2.482313156E0,2.482313156E0
1.820020510E2,3.211406935E1,1.189527169E2,1.118181660E1,1.378781319E0,1.966626892E2,2.418102264E0,2.418102264E0
1.829976734E2,3.211405849E1,1.189527108E2,1.117031525E1,1.261012077E0,2.020030212E2,2.390724421E0,2.390724421E0
1.839965661E2,3.211404647E1,1.189527016E2,1.121598674E1,1.321067572E0,2.338457642E2,2.379857063E0,2.379857063E0
1.850093323E2,3.211403563E1,1.189526946E2,1.123619267E1,1.549468994E0,2.073165283E2,2.430063725E0,2.430063725E0
1.859971760E2,3.211402447E1,1.189526915E2,1.132386688E1,1.307579637E0,1.888551483E2,2.460644484E0,2.460644484E0
1.870043890E2,3.211401076E1,1.189526956E2,1.145908491E1,1.223209023E0,1.744299774E2,2.762189150E0,2.762189150E0
