"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.602003125E0,-4.987792671E-1,-1.673612022E1,-1.270537663E1
4.624001562E0,-7.583298683E-1,-1.234962749E1,-8.131838799E0
4.644004687E0,-3.057204008E0,-8.674183846E0,-6.024712086E0
4.666001562E0,-5.416268349E0,-1.062618542E1,-7.821646690E0
4.686004687E0,-6.469180584E0,-1.388291264E1,-5.932908058E0
4.708000000E0,-8.189366341E0,-1.096606636E1,4.289145470E0
4.728020312E0,-5.544788837E0,-5.503293037E0,3.592059135E0
4.750001562E0,-3.785922289E0,-2.576103449E0,4.490229607E0
4.772001562E0,-4.269244671E0,-4.110786438E0,1.068139553E0
4.794006250E0,-5.663704395E0,-1.000745678E1,1.095165253E0
4.816001562E0,-4.821855068E0,-1.593619919E1,-1.719343305E0
4.836001562E0,-3.153594494E0,-1.442211533E1,4.723281041E-2
4.858001562E0,1.241632998E-1,-1.100851059E1,2.572818518E0
4.878001562E0,1.240397573E0,-1.043816376E1,-7.767843604E-1
4.900000000E0,8.617785573E-1,-9.554818153E0,1.101917028E0
4.920000000E0,9.717202783E-1,-8.617181778E0,2.372251749E0
4.940001562E0,1.211552262E0,-7.867825508E0,2.039199114E0
4.960001562E0,1.257616758E0,-7.562162399E0,8.824357390E-1
4.982000000E0,8.691813946E-1,-7.884460449E0,-1.036181808E0
5.002000000E0,-4.426400065E-1,-8.513589859E0,-1.012373805E0
5.022000000E0,-1.666287661E0,-8.141329765E0,1.028549075E-1
5.042000000E0,-1.823385715E0,-8.126858711E0,1.202751279E0
5.062001562E0,-1.371159315E0,-8.562220573E0,1.341375470E0
5.084000000E0,-1.250596881E0,-9.378911972E0,1.614094138E0
5.104001562E0,-1.968282819E0,-1.047128963E1,1.175907373E0
5.124007812E0,-2.611930370E0,-1.092291355E1,-8.595854640E-1
5.146000000E0,-2.125553131E0,-1.023048115E1,-5.285382271E0
5.166004687E0,1.386242807E-1,-1.140212727E1,-3.621287584E0
5.188000000E0,1.220305443E0,-1.247227764E1,1.904731095E-1
5.208000000E0,9.158492088E-1,-1.159083748E1,3.053086065E-2
5.228020312E0,-1.122449636E0,-1.204305458E1,-4.652480125E0
5.250001562E0,-2.677780628E0,-1.377434921E1,-4.272702217E0
5.272001562E0,-2.855516672E0,-1.358513165E1,-9.522985220E-1
5.294000000E0,-3.438801527E0,-1.333848000E1,-1.175744534E-1
5.314004687E0,-2.841668367E0,-1.464338779E1,2.834936142E0
5.336001562E0,-4.963850498E0,-1.535076809E1,2.883854151E0
5.356001562E0,-7.389693737E0,-1.392313480E1,-1.260595024E-1
5.376001562E0,-7.336523533E0,-1.271301937E1,-1.000900865E0
5.398000000E0,-5.977881432E0,-1.132601070E1,-5.012596250E-1
5.418000000E0,-4.522876740E0,-9.919791222E0,3.812526539E-2
5.438001562E0,-4.036279202E0,-8.980343819E0,2.626822293E-1
5.460001562E0,-3.606031656E0,-8.137470245E0,-7.044699043E-2
5.480001562E0,-3.062078714E0,-7.431448936E0,9.143168926E-1
5.502001562E0,-2.592307568E0,-6.243800163E0,1.209081411E0
5.524007812E0,-2.136796474E0,-5.696188927E0,6.849619746E-1
5.544007812E0,-1.831727028E0,-5.478460312E0,7.537809014E-1
5.566000000E0,-1.469302535E0,-5.300379276E0,1.429482102E0
5.586000000E0,-1.077247024E0,-5.093539715E0,1.272412896E0
5.606000000E0,-4.368460476E-1,-4.815534592E0,1.080177665E0
5.626001562E0,-1.651999168E-2,-4.118544102E0,7.692570090E-1
5.648001562E0,1.377144828E-2,-3.647164106E0,-3.377739787E-1
5.668001562E0,4.848737270E-2,-4.368470192E0,-2.727158546E0
5.690001562E0,-1.071414828E0,-8.412554741E0,-9.237338066E0
5.710001562E0,1.565147042E0,-1.884254837E1,-1.987504578E1
5.732000000E0,1.983031154E0,-2.054111099E1,-1.590915394E1
5.752000000E0,-5.464621782E-1,-1.377096939E1,-7.604233265E0
5.772000000E0,-1.454008341E0,-6.464976788E0,-7.073324203E0
5.792001562E0,-5.683059216E0,-8.684899330E0,-7.461156368E0
5.814001562E0,-8.763372421E0,-1.323632526E1,6.805374622E-1
5.834006250E0,-8.648460388E0,-1.320742226E1,7.029146671E0
5.856000000E0,-5.401903152E0,-3.843651295E0,6.024941444E0
5.876001562E0,-2.894149303E0,-2.739273310E0,4.052875996E0
5.896001562E0,-2.977285624E0,-1.089282322E1,4.048001289E0
5.916001562E0,-2.644415140E0,-1.818806076E1,3.319330692E0
5.936001562E0,-1.551730037E-1,-1.757953072E1,-2.021386147E0
5.956001562E0,1.099417448E0,-1.264685345E1,1.122210249E-1
5.976001562E0,9.478070140E-1,-1.019719219E1,1.559199989E-1
5.996010937E0,-9.618370533E-1,-7.543669701E0,-5.259007812E-1
6.018001562E0,-2.470021248E0,-5.967164516E0,-8.725045919E-1
6.038007812E0,-3.238416195E0,-6.514814377E0,-1.204647303E0
6.060000000E0,-3.271217108E0,-6.682494640E0,-1.044360399E0
6.080000000E0,-2.697259665E0,-6.503695965E0,-2.043527603E0
6.100000000E0,-1.982877851E0,-7.140505314E0,-1.073933601E0
6.120001562E0,-1.727933764E0,-7.693096638E0,7.189691663E-1
6.142001562E0,-1.739483237E0,-7.219935417E0,2.018743038E0
6.162004687E0,-1.519810557E0,-7.322790623E0,2.944954395E0
6.184000000E0,-1.548043013E0,-9.589170456E0,2.029469013E0
6.204017187E0,-1.774917483E0,-1.108203220E1,8.901163340E-1
6.226000000E0,-1.914106846E0,-1.115739155E1,-4.743584096E-1
6.246000000E0,-8.121994138E-1,-1.147269821E1,-3.031164885E0
6.266001562E0,1.043354750E0,-1.285844326E1,-5.301471233E0
6.286004687E0,1.961569428E0,-1.387965584E1,-3.023388386E0
6.308000000E0,1.452428102E0,-1.282355499E1,9.873687290E-3
6.328018750E0,7.877402306E-1,-1.162589836E1,-2.368574142E0
6.350000000E0,-3.230161071E-1,-1.329826736E1,-6.159495831E0
6.370003125E0,-1.209167600E0,-1.268021870E1,-1.977591395E0
6.392000000E0,-2.096200228E0,-1.215467262E1,-2.168476433E-1
6.412000000E0,-2.307359219E0,-1.316929722E1,1.308823824E0
6.432000000E0,-1.993929386E0,-1.509309578E1,4.012050152E0
6.452004687E0,-3.234307766E0,-1.642934799E1,3.912403345E0
6.474004687E0,-4.779171467E0,-1.573787308E1,3.042216301E0
6.494023437E0,-5.140130997E0,-1.324186039E1,1.986191392E0
6.516000000E0,-7.057187080E0,-1.191759872E1,-4.925476074E0
6.536003125E0,-6.563436031E0,-1.081093121E1,-6.243407726E-1
6.558000000E0,-5.086596012E0,-8.727401733E0,1.645668983E0
6.578000000E0,-3.051017284E0,-7.023515224E0,3.052702844E-1
6.598000000E0,-1.213467598E0,-5.868111610E0,2.259647548E-1
6.618004687E0,-4.189086854E-1,-5.089373589E0,1.697402835E0
6.640000000E0,1.252454817E-1,-5.144430637E0,2.643246651E0
6.660004687E0,-7.985429168E-1,-5.346931934E0,2.128751755E0
6.682000000E0,-1.934850216E0,-5.165815830E0,1.874037504E0
6.702004687E0,-2.187668324E0,-5.054973602E0,1.719228387E0
6.724000000E0,-2.448645830E0,-4.710544109E0,1.289018989E0
6.744000000E0,-2.383667231E0,-3.732177496E0,5.549663901E-1
6.764009375E0,-2.190665722E0,-2.829046249E0,-7.766119838E-1
6.784017187E0,-1.484089017E0,-4.329003811E0,-3.612448215E0
6.806000000E0,-1.197244525E0,-1.067658806E1,-1.123796082E1
6.826004687E0,6.575722694E-1,-2.102185822E1,-2.825107193E1
6.848000000E0,2.229672074E-1,-1.989594078E1,-1.379360962E1
6.868000000E0,-2.953487337E-1,-1.104710579E1,-8.026235580E0
6.888000000E0,-1.361247301E-1,-7.476162910E0,-6.399433136E0
6.908004687E0,-2.906579971E0,-1.047752476E1,-6.985887527E0
6.928018750E0,-5.543457985E0,-1.243011093E1,5.243503094E0
6.950001562E0,-8.784489632E0,-1.418383503E1,5.101181984E0
6.972000000E0,-6.042275429E0,-6.139595032E0,3.384874582E0
6.992006250E0,-2.697374821E0,-3.944351673E0,3.570023060E0
7.014000000E0,-3.874651670E0,-8.330595970E0,4.310731411E0
7.034003125E0,-5.306872368E0,-1.449257183E1,2.822055101E0
7.056000000E0,-4.639819145E0,-1.508301067E1,1.966233373E0
7.076000000E0,-1.673547029E0,-1.248563766E1,-2.274673700E0
7.096001562E0,9.625552893E-1,-8.788855553E0,-7.605420947E-1
7.116004687E0,3.593217731E-1,-8.758104324E0,-8.610507250E-1
7.138000000E0,-3.741754293E-1,-8.888138771E0,-4.880340993E-1
7.158007812E0,-5.796458125E-1,-8.173182487E0,3.618692458E-1
7.180000000E0,-1.083615780E0,-6.601714134E0,-9.833177924E-1
7.200001562E0,-1.260259867E0,-6.723215103E0,-2.339958668E0
7.222000000E0,-1.066751003E0,-7.430318832E0,-1.318295240E0
7.242000000E0,-1.065726161E0,-7.746937275E0,4.623586535E-1
7.262000000E0,-1.106628776E0,-7.031071186E0,1.845268726E0
7.282003125E0,-8.617019057E-1,-7.887611389E0,2.698399305E0
7.304000000E0,-8.150340915E-1,-1.048024368E1,2.000681162E0
7.324004687E0,-1.807066798E0,-1.157283401E1,3.843651414E-1
7.346000000E0,-2.864078045E0,-1.037976456E1,-2.628076792E0
7.366000000E0,-1.865150094E0,-1.008698273E1,-5.504518509E0
7.386000000E0,9.625456929E-1,-1.254283047E1,-1.823826313E0
7.406006250E0,1.903112650E0,-1.328787708E1,2.073388100E0
7.428020312E0,1.556336403E0,-1.159332848E1,8.727918863E-1
7.450000000E0,-3.201909363E-1,-1.235986519E1,-7.165213585E0
7.470001562E0,-1.309427261E0,-1.373843670E1,-5.925477028E0
7.492001562E0,-1.180667043E0,-1.300618458E1,-6.732782722E-1
7.514006250E0,-1.761203527E0,-1.258468056E1,-4.175487906E-3
7.536000000E0,-2.390256166E0,-1.352241325E1,1.491731286E0
7.556001562E0,-2.612705946E0,-1.478056526E1,3.684733868E0
7.578001562E0,-4.158584595E0,-1.539734077E1,3.023627758E0
7.600000000E0,-6.171207905E0,-1.426423264E1,1.306515813E0
7.620001562E0,-6.492241859E0,-1.279204655E1,-2.818253279E0
7.642001562E0,-5.499117374E0,-1.132156754E1,-1.683382273E0
7.664001562E0,-4.990014076E0,-9.612002373E0,6.154918075E-1
7.684006250E0,-3.852663040E0,-8.405371666E0,5.252208114E-1
7.706001562E0,-2.268975258E0,-7.198531151E0,5.518922210E-1
7.728020312E0,-1.046189547E0,-6.273325920E0,1.510042071E0
7.750001562E0,-6.402095556E-1,-5.783711433E0,1.612150073E0
7.772000000E0,-6.596408486E-1,-5.528077602E0,2.114731550E0
7.792001562E0,-1.766700506E0,-4.933990002E0,2.160690546E0
7.814001562E0,-2.218563080E0,-4.512390137E0,1.927763343E0
7.836001562E0,-2.094303846E0,-4.466086388E0,1.387162089E0
7.858001562E0,-1.822447181E0,-3.755247831E0,6.569497585E-1
7.878001562E0,-1.922658920E0,-2.868464470E0,-1.482010782E-1
7.900000000E0,-1.493129492E0,-4.416373253E0,-2.864116430E0
7.920000000E0,-1.828116655E0,-1.031604958E1,-1.051510429E1
7.940000000E0,6.300581098E-1,-1.981636810E1,-2.439434052E1
7.960001562E0,4.930236042E-1,-2.085602570E1,-1.683998299E1
7.980001562E0,-4.912997782E-1,-1.326373386E1,-7.583480358E0
8.002001562E0,1.096170902E0,-6.961351871E0,-6.591381073E0
8.024001562E0,-8.695453405E-1,-7.570982933E0,-5.359775066E0
8.044001562E0,-3.593687296E0,-1.205418301E1,-6.509451270E-1
8.064001562E0,-5.459459782E0,-1.368579292E1,7.204574108E0
8.084001562E0,-7.738854885E0,-1.132054234E1,-2.630413532E0
8.104001562E0,-4.919864178E0,-4.601875782E0,4.429100513E0
8.126001562E0,-4.893010616E0,-3.427998781E0,6.540748596E0
8.146001562E0,-6.247736454E0,-1.064908409E1,1.826689720E0
8.166001562E0,-3.406767130E0,-1.650605583E1,-2.515779257E0
8.188000000E0,-3.244986057E0,-1.351448345E1,-8.354614973E-1
8.208000000E0,-2.310050249E0,-1.103602409E1,3.370480537E0
8.228020312E0,-3.158430755E-2,-9.301118851E0,6.257629395E0
8.250000000E0,4.744062722E-1,-8.051307678E0,-5.344049931E0
8.270000000E0,-9.605920315E-1,-9.462430954E0,-1.410280466E0
8.290000000E0,-6.504663229E-1,-9.889977455E0,1.793458104E0
8.310000000E0,-9.379141331E-1,-7.674738407E0,6.341474056E-1
8.330001562E0,-1.046859860E0,-6.868878365E0,-1.964145660E0
8.352001562E0,-1.133865237E0,-7.075967312E0,-2.738459110E0
8.374007812E0,-1.473525763E0,-7.289443970E0,-5.257284045E-1
8.396001562E0,-1.594490528E0,-7.130038261E0,1.689042211E0
8.416001562E0,-1.597660422E0,-7.220720768E0,2.572215319E0
8.436001562E0,-1.806176186E0,-8.802531242E0,2.379913092E0
