"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.747345104E1,3.211344330E1,1.189521277E2,1.936003137E1,3.295174614E-2,1.013061523E2,5.897587776E0,5.897587776E0
3.847478645E1,3.211344330E1,1.189521277E2,1.936003137E1,2.306622267E-2,1.013061523E2,5.940054893E0,5.940054893E0
3.947557135E1,3.211344330E1,1.189521277E2,1.936003137E1,1.614635624E-2,9.408346558E1,6.201479912E0,6.201479912E0
4.047162135E1,3.211344330E1,1.189521277E2,1.936003137E1,1.130244881E-2,9.408346558E1,4.900000095E0,4.900000095E0
4.147203593E1,3.211344330E1,1.189521277E2,1.936003137E1,7.911714725E-3,9.049887085E1,4.900000095E0,4.900000095E0
4.246767187E1,3.211344330E1,1.189521277E2,1.936003137E1,5.538200028E-3,9.049887085E1,8.207819939E0,8.207819939E0
4.346556093E1,3.211344330E1,1.189521277E2,1.936003137E1,3.876740113E-3,8.993856812E1,4.900000095E0,4.900000095E0
4.446984166E1,3.211344330E1,1.189521277E2,1.936003137E1,2.713717986E-3,8.993856812E1,9.195985794E0,9.195985794E0
4.546476406E1,3.211344330E1,1.189521277E2,1.936003137E1,1.899602590E-3,9.013232422E1,4.900000095E0,4.900000095E0
4.646988645E1,3.211344330E1,1.189521277E2,1.936003137E1,1.329721883E-3,9.013232422E1,4.900000095E0,4.900000095E0
4.745993124E1,3.211344330E1,1.189521277E2,1.936003137E1,9.308052831E-4,9.434353638E1,4.900000095E0,4.900000095E0
4.846271406E1,3.211344330E1,1.189521277E2,1.936003137E1,6.515636924E-4,9.434353638E1,4.900000095E0,4.900000095E0
4.945907916E1,3.211347754E1,1.189521412E2,1.941254797E1,1.309392750E-1,6.859500885E1,7.534456253E0,7.534456253E0
5.046464374E1,3.211347930E1,1.189521360E2,1.933283617E1,4.176012874E-1,3.200480700E0,7.162216187E0,7.162216187E0
5.146022968E1,3.211348871E1,1.189521364E2,1.950087789E1,4.917925000E-1,1.419522524E0,7.859868050E0,7.859868050E0
5.246270312E1,3.211350149E1,1.189521320E2,1.935402412E1,7.201796174E-1,3.107593384E2,7.280248642E0,7.280248642E0
5.346628853E1,3.211351231E1,1.189521293E2,1.933443705E1,1.087890625E0,3.541015625E2,7.046510696E0,7.046510696E0
5.446872239E1,3.211354633E1,1.189521321E2,1.938961877E1,1.164168119E0,2.720647812E1,6.156723022E0,6.156723022E0
5.546426822E1,3.211357169E1,1.189521376E2,1.913024845E1,1.253566742E0,7.125588989E1,5.811665535E0,5.811665535E0
5.646339322E1,3.211357444E1,1.189521418E2,1.910134239E1,1.128963590E0,6.836906433E1,4.699999809E0,4.699999809E0
5.746665780E1,3.211357957E1,1.189521468E2,1.913838946E1,8.596421480E-1,5.530943298E1,4.699999809E0,4.699999809E0
5.847029114E1,3.211357918E1,1.189521425E2,1.901887022E1,7.551947236E-1,3.002766724E2,4.699999809E0,4.699999809E0
5.946996770E1,3.211358573E1,1.189521338E2,1.914435360E1,8.231340647E-1,2.544491882E2,5.085076332E0,5.085076332E0
6.047386249E1,3.211361053E1,1.189521212E2,1.881609600E1,9.675106406E-1,2.903700562E2,4.699999809E0,4.699999809E0
6.147552551E1,3.211362106E1,1.189521021E2,1.810729733E1,1.073930502E0,3.371623535E2,6.233098030E0,6.233098030E0
6.247551457E1,3.211362932E1,1.189520848E2,1.776745020E1,1.226122737E0,3.391890259E2,8.786001205E0,8.786001205E0
6.347625364E1,3.211364106E1,1.189520758E2,1.751298122E1,1.289291859E0,3.491511536E2,1.164851952E1,1.164851952E1
6.447691509E1,3.211365307E1,1.189520693E2,1.739626405E1,1.334948897E0,3.525227356E2,1.485760880E1,1.485760880E1
6.547863957E1,3.211366324E1,1.189520596E2,1.704429464E1,1.243831396E0,3.519741821E2,1.379908752E1,1.379908752E1
6.648341561E1,3.211367383E1,1.189520503E2,1.649615801E1,1.089311957E0,3.524174805E2,1.118358803E1,1.118358803E1
6.747477447E1,3.211369034E1,1.189520340E2,1.606523632E1,1.074847341E0,3.436114807E2,7.850122452E0,7.850122452E0
6.847645989E1,3.211370423E1,1.189520265E2,1.581421103E1,1.154489636E0,3.464790955E2,4.699999809E0,4.699999809E0
6.947743332E1,3.211371345E1,1.189520199E2,1.564577691E1,8.288294077E-1,3.491412964E2,4.225934505E0,4.225934505E0
7.048090259E1,3.211372429E1,1.189520216E2,1.561927744E1,1.112929106E0,3.544756470E2,4.284052849E0,4.284052849E0
7.147996509E1,3.211373844E1,1.189520213E2,1.551935400E1,1.621023178E0,3.559801941E2,4.290588856E0,4.290588856E0
7.248220676E1,3.211375392E1,1.189520203E2,1.540789377E1,1.832123637E0,3.519640198E2,4.154087067E0,4.154087067E0
7.347735884E1,3.211376978E1,1.189520178E2,1.532160939E1,1.843354821E0,3.521609802E2,4.088647842E0,4.088647842E0
7.447473228E1,3.211378251E1,1.189520142E2,1.522095695E1,1.261802673E0,3.503467712E2,3.931839466E0,3.931839466E0
7.547782291E1,3.211379205E1,1.189520117E2,1.535943171E1,9.392999411E-1,7.657971382E0,3.737131834E0,3.737131834E0
7.648125728E1,3.211380293E1,1.189520182E2,1.513190035E1,8.470115662E-1,4.727586365E1,3.810878038E0,3.810878038E0
7.747617655E1,3.211381077E1,1.189520322E2,1.501137319E1,8.971943259E-1,5.256391907E1,3.934422731E0,3.934422731E0
7.847369478E1,3.211381956E1,1.189520475E2,1.479975335E1,1.056041121E0,7.293358612E1,3.960273266E0,3.960273266E0
7.947174582E1,3.211382512E1,1.189520645E2,1.465131028E1,1.382321000E0,7.103707123E1,4.032110691E0,4.032110691E0
8.047898176E1,3.211382800E1,1.189520757E2,1.447931811E1,1.396395802E0,7.943153381E1,4.061890602E0,4.061890602E0
8.147423332E1,3.211383674E1,1.189520928E2,1.431709737E1,1.502664685E0,7.345457458E1,4.052266598E0,4.052266598E0
8.247588697E1,3.211384517E1,1.189521088E2,1.410348639E1,1.380265355E0,6.448509979E1,4.140722752E0,4.140722752E0
8.347491717E1,3.211385649E1,1.189521251E2,1.380949927E1,1.395003796E0,5.939209366E1,4.231495380E0,4.231495380E0
8.447189738E1,3.211386472E1,1.189521427E2,1.359307258E1,1.413732648E0,7.192033386E1,4.127309799E0,4.127309799E0
8.547906561E1,3.211387331E1,1.189521592E2,1.341409191E1,1.442492366E0,8.447983551E1,4.192658424E0,4.192658424E0
8.647787082E1,3.211388184E1,1.189521739E2,1.315709221E1,1.447127938E0,6.679064941E1,4.094279289E0,4.094279289E0
8.747463801E1,3.211389030E1,1.189521847E2,1.291047774E1,1.432125926E0,6.256836700E1,4.060349464E0,4.060349464E0
8.847440467E1,3.211389912E1,1.189521956E2,1.264497506E1,1.424839258E0,6.063058853E1,4.092424393E0,4.092424393E0
8.947291769E1,3.211390805E1,1.189522062E2,1.239127572E1,1.460754991E0,6.031912613E1,4.200172424E0,4.200172424E0
9.048204009E1,3.211391884E1,1.189522227E2,1.200200503E1,1.498660445E0,4.565062714E1,4.137309551E0,4.137309551E0
9.148179842E1,3.211392900E1,1.189522378E2,1.180254138E1,1.479853392E0,6.450406647E1,4.194054127E0,4.194054127E0
9.247804999E1,3.211393611E1,1.189522556E2,1.155598755E1,1.202966690E0,7.127590179E1,4.283970833E0,4.283970833E0
9.348137134E1,3.211393982E1,1.189522708E2,1.130993269E1,1.091568232E0,7.323905945E1,4.180554867E0,4.180554867E0
9.448545051E1,3.211394204E1,1.189522840E2,1.111817294E1,1.282273889E0,7.192704010E1,4.100964546E0,4.100964546E0
9.547885363E1,3.211394484E1,1.189522975E2,1.095057743E1,1.238855720E0,7.326772308E1,4.222635746E0,4.222635746E0
9.647873905E1,3.211394679E1,1.189523138E2,1.086898284E1,1.383081555E0,8.719052887E1,4.279994965E0,4.279994965E0
9.748471926E1,3.211395034E1,1.189523300E2,1.071930796E1,1.387124062E0,7.015209961E1,4.210222244E0,4.210222244E0
9.848227603E1,3.211395576E1,1.189523457E2,1.058015502E1,1.358528852E0,5.801948166E1,4.337770462E0,4.337770462E0
9.948929634E1,3.211396114E1,1.189523599E2,1.037542610E1,1.371007323E0,5.153000641E1,4.391681194E0,4.391681194E0
1.004862786E2,3.211396706E1,1.189523744E2,1.021705429E1,1.326159239E0,6.496777344E1,4.394348145E0,4.394348145E0
1.014691443E2,3.211397273E1,1.189523884E2,9.906856958E0,1.353318810E0,6.067245483E1,4.394188881E0,4.394188881E0
1.024837302E2,3.211397833E1,1.189524029E2,9.753183942E0,1.511620164E0,6.643727875E1,4.457653046E0,4.457653046E0
1.034810219E2,3.211398467E1,1.189524187E2,9.463182427E0,1.573181391E0,5.953276443E1,4.536150932E0,4.536150932E0
1.044740390E2,3.211399121E1,1.189524348E2,9.398008217E0,1.528222799E0,6.045889282E1,4.755194664E0,4.755194664E0
1.054823896E2,3.211399752E1,1.189524522E2,9.289131160E0,1.529511571E0,6.414463043E1,4.867980957E0,4.867980957E0
1.064845932E2,3.211400271E1,1.189524686E2,9.220012466E0,1.485501409E0,6.633441162E1,4.936264992E0,4.936264992E0
1.074730781E2,3.211400654E1,1.189524840E2,9.014131449E0,1.478871107E0,6.833600616E1,4.967416763E0,4.967416763E0
1.084828109E2,3.211400992E1,1.189525020E2,8.901399680E0,1.597436309E0,7.830771637E1,4.699999809E0,4.699999809E0
1.094781573E2,3.211401277E1,1.189525204E2,8.902792232E0,1.597338676E0,7.438425446E1,4.699999809E0,4.699999809E0
1.104789463E2,3.211401490E1,1.189525375E2,8.839569002E0,1.544893861E0,7.264907837E1,4.699999809E0,4.699999809E0
1.114772182E2,3.211401748E1,1.189525521E2,8.791303184E0,1.414332032E0,6.992784119E1,4.699999809E0,4.699999809E0
1.124795036E2,3.211401867E1,1.189525660E2,8.665896538E0,1.434989333E0,7.389407349E1,4.699999809E0,4.699999809E0
1.134755411E2,3.211402007E1,1.189525793E2,8.510048349E0,1.340266585E0,7.664260101E1,4.699999809E0,4.699999809E0
1.144769364E2,3.211402173E1,1.189525918E2,8.315371122E0,1.332135081E0,7.827689362E1,4.699999809E0,4.699999809E0
1.154825640E2,3.211402354E1,1.189526027E2,8.202858210E0,1.275137544E0,7.444893646E1,4.699999809E0,4.699999809E0
1.164779510E2,3.211402576E1,1.189526144E2,8.182487112E0,1.409067273E0,7.457318115E1,4.699999809E0,4.699999809E0
1.174817745E2,3.211402710E1,1.189526282E2,8.096267815E0,1.780401587E0,9.183657837E1,4.699999809E0,4.699999809E0
1.184747469E2,3.211402950E1,1.189526435E2,7.992113430E0,1.777076125E0,7.821956635E1,4.699999809E0,4.699999809E0
1.194764297E2,3.211403246E1,1.189526595E2,7.799620440E0,1.506757617E0,6.356709671E1,4.993550777E0,4.993550777E0
1.204801646E2,3.211403410E1,1.189526740E2,7.776789679E0,1.670484185E0,7.625972748E1,4.699999809E0,4.699999809E0
1.214805646E2,3.211403724E1,1.189526893E2,7.790220199E0,1.489973068E0,7.504994202E1,4.699999809E0,4.699999809E0
1.224811453E2,3.211403881E1,1.189526987E2,7.811641202E0,8.458721042E-1,7.495728302E1,4.842293262E0,4.842293262E0
1.234767370E2,3.211403907E1,1.189527002E2,7.920395290E0,1.541307867E-1,7.715792847E1,4.720509052E0,4.720509052E0
1.244785427E2,3.211403995E1,1.189527023E2,7.789692602E0,4.567133784E-1,7.356597900E1,4.919571400E0,4.919571400E0
1.254783828E2,3.211404319E1,1.189527104E2,7.712436854E0,1.087647915E0,7.698254395E1,4.899505615E0,4.899505615E0
1.264787229E2,3.211404496E1,1.189527230E2,7.725734869E0,1.313274503E0,8.707205200E1,4.909625530E0,4.909625530E0
1.274878406E2,3.211403995E1,1.189527343E2,7.797276680E0,1.199359655E0,1.624096985E2,4.956697464E0,4.956697464E0
1.284864120E2,3.211403010E1,1.189527391E2,7.645224333E0,1.297241330E0,2.105884857E2,4.849457264E0,4.849457264E0
1.294804859E2,3.211401844E1,1.189527353E2,7.625298831E0,1.394488454E0,2.430188293E2,4.331353188E0,4.331353188E0
1.304884114E2,3.211400724E1,1.189527237E2,7.611914029E0,1.484865665E0,2.667174072E2,3.924600601E0,3.924600601E0
1.314835776E2,3.211400341E1,1.189527091E2,7.578106782E0,1.356332183E0,3.132020874E2,3.515003681E0,3.515003681E0
1.324796219E2,3.211400946E1,1.189526992E2,7.555808733E0,1.286781073E0,3.576529846E2,3.289717913E0,3.289717913E0
1.334780666E2,3.211401772E1,1.189526985E2,7.426921587E0,1.171134830E0,1.962221527E1,3.691663265E0,3.691663265E0
1.344789114E2,3.211402333E1,1.189527047E2,7.326352057E0,9.792457223E-1,3.047057724E1,4.517758369E0,4.517758369E0
1.354865463E2,3.211402557E1,1.189527120E2,7.142329062E0,3.832223713E-1,3.736388397E1,4.905681610E0,4.905681610E0
1.364774583E2,3.211402734E1,1.189527161E2,7.013345327E0,1.783004552E-1,3.948830414E1,4.900000095E0,4.900000095E0
