"Time (s)","Pressure (hPa)"
1.662446000E1,1.017754883E3
1.670446000E1,1.017784180E3
1.678446000E1,1.017806152E3
1.686446000E1,1.017777344E3
1.694446156E1,1.017748047E3
1.702446156E1,1.017737305E3
1.710446625E1,1.017766113E3
1.718446000E1,1.017766113E3
1.726446000E1,1.017747559E3
1.734446000E1,1.017759766E3
1.742446000E1,1.017788574E3
1.750446000E1,1.017794434E3
1.758446000E1,1.017765625E3
1.766446156E1,1.017778809E3
1.774446000E1,1.017790039E3
1.782446000E1,1.017819336E3
1.790446000E1,1.017804688E3
1.798446000E1,1.017775879E3
1.806446000E1,1.017804688E3
1.814446000E1,1.017819336E3
1.822446000E1,1.017804688E3
1.830446156E1,1.017804688E3
1.838446156E1,1.017776855E3
1.846446156E1,1.017796875E3
1.854446000E1,1.017768066E3
1.862446000E1,1.017768066E3
1.870446000E1,1.017738770E3
1.878446000E1,1.017768066E3
1.886446000E1,1.017782227E3
1.894446156E1,1.017801758E3
1.902446156E1,1.017801758E3
1.910446000E1,1.017772949E3
1.918446000E1,1.017798828E3
1.926446000E1,1.017813477E3
1.934446000E1,1.017810547E3
1.942446000E1,1.017781738E3
1.950446000E1,1.017810547E3
1.958446156E1,1.017809082E3
1.966446156E1,1.017780273E3
1.974446000E1,1.017780273E3
1.982446000E1,1.017794922E3
1.990446000E1,1.017809082E3
1.998446000E1,1.017823730E3
2.006446000E1,1.017823730E3
2.014446000E1,1.017796387E3
2.022446000E1,1.017825195E3
2.030446156E1,1.017849609E3
2.038446156E1,1.017820801E3
2.046446000E1,1.017820801E3
2.054446000E1,1.017806641E3
2.062446000E1,1.017780762E3
2.070446000E1,1.017765625E3
2.078446000E1,1.017794922E3
2.086446000E1,1.017789062E3
2.094446156E1,1.017760254E3
2.102446156E1,1.017779785E3
2.110446156E1,1.017783203E3
2.118446000E1,1.017757812E3
2.126446000E1,1.017758789E3
2.134446000E1,1.017778809E3
2.142446000E1,1.017776855E3
2.150446000E1,1.017776855E3
2.158446000E1,1.017770508E3
2.166446156E1,1.017781738E3
2.174446156E1,1.017764160E3
2.182446000E1,1.017786133E3
2.190446000E1,1.017786133E3
2.198446000E1,1.017784668E3
2.206446156E1,1.017791016E3
2.214446000E1,1.017778320E3
2.222446000E1,1.017761230E3
2.230446156E1,1.017784180E3
2.238446156E1,1.017788574E3
2.246446000E1,1.017761230E3
2.254446000E1,1.017764160E3
2.262446000E1,1.017763672E3
2.270446000E1,1.017770996E3
2.278446000E1,1.017780273E3
2.286446000E1,1.017784180E3
2.294446000E1,1.017794434E3
2.302446156E1,1.017770996E3
2.310446156E1,1.017792480E3
2.318446000E1,1.017797852E3
2.326446000E1,1.017785156E3
2.334446000E1,1.017777344E3
2.342446000E1,1.017753906E3
2.350446000E1,1.017758301E3
2.358446000E1,1.017779297E3
2.366446000E1,1.017778320E3
2.374446156E1,1.017788086E3
2.382446156E1,1.017794434E3
2.390446000E1,1.017775391E3
2.398446000E1,1.017772461E3
2.406446000E1,1.017773438E3
2.414446000E1,1.017780273E3
2.422446000E1,1.017786621E3
2.430446156E1,1.017786133E3
2.438446156E1,1.017789551E3
2.446446156E1,1.017780762E3
2.454446000E1,1.017759277E3
2.462446000E1,1.017758789E3
2.470446000E1,1.017783203E3
2.478446000E1,1.017789062E3
2.486446000E1,1.017797852E3
2.494446625E1,1.017792969E3
2.502446156E1,1.017764160E3
2.510446000E1,1.017753418E3
2.518446625E1,1.017778320E3
2.526446000E1,1.017778809E3
2.534446000E1,1.017774902E3
2.542446000E1,1.017780273E3
2.550446000E1,1.017783691E3
2.558446000E1,1.017787109E3
2.566446156E1,1.017787109E3
2.574446156E1,1.017776367E3
2.582446000E1,1.017779297E3
2.590446000E1,1.017764160E3
2.598446000E1,1.017766602E3
2.606446000E1,1.017767090E3
2.614446000E1,1.017773438E3
2.622446000E1,1.017779297E3
2.630446156E1,1.017778809E3
2.638446156E1,1.017777832E3
2.646446156E1,1.017797363E3
2.654446000E1,1.017788086E3
2.662446000E1,1.017781250E3
2.670446000E1,1.017780762E3
2.678446000E1,1.017769531E3
2.686446000E1,1.017779297E3
2.694446000E1,1.017764160E3
2.702446156E1,1.017777344E3
2.710446000E1,1.017785156E3
2.718446156E1,1.017770508E3
2.726446000E1,1.017774414E3
2.734446000E1,1.017776855E3
2.742446000E1,1.017784180E3
2.750446000E1,1.017781250E3
2.758446000E1,1.017781738E3
2.766446156E1,1.017776855E3
2.774446156E1,1.017786621E3
2.782446156E1,1.017783691E3
2.790446000E1,1.017790527E3
2.798446000E1,1.017787598E3
2.806446000E1,1.017793457E3
2.814446000E1,1.017790039E3
2.822446000E1,1.017778809E3
2.830446000E1,1.017775391E3
2.838446156E1,1.017779297E3
2.846446156E1,1.017773926E3
2.854452563E1,1.017776855E3
2.862446000E1,1.017777832E3
2.870446000E1,1.017780762E3
2.878446000E1,1.017775879E3
2.886446156E1,1.017777344E3
2.894446000E1,1.017783203E3
2.902446156E1,1.017778809E3
2.910446156E1,1.017770996E3
2.918446156E1,1.017773438E3
2.926446000E1,1.017770508E3
2.934446000E1,1.017774902E3
2.942446000E1,1.017779297E3
2.950446000E1,1.017779785E3
2.958446000E1,1.017781250E3
2.966446156E1,1.017779297E3
2.974446156E1,1.017779297E3
2.982446156E1,1.017774414E3
2.990446000E1,1.017775391E3
2.998446156E1,1.017780762E3
3.006446000E1,1.017784180E3
3.014446000E1,1.017782715E3
3.022446000E1,1.017780762E3
3.030446000E1,1.017790527E3
3.038446156E1,1.017787598E3
3.046446156E1,1.017791992E3
3.054446000E1,1.017788086E3
3.062446156E1,1.017770996E3
3.070446000E1,1.017767578E3
3.078446000E1,1.017774414E3
3.086446000E1,1.017780762E3
3.094446000E1,1.017795410E3
3.102446156E1,1.017778320E3
3.110446156E1,1.017776367E3
3.118446000E1,1.017770996E3
3.126446000E1,1.017772461E3
3.134446000E1,1.017775391E3
3.142446000E1,1.017770996E3
3.150446000E1,1.017783691E3
3.158446000E1,1.017785645E3
3.166446156E1,1.017775391E3
3.174446156E1,1.017786133E3
3.182446156E1,1.017790039E3
3.190446000E1,1.017786621E3
3.198446000E1,1.017792480E3
3.206446000E1,1.017786133E3
3.214446000E1,1.017786621E3
3.222446000E1,1.017783691E3
3.230446156E1,1.017776855E3
3.238446156E1,1.017776855E3
3.246446156E1,1.017770508E3
3.254446000E1,1.017782227E3
3.262446000E1,1.017783203E3
3.270446000E1,1.017785645E3
3.278446000E1,1.017792969E3
3.286446000E1,1.017790527E3
3.294446000E1,1.017800781E3
3.302446156E1,1.017795410E3
3.310446156E1,1.017791016E3
3.318446156E1,1.017791504E3
3.326446000E1,1.017803223E3
3.334446000E1,1.017799316E3
3.342446000E1,1.017789062E3
3.350446000E1,1.017784180E3
3.358446000E1,1.017792480E3
3.366446000E1,1.017793945E3
3.374446156E1,1.017808105E3
3.382446000E1,1.017794922E3
3.390446000E1,1.017792969E3
3.398446000E1,1.017810059E3
3.406446000E1,1.017815430E3
3.414446000E1,1.017805664E3
3.422446000E1,1.017797363E3
3.430446000E1,1.017805176E3
3.438446156E1,1.017801270E3
3.446446156E1,1.017790039E3
3.454446000E1,1.017794922E3
3.462446000E1,1.017793945E3
3.470446000E1,1.017798340E3
3.478446000E1,1.017799316E3
3.486446000E1,1.017787109E3
3.494446000E1,1.017794434E3
3.502446000E1,1.017792480E3
3.510446156E1,1.017787109E3
3.518446000E1,1.017795898E3
3.526446000E1,1.017805176E3
3.534446000E1,1.017809570E3
3.542446000E1,1.017802246E3
3.550446000E1,1.017789062E3
3.558446000E1,1.017792969E3
3.566446000E1,1.017803711E3
3.574446156E1,1.017804688E3
3.582446156E1,1.017798828E3
3.590446000E1,1.017804199E3
3.598446000E1,1.017801270E3
3.606446000E1,1.017791504E3
3.614446000E1,1.017789551E3
3.622446000E1,1.017793457E3
3.630446156E1,1.017789551E3
3.638446156E1,1.017797852E3
3.646446156E1,1.017805664E3
3.654446000E1,1.017795898E3
3.662446000E1,1.017793945E3
3.670446000E1,1.017804688E3
3.678446000E1,1.017798340E3
3.686446000E1,1.017790039E3
3.694446000E1,1.017803223E3
3.702446156E1,1.017799316E3
3.710446156E1,1.017801758E3
3.718446156E1,1.017789551E3
3.726446000E1,1.017788086E3
3.734446000E1,1.017783691E3
3.742446000E1,1.017789551E3
3.750446000E1,1.017791992E3
3.758446000E1,1.017787109E3
3.766446000E1,1.017775879E3
3.774446156E1,1.017773438E3
3.782446000E1,1.017787109E3
3.790446000E1,1.017785156E3
3.798446000E1,1.017785645E3
3.806446000E1,1.017788574E3
3.814446000E1,1.017777344E3
3.822446000E1,1.017780273E3
3.830446000E1,1.017775879E3
3.838446156E1,1.017792480E3
3.846446156E1,1.017796387E3
3.854446000E1,1.017790039E3
3.862446000E1,1.017777832E3
3.870446000E1,1.017788086E3
3.878446000E1,1.017783691E3
3.886446000E1,1.017786621E3
3.894446000E1,1.017785156E3
3.902446156E1,1.017787598E3
3.910446000E1,1.017792969E3
3.918446000E1,1.017800293E3
3.926446000E1,1.017800293E3
3.934446000E1,1.017800293E3
3.942446000E1,1.017791992E3
3.950446000E1,1.017791016E3
3.958446000E1,1.017788574E3
3.966446000E1,1.017785645E3
3.974446156E1,1.017794922E3
3.982446000E1,1.017802734E3
3.990446000E1,1.017807129E3
3.998446000E1,1.017804688E3
4.006446000E1,1.017799805E3
4.014446000E1,1.017785645E3
4.022446000E1,1.017788574E3
4.030446000E1,1.017786621E3
4.038446000E1,1.017781738E3
4.046446000E1,1.017783203E3
4.054446000E1,1.017787598E3
4.062446000E1,1.017800293E3
4.070446000E1,1.017796387E3
4.078446000E1,1.017789551E3
4.086446000E1,1.017791016E3
4.094446000E1,1.017799316E3
4.102446000E1,1.017799316E3
4.110446000E1,1.017795410E3
4.118446000E1,1.017794434E3
4.126446000E1,1.017781738E3
4.134446000E1,1.017789551E3
4.142446000E1,1.017794922E3
4.150446000E1,1.017792969E3
4.158446000E1,1.017774902E3
4.166446000E1,1.017787109E3
4.174446000E1,1.017781738E3
4.182446000E1,1.017785156E3
4.190446000E1,1.017790527E3
4.198446000E1,1.017767578E3
4.206446000E1,1.017779297E3
4.214446000E1,1.017783691E3
4.222446000E1,1.017784180E3
4.230446000E1,1.017797852E3
4.238446000E1,1.017797852E3
4.246446156E1,1.017795898E3
4.254446000E1,1.017790527E3
4.262446000E1,1.017783203E3
4.270446000E1,1.017792480E3
4.278446000E1,1.017793945E3
4.286446000E1,1.017799805E3
4.294446000E1,1.017790039E3
4.302446000E1,1.017778809E3
4.310446156E1,1.017779297E3
4.318446156E1,1.017773438E3
4.326446000E1,1.017777832E3
4.334446000E1,1.017782227E3
4.342446000E1,1.017782715E3
4.350446000E1,1.017785156E3
4.358446000E1,1.017785156E3
4.366446000E1,1.017790039E3
4.374446156E1,1.017791504E3
4.382446156E1,1.017777344E3
4.390446156E1,1.017778809E3
4.398446000E1,1.017782715E3
4.406446000E1,1.017785156E3
4.414446156E1,1.017781250E3
4.422446000E1,1.017785156E3
4.430446000E1,1.017778809E3
4.438446156E1,1.017773438E3
4.446446000E1,1.017778809E3
4.454446156E1,1.017789062E3
4.462446313E1,1.017777832E3
4.470446000E1,1.017779297E3
4.478446000E1,1.017775391E3
4.486446000E1,1.017774414E3
4.494446000E1,1.017773438E3
4.502446000E1,1.017770508E3
4.510446156E1,1.017768555E3
4.518446156E1,1.017774902E3
4.526446000E1,1.017781250E3
4.534446000E1,1.017790039E3
4.542446000E1,1.017791504E3
4.550446000E1,1.017794434E3
4.558446000E1,1.017803711E3
4.566446000E1,1.017813477E3
4.574446156E1,1.017801758E3
4.582446156E1,1.017798340E3
4.590446156E1,1.017800781E3
4.598446000E1,1.017787109E3
4.606446000E1,1.017786621E3
4.614446000E1,1.017792480E3
4.622446000E1,1.017781250E3
4.630446000E1,1.017772949E3
4.638446000E1,1.017777832E3
4.646446000E1,1.017774902E3
4.654446000E1,1.017774414E3
4.662446156E1,1.017783691E3
4.670446000E1,1.017776367E3
4.678446000E1,1.017775391E3
4.686446000E1,1.017793457E3
4.694446000E1,1.017786621E3
4.702450375E1,1.017770996E3
4.710446156E1,1.017783203E3
4.718446156E1,1.017780273E3
4.726446000E1,1.017779297E3
4.734446000E1,1.017787598E3
4.742446000E1,1.017784668E3
4.750446000E1,1.017784668E3
4.758446000E1,1.017779785E3
4.766446000E1,1.017773926E3
4.774446156E1,1.017768066E3
4.782446000E1,1.017761719E3
4.790446000E1,1.017762207E3
4.798446000E1,1.017771973E3
4.806446000E1,1.017776855E3
4.814446000E1,1.017785645E3
4.822446000E1,1.017783203E3
4.830446000E1,1.017773438E3
4.838446000E1,1.017767578E3
4.846446781E1,1.017778809E3
4.854446156E1,1.017788574E3
4.862446000E1,1.017784668E3
4.870446469E1,1.017780762E3
4.878446000E1,1.017762695E3
4.886446000E1,1.017761719E3
4.894446000E1,1.017760254E3
4.902446000E1,1.017760254E3
4.910446000E1,1.017761230E3
4.918446000E1,1.017776855E3
4.926446000E1,1.017786133E3
4.934446156E1,1.017768066E3
4.942446000E1,1.017775879E3
4.950446000E1,1.017771973E3
4.958446000E1,1.017794922E3
4.966446000E1,1.017799805E3
4.974446156E1,1.017784668E3
4.982446156E1,1.017770508E3
4.990446156E1,1.017773926E3
4.998446000E1,1.017785156E3
5.006446000E1,1.017786621E3
5.014446000E1,1.017787598E3
5.022446156E1,1.017779785E3
5.030446000E1,1.017778320E3
5.038446000E1,1.017770996E3
5.046446156E1,1.017770508E3
5.054446156E1,1.017764160E3
5.062446000E1,1.017786133E3
5.070446000E1,1.017802246E3
5.078446000E1,1.017800293E3
5.086446000E1,1.017782715E3
5.094446000E1,1.017789551E3
5.102446000E1,1.017782227E3
5.110446000E1,1.017771484E3
5.118446000E1,1.017742676E3
5.126446000E1,1.017746094E3
5.134446000E1,1.017774902E3
5.142446000E1,1.017787109E3
5.150446000E1,1.017770020E3
5.158446313E1,1.017763672E3
5.166446000E1,1.017780762E3
5.174446000E1,1.017809570E3
5.182446312E1,1.017818359E3
5.190446000E1,1.017789062E3
5.198446000E1,1.017766602E3
5.206446000E1,1.017764160E3
5.214446000E1,1.017772461E3
5.222446000E1,1.017791016E3
5.230446000E1,1.017764160E3
5.238446000E1,1.017759766E3
5.246446000E1,1.017769531E3
5.254446156E1,1.017753418E3
5.262446000E1,1.017772461E3
5.270446000E1,1.017779785E3
5.278446000E1,1.017766113E3
5.286446156E1,1.017768555E3
5.294446000E1,1.017743652E3
5.302446000E1,1.017762207E3
5.310446156E1,1.017774414E3
5.318446156E1,1.017745605E3
5.326446000E1,1.017774414E3
5.334446000E1,1.017760254E3
5.342446000E1,1.017731445E3
5.350446000E1,1.017751953E3
5.358446000E1,1.017768555E3
5.366446000E1,1.017769043E3
5.374446000E1,1.017794922E3
5.382446156E1,1.017794922E3
5.390446156E1,1.017771484E3
5.398446000E1,1.017791504E3
5.406446000E1,1.017789062E3
5.414446000E1,1.017759766E3
5.422446000E1,1.017762207E3
5.430446000E1,1.017748535E3
5.438446000E1,1.017740234E3
5.446446156E1,1.017759277E3
5.454446156E1,1.017769531E3
5.462446000E1,1.017779297E3
5.470446000E1,1.017752930E3
5.478446000E1,1.017765625E3
5.486446156E1,1.017777344E3
5.494446000E1,1.017763184E3
5.502446000E1,1.017770020E3
5.510446156E1,1.017770020E3
5.518446156E1,1.017754395E3
5.526446156E1,1.017762207E3
5.534446000E1,1.017762695E3
5.542446000E1,1.017756348E3
5.550446000E1,1.017763672E3
5.558446000E1,1.017769531E3
5.566446000E1,1.017777832E3
5.574446000E1,1.017768066E3
5.582446000E1,1.017762207E3
5.590446000E1,1.017760742E3
5.598446000E1,1.017756836E3
5.606446000E1,1.017764648E3
5.614446000E1,1.017769531E3
5.622446000E1,1.017757812E3
5.630446000E1,1.017768555E3
5.638446000E1,1.017770508E3
5.646446000E1,1.017774414E3
5.654446000E1,1.017781738E3
5.662446000E1,1.017765625E3
5.670446000E1,1.017747070E3
5.678446000E1,1.017764160E3
5.686446000E1,1.017780762E3
5.694446000E1,1.017789551E3
5.702446000E1,1.017779297E3
5.710446000E1,1.017778809E3
5.718446156E1,1.017770508E3
5.726446156E1,1.017777344E3
5.734446000E1,1.017806152E3
5.742446000E1,1.017804199E3
5.750446000E1,1.017807129E3
5.758446000E1,1.017784180E3
5.766446000E1,1.017772949E3
5.774446000E1,1.017765625E3
5.782446156E1,1.017736816E3
5.790446156E1,1.017751465E3
5.798446156E1,1.017780273E3
5.806446312E1,1.017785156E3
5.814446000E1,1.017770020E3
5.822446000E1,1.017774902E3
5.830446000E1,1.017784180E3
5.838446000E1,1.017766113E3
5.846446156E1,1.017781250E3
5.854446000E1,1.017795410E3
5.862446000E1,1.017773926E3
5.870446000E1,1.017778320E3
5.878446000E1,1.017773926E3
5.886446000E1,1.017766602E3
5.894446000E1,1.017795410E3
5.902446156E1,1.017766602E3
5.910446000E1,1.017766602E3
5.918446000E1,1.017795410E3
5.926446000E1,1.017796875E3
5.934446000E1,1.017795898E3
5.942446000E1,1.017774902E3
5.950446000E1,1.017758301E3
5.958446000E1,1.017734863E3
5.966446000E1,1.017763672E3
5.974446000E1,1.017775879E3
5.982446000E1,1.017781738E3
5.990446156E1,1.017752930E3
5.998446000E1,1.017781738E3
6.006446000E1,1.017795898E3
6.014446000E1,1.017781738E3
6.022446000E1,1.017787109E3
6.030446000E1,1.017815918E3
6.038446000E1,1.017799316E3
6.046446000E1,1.017770508E3
6.054446000E1,1.017743164E3
6.062446156E1,1.017770508E3
6.070446000E1,1.017785156E3
6.078446000E1,1.017799316E3
6.086446000E1,1.017815918E3
6.094446000E1,1.017787109E3
6.102446000E1,1.017787109E3
6.110446000E1,1.017800293E3
6.118446000E1,1.017791504E3
6.126446000E1,1.017814941E3
6.134446000E1,1.017843750E3
6.142446938E1,1.017814453E3
6.150446000E1,1.017785645E3
6.158446000E1,1.017786133E3
6.166446000E1,1.017768066E3
6.174446000E1,1.017770020E3
6.182446781E1,1.017798828E3
6.190446000E1,1.017784180E3
6.198446000E1,1.017759277E3
6.206446000E1,1.017788086E3
6.214446000E1,1.017806641E3
6.222446000E1,1.017803711E3
6.230446000E1,1.017832520E3
6.238446000E1,1.017825195E3
6.246446000E1,1.017796387E3
6.254446156E1,1.017806641E3
6.262446000E1,1.017797852E3
6.270446000E1,1.017793457E3
6.278446000E1,1.017822266E3
6.286446000E1,1.017832031E3
6.294446000E1,1.017803223E3
6.302446000E1,1.017804199E3
6.310446000E1,1.017823730E3
6.318446000E1,1.017809570E3
6.326446156E1,1.017824219E3
6.334446000E1,1.017839844E3
6.342446000E1,1.017810547E3
6.350446000E1,1.017796387E3
6.358446000E1,1.017789062E3
6.366446000E1,1.017789551E3
6.374446156E1,1.017789551E3
6.382446156E1,1.017817383E3
6.390446000E1,1.017792480E3
6.398446000E1,1.017763184E3
6.406446000E1,1.017792480E3
6.414446000E1,1.017802734E3
6.422446000E1,1.017800293E3
6.430446000E1,1.017829102E3
6.438446000E1,1.017827637E3
6.446446000E1,1.017798828E3
6.454446156E1,1.017798828E3
6.462446156E1,1.017800781E3
6.470446000E1,1.017788086E3
6.478446000E1,1.017816895E3
6.486446000E1,1.017811523E3
6.494446000E1,1.017782715E3
6.502446000E1,1.017782715E3
6.510446000E1,1.017787109E3
6.518446156E1,1.017785156E3
6.526446156E1,1.017790039E3
6.534446000E1,1.017818848E3
6.542446000E1,1.017803223E3
6.550446000E1,1.017774414E3
6.558446156E1,1.017775879E3
6.566446000E1,1.017784180E3
6.574446156E1,1.017771484E3
6.582446156E1,1.017800293E3
6.590446156E1,1.017828125E3
6.598446156E1,1.017799316E3
6.606446156E1,1.017799316E3
6.614446000E1,1.017809570E3
6.622446000E1,1.017791504E3
6.630446000E1,1.017806152E3
6.638446000E1,1.017834961E3
6.646446000E1,1.017806152E3
6.654446000E1,1.017777344E3
6.662446000E1,1.017748047E3
6.670446000E1,1.017770020E3
6.678446156E1,1.017764160E3
6.686446000E1,1.017790527E3
6.694446000E1,1.017809570E3
6.702446000E1,1.017788086E3
6.710446000E1,1.017759277E3
6.718446156E1,1.017782227E3
6.726446156E1,1.017795410E3
6.734446156E1,1.017798340E3
6.742446000E1,1.017817871E3
6.750446000E1,1.017791992E3
6.758446156E1,1.017762695E3
6.766446000E1,1.017751465E3
6.774446000E1,1.017762207E3
6.782446156E1,1.017760742E3
6.790446156E1,1.017789551E3
6.798446156E1,1.017817871E3
6.806446000E1,1.017789062E3
6.814446000E1,1.017760254E3
6.822446000E1,1.017775879E3
6.830446000E1,1.017781250E3
6.838446000E1,1.017803711E3
6.846446000E1,1.017828125E3
6.854446156E1,1.017798828E3
6.862446156E1,1.017770020E3
6.870446000E1,1.017753906E3
6.878446000E1,1.017773438E3
6.886446000E1,1.017770020E3
6.894446000E1,1.017797852E3
6.902446000E1,1.017820801E3
6.910446000E1,1.017801270E3
6.918446000E1,1.017788574E3
6.926446000E1,1.017789062E3
6.934446000E1,1.017792480E3
6.942446000E1,1.017802246E3
6.950446000E1,1.017811523E3
6.958446000E1,1.017809082E3
6.966446000E1,1.017780273E3
6.974446000E1,1.017755371E3
6.982446000E1,1.017748535E3
