"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.356852562E0,9.038013220E-1,-2.296102762E0,5.997649431E-1
1.376852562E0,-1.409527957E-1,-1.866193295E0,6.716026664E-1
1.398851000E0,-1.207750440E0,-1.594410658E0,2.426705807E-1
1.418852562E0,-8.161508441E-1,6.671870351E-1,1.686459303E0
1.440852562E0,-2.737723589E-1,6.217386127E-1,3.272736788E0
1.462858812E0,-4.470835328E-1,-1.667312980E-1,4.194323063E0
1.484876000E0,-5.890486240E-1,3.648087084E-1,5.122384071E0
1.506851000E0,2.161939293E-1,-1.014908910E0,5.000629902E0
1.526852562E0,8.766963482E-1,-3.560052872E0,3.482193708E0
1.548852562E0,2.149041414E0,-1.883978248E0,2.014144897E0
1.570851000E0,2.804621935E0,1.952691793E0,3.322042227E0
1.590852562E0,2.129371405E0,2.237564564E0,5.113727570E0
1.612852562E0,1.293899894E0,7.335095406E-1,6.212202549E0
1.634852562E0,8.919330835E-1,2.146405876E-1,6.048054695E0
1.654852562E0,1.240754604E0,5.949652791E-1,6.565160751E0
1.676852562E0,1.819086909E0,8.444775343E-1,6.929201603E0
1.696852562E0,2.395080328E0,1.006496429E0,6.560500622E0
1.718851000E0,2.166913509E0,-5.503721237E-1,6.486515999E0
1.738851000E0,-2.684316412E-2,-3.868853807E0,3.006050348E0
1.758851000E0,-1.655340075E0,-5.231205463E0,-6.144605875E-1
1.778852562E0,-1.272030830E0,-3.618433952E0,-1.511489987E0
1.800852562E0,5.060756803E-1,-1.929269552E0,-1.853923678E0
1.822858812E0,2.371832609E0,-8.974483013E-1,-1.335176826E0
1.844851000E0,2.058929920E0,1.046202660E0,-2.715208828E-1
1.864852562E0,1.153296113E0,1.674713254E0,-8.718966842E-1
1.884871312E0,9.305222631E-1,1.582542419E0,3.764849603E-1
1.906852562E0,2.371204346E-1,1.976847172E0,4.034852087E-1
1.926852562E0,-3.649657965E-1,2.169810772E0,2.955366075E-1
1.946852562E0,-9.757263064E-1,2.062333345E0,1.694889218E-1
1.968851000E0,-2.288144112E0,2.199656010E0,1.692445725E-1
1.988852562E0,-3.441667080E0,2.216655493E0,1.582839042E-1
2.010852562E0,-3.554799318E0,1.248451471E0,-2.572615445E-1
2.032852562E0,-3.178768158E0,2.092824280E-1,-6.190508008E-1
2.052852562E0,-2.650404692E0,-5.816135406E-1,-6.098180413E-1
2.072852562E0,-2.480776072E0,-1.150084734E0,-5.592558384E-1
2.092852562E0,-3.274098158E0,-1.759815514E-1,-7.889586091E-1
2.112852562E0,-3.552163839E0,1.799067974E0,-6.086835861E-1
2.134852562E0,-3.427844048E0,3.276157618E0,-4.459665418E-1
2.154852562E0,-2.409252405E0,1.535662889E0,-5.694660544E-1
2.176852562E0,-1.514509439E0,8.180358410E-1,-9.843133092E-1
2.198852562E0,-1.155844331E0,1.321353912E0,-1.368966460E0
2.220852562E0,-1.209844828E0,-9.545205534E-2,-1.838442564E0
2.242851000E0,-1.961226463E0,-1.970947981E0,-1.637974024E0
2.262852562E0,-2.353716135E0,-2.601517916E0,-9.368927479E-1
2.282852562E0,-1.999135017E0,-2.422063112E0,-3.391349316E-1
2.302858812E0,-1.319084883E0,-2.027793407E0,-4.204498231E-2
2.324852562E0,-6.395933628E-1,-1.774633288E0,1.855808645E-1
2.346851000E0,6.517059356E-2,-2.006133795E0,5.330933928E-1
2.366851000E0,6.838200092E-1,-2.552351952E0,9.763022661E-1
2.386858812E0,6.376037002E-1,-3.278461456E0,1.286988378E0
2.408852562E0,-3.456973732E-1,-2.449395180E0,1.033810854E0
2.430852562E0,-3.378433883E-1,2.489712238E-1,7.504915446E-2
2.450852562E0,9.029809833E-1,5.072973967E-1,-5.456771851E-1
2.472852562E0,1.288838387E0,8.108450770E-1,-1.090708613E0
2.492860375E0,-1.898569167E-1,9.562484622E-1,-1.649458289E0
2.514852562E0,2.150716782E0,1.694714651E-2,-1.174868345E0
2.534852562E0,5.454502702E-1,1.597412586E0,2.621310055E-1
2.554852562E0,-2.445398331E0,5.731574059E0,1.686982870E0
2.574852562E0,-4.061032236E-1,-4.669279456E-1,3.163060248E-1
2.596852562E0,2.855533123E0,-4.579447269E0,-4.548327923E-1
2.618852562E0,3.759002924E0,-2.174872160E0,-2.240479141E-1
2.640858812E0,3.600282669E0,-9.211498499E-1,9.009389579E-2
2.662851000E0,2.827363491E0,-6.180909276E-1,5.334599018E-1
2.682854125E0,2.067726374E0,-5.603030324E-1,6.562438011E-1
2.702860375E0,1.370153308E0,-2.539105117E-1,7.005577087E-1
2.722869750E0,1.707490563E0,-7.734775543E-1,7.004180551E-1
2.744852562E0,3.158941269E0,-1.779642463E0,4.756371379E-1
2.764852562E0,2.555755377E0,-5.070006847E-1,3.657861054E-1
2.784871312E0,2.065632105E0,5.233369470E-1,1.131671518E-1
2.806858812E0,1.875670433E0,1.563727736E0,1.544092745E-1
2.828851000E0,1.664328456E0,2.112494230E0,2.244493365E-1
2.848852562E0,1.621533036E0,1.809225798E0,3.477045000E-1
2.870852562E0,2.974896193E0,-1.369629622E0,2.029119730E-1
2.892857250E0,1.896021008E0,-2.224858522E0,3.495720029E-1
2.914851000E0,-5.045747012E-2,5.269498229E-1,5.058487654E-1
2.934852562E0,2.022836655E-1,2.030690670E0,1.955466866E-1
2.954854125E0,-7.431612015E-1,2.167541742E0,-1.220159680E-1
2.976851000E0,-1.813117862E0,1.514282584E0,-6.332054734E-2
2.996855687E0,-3.257744312E0,2.366718769E0,-1.635373533E-1
3.018851000E0,-3.292999983E0,1.721941829E0,-1.207471132E0
3.038851000E0,-3.011356115E0,-8.681966066E-1,-2.181347370E0
3.058852562E0,-3.113894224E0,-2.993484020E0,-2.524199963E0
3.078857250E0,-2.876913548E0,-3.836373329E0,-2.362023830E0
3.100851000E0,-2.894296885E0,-3.289072990E0,-1.500442147E0
3.120857250E0,-3.447356939E0,-1.269046307E0,9.028588235E-2
3.142851000E0,-3.115796566E0,1.068438172E0,-7.074168324E-1
3.162851000E0,-2.515979290E0,2.486640453E0,-1.425602436E0
3.182854125E0,-1.741838574E0,1.138827324E0,-1.208972096E0
3.204857250E0,-1.330481887E0,1.701696068E-1,-1.069223642E0
3.226852562E0,-1.206231952E0,6.405707598E-1,-1.166508198E0
3.246852562E0,-1.006548882E0,7.970918715E-2,-1.336259007E0
3.266852562E0,-8.852833509E-1,-1.185933828E0,-1.217628956E0
3.286857250E0,-9.422334433E-1,-2.218924284E0,-8.429765701E-1
3.308852562E0,-1.023653030E0,-2.356909990E0,-4.169766009E-1
3.328855687E0,-9.255306721E-1,-2.130523443E0,2.715732343E-2
3.350851000E0,-3.110700250E-1,-2.629722595E0,5.719967484E-1
3.370852562E0,3.975510895E-1,-3.532825708E0,8.568170071E-1
3.392852562E0,6.934716702E-1,-5.271994114E0,9.773145914E-1
3.414852562E0,-2.373769999E0,-2.490043879E0,2.772455513E-1
3.434852562E0,-1.454121113E0,3.170216084E-1,-3.194127083E-1
3.454852562E0,6.418797374E-1,-7.082895041E-1,-5.072101355E-1
3.474852562E0,1.362630844E0,-5.680174232E-1,-1.066745281E0
3.494857250E0,-4.421791732E-1,2.091078907E-1,-1.242988586E0
3.516851000E0,-1.614185214E0,1.054161429E0,-1.240510225E0
3.536857250E0,1.236827612E0,1.802052408E-1,-3.091327250E-1
3.558852562E0,-2.620088160E-1,1.629247427E0,9.460731745E-1
3.580852562E0,-5.506688356E-1,4.951324463E-1,-8.046491146E-1
3.602880687E0,2.190859556E0,7.205417156E-1,-9.835977554E-1
3.624852562E0,3.905662775E0,3.195680380E0,6.708347201E-1
3.644852562E0,4.107283115E0,3.991044283E0,1.348825336E0
3.664852562E0,3.854053497E0,3.219155073E0,1.294912100E0
3.684877562E0,3.491147280E0,1.520129442E0,1.244960785E0
3.706852562E0,3.162536621E0,-3.034429550E-1,1.173157930E0
3.726852562E0,3.790698051E0,-2.959066153E0,1.290444136E0
3.746852562E0,3.621523380E0,-2.643004417E0,1.251750112E0
3.768855687E0,2.442989588E0,4.043753445E-1,1.079521060E0
3.790852562E0,1.914922833E0,1.031489611E0,4.734729230E-1
3.810852562E0,1.720179081E0,9.286373258E-1,1.563989520E-1
3.832852562E0,1.726287723E0,7.623074651E-1,2.079734355E-1
3.854852562E0,2.146702528E0,5.611931682E-1,2.724109888E-1
3.874852562E0,2.453967810E0,-2.715732343E-2,1.958608478E-1
3.894852562E0,2.293310165E0,-3.680550456E-1,1.284911335E-1
3.916851000E0,9.819222242E-2,1.905445695E0,6.158917546E-1
3.936851000E0,-2.926568091E-1,2.453531504E0,4.934743941E-1
3.956852562E0,-5.263040066E-1,1.170906544E0,2.069960535E-2
3.978852562E0,-1.696215630E0,1.465797305E0,-8.122762293E-2
4.000851000E0,-2.545702219E0,1.620887280E0,-4.713436067E-1
4.020851000E0,-2.285805464E0,7.611380816E-1,-1.358389735E0
4.040851000E0,-2.705173016E0,-1.301631689E0,-2.256361723E0
4.060851000E0,-3.059073448E0,-2.719310284E0,-2.469850302E0
4.080852562E0,-3.114173412E0,-3.275581598E0,-2.146877050E0
4.102857250E0,-3.344783783E0,-3.441771746E0,-1.349715471E0
4.124855687E0,-3.289003134E0,-2.203949451E0,-7.105235457E-1
4.146851000E0,-3.018983364E0,1.253844500E-1,-9.374512434E-1
4.166852562E0,-2.945470095E0,1.951958776E0,-8.995601535E-1
4.186852562E0,-2.885046721E0,1.397851706E0,-9.008865952E-1
4.206852562E0,-1.991246104E0,-2.331934422E-1,-9.610480666E-1
4.226852562E0,-1.200332761E0,-1.540305376E0,-1.027719617E0
4.246852562E0,-9.631948471E-1,-3.367158890E0,-1.150712967E0
4.268852562E0,-1.496968865E0,-4.614755154E0,-1.269290686E0
4.288852562E0,-1.892844439E0,-4.574699879E0,-1.200105786E0
4.308852562E0,-1.916511178E0,-3.514778852E0,-7.808428407E-1
4.330851000E0,-2.476377964E0,-2.022714376E0,-1.115439907E-1
4.350851000E0,-3.429030895E0,-4.895037651E0,4.051607251E-1
4.370852562E0,-2.024756432E0,-2.372251511E0,6.545857191E-1
4.390852562E0,2.518160939E-1,7.906341553E-1,3.307224512E-1
4.410852562E0,6.968924999E-1,-3.456450105E-1,-2.041337043E-1
4.432858812E0,3.883008361E-1,-1.586940646E0,-5.438620448E-1
4.454851000E0,-3.508111695E-3,-1.143277884E0,-6.557725668E-1
4.474852562E0,6.053674221E-1,-2.210110426E-1,-1.384709358E0
4.494852562E0,1.549904704E0,2.101306677E0,-2.787831783E0
4.514852562E0,5.408775434E-2,4.605225563E0,-1.622702360E0
4.534852562E0,2.327623367E0,4.796321869E0,1.073586941E0
4.556851000E0,3.482472897E0,5.796063900E0,1.774005055E0
4.576851000E0,4.760629654E0,2.095773935E0,-7.402464747E-1
4.596852562E0,5.155109406E0,3.381872177E0,9.498082101E-2
4.618852562E0,3.473816156E0,2.985979080E0,1.371671677E0
4.638852562E0,2.502331018E0,2.494808435E0,1.882250309E0
4.660852562E0,2.301757574E0,1.651500344E0,2.068110466E0
4.682852562E0,4.526772976E0,-4.075047016E0,2.139354706E0
4.702852562E0,5.591703415E0,-6.330972195E0,8.914094567E-1
4.722852562E0,3.520957470E0,1.944471300E-1,-5.116432905E-1
4.742852562E0,5.223473549E0,2.384503603E0,9.459335208E-1
4.762852562E0,2.864224911E0,2.598900080E0,1.093675613E0
4.784871312E0,5.025501251E-1,-1.522380829E0,2.526887655E-1
4.806852562E0,3.377735615E-1,-9.506459236E-1,8.622798920E-1
4.826852562E0,-9.094038010E-1,3.557696581E0,-4.485496134E-2
4.848851000E0,-1.878846884E0,4.380165577E0,-8.898910284E-1
4.868851000E0,-2.711438894E0,2.083451986E0,-1.305942655E0
4.888851000E0,-3.673638821E0,-4.607669264E-2,-9.440311193E-1
4.908852562E0,-4.390672207E0,-6.235537529E-1,-5.673716068E-1
4.930851000E0,-5.525503159E0,-9.325119853E-1,-5.321683288E-1
4.950851000E0,-6.753621101E0,-2.678364754E0,-1.252779841E0
4.970851000E0,-5.942461967E0,-4.320789337E0,-1.230666518E0
4.990851000E0,-7.452747822E0,1.306623340E0,3.504272103E-1
5.010852562E0,-5.376486778E0,1.491314054E0,6.416877508E-1
5.030852562E0,-4.110354900E0,2.060099363E0,-1.796816438E-1
5.052852562E0,-3.502893209E0,-4.742408693E-1,-8.018391728E-1
5.074852562E0,-2.748666763E0,-2.704474926E0,-6.925640702E-1
5.094852562E0,-1.442078233E0,-2.991319895E0,-2.183755934E-1
5.114852562E0,6.778858900E-1,-8.673239350E-1,-3.248930275E-1
5.134852562E0,2.718769073E0,4.541521370E-1,-1.414938420E-1
5.154852562E0,3.914668798E0,2.027897984E-1,-2.008699477E-1
5.176851000E0,4.136220932E0,1.948311031E-1,-7.730935812E-1
5.196851000E0,3.082495689E0,1.448169470E0,-1.226268291E0
5.216851000E0,-3.421892524E-1,3.868522167E0,-1.579121590E0
5.236852562E0,-6.098180413E-1,5.204572082E-1,-1.602508903E0
5.256852562E0,1.413193107E0,5.788210034E-1,-7.178713679E-1
5.278851000E0,2.569700718E0,7.117277980E-1,1.078927636E0
5.298851000E0,3.771935701E0,-8.340404630E-1,2.733691692E0
5.318851000E0,4.493507385E0,-1.977911830E0,3.214931488E0
5.338851000E0,7.128151417E0,-4.933051109E0,1.480894446E0
5.358851000E0,6.949621677E0,-3.677356243E0,-6.149318814E-1
5.378851000E0,4.645892143E0,9.253037572E-1,-9.855699539E-1
5.398851000E0,4.690118790E0,2.822197378E-1,-6.485294700E-1
5.418851000E0,2.582371712E0,-7.350803018E-1,9.477137774E-2
5.438851000E0,1.131165385E0,1.469654441E0,1.981297731E-1
5.458851000E0,8.145451546E-1,2.311217308E0,6.484596133E-1
5.478851000E0,-8.711287379E-1,2.223514557E0,5.227784514E-1
5.498851000E0,-2.015419006E0,3.595168829E0,-4.615174234E-1
5.518851000E0,-3.306212187E0,1.799277425E0,-1.582071185E0
5.538851000E0,-3.594034433E0,-8.813388944E-1,-1.379839897E0
5.558851000E0,-4.838052750E0,-1.259830952E0,-3.564136922E-1
5.578851000E0,-5.688534260E0,4.121071398E-1,6.881484389E-1
5.598851000E0,-4.997767925E0,-9.202771783E-1,-9.323548526E-2
5.618851000E0,-5.538226604E0,7.824311256E-1,-1.380101681E0
5.638851000E0,-5.166942596E0,2.384940147E0,-9.820618629E-1
5.658852562E0,-4.860166073E0,1.431396842E0,-1.109645486E0
5.680851000E0,-3.661037445E0,1.976794839E0,-1.011453152E0
5.700851000E0,-2.817519903E0,7.769333124E-1,-1.434660673E0
5.720852562E0,-2.157418966E0,-1.525627255E0,-1.195986867E0
5.740852562E0,-8.147022128E-1,-2.552090168E0,-6.259797812E-1
5.762863500E0,1.334967375E0,-1.104531646E0,-3.090977967E-1
5.784872875E0,3.004601717E0,-5.086587667E-1,5.810026526E-1
5.806852562E0,3.606565714E0,-5.148546696E-1,1.133818269E0
5.826852562E0,3.687932968E0,2.684141994E-1,1.321057200E0
5.848851000E0,3.964131355E0,-7.344694734E-1,1.133172512E0
5.868851000E0,-1.866420150E0,1.149718165E0,-5.708448291E-1
5.888851000E0,-2.297411680E0,-5.684013963E-1,-2.330590487E0
5.908851000E0,3.085218370E-1,2.415832281E0,-2.020113945E0
5.928852562E0,2.476569891E0,1.645164847E0,-1.156472564E0
5.948852562E0,4.171214581E0,1.623679847E-1,7.440338731E-1
5.970851000E0,5.451082230E0,-1.791231394E0,3.191648722E0
5.990861937E0,7.126144409E0,-4.270366669E0,3.037152052E0
6.012852562E0,7.540764809E0,-5.284123898E0,1.326432824E0
6.032868187E0,3.538410664E0,-1.038540721E0,3.257308006E-1
6.054851000E0,4.053893566E0,1.583572149E0,3.445105255E-1
6.074854125E0,1.867380142E0,5.294491291E0,-3.193428814E-1
6.096852562E0,1.717630863E0,3.217462063E0,-4.775220752E-1
6.116857250E0,7.753624916E-1,-7.742629647E-1,2.921855748E-1
6.138851000E0,-2.389373302E0,2.038213015E0,-2.204176337E-1
6.158852562E0,-2.968787670E0,1.262658477E0,-1.294021964E0
6.180851000E0,-3.495021820E0,-1.418254524E-1,-1.275207400E0
6.200860375E0,-4.871126652E0,-8.078256249E-1,-4.785518348E-1
6.222858812E0,-6.122876644E0,4.977853596E-1,5.632352233E-1
6.244851000E0,-5.208271980E0,-2.496187449E0,-2.163510174E-1
6.264851000E0,-5.739218712E0,3.362900317E-1,-1.243110776E0
6.284872875E0,-5.385108471E0,3.293628216E0,-9.791471362E-1
6.306854125E0,-4.605906487E0,1.758872986E0,-7.380473614E-1
6.328851000E0,-3.549353838E0,1.324198723E0,-9.313251376E-1
6.348852562E0,-2.371169329E0,8.411614299E-1,-1.495293379E0
6.370852562E0,-1.386262655E0,-2.360889435E0,-1.567741990E0
6.390858812E0,-2.926568091E-1,-2.948035717E0,-1.070916533E0
6.412852562E0,1.704645634E0,-8.428195119E-2,-8.869065046E-1
6.434852562E0,2.888397694E0,7.044323087E-1,-1.292939931E-1
6.454852562E0,3.520468712E0,1.457698941E0,4.769984782E-1
6.474852562E0,4.617599964E0,2.158710480E0,5.736373663E-1
6.494852562E0,5.632090092E0,1.571564317E0,8.162904978E-1
6.514854125E0,-7.746818662E-1,-2.436968327E0,2.619913816E-1
6.534863500E0,-9.297369123E-1,-5.952096581E-1,-6.755296588E-1
6.556854125E0,3.150144815E-1,1.459653735E0,1.716880351E-1
6.578851000E0,-2.983116806E-1,4.765865803E0,1.772259712E0
6.598851000E0,2.851431608E0,-1.348179579E0,2.658764839E0
6.618851000E0,4.328451633E0,-4.240260124E0,3.180740356E0
6.638851000E0,6.472780228E0,-8.089322090E0,1.405565977E0
6.658851000E0,8.159431458E0,-8.528708458E0,-3.399377763E-1
6.678851000E0,3.854228020E0,1.079294205E0,1.339889318E-1
6.698852562E0,3.540086269E0,1.667923927E0,-3.042981625E-1
6.718852562E0,1.694557667E0,3.572706461E0,-1.756848395E-1
6.738861937E0,1.084774494E0,3.484724283E0,3.617194891E-1
6.760851000E0,6.707300544E-1,-6.991090775E-1,1.107446313E0
6.780858812E0,-2.093679428E0,2.454421520E0,-1.315978263E-2
6.802852562E0,-3.053278923E0,1.425776958E0,-1.426387787E0
6.822855687E0,-3.487586737E0,-1.586504281E-2,-1.531282067E0
6.844851000E0,-4.010504723E0,-1.022797823E0,-9.542238712E-1
6.864852562E0,-5.373031139E0,1.958957613E-1,3.025179207E-1
6.884871312E0,-5.044315815E0,-1.806939363E0,-3.975860029E-2
6.906851000E0,-5.402980804E0,-1.028103590E0,-1.667016268E0
6.926852562E0,-4.942318439E0,3.605658293E0,-1.023583293E0
6.946852562E0,-4.021727085E0,3.666099072E0,-7.364416718E-1
6.968851000E0,-3.544205189E0,1.707909346E0,-8.626813293E-1
6.988852562E0,-2.824937582E0,9.367356300E-1,-1.353677392E0
7.010852562E0,-2.278230667E0,-1.570342541E0,-1.474506497E0
7.032852562E0,-8.381420374E-1,-1.977737308E0,-7.800923586E-1
7.052865062E0,1.132858276E0,-2.952747941E-1,-2.933025658E-1
7.074852562E0,2.586926937E0,-7.339109480E-2,6.556154490E-1
7.096851000E0,3.004305124E0,-2.473829687E-1,1.227106094E0
7.116851000E0,3.224949598E0,7.139967680E-1,1.192757964E0
7.136851000E0,3.880495310E0,3.942698613E-2,8.746717572E-1
7.156851000E0,-3.666936606E-2,-1.273357272E0,-1.359436959E-1
7.176851000E0,-2.573994160E0,3.410373330E-1,-1.386698961E0
7.196851000E0,-1.824130893E0,2.572318554E0,1.960877478E-1
7.216851000E0,1.022431374E0,4.466210365E0,5.428497791E-1
7.236860375E0,3.793333530E0,1.623034000E0,1.737004042E0
7.258851000E0,4.856902122E0,-1.057844043E0,2.913547993E0
7.278855687E0,5.484452724E0,-4.490034103E0,2.580015421E0
7.300852562E0,6.086539268E0,-7.397927284E0,1.116714001E0
7.322852562E0,4.762811661E0,-8.930675507E0,-1.944820434E-1
7.342852562E0,2.175046682E0,9.077631831E-1,6.420193911E-1
7.364852562E0,2.198591232E0,6.482484341E0,3.061307408E-2
7.384871312E0,8.464323282E-1,6.008452892E0,8.280190825E-1
7.406851000E0,4.701742530E-1,-2.648711801E-1,1.559067726E0
7.426858812E0,-4.779584110E-1,-2.241177320E0,7.310660481E-1
7.448851000E0,-3.885766029E0,2.787744522E0,-1.249830246E0
7.468851000E0,-3.624053955E0,1.318596244E0,-1.383574843E0
7.488852562E0,-3.727464676E0,7.740185857E-1,-1.041106343E0
7.510852562E0,-4.525202274E0,7.744200230E-1,-4.519180954E-1
7.532852562E0,-4.824282169E0,-1.735415816E0,-1.022570968E0
7.552854125E0,-5.165982723E0,-1.983060598E0,-2.159792662E0
7.574852562E0,-4.811384201E0,2.639496326E0,-9.023701549E-1
7.594852562E0,-4.012267590E0,2.415535688E0,-5.782625079E-1
7.616852562E0,-2.912744999E0,1.315838575E0,-1.236181855E0
7.636852562E0,-2.074550629E0,4.760036469E-1,-1.561964989E0
7.658851000E0,-1.399387479E0,-1.769711494E0,-1.653036237E0
7.678851000E0,-1.029273033E0,-2.829702377E0,-1.398794174E0
7.698852562E0,1.162563786E-1,-1.460823178E0,-1.497317910E0
7.720852562E0,1.611043572E0,-3.507588208E-1,-1.056831717E0
7.742860375E0,2.640578508E0,-1.438500434E-1,-2.504547536E-1
7.764852562E0,3.470796585E0,6.010913849E-2,1.356120855E-1
7.784872875E0,3.710604906E0,2.919586897E-1,5.704433918E-1
7.806852562E0,3.379830122E0,-1.330377221E0,7.242069244E-1
7.826855687E0,-3.988024950E0,-6.068405151E0,1.842194945E-1
7.848854125E0,-1.922584891E0,-1.617606044E0,1.409004331E-1
7.870852562E0,6.988996267E-1,2.414383650E0,-7.883652300E-2
7.890858812E0,1.694208503E0,3.496191263E0,4.058588743E-1
7.912852562E0,2.793224812E0,5.098141670E0,3.379742861E0
7.934852562E0,5.249060154E0,-3.506488562E0,2.294915915E0
7.956852562E0,6.804689884E0,-8.909522057E0,-1.224173903E-1
7.978852562E0,6.157818317E0,-4.496421814E0,-9.668949246E-1
7.998852562E0,4.245426178E0,2.141658545E0,-7.176619172E-1
8.020852562E0,3.262037754E0,1.759431481E0,-5.128824711E-1
8.042852562E0,1.655375004E0,1.873663306E0,-1.990198940E-1
8.062863500E0,1.175461769E0,3.353545427E0,9.438391328E-1
8.084871312E0,3.532371819E-1,1.959097147E0,2.179497242E0
8.106852562E0,-2.134851933E0,1.382475346E-1,6.980444193E-1
8.126852562E0,-3.904336452E0,-5.915269852E-1,-1.058140755E0
8.146852562E0,-3.419169903E0,1.206825376E0,-1.381881833E0
8.166852562E0,-2.441558599E0,7.460060716E-1,-6.779556870E-1
8.188852562E0,-3.667844296E0,1.182722330E0,6.426127553E-1
8.208852562E0,-5.122611046E0,5.898165703E-1,5.935341120E-1
8.230852562E0,-4.121036530E0,-4.398316860E0,-1.468223333E0
8.252852562E0,-4.101541042E0,-2.022696972E0,-9.622873068E-1
8.272852562E0,-4.349133492E0,1.450438380E0,-8.167966604E-1
8.292852562E0,-3.835430861E0,2.205380678E0,-5.333726406E-1
8.312852562E0,-2.545772076E0,3.306316853E0,-4.491255879E-1
8.332852562E0,-1.366697550E0,1.907854319E0,-8.135502934E-1
8.352868187E0,-8.785463572E-1,9.119345248E-2,-9.429664612E-1
8.374852562E0,-5.274733901E-1,-2.147802114E-1,-3.703239560E-1
8.394852562E0,1.772032827E-1,3.953170776E-1,1.215970889E-1
8.416851000E0,1.044457436E0,2.349911332E-1,6.346366405E-1
