"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.000468700E-2,-1.529999916E-2,3.215000033E-1,1.682899952E0
4.000000000E-2,1.477399945E0,-1.006099939E0,9.246000051E-1
6.000156200E-2,2.794299841E0,-1.256999969E0,-7.318999767E-1
8.000156200E-2,2.631500006E0,-8.540000021E-2,-1.707899928E0
1.000015620E-1,2.587399960E0,2.599999867E-2,-1.754499912E0
1.300000000E-1,2.513099909E0,-4.371999800E-1,-1.703199983E0
1.500078120E-1,4.144899845E0,-1.398000002E0,-1.086099982E0
1.800000000E-1,2.891799927E0,-3.848500013E0,-2.522000074E-1
2.000187500E-1,2.080800056E0,-2.543999910E0,3.545999825E-1
2.300015620E-1,-1.354599953E0,7.329999655E-2,4.804999828E-1
2.500078120E-1,9.558999538E-1,-1.372900009E0,1.362499952E0
2.800000000E-1,2.814499855E0,-2.245499849E0,1.814399958E0
3.000015620E-1,3.816999793E-1,-8.715999722E-1,-2.651000023E-1
3.300000000E-1,-2.463700056E0,3.579999804E-1,-4.666999876E-1
3.500015620E-1,1.718000025E-1,-5.486999750E-1,3.368999958E-1
3.700015620E-1,1.317099929E0,6.179000139E-1,-1.388999969E-1
3.900031250E-1,1.392399907E0,1.968699932E0,-2.009199858E0
4.200000000E-1,-1.129199982E0,-2.927299976E0,-2.175000012E-1
4.400062500E-1,-1.540499926E0,-3.385999799E-1,1.363999963E0
4.700000000E-1,3.504199982E0,-1.197099924E0,-3.679999828E0
4.900031250E-1,3.649199963E0,-2.115999907E-1,-3.345999956E0
5.200015620E-1,1.472999930E0,-2.431099892E0,-2.346899986E0
5.400093750E-1,1.149999946E-1,-4.180999756E0,-3.095000029E0
5.700000000E-1,2.149999887E-2,-2.791399956E0,-1.949899912E0
5.900015620E-1,-1.822899938E0,-4.591300011E0,-1.075699925E0
6.100015620E-1,-3.562999964E0,-3.241199970E0,-1.388999939E0
6.400000000E-1,-5.648499966E0,-2.332799911E0,-2.054100037E0
6.600000000E-1,-7.097300053E0,-2.200700045E0,-1.783199906E0
6.800000000E-1,-3.500799894E0,-1.516600013E0,-1.316200018E0
7.000000000E-1,-8.907999992E-1,-1.441999912E0,1.153999940E-1
7.200015620E-1,-1.278100014E0,-1.452799916E0,3.517699957E0
7.400015620E-1,-1.314399958E0,-1.685199976E0,4.919399738E0
7.700000000E-1,2.948199987E0,-2.523999810E-1,3.852599859E0
7.900015620E-1,4.286200047E0,-5.205999613E-1,5.576799870E0
8.200000000E-1,3.219300032E0,3.574999869E-1,6.913799763E0
8.400000000E-1,5.110399723E0,1.549999975E-2,6.233900070E0
8.600000000E-1,5.363399982E0,4.120000005E-1,5.911900043E0
8.800000000E-1,3.917699814E0,1.162099957E0,5.272699833E0
9.000000000E-1,3.972599983E0,1.907799959E0,3.337299824E0
9.200000000E-1,4.285299778E0,2.686300039E0,1.579599977E0
9.400015620E-1,2.764299870E0,1.076599956E0,-3.480999768E-1
9.700000000E-1,3.300299883E0,1.221300006E0,2.976000011E-1
9.900000000E-1,4.436599731E0,1.352699995E0,1.084999964E-1
1.010001562E0,4.440499783E0,1.225399971E0,-8.496999741E-1
1.040000000E0,3.714799881E0,1.293900013E0,-1.980999947E0
1.060000000E0,4.030900002E0,8.224999905E-1,-2.841599941E0
1.080001562E0,2.712399960E0,1.370899916E0,-7.232100010E0
1.110000000E0,4.598999918E-1,1.853999972E0,-4.911600113E0
1.130001562E0,1.632299900E0,1.268700004E0,3.253999949E-1
1.150001562E0,1.150900006E0,4.596999884E-1,-2.275099993E0
1.180000000E0,-1.362999916E0,3.228399992E0,-1.971199989E0
1.200010937E0,1.592999995E-1,2.501899958E0,-1.808999926E-1
1.230001562E0,-1.513000011E0,1.100799918E0,-4.426999986E-1
1.260000000E0,-6.191899776E0,5.420000076E0,-1.019699931E0
1.280000000E0,-5.415100098E0,-4.966999888E-1,-1.233999968E0
1.300000000E0,-5.630699635E0,-5.936599731E0,6.523399830E0
1.320000000E0,-8.861999512E-1,-7.073299885E0,2.500099897E0
1.340000000E0,1.638700008E0,-4.144499779E0,-2.611299992E0
1.360001562E0,-1.083199978E0,-1.740799904E0,-6.372099876E0
1.390000000E0,2.514699936E0,-3.361999989E0,1.087000012E0
1.410001562E0,-9.746999741E-1,3.952999830E0,-2.501199961E0
1.440001562E0,-7.246999741E-1,5.160599709E0,1.188499928E0
1.470000000E0,-3.156999946E-1,1.310599923E0,5.419999957E-1
1.490000000E0,-1.888999939E0,-8.787999749E-1,4.257999897E0
1.510001562E0,-1.672999978E0,9.429999441E-2,5.657700062E0
1.540000000E0,-5.123399734E0,-1.681199908E0,-1.557599902E0
1.560000000E0,-5.909199715E0,5.983999968E-1,-4.257800102E0
1.580001562E0,-6.249899864E0,1.990899920E0,1.310999990E-1
1.610000000E0,-2.099200010E0,-1.820999980E-1,1.375999928E0
1.630000000E0,1.513999939E0,1.742499948E0,1.030999944E-1
1.650001562E0,2.200299978E0,5.955699921E0,3.981999755E-1
1.680000000E0,3.387399912E0,5.290999889E0,1.491099954E0
1.700000000E0,4.412899971E0,3.120499849E0,2.452899933E0
1.720001562E0,4.716000080E0,-1.728890038E1,4.715199947E0
1.740001562E0,6.756099701E0,-2.757559967E1,4.653199673E0
1.770000000E0,6.590999961E-1,-7.815699577E0,-2.159999907E-1
1.790001562E0,-2.761999965E-1,3.892000020E-1,-2.481799841E0
1.820000000E0,-5.485300064E0,1.296999931E0,-3.575699806E0
1.840001562E0,-4.614099979E0,-1.960799932E0,-5.811699867E0
1.860001562E0,-5.050299644E0,-2.107599974E0,-7.549399853E0
1.890000000E0,-1.980999947E0,-2.896899939E0,-8.926899910E0
1.910000000E0,1.700699925E0,-5.285899639E0,-7.132099628E0
1.930000000E0,2.077600002E0,-6.266399860E0,-5.555399895E0
1.950000000E0,2.991400003E0,-4.935400009E0,-7.837599754E0
