"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.268333290E-4,2.562670898E-1,2.974913635E0,9.507179718E0
2.021483338E-2,2.968327332E-1,2.932551727E0,9.420210571E0
4.030283337E-2,4.370910645E-1,2.962040405E0,9.289981384E0
6.039083336E-2,5.542973328E-1,3.081192627E0,9.354946289E0
8.047883335E-2,4.406835938E-1,3.149899750E0,9.022487640E0
1.005678333E-1,3.436853027E-1,3.111280060E0,9.043593750E0
1.206560000E-1,3.200344849E-1,3.047812042E0,9.523944855E0
1.407440000E-1,2.715353394E-1,2.988235931E0,9.732311554E0
1.608320000E-1,2.294728088E-1,2.941233673E0,9.611662445E0
1.809200000E-1,3.222798157E-1,2.972967682E0,9.506131897E0
2.010080000E-1,3.915856934E-1,2.971321106E0,9.579329681E0
2.210970000E-1,3.948788452E-1,2.935994568E0,9.599687347E0
2.411850000E-1,4.776567078E-1,3.014281769E0,9.492061157E0
2.612730000E-1,4.731660461E-1,3.048859863E0,9.273365936E0
2.813610000E-1,4.971162415E-1,3.135978699E0,9.204209747E0
3.014490000E-1,5.767506409E-1,3.181184692E0,9.341623993E0
3.215370000E-1,5.956114197E-1,3.171005859E0,9.358089752E0
3.416250000E-1,5.200186157E-1,3.185375977E0,9.248966675E0
3.617140000E-1,4.363426208E-1,3.120710449E0,9.336384888E0
3.818020000E-1,3.321592712E-1,3.053649902E0,9.358089752E0
4.018900000E-1,2.502795410E-1,2.999612274E0,9.418863373E0
4.219780000E-1,2.733316040E-1,2.965183868E0,9.607321472E0
4.420660000E-1,1.309776306E-1,2.899470520E0,9.495953064E0
4.621540000E-1,9.774673462E-2,2.874771881E0,9.282197571E0
4.822430000E-1,2.124082947E-1,2.892734528E0,9.253008270E0
5.023310000E-1,2.838098145E-1,2.888094177E0,9.336235199E0
5.224190000E-1,3.369493103E-1,2.957100677E0,9.383985901E0
5.425070000E-1,6.084846497E-1,3.088826752E0,9.530082092E0
5.625950000E-1,8.366102600E-1,3.190764771E0,9.469458160E0
5.826830000E-1,9.463320923E-1,3.297941895E0,9.314530334E0
6.027710000E-1,1.040037231E0,3.320844269E0,9.248667297E0
6.228600000E-1,1.061293030E0,3.296145630E0,9.185498657E0
6.429480001E-1,9.110055542E-1,3.226390686E0,8.944499817E0
6.630360000E-1,7.732919312E-1,3.101101227E0,8.996142426E0
6.831240000E-1,6.616241455E-1,3.018922119E0,9.173822937E0
7.032120000E-1,6.045927429E-1,2.927013245E0,9.279353485E0
7.233000000E-1,4.248165894E-1,2.875220947E0,9.340276794E0
7.433890000E-1,3.082090759E-1,2.893632660E0,9.336684265E0
7.634770000E-1,2.347119141E-1,2.836750946E0,9.379644928E0
7.835650000E-1,2.365081787E-1,2.853815460E0,9.641899567E0
8.036530000E-1,-6.436614990E-2,2.829865265E0,9.625284119E0
8.237410000E-1,-1.017883301E-1,2.902913361E0,9.678722992E0
8.438290000E-1,3.144960022E-1,3.098257141E0,9.760303345E0
8.639170000E-1,6.167175293E-1,3.279530182E0,9.635612640E0
8.840060000E-1,7.378157043E-1,3.398383026E0,9.474397888E0
9.040940000E-1,1.147364044E0,3.580105133E0,9.633217621E0
9.241820000E-1,1.931732941E0,3.830983429E0,9.803264008E0
9.442700000E-1,2.348616028E0,3.923491058E0,9.611812134E0
9.643580000E-1,2.073039093E0,3.916006622E0,9.128916321E0
9.844460000E-1,1.816472626E0,3.863465881E0,8.882678375E0
1.004534000E0,1.718875580E0,3.781286774E0,8.884624329E0
1.024623000E0,1.574425964E0,3.620670776E0,8.921298065E0
1.044711000E0,1.195713501E0,3.406017151E0,8.890911255E0
1.064799000E0,8.490344238E-1,3.154091034E0,8.782686310E0
1.084887000E0,7.572752380E-1,3.035836945E0,8.624465332E0
1.104975000E0,3.990701294E-1,2.931803284E0,8.784332886E0
1.125063458E0,-2.302212524E-1,2.615960083E0,9.206305389E0
1.145152458E0,-6.825805664E-1,2.427202606E0,9.507928162E0
1.165240458E0,-7.089257812E-1,2.413880310E0,9.663903809E0
1.185328458E0,-6.577322388E-1,2.404000854E0,9.418563995E0
1.205416458E0,-7.948471069E-1,2.347867584E0,9.583670654E0
1.225504458E0,-8.075706482E-1,2.328108673E0,9.805509338E0
1.245592458E0,-4.572990417E-1,2.472408600E0,9.808054047E0
1.265680458E0,-1.655557251E-1,2.532583466E0,9.851014709E0
1.285769458E0,-9.385482788E-2,2.602488098E0,9.720935211E0
1.305857458E0,-1.312770081E-1,2.588567047E0,9.791438599E0
1.325945458E0,5.074447632E-2,2.542013855E0,9.879006500E0
1.346033458E0,4.397854614E-1,2.679278412E0,9.878707123E0
1.366121458E0,7.866142273E-1,2.932402039E0,9.713301086E0
1.386209458E0,9.907896423E-1,3.024909668E0,9.503587189E0
1.406297458E0,1.115929413E0,3.077001343E0,9.367969208E0
1.426386458E0,1.201401672E0,3.056943054E0,9.076375580E0
1.446474458E0,1.360670471E0,3.128194885E0,8.718469849E0
1.466562458E0,1.438807983E0,3.288062439E0,8.534502411E0
1.486650458E0,1.447789307E0,3.293750610E0,8.724457397E0
1.506738458E0,1.684447174E0,3.282973022E0,9.085805969E0
1.526826458E0,1.740879822E0,3.175646210E0,9.280401306E0
1.546914458E0,1.581461334E0,2.937790833E0,9.530980225E0
1.567003458E0,1.647324371E0,2.818788300E0,9.932145996E0
1.587091458E0,1.813329163E0,2.910248108E0,9.919422455E0
1.607179458E0,1.739382935E0,2.828218689E0,9.892628174E0
1.627267458E0,1.486558685E0,2.676733704E0,9.852361908E0
1.647355458E0,1.322350159E0,2.616409149E0,9.534273376E0
1.667443458E0,1.283281403E0,2.665057983E0,9.214089203E0
1.687531458E0,1.364113312E0,2.708617401E0,8.993448029E0
1.707620458E0,1.518741760E0,2.671344910E0,9.136400757E0
1.727708458E0,1.546733551E0,2.577789459E0,9.350755005E0
1.747796458E0,1.564546509E0,2.411485291E0,9.670639801E0
1.767884458E0,1.661245422E0,2.328707428E0,9.760453033E0
1.787972458E0,1.700314178E0,2.253414001E0,9.822873230E0
1.808060458E0,1.817370758E0,2.227667542E0,9.808802490E0
1.828148458E0,1.857187958E0,2.171683960E0,1.018167709E1
1.848236458E0,1.912872162E0,2.101479950E0,1.059062668E1
1.868325458E0,1.901495819E0,2.108814697E0,1.042507095E1
1.888413458E0,1.835932159E0,2.014061737E0,1.063059357E1
1.908501458E0,2.370021515E0,2.133363647E0,1.053030212E1
1.928589458E0,3.013233948E0,2.486329651E0,1.044048889E1
1.948677458E0,3.492986298E0,2.734663239E0,9.896520081E0
1.968765458E0,3.664978638E0,2.935994568E0,9.366921387E0
1.988853458E0,4.509073334E0,3.269051971E0,9.510622559E0
2.008942458E0,4.739144897E0,3.425626373E0,9.752968597E0
2.029030458E0,4.273163910E0,3.514840851E0,9.292077026E0
2.049118458E0,4.126918030E0,3.928580475E0,8.651409302E0
2.069206458E0,3.982917480E0,4.295766907E0,8.323591003E0
2.089294458E0,3.662134552E0,4.687801666E0,7.712262268E0
2.109382458E0,3.482807465E0,5.094056854E0,7.518115997E0
2.129473250E0,3.088078308E0,5.499713287E0,6.876699829E0
2.149562250E0,2.591111755E0,5.996829529E0,6.003864899E0
2.169650250E0,2.077529755E0,6.313271484E0,5.355113983E0
2.189738250E0,1.909279633E0,6.672823792E0,5.279670868E0
2.209826250E0,1.866768036E0,6.822811890E0,5.090314636E0
2.229914250E0,9.880952454E-1,6.550528107E0,5.205874329E0
2.250002250E0,2.041754150E-1,6.242169342E0,5.398074646E0
2.270090250E0,-6.072871399E-1,5.983806610E0,5.832022247E0
2.290178250E0,-1.002914429E0,5.746549988E0,7.270530853E0
2.310267250E0,-1.531165924E0,5.676944733E0,8.607700195E0
2.330355250E0,-1.834285583E0,6.024372253E0,8.492290192E0
2.350443250E0,-2.053429871E0,6.423292694E0,7.704777832E0
2.370531250E0,-2.457290039E0,6.187682648E0,8.402476959E0
2.390619250E0,-2.528541870E0,6.142776031E0,9.137897644E0
2.410707250E0,-2.452500000E0,6.206842804E0,9.669741669E0
2.430795250E0,-2.653382263E0,5.560037842E0,1.037223083E1
2.450884250E0,-2.512974243E0,5.173691254E0,1.033840118E1
2.470972250E0,-2.342179413E0,5.223537598E0,1.058074722E1
2.491060250E0,-2.251018982E0,5.291496277E0,1.043435165E1
2.511148250E0,-2.542462921E0,5.471272430E0,9.598190460E0
2.531236250E0,-2.531685333E0,5.173840942E0,8.561446381E0
2.551324250E0,-2.132465515E0,4.955295410E0,8.124654694E0
2.571412250E0,-2.068698120E0,5.253625031E0,7.651638336E0
2.591500250E0,-2.243534546E0,5.433401184E0,6.727011108E0
2.611589250E0,-2.215243378E0,5.142406311E0,6.301595764E0
2.631677250E0,-1.921554108E0,5.105582886E0,6.605014801E0
2.651765250E0,-1.730102234E0,5.269641724E0,6.965315552E0
2.671853250E0,-1.551822968E0,5.477110291E0,7.441175995E0
2.691941250E0,-1.315913544E0,5.231171722E0,8.351882172E0
2.712029250E0,-1.535806274E0,5.272785187E0,8.881181488E0
2.732117250E0,-1.737886047E0,5.707780609E0,8.995543671E0
2.752206250E0,-1.750160522E0,6.023174744E0,8.509953461E0
2.772294250E0,-1.258882141E0,6.517147522E0,7.682025146E0
2.792382250E0,-5.399272156E-1,7.001839600E0,8.006999359E0
2.812470250E0,-4.047583008E-1,7.161108398E0,8.737031250E0
2.832558250E0,-3.543132019E-1,7.054979095E0,8.520132294E0
2.852646250E0,-1.896556091E-1,7.109465790E0,8.085885315E0
2.872734250E0,-2.350112915E-1,6.972949677E0,7.569309540E0
2.892822250E0,-3.097059631E-1,6.799161072E0,6.936874695E0
2.912911250E0,-4.264631653E-1,6.939569092E0,6.380930786E0
2.932999250E0,-1.978884888E-1,6.846762085E0,6.258186035E0
2.953087250E0,1.654060364E-1,6.801855469E0,6.450086975E0
2.973175250E0,6.881190491E-1,6.840475159E0,6.462361450E0
2.993263250E0,8.946894836E-1,7.127278748E0,5.895939331E0
3.013351250E0,8.613088989E-1,7.128176880E0,5.228327637E0
3.033439250E0,1.253193970E0,6.770271149E0,5.725443878E0
3.053527250E0,1.493144989E0,6.088139648E0,7.916287994E0
3.073616250E0,1.853745117E0,5.756279755E0,1.023346939E1
3.093704250E0,1.290466461E0,5.488636322E0,1.086096451E1
3.113792250E0,-1.095721436E-1,5.268294525E0,9.120234375E0
3.133877333E0,-6.325845337E-1,5.367837524E0,7.104975128E0
3.153965333E0,-3.058140564E-1,5.802234192E0,5.721551971E0
3.174053333E0,7.529342651E-2,6.486760712E0,4.833748169E0
3.194141333E0,1.573228455E-1,6.737189941E0,4.824168091E0
3.214229333E0,-1.327738953E-1,6.736740875E0,5.736670532E0
3.234318333E0,-1.020877075E-1,6.645131378E0,7.135960693E0
3.254406333E0,1.002914429E-1,6.723418579E0,8.152496796E0
3.274494333E0,-3.472778320E-2,6.799909515E0,8.150550842E0
3.294582333E0,-1.399589539E-1,6.780300293E0,7.965535583E0
