"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.268183335E-2,1.124694824E1,2.424813843E1,-3.032888794E1
3.276983334E-2,1.124090576E1,2.427021790E1,-3.027996826E1
5.285783333E-2,1.123510742E1,2.434389496E1,-3.019723511E1
7.294583338E-2,1.125048828E1,2.427756882E1,-3.041400146E1
9.303483338E-2,1.117492676E1,2.416371155E1,-3.026162720E1
1.131228334E-1,1.118164062E1,2.416445541E1,-3.025283813E1
1.332110000E-1,1.129479980E1,2.424242020E1,-3.038986206E1
1.532990000E-1,1.122033691E1,2.427910995E1,-3.003518677E1
1.733870000E-1,1.127490234E1,2.422686768E1,-3.001693726E1
1.934750000E-1,1.135589600E1,2.407004166E1,-3.015026855E1
2.135630000E-1,1.129766846E1,2.425215530E1,-3.015856934E1
2.336520000E-1,1.119433594E1,2.429493713E1,-3.008297729E1
2.537400000E-1,1.113012695E1,2.432155991E1,-3.018756104E1
2.738280000E-1,1.132995605E1,2.411879730E1,-3.019760132E1
2.939160000E-1,1.141021729E1,2.417857742E1,-3.012847900E1
3.140040000E-1,1.137194824E1,2.414503098E1,-3.045117188E1
3.340920000E-1,1.144415283E1,2.418963242E1,-3.007614136E1
3.541810000E-1,1.142401123E1,2.414831543E1,-3.043154907E1
3.742690000E-1,1.135290527E1,2.417114639E1,-3.016937256E1
3.943570000E-1,1.145489502E1,2.417395020E1,-3.023208618E1
4.144450000E-1,1.166400146E1,2.408039093E1,-3.011105347E1
4.345330001E-1,1.175079346E1,2.413404846E1,-3.005651855E1
4.546210000E-1,1.156091309E1,2.392775726E1,-3.028613281E1
4.747090000E-1,1.162768555E1,2.399143219E1,-3.009756470E1
4.947980000E-1,1.164868164E1,2.408176422E1,-3.027124023E1
5.148860000E-1,1.167700195E1,2.409844208E1,-3.028509521E1
5.349740000E-1,1.161584473E1,2.411712265E1,-3.004266357E1
5.550620000E-1,1.167614746E1,2.417174911E1,-3.030477905E1
5.751500000E-1,1.176940918E1,2.400354385E1,-3.040747070E1
5.952380000E-1,1.174310303E1,2.399982452E1,-3.019723511E1
6.153270000E-1,1.177130127E1,2.380745697E1,-3.023553467E1
6.354150000E-1,1.181115723E1,2.387139893E1,-3.033584595E1
6.555030000E-1,1.169476318E1,2.385603333E1,-3.009490967E1
6.755910000E-1,1.164575195E1,2.402225876E1,-3.024227905E1
6.956790000E-1,1.139605713E1,2.410750961E1,-3.022445679E1
7.157670000E-1,1.125286865E1,2.418105316E1,-3.014367676E1
7.358550000E-1,1.119653320E1,2.437943649E1,-3.010870361E1
7.559440000E-1,1.095635986E1,2.452170563E1,-3.002142334E1
7.760320000E-1,1.087463379E1,2.461961365E1,-3.008013916E1
7.961200000E-1,1.064459229E1,2.479048920E1,-2.986892700E1
8.162080000E-1,1.066992188E1,2.484452438E1,-2.961972046E1
8.362960001E-1,1.061590576E1,2.497108459E1,-2.974047852E1
8.563840000E-1,1.048272705E1,2.482566452E1,-2.992285156E1
8.764730000E-1,1.053765869E1,2.482300568E1,-3.013681030E1
8.965610000E-1,1.034637451E1,2.485415268E1,-3.016043091E1
9.166490000E-1,1.018389893E1,2.505144882E1,-2.998895264E1
9.367370000E-1,1.000085449E1,2.485777664E1,-3.027682495E1
9.568250000E-1,9.718078613E0,2.471628189E1,-3.039916992E1
9.769130000E-1,9.571350098E0,2.460010529E1,-3.043975830E1
9.970010000E-1,9.029846191E0,2.461652374E1,-3.041537476E1
1.017090000E0,8.536682129E0,2.466361237E1,-3.064221191E1
1.037178000E0,8.230163574E0,2.457689667E1,-3.064547729E1
1.057266000E0,7.638427734E0,2.469630432E1,-3.111712646E1
1.077354000E0,7.330139160E0,2.463831711E1,-3.109573364E1
1.097442000E0,6.810729980E0,2.472892761E1,-3.113406372E1
1.117530000E0,6.112976074E0,2.485836411E1,-3.116308594E1
1.137618458E0,5.646911621E0,2.485435486E1,-3.108758545E1
1.157707458E0,4.989196777E0,2.508070755E1,-3.135018921E1
1.177795458E0,4.704711914E0,2.514271164E1,-3.142050171E1
1.197883458E0,4.140441895E0,2.510962296E1,-3.127130127E1
1.217971458E0,3.790039062E0,2.522723389E1,-3.130941772E1
1.238059458E0,3.558837891E0,2.545386124E1,-3.124484253E1
1.258147458E0,3.299438477E0,2.533404160E1,-3.122927856E1
1.278235458E0,3.048889160E0,2.554341888E1,-3.110656738E1
1.298324458E0,2.846130371E0,2.571552277E1,-3.100372314E1
1.318412458E0,2.660766602E0,2.585068512E1,-3.085601807E1
1.338500458E0,2.594543457E0,2.610510254E1,-3.092181396E1
1.358588458E0,2.624267578E0,2.616524124E1,-3.064874268E1
1.378676458E0,2.594848633E0,2.626881409E1,-3.070437622E1
1.398764458E0,2.672607422E0,2.646280289E1,-3.052117920E1
1.418852458E0,2.730102539E0,2.653318405E1,-3.048599243E1
1.438941458E0,2.746032715E0,2.644251633E1,-3.049899292E1
1.459029458E0,2.797241211E0,2.640888214E1,-3.045690918E1
1.479117458E0,2.890686035E0,2.649148178E1,-3.053460693E1
1.499205458E0,2.916931152E0,2.644164658E1,-3.042028809E1
1.519293458E0,3.138488770E0,2.655909348E1,-3.035745239E1
1.539381458E0,3.092651367E0,2.666651154E1,-3.027655029E1
1.559469458E0,2.987854004E0,2.683050156E1,-3.012994385E1
1.579558458E0,3.040710449E0,2.701614380E1,-3.005090332E1
1.599646458E0,2.975463867E0,2.689826584E1,-3.020645142E1
1.619734458E0,3.101928711E0,2.680745697E1,-3.019003296E1
1.639822458E0,2.993713379E0,2.681733322E1,-3.020281982E1
1.659910458E0,3.269836426E0,2.678578186E1,-3.034197998E1
1.679998458E0,3.261962891E0,2.659793472E1,-3.020477295E1
1.700086458E0,3.253173828E0,2.656672668E1,-3.034365845E1
1.720175458E0,3.463317871E0,2.640998077E1,-3.038076782E1
1.740263458E0,3.532043457E0,2.635498810E1,-3.035726929E1
1.760351458E0,3.881225586E0,2.616725922E1,-3.056774902E1
1.780439458E0,3.960876465E0,2.630137634E1,-3.075204468E1
1.800527458E0,4.440124512E0,2.594084930E1,-3.062304688E1
1.820615458E0,4.684875488E0,2.582595825E1,-3.092834473E1
1.840703458E0,4.728515625E0,2.540081787E1,-3.079376221E1
1.860792458E0,5.061950684E0,2.508437347E1,-3.108581543E1
1.880880458E0,5.110473633E0,2.448719788E1,-3.118515015E1
1.900968458E0,5.345458984E0,2.427464294E1,-3.125634766E1
1.921056458E0,5.484313965E0,2.374624634E1,-3.182580566E1
1.941144458E0,5.726684570E0,2.270944977E1,-3.216299438E1
1.961232458E0,5.601501465E0,2.173397064E1,-3.297491455E1
1.981320458E0,5.538574219E0,2.087879944E1,-3.330047607E1
2.001409458E0,5.815490723E0,1.991712952E1,-3.405496216E1
2.021497458E0,5.960021973E0,1.905896759E1,-3.409548950E1
2.041585458E0,6.123962402E0,1.841976929E1,-3.430459595E1
2.061673458E0,6.576660156E0,1.758066559E1,-3.476046753E1
2.081761458E0,6.685852051E0,1.680573273E1,-3.490896606E1
2.101849458E0,6.832153320E0,1.617611694E1,-3.499502563E1
2.121940250E0,6.800964355E0,1.574872589E1,-3.530776978E1
2.142028250E0,6.817443848E0,1.520777893E1,-3.565975952E1
2.162117250E0,6.643859863E0,1.493759918E1,-3.559259033E1
2.182205250E0,5.996582031E0,1.489002991E1,-3.582388306E1
2.202293250E0,5.223571777E0,1.495106506E1,-3.581216431E1
2.222381250E0,4.136535645E0,1.516989899E1,-3.601565552E1
2.242469250E0,2.810302734E0,1.558171844E1,-3.602624512E1
2.262557250E0,1.171875000E0,1.613378906E1,-3.618228149E1
2.282645250E0,-8.656005859E-1,1.655714417E1,-3.575323486E1
2.302734250E0,-3.069091797E0,1.683165741E1,-3.534237671E1
2.322822250E0,-5.349060059E0,1.686995697E1,-3.518685913E1
2.342910250E0,-7.572509766E0,1.695833588E1,-3.466821289E1
2.362998250E0,-9.718811035E0,1.697469330E1,-3.447067261E1
2.383086250E0,-1.130105591E1,1.690760040E1,-3.376745605E1
2.403174250E0,-1.278283691E1,1.710180664E1,-3.307592773E1
2.423262250E0,-1.436752319E1,1.680873108E1,-3.264074707E1
2.443350250E0,-1.542572021E1,1.655472565E1,-3.222155762E1
2.463439250E0,-1.668087769E1,1.621987152E1,-3.180606079E1
2.483527250E0,-1.773233032E1,1.572410583E1,-3.147744751E1
2.503615250E0,-1.860375977E1,1.497728729E1,-3.139868164E1
2.523703250E0,-1.929779053E1,1.422731018E1,-3.111865234E1
2.543791250E0,-1.967443848E1,1.327989197E1,-3.115960693E1
2.563879250E0,-1.988699341E1,1.252077484E1,-3.125265503E1
2.583967250E0,-2.025027466E1,1.174371338E1,-3.144494629E1
2.604056250E0,-2.042825317E1,1.106809998E1,-3.127560425E1
2.624144250E0,-2.077819824E1,1.065224457E1,-3.134497070E1
2.644232250E0,-2.114755249E1,1.026378632E1,-3.121466064E1
2.664320250E0,-2.157958984E1,9.919334412E0,-3.101678467E1
2.684408250E0,-2.176712036E1,9.791854858E0,-3.111248779E1
2.704496250E0,-2.192184448E1,9.654640198E0,-3.092050171E1
2.724584250E0,-2.192880249E1,9.568420410E0,-3.100173950E1
2.744672250E0,-2.210958862E1,9.395339966E0,-3.112353516E1
2.764761250E0,-2.222357178E1,9.206451416E0,-3.113110352E1
2.784849250E0,-2.229776001E1,9.023498535E0,-3.102670288E1
2.804937250E0,-2.248257446E1,8.833580017E0,-3.092956543E1
2.825025250E0,-2.282687378E1,8.701850891E0,-3.102819824E1
2.845113250E0,-2.289593506E1,8.485130310E0,-3.116473389E1
2.865201250E0,-2.270144653E1,8.197486877E0,-3.137994385E1
2.885289250E0,-2.270233154E1,7.684265137E0,-3.153585815E1
2.905377250E0,-2.245864868E1,7.348487854E0,-3.170352173E1
2.925466250E0,-2.239932251E1,6.883239746E0,-3.196447754E1
2.945554250E0,-2.248703003E1,6.581130981E0,-3.195098877E1
2.965642250E0,-2.244628906E1,6.333923340E0,-3.202822876E1
2.985730250E0,-2.227529907E1,6.135444641E0,-3.232574463E1
3.005818250E0,-2.218994141E1,6.216064453E0,-3.226538086E1
3.025906250E0,-2.226696777E1,6.310760498E0,-3.232006836E1
3.045994250E0,-2.258752441E1,6.798255920E0,-3.226538086E1
3.066083250E0,-2.272366333E1,7.550811768E0,-3.216845703E1
3.086171250E0,-2.242935181E1,7.758834839E0,-3.230004883E1
3.106259250E0,-2.223233032E1,7.799423218E0,-3.269763184E1
3.126344333E0,-2.202359009E1,7.471580505E0,-3.286917114E1
3.146432333E0,-2.154028320E1,6.615081787E0,-3.292221069E1
3.166520333E0,-2.156689453E1,6.255294800E0,-3.322341919E1
3.186608333E0,-2.178976440E1,5.922126770E0,-3.298278809E1
3.206696333E0,-2.198126221E1,5.847351074E0,-3.310223389E1
