"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.059534180E1,3.211076224E1,1.189555245E2,1.462217714E1,1.163319794E0,1.303322701E1,4.727885605E0,4.727885605E0
8.159531593E1,3.211077477E1,1.189555129E2,1.415145854E1,1.201281474E0,3.432186638E2,4.729906489E0,4.729906489E0
8.259528995E1,3.211077356E1,1.189554893E2,1.409354458E1,1.232149230E0,2.922956089E2,4.725563887E0,4.725563887E0
8.359526467E1,3.211076286E1,1.189554741E2,1.417302125E1,1.269350270E0,2.553483572E2,4.726307587E0,4.726307587E0
8.459523880E1,3.211074211E1,1.189554664E2,1.428566903E1,1.437753098E0,2.181702922E2,4.729360142E0,4.729360142E0
8.559521282E1,3.211072231E1,1.189554788E2,1.454310798E1,1.469268407E0,1.760888708E2,4.730188499E0,4.730188499E0
8.659518695E1,3.211071559E1,1.189554945E2,1.459816068E1,1.221913665E0,1.437155108E2,4.727109031E0,4.727109031E0
8.759516108E1,3.211071145E1,1.189555121E2,1.436041028E1,1.207820800E0,1.199182271E2,4.725296367E0,4.725296367E0
8.859513557E1,3.211072239E1,1.189555283E2,1.441769634E1,1.137112368E0,7.804402466E1,4.727930800E0,4.727930800E0
8.959510970E1,3.211073435E1,1.189555393E2,1.419203407E1,1.216128578E0,5.436299788E1,4.729452736E0,4.729452736E0
9.059508348E1,3.211074729E1,1.189555368E2,1.383285947E1,1.014659607E0,2.550831350E1,4.728434778E0,4.728434778E0
9.159505737E1,3.211076211E1,1.189555257E2,1.389835300E1,1.163452158E0,3.475257336E2,4.729858966E0,4.729858966E0
9.259503222E1,3.211076994E1,1.189555093E2,1.423946449E1,1.268161515E0,3.197525804E2,4.728652906E0,4.728652906E0
9.359500659E1,3.211077305E1,1.189554908E2,1.426454959E1,1.385617146E0,2.988601039E2,4.728024198E0,4.728024198E0
9.459498036E1,3.211076692E1,1.189554782E2,1.408768036E1,1.098857862E0,2.730994945E2,4.726751024E0,4.726751024E0
9.559495461E1,3.211075058E1,1.189554723E2,1.432053450E1,9.304039962E-1,2.238643849E2,4.727928993E0,4.727928993E0
9.659492862E1,3.211073505E1,1.189554721E2,1.419031973E1,1.106412403E0,1.960813829E2,4.731039406E0,4.731039406E0
9.759490275E1,3.211072435E1,1.189554818E2,1.424288924E1,1.036036977E0,1.692946609E2,4.732067070E0,4.732067070E0
9.859487772E1,3.211071693E1,1.189554933E2,1.372835803E1,9.779013973E-1,1.474420608E2,4.732149779E0,4.732149779E0
9.959485102E1,3.211071783E1,1.189555094E2,1.369953752E1,9.134425325E-1,1.122053748E2,4.728654659E0,4.728654659E0
1.005948253E2,3.211072272E1,1.189555305E2,1.417800909E1,1.338437799E0,9.021482391E1,4.727104079E0,4.727104079E0
1.015947994E2,3.211073702E1,1.189555440E2,1.388268829E1,1.427995264E0,6.067294926E1,4.727029561E0,4.727029561E0
1.025947737E2,3.211075258E1,1.189555397E2,1.433212183E1,1.085048243E0,1.941755360E1,4.727797885E0,4.727797885E0
1.035947478E2,3.211075495E1,1.189555321E2,1.433284392E1,2.896546769E-1,3.332479887E2,4.723848412E0,4.723848412E0
1.045947224E2,3.211073982E1,1.189555370E2,1.474782225E1,0.000000000E0,3.332479899E2,4.722432437E0,4.722432437E0
1.055946963E2,3.211072554E1,1.189555313E2,1.528981924E1,0.000000000E0,3.332479822E2,4.723903163E0,4.723903163E0
1.065946699E2,3.211071945E1,1.189555172E2,1.499563947E1,0.000000000E0,3.332479688E2,4.723217644E0,4.723217644E0
1.075946443E2,3.211072196E1,1.189555015E2,1.513952060E1,9.336830560E-1,2.934516974E2,4.724203702E0,4.724203702E0
1.085946184E2,3.211072391E1,1.189554925E2,1.522177479E1,7.844976613E-1,2.970386917E2,4.723513472E0,4.723513472E0
1.095945926E2,3.211073011E1,1.189554918E2,1.514854526E1,4.704307748E-1,3.346736957E2,4.719866310E0,4.719866310E0
1.105945671E2,3.211073546E1,1.189554943E2,1.518728890E1,3.272945381E-1,2.141793320E1,4.721183586E0,4.721183586E0
1.115945408E2,3.211073829E1,1.189554933E2,1.519581589E1,0.000000000E0,5.153406597E1,4.722074885E0,4.722074885E0
1.125945152E2,3.211073348E1,1.189554937E2,1.537251038E1,0.000000000E0,5.153406854E1,4.722298693E0,4.722298693E0
1.135944896E2,3.211073359E1,1.189554945E2,1.527116864E1,0.000000000E0,5.153406918E1,4.724727272E0,4.724727272E0
1.145944641E2,3.211073683E1,1.189554924E2,1.501138037E1,0.000000000E0,5.153406596E1,4.724155841E0,4.724155841E0
1.155944381E2,3.211074194E1,1.189554871E2,1.486428511E1,0.000000000E0,5.153405912E1,4.728124390E0,4.728124390E0
1.165944123E2,3.211074447E1,1.189554871E2,1.489685657E1,0.000000000E0,5.153405794E1,4.729008971E0,4.729008971E0
1.175943866E2,3.211074462E1,1.189554865E2,1.484313470E1,0.000000000E0,5.153405733E1,4.731107200E0,4.731107200E0
1.185943605E2,3.211074530E1,1.189554811E2,1.518916710E1,0.000000000E0,5.153405247E1,4.728793748E0,4.728793748E0
1.195943344E2,3.211074097E1,1.189554787E2,1.521661412E1,0.000000000E0,5.153405245E1,4.730964519E0,4.730964519E0
1.205943084E2,3.211074260E1,1.189554813E2,1.528401023E1,0.000000000E0,5.153405394E1,4.728409217E0,4.728409217E0
1.215942831E2,3.211074147E1,1.189554845E2,1.567767744E1,0.000000000E0,5.624492550E1,4.728673912E0,4.728673912E0
1.225942575E2,3.211073621E1,1.189554848E2,1.573731179E1,0.000000000E0,6.328750193E1,4.729625265E0,4.729625265E0
1.235942307E2,3.211073509E1,1.189554830E2,1.567621607E1,0.000000000E0,6.328750081E1,4.730387298E0,4.730387298E0
1.245942054E2,3.211073518E1,1.189554888E2,1.570168400E1,5.082925386E-1,6.719353365E1,4.726208920E0,4.726208920E0
1.255941794E2,3.211073263E1,1.189554839E2,1.581034762E1,0.000000000E0,7.179977538E1,4.726512234E0,4.726512234E0
1.265941539E2,3.211072534E1,1.189554864E2,1.589381130E1,0.000000000E0,7.179977517E1,4.730408567E0,4.730408567E0
1.275941283E2,3.211072169E1,1.189554957E2,1.554336665E1,5.415017234E-1,8.312842658E1,4.728913109E0,4.728913109E0
1.285941025E2,3.211071968E1,1.189555085E2,1.548901320E1,7.692086290E-1,9.787910296E1,4.730431803E0,4.730431803E0
1.295940760E2,3.211072536E1,1.189555179E2,1.544995700E1,7.617309947E-1,7.247549176E1,4.731440114E0,4.731440114E0
1.305940506E2,3.211072844E1,1.189555155E2,1.545795820E1,0.000000000E0,5.715366085E1,4.724991780E0,4.724991780E0
1.315940243E2,3.211072445E1,1.189554993E2,1.580094865E1,6.204626290E-1,2.639669576E2,4.727714737E0,4.727714737E0
1.325972271E2,3.211072258E1,1.189554885E2,1.575812963E1,6.480633060E-1,2.720957076E2,4.724446751E0,4.724446751E0
1.335972263E2,3.211073024E1,1.189554904E2,1.573993011E1,3.302020533E-1,3.432737281E2,4.723701369E0,4.723701369E0
1.345972284E2,3.211073055E1,1.189554908E2,1.564934555E1,0.000000000E0,3.584002050E2,4.729678853E0,4.729678853E0
1.355972286E2,3.211073221E1,1.189554872E2,1.553718976E1,0.000000000E0,3.584002040E2,4.732545481E0,4.732545481E0
1.365972327E2,3.211073164E1,1.189554847E2,1.567728613E1,0.000000000E0,3.584002033E2,4.734102037E0,4.734102037E0
1.375972346E2,3.211073271E1,1.189554826E2,1.603225226E1,0.000000000E0,3.584002027E2,4.734109821E0,4.734109821E0
1.385972366E2,3.211073166E1,1.189554814E2,1.618095575E1,0.000000000E0,3.584002024E2,4.735797986E0,4.735797986E0
1.395972387E2,3.211072598E1,1.189554833E2,1.616061005E1,0.000000000E0,3.584002030E2,4.734053087E0,4.734053087E0
1.405972412E2,3.211072489E1,1.189554877E2,1.582600052E1,0.000000000E0,3.584002042E2,4.732238564E0,4.732238564E0
1.415972428E2,3.211072571E1,1.189554908E2,1.570219729E1,0.000000000E0,5.386763817E1,4.731575859E0,4.731575859E0
1.425972191E2,3.211071950E1,1.189554859E2,1.564626537E1,0.000000000E0,5.386763502E1,4.729277464E0,4.729277464E0
1.435971925E2,3.211071238E1,1.189554933E2,1.528516673E1,6.416144297E-1,9.934023192E1,4.729359805E0,4.729359805E0
1.445971644E2,3.211072582E1,1.189554955E2,1.565945517E1,5.545785342E-1,3.430192076E1,4.727225992E0,4.727225992E0
1.455971366E2,3.211072149E1,1.189554959E2,1.549772377E1,0.000000000E0,6.054637213E1,4.726136234E0,4.726136234E0
1.465971102E2,3.211071753E1,1.189554901E2,1.541351003E1,0.000000000E0,3.177817621E2,4.724612531E0,4.724612531E0
1.475970833E2,3.211071411E1,1.189555007E2,1.543293057E1,0.000000000E0,3.177817662E2,4.729150739E0,4.729150739E0
1.485970556E2,3.211070943E1,1.189555025E2,1.586278232E1,0.000000000E0,3.177817678E2,4.731482024E0,4.731482024E0
1.495970287E2,3.211070290E1,1.189555007E2,1.582907224E1,0.000000000E0,3.177817689E2,4.730604084E0,4.730604084E0
