"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.644958339E-3,3.227510135E0,-5.702193010E-1,5.137311047E-1
2.672895830E-2,3.296461672E0,-7.997394723E-1,8.404249835E-1
4.681195831E-2,3.032047364E0,-9.186408484E-1,1.071850762E0
6.689595833E-2,2.705414881E0,-9.186227220E-1,9.985687780E-1
8.697995835E-2,2.436942752E0,-9.054530382E-1,9.533581066E-1
1.070639583E-1,2.130340345E0,-9.127380842E-1,1.200089557E0
1.271469583E-1,1.801282437E0,-7.721014380E-1,1.492429290E0
1.472309583E-1,1.445480680E0,-6.895282280E-1,1.703047167E0
1.673149583E-1,1.054360132E0,-5.349477267E-1,1.934648362E0
1.873979583E-1,6.505072729E-1,-3.848736745E-1,2.120092222E0
2.074819583E-1,2.746426959E-1,-1.673291856E-1,1.891267869E0
2.275659583E-1,3.157204092E-1,-1.201754844E-1,1.606069341E0
2.476489583E-1,9.937550578E-1,-4.458461004E-1,1.974780142E0
2.677329583E-1,1.466794073E0,-9.963170153E-1,2.499426244E0
2.878169583E-1,1.362298044E0,-1.594378418E0,2.610377162E0
3.079009583E-1,6.446303827E-1,-2.075116609E0,2.069602684E0
3.279839583E-1,-1.863751750E-1,-2.300423276E0,1.366213047E0
3.480679583E-1,-1.104444166E0,-2.464352306E0,1.086678132E0
3.681519583E-1,-2.114965676E0,-2.505966355E0,1.061675438E0
3.882349583E-1,-2.854197868E0,-2.310595093E0,1.269131141E0
4.083189583E-1,-3.061919035E0,-2.043146957E0,1.259882015E0
4.284029583E-1,-3.067739938E0,-1.688858314E0,1.148916480E0
4.484859583E-1,-3.004250870E0,-1.324421827E0,1.025265995E0
4.685699583E-1,-2.727648334E0,-1.277676262E0,1.389665059E0
4.886542500E-1,-2.422073429E0,-1.323798514E0,2.368317636E0
5.087382500E-1,-2.362019016E0,-1.544396419E0,3.094449434E0
5.288212500E-1,-2.365241562E0,-1.673540363E0,3.049466804E0
5.489052500E-1,-1.992138918E0,-1.623119237E0,2.358028291E0
5.689892500E-1,-1.284659737E0,-1.388017899E0,1.634196203E0
5.890722500E-1,-5.684578273E-1,-1.267968714E0,9.061991429E-1
6.091562500E-1,-1.815756342E-1,-1.339960218E0,2.097893268E-1
6.292402500E-1,1.622602344E-2,-1.392320865E0,-3.347162586E-1
6.493232500E-1,5.900703058E-2,-1.418562584E0,-6.740927482E-1
6.694072500E-1,-1.668295410E-1,-1.356635308E0,-6.347409868E-1
6.894912500E-1,-6.690004081E-1,-1.065134066E0,-6.696389240E-1
7.095752500E-1,-1.205247532E0,-5.352547055E-1,-8.692535108E-1
7.296582500E-1,-1.776481325E0,2.857008040E-2,-7.271404427E-1
7.497422500E-1,-2.422282759E0,2.812738770E-1,-1.928791791E-1
7.698262500E-1,-2.895130717E0,3.147860241E-1,4.536965722E-1
7.899092500E-1,-3.172464447E0,2.713113910E-1,1.064818316E0
8.099932500E-1,-3.052425203E0,3.262179154E-1,1.535481169E0
8.300772500E-1,-2.679847346E0,3.056637830E-1,1.784131091E0
8.501602500E-1,-2.384084653E0,1.652352977E-1,1.896710458E0
8.702442500E-1,-2.309651645E0,4.273028255E-2,1.838125450E0
8.903282500E-1,-2.514786880E0,-2.444311559E-2,1.144920493E0
9.104122500E-1,-2.826041771E0,-1.910460770E-2,1.462944120E-1
9.304952500E-1,-3.202086149E0,5.022816718E-2,-4.911971051E-1
9.505792500E-1,-3.496252845E0,5.374760628E-3,-1.139374993E0
9.706632500E-1,-3.573094906E0,5.012993395E-2,-1.684761170E0
9.907462500E-1,-3.681571282E0,4.474815667E-2,-1.611542335E0
1.010830250E0,-4.427758445E0,-1.088611221E-1,-1.342014345E0
1.030914250E0,-5.285154971E0,-3.442635924E-1,-4.614289302E-1
1.050997250E0,-5.671272933E0,-3.553048897E-1,9.971531671E-1
