"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.499076000E0,-5.761951208E-2,-2.011490583E0,3.694417477E-1
3.518991000E0,-6.479380280E-2,-1.497745395E0,-1.929847449E-1
3.538907000E0,-3.397809863E-1,-9.412374496E-1,-6.736668944E-1
3.558826625E0,-7.868053317E-1,-2.801845968E-1,-9.480176568E-1
3.578742625E0,-1.281108737E0,4.751299620E-1,-1.004132271E0
3.598657625E0,-1.677558899E0,1.335060477E0,-1.128528953E0
3.618573625E0,-1.698290229E0,2.548816681E0,-1.468397260E0
3.638489625E0,-1.349783421E0,3.347952127E0,-1.612192273E0
3.658405625E0,-7.357508540E-1,2.836625338E0,-1.140684128E0
3.678321625E0,2.022200346E0,-3.184913397E0,1.477699399E0
3.698236625E0,1.951439381E-1,-2.251499176E0,3.039040565E0
3.718152625E0,-3.722957075E-1,1.355985045E0,2.435534716E0
3.738068625E0,-1.014151126E-1,3.161840677E0,9.267910719E-1
3.757984625E0,-7.282990217E-2,5.661542416E0,-5.539026856E-1
3.777899625E0,-6.708471775E-1,4.179025650E0,-1.389006853E0
3.797815625E0,-2.127359867E0,-2.368962765E0,-1.688546419E0
3.817731625E0,-3.376774073E0,-7.598870754E0,-1.616968155E0
3.837647625E0,-2.170564651E0,-3.643851757E0,-8.380054832E-1
3.857563625E0,-8.277697861E-2,2.570408344E0,-5.539196134E-1
3.877478625E0,8.205252886E-1,3.365951061E0,-1.038968921E0
3.897394625E0,6.296278238E-1,2.462597847E0,-1.546270013E0
3.917310625E0,-1.204258204E-1,9.636691213E-1,-1.112490416E0
3.937226625E0,-6.708090305E-1,-1.007443890E-1,-1.971446127E-1
3.957141625E0,-8.478135467E-1,-6.450427771E-1,3.542833328E-1
3.977057625E0,-8.127098680E-1,8.309541941E-1,1.664695144E-1
3.996973625E0,-7.648537159E-1,3.727745295E0,-5.986024141E-1
4.016889625E0,2.340821922E-1,3.661821365E0,-4.763019383E-1
4.036805625E0,5.615305305E-1,2.676848888E0,-1.592971087E-1
4.056720625E0,1.130670980E-1,1.680519700E0,-2.083619982E-1
4.076636625E0,-1.733300388E-1,9.084689617E-1,-3.965162337E-1
4.096552625E0,-2.790150940E-1,6.828736067E-1,-4.209437370E-1
4.116468625E0,-2.694584429E-1,1.007570028E0,-3.379189074E-1
4.136384625E0,-7.898055017E-2,1.135199308E0,-2.903471589E-1
4.156299625E0,-7.646128535E-2,1.105140567E0,-4.574447572E-1
4.176215625E0,-4.397597611E-1,1.031611323E0,-6.046697497E-1
4.196131625E0,-6.103462577E-1,9.334917665E-1,-6.572571993E-1
4.216047625E0,-4.656704143E-2,4.127391577E-1,-6.922678947E-1
4.235962625E0,5.939331055E-1,-8.706853986E-1,-6.131534576E-1
4.255878625E0,2.594907880E-1,-6.463453174E-1,-2.927332819E-1
4.275794625E0,-1.439502239E-1,2.425602823E-1,1.606069505E-1
4.295710625E0,-1.155769080E-1,7.983502150E-1,2.717405558E-1
4.315626625E0,1.215012372E-1,7.339715362E-1,3.006046414E-1
4.335541625E0,5.208156705E-1,7.095536590E-1,5.028276443E-1
4.355457625E0,1.055562019E0,-1.188537925E-1,6.658387780E-1
4.375373625E0,1.447221041E0,-1.284342170E0,9.048706889E-1
4.395289625E0,1.910279155E0,-1.153867602E0,1.131164312E0
4.415205625E0,2.517546654E0,-8.136208057E-1,1.445557117E0
4.435120625E0,3.146848917E0,-1.222269297E0,1.651373029E0
4.455036625E0,3.053020239E0,-1.098703623E0,1.758571267E0
4.474952625E0,2.424411297E0,1.545455754E-1,1.586931229E0
4.494868625E0,1.582376719E0,1.567546606E0,1.198222637E0
4.514784625E0,1.137724161E0,8.834543824E-1,1.114109993E0
4.534699625E0,1.445218563E0,-4.995536208E-1,1.563090205E0
4.554612458E0,7.846578956E-1,-1.676046848E0,1.550831199E0
4.574528458E0,-4.228325188E-1,-1.914362669E0,1.540447116E0
4.594444458E0,-9.535637498E-1,-2.205781460E0,1.614331126E0
4.614359458E0,-1.041305065E0,-2.959492445E0,1.629865170E0
4.634275458E0,-9.503346682E-1,-3.136874676E0,1.330459476E0
4.654191458E0,-6.872666478E-1,-2.542436838E0,9.728457332E-1
4.674107458E0,-2.519004047E-1,-1.692911386E0,5.912190080E-1
4.694023458E0,-2.067158520E-1,-1.173076749E0,1.576610655E-1
4.713938458E0,-5.721769333E-1,-6.922000051E-1,-1.974257380E-1
4.733854458E0,-9.477616549E-1,-1.952862144E-1,-4.447774291E-1
4.753770458E0,-1.187116385E0,4.447267950E-1,-7.937607765E-1
4.773686458E0,-1.302416205E0,1.301836848E0,-1.252808213E0
4.793602458E0,-1.222672462E0,2.242756844E0,-1.722804904E0
4.813517458E0,-5.474003553E-1,2.022015810E0,-1.616609573E0
4.833433458E0,5.797744393E-1,-5.846471786E-1,-1.115432739E0
4.853349458E0,6.112363338E-1,-2.519882679E0,9.620379210E-1
4.873265458E0,-1.447735876E-1,-6.920890212E-1,2.032426119E0
4.893181458E0,5.865436792E-2,1.131552815E0,1.394133449E0
4.913096458E0,4.606244266E-1,2.619451523E0,1.606578827E-1
4.933012458E0,3.149266243E-1,4.461888790E0,-1.014960051E0
4.952928458E0,-6.346217990E-1,1.850306392E0,-1.433386683E0
4.972844458E0,-2.873452902E0,-2.832282782E0,-9.628614187E-1
4.992760458E0,-3.199230671E0,-6.102655888E0,-7.956767082E-1
5.012675458E0,-1.325230837E0,-1.393483281E0,-5.492706299E-1
5.032591458E0,1.204253286E-1,2.148145199E0,-5.980509520E-1
5.052507458E0,4.467285275E-1,2.327123642E0,-1.098485947E0
5.072423458E0,-2.313072979E-1,1.844009638E0,-1.650340915E0
5.092339458E0,-8.171546459E-1,5.309523344E-1,-9.897882938E-1
5.112254458E0,-6.879801154E-1,-1.247367978E0,-1.309212148E-1
5.132170458E0,-4.807843566E-1,-1.572167754E0,3.349066973E-1
5.152086458E0,-1.486943603E0,2.052559614E0,-1.835632771E-1
5.172002458E0,-7.152743936E-1,3.399636030E0,-4.887983799E-1
5.191918458E0,5.929461718E-1,2.791259766E0,-2.778436542E-1
5.211833458E0,7.493476272E-1,1.486431956E0,-6.252703071E-2
5.231749458E0,-2.680859342E-2,3.513673842E-1,-1.628251374E-1
5.251665458E0,-4.891928434E-1,-5.225647688E-1,-2.963665724E-1
5.271581458E0,-6.407382488E-1,-1.997137368E-1,-3.609465957E-1
5.291497458E0,-5.707271695E-1,4.598885477E-1,-3.970970809E-1
5.311412458E0,-4.139812589E-1,7.779694796E-1,-4.379487038E-1
5.331328458E0,-3.216296434E-1,4.585962296E-1,-5.399853587E-1
5.351244458E0,-5.131024718E-1,6.727010012E-2,-6.665386558E-1
5.371160458E0,-8.123495579E-1,-3.838445991E-4,-7.008847594E-1
5.391076458E0,-7.484945059E-1,1.255100667E-1,-5.810632110E-1
5.410991458E0,-8.281201869E-2,-2.500658929E-1,-4.589979351E-1
5.430907458E0,3.970268369E-1,-7.532052398E-1,-3.494882584E-1
5.450823458E0,4.777253270E-1,-6.420282125E-1,-1.614265442E-1
5.470739458E0,4.160589278E-1,7.895788550E-2,1.691651791E-1
5.490655458E0,4.168327451E-1,5.172966123E-1,5.261487961E-1
5.510570458E0,7.700238228E-1,6.692912579E-1,7.011952400E-1
5.530486458E0,1.604835868E0,9.027475715E-1,7.970684767E-1
5.550402458E0,2.572690248E0,2.878580689E-1,1.003195882E0
5.570317958E0,3.589228868E0,-4.580831528E-1,1.451411963E0
5.590233958E0,4.335822582E0,-8.705763221E-1,1.781866193E0
5.610148958E0,3.750437737E0,-4.768305123E-1,2.196652889E0
5.630064958E0,2.616712093E0,-8.518102765E-1,2.189328194E0
5.649980958E0,2.066609621E0,-1.160776019E0,1.456784010E0
5.669896958E0,2.015426159E0,-6.670339108E-1,7.232044935E-1
5.689812958E0,1.922014475E0,-2.638806403E-1,7.509704828E-1
5.709728958E0,1.543651700E0,-4.761327505E-1,1.181846023E0
5.729643958E0,8.154509068E-1,-1.167912006E0,1.162343621E0
5.749559958E0,-6.121068262E-3,-2.046855688E0,1.298500776E0
5.769475958E0,-1.067861691E-1,-2.236423969E0,1.402161479E0
5.789391958E0,-2.763011754E-1,-2.242440939E0,1.121209621E0
5.809307958E0,-5.953034759E-1,-1.956797004E0,7.434360385E-1
5.829222958E0,-7.922378182E-1,-1.392204523E0,3.738375902E-1
5.849138958E0,-1.010536671E0,-7.041475177E-1,9.807934985E-3
5.869054958E0,-1.297058225E0,-4.037568718E-2,-1.587975770E-1
5.888970958E0,-1.739259362E0,5.566428900E-1,-2.301761657E-1
5.908886958E0,-2.049602270E0,8.427712321E-1,-6.021099091E-1
5.928801958E0,-1.952706933E0,8.608619571E-1,-8.300632834E-1
5.948717958E0,-1.481513381E0,7.068001628E-1,-6.824140549E-1
5.968633958E0,-9.165999889E-1,7.482266426E-1,-5.171089768E-1
5.988549958E0,-6.837715507E-1,5.766214728E-1,-3.380430043E-1
6.008465958E0,-6.064386293E-2,-7.205401659E-1,1.195571665E-2
6.028380958E0,3.090975881E-1,-8.467534184E-1,2.967619896E-1
6.048296958E0,3.286056221E-1,-4.188486040E-1,4.282975793E-1
6.068212958E0,-1.817958504E-1,-4.974124134E-1,4.565224946E-1
6.088128958E0,-7.131804824E-1,3.770698607E-1,1.642128229E-1
6.108044958E0,-9.850314260E-1,1.375995040E0,-4.127621353E-1
6.127960958E0,-6.710310578E-1,2.481425285E0,-7.403004169E-1
6.147875958E0,-2.419270277E-1,2.825680256E0,-8.876205683E-1
6.167791958E0,-8.057396412E-1,9.810494184E-1,-7.659333348E-1
6.187707958E0,-2.131606579E0,-1.076550722E0,-6.783140302E-1
6.207623958E0,-2.570156574E0,-2.371001959E0,-4.469550252E-1
6.227539958E0,-2.040643454E0,-2.564725637E0,-2.553895414E-1
6.247454958E0,-1.360728145E0,2.936856151E-1,1.913134158E-1
6.267370958E0,3.284049034E-1,2.857802868E0,-1.449503452E-1
6.287286958E0,1.048653960E0,1.585769415E0,-7.605243921E-1
6.307202958E0,-4.905235767E-1,-8.391993046E-1,-9.040644169E-1
6.327118958E0,-1.108973622E0,-1.759820819E0,-6.385449171E-1
6.347034958E0,-8.189156651E-1,-1.797520399E0,-2.269854397E-1
6.366949958E0,-8.200759292E-1,-3.246196508E-1,-1.279946566E-1
6.386865958E0,-1.058466554E0,1.747859120E0,-1.034117043E-1
6.406781958E0,-7.421408892E-1,1.526855588E0,-2.873376571E-2
6.426697958E0,-4.084551334E-1,7.714811563E-1,1.674552821E-2
6.446613958E0,-3.274688125E-1,-8.671630919E-2,-7.525569946E-2
6.466528958E0,-5.169156194E-1,-5.300334096E-1,-2.086375654E-1
6.486444958E0,-6.876976490E-1,-4.650961459E-1,-2.609652877E-1
6.506360958E0,-6.735856533E-1,-3.312422335E-2,-4.166040123E-1
6.526276958E0,-6.598297358E-1,2.105604112E-1,-5.853048563E-1
6.546192958E0,-6.456017494E-1,1.625430286E-1,-7.084735036E-1
6.566109875E0,-5.960710049E-1,1.379716992E-1,-6.908158064E-1
6.586024875E0,-5.745635033E-1,3.916037679E-1,-6.352708936E-1
6.605940875E0,-6.362968683E-1,8.826165199E-1,-5.957818031E-1
6.625856875E0,-6.325501800E-1,1.256316662E0,-5.753365159E-1
6.645772875E0,-1.139901727E-1,5.051309466E-1,-5.174761415E-1
6.665688875E0,3.325867653E-1,-7.974481583E-1,-2.182039320E-1
6.685603875E0,2.487088144E-1,-1.291615248E0,-1.537763923E-1
6.705519875E0,-9.215447307E-2,-1.231993079E0,-2.959433198E-2
6.725435875E0,-1.912433207E-1,-8.380756974E-1,2.982147932E-1
6.745351875E0,4.866494834E-1,-1.127119303E0,3.394897580E-1
6.765267875E0,1.342445374E0,-1.096482277E0,5.853911638E-1
6.785183875E0,2.000645399E0,-1.081595302E0,9.514128566E-1
6.805098875E0,2.526351690E0,-6.908714175E-1,1.291917205E0
6.825014875E0,3.128775835E0,-3.423039019E-1,1.402213931E0
6.844930875E0,3.268353462E0,5.650227889E-3,1.518163204E0
6.864846875E0,2.975799322E0,1.306355953E0,1.491122484E0
6.884762875E0,2.185065746E0,1.890753627E0,1.096524119E0
6.904678875E0,1.306889534E0,6.937108636E-1,8.929899335E-1
6.924593875E0,5.115333200E-1,-5.140343308E-2,8.824312091E-1
6.944509875E0,-1.602444053E-1,-7.147138119E-1,9.414600730E-1
6.964425875E0,-4.906292558E-1,-9.979113936E-1,1.242047429E0
6.984341875E0,-5.086843371E-1,-1.328571200E0,1.397262692E0
7.004257875E0,-6.214203835E-1,-1.904149175E0,1.511673570E0
7.024172875E0,-7.743901610E-1,-2.466211557E0,1.229390025E0
7.044088875E0,-7.507928014E-1,-2.278313398E0,8.210238218E-1
7.064004875E0,-6.435334682E-1,-1.958226085E0,5.789656043E-1
7.083920875E0,-6.412820220E-1,-1.513741136E0,3.997546434E-1
7.103836875E0,-8.394331336E-1,-9.167577028E-1,1.919047534E-1
7.123752875E0,-1.084013343E0,-2.078065723E-1,-2.359588444E-2
7.143667875E0,-1.346529484E0,4.947547019E-1,-2.817887664E-1
7.163583875E0,-1.571858525E0,1.105517149E0,-5.521169901E-1
7.183499875E0,-1.559977770E0,1.369249582E0,-8.776641488E-1
7.203415875E0,-9.924144149E-1,8.758486509E-1,-1.191625357E0
7.223331875E0,-2.334380150E-1,-1.777858734E-1,-1.037953973E0
7.243247875E0,3.262033761E-1,-2.194365263E0,-1.728662550E-1
7.263162875E0,7.564644814E-1,-2.804172039E0,1.455493093E0
7.283078875E0,-5.055685043E-1,-6.689751148E-1,2.061572790E0
7.302994875E0,1.924989745E-2,1.282551885E0,1.248599887E0
7.322910875E0,1.834069788E-1,2.776961565E0,-2.499403954E-1
7.342826875E0,5.970674753E-1,3.977616072E0,-1.189692736E0
7.362742875E0,2.978434563E-1,1.567518234E0,-1.522657633E0
7.382657875E0,-2.407194853E0,-2.993577957E0,-8.176509142E-1
7.402573875E0,-4.164765835E0,-4.545755863E0,-2.060084939E-1
7.422489875E0,-3.477858067E0,-4.317355633E0,-2.028345317E-1
7.442405875E0,-2.472947598E0,-2.279500008E0,-1.548001617E-1
7.462321875E0,-8.162760139E-1,4.186625004E0,2.337976694E-1
7.482237875E0,2.125378847E0,1.974671364E0,-8.105279207E-1
7.502152875E0,6.499598026E-1,-8.210533261E-1,-1.029436588E0
7.522068875E0,-5.358532667E-1,-2.093499184E0,-7.940519452E-1
7.541984875E0,-9.843831658E-1,-1.493784904E0,1.011679042E-2
7.561900083E0,-9.794901013E-1,-1.152578592E0,2.293370962E-1
7.581816083E0,-7.865537405E-1,-1.185631305E-1,-1.243424714E-1
7.601732083E0,-7.786177993E-1,1.045404434E0,-3.339592218E-1
7.621647083E0,-1.183611751E0,2.282814980E0,-2.206308544E-1
7.641563083E0,-1.501799464E0,3.831573009E0,-8.664860390E-3
7.661479083E0,-4.049764574E-1,2.874160528E0,1.275631785E-1
7.681395083E0,6.260530353E-1,4.814125896E-1,5.448174663E-3
7.701311083E0,6.065645814E-1,-1.893075109E-1,-8.958564699E-2
7.721227083E0,-1.216758601E-2,6.191228628E-1,-3.991437852E-1
7.741142083E0,-2.740942240E-1,7.905599475E-1,-5.581170917E-1
7.761058083E0,-3.579294086E-1,1.117880106E0,-6.277751327E-1
7.780974083E0,-3.008393347E-1,1.382689357E0,-6.081691980E-1
7.800890083E0,-8.831471950E-2,1.230377436E0,-5.382562876E-1
