"Time (s)","X (hPa)"
9.170529046E1,1.019024887E3
9.276490446E1,1.019024658E3
9.382453846E1,1.019024658E3
9.488421946E1,1.019025116E3
9.594383746E1,1.019029694E3
9.700349246E1,1.019030533E3
9.806313946E1,1.019030533E3
9.912277846E1,1.019028091E3
1.001824915E2,1.019027481E3
1.012422025E2,1.019025269E3
1.023018795E2,1.019024429E3
1.033615995E2,1.019024200E3
1.044213175E2,1.019023361E3
1.054810245E2,1.019019165E3
1.065407615E2,1.019015884E3
1.076004905E2,1.019012222E3
1.086602575E2,1.019007263E3
1.097199825E2,1.019007034E3
1.107796995E2,1.019007034E3
1.118394935E2,1.019007034E3
1.128992865E2,1.019007874E3
1.139590715E2,1.019008942E3
1.150188635E2,1.019008942E3
1.160786225E2,1.019008636E3
1.171383325E2,1.019008484E3
1.181980365E2,1.019007034E3
1.192577865E2,1.019004745E3
1.203175345E2,1.019003830E3
1.213772665E2,1.019003830E3
1.224369885E2,1.019003830E3
1.234966385E2,1.019004059E3
1.245562825E2,1.019004059E3
1.256159635E2,1.019004211E3
1.266756055E2,1.019004059E3
1.277352475E2,1.019001770E3
1.287948915E2,1.018998184E3
1.298545645E2,1.018995667E3
1.309142655E2,1.018994827E3
1.319739275E2,1.018992691E3
1.330336275E2,1.018992004E3
1.340933595E2,1.018992004E3
1.351531215E2,1.018995361E3
1.362128985E2,1.018995438E3
1.372726315E2,1.018996887E3
1.383323325E2,1.018997269E3
1.393920315E2,1.018997269E3
1.404518295E2,1.018997116E3
1.415115615E2,1.018997116E3
1.425712675E2,1.018999405E3
1.436310045E2,1.018999405E3
1.446907475E2,1.018998413E3
1.457504875E2,1.018997879E3
1.468102535E2,1.018996429E3
1.478699815E2,1.018991241E3
1.489296825E2,1.018990326E3
1.499894245E2,1.018988647E3
1.510491825E2,1.018988419E3
1.521089505E2,1.018988495E3
1.531687405E2,1.018987274E3
1.542285015E2,1.018987274E3
1.552882645E2,1.018985138E3
1.563480305E2,1.018983002E3
1.574078515E2,1.018982391E3
1.584676305E2,1.018982391E3
1.595273985E2,1.018982697E3
1.605871945E2,1.018985672E3
1.616469995E2,1.018989334E3
1.627067945E2,1.018989563E3
1.637665235E2,1.018989563E3
1.648262395E2,1.018988419E3
1.658859645E2,1.018986588E3
1.669456645E2,1.018984680E3
1.680054295E2,1.018983383E3
1.690652125E2,1.018983231E3
1.701249425E2,1.018983231E3
1.711847045E2,1.018983002E3
1.722444475E2,1.018980942E3
1.733042125E2,1.018979187E3
1.743640235E2,1.018976517E3
1.754238195E2,1.018975372E3
1.764836695E2,1.018974991E3
1.775434815E2,1.018973770E3
1.786033365E2,1.018973770E3
1.796631605E2,1.018973770E3
1.807229875E2,1.018974152E3
1.817828595E2,1.018976059E3
1.828427115E2,1.018976288E3
1.839025365E2,1.018978195E3
1.849623705E2,1.018979645E3
1.860221915E2,1.018980103E3
1.870819865E2,1.018982544E3
1.881418375E2,1.018983231E3
1.892016515E2,1.018983383E3
1.902614595E2,1.018984299E3
1.913212875E2,1.018984299E3
1.923811075E2,1.018983612E3
1.934409485E2,1.018982849E3
1.945008245E2,1.018982849E3
1.955606675E2,1.018983994E3
1.966204725E2,1.018984833E3
1.976802795E2,1.018985291E3
1.987400925E2,1.018984833E3
1.997999015E2,1.018984680E3
2.008597295E2,1.018983231E3
2.019195395E2,1.018980713E3
2.029793655E2,1.018978729E3
2.040391745E2,1.018977356E3
2.050990405E2,1.018977127E3
2.061588755E2,1.018976746E3
2.072187315E2,1.018976746E3
2.082785915E2,1.018976517E3
2.093384465E2,1.018975372E3
2.103983195E2,1.018974380E3
2.114581835E2,1.018972321E3
2.125180005E2,1.018972244E3
2.135778305E2,1.018971024E3
2.146377115E2,1.018970413E3
2.156975955E2,1.018970413E3
2.167575215E2,1.018969574E3
2.178174635E2,1.018968887E3
2.188773585E2,1.018968658E3
2.199372265E2,1.018968658E3
2.209971235E2,1.018967896E3
2.220570145E2,1.018966370E3
2.231169145E2,1.018965302E3
2.241768375E2,1.018961945E3
2.252367555E2,1.018959427E3
2.262966605E2,1.018957291E3
2.273565735E2,1.018956757E3
2.284165365E2,1.018954544E3
2.294764495E2,1.018954163E3
2.305363545E2,1.018953171E3
2.315962455E2,1.018952866E3
2.326561065E2,1.018951263E3
2.337159575E2,1.018951263E3
2.347758805E2,1.018951645E3
2.358358225E2,1.018951874E3
2.368957385E2,1.018952484E3
2.379556805E2,1.018952484E3
2.390156465E2,1.018951797E3
2.400756215E2,1.018951035E3
2.411355285E2,1.018950119E3
2.421954225E2,1.018946991E3
2.432553215E2,1.018946991E3
2.443152755E2,1.018948746E3
2.453752755E2,1.018949738E3
2.464352495E2,1.018949738E3
2.474951955E2,1.018942566E3
